"S0001-60022011000500003-cri","Clinimetría, una herramienta indispensable","Díaz-Coto, José Francisco, Monge-Zeledón, Pablo","Acta Médica Costarricense; 53(); 7-9","Acta Médica Costarricense","Espanhol","2011","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022011000500003&lang=pt" 
"S0103-84782011000200033-scl","v.40, n.11, p.2249-2255, nov, 2010","Basso, Marcos Fernando, Fajardo, Thor Vinícius Martins, Eiras, Marcelo, Ayub, Ricardo Antônio, Nickel, Osmar","Ciência Rural; 41(2); 367-367","Ciência Rural","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782011000200033&lang=pt" 
"S0103-84782011000200032-scl","v.40, n.11, p.2385.2388, nov, 2010","Basso, Marcos Fernando, Fajardo, Thor Vinícius Martins, Eiras, Marcelo, Ayub, Ricardo Antônio, Nickel, Osmar","Ciência Rural; 41(2); 366-366","Ciência Rural","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782011000200032&lang=pt" 
"S0103-84782011000200031-scl","v.40, n.12, p.2541-2548, dez, 2010","Cattelam, Jonatas, Menezes, Luís Fernando Glasenapp de, Ferreira, Julcemir João, Restle, João, Alves Filho, Dari Celestino, Brondani, Ivan Luiz","Ciência Rural; 41(2); 365-365","Ciência Rural","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782011000200031&lang=pt" 
"S0103-84782011000200014-scl","Correspondência entre obesidade e hiperlipidemia em cães","Brunetto, Márcio Antonio, Nogueira, Sandra, Sá, Fabiano César, Peixoto, Mayara, Vasconcellos, Ricardo Souza, Ferraudo, Antonio José, Carciofi, Aulus Cavalieri","Ciência Rural; 41(2); 266-271","Ciência Rural","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782011000200014&lang=pt" 
"S0103-84782011000200026-scl","Duração da suplementação de ractopamina em dietas para leitoas em terminação mantidas sob alta temperatura ambiente","Silva, Elizangela Alves da, Kiefer, Charles, Moura, Mariana Souza de, Bünzen, Silvano, Santos, Alexandre Pereira dos, Silva, Camilla Mendonça, Nantes, Clariana Leon","Ciência Rural; 41(2); 337-342","Ciência Rural","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782011000200026&lang=pt" 
"S0103-84782011000200025-scl","Níveis de concentrado e sais de cálcio de ácidos graxos para novilhos terminados em confinamento","Margarido, Regina Célia Cardoso, Leme, Paulo Roberto, Silva, Saulo da Luz e, Pereira, Angélica Simone Cravo","Ciência Rural; 41(2); 330-336","Ciência Rural","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782011000200025&lang=pt" 
"S0103-84782011000200012-scl","Mecanismos de regeneração natural em diferentes ambientes de remanescente de Floresta Ombrófila Mista, São Francisco de Paula, RS","Chami, Luciane Belmonte, Araujo, Maristela Machado, Longhi, Solon Jonas, Kielse, Paula, Lúcio, Alessandro Dal&#039;Col","Ciência Rural; 41(2); 251-259","Ciência Rural","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782011000200012&lang=pt" 
"S0103-84782011000200001-scl","Detecção e influência de Fusarium spp. na qualidade fisiológica de sementes de pepino","Menezes, Vanessa Ocom, Pedroso, Daniele Cardoso, Piveta, Graziela, Muniz, Marlove Fátima Brião, Menezes, Nilson Lemos de, Garcia, Danton Camacho, Ethur, Luciana Zago, Santos, Ricardo Feliciano dos, Tunes, Lilian Madruga","Ciência Rural; 41(2); 193-199","Ciência Rural","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782011000200001&lang=pt" 
"S0103-84782011000200003-scl","Genetic variability in maize and teosinte populations estimated by microsatellites markers","Terra, Tatiana de Freitas, Wiethölter, Paula, Almeida, Cícero Carlos de Souza, Silva, Sérgio Delmar dos Anjos e, Bered, Fernanda, Sereno, Maria Jane Cruz de Melo, Barbosa Neto, José Fernandes","Ciência Rural; 41(2); 205-211","Ciência Rural","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782011000200003&lang=pt" 
"S0103-84782011000200024-scl","Isolamento e PCR para detecção de Mollicutes em muco vaginal e sua associação com problemas reprodutivos em ovinos criados na região de Piedade, São Paulo, Brasil","Rizzo, Huber, Meira Junior, Enoch Brandão de Sousa, Oliveira, Rosângela Claret de, Yamaguti, Maurício, Buzinhani, Melissa, Timenetsky, Jorge, Gregory, Lilian","Ciência Rural; 41(2); 324-329","Ciência Rural","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782011000200024&lang=pt" 
"S0103-84782011000200020-scl","Sistemas osso-implante ex vivo utilizando haste intramedular polimérica para imobilização de fraturas femorais em bovinos jovens","Spadeto Junior, Odael, Rodrigues, Luciano Brito, Carvalho, Wellington Tadeu Vilela, Moreira, Deliene de Oliveira, De Marval, Cyril Alexandre, Costa, Cláudio Gomes da, Alves, Geraldo Eleno Silveira, Las Casas, Estevam Barbosa de, Faleiros, Rafael Resende","Ciência Rural; 41(2); 301-306","Ciência Rural","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782011000200020&lang=pt" 
"S0103-84782011000200028-scl","Waterborne ammonia and silver catfish, Rhamdia quelen: survival and growth","Miron, Denise dos Santos, Becker, Alexssandro Geferson, Loro, Vania Lúcia, Baldisserotto, Bernardo","Ciência Rural; 41(2); 349-353","Ciência Rural","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782011000200028&lang=pt" 
"S0103-84782011000200021-scl","Systemic and local antibodies induced by an experimental inactivated vaccine against bovine herpesvirus type 1","Cilento, Maria do Carmo, Pituco, Edviges Maristela, Jordão, Ricardo Spacagna, Ribeiro, Cláudia Pestana, Marchiori Filho, Moacir, Montassier, Hélio José","Ciência Rural; 41(2); 307-313","Ciência Rural","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782011000200021&lang=pt" 
"S0103-84782011000200029-scl","Desenvolvimento de gelatina funcional de erva-mate","Berté, Kleber Alves Santos, Izidoro, Dayane Rosalyn, Dutra, Fabiana Lemos Goularte, Hoffmann-Ribani, Rosemary","Ciência Rural; 41(2); 354-360","Ciência Rural","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782011000200029&lang=pt" 
"S0103-84782011000200016-scl","Óleos essenciais como substituintes de antibióticos promotores de crescimento em frangos de corte: perfil de soroproteínas e peroxidação lipídica","Traesel, Carolina Kist, Lopes, Sonia Terezinha dos Anjos, Wolkmer, Patricia, Schmidt, Candice, Santurio, Janio Morais, Alves, Sydney Hartz","Ciência Rural; 41(2); 278-284","Ciência Rural","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782011000200016&lang=pt" 
"S0103-84782011000200022-scl","Antibacterial activity of vegetal extracts against serovars of Salmonella","Voss-Rech, Daiane, Klein, Cátia Silene, Techio, Vânia Helena, Scheuermann, Gerson Neudi, Rech, Gilberto, Fiorentin, Laurimar","Ciência Rural; 41(2); 314-320","Ciência Rural","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782011000200022&lang=pt" 
"S0103-84782011000200013-scl","Regeneração in vitro via organogênese direta de Bauhinia cheilantha","Gutiérrez, Ingrid Estefania Mancia de, Nepomuceno, Cristina Ferreira, Ledo, Carlos Alberto da Silva, Santana, José Raniere Ferreira de","Ciência Rural; 41(2); 260-265","Ciência Rural","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782011000200013&lang=pt" 
"S0103-84782011000200019-scl","Ovário-histerectomia vídeo-assistida com único portal em cadelas: estudo retrospectivo de 20 casos","Silva, Marco Augusto Machado, Batista, Priscila Andréa Costa dos Santos, Pogianni, Franco Metzker, Silva, Miguel Ladino, Munerato, Marina Salles, Flores, Fabíola Neiderauer, Borges, Paula Araceli, Ribeiro, Alexandre Pinto, Nunes, Newton, Toniollo, Gilson Hélio","Ciência Rural; 41(2); 294-300","Ciência Rural","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782011000200019&lang=pt" 
"S0103-84782011000200015-scl","Parâmetros utilizados na avaliação do metabolismo do ferro em cães","Pires, Luciana Salini Abrahão, Dittrich, Rosangela Locatelli, Souza, Andressa Cristina, Bertol, Melina Andrea Formighieri, Patricio, Lia Fordiani Lenati","Ciência Rural; 41(2); 272-277","Ciência Rural","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782011000200015&lang=pt" 
"S0035-001X2011000100009-mex","Relativistic charged particle in a uniform electromagnetic field","Torres del Castillo, G.F., Sosa Sánchez, C","Revista mexicana de física; 57(1); 53-59","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000100009&lang=pt" 
"S0035-001X2011000100001-mex","Nano-channels filling flow of arbitrary cross-sections","Pliego, M., Gutiérrez, G.J., Medina, A","Revista mexicana de física; 57(1); 1-5","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000100001&lang=pt" 
"S0035-001X2011000100010-mex","On the phenomenology underlying Taylor&#039;s hypothesis in atmospheric turbulence","Castro, J.J., Carsteanu, A.A., Fuentes, J.D","Revista mexicana de física; 57(1); 60-64","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000100010&lang=pt" 
"S0035-001X2011000100011-mex","The hydrogen atom with an origin centred singularity","Aquino, N","Revista mexicana de física; 57(1); 65-67","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000100011&lang=pt" 
"S0035-001X2011000100012-mex","Multiphoton ionization of naphthalene clusters at 266 nm","Poveda, J.C., Álvarez, I., Cisneros, C","Revista mexicana de física; 57(1); 68-74","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000100012&lang=pt" 
"S0035-001X2011000100013-mex","Design of an optimal control for an autonomous mobile robot","Gutiérrez-Arias, E.M., Flores-Mena, J.E., Morin-Castillo, M.M., Suárez-Ramírez, H","Revista mexicana de física; 57(1); 75-83","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000100013&lang=pt" 
"S0035-001X2011000100014-mex","Evaluando las sincronizaciones sin y con retroalimentación en circuitos de Lorenz","Núñez, R","Revista mexicana de física; 57(1); 84-90","Revista mexicana de física","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000100014&lang=pt" 
"S0035-001X2011000100015-mex","Espectroscopía gamma con LaBr3 y LYSO para su aplicación en medicina nuclear","Rodríguez-Villafuerte, M., Alva-Sánchez, H., Murrieta, T., Martínez-Dávalos, A","Revista mexicana de física; 57(1); 91-97","Revista mexicana de física","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000100015&lang=pt" 
"S0035-001X2011000100016-mex","Errata","","Revista mexicana de física; 57(1); 98-98","Revista mexicana de física","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000100016&lang=pt" 
"S0035-001X2011000100002-mex","Diffraction of beams by infinite or finite amplitude-phase gratings","Cruz-Arreola, S., Mata-Mendez, O","Revista mexicana de física; 57(1); 6-16","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000100002&lang=pt" 
"S0035-001X2011000100003-mex","Effects of elastic energy on the spinodal decomposition of InNAsP/InP heterostructures","Díaz Albarrán, S.F., Elyukhin, V.A., Peralta, P.R","Revista mexicana de física; 57(1); 17-19","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000100003&lang=pt" 
"S0035-001X2011000100004-mex","Scattering of nucleons from nuclei with couplings to particle-unstable excited states","Fraser, P.R., Amos, K., Canton, L., Karataglidis, S., Svenne, J.P., Knijff, D. van der","Revista mexicana de física; 57(1); 20-29","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000100004&lang=pt" 
"S0035-001X2011000100005-mex","Propiedades electrónicas de la hoja de carburo de germanio tipo grafeno","Chigo Anota, E., Murrieta Hernández, G","Revista mexicana de física; 57(1); 30-34","Revista mexicana de física","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000100005&lang=pt" 
"S0035-001X2011000100006-mex","Dependencia con la presión del índice de refracción del AgGaS2","Power, Ch., Calderón, E., González, J., Chervin, J.C","Revista mexicana de física; 57(1); 35-39","Revista mexicana de física","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000100006&lang=pt" 
"S0035-001X2011000100007-mex","Coupled spinors orthonormalization criterion in multiband systems","Mendoza-Alvarez, A., Flores-Godoy, J.J., Fernández-Anaya, G., Diago-Cisneros, L","Revista mexicana de física; 57(1); 40-45","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000100007&lang=pt" 
"S0035-001X2011000100008-mex","Energy eigenvalues for free and confined triple-well potentials","Aquino, N., Garza, J., Campoy, G., Vela, A","Revista mexicana de física; 57(1); 46-52","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000100008&lang=pt" 
"S0124-00642011000100002-spa","Desigualdade social, delinquencia e depressão: um estudo com adolescentes em conflito com a lei","Souza, Elza Maria de, Silva-Abrão, Fernanda Pires da, Oliveira-Almeida, Janayana","Revista de Salud Pública; 13(1); 13-26","Revista de Salud Pública","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642011000100002&lang=pt" 
"S0124-00642011000100001-spa","Inequidad en los años de vida potencial perdida, por departamentos en Colombia 1985-2005","Eslava-Schmalbach, Javier, Rincón, Carlos Javier, Guarnizo-Herreño, Carol C","Revista de Salud Pública; 13(1); 1-12","Revista de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642011000100001&lang=pt" 
"S0035-001X2011000700001-mex","Preface","","Revista mexicana de física; 57(); 1-1","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000700001&lang=pt" 
"S0035-001X2011000700010-mex","Thermoluminescence response of the polymineral fraction from hibiscus sabdariffa L foodstuffs","Cruz-Zaragoza, E., Guzmán, S., Brown, F., Chernov, V., Barboza-Flores, M.","Revista mexicana de física; 57(); 44-49","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000700010&lang=pt" 
"S0035-001X2011000700011-mex","Long term indoor radon measurements in the pelletron laboratory at the UNAM physics institute","Espinosa, G., Golzarri, J.I., Lopez, K., Rickards, J.","Revista mexicana de física; 57(); 50-54","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000700011&lang=pt" 
"S0035-001X2011000700012-mex","Characterization of excited states of 15N through 14C(p,p) 14C using polarized proton beam","Murillo, G., Fernández, M., Ramírez, J., Mejia-Gil, M.G., Policroniades, R., Varela, A., Darden, S.E., Sen, S., Prior, R.M., Chávez, E.","Revista mexicana de física; 57(); 55-59","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000700012&lang=pt" 
"S0035-001X2011000700013-mex","Extending studies of the fusion of heavy nuclei to the neutron-rich region using accelerated radioactive ion beams","Shapira, D.","Revista mexicana de física; 57(); 60-64","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000700013&lang=pt" 
