"S1816-79502010000100004-sza","Crop production management practices as a cause for low water productivity at Zanyokwe Irrigation Scheme","Fanadzo, M, Chiduza, C, Mnkeni, PNS, van der Stoep, I, Stevens, J","Water SA; 36(1); 27-36","Water SA","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502010000100004&lang=pt" 
"S0100-879X2010000100001-scl","Genetics of homocysteine metabolism and associated disorders","Brustolin, S., Giugliani, R., Félix, T.M.","Brazilian Journal of Medical and Biological Research; 43(1); 1-7","Brazilian Journal of Medical and Biological Research","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2010000100001&lang=pt" 
"S0100-879X2010000100016-scl","Cross-transmission of vancomycin-resistant Enterococcus in patients undergoing dialysis and kidney transplant","Fram, D., Castrucci, F.M., Taminato, M., Godoy-Martinez, P., Freitas, M.C.S., Belasco, A., Sesso, R., Pacheco-Silva, A., Pignatari, A.C., Barbosa, D.","Brazilian Journal of Medical and Biological Research; 43(1); 115-119","Brazilian Journal of Medical and Biological Research","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2010000100016&lang=pt" 
"S0100-879X2010000100011-scl","Brain tissue segmentation using q-entropy in multiple sclerosis magnetic resonance images","Diniz, P.R.B., Murta-Junior, L.O., Brum, D.G., de Araújo, D.B., Santos, A.C.","Brazilian Journal of Medical and Biological Research; 43(1); 77-84","Brazilian Journal of Medical and Biological Research","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2010000100011&lang=pt" 
"S0100-879X2010000100017-scl","Diphtheria toxin IgG levels in military and civilian blood donors in Rio de Janeiro, Brazil","Speranza, F.A.B., Ishii, S.K., Hirata Jr., R., Mattos-Guaraldi, A.L., Milagres, L.G.","Brazilian Journal of Medical and Biological Research; 43(1); 120-123","Brazilian Journal of Medical and Biological Research","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2010000100017&lang=pt" 
"S0100-879X2010000100002-scl","Characterization of the interdependency between residues that bind the substrate in a β-glycosidase","Tomassi, M.H., Rozenfeld, J.H.K., Gonçalves, L.M., Marana, S.R.","Brazilian Journal of Medical and Biological Research; 43(1); 8-12","Brazilian Journal of Medical and Biological Research","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2010000100002&lang=pt" 
"S0100-879X2010000100009-scl","Immune cells and oxidative stress in the endotoxin tolerance mouse model","Melo, E.S., Barbeiro, H.V., Ariga, S., Goloubkova, T., Curi, R., Velasco, I.T., Vasconcelos, D., Soriano, F.G.","Brazilian Journal of Medical and Biological Research; 43(1); 57-67","Brazilian Journal of Medical and Biological Research","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2010000100009&lang=pt" 
"S0100-879X2010000100005-scl","Expression of beta 2 integrin (CD18) in embryonic mouse and chicken heart","Oliveira, L.A.M., Baker, R.K., Klewer, S.E., Kitten, G.T.","Brazilian Journal of Medical and Biological Research; 43(1); 25-35","Brazilian Journal of Medical and Biological Research","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2010000100005&lang=pt" 
"S1413-81232010000100002-scl","A pesquisa sobre segurança alimentar e nutricional no Brasil de 2000 a 2005: tendências e desafios","Prado, Shirley Donizete, Gugelmin, Silvia Ângela, Mattos, Rubem Araújo de, Silva, Juliana Klotz, Olivares, Priscila dos Santos Gomes","Ciência &amp; Saúde Coletiva; 15(1); 7-18","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000100002&lang=pt" 
"S0187-71512010000100001-mex","Semblanza: Miguel Ángel Soto Arenas (1963-2009)","Pérez García, Eduardo A., Hágsater, Eric","Acta botánica mexicana; (90); 1-6","Acta botánica mexicana","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-71512010000100001&lang=pt" 
"S0187-71512010000100002-mex","Semblanza: Laura Blanca Arriaga Cabrera (1956-2009)","Sosa Fernández, Vinicio, Breceda, Aurora, Mendoza, Ana","Acta botánica mexicana; (90); 7-10","Acta botánica mexicana","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-71512010000100002&lang=pt" 
"S0187-71512010000100003-mex","Reencuentro con Hechtia epigyna Harms (Bromeliaceae)","Espejo-Serna, Adolfo, López-Ferrari, Ana Rosa, Zamudio, Sergio","Acta botánica mexicana; (90); 11-18","Acta botánica mexicana","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-71512010000100003&lang=pt" 
"S0187-71512010000100004-mex","Adiciones al conocimiento de la diversidad de los hongos anamorfos del bosque mesófilo de montaña del estado de Veracruz III","Arias, Rosa María, Heredia, Gabriela, Mena-Portales, Julio","Acta botánica mexicana; (90); 19-42","Acta botánica mexicana","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-71512010000100004&lang=pt" 
"S0187-71512010000100005-mex","Euphorbia spellenbergiana (Euphorbiaceae), a new species from Mexico","Mayfield, Mark H., Steinmann, Victor W.","Acta botánica mexicana; (90); 43-50","Acta botánica mexicana","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-71512010000100005&lang=pt" 
"S0187-71512010000100006-mex","Diversidad de frutos de los árboles del bosque tropical perennifolio de México","Ibarra-Manríquez, Guillermo, Cornejo-Tenorio, Guadalupe","Acta botánica mexicana; (90); 51-104","Acta botánica mexicana","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-71512010000100006&lang=pt" 
"S0187-71512010000100007-mex","Obtención de híbridos intergenéricos Helianthus annuus x Tithonia rotundifolia y su análisis morfológico y molecular","Luévanos-Escareño, Miriam Paulina, Reyes-Valdés, M. Humberto, Villarreal-Quintanilla, José Ángel, Rodríguez-Herrera, Raúl","Acta botánica mexicana; (90); 105-118","Acta botánica mexicana","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-71512010000100007&lang=pt" 
"S0187-71512010000100008-mex","Dos especies nuevas de Perymenium (Compositae-Heliantheae) de la porción árida del estado de Querétaro (México)","Rzedowski, Jerzy, Calderón de Rzedowski, Graciela","Acta botánica mexicana; (90); 119-127","Acta botánica mexicana","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-71512010000100008&lang=pt" 
"S0213-91112010000100017-esp","¿Se puede predecir la epidemia de gripe mediante datos de búsquedas en Internet?","Valdivia Pérez, Antonio, Miguel Benito, Ángel, Escortell Mayor, Esperanza, Monge Corella, Susana","Gaceta Sanitaria; 24(1); 95-96","Gaceta Sanitaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000100017&lang=pt" 
"S0213-91112010000100018-esp","Validez de los indicadores de la calidad de la prescripción de antiasmáticos calculados en dosis diarias definidas","Caamaño, Francisco, Álvarez-Gil, Rosa","Gaceta Sanitaria; 24(1); 96-96","Gaceta Sanitaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000100018&lang=pt" 
"S0213-91112010000100009-esp","Posicionamiento de padres y madres ante el consumo de alcohol en población de 12 a 17 años en el ámbito urbano de seis Comunidades Autónomas","March Cerdá, Joan Carles, Prieto Rodríguez, María Ángeles, Danet, Alina, Ruiz Azarola, Ainhoa, García Toyos, Noelia, Ruiz Román, Paloma","Gaceta Sanitaria; 24(1); 53-58","Gaceta Sanitaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000100009&lang=pt" 
"S0213-91112010000100001-esp","Se hace camino al andar","Fernández, Esteve, Antoñanzas, Fernando, Espallargues, Mireia, Galán, Iñaki, Godoy, Pere, López, María José, Oliva, Juan, Pérez, Glòria, Pérez-Hoyos, Santiago, Regidor, Enrique, Ruano, Alberto, Sarría-Santamera, Antonio","Gaceta Sanitaria; 24(1); 01-04","Gaceta Sanitaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000100001&lang=pt" 
"S0213-91112010000100010-esp","Análisis de coste-utilidad del manejo de la fibrilación auricular concomitante en España","López Gude, María Jesús, Rodríguez Bezos, Desiré, Rodríguez Barrios, José Manuel","Gaceta Sanitaria; 24(1); 59-65","Gaceta Sanitaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000100010&lang=pt" 
"S0213-91112010000100014-esp","Intervención preventiva en lugares de interacción social de hombres que mantienen relaciones sexuales con otros hombres","Hurtado, Isabel, Alastrue, Ignacio, García de Olalla, Patricia, Albiach, Damián, Martín, Marian, Pérez-Hoyos, Santiago","Gaceta Sanitaria; 24(1); 78-80","Gaceta Sanitaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000100014&lang=pt" 
"S0213-91112010000100003-esp","Impacto de la morbilidad, uso de recursos y costes en el mantenimiento de la remisión de la depresión mayor en España: estudio longitudinal de ámbito poblacional","Sicras-Mainar, Antoni, Blanca-Tamayo, Milagrosa, Gutiérrez-Nicuesa, Laura, Salvatella-Pasant, Jordi, Navarro-Artieda, Ruth","Gaceta Sanitaria; 24(1); 13-19","Gaceta Sanitaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000100003&lang=pt" 
"S0213-91112010000100011-esp","Expectativas de los pacientes sobre la toma de decisiones ante diferentes problemas de salud","Delgado, Ana, Andrés López-Fernández, Luis, Luna, Juan de Dios, Saletti Cuesta, Lorena, Gil Garrido, Natalia, Puga González, Almudena","Gaceta Sanitaria; 24(1); 66-71","Gaceta Sanitaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000100011&lang=pt" 
"S0213-91112010000100008-esp","Violence in adolescents: social and behavioural factors","Sousa, Sandra, Correia, Teresa, Ramos, Elisabete, Fraga, Sílvia, Barros, Henrique","Gaceta Sanitaria; 24(1); 47-52","Gaceta Sanitaria","Inglês","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000100008&lang=pt" 
"S0213-91112010000100006-esp","Noticias de prensa sobre errores clínicos y sensación de seguridad al acudir al hospital","Mira, José Joaquín, Guilabert, Mercedes, Ortíz, Lidia, Navarro, Isabel María, Pérez-Jover, María Virtudes, Aranaz, Jesús María","Gaceta Sanitaria; 24(1); 33-39","Gaceta Sanitaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000100006&lang=pt" 
"S0213-91112010000100019-esp","Amor: Dejar a la salud pública de lado","","Gaceta Sanitaria; 24(1); 97-97","Gaceta Sanitaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000100019&lang=pt" 
"S0213-91112010000100016-esp","Recomendaciones para una futura Ley de Salud Pública en España","Urbanos, Rosa","Gaceta Sanitaria; 24(1); 89-94","Gaceta Sanitaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000100016&lang=pt" 
"S0213-91112010000100013-esp","La retirada de una campaña publicitaria para promoción de la vacuna tetravalente del virus del papiloma humano en España","Martín-Llaguno, Marta, Álvarez-Dardet, Carlos","Gaceta Sanitaria; 24(1); 75-77","Gaceta Sanitaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000100013&lang=pt" 
"S0718-71062010000100001-chl","Barren Miocene granitoids in the Central Andean metallogenic belt, Chile: Geochemistry and Nd-Hf and U-Pb isotope systematics","Deckart, Katja, Godoy, Estanislao, Bertens, Alfredo, Jerez, Daniela, Saeed, Ayesha","Andean geology; 37(1); 1-31","Andean geology","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062010000100001&lang=pt" 
"S0718-71062010000100002-chl","El Cenozoico del alto río Teno, Cordillera Principal, Chile central: estratigrafía, plutonismo y su relación con estructuras profundas","Piquer, José, Castelli, Juan Carlos, Charrier, Reynaldo, Yáñez, Gonzalo","Andean geology; 37(1); 32-53","Andean geology","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062010000100002&lang=pt" 
"S0718-71062010000100003-chl","Prehnite-pumpellyite facies metamorphism in the Cenozoic Abanico Formation, Andes of central Chile (33°50&#039;S): chemical and scale controls on mineral assemblages, reaction progress and the equilibrium state","Muñoz, Marcia, Aguirre, Luis, Vergara, Mario, Demant, Alain, Fuentes, Francisco, Fock, Andrés","Andean geology; 37(1); 54-77","Andean geology","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062010000100003&lang=pt" 
"S0718-71062010000100004-chl","Efectos de la tectónica y el clima en la configuración morfológica del relieve costero del norte de Chile","Quezada, Jorge, Cerda, José Luis, Jensen, Arturo","Andean geology; 37(1); 78-109","Andean geology","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062010000100004&lang=pt" 
"S0718-71062010000100005-chl","Subvolcanic contact metasomatism at El Laco Volcanic Complex, Central Andes","Naranjo, José A, Henríquez, Fernando, Nyström, Jan O","Andean geology; 37(1); 110-120","Andean geology","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062010000100005&lang=pt" 
"S0718-71062010000100006-chl","Evolución paleoambiental de la transición glacial-postglacial en la Formación Agua Colorada (Grupo Paganzo), Carbonífero, Sierra de Narváez, NO argentino","Limarino, Carlos O, Spalletti, Luis A, Colombo Piñol, Ferrán","Andean geology; 37(1); 121-143","Andean geology","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062010000100006&lang=pt" 
"S0718-71062010000100007-chl","Geochronological and thermochronological constraints on porphyry copper mineralization in the Domeyko alteration zone, northern Chile","Maksaev, Víctor, Almonacid, Tomás A, Munizaga, Francisco, Valencia, Víctor, McWilliams, Michael, Barra, Fernando","Andean geology; 37(1); 144-176","Andean geology","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062010000100007&lang=pt" 
"S0718-71062010000100008-chl","Estratigrafía y paleontología del Cenozoico marino del Gran Bajo y Salinas del Gualicho, Argentina, y descripción de 17 especies nuevas","Reichler, Valeria A","Andean geology; 37(1); 177-219","Andean geology","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062010000100008&lang=pt" 
"S0718-71062010000100009-chl","Las cuencas cenozoicas y su control en el volcanismo de los Complejos Nevados de Chillan y Copahue-Callaqui (Andes del Sur, 36-39°S)","Radic, Juan Pablo","Andean geology; 37(1); 220-246","Andean geology","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062010000100009&lang=pt" 
"S0213-91112010000100002-esp","Variabilidad en la utilización de los servicios de urgencias hospitalarios del Sistema Nacional de Salud","Peiró, Salvador, Librero, Julián, Ridao, Manuel, Bernal-Delgado, Enrique","Gaceta Sanitaria; 24(1); 06-12","Gaceta Sanitaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000100002&lang=pt" 
"S0213-91112010000100007-esp","Incremento en la prevalencia del VIH y en las conductas de riesgo asociadas en hombres que tienen sexo con hombres: 12 años de encuestas de vigilancia conductual en Cataluña","Folch, Cinta, Casabona, Jordi, Muñoz, Rafael, González, Victoria, Zaragoza, Kati","Gaceta Sanitaria; 24(1); 40-46","Gaceta Sanitaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000100007&lang=pt" 
"S0213-91112010000100012-esp","El tabaco en los establecimientos de restauración y hostelería: estudio observacional en Barcelona, 2008","Villalbí, Joan R., Baranda, Lucía, López, M. José, Nebot, Manel","Gaceta Sanitaria; 24(1); 72-74","Gaceta Sanitaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000100012&lang=pt" 
"S0213-91112010000100020-esp","Emilio Perea","Briones, Eduardo, Rivas, Paco","Gaceta Sanitaria; 24(1); 98-98","Gaceta Sanitaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000100020&lang=pt" 
"S1413-81232010000100002-spa","A pesquisa sobre segurança alimentar e nutricional no Brasil de 2000 a 2005: tendências e desafios","Prado, Shirley Donizete, Gugelmin, Silvia Ângela, Mattos, Rubem Araújo de, Silva, Juliana Klotz, Olivares, Priscila dos Santos Gomes","Ciência &amp; Saúde Coletiva; 15(1); 7-18","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000100002&lang=pt" 
"S0100-72032010000100003-scl","Centralização de fluxo sanguíneo fetal: comparação entre os índices diagnósticos","Franzin, Cleide Mara Mazzotti de Oliveira, Silva, João Luiz Pinto e, Pereira, Belmiro Gonçalves, Marba, Sérgio Tadeu Martins, Morais, Sirlei Siceni, Amaral, Tatiana, Reszka, Erick Barbosa","Revista Brasileira de Ginecologia e Obstetrícia; 32(1); 11-18","Revista Brasileira de Ginecologia e Obstetrícia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032010000100003&lang=pt" 
"S0100-72032010000100005-scl","Avaliação da dor em histeroscopia ambulatorial: comparação entre duas técnicas","Diniz, Daniela Barreto Fraguglia Quental, Depes, Daniella De Batista, Pereira, Ana Maria Gomes, David, Simone Denise, Lippi, Umberto Gazi, Baracat, Fausto Farah, Lopes, Reginaldo Guedes Coelho","Revista Brasileira de Ginecologia e Obstetrícia; 32(1); 26-32","Revista Brasileira de Ginecologia e Obstetrícia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032010000100005&lang=pt" 
"S0100-72032010000100009-scl","Escolha da especialização em ginecologia e obstetrícia","Wanderley, Miriam da Silva, Sobral, Dejano Tavares","Revista Brasileira de Ginecologia e Obstetrícia; 32(1); 55-56","Revista Brasileira de Ginecologia e Obstetrícia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032010000100009&lang=pt" 
"S0100-72032010000100001-scl","Anti-inflamatórios e alterações cardíacas fetais","Lopes, Lilian Maria, Francisco, Rossana Pulcineli Vieira, Zugaib, Marcelo","Revista Brasileira de Ginecologia e Obstetrícia; 32(1); 1-3","Revista Brasileira de Ginecologia e Obstetrícia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032010000100001&lang=pt" 
"S0100-72032010000100006-scl","Metaplasia óssea endometrial: quadro clínico e seguimento após tratamento","Parente, Raphael Câmara Medeiros, Freitas, Vilmon de, Moura Neto, Rodrigo Soares de, Oliveira, Marco Aurélio Pinho de, Lasmar, Ricardo Bassil, Patriarca, Marisa Teresinha, Canavez, Felipe Simões","Revista Brasileira de Ginecologia e Obstetrícia; 32(1); 33-38","Revista Brasileira de Ginecologia e Obstetrícia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032010000100006&lang=pt" 
"S0100-72032010000100002-scl","Correlação entre peso fetal estimado por ultrassonografia e peso neonatal","Freire, Djacyr Magna Cabral, Cecatti, José Guilherme, Paiva, Cláudio Sérgio Medeiros","Revista Brasileira de Ginecologia e Obstetrícia; 32(1); 4-10","Revista Brasileira de Ginecologia e Obstetrícia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032010000100002&lang=pt" 
"S0100-72032010000100004-scl","Avaliação de riscos teratogênicos em gestações expostas ao misoprostol","Opaleye, Emérita Sátiro, Coelho, Helena Lutéscia Luna, Schüler-Faccini, Lavínia, Almeida, Paulo César de, Santos, Elaine Cavalcante dos, Ribeiro, Ana Júlia Velozo, Costa, Fabrício da Silva","Revista Brasileira de Ginecologia e Obstetrícia; 32(1); 19-35","Revista Brasileira de Ginecologia e Obstetrícia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032010000100004&lang=pt" 
"S0100-72032010000100007-scl","Prevalência de HPV em mulheres assistidas pela estratégia saúde da família na Baixa Fluminense do Estado do Rio de Janeiro","Girianelli, Vania Reis, Thuler, Luiz Claudio Santos, Silva, Gulnar Azevedo e","Revista Brasileira de Ginecologia e Obstetrícia; 32(1); 39-46","Revista Brasileira de Ginecologia e Obstetrícia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032010000100007&lang=pt" 
"S0100-72032010000100008-scl","Tratamento das malformações fetais intraútero","Sbragia, Lourenço","Revista Brasileira de Ginecologia e Obstetrícia; 32(1); 47-54","Revista Brasileira de Ginecologia e Obstetrícia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032010000100008&lang=pt" 
"S0102-311X2010000100001-scl","ABRASCO 30 anos: ciência, educação e prática com compromisso social","Facchini, Luiz Augusto","Cadernos de Saúde Pública; 26(1); 4-4","Cadernos de Saúde Pública","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000100001&lang=pt" 
"S0102-311X2010000100024-scl","Atenção básica no Sistema Único de Saúde: abordagem interdisciplinar para os serviços de saúde bucal","Dias, Henrique Sant&#039;Anna, Alves, Fernanda Nunes Marques, Contarato, Priscilla Caran","Cadernos de Saúde Pública; 26(1); 206-211","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000100024&lang=pt" 
"S0102-311X2010000100023-scl","Divisões perigosas: políticas raciais no Brasil contemporâneo","Veloso Filho, Carlos Linhares, Kabad, Juliana Fernandes","Cadernos de Saúde Pública; 26(1); 206-211","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000100023&lang=pt" 
"S0102-311X2010000100009-scl","Prevalência de capacidade mastigatória insatisfatória e fatores associados em idosos brasileiros","Dias-da-Costa, Juvenal Soares, Galli, Rosângela, Oliveira, Edilson Almeida de, Backes, Vanessa, Vial, Eloir Antonio, Canuto, Raquel, Souza, Leonardo Lemos de, Cremonese, Cleber, Olinto, Maria Teresa Anselmo, Pattussi, Marcos Pascoal, Triches, Jureci Machado","Cadernos de Saúde Pública; 26(1); 79-88","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000100009&lang=pt" 
"S0102-311X2010000100008-scl","Avaliação do programa de promoção da atividade física Academia da Cidade de Recife, Pernambuco, Brasil: percepções de usuários e não-usuários","Hallal, Pedro C., Tenório, Maria Cecília Marinho, Tassitano, Rafael Miranda, Reis, Rodrigo Siqueira, Carvalho, Yara Maria, Cruz, Danielle Keylla Alencar, Damascena, Wilson, Malta, Deborah Carvalho","Cadernos de Saúde Pública; 26(1); 70-78","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000100008&lang=pt" 
