"S1726-46342012000100021-per","Lesiones traumáticas recientes en casos de violencia familiar","Pacheco, José, Díaz, Noelia, de La Cruz, Nancy","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 139-142","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100021&lang=pt" 
"S0864-34662012000100004-spa","Dos procedimientos de ajuste por riesgo para la estadía hospitalaria como indicador de desempeño","Tamargo Barbeito, Teddy Osmin, Jiménez Paneque, Rosa Eugenia, Gutiérrez Rojas, Ángela Rosa, Mora Díaz, Isabel","Revista Cubana de Salud Pública; 38(1); 29-44","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000100004&lang=pt" 
"S0864-34662012000100003-spa","Eventos adversos observados después del tratamiento con factor de transferencia","Cruz Barrios, María Aida, Rodríguez Montiel, Blanca Nieves, Furones Mourelle, Juan Antonio, Alfonso Orta, Ismary, Rodríguez Piñero, Deborah","Revista Cubana de Salud Pública; 38(1); 20-28","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000100003&lang=pt" 
"S0864-34662012000100002-spa","El precio del cigarrillo y la reducción del consumo en Cuba","Suárez Lugo, Nery","Revista Cubana de Salud Pública; 38(1); 4-19","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000100002&lang=pt" 
"S0104-40602012000100004-scl","Aplicación de programas de atención temprana siguiendo un modelo educativo","Sánchez-Caravaca, Juan, Gil, Isidoro Candel","Educar em Revista; (43); 33-48","Educar em Revista","Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40602012000100004&lang=pt" 
"S0104-40602012000100005-scl","Child&#039;s development problems and early intervention","Franco, Vítor, Melo, Madalena, Apolónio, Ana","Educar em Revista; (43); 49-64","Educar em Revista","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40602012000100005&lang=pt" 
"S0104-40602012000100016-scl","Educación, interculturalidad y ciudadanía","Cornejo Espejo, Juan","Educar em Revista; (43); 239-254","Educar em Revista","Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40602012000100016&lang=pt" 
"S1983-40632012000100001-scl","Parcelamento de fósforo em algodoeiro irrigado","Aquino, Leonardo Angelo de, Berger, Paulo Geraldo, Neves, Júlio César Lima, Lima, Tricia Costa, Aquino, Rosiane Filomena Batista Almeida de","Pesquisa Agropecuária Tropical; 42(1); 1-8","Pesquisa Agropecuária Tropical","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632012000100001&lang=pt" 
"S1983-40632012000100002-scl","Qualidade fisiológica de sementes e crescimento de plântulas de feijoeiro, em função de aplicações de paraquat em pré-colheita","Kappes, Claudinei, Arf, Orivaldo, Ferreira, João Paulo, Portugal, José Roberto, Alcalde, Andrews Molnar, Arf, Marcelo Valentini, Vilela, Rafael Gonçalves","Pesquisa Agropecuária Tropical; 42(1); 9-18","Pesquisa Agropecuária Tropical","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632012000100002&lang=pt" 
"S1983-40632012000100003-scl","Uso de torta de mamona como fertilizante orgânico","Silva, Samuel de Deus da, Presotto, Rafael Antônio, Marota, Helen Botelho, Zonta, Everaldo","Pesquisa Agropecuária Tropical; 42(1); 19-27","Pesquisa Agropecuária Tropical","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632012000100003&lang=pt" 
"S1983-40632012000100004-scl","Milho pipoca consorciado com feijão em diferentes arranjos de plantas","Viegas Neto, Antonio Luiz, Heinz, Rafael, Gonçalves, Manoel Carlos, Correia, Allan Michel Pereira, Mota, Leandro Henrique de Souza, Araújo, Willian Dias","Pesquisa Agropecuária Tropical; 42(1); 28-33","Pesquisa Agropecuária Tropical","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632012000100004&lang=pt" 
"S1983-40632012000100006-scl","Eficiência de nematoides entomopatogênicos e inseticidas químicos contra Sphenophorus levis e Leucothyreus sp. em cana-de-açúcar","Leite, Luís Garrigós, Tavares, Fernando Martins, Botelho, Paulo Sérgio Machado, Batista Filho, Antonio, Polanczyk, Ricardo Antonio, Schmidt, Fabio Silber","Pesquisa Agropecuária Tropical; 42(1); 40-48","Pesquisa Agropecuária Tropical","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632012000100006&lang=pt" 
"S1983-40632012000100008-scl","Estimativas de parâmetros de heterose em híbridos de populações F2 de milho","Bernini, Cristiani Santos, Paterniani, Maria Elisa Ayres Guidetti Zagatto","Pesquisa Agropecuária Tropical; 42(1); 56-62","Pesquisa Agropecuária Tropical","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632012000100008&lang=pt" 
"S1983-40632012000100009-scl","Nitrogênio em cobertura na cultura do milho em preparo convencional e plantio direto consolidados","Farinelli, Rogério, Lemos, Leandro Borges","Pesquisa Agropecuária Tropical; 42(1); 63-70","Pesquisa Agropecuária Tropical","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632012000100009&lang=pt" 
"S1983-40632012000100010-scl","Alterações fisiológicas e bioquímicas em sementes de Pterogyne nitens tull. Durante o envelhecimento artificial","Ataíde, Glauciana da Mata, Flores, Andressa Vasconcelos, Lima e Borges, Eduardo Euclydes de","Pesquisa Agropecuária Tropical; 42(1); 71-76","Pesquisa Agropecuária Tropical","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632012000100010&lang=pt" 
"S1983-40632012000100012-scl","Aspectos econômicos da produção de bovinos de corte","Araújo, Hilda Silva, Sabbag, Omar Jorge, Lima, Bruno Tadeu Marotta, Andrighetto, Cristiana, Ruiz, Urbano dos Santos","Pesquisa Agropecuária Tropical; 42(1); 82-89","Pesquisa Agropecuária Tropical","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632012000100012&lang=pt" 
"S1983-40632012000100013-scl","Antioxidant potential of Psidium guinnensis Sw. jam during storage","Damiani, Clarissa, Silva, Flávio Alves da, Asquieri, Eduardo Ramirez, Lage, Moacir Evandro, Vilas Boas, Eduardo Valério de Barros","Pesquisa Agropecuária Tropical; 42(1); 90-98","Pesquisa Agropecuária Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632012000100013&lang=pt" 
"S1983-40632012000100014-scl","Valor nutritivo do estilosantes Mineirão em função da correção do solo","Lopes, Jalison, Evangelista, Antônio Ricardo, Fortes, Caio Augustus, Pinto, José Cardoso, Freire, Adriano Peixoto de Bastos, Souza, Ronan Magalhães de","Pesquisa Agropecuária Tropical; 42(1); 99-105","Pesquisa Agropecuária Tropical","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632012000100014&lang=pt" 
"S1983-40632012000100015-scl","Potássio no desenvolvimento inicial da soqueira de cana crua","Flores, Rilner Alves, Prado, Renato de Mello, Politi, Lucas Sanches, Almeida, Thiago Batista Firmato de","Pesquisa Agropecuária Tropical; 42(1); 106-111","Pesquisa Agropecuária Tropical","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632012000100015&lang=pt" 
"S1983-40632012000100016-scl","Mapeamento do índice de vegetação da diferença normalizada em lavoura de algodão","Motomiya, Anamari Viegas de Araujo, Molin, José Paulo, Motomiya, Wagner Rogerio, Rojo Baio, Fábio Henrique","Pesquisa Agropecuária Tropical; 42(1); 112-118","Pesquisa Agropecuária Tropical","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632012000100016&lang=pt" 
"S0102-37722012000100002-scl","Escala de Vitalidade Subjetiva - EVS: evidências de sua adequação psicométrica","Gouveia, Valdiney V., Milfont, Taciano L., Gouveia, Rildésia S. V., Medeiros, Emerson Diógenes de, Vione, Kátia Correa, Soares, Ana Karla Silva","Psicologia: Teoria e Pesquisa; 28(1); 5-13","Psicologia: Teoria e Pesquisa","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722012000100002&lang=pt" 
"S0102-37722012000100003-scl","Funcionamento diferencial dos itens do teste não-verbal de inteligência SON-R 2½-7[a]","Karino, Camila Akemi, Laros, Jacob Arie, Jesus, Girlene Ribeiro de","Psicologia: Teoria e Pesquisa; 28(1); 15-25","Psicologia: Teoria e Pesquisa","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722012000100003&lang=pt" 
"S0102-37722012000100004-scl","Percepções e sentimentos de gestantes sobre o pré-natal","Piccinini, Cesar Augusto, Carvalho, Fernanda Torres de, Ourique, Luciana Rubensan, Lopes, Rita Sobreira","Psicologia: Teoria e Pesquisa; 28(1); 27-33","Psicologia: Teoria e Pesquisa","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722012000100004&lang=pt" 
"S0102-37722012000100005-scl","Transição para a parentalidade no contexto de cardiopatia congênita do bebê","Kruel, Cristina Saling, Lopes, Rita de Cássia Sobreira","Psicologia: Teoria e Pesquisa; 28(1); 35-43","Psicologia: Teoria e Pesquisa","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722012000100005&lang=pt" 
"S0102-37722012000100006-scl","Processos de significação no primeiro ano de vida","Amorim, Kátia de Souza","Psicologia: Teoria e Pesquisa; 28(1); 45-53","Psicologia: Teoria e Pesquisa","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722012000100006&lang=pt" 
"S0102-37722012000100009-scl","Qualidade de vida de adolescentes modelos profissionais","Pires, Luciana, Rodrigues, Alexandra Magna, Fisberg, Mauro, Costa, Roberto Fernandes da, Schoen, Teresa Helena","Psicologia: Teoria e Pesquisa; 28(1); 71-76","Psicologia: Teoria e Pesquisa","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722012000100009&lang=pt" 
"S0102-37722012000100010-scl","Convencionalidade na aquisição de verbos: estudo comparativo das análises dicotômicas e contínuas","Rodrigues, Jaqueline de Carvalho, Tonietto, Lauren, Sperb, Tania Mara, Parente, Maria Alice de Mattos Pimenta","Psicologia: Teoria e Pesquisa; 28(1); 77-85","Psicologia: Teoria e Pesquisa","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722012000100010&lang=pt" 
"S0102-37722012000100011-scl","A gravidez da terapeuta e seus reflexos no processo psicoterápico","Tonon, Cláudia Backes, Romani, Patrícia Fasolo, Grossi, Rosaura","Psicologia: Teoria e Pesquisa; 28(1); 87-92","Psicologia: Teoria e Pesquisa","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722012000100011&lang=pt" 
"S0102-37722012000100012-scl","Representação mental e mudança terapêutica: uma contribuição da perspectiva psicanalítica da teoria das relações objetais","Zanatta, Denise, Benetti, Silvia Pereira da Cruz","Psicologia: Teoria e Pesquisa; 28(1); 93-100","Psicologia: Teoria e Pesquisa","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722012000100012&lang=pt" 
"S0102-37722012000100014-scl","Relacionismo substancial: a ontologia do comportamento à luz do behaviorismo radical","Zilio, Diego","Psicologia: Teoria e Pesquisa; 28(1); 109-118","Psicologia: Teoria e Pesquisa","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722012000100014&lang=pt" 
