"S1806-11172015000101303-scl","Acceleration measurements using smartphone sensors: Dealing with the equivalence principle","Monteiro, Martín, Cabeza, Cecilia, Marti, Arturo C.","Revista Brasileira de Ensino de Física; 37(1); 1303-","Revista Brasileira de Ensino de Física","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172015000101303&lang=pt" 
"S1980-50982015000100059-scl","Physiological responses of Erythrina verna seedlings on seed pre-germinative treatments and sowing depth","Pêgo, Rogério Gomes, Grossi, José Antonio Saraiva, Queiroz, Isabel Dayane de Sousa, Vasconcellos, Henrique Castro","Ciência Florestal; 25(1); 59-66","Ciência Florestal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-50982015000100059&lang=pt" 
"S1980-50982015000100049-scl","Influência da saturação por bases na qualidade e crescimento de mudas de cedro-australiano (Toona ciliata M. Roem var. australis)","Braga, Marilena de Melo, Furtini Neto, Antonio Eduardo, Oliveira, Anna Hoffmann","Ciência Florestal; 25(1); 49-58","Ciência Florestal","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-50982015000100049&lang=pt" 
"S1980-50982015000100107-scl","Regeneração natural do componente arbóreo após a mortalidade de um maciço de taquara em um fragmento de floresta ombrófila mista em Lages - SC","Santos, Kristiana Fiorentin dos, Ferreira, Tiago de Souza, Higuchi, Pedro, Silva, Ana Carolina da, Vandresen, Paula Búrigo, Costa, Adriano da, Spada, Grasiela, Schmitz, Verônica, Souza, Franciele de","Ciência Florestal; 25(1); 107-117","Ciência Florestal","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-50982015000100107&lang=pt" 
"S1980-50982015000100077-scl","Variação da estrutura da floresta estacional decidual no estado de Santa Catarina e sua relação com a altitude e clima","Gasper, André Luís de, Uhlmann, Alexandre, Vibrans, Alexander Christian, Sevegnani, Lucia","Ciência Florestal; 25(1); 77-89","Ciência Florestal","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-50982015000100077&lang=pt" 
"S1980-50982015000100257-scl","Preservação de madeiras no Brasil: histórico, cenário atual e tendências","Vidal, Jackson Marcelo, Evangelista, Wescley Viana, Silva, Jose de Castro, Jankowsky, Ivaldo Pontes","Ciência Florestal; 25(1); 257-271","Ciência Florestal","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-50982015000100257&lang=pt" 
"S1980-50982015000100231-scl","Riqueza, diversidade e composição florística em áreas de cerrado em regeneração e preservado na estação ecológica de Itirapina - SP","Paula, Alessandro de, Martins, Fernanda Quintas, Batalha, Marco Antônio Portugal Luttembarck, Rodrigues, Rodrigo, Manhães, Marco Antônio","Ciência Florestal; 25(1); 231-238","Ciência Florestal","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-50982015000100231&lang=pt" 
"S0872-01692015000100003-prt","Fabry’s disease, an eye-kidney disease review","Marques, Maria Guedes, Mira, Filipe, Ferreira, Emanuel, Pinto, Helena, Maia, Pedro, Mendes, Teresa, Carreira, Armando, Campos, Mario","Portuguese Journal of Nephrology &amp; Hypertension; 29(1); 15-20","Portuguese Journal of Nephrology &amp; Hypertension","Inglês","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-01692015000100003&lang=pt" 
"S0103-507X2015000100051-scl","Choque séptico: importante causa de morte hospitalar após alta da unidade de terapia intensiva","Giacomini, Matheus Gomes, Lopes, Márcia Valéria Caldeira Angelucci, Gandolfi, Joelma Villafanha, Lobo, Suzana Margareth Ajeje","Revista Brasileira de Terapia Intensiva; 27(1); 51-56","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000100051&lang=pt" 
"S0103-507X2015000100005-scl","Falta de especialistas em terapia intensiva nos Estados Unidos: percepções recentes e soluções propostas","Pastores, Stephen M., Kvetan, Vladimir","Revista Brasileira de Terapia Intensiva; 27(1); 5-6","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000100005&lang=pt" 
"S0103-507X2015000100007-scl","Cuidados com o paciente gravemente enfermo em países em desenvolvimento: uma perspectiva indiana","Divatia, Jigeeshu V.","Revista Brasileira de Terapia Intensiva; 27(1); 7-9","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000100007&lang=pt" 
"S0103-507X2015000100072-scl","Hipotermia terapêutica como ponte até transplante em pacientes com falência hepática fulminante","Castillo, Luis, Bugedo, Guillermo, Rovegno, Max","Revista Brasileira de Terapia Intensiva; 27(1); 72-76","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000100072&lang=pt" 
"S0103-507X2015000100082-scl","Para: Miocardite fulminante associada ao vírus influenza H1N1: relato de caso e revisão de literatura","Joob, Beuy, Wiwanitkit, Viroj","Revista Brasileira de Terapia Intensiva; 27(1); 82-84","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000100082&lang=pt" 
"S0103-507X2015000100057-scl","Tratamento da pneumonia grave adquirida na comunidade no Brasil: análise secundária de um inquérito internacional","Rabello, Lígia, Conceição, Catarina, Ebecken, Katia, Lisboa, Thiago, Bozza, Fernando Augusto, Soares, Márcio, Póvoa, Pedro, Salluh, Jorge Ibrain Figueira","Revista Brasileira de Terapia Intensiva; 27(1); 57-63","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000100057&lang=pt" 
"S2071-00542015000100003-cub","Cinética de secado de fruta bomba (Carica papaya L., cv. Maradol Roja) mediante los métodos de deshidratación osmótica y por flujo de aire caliente","Fernández Valdés, Daybelis, Muñiz Becerá, Sahylin, García Pereira, Annia, Cervantes Beyra, Rafael, Fernández Valdés, Dayvis","Revista Ciencias Técnicas Agropecuarias; 24(1); 22-28","Revista Ciencias Técnicas Agropecuarias","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2071-00542015000100003&lang=pt" 
"S2237-96222015000100019-scl","Evolução das internações hospitalares por causas externas no sistema público de saúde - Brasil, 2002 a 2011","Mascarenhas, Márcio Dênis Medeiros, Barros, Marilisa Berti de Azevedo","Epidemiologia e Serviços de Saúde; 24(1); 19-29","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000100019&lang=pt" 
"S2237-96222015000100087-scl","Análise da positividade da esquistossomose mansoni em Regionais de Saúde endêmicas em Pernambuco, 2005 a 2010","Barreto, Ana Virgínia Matos Sá, Melo, Nobélia Duarte, Ventura, Jéssica Valença Torres, Santiago, Rosimery Tavares, Silva, Maria Beatriz Araújo","Epidemiologia e Serviços de Saúde; 24(1); 87-96","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000100087&lang=pt" 
"S2237-96222015000100039-scl","Romarias no município de Juazeiro do Norte, Ceará: perfil da demanda por atendimento de saúde e sazonalidade de internações","Vasconcelos, Marina Pereira de, Braga, Cynthia, Gouveia, Giselle Campozana, Souza, Wayner Vieira de","Epidemiologia e Serviços de Saúde; 24(1); 39-48","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000100039&lang=pt" 
"S2237-96222015000100031-scl","Perfil epidemiológico dos afogamentos em praias de Salvador, Bahia, 2012","Segundo, Arnildo De Santana Só, Sampaio, Márcio Cardoso","Epidemiologia e Serviços de Saúde; 24(1); 31-38","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000100031&lang=pt" 
"S2237-96222015000100049-scl","Avaliação da qualidade dos dados, valor preditivo positivo, oportunidade e representatividade do sistema de vigilância epidemiológica da dengue no Brasil, 2005 a 2009","Barbosa, Jakeline Ribeiro, Barrado, Jean Carlos dos Santos, Zara, Ana Laura de Sene Amâncio, Siqueira Júnior, João Bosco","Epidemiologia e Serviços de Saúde; 24(1); 49-58","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000100049&lang=pt" 
"S2237-96222015000100161-scl","Epidemiologia translacional: algumas considerações","Szklo, Moyses","Epidemiologia e Serviços de Saúde; 24(1); 161-172","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000100161&lang=pt" 
"S2237-96222015000100115-scl","Comparação de gastos com serviços de atenção básica à saúde de homens e mulheres em Bauru, São Paulo, 2010","Codogno, Jamile Sanches, Turi, Bruna Camilo, Fernandes, Rômulo Araújo, Monteiro, Henrique Luiz","Epidemiologia e Serviços de Saúde; 24(1); 115-122","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000100115&lang=pt" 
"S2237-96222015000100105-scl","Distribuição dos mamógrafos e dos exames mamográficos no estado do Rio de Janeiro, 2012 e 2013","Villar, Vanessa Cristina Felippe Lopes, Souza, Claudia Teresa Vieira de, Delamarque, Elizabete Vianna, Seta, Marismary Horsth De","Epidemiologia e Serviços de Saúde; 24(1); 105-114","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000100105&lang=pt" 
"S2237-96222015000100079-scl","Perfil de pessoas idosas vivendo com HIV/aids em Pelotas, sul do Brasil, 1998 a 2013","Affeldt, Ângela Beatriz, Silveira, Mariângela Freitas da, Barcelos, Raquel Siqueira","Epidemiologia e Serviços de Saúde; 24(1); 79-86","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000100079&lang=pt" 
"S0103-507X2015000100044-scl","Causas de la falta de adherencia a las guías terapéuticas para la neumonía grave","Gattarello, Simone, Ramírez, Sergio, Almarales, José Rafael, Borgatta, Bárbara, Lagunes, Leonel, Encina, Belén, Rello, Jordi","Revista Brasileira de Terapia Intensiva; 27(1); 44-50","Revista Brasileira de Terapia Intensiva","Inglês, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000100044&lang=pt" 
"S0103-507X2015000100001-scl","Objetivos da sedação guiada por metas","Shehabi, Yahya","Revista Brasileira de Terapia Intensiva; 27(1); 1-4","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000100001&lang=pt" 
"S0103-507X2015000100018-scl","Estresse do paciente na terapia intensiva: comparação entre unidade coronariana e pós-operatória geral","Dias, Douglas de Sá, Resende, Mariane Vanessa, Diniz, Gisele do Carmo Leite Machado","Revista Brasileira de Terapia Intensiva; 27(1); 18-25","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000100018&lang=pt" 
"S0103-507X2015000100010-scl","O que ocorre com o balanço hídrico durante e após a reversão do choque séptico?","Cunha, Andrea Regina Lopes, Lobo, Suzana Margareth Ajeje","Revista Brasileira de Terapia Intensiva; 27(1); 10-17","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000100010&lang=pt" 
"S0103-507X2015000100077-scl","Rabdomiólise recorrente secundária à hiponatremia em doente com polidipsia psicogênica primária","Aguiar, Diana Tavares, Monteiro, Catarina, Coutinho, Paula","Revista Brasileira de Terapia Intensiva; 27(1); 77-81","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000100077&lang=pt" 
"S0103-507X2015000100085-scl","Para: Efeito econômico do uso da oxigenação extracorpórea para suporte de pacientes adultos com insuficiência respiratória grave no Brasil: uma análise hipotética","Mattos, Ângelo Zambam de, Nunes, Diego Silva Leite","Revista Brasileira de Terapia Intensiva; 27(1); 85-88","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000100085&lang=pt" 
"S0103-507X2015000100064-scl","Reabilitação da deglutição em pacientes traqueostomizados disfágicos sob ventilação mecânica em unidades de terapia intensiva: um estudo de factibilidade","Rodrigues, Katia Alonso, Machado, Flávia Ribeiro, Chiari, Brasília Maria, Rosseti, Heloísa Baccaro, Lorenzon, Paula, Gonçalves, Maria Inês Rebelo","Revista Brasileira de Terapia Intensiva; 27(1); 64-71","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000100064&lang=pt" 
"S0103-507X2015000100026-scl","A realidade dos pacientes que necessitam de ventilação mecânica prolongada: um estudo multicêntrico","Loss, Sérgio Henrique, Oliveira, Roselaine Pinheiro de, Maccari, Juçara Gasparetto, Savi, Augusto, Boniatti, Marcio Manozzo, Hetzel, Márcio Pereira, Dallegrave, Daniele Munaretto, Balzano, Patrícia de Campos, Oliveira, Eubrando Silvestre, Höher, Jorge Amilton, Torelly, André Peretti, Teixeira, Cassiano","Revista Brasileira de Terapia Intensiva; 27(1); 26-35","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000100026&lang=pt" 
"S0103-507X2015000100036-scl","Transfusões de sangue no choque séptico: 7,0g/dL é mesmo o limite adequado?","Mazza, Bruno Franco, Freitas, Flavio Geraldo Rezende, Barros, Melca Maria Oliveira, Azevedo, Luciano Cesar Pontes, Machado, Flavia Ribeiro","Revista Brasileira de Terapia Intensiva; 27(1); 36-43","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000100036&lang=pt" 
"S0718-560X2015000100008-chl","Respuesta del microfitoplancton a la adición de nitrato y ácido silícico en fiordos de la Patagonia chilena","Labbé-Ibáñez, Pamela, Iriarte, José Luis, Pantoja, Silvio","Latin american journal of aquatic research; 43(1); 80-93","Latin american journal of aquatic research","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2015000100008&lang=pt" 
"S0102-05362015000100140-scl","Urucum: fonte de corantes naturais","Fabri, Eliane Gomes, Teramoto, Juliana Rolim Salomé","Horticultura Brasileira; 33(1); 140-140","Horticultura Brasileira","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362015000100140&lang=pt" 
"S0102-05362015000100125-scl","Eficácia relativa de porta-enxertos comerciais de tomateiro no controle da murcha-bacteriana","Lopes, Carlos A, Boiteux, Leonardo S, Eschemback, Vlandiney","Horticultura Brasileira; 33(1); 125-130","Horticultura Brasileira","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362015000100125&lang=pt" 
"S0103-84782015000300474-scl","Effects of a dietary added formaldehyde-propionic acid blend on feed enterobacteria counts and on growing pig performance and fecal formaldehyde excretion","Sbardella, Maicon, Perina, Danilo do Prado, Andrade, Carla de, Longo, Flavio Alves, Miyada, Valdomiro Shigueru","Ciência Rural; 45(3); 474-479","Ciência Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015000300474&lang=pt" 
"S0103-84782015000300440-scl","Acurácia e tempos de resposta de máquinas para aplicação de defensivos agrícolas à taxa variável","Machado, Otávio Dias da Costa, Alonço, Airton dos Santos, Francetto, Tiago Rodrigo, Carpes, Dauto Pivetta","Ciência Rural; 45(3); 440-449","Ciência Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015000300440&lang=pt" 
"S0103-84782015000300480-scl","Competitiveness levels in cattle herd farms","Marques, Pedro Rocha, Barcellos, Júlio Otávio Jardim, Dill, Matheus Dhein, Dias, Eduardo Antunes, Azevedo, Eduardo Vaz Torres, Lampert, Vinícius do Nascimento, McManus, Concepta Margaret","Ciência Rural; 45(3); 480-484","Ciência Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015000300480&lang=pt" 
"S0103-84782015000300405-scl","Stoking residue from extraction of cassava starch without the use of storage technologies","Javorski, Cleovani Rossi, Zambom, Maximiliane Alavarse, Pozza, Magali Soares dos Santos, Fernandes, Tatiane, Castagnara, Deise Dalazen, Paladini, Simoni, Tinini, Rodrigo Cesar dos Reis, Neres, Marcela Abbado","Ciência Rural; 45(3); 405-411","Ciência Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015000300405&lang=pt" 
"S0103-84782015000300386-scl","Relative humidity during cold storage on Postharvest quality of &#039;Niagara Rosada&#039; table grapes","Pinto, Josuel Alfredo Vilela, Schorr, Márcio Renan Weber, Thewes, Fabio Rodrigo, Ceconi, Deiverson Luiz, Both, Vanderlei, Brackmann, Auri, Fronza, Diniz","Ciência Rural; 45(3); 386-391","Ciência Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015000300386&lang=pt" 
"S0103-84782015000300560-scl","Casca de ovo como fonte de cálcio para humanos: composição mineral e análise microbiológica","Milbradt, Bruna Gressler, Müller, Aline Lima Hermes, Silva, Jéssica Soares da, Lunardi, Julianna Rodrigues, Milani, Liana Inês Guidolin, Flores, Érico Marlon de Moraes, Callegaro, Maria da Graça Kolisnki, Emanuelli, Tatiana","Ciência Rural; 45(3); 560-566","Ciência Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015000300560&lang=pt" 
"S0103-84782015000300567-scl","Fibra de casca de laranja como substituto de gordura em pão de forma","Stoll, Liana, Flôres, Simone Hickmann, Thys, Roberta Cruz Silveira","Ciência Rural; 45(3); 567-573","Ciência Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015000300567&lang=pt" 
"S0103-84782015000300552-scl","Extração de zeína e sua aplicação na conservação dos alimentos","Papalia, Índira da Silva, Londero, Patrícia Medianeira Grigoletto","Ciência Rural; 45(3); 552-559","Ciência Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015000300552&lang=pt" 
"S0103-84782015000300505-scl","Quantitative carcass traits of Holstein calves, finished in different systems and slaughter weights","Paris, Wagner, Santos, Priscila Vincenzi dos, Menezes, Luis Fernando Glasenapp de, Kuss, Fernando, Silveira, Magali Floriano da, Boito, Bruna, Venturini, Tiago, Stanqueviski, Fernanda","Ciência Rural; 45(3); 505-511","Ciência Rural","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015000300505&lang=pt" 
"S0103-84782015000300464-scl","Níveis de energia líquida para suínos machos castrados em terminação","Gonçalves, Liliane Maria Piano, Kiefer, Charles, Souza, Karina Márcia Ribeiro de, Marçal, Danilo Alves, Abreu, Rodrigo Caetano de, Silva, Ariadne Maria Portilho Saturnino da, Alencar, Stephan Alexander da Silva","Ciência Rural; 45(3); 464-469","Ciência Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015000300464&lang=pt" 
"S0103-84782015000300432-scl","Implicações nutricionais com base em diferentes intensidades de colheita da biomassa de Eucalyptus urophylla x Eucalyptus globulus","Viera, Márcio, Schumacher, Mauro Valdir, Trüby, Peter, Araújo, Elias Frank","Ciência Rural; 45(3); 432-439","Ciência Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015000300432&lang=pt" 
"S0103-84782015000300392-scl","Pb and Cd on growth, leaf ultrastructure and essential oil yield mint (Mentha arvensis L.)","Jezler, Caroline Nery, Mangabeira, Pedro Antônio Oliveira, Almeida, Alex-Alan Furtado de, Jesus, Raildo Mota de, Oliveira, Rosilene Aparecida de, Silva, Delmira da Costa, Costa, Larissa Correa do Bomfim","Ciência Rural; 45(3); 392-398","Ciência Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015000300392&lang=pt" 
"S0103-84782015000300540-scl","Anel de tensão capsular isolado e associado à lente intraocular acrílica dobrável na opacidade de cápsula posterior após facoemulsificação em cães","Morales, Adriana, Costa, Paula Ferreira da, Conceição, Luciano Fernandes da, Andrade, Alexandre Lima de, Pádua, Ivan Ricardo Martinez, Marinho, Fábio Andrade, Brito, Fábio Luiz da Cunha, Laus, José Luiz","Ciência Rural; 45(3); 540-545","Ciência Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015000300540&lang=pt" 
"S0103-84782015000300492-scl","Deterministic economic analysis of feedlot Red Angus young steers: slaughter weights and bonus","Pacheco, Paulo Santana, Vaz, Fabiano Nunes, Restle, João, Ávila, Mozer Manetti de, Olegario, Janaine Leal, Menezes, Fernanda Rezer de, Valença, Karoline Gomes, Lemes, Daniel Batista, Vargas, Fabiano Vargas de","Ciência Rural; 45(3); 492-498","Ciência Rural","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015000300492&lang=pt" 
"S0103-84782015000300499-scl","Standardization of sodium metabisulfite solution concentrations and immersion time for farmed shrimp Litopenaeus vannamei","Andrade, Luciana Trigueiro de, Araújo, Nkarthe Guerra, Ventura, Ana Paula Moraes, Lira, Andréa de Lucena, Magnani, Marciane, Cavalheiro, José Marcelino de Oliveira","Ciência Rural; 45(3); 499-504","Ciência Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015000300499&lang=pt" 
"S0103-84782015000300418-scl","Ecogeografia de populações de erva-baleeira (Varronia curassavica) no Norte e Vale do Jequitinhonha em Minas Gerais","Mendes, Aretusa Daniela Resende, Nascimento, Cristina Rodrigues, Queiroz, Túlio Barroso, Pinto, Vitor Batista, Martins, Ernane Ronie","Ciência Rural; 45(3); 418-424","Ciência Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015000300418&lang=pt" 
"S0103-84782015000300412-scl","Novo código florestal e reserva legal em propriedades rurais do município de Porto Alegre/RS","Wollmann, Lauro Marino, Bastos, Lia Caetano","Ciência Rural; 45(3); 412-417","Ciência Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015000300412&lang=pt" 
"S0103-84782015000300458-scl","Salinity on artificial reproduction of silver catfish (Rhamdia quelen)","Martins, Gabriel Bernardes, Piedras, Sérgio Renato Noguez, Pouey, Juvêncio Luís Osório Fernandes, Bongalhardo, Denise Calisto, Robaldo, Ricardo Berteaux","Ciência Rural; 45(3); 458-463","Ciência Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015000300458&lang=pt" 
"S0103-84782015000300379-scl","Incidência de vírus em videiras no Nordeste brasileiro e caracterização molecular parcial de isolados virais locais","Catarino, Aricléia de Moraes, Fajardo, Thor Vinícius Martins, Pio-Ribeiro, Gilvan, Eiras, Marcelo, Nickel, Osmar","Ciência Rural; 45(3); 379-385","Ciência Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015000300379&lang=pt" 
