"S0253-29481998000300013-cri","Prolactinoma resistente a bromocriptina: informe de un caso","Castro A, Virya, Montvelisky K, Herman","Revista Costarricense de Ciencias Médicas; 19(3-4); 237-241","Revista Costarricense de Ciencias Médicas","Espanhol","1998","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0253-29481998000300013&lang=pt" 
"S0138-600X1998000300001-cub","Parto vaginal poscesárea: Primeros casos en Cuba","Ortiz Lee, Carlos, de Marcos López, Nayra","Revista Cubana de Obstetricia y Ginecología; 24(3); 117-121","Revista Cubana de Obstetricia y Ginecología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X1998000300001&lang=pt" 
"S0138-600X1998000300002-cub","Enfermedad hipertensiva gravídica: consideraciones sobre su influencia en indicadores de morbi-mortalidad perinatal y materna durante 1997","Hernández Cabrera, Jesús, Suárez Ojeda, Roberto","Revista Cubana de Obstetricia y Ginecología; 24(3); 122-127","Revista Cubana de Obstetricia y Ginecología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X1998000300002&lang=pt" 
"S0138-600X1998000300003-cub","La hidroterapia en la amenaza de parto pretérmino","Martínez González, . Luis Raúl, Valladares Hernández, Marta","Revista Cubana de Obstetricia y Ginecología; 24(3); 128-132","Revista Cubana de Obstetricia y Ginecología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X1998000300003&lang=pt" 
"S0138-600X1998000300004-cub","Terapia con indometacina en el tratamiento del polihidramnios","Martínez González, Luis Raúl, Valladares Hernández, Marta, Pérez Martínez, Caridad","Revista Cubana de Obstetricia y Ginecología; 24(3); 133-136","Revista Cubana de Obstetricia y Ginecología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X1998000300004&lang=pt" 
"S0138-600X1998000300005-cub","Morbilidad y mortalidad perinatal en el embarazo precoz","Vázquez Márquez, Ángela, Margardel Pérez Llorente, Leonardo, Guerra Verdecia, Carlos, Almirall Chávez, Ángel Miguel, de la Cruz Chávez, Francisca","Revista Cubana de Obstetricia y Ginecología; 24(3); 137-144","Revista Cubana de Obstetricia y Ginecología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X1998000300005&lang=pt" 
"S0138-600X1998000300006-cub","Análisis de los casos con rotura prematura de membranas y menos de 34 semanas","Martínez González, Luis Raúl, Valladares Hernández, Marta, Villate, Jorge Luis","Revista Cubana de Obstetricia y Ginecología; 24(3); 145-150","Revista Cubana de Obstetricia y Ginecología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X1998000300006&lang=pt" 
"S0138-600X1998000300007-cub","Endometriosis urogenital","Ares Valdés, Nixcela, Contreras Duverger, Daisy M., Cantero Calderón, Osvaldo, González León, Tania","Revista Cubana de Obstetricia y Ginecología; 24(3); 151-155","Revista Cubana de Obstetricia y Ginecología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X1998000300007&lang=pt" 
"S0138-600X1998000300008-cub","Conducta frente a la Neoplasia Intraepitelial Cervical (NIC)","Cabezas Cruz, Evelio","Revista Cubana de Obstetricia y Ginecología; 24(3); 156-160","Revista Cubana de Obstetricia y Ginecología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X1998000300008&lang=pt" 
"S0864-215X1998000100001-cub","Editorial","Álvarez Cambras, Rodrigo","Revista Cubana de Ortopedia y Traumatología; 12(1-2); -","Revista Cubana de Ortopedia y Traumatología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X1998000100001&lang=pt" 
"S0864-215X1998000100002-cub","Hernia discal lumbar: correlación diagnóstica y evolución posoperatoria","ESCARPANTER BULIÉS, JULIO C., VALDÉS DÍAZ, ODALYS, SÁNCHEZ RAUDER, RAMÓN, LÓPEZ VALDÉS, YANET, LÓPEZ GARCÍA, CELSO","Revista Cubana de Ortopedia y Traumatología; 12(1-2); 7-12","Revista Cubana de Ortopedia y Traumatología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X1998000100002&lang=pt" 
"S0864-215X1998000100003-cub","Diagnóstico y evolución de la hernia discal lumbosacra mediante el uso de técnicas electrofisiológicas","MARTÍNEZ SUÁREZ, REMBERTO, SHAKER AL-FALAHI, MAHMOOD","Revista Cubana de Ortopedia y Traumatología; 12(1-2); 13-17","Revista Cubana de Ortopedia y Traumatología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X1998000100003&lang=pt" 
"S0864-215X1998000100004-cub","Tratamiento quirúrgico de la hernia discal cervical por vía anterior (artrodesis intersomática)","ROCHE EGÜES, HILDA ELENA, ÁLVAREZ CAMBRAS, RODRIGO, LÓPEZ ÁLVAREZ, ARTURO, MARRERO RIVERÓN, LUIS OSCAR","Revista Cubana de Ortopedia y Traumatología; 12(1-2); 18-23","Revista Cubana de Ortopedia y Traumatología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X1998000100004&lang=pt" 
"S0864-215X1998000100005-cub","Ciatalgia nocturna: osteoma osteoide del sacro","LUTFI ORANTES, JOSÉ A., IBIETATORREMENDÍA BASTERRECHEA, ALBERTO, LORIÉ GONZÁLEZ, RAÚL, GARCÍA TORRES, MARITZA","Revista Cubana de Ortopedia y Traumatología; 12(1-2); 24-27","Revista Cubana de Ortopedia y Traumatología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X1998000100005&lang=pt" 
"S0864-215X1998000100006-cub","Diagnóstico y tratamiento de la parálisis braquial obstétrica","MARRERO RIVERÓN, LUIS OSCAR, CABRERA VILTRES, NELSON, RODRÍGUEZ--TRIANA ORUE, JOSÉ ANTONIO, NAVARRO GONZÁLEZ, ALFREDO, CASTRO SOTO DEL VALLE, ANTONIO, TARRAGONA REINOSO, RICARDO, HERNÁNDEZ GUTIÉRREZ, RAÚL","Revista Cubana de Ortopedia y Traumatología; 12(1-2); 28-39","Revista Cubana de Ortopedia y Traumatología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X1998000100006&lang=pt" 
"S0864-215X1998000100007-cub","Diagnóstico y pronóstico electromiográfico durante la rehabilitación de las lesiones del nervio radial","DHIA DDIN R., SERHEED, MARTÍNEZ SUÁREZ, REMBERTO","Revista Cubana de Ortopedia y Traumatología; 12(1-2); 40-46","Revista Cubana de Ortopedia y Traumatología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X1998000100007&lang=pt" 
"S0864-215X1998000100008-cub","Anomalías congénitas de la mano: análisis exploratorio de los datos","CABRERA VILTRES, NELSON, MIRANDA LOURO, TANIUSHKA A., MARRERO RIVERÓN, LUIS OSCAR, REMÓN DÁVILA, XIOMARA, CRUZ SARMIENTO, EMILIO","Revista Cubana de Ortopedia y Traumatología; 12(1-2); 47-51","Revista Cubana de Ortopedia y Traumatología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X1998000100008&lang=pt" 
"S0864-215X1998000100009-cub","Ventajas de la supinación en la fractura de Colles","DELGADO RIFÁ, ERACLIO, ESCALONA ZALDÍVAR, RACIEL","Revista Cubana de Ortopedia y Traumatología; 12(1-2); 52-56","Revista Cubana de Ortopedia y Traumatología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X1998000100009&lang=pt" 
"S0864-215X1998000100010-cub","Ruptura del ligamento lateral externo del tobillo: Factores que predisponen la evolución del tratamiento quirúrgico","RODRÍGUEZ BEOTO, RICARDO, REGUERA RODRÍGUEZ, ROLANDO, ORIHUELA DE LA CAL, MARÍA ELENA, FERRER LOZANO, YOVANNY, VERGARA PAGES, JULIO JORGE","Revista Cubana de Ortopedia y Traumatología; 12(1-2); 57-60","Revista Cubana de Ortopedia y Traumatología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X1998000100010&lang=pt" 
"S0864-215X1998000100011-cub","Valor de la decorticación en el tratamiento de la osteomielitis esclerosante difusa de la mandíbula","DÍAZ FERNÁNDEZ, JOSÉ MANUEL, PÉCORA ARIAS, PABLO","Revista Cubana de Ortopedia y Traumatología; 12(1-2); 61-65","Revista Cubana de Ortopedia y Traumatología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X1998000100011&lang=pt" 
"S0864-215X1998000100012-cub","Análisis de las fracturas maxilofaciales en deportes de combate","QUINTANA DÍAZ, JUAN CARLOS, GIRALT LÓPEZ, BÁRBARA M.","Revista Cubana de Ortopedia y Traumatología; 12(1-2); 66-68","Revista Cubana de Ortopedia y Traumatología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X1998000100012&lang=pt" 
"S0864-215X1998000100013-cub","Incidencia de fracturas maxilofaciales en el municipio Artemisa","JUAN CARLOS, QUINTANA DÍAZ, HERNÁNDEZ IZQUIERDO, DANIEL, GIRALT LÓPEZ, BÁRBARA M.","Revista Cubana de Ortopedia y Traumatología; 12(1-2); 69-71","Revista Cubana de Ortopedia y Traumatología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X1998000100013&lang=pt" 
"S0864-215X1998000100014-cub","Evaluación clínica de resultados de prótesis total de cadera","CEBALLOS MESA, ALFREDO, BALMASEDA MANENT, ROBERTO, PUENTE RODRÍGUEZ, ROBERTO, PEDROSO CANTO, MARIO","Revista Cubana de Ortopedia y Traumatología; 12(1-2); 72-76","Revista Cubana de Ortopedia y Traumatología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X1998000100014&lang=pt" 
"S0864-215X1998000100015-cub","Analgesia acupuntural: su repercusión en el distrés posquirúrgico","DELGADO RIFÁ, ERACLIO, PEÑA GUERRA, MARCELO, CAMEJO LLUCH, REYNERIO","Revista Cubana de Ortopedia y Traumatología; 12(1-2); 77-80","Revista Cubana de Ortopedia y Traumatología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X1998000100015&lang=pt" 
"S0864-215X1998000100016-cub","Artrómetro de rodilla para lesiones de ligamentos cruzados (constrúyalo usted)","ARANGO GARCÍA, GASTÓN, PRADO GARCÍA, OLGA E, MÉNDEZ FORNARIS, ANTONIO","Revista Cubana de Ortopedia y Traumatología; 12(1-2); 81-83","Revista Cubana de Ortopedia y Traumatología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X1998000100016&lang=pt" 
"S0864-215X1998000100017-cub","Dermatofibrosarcoma protuberans: Presentación de un caso y revisión de la literatura","CÁRDENAS CENTENO, ORLANDO M. DE, ÁLVAREZ CAMBRAS, RODRIGO, MARRERO RIVERÓN, LUIS OSCAR, REY VALDIVIA, NINEL, SÁNCHEZ NODA, EDDY, CASTRO SOTO DEL VALLE, ANTONIO, ÁLVAREZ PRIETO, RAFAEL","Revista Cubana de Ortopedia y Traumatología; 12(1-2); 84-88","Revista Cubana de Ortopedia y Traumatología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X1998000100017&lang=pt" 
"S0864-215X1998000100018-cub","Hibernoma: Presentación de un caso","CÁRDENAS CENTENO, ORLANDO M. DE, MARRERO RIVERÓN, LUIS OSCAR, ÁLVAREZ CAMBRAS, RODRIGO, GONZÁLEZ CABRERA, RUBÉN DARÍO, TAMAYO FIGUEROA, ALICIA, SÁNCHEZ NODA, EDDY","Revista Cubana de Ortopedia y Traumatología; 12(1-2); 89-92","Revista Cubana de Ortopedia y Traumatología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X1998000100018&lang=pt" 
"S0864-215X1998000100019-cub","Calcinosis tumoral: Reporte de cuatro casos","MARRERO RIVERÓN, LUIS OSCAR, CÁRDENAS CENTENO, ORLANDO M. DE, RONDÓN GARCÍA, VILMA, ÁLVAREZ CAMBRAS, RODRIGO, SÁNCHEZ NODA, EDDY, CASTRO SOTO DEL VALLE, ANTONIO, BERNAL GONZÁLEZ, MARIO, RODRÍGUEZ VÁZQUEZ, MATILDE","Revista Cubana de Ortopedia y Traumatología; 12(1-2); 93-100","Revista Cubana de Ortopedia y Traumatología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X1998000100019&lang=pt" 
"S0864-215X1998000100020-cub","Elongación ósea de la tibia con injerto vascularizado osteomiocutáneo del peroné: Presentación de un caso","TARRAGONA REINOSO, RICARDO, NAVARRO GONZÁLEZ, ALFREDO, CASTRO SOTO DEL VALLE, ANTONIO","Revista Cubana de Ortopedia y Traumatología; 12(1-2); 104-106","Revista Cubana de Ortopedia y Traumatología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X1998000100020&lang=pt" 
"S0864-215X1998000100021-cub","Fascitis nodular proliferativa: A propósito de un caso","MARRERO RIVERÓN, LUIS OSCAR, CÁRDENAS CENTENO, ORLANDO M. DE, TAMAYO FIGUEROA, ALICIA, GONZÁLEZ CABRERA, RUBÉN DARÍO, BERNAL GONZÁLEZ, MARIO, SÁNCHEZ NODA, EDDY","Revista Cubana de Ortopedia y Traumatología; 12(1-2); 107-111","Revista Cubana de Ortopedia y Traumatología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X1998000100021&lang=pt" 
"S0864-215X1998000100022-cub","Supervivencia de un implante de silastic para cúpula radial en localización atípica","ÁLVAREZ CAMBRAS, RODRIGO, ARANGO GARCÍA, GASTÓN, PRADO GARCÍA, OLGA E.","Revista Cubana de Ortopedia y Traumatología; 12(1-2); 112-116","Revista Cubana de Ortopedia y Traumatología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X1998000100022&lang=pt" 
"S0864-215X1998000100023-cub","Presentación atípica de un miofibroma aponeurótico calcificante","CÁRDENAS CENTENO, ORLANDO M. DE, TAMAYO FIGUEROA, ALICIA, GONZÁLEZ CABRERA, RUBÉN DARÍO, MARRERO RIVERÓN, LUIS OSCAR, BERNAL GONZÁLEZ, MARIO, SÁNCHEZ NODA, EDDY, ESCANDÓN LEÓN, FRANK","Revista Cubana de Ortopedia y Traumatología; 12(1-2); 117-120","Revista Cubana de Ortopedia y Traumatología","Espanhol","1998","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X1998000100023&lang=pt" 
"S0103-40141998000300018-scl","Acertos e dificuldades do Manifesto Comunista","Fausto, Ruy","Estudos Avançados; 12(34); 104-117","Estudos Avançados","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300018&lang=pt" 
"S0103-40141998000300015-scl","A modernidade e as razões do Manifesto","Nogueira, Marco Aurélio","Estudos Avançados; 12(34); 89-97","Estudos Avançados","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300015&lang=pt" 
"S0103-40141998000300025-scl","Silva Jardim: a República e o vulcão","Hardman, Francisco Foot","Estudos Avançados; 12(34); 277-286","Estudos Avançados","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300025&lang=pt" 
"S0103-40141998000300017-scl","Nem tudo que é sólido desmancha no ar","Arantes, Paulo Eduardo","Estudos Avançados; 12(34); 100-103","Estudos Avançados","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300017&lang=pt" 
"S0103-40141998000300013-scl","A atualidade do Manifesto na periferia do capitalismo","Sampaio Jr., Plínio de Arruda","Estudos Avançados; 12(34); 83-86","Estudos Avançados","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300013&lang=pt" 
"S0103-40141998000300012-scl","Un fantasma recorre el mundo","Quijano, Aníbal","Estudos Avançados; 12(34); 77-82","Estudos Avançados","Espanhol","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300012&lang=pt" 
"S0103-40141998000300011-scl","Considerações extemporâneas sobre o Manifesto Comunista","Haug, Wolfgang Fritz","Estudos Avançados; 12(34); 73-76","Estudos Avançados","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300011&lang=pt" 
"S0103-40141998000300007-scl","Marx, profeta da globalização","Ricupero, Rubens","Estudos Avançados; 12(34); 61-64","Estudos Avançados","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300007&lang=pt" 
"S0103-40141998000300006-scl","Previsões e ilusões","Comparato, Fábio Konder","Estudos Avançados; 12(34); 57-60","Estudos Avançados","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300006&lang=pt" 
"S0103-40141998000300024-scl","Amplitude e variedade do modo de escrever realista","Brecht, Bertolt","Estudos Avançados; 12(34); 267-276","Estudos Avançados","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300024&lang=pt" 
"S0103-40141998000300022-scl","Mercosul, competitividade e educação","Piletti, Nelson, Praxedes, Walter","Estudos Avançados; 12(34); 219-233","Estudos Avançados","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300022&lang=pt" 
"S0103-40141998000300016-scl","Teses sobre Karl Marx","Haddad, Fernando","Estudos Avançados; 12(34); 98-99","Estudos Avançados","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300016&lang=pt" 
"S0103-40141998000300014-scl","O travo amargo da história","Cohn, Gabriel","Estudos Avançados; 12(34); 87-88","Estudos Avançados","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300014&lang=pt" 
"S0103-40141998000300010-scl","Um momento decisivo na história","Faoro, Raymundo","Estudos Avançados; 12(34); 70-72","Estudos Avançados","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300010&lang=pt" 
"S0103-40141998000300009-scl","Diagnóstico e utopia","Reis, Fábio Wanderley","Estudos Avançados; 12(34); 67-69","Estudos Avançados","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300009&lang=pt" 
"S0103-40141998000300008-scl","A vitalidade do pensamento de Marx","Sachs, Ignacy","Estudos Avançados; 12(34); 65-66","Estudos Avançados","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300008&lang=pt" 
"S0103-40141998000300005-scl","O Manifesto ainda tem importância histórica?","Simonia, Nodari A.","Estudos Avançados; 12(34); 54-56","Estudos Avançados","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300005&lang=pt" 
"S0103-40141998000300004-scl","A prova da história","Gorender, Jacob","Estudos Avançados; 12(34); 51-53","Estudos Avançados","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300004&lang=pt" 
"S0103-40141998000300003-scl","Chegada do Manifesto","Konder, Leandro","Estudos Avançados; 12(34); 47-48","Estudos Avançados","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300003&lang=pt" 
"S0103-40141998000300001-scl","Editorial","","Estudos Avançados; 12(34); 1-1","Estudos Avançados","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300001&lang=pt" 
"S0103-40141998000300002-scl","Manifesto do Partido Comunista","Marx, Karl, Engels, Friedrich","Estudos Avançados; 12(34); 7-46","Estudos Avançados","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300002&lang=pt" 
"S0103-40141998000300020-scl","Impacto de la globalizacion en las sociedades latinoamericanas: ¿que hacer frente a ello?","Chonchol, Jacques","Estudos Avançados; 12(34); 163-186","Estudos Avançados","Espanhol","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300020&lang=pt" 
"S0103-40141998000300021-scl","Medio siglo de desarrollo en la Amazonia: ¿existen esperanzas para su desarrollo sustentable?","Dourojeanni, Marc J.","Estudos Avançados; 12(34); 187-218","Estudos Avançados","Espanhol","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300021&lang=pt" 
"S0103-40141998000300023-scl","Todas las sangres: ideal para el futuro del Perú","Montoya, Rodrigo","Estudos Avançados; 12(34); 235-264","Estudos Avançados","Espanhol","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300023&lang=pt" 
"S0103-40141998000300026-scl","Vida e poesia na janela","Monteiro, Pedro Meira","Estudos Avançados; 12(34); 287-311","Estudos Avançados","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300026&lang=pt" 
"S0103-40141998000300027-scl","Picasso &#039;visita&#039; o Recife: a exposição da Escola de Paris em março de 1930","Anjos Jr., Moacir dos, Morais, Jorge Ventura","Estudos Avançados; 12(34); 313-335","Estudos Avançados","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300027&lang=pt" 
"S0103-40141998000300019-scl","A lógica da economia global e a exclusão social","Dupas, Gilberto","Estudos Avançados; 12(34); 121-159","Estudos Avançados","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141998000300019&lang=pt" 
"S0100-72031998001000006-scl","A Placenta da Gestante Diabética","Lima, César Pereira","Revista Brasileira de Ginecologia e Obstetrícia; 20(10); 577-577","Revista Brasileira de Ginecologia e Obstetrícia","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72031998001000006&lang=pt" 
"S0100-72031998001000003-scl","Fasceíte Necrotizante em Pacientes Obstétricas","Matos, Jean Carlos de, Guerin, Yherar Lavic Serrano, Barcaro, Márcia, Stuczynski, Janete Vettorazzi, Carvalho, Rui Lara de, Xavier, Nilton Leite","Revista Brasileira de Ginecologia e Obstetrícia; 20(10); 557-561","Revista Brasileira de Ginecologia e Obstetrícia","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72031998001000003&lang=pt" 
"S0100-72031998001000001-scl","Revistas: Orgulho da FEBRASGO","","Revista Brasileira de Ginecologia e Obstetrícia; 20(10); 550-550","Revista Brasileira de Ginecologia e Obstetrícia","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72031998001000001&lang=pt" 
"S0100-72031998001000007-scl","Monitorização Ambulatorial da Pressão Arterial (Mapa) em Pacientes com Doença Hipertensiva Específica da Gestação: Correlação dos Achados com o Grau de Proteinúria","Mendonça, Francisco Manoel C. de","Revista Brasileira de Ginecologia e Obstetrícia; 20(10); 577-578","Revista Brasileira de Ginecologia e Obstetrícia","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72031998001000007&lang=pt" 
