"S0212-97282015000200023-esp","Aceptación-rechazo parental y perfiles de victimización y agresión en situaciones de bullying","León-del-Barco, Benito, Felipe-Castaño, Elena, Polo-del-Río, Mª Isabel, Fajardo-Bullón, Fernando","Anales de Psicología; 31(2); 600-606","Anales de Psicología","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-97282015000200023&lang=pt" 
"S0212-97282015000200009-esp","Positividad y afrontamiento en pacientes con trastorno adaptativo","Vallejo-Sánchez, Beatriz, Pérez-García, Ana M.","Anales de Psicología; 31(2); 462-471","Anales de Psicología","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-97282015000200009&lang=pt" 
"S0212-97282015000200002-esp","Cardiovascular profile of defensive hostile women in a real stressful situation","Palmero, Francisco, Guerrero, Cristina, Gorayeb, Ricardo","Anales de Psicología; 31(2); 390-403","Anales de Psicología","Inglês","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-97282015000200002&lang=pt" 
"S0212-97282015000200001-esp","The Subject in Cognitive Psychotherapy","Caro-Gabalda, Isabel","Anales de Psicología; 31(2); 379-389","Anales de Psicología","Inglês","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-97282015000200001&lang=pt" 
"S0212-97282015000200011-esp","A multi-factor model of panic disorder: results of a preliminary study integrating the role of perfectionism, stress, physiological anxiety and anxiety sensitivity","Wood, Cristina M., Cano-Vindel, Antonio, Salguero, José M.","Anales de Psicología; 31(2); 481-487","Anales de Psicología","Inglês","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-97282015000200011&lang=pt" 
"S0212-97282015000200003-esp","Is there a relationship between positive affect and other dimensions of quality of life in colorectal cancer patients?","Cardoso Louro, André, Blasco, Tomás, Fernández-Castro, Jordi","Anales de Psicología; 31(2); 404-413","Anales de Psicología","Inglês","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-97282015000200003&lang=pt" 
"S0212-97282015000200008-esp","La teoría de la alóstasis como mecanismo explicativo entre los apegos inseguros y la vulnerabilidad a enfermedades crónicas","Lemos, Mariantonia","Anales de Psicología; 31(2); 452-461","Anales de Psicología","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-97282015000200008&lang=pt" 
"S0120-00622015000200011-col","NIETZSCHE Y LA BIOPOLÍTICA: CUATRO LECTURAS DE NIETZSCHE COMO PENSADOR BIOPOLÍTICO","LEMM, VANESSA","Ideas y Valores; 64(158); 223-248","Ideas y Valores","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622015000200011&lang=pt" 
"S0120-00622015000200008-col","LA DIMENSIÓN TELEOLÓGICA DEL AZAR EN FÍSICA II 4-6: UN ENSAYO DE RECONSTRUCCIÓN E INTERPRETACIÓN","DE LOS RÍOS, IVÁN","Ideas y Valores; 64(158); 143-168","Ideas y Valores","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622015000200008&lang=pt" 
"S0120-00622015000200020-col","Casnati, María Gabriela. &quot;La referencia al Timeo en Física IV 2.&quot; Areté 25.2 (2013): 231-266","Bogotá Johnson, Juan Diego","Ideas y Valores; 64(158); 306-308","Ideas y Valores","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622015000200020&lang=pt" 
"S0120-00622015000200013-col","Bouso, Raquel. Zen. Trad. Raquel Bouso e Institut Ramon Llull. Barcelona: Fragmenta Editorial, 2012. 160 pp","VILLAMIL LOZANO, HAROL DAVID","Ideas y Valores; 64(158); 281-285","Ideas y Valores","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622015000200013&lang=pt" 
"S0120-00622015000200021-col","Konstan, David. &quot;El concepto de belleza en el mundo antiguo y su recepción en Occidente.&quot; Nova Tellus 30.1 (2012): 133-148","CASTRO, ALEJANDRO","Ideas y Valores; 64(158); 309-310","Ideas y Valores","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622015000200021&lang=pt" 
"S0120-00622015000200018-col","Noica, Constantin. Seis enfermedades del espíritu contemporáneo. Trad. Vasilica Cotofleac. Barcelona: Herder, 2009. 211 pp","DÍAZ, JORGE AURELIO","Ideas y Valores; 64(158); 298-301","Ideas y Valores","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622015000200018&lang=pt" 
"S0120-00622015000200004-col","HEGEL NORMATIVISTA LA PRIORIDAD DE LA PRÁCTICA, LA AUTOCONCIENCIA COMO LOGRO SOCIAL Y COMO SUJETO DE ESTADOS NORMATIVOS, EN EL CAP. IV DE LA FENOMENOLOGÍA DEL ESPÍRITU","ASSALONE, EDUARDO","Ideas y Valores; 64(158); 61-84","Ideas y Valores","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622015000200004&lang=pt" 
"S0120-00622015000200006-col","LA CRÍTICA DE KANT AL EUDEMONISMO POLÍTICO EN ÜBER DEN GEMEINSPRUCH: DAS MAG IN DERTHEORIE RICHTIG SEIN, ABER TAUGTNICHT FÜR DIE PRAXIS","Tomassini, Fiorella","Ideas y Valores; 64(158); 107-122","Ideas y Valores","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622015000200006&lang=pt" 
"S0120-00622015000200016-col","Forcades, Teresa. La teología feminista en la historia. Trad. Julia Argemí. Barcelona: Fragmenta, 2011. 144 pp","ROJAS GIL, LUISA FERNANDA","Ideas y Valores; 64(158); 293-294","Ideas y Valores","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622015000200016&lang=pt" 
"S0120-00622015000200015-col","Bernstein, Richard. El giro pragmático. Ciudad de México: Anthropos, 2014. 320pp","MAZZOLA, IGNACIO","Ideas y Valores; 64(158); 288-293","Ideas y Valores","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622015000200015&lang=pt" 
"S0120-00622015000200023-col","Supelano-Gross, Claudia. &quot;¡Cómo hacen frente las cosas a las miradas! Walter Benjamin y la mirada de lo urbano.&quot; Universitas Philosophica 62 (2014): 147- 168","PIRACOCA FAJARDO, CAROLINA","Ideas y Valores; 64(158); 314-317","Ideas y Valores","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622015000200023&lang=pt" 
"S0120-00622015000200022-col","Respuesta al comentario de Jorge Aurelio Díaz. &quot;El concepto de la voluntad libre en la Introducción a los Principios de la filosofía del derecho de G.W.F. Hegel.&quot; Ideas y Valores 63.156 (2014): 275-279","FLORES MILLER, GUILLERMO","Ideas y Valores; 64(158); 311-313","Ideas y Valores","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622015000200022&lang=pt" 
"S0120-00622015000200012-col","NUEVO TRABAJO PARA UNA TEORÍA DE LOS UNIVERSALES","MORALES, DIEGO","Ideas y Valores; 64(158); 249-279","Ideas y Valores","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622015000200012&lang=pt" 
"S0124-00642015000300012-col","Experimentando el rechazo y las decepciones del sistema de salud durante la experiencia de dolor crónico en el envejecimiento","Alvarado-García, Alejandra M, Salazar-Maya, Ángela M","Revista de Salud Pública; 17(3); 450-462","Revista de Salud Pública","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642015000300012&lang=pt" 
"S0124-00642015000300005-col","Respirar aire contaminado es tan nocivo como fumar cigarrillo","Martínez-López, Elkin, Díaz-Valencia, Paula A","Revista de Salud Pública; 17(3); 365-378","Revista de Salud Pública","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642015000300005&lang=pt" 
"S0124-00642015000300014-col","Exploración de modelos para la evaluación del impacto económico, social, político y científico de la investigación en salud","Macías-Angel, Beatriz, Agudelo-Calderón, Carlos A","Revista de Salud Pública; 17(3); 470-481","Revista de Salud Pública","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642015000300014&lang=pt" 
"S0124-00642015000300004-col","Análisis climático de la concentración de metales pesados asociados al sedimento depositado sobre vías urbanas","Zafra-Mejía, Carlos, Santamaría-Galindo, Diana M, Torres-Galindo, Cristian D","Revista de Salud Pública; 17(3); 351-364","Revista de Salud Pública","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642015000300004&lang=pt" 
"S0124-00642015000300008-col","Distribución de la orientación empática en estudiantes de odontología. Cartagena, Colombia","González-Martínez, Farith D, Díaz-Narváez, Víctor P, Arrieta-Vergara, Katherine, Díaz-Cárdenas, Shyrley, Tirado-Amador, Lesbia R, Madera-Anaya, Meisser","Revista de Salud Pública; 17(3); 404-415","Revista de Salud Pública","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642015000300008&lang=pt" 
"S0124-00642015000300013-col","Prevalencia de potenciales interacciones farmacológicas de Azitromicina en Colombia, 2012-2013","Machado-Alba, Jorge E, Martínez-Pulgarín, Dayron F, Gómez-Suta, Daniela","Revista de Salud Pública; 17(3); 463-469","Revista de Salud Pública","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642015000300013&lang=pt" 
"S0124-00642015000300006-col","Desafios para a inserção do fisioterapeuta na atenção básica: o olhar dos gestores","Ribeiro, Cristina D, Flores-Soares, Maria C","Revista de Salud Pública; 17(3); 379-393","Revista de Salud Pública","Português","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642015000300006&lang=pt" 
"S0124-00642015000300002-col","Análisis de redes sociales: una herramienta efectiva para evaluar coaliciones comunitarias","Ramos-Vidal, Ignacio","Revista de Salud Pública; 17(3); 323-336","Revista de Salud Pública","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642015000300002&lang=pt" 
"S0124-00642015000300011-col","Conversión de tuberculina en trabajadores del Hospital Universitario San Ignacio y asociación con características demográficas y laborales","Ruiz-Morales, Álvaro, Hidalgo-Martínez, Patricia, Pulido-Arenas, Jorge, Mora-Garzón, Edwin, Rojas-Puentes, Juan C","Revista de Salud Pública; 17(3); 443-449","Revista de Salud Pública","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642015000300011&lang=pt" 
"S0124-00642015000300007-col","Habilidad de cuidado de cuidadores familiares de niños con cáncer","Carrillo G, Gloria M, Sánchez-Herrera, Beatriz, Barrera-Ortiz, Lucy","Revista de Salud Pública; 17(3); 394-403","Revista de Salud Pública","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642015000300007&lang=pt" 
"S0124-00642015000300010-col","Conhecimento e adesão às precauções padrão: Estudantes diante dos riscos biológicos no Brasil e na Colômbia","Gómez-La Rotta, Ehideé I, Aoki, Francisco Hideo, Stephan, Celso, Luz, Verônica Gronau, Pereira, Francisco, Ortega-Mora, Gustavo, Correa-Filho, Heleno Rodrigues","Revista de Salud Pública; 17(3); 429-442","Revista de Salud Pública","Português","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642015000300010&lang=pt" 
"S0124-00642015000300009-col","Referência e contra referência em saúde bucal: regulação do acesso aos centros de especialidades odontológicas","Souza, Georgia C, Sousa Lopes, Maria Luisa D, Roncalli, ngelo G, Medeiros-Júnior, Antonio, Clara-Costa, Iris do Céu","Revista de Salud Pública; 17(3); 416-428","Revista de Salud Pública","Português","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642015000300009&lang=pt" 
"S0121-45002015000200001-col","Enfermería Genética y Genómica: una trilogía actual y del futuro","Amaya-Rey, María Consuelo del Pilar","Avances en Enfermería; 33(2); 197-198","Avances en Enfermería","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-45002015000200001&lang=pt" 
"S0121-45002015000200007-col","Diagnósticos e prescrições de enfermagem para idosos em situação hospitalar","Nogueira Lira, Luana, Costa Santos, Silvana Sidney, Silveira Vidal, Danielle Adriane, Porto Gautério, Daiane, Tomaschewski-Barlem, Jamila Geri, Roggia Piexak, Diéssica","Avances en Enfermería; 33(2); 251-260","Avances en Enfermería","Português","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-45002015000200007&lang=pt" 
"S0121-45002015000200005-col","La madre adolescente en el transitar por la hospitalización del hijo","Solano Rodríguez, Yenny Andrea, Munevar Torres, Rosa Yolanda","Avances en Enfermería; 33(2); 230-240","Avances en Enfermería","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-45002015000200005&lang=pt" 
"S0121-45002015000200006-col","Teoria do autocuidado na assistência às mulheres que vivem com AIDS: utilidade da teoria","Moura Lopes, Emeline, Gomes Freitas, Julyana, Gimeniz Galvão, Marli Teresinha, de Oliveira Lopes, Marcos Venícius","Avances en Enfermería; 33(2); 241-250","Avances en Enfermería","Português","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-45002015000200006&lang=pt" 
"S0121-45002015000200004-col","Vínculo profissional-usuário: competência para a atuação na Estratégia Saúde da Família","Stein Backes, Dirce, Dallasta Pereira, Adriana, Teixeira Marchiori, Mara, Rupolo, Irani, Stein Backes, Marli Terezinha, Büscher, Andreas","Avances en Enfermería; 33(2); 222-229","Avances en Enfermería","Português","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-45002015000200004&lang=pt" 
"S0121-45002015000200009-col","Experiencias de las mujeres durante el trabajo de parto y parto","Giraldo Montoya, Dora Isabel, González Mazuelo, Elvira Margarita, Henao López, Claudia Patricia","Avances en Enfermería; 33(2); 271-281","Avances en Enfermería","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-45002015000200009&lang=pt" 
"S0121-45002015000200003-col","Cuidado y manejo del dolor en el paciente en posoperatorio de revascularización miocárdica","Moscoso Loaiza, Luisa Fernanda, Bernal Cárdenas, Carlos Yecid","Avances en Enfermería; 33(2); 209-221","Avances en Enfermería","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-45002015000200003&lang=pt" 
"S0121-45002015000200011-col","Enfermería en América Latina: una mirada al horizonte","Álvarez Yañez, Débora Milena","Avances en Enfermería; 33(2); 295-305","Avances en Enfermería","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-45002015000200011&lang=pt" 
"S0121-45002015000200008-col","Revisión de la utilidad y fiabilidad de la Confusion Assessment Method en atención especializada y primaria, 2013","Carrera Castro, Carmen, Romero Moreno, Francisco Javier, González Pérez, Andalucía","Avances en Enfermería; 33(2); 261-270","Avances en Enfermería","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-45002015000200008&lang=pt" 
"S0121-45002015000200002-col","El video como soporte social a cuidadores de personas con enfermedad crónica, Girardot 2010","Rojas Martínez, María Victoria, Cardozo Silva, Sandra Liliana","Avances en Enfermería; 33(2); 199-208","Avances en Enfermería","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-45002015000200002&lang=pt" 
"S0121-45002015000200010-col","Repercussões maternas e fetais da analgesia obstétrica: uma revisão integrativa","Macendo Amaral, Hudson Rodrigo, Sarmento Filho, Edson Diniz, Matos Silva, Diana, de Andrade Barbosa, Thiago Luis, Xavier Gomes, Ludmila Mourão","Avances en Enfermería; 33(2); 282-294","Avances en Enfermería","Português","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-45002015000200010&lang=pt" 
"S0124-00642015000300003-col","Environmental justice and air quality in Santiago de Chile","Rose-Pérez, Richelle","Revista de Salud Pública; 17(3); 337-350","Revista de Salud Pública","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642015000300003&lang=pt" 
"S0124-00642015000300001-col","Accidentes y lesiones: Necesidad de cambio de paradigma","Rodríguez-Hernández, Jorge M","Revista de Salud Pública; 17(3); 321-321","Revista de Salud Pública","Inglês, Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642015000300001&lang=pt" 
"S0121-11292015000200007-col","Control de brazo electrónico usando señales electromiográficas","García-Pinzón, Jorge Andrés, Mendoza, Luis Enrique, Flórez, Elkin Gregorio","Facultad de Ingeniería; 24(39); 71-84","Facultad de Ingeniería","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-11292015000200007&lang=pt" 
"S0121-11292015000200010-col","Programación de Controladores Lógicos (PLC) mediante Ladder y Lenguaje de Control Estructurado (SCL) en MATLAB","Páez-Logreira, Heyder David, Zamora-Musa, Ronald, Bohórquez-Pérez, José","Facultad de Ingeniería; 24(39); 109-119","Facultad de Ingeniería","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-11292015000200010&lang=pt" 
"S0121-11292015000200004-col","Modelo formal de pruebas funcionales de software para alcanzar el Nivel de Madurez Integrado 2","Escobar-Sánchez, Milton Eduardo, Fuertes-Día, Walter Marcelo","Facultad de Ingeniería; 24(39); 31-42","Facultad de Ingeniería","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-11292015000200004&lang=pt" 
"S0121-11292015000200003-col","Respuesta a pulsos galvanostáticos del acero embebido en concretos de escoria activada alcalinamente","Aperador-Chaparro, Willian Arnulfo, Lizarazo-Marriaga, Juan Manuel, Cárdenas-Pulido, Jhon Wilmar","Facultad de Ingeniería; 24(39); 21-29","Facultad de Ingeniería","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-11292015000200003&lang=pt" 
"S0121-11292015000200009-col","Influencia del tamaño del cristal de cinc de láminas de acero galvanizadas en ambientes que contienen cloruros y sulfatos","Ramírez-Jerez, Julieth Andrea, Valero-Alvarado, Mario, Peña-Ballesteros, Darío Yesid, Torres-Ramírez, Jhon Edisson","Facultad de Ingeniería; 24(39); 99-108","Facultad de Ingeniería","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-11292015000200009&lang=pt" 
"S0122-02682015000200006-col","Interpretation of doxycycline+chloroquine dual therapy for A. phagocytophilum infection in dogs","Ural, Kerem","Revista MVZ Córdoba; 20(2); 4556-4563","Revista MVZ Córdoba","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682015000200006&lang=pt" 
"S0122-02682015000200004-col","Subclinical laminitis and its association with pO2 and faecal alterations: Isikli, Aydin experience","Akin, Ibrahim, Ural, Deniz Alic, Gultekin, Mehmet, Ural, Kerem","Revista MVZ Córdoba; 20(2); 4534-4543","Revista MVZ Córdoba","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682015000200004&lang=pt" 
"S0122-02682015000200005-col","Palatability and digestibility of horse diets containing increasing levels of citrus pulp","Moreira, Camilla G, Bueno, Ives CS, Menezes, Madalena L, Mota, Thaís P, Souza, Aline D, Tavares, Amanda F, Augusto, Laise S, Brandi, Roberta A","Revista MVZ Córdoba; 20(2); 4544-4555","Revista MVZ Córdoba","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682015000200005&lang=pt" 
"S0122-02682015000200002-col","Número de partos y la suplementación de aceite de coco para lechones recién nacidos","Santos, Luan S, Caldara, Fabiana R, Machado, Sivanilza T, Nääs, Irenilza A, Foppa, Luciana, Garcia, Rodrigo G, Moura, Rafael, Machado, Simone P","Revista MVZ Córdoba; 20(2); 4513-4521","Revista MVZ Córdoba","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682015000200002&lang=pt" 
"S0122-02682015000200011-col","Evidencia serológica de infección por el Virus de Hepatitis E en cerdos faenados en Antioquia, Colombia","Forero D, Jorge, Gutiérrez V, Cristian, Parra S, Jaime, Correa L, Guillermo, Rodríguez, Berardo, Gutiérrez B, Lina, López-Herrera, Albeiro","Revista MVZ Córdoba; 20(2); 4602-4613","Revista MVZ Córdoba","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682015000200011&lang=pt" 
"S0122-02682015000200001-col","Now is the time for the Zika virus","Mattar V., Salim, González T., Marco","Revista MVZ Córdoba; 20(2); 4511-4512","Revista MVZ Córdoba","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682015000200001&lang=pt" 
"S0122-02682015000200003-col","Evaluation of Digestible lysine levels in diets with high energy density for finishing pigs","Colina R, Janeth, Díaz E, Miguel, Manzanilla M, Luis, Araque M, Humberto, Martínez G, Gonzálo, Rossini V, Mario, Jerez-Timaure, Nancy","Revista MVZ Córdoba; 20(2); 4522-4533","Revista MVZ Córdoba","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682015000200003&lang=pt" 
"S0042-96862015000300294-spa","The healthy food environment policy index: findings of an expert panel in New Zealand","Vandevijvere, Stefanie, Dominick, Clare, Devi, Anandita, Swinburn, Boyd","Bulletin of the World Health Organization; 93(5); 294-302","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015000300294&lang=pt" 
"S0042-96862015000300303-spa","Injury-related mortality in South Africa: a retrospective descriptive study of postmortem investigations","Matzopoulos, Richard, Prinsloo, Megan, Wyk, Victoria Pillay-van, Gwebushe, Nomonde, Mathews, Shanaaz, Martin, Lorna J, Laubscher, Ria, Abrahams, Naeemah, Msemburi, William, Lombard, Carl, Bradshaw, Debbie","Bulletin of the World Health Organization; 93(5); 303-313","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015000300303&lang=pt" 
"S0042-96862015000300314-spa","Surveys of measles vaccination coverage in eastern and southern Africa: a review of quality and methods used","Kaiser,, Reinhard, Shibeshi,, Messeret E, Chakauya,, Jethro M, Dzeka,, Emelda, Masresha,, Balcha G, Daniel, Fussum, Shivute, Nestor","Bulletin of the World Health Organization; 93(5); 314-319","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015000300314&lang=pt" 
"S0042-96862015000300320-spa","A multimedia consent tool for research participants in the Gambia: a randomized controlled trial","Afolabi, Muhammed Olanrewaju, McGrath, Nuala, D&#039;Alessandro, Umberto, Kampmann, Beate, Imoukhuede, Egeruan B, Ravinetto, Raffaella M, Alexander, Neal, Larson, Heidi J, Chandramohan, Daniel, Bojang, Kalifa","Bulletin of the World Health Organization; 93(5); 320-328","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015000300320&lang=pt" 
