"S1676-26492007000500006-scl","Anxiety and mood disorders in psychogenic nonepileptic seizures","Araújo Filho, Gerardo Maria de, Caboclo, Luís Otávio Sales Ferreira","Journal of Epilepsy and Clinical Neurophysiology; 13(4); 28-31","Journal of Epilepsy and Clinical Neurophysiology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492007000500006&lang=pt" 
"S1516-35982007000900021-scl","Avaliação do perfil nictemeral de excreção de indicadores internos e de óxido crômico em ensaios de digestão com ruminantes","Barros, Emanoel Elzo Leal de, Fontes, Carlos Augusto de Alencar, Detmann, Edenio, Vieira, Ricardo Augusto Mendonça, Henriques, Lara Toledo, Ribeiro, Enilson Geraldo","Revista Brasileira de Zootecnia; 36(6); 2102-2108","Revista Brasileira de Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982007000900021&lang=pt" 
"S1516-35982007000900023-scl","Consumo e digestibilidade total dos nutrientes e produção e composição do leite de vacas alimentadas com teores crescentes de proteína bruta na dieta contendo cana-de-açúcar e concentados","Cordeiro, Carla Fabrícia de Araujo, Pereira, Mara Lúcia Albuquerque, Mendonça, Sandro de Souza, Almeida, Paulo José Presidio, Aguiar, Luzyanne Varjão, Figueiredo, Mauro Pereira de","Revista Brasileira de Zootecnia; 36(6); 2118-2126","Revista Brasileira de Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982007000900023&lang=pt" 
"S1516-35982007000900025-scl","Comportamento ingestivo e taxa de passagem de partículas em novilhas leiteiras de diferentes grupos genéticos submetidas a dietas com diferentes níveis de fibra","Pereira, José Carlos, Cunha, Daniel de Noronha Figueiredo Vieira da, Cecon, Paulo Roberto, Faria, Elisa de Souza","Revista Brasileira de Zootecnia; 36(6); 2134-2142","Revista Brasileira de Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982007000900025&lang=pt" 
"S1516-35982007000900026-scl","Consumo, digestibilidade e parâmetros ruminais em bovinos de corte alimentados com dietas contendo silagem de sorgo e pré-secado de capim-tifton 85","Pereira, Odilon Gomes, Souza, Viviane Glaucia de, Valadares Filho, Sebastião de Campos, Ribeiro, Karina Guimarães, Pereira, Dalton Henrique, Cecon, Paulo Roberto","Revista Brasileira de Zootecnia; 36(6); 2143-2151","Revista Brasileira de Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982007000900026&lang=pt" 
"S1516-35982007000900027-scl","Suplementação energética para vacas leiteiras pastejando azevém com alta oferta de forragem","Ribeiro Filho, Henrique Mendonça Nunes, Semmelmann, Cláudio Eduard Neves, Heydt, Maicon Saulo, Thaler Neto, André","Revista Brasileira de Zootecnia; 36(6); 2152-2158","Revista Brasileira de Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982007000900027&lang=pt" 
"S1516-35982007000900028-scl","Exigência de energia de mantença e composição corporal e do ganho de vacas de corte adultas de três grupos genéticos confinadas","Siqueira, João Gomes de, Fontes, Carlos Augusto de Alencar, Pereira, Alexandre Leite, Lombardi, Cláudio Teixeiras, Sant´Ana, Nivaldo de Faria, Vieira, Ricardo Augusto Mendonça","Revista Brasileira de Zootecnia; 36(6); 2159-2167","Revista Brasileira de Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982007000900028&lang=pt" 
"S0036-46652007000600008-scl","A comparison of the immune parameters of dogs infected with visceral leishmaniasis using Western blot and neutralization techniques","Nogueira, Yeda L., Odorizzi, Rosa M.F.N., Nakamura, Paulo M.","Revista do Instituto de Medicina Tropical de São Paulo; 49(6); 379-384","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652007000600008&lang=pt" 
"S1516-35982007000900024-scl","Rendimento de cortes comerciais e composição tecidual da carcaça de cabritos mestiços","Monte, Antonia Lucivânia de Sousa, Selaive-Villarroel, Arturo Bernardo, Olalquiaga Pérez, Juan Ramón, Fuentes Zapata, Jorge Fernando, Beserra, Frederico José, Oliveira, Antonio Nunes de","Revista Brasileira de Zootecnia; 36(6); 2127-2133","Revista Brasileira de Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982007000900024&lang=pt" 
"S1516-35982007000900004-scl","Seletividade de herbicidas aplicados em pós-emergência sobre capim-braquiária","Martins, Dagoberto, Triguero, Luciana Rodrigues Cardoso, Domingos, Vanessa David, Martins, Cibele Chalita, Marchi, Sidney Roberto de, Costa, Neomárico Vilanova da","Revista Brasileira de Zootecnia; 36(6); 1969-1974","Revista Brasileira de Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982007000900004&lang=pt" 
"S1516-35982007000900005-scl","Repetibilidade de caracteres agronômicos em Panicum maximum Jacq.","Martuscello, Janaina Azevedo, Jank, Liana, Fonseca, Dilermando Miranda da, Cruz, Cosme Damião, Cunha, Daniel de Noronha Figueiredo Vieira da","Revista Brasileira de Zootecnia; 36(6); 1975-1981","Revista Brasileira de Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982007000900005&lang=pt" 
"S1516-35982007000900011-scl","Processamento da soja integral e uso em dietas para suínos: digestibilidade e metabolismo","Carvalho, Amanda d&#039;Ávila, Lovatto, Paulo Alberto, Hauschild, Luciano, Andretta, Ines, Lehnen, Cheila Roberta, Zanella, Irineo","Revista Brasileira de Zootecnia; 36(6); 2023-2028","Revista Brasileira de Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982007000900011&lang=pt" 
"S0370-44672007000400002-scl","Notícia da REM","","Rem: Revista Escola de Minas; 60(4); 557-582","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000400002&lang=pt" 
"S0370-44672007000400003-scl","Reavaliação genética do modelo do Vulcão de Nova Iguaçu, RJ: origem eruptiva ou intrusão subvulcânica?","Motoki, Akihisa, Soares, Rodrigo, Netto, Ana Maria, Sichel, Susanna Eleonora, Aires, José Ribeiro, Lobato, Marcela","Rem: Revista Escola de Minas; 60(4); 583-592","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000400003&lang=pt" 
"S1414-49802007000200001-scl","EDITORIAL","Cartaxo, Ana Maria Baima","Revista Katálysis; 10(2); 141-142","Revista Katálysis","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-49802007000200001&lang=pt" 
"S1414-49802007000200010-scl","A democratização da gestão da política de assistência social: fragmentos de um estudo","Pastor, Márcia","Revista Katálysis; 10(2); 222-227","Revista Katálysis","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-49802007000200010&lang=pt" 
"S1414-49802007000200015-scl","Gestão de políticas públicas e intersetorialidade: diálogo e construções essenciais para os conselhos municipais","Comerlatto, Dunia, Matiello, Alexandre, Colliselli, Liane, Renk, Elisônia Carin, Kleba, Maria Elizabeth","Revista Katálysis; 10(2); 265-271","Revista Katálysis","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-49802007000200015&lang=pt" 
"S1414-49802007000200016-scl","Seguridade Social a partir de 1988: o início da proteção dos direitos sociais no Brasil","Santos, Wederson Rufino dos","Revista Katálysis; 10(2); 272-274","Revista Katálysis","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-49802007000200016&lang=pt" 
"S0036-36342007000600001-spa","Estilo de vida saludable y sedentarismo en investigación epidemiológica: cuestiones a ser discutidas","Bagrichevsky, Marcos, Estevão, Adriana, Vasconcellos-Silva, Paulo Roberto, Castiel, Luis David","Salud Pública de México; 49(6); 387-388","Salud Pública de México","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000600001&lang=pt" 
"S0036-36342007000600002-spa","Estilo de vida saludable e ideología: dialéctica de la diferencia","Pedraz, Miguel Vicente","Salud Pública de México; 49(6); 388-389","Salud Pública de México","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000600002&lang=pt" 
"S0036-36342007000600012-spa","Estudios sobre alimentación y nutrición en México: una mirada a través del género","Gil-Romo, Sara Elena Pérez, Coria, Silvia Díez-Urdanivia","Salud Pública de México; 49(6); 445-453","Salud Pública de México","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000600012&lang=pt" 
"S0036-36342007000600011-spa","Lesión de médula espinal y medicina regenerativa","Estrada-Mondaca, Sandino, Carreón-Rodríguez, Alfonso, Parra-Cid, María del Carmen, León, Clemente Ibarra-Ponce de, Velasquillo-Martínez, Cristina, Vacanti, Charles A., Belkind-Gerson, Jaime","Salud Pública de México; 49(6); 437-444","Salud Pública de México","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000600011&lang=pt" 
"S0036-36342007000600010-spa","Conocimiento básico de los riesgos del uso de analgésicos no opioides en pacientes ambulatorios","Doubova, Svetlana Vladislavovna, Mino-León, Dolores, Torres-Arreola, Laura del Pilar, Romero-Quechol, Guillermina","Salud Pública de México; 49(6); 429-436","Salud Pública de México","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000600010&lang=pt" 
"S0036-36342007000600009-spa","Sífilis materna y congénita en cuatro provincias de Bolivia","Revollo, Rita, Tinajeros, Freddy, Hilari, Carolina, García, Sandra G, Zegarra, Lourdes, Díaz-Olavarrieta, Claudia, Conde-González, Carlos J","Salud Pública de México; 49(6); 422-428","Salud Pública de México","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000600009&lang=pt" 
"S0036-36342007000600008-spa","SHV-type extended-spectrum beta-lactamase (ESBL) are encoded in related plasmids from enterobacteria clinical isolates from Mexico","Garza-Ramos, Ulises, Martínez-Romero, Esperanza, Silva-Sánchez, Jesús","Salud Pública de México; 49(6); 415-421","Salud Pública de México","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000600008&lang=pt" 
"S0036-36342007000600007-spa","Análisis de las redes sociales en la vejez a través de la entrevista Manheim","Meléndez-Moral, Juan Carlos, Tomás-Miguel, José Manuel, Navarro-Pardo, Esperanza","Salud Pública de México; 49(6); 408-414","Salud Pública de México","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000600007&lang=pt" 
"S0036-36342007000600006-spa","Valores laborales y percepción del estilo de liderazgo en personal de enfermería","Aguilar-Luzón, Ma del Carmen, Calvo-Salguero, Antonia, García-Hita, Miguel Ángel","Salud Pública de México; 49(6); 401-407","Salud Pública de México","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000600006&lang=pt" 
"S0036-36342007000600005-spa","Opinions of decision-makers on the liberalization of abortion laws in Mexico","van Dijk, Marieke G, Lara, Diana, García, Sandra G","Salud Pública de México; 49(6); 394-400","Salud Pública de México","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000600005&lang=pt" 
"S1516-35982007000900015-scl","Níveis de lisina digestível da ração e temperatura ambiente para frangos de corte em crescimento","Siqueira, Jefferson Costa de, Oliveira, Rita Flávia Miranda de, Donzele, Juarez Lopes, Cecon, Paulo Roberto, Balbino, Eric Márcio, Oliveira, Will Pereira de","Revista Brasileira de Zootecnia; 36(6); 2054-2062","Revista Brasileira de Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982007000900015&lang=pt" 
"S1516-35982007000900020-scl","Comparação entre medidas ultra-sônicas e da carcaça na predição da composição corporal em bovinos: estimativas do peso e da porcentagem dos cortes comerciais do traseiro","Tarouco, Jaime Urdapilleta, Lobato, José Fernando Piva, Tarouco, Adriana Kroef, Massia, Glauco Ivanhoé dos Santos","Revista Brasileira de Zootecnia; 36(6); 2092-2101","Revista Brasileira de Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982007000900020&lang=pt" 
"S1516-35982007000900022-scl","Efeito do grupo genético sobre as características de carcaça e maciez da carne fresca e maturada de bovinos superprecoces","Bianchini, Waldmaryan, Silveira, Antônio Carlos, Jorge, André Mendes, Arrigoni, Mário De Beni, Martins, Cyntia Ludovico, Rodrigues, Érico, Hadlich, Janaína Conte, Andrighetto, Cristiana","Revista Brasileira de Zootecnia; 36(6); 2109-2117","Revista Brasileira de Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982007000900022&lang=pt" 
"S1414-49802007000200002-scl","Representação política e participação: reflexões sobre o déficit democrático","Mendes, Denise Cristina Vitale Ramos","Revista Katálysis; 10(2); 143-153","Revista Katálysis","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-49802007000200002&lang=pt" 
"S1414-49802007000200003-scl","Descentralização e participação social: o novo desenho das políticas sociais","Teixeira, Solange Maria","Revista Katálysis; 10(2); 154-163","Revista Katálysis","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-49802007000200003&lang=pt" 
"S1414-49802007000200004-scl","Percepções e experiências de participação cidadã de crianças e adolescentes no Rio de Janeiro","Rizzini, Irene, Pereira, Luciléia, Thapliyal, Nisha","Revista Katálysis; 10(2); 164-177","Revista Katálysis","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-49802007000200004&lang=pt" 
"S1414-49802007000200007-scl","A participação popular na gestão local do Programa Saúde da Família em Campina Grande, Paraíba","Lacerda, William Almeida de, Santiago, Idalina Maria Freitas Lima","Revista Katálysis; 10(2); 197-205","Revista Katálysis","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-49802007000200007&lang=pt" 
"S1414-49802007000200008-scl","Compromisso governamental e orçamento participativo: estudo comparativo das experiências em Blumenau e Chapecó, Santa Catarina","Moura, Reidy Rolim de","Revista Katálysis; 10(2); 206-214","Revista Katálysis","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-49802007000200008&lang=pt" 
"S1414-49802007000200009-scl","Espaços públicos, participação e clientelismo: um estudo de caso sobre o orçamento participativo em Barra Mansa, Rio de Janeiro","Neves, Angela Vieira","Revista Katálysis; 10(2); 215-221","Revista Katálysis","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-49802007000200009&lang=pt" 
"S1414-49802007000200011-scl","As origens da participação e da qualidade democrática no Rio Grande do Sul","Brose, Markus Erwin","Revista Katálysis; 10(2); 228-236","Revista Katálysis","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-49802007000200011&lang=pt" 
"S1414-49802007000200012-scl","Democracia e participação na gestão dos recursos hídricos no Brasil","Jacobi, Pedro Roberto, Barbi, Fabiana","Revista Katálysis; 10(2); 237-244","Revista Katálysis","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-49802007000200012&lang=pt" 
"S1414-49802007000200013-scl","Democracia e participação no Brasil: descentralização e cidadania face ao capitalismo contemporâneo","Fonseca, Francisco","Revista Katálysis; 10(2); 245-255","Revista Katálysis","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-49802007000200013&lang=pt" 
"S1414-49802007000200014-scl","A questão da descentralização participativa na gestão do PLANFOR: qual democracia?","Sousa, Salviana de Maria Pastor Santos","Revista Katálysis; 10(2); 256-264","Revista Katálysis","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-49802007000200014&lang=pt" 
"S0102-695X2007000400007-scl","Effects of the essential oil obtained from Pilocarpus spicatus Saint-Hilaire (Rutaceae) on the development of Rhodnius prolixus nymphae","Mello, Cícero B., Uzeda, Cléber D., Bernardino, Marana V., Mendonça-Lopes, Duclécio, Kelecom, Alphonse, Fevereiro, Paulo C. A., Guerra, Marcelo S., Oliveira, Adriana P., Rocha, Leandro M., Gonzalez, Marcelo S.","Revista Brasileira de Farmacognosia; 17(4); 514-520","Revista Brasileira de Farmacognosia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2007000400007&lang=pt" 
"S0102-695X2007000400015-scl","Fingerprint of volatiles from plant extracts based on SPME-GC-MS","Siqueira, Ezequias P., Alves, Tânia M. A., Zani, Carlos L.","Revista Brasileira de Farmacognosia; 17(4); 565-571","Revista Brasileira de Farmacognosia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2007000400015&lang=pt" 
"S0102-695X2007000400016-scl","Atividade antimicrobiana do extrato de Anacardium occidentale Linn. em amostras multiresistentes de Staphylococcus aureus","Silva, Jackeline G. da, Souza, Ivone A., Higino, Jane S., Siqueira-Junior, José P., Pereira, Jozinete V., Pereira, Maria do Socorro V.","Revista Brasileira de Farmacognosia; 17(4); 572-577","Revista Brasileira de Farmacognosia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2007000400016&lang=pt" 
"S0102-695X2007000400018-scl","Estudo toxicológico pré-clínico agudo com o extrato hidroalcoólico das folhas de Cissus sicyoides L. (Vitaceae)","Vasconcelos, Tereza Helena Cavalcanti de, Modesto-Filho, João, Diniz, Margareth de Fátima Formiga Melo, Santos, Hosana Bandeira, Aguiar, Fernanda Burle de, Moreira, Patrícia Vasconcelos Leitão","Revista Brasileira de Farmacognosia; 17(4); 583-591","Revista Brasileira de Farmacognosia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2007000400018&lang=pt" 
"S0102-695X2007000400020-scl","Atividade antiproliferativa dos extratos e da fração orgânica obtidos das folhas de Virola sebifera Aubl. (Myristicaceae)","Denny, Carina, Zacharias, Marcela E., Kohn, Luciana K., Foglio, Mary Ann, Carvalho, João Ernesto de","Revista Brasileira de Farmacognosia; 17(4); 598-603","Revista Brasileira de Farmacognosia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2007000400020&lang=pt" 
"S0102-695X2007000400021-scl","Controle farmacognóstico das raízes de Heteropteris aphrodisiaca O. Mach. (Malpighiaceae)","Marques, Luís C., Pieri, Celina de, Roman-Júnior, Walter A., Cardoso, Mara L. C., Milaneze-Gutierre, Maria A., Mello, João C. P.","Revista Brasileira de Farmacognosia; 17(4); 604-615","Revista Brasileira de Farmacognosia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2007000400021&lang=pt" 
"S0102-695X2007000400022-scl","Determinação de daidzeína, genisteína e gliciteína em cápsulas de isoflavonas por cromatografia em camada delgada (CCD) e cromatografia líquida de alta eficiência (CLAE)","César, Isabela da Costa, Braga, Fernão Castro, Vianna-Soares, Cristina Duarte, Nunan, Elzíria de Aguiar, Barbosa, Thiago Assis Franco, Moreira-Campos, Ligia Maria","Revista Brasileira de Farmacognosia; 17(4); 616-625","Revista Brasileira de Farmacognosia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2007000400022&lang=pt" 
"S0102-695X2007000400023-scl","Determinação do fator de proteção solar (FPS) in vitro e in vivo de emulsões com óleo de andiroba (Carapa guianensis)","Ferrari, Márcio, Oliveira, Maria S. C., Nakano, Adelino K., Rocha-Filho, Pedro A.","Revista Brasileira de Farmacognosia; 17(4); 626-630","Revista Brasileira de Farmacognosia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2007000400023&lang=pt" 
"S0102-695X2007000400024-scl","Produtos naturais de algas marinhas e seu potencial antioxidante","Rocha, Fabíola Dutra, Pereira, Renato Crespo, Kaplan, Maria Auxiliadora Coelho, Teixeira, Valéria Laneuville","Revista Brasileira de Farmacognosia; 17(4); 631-639","Revista Brasileira de Farmacognosia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2007000400024&lang=pt" 
