"S1852-74342010000100013-arg","Dr. Leoncio Luis Fernández","Zancolli, Eduardo A.","Revista de la Asociación Argentina de Ortopedia y Traumatología; 75(1); 107-108","Revista de la Asociación Argentina de Ortopedia y Traumatología","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-74342010000100013&lang=pt" 
"S1983-14472010000100026-scl","Planejamento situacional na Estratégia Saúde da Família: atividade de integração ensino-serviço na enfermagem","Vendruscolo, Carine, Kleba, Maria Elisabeth, Krauzer, Ivete Maroso, Hillesheim, Adriana","Revista Gaúcha de Enfermagem; 31(1); 183-186","Revista Gaúcha de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472010000100026&lang=pt" 
"S1983-14472010000100025-scl","Oficinas de primeiros socorros: relato de experiência","Veronese, Andréa Márian, Oliveira, Dora Lúcia Leidens Corrêa de, Rosa, Isaquiel Macedo da, Nast, Karoline","Revista Gaúcha de Enfermagem; 31(1); 179-182","Revista Gaúcha de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472010000100025&lang=pt" 
"S1983-14472010000100024-scl","Acupuntura no cuidado de enfermagem ao paciente com cisto pilonidal: um relato de experiência assistencial","Santos, Mateus Casanova dos","Revista Gaúcha de Enfermagem; 31(1); 175-178","Revista Gaúcha de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472010000100024&lang=pt" 
"S1983-14472010000100008-scl","Atentando para as singularidades humanas na atenção à saúde por meio do diálogo e acolhimento","Pereira, Adriana Dall&#039;Asta, Freitas, Hilda Maria Barbosa de, Ferreira, Carla Lizandra de Lima, Marchiori, Mara Regina Caino Teixeira, Souza, Martha Helena Teixeira, Backes, Dirce Stein","Revista Gaúcha de Enfermagem; 31(1); 55-61","Revista Gaúcha de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472010000100008&lang=pt" 
"S1983-14472010000100015-scl","Pacientes transplantados renais: análise de associação dos diagnósticos de enfermagem","Lira, Ana Luisa Brandão de Carvalho, Lopes, Marcos Venícios de Oliveira","Revista Gaúcha de Enfermagem; 31(1); 108-114","Revista Gaúcha de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472010000100015&lang=pt" 
"S1983-14472010000100002-scl","Acompanhamento da pressão arterial: estudo com crianças e adolescentes com história familiar de hipertensão","Chaves, Emilia Soares, Araujo, Thelma Leite de, Cavalcante, Tahissa Frota, Guedes, Nirla Gomes, Moreira, Rafaella Pessoa","Revista Gaúcha de Enfermagem; 31(1); 11-17","Revista Gaúcha de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472010000100002&lang=pt" 
"S1983-14472010000100003-scl","A convivência com o fantasma do câncer","Salci, Maria Aparecida, Marcon, Sonia Silva","Revista Gaúcha de Enfermagem; 31(1); 18-25","Revista Gaúcha de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472010000100003&lang=pt" 
"S1983-14472010000100005-scl","Aplicabilidade da classificação dos resultados de enfermagem em pacientes com déficit no autocuidado: banho/higiene","Almeida, Miriam de Abreu, Seganfredo, Deborah Hein, Canto, Débora Francisco do, Barreto, Luciana Nabinger Menna","Revista Gaúcha de Enfermagem; 31(1); 33-40","Revista Gaúcha de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472010000100005&lang=pt" 
"S1983-14472010000100006-scl","A prática discente na construção do conhecimento sobre o fenômeno das drogas","Santos, Vanessa Oliveira Guimarães dos, Vargens, Octavio Muniz da Costa","Revista Gaúcha de Enfermagem; 31(1); 41-47","Revista Gaúcha de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472010000100006&lang=pt" 
"S1983-14472010000100007-scl","Atenção humanizada ao recém-nascido de baixo-peso (método Mãe Canguru): percepções de puérperas","Neves, Priscila Nicoletti, Ravelli, Ana Paula Xavier, Lemos, Juliana Regina Dias","Revista Gaúcha de Enfermagem; 31(1); 48-54","Revista Gaúcha de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472010000100007&lang=pt" 
"S1983-14472010000100010-scl","Cateter central de inserção periférica: descrição da utilização em UTI Neonatal e Pediátrica","Baggio, Maria Aparecida, Bazzi, Fernanda Cardoso da Silva, Bilibio, Cassia Alcionara Conte","Revista Gaúcha de Enfermagem; 31(1); 70-76","Revista Gaúcha de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472010000100010&lang=pt" 
"S1983-14472010000100011-scl","Cotidianidade da mulher que tem HIV/AIDS: modo de ser diante da (im)possibilidade de amamentar","Padoin, Stela Maris de Mello, Souza, Ívis Emília de Oliveira, Paula, Cristiane Cardoso de","Revista Gaúcha de Enfermagem; 31(1); 77-83","Revista Gaúcha de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472010000100011&lang=pt" 
"S1983-14472010000100012-scl","Cuidados paliativos: a avaliação da dor na percepção de enfermeiras","Waterkemper, Roberta, Reibnitz, Kenya Schmidt","Revista Gaúcha de Enfermagem; 31(1); 84-91","Revista Gaúcha de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472010000100012&lang=pt" 
"S1983-14472010000100013-scl","Determinantes sociais de saúde: características da comunidade e trabalho das enfermeiras na saúde da família","Sant&#039;anna, Cynthia Fontella, Cezar-Vaz, Marta Regina, Cardoso, Leticia Silveira, Erdmann, Alacoque Lorenzini, Soares, Jorgana Fernanda de Souza","Revista Gaúcha de Enfermagem; 31(1); 92-99","Revista Gaúcha de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472010000100013&lang=pt" 
"S1983-14472010000100014-scl","Pacientes com alteração da imagem facial: circunstâncias de cuidado","Mostardeiro, Sadja Cristina Tassinari de Souza, Pedro, Eva Néri Rubim","Revista Gaúcha de Enfermagem; 31(1); 100-107","Revista Gaúcha de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472010000100014&lang=pt" 
"S1983-14472010000100016-scl","Perfil dos cuidadores de idosos com alterações cognitivas em diferentes contextos de vulnerabilidade social","Santos, Ariene Angelini dos, Pavarini, Sofia Cristina Iost","Revista Gaúcha de Enfermagem; 31(1); 115-122","Revista Gaúcha de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472010000100016&lang=pt" 
"S1983-14472010000100017-scl","Perfil sócio demográfico e clínico de pacientes em uso de anticoagulantes orais","Pelegrino, Flávia Martinelli, Dantas, Rosana Aparecida Spadoti, Corbi, Inaiara Scalçone de Almeida, Carvalho, Ariana Rodrigues da Silva","Revista Gaúcha de Enfermagem; 31(1); 123-128","Revista Gaúcha de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472010000100017&lang=pt" 
"S1983-14472010000100018-scl","Prevalência de fatores de risco para Síndrome Coronariana aguda em pacientes atendidos em uma emergência","Lemos, Karine Franke, Davis, Roberta, Moraes, Maria Antonieta, Azzolin, Karina","Revista Gaúcha de Enfermagem; 31(1); 129-135","Revista Gaúcha de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472010000100018&lang=pt" 
"S1983-14472010000100019-scl","Relationships and interactions in healthy process to be an adolescent","Araújo, Adelita Campos, Lunardi, Valeria Lerch, Silveira, Rosemary Silva da, Thofehrn, Maira Buss, Porto, Adrize Rutz","Revista Gaúcha de Enfermagem; 31(1); 136-142","Revista Gaúcha de Enfermagem","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472010000100019&lang=pt" 
"S1983-14472010000100020-scl","Tipologia de cuidados de enfermagem segundo clientes hospitalizados: encontro das dimensões técnico-científica e expressiva","Martins, Paula Alvarenga de Figueiredo, Silva, Denise da Conceição, Alvim, Neide Aparecida Titonelli","Revista Gaúcha de Enfermagem; 31(1); 143-150","Revista Gaúcha de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472010000100020&lang=pt" 
"S1983-14472010000100021-scl","Violência entre jovens: dinâmicas sociais e situações de vulnerabilidade","Cocco, Marta, Lopes, Marta Julia Marques","Revista Gaúcha de Enfermagem; 31(1); 151-159","Revista Gaúcha de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472010000100021&lang=pt" 
"S1983-14472010000100022-scl","Absenteísmo na enfermagem: uma revisão integrativa","Martinato, Michele Cristiene Nachtigall Barboza, Severo, Danusa Fernandes, Marchand, Edison Alfredo Araújo, Siqueira, Hedi Crecencia Heckler de","Revista Gaúcha de Enfermagem; 31(1); 160-166","Revista Gaúcha de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472010000100022&lang=pt" 
"S1983-14472010000100023-scl","Pesquisa-ação: contribuição para prática investigativa do enfermeiro","Monteiro, Claudete Ferreira de Sousa, Moreira, Maria Rosilene Cândido, Oliveira, Edina Araújo Rodrigues, Moura, Maria Edileuza Soares, Costa, Jonhatan Veloso","Revista Gaúcha de Enfermagem; 31(1); 167-174","Revista Gaúcha de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472010000100023&lang=pt" 
"S1983-14472010000100009-scl","Avaliação dos registros de enfermagem quanto ao exame físico","Costa, Sandra Patricia da, Paz, Adriana Aparecida, Souza, Emiliane Nogueira de","Revista Gaúcha de Enfermagem; 31(1); 62-69","Revista Gaúcha de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472010000100009&lang=pt" 
"S0100-879X2010000300005-scl","ApoE polymorphisms and diarrheal outcomes in Brazilian shanty town children","Oriá, R.B., Patrick, P.D., Oriá, M.O.B., Lorntz, B., Thompson, M.R., Azevedo, O.G.R., Lobo, R.N.B., Pinkerton, R.F., Guerrant, R.L., Lima, A.A.M.","Brazilian Journal of Medical and Biological Research; 43(3); 249-256","Brazilian Journal of Medical and Biological Research","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2010000300005&lang=pt" 
"S1405-99402010000100001-mex","Retos y oportunidades de Archivos de Cardiología de México a 80 años de su fundación","Márquez, Manlio F.","Archivos de cardiología de México; 80(1); 1-2","Archivos de cardiología de México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402010000100001&lang=pt" 
"S1405-99402010000100010-mex","Certificación en ecocardiografía: ¿por qué es importante?","Erdmenger-Orellana, Julio, Gutiérrez-Fajardo, Pedro","Archivos de cardiología de México; 80(1); 41-43","Archivos de cardiología de México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402010000100010&lang=pt" 
"S1405-99402010000100011-mex","Diabetic kidney disease: act now or pay later?","Atkins, Robert C., Zimmet, Paul","Archivos de cardiología de México; 80(1); 44-47","Archivos de cardiología de México","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402010000100011&lang=pt" 
"S1405-99402010000100012-mex","Henry Marie Coanda y el &quot;efecto Coanda&quot;","Piñeiro, Daniel José","Archivos de cardiología de México; 80(1); 48-51","Archivos de cardiología de México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402010000100012&lang=pt" 
"S1405-99402010000100013-mex","Homenaje Luctuoso en el XXI Congreso Interamericano de Cardiología y XVI Congreso Puertorriqueño de Cardiología. Fajardo, Puerto Rico. Junio 2009","","Archivos de cardiología de México; 80(1); 52-52","Archivos de cardiología de México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402010000100013&lang=pt" 
"S1405-99402010000100014-mex","Mensaje del Director General del Instituto Nacional de Cardiología Ignacio Chávez","Martínez Ríos, Marco Antonio","Archivos de cardiología de México; 80(1); 53-54","Archivos de cardiología de México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402010000100014&lang=pt" 
"S1405-99402010000100015-mex","Mensaje del Historiador de la Sociedad Interamericana de Cardiología","García-Palmieri, Mario R.","Archivos de cardiología de México; 80(1); 55-59","Archivos de cardiología de México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402010000100015&lang=pt" 
"S1405-99402010000100016-mex","Semblanza de mi amigo Fause","Cárdenas, Manuel","Archivos de cardiología de México; 80(1); 60-61","Archivos de cardiología de México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402010000100016&lang=pt" 
"S1405-99402010000100017-mex","Fause Attie. Trascendencia de su quehacer en el estudio y atención de las cardiopatías congénitas en México","Buendía, Alfonso","Archivos de cardiología de México; 80(1); 62-63","Archivos de cardiología de México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402010000100017&lang=pt" 
"S1405-99402010000100002-mex","Long-term outcomes of saphenous vein graft stenting compared with native coronary artery stenting in patients with previous coronary artery bypass graft surgery","Eid-Lidt, Guering, Gaspar, Jorge, Adames, Alexander E., Damas de Los Santos, Félix, Valdez R, Ingrid, Ramírez-Gutiérrez, Álvaro E., Martínez-Ríos, Marco Antonio","Archivos de cardiología de México; 80(1); 3-9","Archivos de cardiología de México","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402010000100002&lang=pt" 
"S1405-99402010000100003-mex","Saphenous vein graft failure and secondary revascularization. Should we go back to native arteries?","Azpiri-López, José Ramón","Archivos de cardiología de México; 80(1); 10-11","Archivos de cardiología de México","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402010000100003&lang=pt" 
"S1405-99402010000100004-mex","Exceso de peso y síndrome metabólico en adolescentes de la Ciudad de México","Cardoso-Saldaña, Guillermo C., Yamamoto-Kimura, Liria, Medina-Urrutia, Aída, Posadas-Sánchez, Rosalinda, Caracas-Portilla, Nacú A., Posadas-Romero, Carlos","Archivos de cardiología de México; 80(1); 12-18","Archivos de cardiología de México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402010000100004&lang=pt" 
"S1405-99402010000100005-mex","Prevalencia del síndrome metabólico y sus componentes en adolescentes de la Ciudad de Monterrey, Nuevo León","Cárdenas-Villarreal, Velia Margarita, López-Alvarenga, Juan C., Bastarrachea, Raúl A., Rizo-Baeza, María Mercedes, Cortés-Castell, Ernesto","Archivos de cardiología de México; 80(1); 19-26","Archivos de cardiología de México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402010000100005&lang=pt" 
"S1405-99402010000100006-mex","Síndrome metabólico en la República Mexicana","Nishimura-Meguro, Elisa","Archivos de cardiología de México; 80(1); 27-28","Archivos de cardiología de México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402010000100006&lang=pt" 
"S1405-99402010000100007-mex","Concordance of congenital heart defects in two pairs of monozygotic twins: pulmonary stenosis and tetralogy of Fallot","Alva, Carlos, Gómez, Felipe David, Jiménez-Arteaga, Santiago, Yáñez, Lucelli, Ochoa, Lilia","Archivos de cardiología de México; 80(1); 29-32","Archivos de cardiología de México","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402010000100007&lang=pt" 
"S1405-99402010000100008-mex","Usefulness of integrated dual-source multislice computed tomography and cardiac SPECT in a patient with previous myocardial infarction","Vallejo, Enrique, Ilarraza, Hermes, Quiroz, Oscar, Rodríguez, Carlos, Ramírez-Arias, José Luis","Archivos de cardiología de México; 80(1); 33-35","Archivos de cardiología de México","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402010000100008&lang=pt" 
"S1405-99402010000100009-mex","El impacto de la detección de disfunción endotelial en la aterosclerosis: estudio mediante tomografía por emisión de positrones","Alexánderson-Rosas, Erick, Calleja-Torres, Rodrigo, Martínez-García, Alfonso, Lamothe-Molina, Pedro Alberto, Ochoa-López, Juan Manuel, Meléndez, Gabriela, Kimura-Hayama, Eric, Meave-González, Aloha","Archivos de cardiología de México; 80(1); 36-40","Archivos de cardiología de México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-99402010000100009&lang=pt" 
"S0016-35032010000100010-ven","Consumo de tabaco y alcohol en pacientes con cáncer esofágico y su relación con el tipo histológico: Hospital Vargas de Caracas período 2004 - 2009","Veitía, G, Otero, J, Ruiz, N, Graterol, A, Brizuela, L","Gen; 64(1); 37-39","Gen","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0016-35032010000100010&lang=pt" 
"S0016-35032010000100011-ven","Síndrome de Rapunzel (tricobezoar gástrico con extensión a duodeno y yeyuno): a propósito de un caso","Tovar L, M, Ramírez, N","Gen; 64(1); 42-45","Gen","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0016-35032010000100011&lang=pt" 
"S0016-35032010000100012-ven","Síndrome de Zollinger Ellison secundario a gastrinoma duodenal: Reporte de un caso y revisión de la literatura","González, Celso, Sivira, Pedro, Sosa, Leonardo, Rodríguez, Erika, Villegas, Hyxia, Franco, Niyollys, Párraga, Mabel","Gen; 64(1); 46-49","Gen","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0016-35032010000100012&lang=pt" 
"S0016-35032010000100013-ven","Manejo paliativo endoscópico de tumor de páncreas con compromiso biliar y duodenal: Reporte de un caso","Mora, Néstor, Guillent, Zahyra, Rivas, Carmen, Valera, Nelly, González, Rosanna, Quintero, Zulema, Rivas, Orlando","Gen; 64(1); 50-52","Gen","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0016-35032010000100013&lang=pt" 
"S0016-35032010000100014-ven","Prótesis digestivas en general","Sakai, Pablo","Gen; 64(1); 53-54","Gen","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0016-35032010000100014&lang=pt" 
"S0016-35032010000100015-ven","Biopsia hepática percutánea: su uso en gastroenterología","Salazar Lanz, Sandra","Gen; 64(1); 55-57","Gen","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0016-35032010000100015&lang=pt" 
"S0016-35032010000100017-ven","","","Gen; 64(1); 60-60","Gen","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0016-35032010000100017&lang=pt" 
"S0016-35032010000100018-ven","","","Gen; 64(1); 61-61","Gen","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0016-35032010000100018&lang=pt" 
"S0016-35032010000100016-ven","Autoevaluación: ¿usted lo sabe?","","Gen; 64(1); 58-59","Gen","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0016-35032010000100016&lang=pt" 
"S0016-35032010000100007-ven","Enteroscopia de doble balón Vs. Enteroscopia de un solo balón en hemorragia digestiva de origen oscuro","Landaeta, J, Dias, C, Rodríguez, M, Urdaneta, C","Gen; 64(1); 26-28","Gen","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0016-35032010000100007&lang=pt" 
"S0016-35032010000100006-ven","Lesiones gástricas premalignas en familiares en primer grado de pacientes con cáncer gástrico evaluados en la consulta de gastroenterología de dos hospitales universitarios de Caracas","Veitía, G, Ruiz, N, Graterol, A, Brizuela, L, Otero, J, Angarita, L, Rodríguez, M, Sandoval, C, Khassale, M, Gledhill, T, Pernalete, B, Rodríguez, L, La Cruz, M, Villarreal, Lara","Gen; 64(1); 21-25","Gen","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0016-35032010000100006&lang=pt" 
"S0016-35032010000100005-ven","Marcadores serológicos de hepatitis B y C en embarazadas del estado Zulia, Venezuela","Lizarzábal, Maribel, Márquez, Angelina, Gómez, María","Gen; 64(1); 19-20","Gen","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0016-35032010000100005&lang=pt" 
"S0016-35032010000100004-ven","Colangiopancreatografía retrógrada endoscópica: prácticas en un centro hospitalario privado","Landaeta, J, Dias, C, Narváez, M, Rodríguez, M, Montero, D, Urdaneta, C","Gen; 64(1); 14-18","Gen","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0016-35032010000100004&lang=pt" 
"S0016-35032010000100003-ven","epatitis B y C en el embarazo: ¿estamos atentos?","Velázquez Lea, Karem","Gen; 64(1); 12-13","Gen","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0016-35032010000100003&lang=pt" 
"S0016-35032010000100002-ven","Indicadores de calidad en la colangiopancreatografía retrógrada endoscópica","Tovar Cadenas, Alfonzo","Gen; 64(1); 10-11","Gen","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0016-35032010000100002&lang=pt" 
"S0016-35032010000100001-ven","Carta del presidente electo","E Useche, Emersón","Gen; 64(1); 8-8","Gen","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0016-35032010000100001&lang=pt" 
"S0016-35032010000100009-ven","Primeras experiencias con el uso de la videocápsula endoscópica para el estudio de pacientes con diagnóstico presuntivo de enfermedad del intestino delgado, en el servicio de gastroenterología del Hospital Universitario de Maracaibo - edo. Zulia, de diciembre-2008 a mayo-2009","Añez, Marianela, Ruiz, María Inés, Moreno, Amparo, Fonseca, Rodrigo, Silva, Niniveth, Namías, Naidy, Lizarzábal, Maribel, Hernández, Ileana","Gen; 64(1); 33-36","Gen","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0016-35032010000100009&lang=pt" 
"S1516-05722010000100001-scl","Escarificação ácida, temperatura e luz no processo germinativo de sementes de Senna alata (L.) Roxb","Braga, L.F, Sousa, M.P, Braga, J.F, Delachiave, M.E.A","Revista Brasileira de Plantas Medicinais; 12(1); 1-7","Revista Brasileira de Plantas Medicinais","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722010000100001&lang=pt" 
"S1516-05722010000100004-scl","Influência do substrato e do tamanho da célula de bandejas de poliestireno expandido no desenvolvimento de mudas e produção de calêndula (Calendula officinalis L.)","Barbosa, C.K.R, Valadares, S.V, Bonfim, F.P.G, Honorio, I.C.G, Martins, E.R","Revista Brasileira de Plantas Medicinais; 12(1); 18-22","Revista Brasileira de Plantas Medicinais","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722010000100004&lang=pt" 
