"S0325-75412014000100009-arg","Molecular evidence of Chlamydophila pneumoniae infection in reptiles in Argentina","Frutos, María C, Monetti, Marina S, . Ré, Viviana E, Cuffini, Cecilia G","Revista argentina de microbiología; 46(1); 45-48","Revista argentina de microbiología","Inglês","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412014000100009&lang=pt" 
"S0021-25712014000100013-spa","Temporal pattern of microbial indicators of ready-to-eat rocket salads during shelf life","Giusti, Maria De, Solimini, Angelo G., Cottarelli, Alessia, Vito, Corrado De, Aurigemma, Caterina, Tufi, Daniela, Piccinato, Ludovico, Boccia, Antonio, Marinelli, Lucia","Annali dell&#039;Istituto Superiore di Sanità; 50(1); 90-95","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712014000100013&lang=pt" 
"S0718-560X2014000100019-chl","Integrated modeling of water quantity and quality in the Araguari River basin, Brazil","Salla, Marcio Ricardo, Paredes-Arquiola, Javier, Solera, Abel, Álvarez, Joaquín Andreu, Pereira, Carlos Eugênio, Alamy Filho, José Eduardo, De Oliveira, André Luiz","Latin american journal of aquatic research; 42(1); 224-244","Latin american journal of aquatic research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2014000100019&lang=pt" 
"S0718-560X2014000100018-chl","Explotación de peces asociada a la pesquería artesanal de langosta de Juan Fernández (Jasus frontalis)","Ahumada, Mauricio, Queirolo, Dante","Latin american journal of aquatic research; 42(1); 213-223","Latin american journal of aquatic research","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2014000100018&lang=pt" 
"S0718-560X2014000100017-chl","The effect of stocking density on the transport of pink shrimp Farfantepenaeus brasiliensis (Crustacea: Decapoda), as live bait for sport fishing in Brazil","Jensen, Luciano, Furtado, Plínio S, Fugimura, Michelle M.S, Garcia, Luciano O, Poersch, Luis H, Verani, José R, Wasielesky Jr, Wilson","Latin american journal of aquatic research; 42(1); 204-212","Latin american journal of aquatic research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2014000100017&lang=pt" 
"S0718-560X2014000100016-chl","Comparison between remotely-sensed sea-surface temperature (AVHRR) and in situ records in San Matías Gulf (Patagonia, Argentina)","Williams, Gabriela N, Zaidman, Paula C, Glembocki, Nora G, Narvarte, Maite A, González, Raúl A.C, Esteves, José L, Gagliardini, Domingo A","Latin american journal of aquatic research; 42(1); 192-203","Latin american journal of aquatic research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2014000100016&lang=pt" 
"S0718-560X2014000100015-chl","Efectos económicos de la estrategia de cosechas múltiples en el cultivo del ostión del norte Argopecten purpuratus: una oportunidad para mejorar la competitividad","Pérez, Eduardo P","Latin american journal of aquatic research; 42(1); 180-191","Latin american journal of aquatic research","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2014000100015&lang=pt" 
"S0718-560X2014000100014-chl","Differences in sperm ultrastructure between Mytilus chilensis and Mytilus galloprovincialis (Bivalvia, Mytilidae): could be used as a taxonomic trait?","Oyarzún, Pablo A, Toro, Jorge E, Garrido, Orlando, Briones, Carolina, Guiñez, Ricardo","Latin american journal of aquatic research; 42(1); 172-179","Latin american journal of aquatic research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2014000100014&lang=pt" 
"S0718-560X2014000100012-chl","Growth and survival of Hippocampus erectus (Perry, 1810) juveniles fed on Artemia with different HUFA levels","Vite-Garcia, Nicolás, Simoes, Nuno, Arjona, Olivia, Mascaro, Maite, Palacios, Elena","Latin american journal of aquatic research; 42(1); 150-159","Latin american journal of aquatic research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2014000100012&lang=pt" 
"S0718-560X2014000100011-chl","Long term changes in the fish fauna of Lago de Pátzcuaro in Central México","Ramírez-Herrejón, Juan P, Zambrano, Luis, Mercado-Silva, Norman, Torres-Téllez, Adriana, Pineda-García, Fernando, Caraveo-Patiño, Javier, Balart, Eduardo F","Latin american journal of aquatic research; 42(1); 137-149","Latin american journal of aquatic research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2014000100011&lang=pt" 
"S0718-560X2014000100010-chl","Length-weight relationship of 73 fish species caught in the southeastern inner continental shelf region of Brazil","Dias, June F, Fernandez, Wellington S, Schmidt, Thassya C.S.","Latin american journal of aquatic research; 42(1); 127-136","Latin american journal of aquatic research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2014000100010&lang=pt" 
"S0021-25712014000100001-spa","Procedures for the ethical review of public health surveillance protocols","Petrini, Carlo","Annali dell&#039;Istituto Superiore di Sanità; 50(1); 01-03","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712014000100001&lang=pt" 
"S0718-560X2014000100013-chl","Regime shifts of Cruces River wetland ecosystem: current conditions, future uncertainties","Marín, Víctor H, Delgado, Luisa E, Vila, Irma, Tironi, Antonio, Barrera, Vilma, Ibáñez, Carlos","Latin american journal of aquatic research; 42(1); 160-171","Latin american journal of aquatic research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2014000100013&lang=pt" 
"S0718-560X2014000100024-chl","Hábitos alimentarios e interacciones tróficas de Anisotremus interruptus (Pisces: Haemulidae) y Lutjanus argentiventris (Pisces: Lutjanidae) en el Pacífico Central Mexicano","Flores-Ortega, Juan R, Avila-Castro, Elizabeth, Haro-Preciado, Hugo J, Godínez-Domínguez, Enrique","Latin american journal of aquatic research; 42(1); 276-282","Latin american journal of aquatic research","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2014000100024&lang=pt" 
"S0718-560X2014000100025-chl","Desarrollo embrionario y larval temprano de Gari solida (Gray, 1828) (Bivalvia: Psammobiidae)","Contreras, Ramiro, Pacheco, Elisa, Puebla, Claudia","Latin american journal of aquatic research; 42(1); 283-288","Latin american journal of aquatic research","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2014000100025&lang=pt" 
"S0718-560X2014000100022-chl","Development of free neuromasts in Engraulis ringens and Strangomera bentincki (Teleostei, Clupeiformes) early larvae","Llanos-Rivera, Alejandra, Herrera, Guillermo, Tarifeño, Eduardo, Castro, Leonardo R","Latin american journal of aquatic research; 42(1); 264-270","Latin american journal of aquatic research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2014000100022&lang=pt" 
"S0718-560X2014000100023-chl","Evaluation of methods to estimate the essential amino acids requirements of fish from the muscle amino acid profile","de Almeida Bicudo, Álvaro José, Possebon Cyrino, José Eurico","Latin american journal of aquatic research; 42(1); 271-275","Latin american journal of aquatic research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2014000100023&lang=pt" 
"S0718-560X2014000100020-chl","Lanternfish (Myctophidae) from eastern Brazil, southwest Atlantic Ocean","da Costa Braga, Adriana, Costa, Paulo A.S, Martins, Agnaldo S, Olavo, George, Nunan, Gustavo W","Latin american journal of aquatic research; 42(1); 245-257","Latin american journal of aquatic research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2014000100020&lang=pt" 
"S0718-560X2014000100021-chl","Uso de marcas convencionales en un país con escasa experiencia en marcación de peces marinos","Pérez, Marcelo, Braccini, Matías, Cousseau, M. Berta","Latin american journal of aquatic research; 42(1); 258-263","Latin american journal of aquatic research","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2014000100021&lang=pt" 
"S1413-99362014000100001-scl","EDITORIAL","Souza, Terezinha de Fátima Carvalho de, Araújo, Carlos Alberto Ávila","Perspectivas em Ciência da Informação; 19(1); 01-02","Perspectivas em Ciência da Informação","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-99362014000100001&lang=pt" 
"S1413-99362014000100004-scl","Melhorar a atratividade da informação através do uso da realidade aumentada","Fombona Cadavieco, Javier, Goulão, Maria de Fátima, Garcia Tamargo, Marco Antonio","Perspectivas em Ciência da Informação; 19(1); 37-50","Perspectivas em Ciência da Informação","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-99362014000100004&lang=pt" 
"S1517-31512014000100001-scl","2014: An exciting year upon us","Soares, Alcimar B","Revista Brasileira de Engenharia Biomédica; 30(1); -","Revista Brasileira de Engenharia Biomédica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-31512014000100001&lang=pt" 
"S1517-31512014000100009-scl","Medical equipment classification according to corrective maintenance data: a strategy based on the equipment age","Oshiyama, Natália Ferreira, Silveira, Ana Carolina, Bassani, Rosana Almada, Bassani, José Wilson Magalhães","Revista Brasileira de Engenharia Biomédica; 30(1); 64-69","Revista Brasileira de Engenharia Biomédica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-31512014000100009&lang=pt" 
"S1517-31512014000100008-scl","Study of advanced rheumatoid arthritis","Carvalho, Carolina da Silva, Andrade, Luiz Eduardo Coelho, Keusseyan, Silene Peres, Rangel, João Lucas, Ferreira-Strixino, Juliana, Martin, Airton Abrahão, Raniero, Leandro José","Revista Brasileira de Engenharia Biomédica; 30(1); 54-63","Revista Brasileira de Engenharia Biomédica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-31512014000100008&lang=pt" 
"S2011-75822014000100006-col","Trasplante simultáneo de riñón y páncreas en pacientes con diabetes mellitus de tipo 1, Clínica Fundación Valle del Lili, Cali, 2001-2013","Serrano, Óscar Javier, Villegas, Jorge Iván, Echeverri, Gabriel Jaime, Posada, Juan Guillermo, Mesa, Liliana, Schweineberg, Johanna, Durán, Carlos, Caicedo, Luis Armando","Revista Colombiana de Cirugía; 29(1); 32-41","Revista Colombiana de Cirugía","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822014000100006&lang=pt" 
"S2011-75822014000100007-col","Caracterización de un brote de infección o colonización por Acinetobacter baumannii, en el Hospital Universitario San José, E.S.E., Popayán, Colombia","Arroyave, Yeni, Agudelo, Hanier, Rojas, Alexei","Revista Colombiana de Cirugía; 29(1); 42-49","Revista Colombiana de Cirugía","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822014000100007&lang=pt" 
"S2011-75822014000100004-col","Separación endoscópica de componentes por abordaje subcutáneo, experiencia inicial","Daes, Jorge, Daza, Juan Carlos","Revista Colombiana de Cirugía; 29(1); 18-24","Revista Colombiana de Cirugía","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822014000100004&lang=pt" 
"S2011-75822014000100005-col","Apendicectomía laparoscópica por incisión única con instrumental recto, experiencia inicial","Duza, Guillermo, Palermo, Mariano, Acquafresca, Pablo, Blanco, Luis, Zorraquín, Carlos","Revista Colombiana de Cirugía; 29(1); 25-31","Revista Colombiana de Cirugía","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822014000100005&lang=pt" 
"S2011-75822014000100002-col","Calidad en cirugía: ¿qué hace al mejor cirujano del país?","Sanabria, Álvaro, Castañeda, Martha","Revista Colombiana de Cirugía; 29(1); 7-11","Revista Colombiana de Cirugía","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822014000100002&lang=pt" 
"S2011-75822014000100003-col","Resección del quiste tirogloso con preservación del hueso hioides","Sánchez, Gabriel, Cabrera, Elkin","Revista Colombiana de Cirugía; 29(1); 12-17","Revista Colombiana de Cirugía","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822014000100003&lang=pt" 
"S2011-75822014000100001-col","¿Reforma a la salud?","Esmeral, Miguel","Revista Colombiana de Cirugía; 29(1); 5-6","Revista Colombiana de Cirugía","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822014000100001&lang=pt" 
"S2011-75822014000100008-col","Anatomía quirúrgica cervical de importancia en cirugía tiroidea","Sanabria, Álvaro, Chala, Andrés, Ramírez, Adonis, Álvarez, Andrés","Revista Colombiana de Cirugía; 29(1); 50-58","Revista Colombiana de Cirugía","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822014000100008&lang=pt" 
"S2011-75822014000100009-col","Manejo de la pancreatitis enfisematosa","Onieva, Francisco Gabriel, Fernández, Juana, Pérez, Demetrio, Espada, María José, Jiménez, José Luis, Blanco, Gerardo","Revista Colombiana de Cirugía; 29(1); 59-67","Revista Colombiana de Cirugía","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822014000100009&lang=pt" 
"S2011-75822014000100010-col","Manejo laparoscópico en ileocolitis por enfermedad de Crohn","Molina, Julio César, Delgado, María Pamela, Mosquera, Manuel","Revista Colombiana de Cirugía; 29(1); 68-72","Revista Colombiana de Cirugía","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822014000100010&lang=pt" 
"S1888-75462014000100006-esp","Efectos de los programas de intervención enfocados al tratamiento del sobrepeso/obesidad infantil y adolescente","Rocha Silva, D., Martín-Matillas, M., Carbonell-Baeza, A., Aparicio, V. A., Delgado-Fernández, M.","Revista Andaluza de Medicina del Deporte; 7(1); 33-43","Revista Andaluza de Medicina del Deporte","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1888-75462014000100006&lang=pt" 
"S1413-99362014000100013-scl","Mediação da literatura para leitores-ouvintes","Bortolin, Sueli, Almeida Júnior, Oswaldo Francisco","Perspectivas em Ciência da Informação; 19(1); 207-226","Perspectivas em Ciência da Informação","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-99362014000100013&lang=pt" 
"S1413-99362014000100012-scl","Mídias de informação e comunicação e Ciência da Informação","Jorente, Maria José Vicentini, Santos, Plácida Leopoldina Ventura Amorim da Costa","Perspectivas em Ciência da Informação; 19(1); 190-206","Perspectivas em Ciência da Informação","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-99362014000100012&lang=pt" 
