"S1815-59362012000200005-cub","Diagnóstico de proceso basado en el descubrimiento de subprocesos","Yzquierdo-Herrera, Raykenler, Silverio-Castro, Rogelio, Lazo-Cortés, Manuel, Torres-Graña, Adrian","Ingeniería Industrial; 33(2); 133-141","Ingeniería Industrial","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59362012000200005&lang=pt" 
"S1020-49892012000800006-spa","Hospitalized cases of influenza A(H1N1)pdm09 in the French territories of the Americas, July 2009-March 2010","Barrau, Marie, Larrieu, Sophie, Cassadou, Sylvie, Chappert, Jean-Loup, Dussart, Philippe, Najioullah, Fatiha, Matheus, Séverine, Renner, Julien, Gasc, Coralie, Quenel, Philippe, Ledrans, Martine","Revista Panamericana de Salud Pública; 32(2); 124-130","Revista Panamericana de Salud Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892012000800006&lang=pt" 
"S1020-49892012000800007-spa","Validity of cardiovascular risk prediction models in Latin America and among Hispanics in the United States of America: a systematic review","Cortes-Bergoderi, Mery, Thomas, Randal J., Albuquerque, Felipe N., Batsis, John A., Burdiat, Gerard, Perez-Terzic, Carmen, Trejo-Gutierrez, Jorge, Lopez-Jimenez, Francisco","Revista Panamericana de Salud Pública; 32(2); 131-139","Revista Panamericana de Salud Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892012000800007&lang=pt" 
"S1020-49892012000800009-spa","Reducción de la desnutrición crónica en las bases biosociales para la promoción de la salud y el desarrollo","Bacallao, Jorge, Peña, Manuel, Díaz, Adrián","Revista Panamericana de Salud Pública; 32(2); 145-150","Revista Panamericana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892012000800009&lang=pt" 
"S1020-49892012000800001-spa","Timely detection of bronchiolitis epidemics in Guadeloupe","Escher, Martina, Quénel, Philippe, Chappert, Jean-Loup, Cassadou, Sylvie","Revista Panamericana de Salud Pública; 32(2); 87-92","Revista Panamericana de Salud Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892012000800001&lang=pt" 
"S1020-49892012000800012-spa","Immigrant health workers in Chile: is there a Latin American &quot;brain drain&quot;?","Cabieses, Baltica, Tunstall, Helena","Revista Panamericana de Salud Pública; 32(2); 161-167","Revista Panamericana de Salud Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892012000800012&lang=pt" 
"S1020-49892012000800011-spa","Ausencia de circulación de poliovirus en departamentos colombianos con coberturas vacunales inferiores a 80%","González, María Mercedes, Sarmiento, Luis, Rey-Benito, Gloria Janneth, Padilla, Leonardo, Giraldo, Alejandra María, Castaño, Jhon Carlos","Revista Panamericana de Salud Pública; 32(2); 156-160","Revista Panamericana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892012000800011&lang=pt" 
"S1415-98482012000200003-scl","O Brasil no espelho da China: tendências para o período pós-crise financeira global","Cunha, André Moreira, Lélis, Marcos Tadeu Caputi, Bichara, Julimar da Silva","Revista de Economia Contemporânea; 16(2); 208-236","Revista de Economia Contemporânea","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482012000200003&lang=pt" 
"S1415-98482012000200005-scl","Quem tem medo da China?: análise e implicações para os principais estados brasileiros","Libânio, Gilberto","Revista de Economia Contemporânea; 16(2); 259-286","Revista de Economia Contemporânea","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482012000200005&lang=pt" 
"S1415-98482012000200006-scl","Is China only assembling parts and components?: the recent spurt in high tech industry","Nonnenberg, Marcelo José Braga, Mesentier, Allan","Revista de Economia Contemporânea; 16(2); 287-315","Revista de Economia Contemporânea","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482012000200006&lang=pt" 
"S1415-98482012000200007-scl","Entendendo o guanxi e sua influência nas relações internacionais","Schiavini, Janaina Mortari, Scherer, Flavia Luciane, Coronel, Daniel Arruda","Revista de Economia Contemporânea; 16(2); 316-332","Revista de Economia Contemporânea","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482012000200007&lang=pt" 
"S1415-98482012000200008-scl","A evolução do consumo de alimentos na China e seus efeitos sobre as exportações agrícolas brasileiras","Santos, Daniela Tatiane dos, Batalha, Mário Otávio, Pinho, Marcelo","Revista de Economia Contemporânea; 16(2); 333-358","Revista de Economia Contemporânea","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482012000200008&lang=pt" 
"S1415-98482012000200009-scl","Contribuições da era Mao Tsé-Tung para a industrialização chinesa","Milaré, Luís Felipe Lopes, Diegues, Antônio Carlos","Revista de Economia Contemporânea; 16(2); 359-378","Revista de Economia Contemporânea","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482012000200009&lang=pt" 
"S0120-56092012000200009-col","Modulating electrocardiographic signals with chaotic algorithms","Barbara, E, Alba, E, Rodríguez, O","Ingeniería e Investigación; 32(2); 46-50","Ingeniería e Investigación","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092012000200009&lang=pt" 
"S0120-56092012000200008-col","An analysis of distribution transformer failure using the statistical package for the social sciences (SPSS) software","Mago, M. G, Valles, L, J.Olaya, J","Ingeniería e Investigación; 32(2); 40-45","Ingeniería e Investigación","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092012000200008&lang=pt" 
"S0120-56092012000200003-col","The impact of topographical characteristics and land use change on the quality of Umbaniun micro-watershed water resources, Meghalaya","Rymbai, P.N, Dey, S, Jha, L.K","Ingeniería e Investigación; 32(2); 12-17","Ingeniería e Investigación","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092012000200003&lang=pt" 
"S0120-56092012000200002-col","The effect of Ti(CN)/TiNb(CN) coating on erosion-corrosion resistance","Aperador, W, Ramírez, C, Caicedo, J. C","Ingeniería e Investigación; 32(2); 6-11","Ingeniería e Investigación","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092012000200002&lang=pt" 
"S0120-56092012000200001-col","Editorial","Castellanos Domínguez, Oscar Fernando","Ingeniería e Investigación; 32(2); 3-5","Ingeniería e Investigación","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092012000200001&lang=pt" 
"S0120-56092012000200007-col","Sand&#039;s electrical parameters vary with frequency","Montaña, J, Candelo, J, Duarte, O","Ingeniería e Investigación; 32(2); 34-39","Ingeniería e Investigación","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092012000200007&lang=pt" 
"S0120-56092012000200006-col","Local distortion of the earth&#039;s magnetic field as a proposal for handling the leafcutter ant species Atta spp. (Hymenoptera: Formicidae)","Paz, H, Vargas, M.A, Forero, O.A, Pabón, J.F, Plaza, J.A","Ingeniería e Investigación; 32(2); 28-33","Ingeniería e Investigación","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092012000200006&lang=pt" 
"S0120-56092012000200005-col","A methodological approach to sugar mill diversification and conversion","Aguilar, N, Galindo, G, Contreras, C, Fortanelli, J","Ingeniería e Investigación; 32(2); 23-27","Ingeniería e Investigación","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092012000200005&lang=pt" 
"S0120-56092012000200004-col","The structural behaviour of laminated-guadua panels under parallel plane loads","Pinilla, J. J, Takeuchi, C. P","Ingeniería e Investigación; 32(2); 18-22","Ingeniería e Investigación","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092012000200004&lang=pt" 
"S0021-75572012000400002-scl","Síndrome metabólica em crianças","Sinaiko, Alan R.","Jornal de Pediatria; 88(4); 286-288","Jornal de Pediatria","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572012000400002&lang=pt" 
"S0021-75572012000400003-scl","Uso alternado de antipiréticos para tratamento da febre em crianças: revisão sistemática de ensaios clínicos randomizados","Pereira, Gracian Li, Dagostini, Josiane Magda Camarotto, Dal Pizzol, Tatiane da Silva","Jornal de Pediatria; 88(4); 289-296","Jornal de Pediatria","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572012000400003&lang=pt" 
"S0021-75572012000400006-scl","Influência da alteração postural da coluna torácica em parâmetros cardiorrespiratórios de crianças e adolescentes com fibrose cística","Okuro, Renata Tiemi, Côrrea, Ester Piacentini, Conti, Patrícia Blau Margosian, Ribeiro, José Dirceu, Ribeiro, Maria Ângela Gonçalves Oliveira, Schivinski, Camila Isabel Santos","Jornal de Pediatria; 88(4); 310-316","Jornal de Pediatria","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572012000400006&lang=pt" 
"S0021-75572012000400007-scl","Radiografia simples de abdome no diagnóstico da impactação fecal em crianças com constipação intestinal: comparação entre três escores radiológicos","Cunha, Tatyana Borges da, Tahan, Soraia, Soares, Maria de Fátima de Faria, Lederman, Henrique Manoel, Morais, Mauro Batista de","Jornal de Pediatria; 88(4); 317-322","Jornal de Pediatria","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572012000400007&lang=pt" 
"S0021-75572012000400008-scl","Síndrome de Klinefelter: diagnóstico raro na faixa etária pediátrica","Tincani, Bruna J., Mascagni, Bruno R., Pinto, Roberto D. P., Guaragna-Filho, Guilherme, Castro, Carla C. T. S., Sewaybricker, Letícia E., Viguetti-Campos, Nilma L., Marques-de-Faria, Antonia P., Maciel-Guerra, Andréa T., Guerra-Júnior, Gil","Jornal de Pediatria; 88(4); 323-327","Jornal de Pediatria","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572012000400008&lang=pt" 
"S0021-75572012000400009-scl","Oferta de alimentos processados no entorno de escolas públicas em área urbana","Leite, Fernanda Helena Marrocos, Oliveira, Maria Aparecida de, Cremm, Elena de Carvalho, Abreu, Débora Silva Costa de, Maron, Luana Rieffe, Martins, Paula Andrea","Jornal de Pediatria; 88(4); 328-334","Jornal de Pediatria","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572012000400009&lang=pt" 
"S0021-75572012000400010-scl","Aspectos epidemiológicos da tuberculose em crianças e adolescentes no Rio de Janeiro","Matos, Thaise Pereira, Kritski, Afrânio Lineu, Netto, Antônio Ruffino","Jornal de Pediatria; 88(4); 335-340","Jornal de Pediatria","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572012000400010&lang=pt" 
"S0021-75572012000400011-scl","Preditores não invasivos de varizes esofágicas em crianças e adolescentes com hepatopatia crônica ou obstrução extra-hepática da veia porta","Alcantara, Roberta V., Yamada, Roberto M., De Tommaso, Adriana M. A., Bellomo-Brandão, Maria Angela, Hessel, Gabriel","Jornal de Pediatria; 88(4); 341-346","Jornal de Pediatria","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572012000400011&lang=pt" 
"S0021-75572012000400012-scl","Excesso de peso e fatores associados em crianças da região nordeste do Brasil","Moreira, Marcella de A., Cabral, Poliana C., Ferreira, Haroldo da S., Lira, Pedro I. C. de","Jornal de Pediatria; 88(4); 347-352","Jornal de Pediatria","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572012000400012&lang=pt" 
"S0021-75572012000400014-scl","Sorotipos e perfis genéticos de cepas de Bordetella pertussis isoladas na cidade de São Paulo, 2006-2008","Leite, Daniela, Cassiday, Pamela K., Tatti, Kathleen M., Vaz, Tânia Mara Ibelli, Tondella, Maria Lúcia","Jornal de Pediatria; 88(4); 357-360","Jornal de Pediatria","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572012000400014&lang=pt" 
"S0021-75572012000400015-scl","Frequência de chiado, características clínicas e tratamento em lactentes","Bouzas, Maiara Lanna, Solé, Dirceu, Cardoso, Maria Regina A., Silva, Eliana E. V., Miranda, Karen S., Néri, Laíse R., Silva, Patrícia F. C., Amoedo, Ramon S., Meneses, Rômulo B., Barral, Aldina, Nascimento-Carvalho, Cristiana M.","Jornal de Pediatria; 88(4); 361-365","Jornal de Pediatria","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572012000400015&lang=pt" 
"S1518-76322012000200002-scl","Novas narrativas do contemporâneo: uma análise crítica do discurso do movimento slow","Balocco, Anna Elizabeth","Linguagem em (Dis)curso; 12(2); 393-414","Linguagem em (Dis)curso","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1518-76322012000200002&lang=pt" 
"S1518-76322012000200003-scl","Nas fissuras dos cadernos encardidos: o bordado testemunhal de Carolina Maria de Jesus","Carrijo, Fabiana Rodrigues, Santos, João Bôsco Cabral dos","Linguagem em (Dis)curso; 12(2); 415-438","Linguagem em (Dis)curso","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1518-76322012000200003&lang=pt" 
"S1518-76322012000200004-scl","Representação discursiva de pessoas em situação de rua no &quot;Caderno Brasília&quot;: naturalização e expurgo do outro","Resende, Viviane de Melo","Linguagem em (Dis)curso; 12(2); 439-465","Linguagem em (Dis)curso","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1518-76322012000200004&lang=pt" 
"S1518-76322012000200005-scl","Por que os homens têm peitos?: a recontextualização do discurso sobre ciência na Superinteressante","Noccioli, Carlos Alexandre Molina, Paes, Cristiane Cataldi dos Santos","Linguagem em (Dis)curso; 12(2); 467-494","Linguagem em (Dis)curso","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1518-76322012000200005&lang=pt" 
"S1518-76322012000200006-scl","Design da página interativa na perspectiva da Semiótica Social","Leffa, Vilson J., Marzari, Gabriela Q.","Linguagem em (Dis)curso; 12(2); 495-516","Linguagem em (Dis)curso","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1518-76322012000200006&lang=pt" 
"S1518-76322012000200007-scl","Letramento e construção de identidade na terceira idade: um estudo de caso","Silva Filho, Vidomar, Rodrigues, Rosângela Hammes","Linguagem em (Dis)curso; 12(2); 517-544","Linguagem em (Dis)curso","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1518-76322012000200007&lang=pt" 
"S1518-76322012000200008-scl","Das batalhas identitárias às práticas de liberdade: histórias de vida de uma professora negra","Silva, Marluce Pereira da, Moura, Carmen Brunelli de, Lopes, Francisca Maria de Souza Ramos","Linguagem em (Dis)curso; 12(2); 545-571","Linguagem em (Dis)curso","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1518-76322012000200008&lang=pt" 
"S1518-76322012000200009-scl","Análise enunciativa de Canto para minha morte, de Raul Seixas","Freitas, Ernani Cesar de, Facin, Débora","Linguagem em (Dis)curso; 12(2); 573-593","Linguagem em (Dis)curso","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1518-76322012000200009&lang=pt" 
"S1518-76322012000200010-scl","Para uma crítica da economia linguística: o apagamento da ontologia social da língua e do sujeito-falante a partir de Locke","Martins, Carla Macedo","Linguagem em (Dis)curso; 12(2); 595-621","Linguagem em (Dis)curso","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1518-76322012000200010&lang=pt" 
"S0021-75572012000400005-scl","Síndrome metabólica em adolescentes obesos: comparação entre três diferentes critérios diagnósticos","Costa, Roberto F., Santos, Natalia S., Goldraich, Noemia P., Barski, Thiele Filikoski, Andrade, Kauana Silva de, Kruel, Luiz F. M.","Jornal de Pediatria; 88(4); 303-309","Jornal de Pediatria","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572012000400005&lang=pt" 
