"S1984-02922013000100002-scl","Guerra e memória social: a deficiência como testemunho","Martins, Bruno Sena","Fractal : Revista de Psicologia; 25(1); 3-22","Fractal : Revista de Psicologia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-02922013000100002&lang=pt" 
"S0103-65642013000100002-scl","Religiosidade e espiritualidade em oncologia: concepções de profissionais da saúde","Gobatto, Caroline Amado, Araujo, Tereza Cristina Cavalcanti Ferreira de","Psicologia USP; 24(1); 11-34","Psicologia USP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65642013000100002&lang=pt" 
"S0103-65642013000100004-scl","A perspectiva evolucionista sobre relações românticas","Shiramizu, Victor Kenji M., Lopes, Fívia de Araújo","Psicologia USP; 24(1); 55-76","Psicologia USP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65642013000100004&lang=pt" 
"S0103-65642013000100006-scl","A feminilidade como uma posição de sujeito: uma abordagem lacaniana","Coelho, Bruno Alves","Psicologia USP; 24(1); 99-117","Psicologia USP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65642013000100006&lang=pt" 
"S0103-65642013000100008-scl","Ampliação winnicottiana da noção freudiana de inconsciente","Fulgencio, Leopoldo","Psicologia USP; 24(1); 143-164","Psicologia USP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65642013000100008&lang=pt" 
"S1678-69712013000200002-scl","A interface entre valores humanos e mudança organizacional: evidências de uma operação de aquisição","Adler, Claudia Segadilha, Silva, André Luis","RAM. Revista de Administração Mackenzie; 14(2); 16-41","RAM. Revista de Administração Mackenzie","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-69712013000200002&lang=pt" 
"S1678-69712013000200003-scl","O sentido do trabalho para pessoas com deficiência","Lima, Michelle Pinto de, Tavares, Nathália Vasconcelos, Brito, Mozar José, Cappelle, Mônica Carvalho Alves","RAM. Revista de Administração Mackenzie; 14(2); 42-68","RAM. Revista de Administração Mackenzie","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-69712013000200003&lang=pt" 
"S1678-69712013000200005-scl","A estratégia de diversificação e performance: o caso das companhias abertas no Brasil","Grzebieluckas, Cleci, Marcon, Rosilene, Alberton, Anete","RAM. Revista de Administração Mackenzie; 14(2); 99-126","RAM. Revista de Administração Mackenzie","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-69712013000200005&lang=pt" 
"S1678-69712013000200007-scl","A practice turn e o movimento social da estratégia como prática: está completa essa virada?","Maciel, Cristiano de Oliveira, Augusto, Paulo Otávio Mussi","RAM. Revista de Administração Mackenzie; 14(2); 155-178","RAM. Revista de Administração Mackenzie","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-69712013000200007&lang=pt" 
"S1678-69712013000200009-scl","Estratégia como contexto interfirma - uma análise a partir da imersão social e da teoria institucional no setor de carcinicultura norte-rio-grandense","Lopes, Fernando Dias, Baldi, Mariana","RAM. Revista de Administração Mackenzie; 14(2); 210-242","RAM. Revista de Administração Mackenzie","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-69712013000200009&lang=pt" 
"S1516-18462013000200013-scl","Aspectos da assistência fonoaudiológica segundo a pesquisa por amostra de domicílios de Minas Gerais","Santos, Juliana Nunes, Gomes, Lidiane Beatriz Piotto, Souza, Luiza de Marilac de, Souza, Nícia Raies Moreira de","Revista CEFAC; 15(2); 366-373","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000200013&lang=pt" 
"S1516-18462013000200024-scl","Características acústicas da oclusiva glotal associada à sequência de Pierre Robin: estudo de caso","Marino, Viviane Cristina de Castro, Berti, Larissa Cristina, Lima-Gregio, Aveliny Mantovan","Revista CEFAC; 15(2); 466-477","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000200024&lang=pt" 
"S1516-18462013000200019-scl","Relação entre o tempo e o tipo de amamentação e as funções do sistema estomatognático","Neu, Aline Prade, Silva, Ana Maria Toniolo da, Mezzomo, Carolina Lisbôa, Busanello-Stella, Angela Ruviaro, Moraes, Anaelena Bragança de","Revista CEFAC; 15(2); 420-426","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000200019&lang=pt" 
"S1516-18462013000200026-scl","Avaliação vocal de crianças disfônicas pré e pós intervenção fonoaudiológica em grupo: estudo de caso","Ribeiro, Vanessa Veis, Leite, Ana Paula Dassie, Alencar, Bruno Leonardo Freire de, Bail, Denise Ienk, Bagarollo, Maria Fernanda","Revista CEFAC; 15(2); 485-494","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000200026&lang=pt" 
"S1516-18462013000200011-scl","Associação entre indicadores de risco ao desenvolvimento infantil e estado emocional materno","Flores, Mariana Rodrigues, Souza, Ana Paula Ramos de, Moraes, Anaelena Bragança de, Beltrami, Luciane","Revista CEFAC; 15(2); 348-360","Revista CEFAC","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000200011&lang=pt" 
"S1516-18462013000200018-scl","Medidas orofaciais em nipobrasileiros após crescimento puberal","Sá, Tassiana Barbeiro Fragoso de, Cattoni, Débora Martins, Nemr, Kátia","Revista CEFAC; 15(2); 411-419","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000200018&lang=pt" 
"S1516-18462013000200006-scl","Monitoramento de crianças com indicadores de risco para a deficiência auditiva","Araújo, Eliene Silva, Lima, Fernanda de Souza, Alvarenga, Kátia de Freitas","Revista CEFAC; 15(2); 305-313","Revista CEFAC","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000200006&lang=pt" 
"S1516-18462013000200017-scl","Mastigação, deglutição e suas adaptações na paralisia facial periférica","Mory, Marion Renée, Tessitore, Adriana, Pfeilsticker, Leopoldo Nizam, Couto Junior, Euro de Barros, Paschoal, Jorge Rizzato","Revista CEFAC; 15(2); 402-410","Revista CEFAC","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000200017&lang=pt" 
"S1516-18462013000200009-scl","A disciplina de Libras no contexto de formação acadêmica em fonoaudiologia","Guarinello, Ana Cristina, Berberian, Ana Paula, Eyng, Daline Backes, Festa, Priscila Soares Vidal, Marques, Jair Mendes, Bortolozzi, Kyrlian Bartira","Revista CEFAC; 15(2); 334-340","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000200009&lang=pt" 
"S1516-18462013000200020-scl","Qualidade de Vida em Voz: estudo na doença de Parkinson idiopática e na disfonia espasmódica adutora","Lopes, Bárbara Pereira, Graças, Riviana Rodrigues das, Bassi, Iara Barreto, Neto, Antônio Lobo de Rezende, Oliveira, João Batista de, Cardoso, Francisco Eduardo Costa, Gama, Ana Cristina Côrtes","Revista CEFAC; 15(2); 427-435","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000200020&lang=pt" 
"S1516-18462013000200015-scl","A elaboraçao de um ambiente virtual de aprendizagem em síndromes genéticas","Picolini, Mirela Machado, Blasca, Wanderléia Quinhoeiro, Richieri-Costa, Antonio, Maximino, Luciana Paula","Revista CEFAC; 15(2); 382-390","Revista CEFAC","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000200015&lang=pt" 
"S1516-18462013000200016-scl","Perfil das crianças atendidas no setor fonoaudiológico do ambulatório de crianças de alto risco da prefeitura municipal de Franca/SP","Pinto, Laudicéia Katiuce, Guimarães, Liliana Mussalim, Coelho, Lucinda Maria de Fátima Rodrigues, Marangoni, Antônio Carlos","Revista CEFAC; 15(2); 391-401","Revista CEFAC","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000200016&lang=pt" 
"S1516-18462013000200002-scl","Reconhecimento de sentenças no silêncio e no ruído versus benefício de crianças e adolescentes usuários de próteses auditivas","Torres, Enma Mariángel Ortiz, Lessa, Alexandre Hundertmarck, Aurélio, Nilvia Herondina Soares, Santos, Sinéia Neujahr dos, Costa, Maristela Júlio","Revista CEFAC; 15(2); 256-270","Revista CEFAC","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000200002&lang=pt" 
"S1516-18462013000200008-scl","Ambientes favoráveis para a produção de /z/, /∫/ e /ℑ/: análise e comparação das mudanças ocorridas no sistema fonológico","Wiethan, Fernanda Marafiga, Mota, Helena Bolli","Revista CEFAC; 15(2); 324-333","Revista CEFAC","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000200008&lang=pt" 
"S1516-18462013000200004-scl","Perfil audiométrico e de emissões otoacústicas evocadas por produto de distorção em gestores de trânsito expostos a monóxido de carbono e ruído","Rocha, Soraya de Carvalho, Santos, Renata Gomes dos, Frota, Silvana","Revista CEFAC; 15(2); 287-296","Revista CEFAC","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000200004&lang=pt" 
"S1516-18462013000200014-scl","Avaliação de um programa de acompanhamento de lactentes sob a óptica da família","Botasso, Kátia de Cássia, Cavalheiro, Maria Teresa Pereira, Lima, Maria Cecília Marconi Pinheiro","Revista CEFAC; 15(2); 374-381","Revista CEFAC","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000200014&lang=pt" 
"S1516-18462013000200021-scl","Coralistas amadores: auto-imagem, dificuldades e sintomas na voz cantada","Coelho, Ana Cristina de Castro, Daroz, Irandi Fernando, Silvério, Kelly Cristina Alves, Brasolotto, Alcione Ghedini","Revista CEFAC; 15(2); 436-443","Revista CEFAC","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000200021&lang=pt" 
"S1516-18462013000200023-scl","Contribuição da ausculta cervical para a avaliação clínica das disfagia orofaríngeas","Bolzan, Geovana de Paula, Christmann, Mara Keli, Berwig, Luana Cristina, Costa, Cintia Conceição, Rocha, Renata Mancopes","Revista CEFAC; 15(2); 455-465","Revista CEFAC","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000200023&lang=pt" 
"S1516-18462013000200010-scl","Avaliação das habilidades pragmáticas e sociais em crianças com distúrbio específico de linguagem","Carlino, Fabiana Cristina, Costa, Maria da Piedade Resende da, Abramides, Dagma Venturini Marques","Revista CEFAC; 15(2); 341-347","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000200010&lang=pt" 
"S1516-18462013000200025-scl","Relação entre potenciais evocados auditivos de média latência e distúrbio de processamento auditivo: estudo de casos","Romero, Ana Carla Leite, Sorci, Bruna Balisa, Frizzo, Ana Cláudia Figueiredo","Revista CEFAC; 15(2); 478-484","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000200025&lang=pt" 
"S1678-69712013000200004-scl","Uma análise das formas de remuneração dos sócios por meio do planejamento tributário","Gouveia, Fernando Henrique Câmara, Afonso, Luís Eduardo","RAM. Revista de Administração Mackenzie; 14(2); 69-98","RAM. Revista de Administração Mackenzie","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-69712013000200004&lang=pt" 
"S0103-65642013000100007-scl","Sexuação, desejo e gozo: entre neurose e perversão","Alberti, Sonia, Martinho, Maria Helena","Psicologia USP; 24(1); 119-142","Psicologia USP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65642013000100007&lang=pt" 
"S1516-18462013000200007-scl","Mudanças fonológicas obtidas no tratamento pelo modelo de oposições múltiplas","Ceron, Marizete Ilha, Keske-Soares, Márcia","Revista CEFAC; 15(2); 314-323","Revista CEFAC","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000200007&lang=pt" 
"S1984-02922013000100005-scl","&quot;Meu prazer agora é risco&quot;: sentidos sobre sexualidade entre jovens de um grupo sobre saúde","Barros, João Paulo Pereira, Colaço, Veriana de Fátima Rodrigues","Fractal : Revista de Psicologia; 25(1); 59-80","Fractal : Revista de Psicologia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-02922013000100005&lang=pt" 
"S0102-09352013000200008-scl","Potencial antiviral da quercetina sobre o parvovírus canino","Carvalho, O.V., Oliveira, F.S., Saraiva, G.L., Botelho, C.V., Ferreira, H.C.C., Santos, M.R., Silva Júnior, A., Almeida, M.R.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(2); 353-358","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000200008&lang=pt" 
"S0102-09352013000200002-scl","Utilização de contrairritante no tratamento da fixação dorsal de patela intermitente em equinos: relato de casos","Watanabe, M.J., Pyles, M.D., Alonso, J.M., França, D.Q., Yamada, A. L.M., Hussni, C.A., Alves, A.L.G.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(2); 317-321","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000200002&lang=pt" 
"S0102-09352013000200006-scl","Espinha bífida aberta em bovino: primeiro relato no estado de Minas Gerais","Nicácio, M.A.C., Carvalho, G.D., Serrano, M.T.L., Lang, A., Santana, M.L.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(2); 341-345","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000200006&lang=pt" 
"S0102-09352013000200009-scl","Contribution of ocular B-mode and triplex Doppler in the evaluation of 10 Poodle dogs with cataracts","Feliciano, M.A.R., Abrahim, M.A., Peixoto, R.V.R., Yasunaga, K.L., Vicente, W.R.R., Galera, P.D.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(2); 359-363","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000200009&lang=pt" 
"S0102-09352013000200010-scl","Intoxicação crônica por cobre em ovinos: conduta para o diagnóstico conclusivo","Miguel, M.P., Souza, M.A., Cunha, P.H.J., Costa, G.L., Abud, L.J.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(2); 364-368","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000200010&lang=pt" 
"S0102-09352013000200014-scl","Polyarthritis due to systemic lupus erythematosus in a dog","Krüger, R.M., França, R.T., Amaral, A.S., Schossler, J.E.W.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(2); 393-396","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000200014&lang=pt" 
"S0102-09352013000200016-scl","Ação da melatonina sobre a dinâmica sanguínea de ratas prenhes e sobre a histogênese do baço e do timo da prole","Araújo, A.C.C., Wanderley-Teixeira, V., Vilaça-Junior, P.E.A., Soares, A.F., Lemos, A.J.J.M., Silva, F.C.A., Teixeira, A.A.C.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(2); 404-414","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000200016&lang=pt" 
"S0102-09352013000200025-scl","Natural ventilation and surface temperature distribution of piglet crate heated floors","Mendes, A.S., Moura, D.J., Nääs, I.A., Bender, J.R.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(2); 477-484","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000200025&lang=pt" 
"S0102-09352013000200026-scl","Comportamento ingestivo de ovinos alimentados com diferentes fontes de fibra","Figueiredo, M.R.P., Saliba, E.O.S., Borges, I., Rebouças, G.M.N., Aguiar e Silva, F., Sá, H.C.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(2); 485-489","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000200026&lang=pt" 
"S0102-09352013000200030-scl","Substituição de minerais inorgânicos por orgânicos na alimentação de poedeiras semipesadas","Figueiredo Júnior, J.P., Costa, F.G.P., Givisiez, P.E.N., Lima, M.R., Silva, J.H.V., Figueiredo-Lima, D.F., Saraiva, E.P., Santana, M.H.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(2); 513-518","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000200030&lang=pt" 
"S0102-09352013000200031-scl","Suplemento de 1,25 dihidroxicolecalciferol e redução de cálcio e fósforo disponível para frangos de corte","Souza, C.S., Vieites, F.M., Vasconcellos, C.H.F., Calderano, A.A., Nunes, R.V., Ferreira, C.M., Pereira, T.V.S., Moraes, G.H.K.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(2); 519-525","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000200031&lang=pt" 
"S0102-09352013000200035-scl","Spatial regression methods to evaluate beekeeping production in the state of Rio de Janeiro","Tassinari, W.S., Lorenzon, M.C., Peixoto, E.L.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(2); 553-558","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000200035&lang=pt" 
"S0102-09352013000200045-scl","Sistema computacional para auxílio ao diagnóstico em exames de tuberculose animal","Gracioso, A.C.N.R., Souza Filho, R.A.M., Gonzaga, A., Fernandez, F.J.R.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(2); 622-626","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000200045&lang=pt" 
"S0102-09352013000200044-scl","Serology for Brucella abortus in cart horses from an urban area in Brazil","Antunes, J.M.A.P., Allendorf, S.D., Appolinário, C.M., Peres, M.G., Perotta, J. H., Neves, T.B., Deconto, I., Barros Filho, I.R., Biondo, A.W., Megid, J.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(2); 619-621","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000200044&lang=pt" 
"S0103-73072013000100017-scl","Barbie e sua história: gênero, infância e consumo","Altmann, Helena","Pro-Posições; 24(1); 275-279","Pro-Posições","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73072013000100017&lang=pt" 
"S1807-59322013000400563-scl","Methodological quality of systematic reviews and clinical trials on women&#039;s health published in a Brazilian evidence-based health journal","Macedo, Cristiane Rufino, Riera, Rachel, Torloni, Maria Regina","Clinics; 68(4); 563-567","Clinics","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322013000400563&lang=pt" 
"S1807-59322013000400463-scl","Vibroacoustography for the assessment of total hip arthroplasty","Kamimura, Hermes A.S., Wang, Liao, Carneiro, Antonio A.O., Kinnick, Randall R., An, Kai-Nan, Fatemi, Mostafa","Clinics; 68(4); 463-468","Clinics","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322013000400463&lang=pt" 
"S1807-59322013000400537-scl","Predictors of walking capacity in peripheral arterial disease patients","Farah, Breno Quintella, dos Anjos Souza Barbosa, João Paulo, Cucato, Gabriel Grizzo, da Rocha Chehuen, Marcel, Gobbo, Luis Alberto, Wolosker, Nelson, de Moraes Forjaz, Cláudia Lúcia, Dias, Raphael Mendes Ritti-","Clinics; 68(4); 537-541","Clinics","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322013000400537&lang=pt" 
"S1807-59322013000400441-scl","The lung in paracoccidioidomycosis: new insights into old problems","Costa, Andre Nathan, Benard, Gil, Albuquerque, Andre Luis Pereira, Fujita, Carmem Lucia, Magri, Adriana Satie Kono, Salge, João Marcos, Shikanai-Yasuda, Maria Aparecida, Carvalho, Carlos Roberto Ribeiro","Clinics; 68(4); 441-448","Clinics","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322013000400441&lang=pt" 
"S1807-59322013000400501-scl","Effect of intraoperative HES 6% 130/0.4 on the need for blood transfusion after major oncologic surgery: a propensity-matched analysis","Zampieri, Fernando Godinho, Ranzani, Otavio T., Morato, Priscila Fernanda, Campos, Pedro Paulo, Caruso, Pedro","Clinics; 68(4); 501-509","Clinics","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322013000400501&lang=pt" 
"S1807-59322013000400523-scl","Comparing percutaneous coronary intervention and thrombolysis in patients with return of spontaneous circulation after cardiac arrest","Li, Ying-Qing, Sun, Shu-Jie, Liu, Na, Hu, Chun-Lin, Wei, Hong-Yan, Li, Hui, Liao, Xiao-Xing","Clinics; 68(4); 523-529","Clinics","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322013000400523&lang=pt" 
"S1807-59322013000400531-scl","Decreased plasma ADAMTS-13 activity as a predictor of postoperative bleeding in cyanotic congenital heart disease","Soares, Rosangela P.S., Bydlowski, Sérgio P., Jatene, Marcelo B., Hironaka, Janete Ferreira, Lopes, Antonio Augusto","Clinics; 68(4); 531-536","Clinics","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322013000400531&lang=pt" 
"S1807-59322013000400549-scl","Exercise training prior to myocardial infarction attenuates cardiac deterioration and cardiomyocyte dysfunction in rats","Bozi, Luiz Henrique Marchesi, dos Santos Costa Maldonado, Izabel Regina, Baldo, Marcelo Perim, da Silva, Márcia Ferreira, Moreira, José Bianco Nascimento, Novaes, Rômulo Dias, Ramos, Regiane Maria Soares, Mill, José Geraldo, Brum, Patricia Chakur, Felix, Leonardo Bonato, Gomes, Thales Nicolau Prímola, Natali, Antônio José","Clinics; 68(4); 549-556","Clinics","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322013000400549&lang=pt" 
"S0104-026X2013000100002-scl","Construções do pensamento feminista latino-americano","Cypriano, Breno","Revista Estudos Feministas; 21(1); 11-39","Revista Estudos Feministas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2013000100002&lang=pt" 
"S0104-026X2013000100005-scl","Autonomia, opressão e identidades: a ressignificação da experiência na teoria política feminista","Biroli, Flávia","Revista Estudos Feministas; 21(1); 81-105","Revista Estudos Feministas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2013000100005&lang=pt" 
"S0104-026X2013000100006-scl","Entre percursos e discursos identitários: etnicidade, classe e género na cultura hip-hop","Simões, José Alberto","Revista Estudos Feministas; 21(1); 107-128","Revista Estudos Feministas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2013000100006&lang=pt" 
"S0104-026X2013000100007-scl","Meta(na)morfoses lésbicas em Cassandra Rios","Lira, Ramayana","Revista Estudos Feministas; 21(1); 129-141","Revista Estudos Feministas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2013000100007&lang=pt" 
