"S0377-94242014000100011-cri","Efectividad del ácido fórmico y el timol en el control del ácaro Varroa destructor en colmenas de abejas africanizadas","Calderón, Rafael A., Ramírez, Marianyela, Ramírez, Fernando, Villalobos, Ethel","Agronomía Costarricense; 38(1); 175-188","Agronomía Costarricense","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0377-94242014000100011&lang=pt" 
"S0120-34792014000100006-col","Traducción de sintagmas nominales extensos especializados (SNEE) en un corpus de cambio climático","Weffer, Elizabeth, Suárez, María Mercedes","Lenguaje; 42(1); 125-144","Lenguaje","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-34792014000100006&lang=pt" 
"S0120-34792014000100007-col","&quot;La gente te define por la lengua que hablas, si hablas mucho criollo van a decir que no eres muy culto&quot;. Reflexiones en torno a la identidad lingüística en hablantes de inglés criollo, ingles estándar y español","García Le, Javier Enrique","Lenguaje; 42(1); 145-172","Lenguaje","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-34792014000100007&lang=pt" 
"S0120-34792014000100004-col","El empoderamiento en el aula de lenguas extranjeras: una propuesta desde el Análisis Crítico del Discurso y la Teoría de la Valoración","Pascual, Mariana","Lenguaje; 42(1); 69-96","Lenguaje","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-34792014000100004&lang=pt" 
"S0120-34792014000100008-col","Formación docente: creencias, actitudes y competencias para el uso de TIC","Cardona Serrano, Aurora, Fandiño Parra, Yamith José, Galindo, Jairo","Lenguaje; 42(1); 173-208","Lenguaje","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-34792014000100008&lang=pt" 
"S1851-37512014000100003-arg","Fuentes para la localización y el estudio de las minas históricas del Nevado de Acay, departamento La Poma: Salta, Argentina","Mignone, Pablo","Memoria americana; (22-1); -","Memoria americana","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-37512014000100003&lang=pt" 
"S1851-37512014000100002-arg","Resistencia a la obligación de armarse: Reclutamiento y servicio miliciano en la Guardia Nacional de frontera, Buenos Aires 1852-1879","Canciani, Leonardo","Memoria americana; (22-1); -","Memoria americana","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-37512014000100002&lang=pt" 
"S1851-37512014000100001-arg","Elecciones capitulares y remate de oficios: Un análisis comparativo para abordar el lugar del ritual en la legitimación del poder","Smietniansky, Silvina","Memoria americana; (22-1); -","Memoria americana","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-37512014000100001&lang=pt" 
"S1851-37512014000100006-arg","Lorandi, Ana María y Cora Virginia Bunster. 2013. La Pedagogía del Miedo. Los Borbones y el criollismo en el Cuzco 1780-1790. Lima. Instituto Francés de Estudios Andinos/ Centro de Estudios Regionales Andinos Bartolomé de las Casas. 247 páginas.","Avellaneda, Mercedes","Memoria americana; (22-1); -","Memoria americana","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-37512014000100006&lang=pt" 
"S1851-37512014000100005-arg","Dainotto, Edgardo. 2012. Política y poder en Córdoba borbónica. Instituciones, espacios y prácticas (1783-1797). Córdoba: Programa de Historia Regional Andina, Área de Historia, Centro de Investigaciones de la Facultad de Filosofía y Humanidades de la Universidad Nacional de Córdoba. Ferreyra editor, 224 págs.","Plomer, Florencia","Memoria americana; (22-1); -","Memoria americana","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-37512014000100005&lang=pt" 
"S1851-37512014000100004-arg","Carlos Zanolli, Julia Costilla, Dolores Estruch y Alejandra Ramos comps. (2013). Los estudios andinos hoy. Práctica intelectual y estrategias de investigación. Rosario, Prohistoria. 296 páginas.","Chiappe, Carlos María","Memoria americana; (22-1); -","Memoria americana","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-37512014000100004&lang=pt" 
"S1414-753X2014000200011-scl","A vulnerabilidade do idoso em situações de desastres: necessidade de uma política de resiliência eficaz","Bodstein, Airton, Lima, Valéria Vanda Azevedo de, Barros, Angela Maria Abreu de","Ambiente &amp; Sociedade; 17(2); 157-174","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000200011&lang=pt" 
"S1414-753X2014000200013-scl","Certificação ambiental de habitações: comparação entre LEED for Homes, Processo Aqua e Selo Casa Azul","Grünberg, Paula Regina Mendes, Medeiros, Marcelo Henrique Farias de, Tavares, Sergio Fernando","Ambiente &amp; Sociedade; 17(2); 195-214","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000200013&lang=pt" 
"S1414-753X2014000200012-scl","O uso do amianto no Brasil: o embate entre duas racionalidades no Supremo Tribunal Federal","Borges, Heloísa Bot, Fernandes, Valdir","Ambiente &amp; Sociedade; 17(2); 175-194","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000200012&lang=pt" 
"S0100-54052014000200002-scl","Potential impact of the global climate changes on the spatial distribution of areas of risk for the occurrence of eucalyptus rust in Brazil","Moraes, Willian Bucker, Jesus Junior, Waldir Cintra de, Cecílio, Roberto Avelino, Mafia, Reginaldo Gonçalves, Moraes, Wanderson Bucker, Cosmi, Fernando Carrara, Valadares Junior, Ranolfo","Summa Phytopathologica; 40(2); 114-122","Summa Phytopathologica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052014000200002&lang=pt" 
"S0100-54052014000200003-scl","Duração e porcentagem de molhamento foliar determinados pelo espaçamento entrelinhas, e influência sobre a ferrugem asiática da soja","Igarashi, Wagner Teigi, Silva, Marcelo Augusto de Aguiar e, Igarashi, Seiji, Abi Saab, Otávio Jorge Grigoli, França, José Alexandre de","Summa Phytopathologica; 40(2); 123-127","Summa Phytopathologica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052014000200003&lang=pt" 
"S0100-54052014000200001-scl","Guava fruit loss caused by rust","Martins, Marlon Vagner Valentim, Silveira, Silvado Felipe da, Maffia, Luiz Antônio","Summa Phytopathologica; 40(2); 107-113","Summa Phytopathologica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052014000200001&lang=pt" 
"S0100-54052014000200006-scl","Control of lettuce bottom rot by isolates of Trichoderma spp","Pinto, Zayame Vegette, Cipriano, Matheus Aparecido Pereira, Santos, Amaury da Silva dos, Pfenning, Ludwig Heinrich, Patrício, Flávia Rodrigues Alves","Summa Phytopathologica; 40(2); 141-146","Summa Phytopathologica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052014000200006&lang=pt" 
"S0100-54052014000200007-scl","Mapeamento de áreas de risco para ocorrência da ferrugem do eucalipto no Espírito Santo e extremo sul da Bahia","Moraes, Willian Bucker, Jesus Júnior, Waldir Cintra de, Mafia, Reginaldo Gonçalves, Moraes, Wanderson Bucker, Cecílio, Roberto Avelino","Summa Phytopathologica; 40(2); 147-155","Summa Phytopathologica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052014000200007&lang=pt" 
"S0100-54052014000200004-scl","Macrophomina phaseolina: density and longevity of microsclerotia in soybean root tissues and free on the soil, and competitive saprophytic ability","Reis, Erlei Melo, Boaretto, Cristiane, Danelli, Anderson Luiz Durante","Summa Phytopathologica; 40(2); 128-133","Summa Phytopathologica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052014000200004&lang=pt" 
"S0100-54052014000200005-scl","Histopathological features of infections caused by Fusarium oxysporum and F. solani in purple passionfruit plants (Passiflora edulis Sims)","Ortiz, Emiro, Cruz, Marisol, Melgarejo, Luz Marina, Marquínez, Xavier, Hoyos-Carvajal, Lilliana","Summa Phytopathologica; 40(2); 134-140","Summa Phytopathologica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052014000200005&lang=pt" 
"S0100-54052014000200008-scl","Identificação e quantificação de fungos associados a sementes de azevém (Lolium multiflorum Lam.)","Silva, Antonio Eduardo Loureiro da, Reis, Erlei Melo, Tonin, Rosane Fátima Baldiga, Danelli, Anderson Luiz Durante, Avozani, Aveline","Summa Phytopathologica; 40(2); 156-162","Summa Phytopathologica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052014000200008&lang=pt" 
"S0100-54052014000200009-scl","Semi-selective culture medium for Exserohilum turcicum isolation from corn seeds","Rossi, Roberto Luis De, Reis, Erlei Melo","Summa Phytopathologica; 40(2); 163-167","Summa Phytopathologica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052014000200009&lang=pt" 
"S0100-54052014000200010-scl","Viabilidade de armazenamento de sementes de soja inoculadas com Sclerotinia sclerotiorum em meio com restrição hídrica","Reis, Grazieli Frotas dos, Bacchi, Lilian Maria Arruda, Gavassoni, Walber Luiz, Hirata, Lucia Mayumi, Pontim, Bruno Cezar Alvaro","Summa Phytopathologica; 40(2); 168-173","Summa Phytopathologica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052014000200010&lang=pt" 
"S1414-753X2014000200002-scl","Regime jurídico da Mata Atlântica e o risco à sobrevivência in situ de espécies ameaçadas","Prado, Fernanda Bloise, Vasconcelos, Fernanda Carla Wasner, Chiodi, Cristina Kistemann","Ambiente &amp; Sociedade; 17(2); 1-16","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000200002&lang=pt" 
"S1414-753X2014000200006-scl","Guardiões de um imenso estoque de carbono - Floresta Amazônica, populações tradicionais e o dispositivo da sustentabilidade","Sampaio, Shaula Maíra Vicentini de, Wortmann, Maria Lúcia Castagna","Ambiente &amp; Sociedade; 17(2); 71-90","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000200006&lang=pt" 
"S1414-753X2014000200007-scl","Patrimônio cultural, cidade, sustentabilidade: qual o papel da legislação urbanística na preservação e no desenvolvimento?","Figueiredo, Vanessa Gayego Bello","Ambiente &amp; Sociedade; 17(2); 91-110","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000200007&lang=pt" 
"S1414-753X2014000200004-scl","A agroecologia como perspectiva de sustentabilidade na agricultura familiar","Santos, Christiane Fernandes dos, Siqueira, Elisabete Stradiotto, Araújo, Iriane Teresa de, Maia, Zildenice Matias Guedes","Ambiente &amp; Sociedade; 17(2); 33-52","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000200004&lang=pt" 
"S1414-753X2014000200005-scl","Agente comunitário de saúde: desafios do trabalho na zona rural","Baptistini, Renan Almeida, Figueiredo, Tulio Alberto Martins de","Ambiente &amp; Sociedade; 17(2); 53-70","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000200005&lang=pt" 
"S1414-753X2014000200008-scl","O desafio da conservação de ambientes aquáticos e manutenção de serviços ambientais em áreas verdes urbanas: o caso do Parque Estadual da Cantareira","Rares, Cássia de Souza, Brandimarte, Ana Lúcia","Ambiente &amp; Sociedade; 17(2); 111-128","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000200008&lang=pt" 
"S1414-753X2014000200003-scl","Viabilidade do reúso de água como elemento mitigador dos efeitos da seca no semiárido da Bahia","Schaer-Barbosa, Martha, Santos, Maria Elisabete Pereira dos, Medeiros, Yvonilde Dantas Pinto","Ambiente &amp; Sociedade; 17(2); 17-32","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000200003&lang=pt" 
"S1414-753X2014000200010-scl","Abordagens de conflitos socioambientais em casos de subsidência de minas de carvão no Brasil e EUA","Ruiz, Mauro Silva, Correa, Rosany, Gallardo, Amarilis Lucia Casteli Figueiredo, Sintoni, Ayrton","Ambiente &amp; Sociedade; 17(2); 129-156","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000200010&lang=pt" 
"S1516-18462014000300957-scl","Sinais e sintomas da disfunção autônoma em professores","Paes, Carolina Farah, Zambon, Fabiana Copelli, Behlau, Mara","Revista CEFAC; 16(3); 957-966","Revista CEFAC","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462014000300957&lang=pt" 
"S1516-18462014000300715-scl","Avaliação audiológica em funcionários de um hospital público expostos a ruído","Iizuka, Letícia Yurie, Gil, Daniela","Revista CEFAC; 16(3); 715-722","Revista CEFAC","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462014000300715&lang=pt" 
"S0124-41082014000100008-col","El gusto por el sabor salado","López Ortiz, Norma Constanza","Perspectivas en Nutrición Humana; 16(1); 99-109","Perspectivas en Nutrición Humana","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-41082014000100008&lang=pt" 
"S0124-41082014000100001-col","EDITORIAL","","Perspectivas en Nutrición Humana; 16(1); 07-08","Perspectivas en Nutrición Humana","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-41082014000100001&lang=pt" 
"S0124-41082014000100002-col","Se considera la alimentación saludable parte de la seguridad alimentaria y nutricional?: perspectivas desde comunidades pobres de El Salvador","Fuster, Melissa, Messer, Ellen, Palma, Patricia, Deman, Hedi, Bermudez, Odilia I","Perspectivas en Nutrición Humana; 16(1); 11-24","Perspectivas en Nutrición Humana","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-41082014000100002&lang=pt" 
"S0124-41082014000100003-col","Capacidad atrapadora de radicales oxígeno (ORAC) y fenoles totales de frutas y hortalizas de Colombia","Zapata, Sandra, Piedrahita, Ana María, Rojano, Benjamín","Perspectivas en Nutrición Humana; 16(1); 25-36","Perspectivas en Nutrición Humana","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-41082014000100003&lang=pt" 
"S0124-41082014000100004-col","La alimentación: mediación en la reconfiguración identitaria en los desplazados hacia Medellín-Colombia","Arboleda Gómez, Rubiela","Perspectivas en Nutrición Humana; 16(1); 37-50","Perspectivas en Nutrición Humana","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-41082014000100004&lang=pt" 
"S0124-41082014000100005-col","Validez de la bioimpedancia para estimar la composición corporal de mujeres entre los 18 y 40 años","Aristizábal Rivera, Juan Carlos, Restrepo Calle, María Teresa","Perspectivas en Nutrición Humana; 16(1); 51-60","Perspectivas en Nutrición Humana","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-41082014000100005&lang=pt" 
"S0124-41082014000100006-col","Contenido de sodio en alimentos procesados comercializados en Colombia, según el etiquetado nutricional","Carmona Garcés, Isabel Cristina, Gómez Ramírez, Briana Davahiva, Gaitán Charry, Diego Alejandro","Perspectivas en Nutrición Humana; 16(1); 61-82","Perspectivas en Nutrición Humana","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-41082014000100006&lang=pt" 
"S0124-41082014000100007-col","Conocimientos, gustos y prácticas sobre el consumo de lácteos en una población escolar de la ciudad de Medellín-Colombia","Rodríguez E, Holmes, Restrepo B, Luis Fernando, Martínez H, Libia Inés","Perspectivas en Nutrición Humana; 16(1); 83-96","Perspectivas en Nutrición Humana","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-41082014000100007&lang=pt" 
"S1516-18462014000301021-scl","A generalização a partir do tratamento com fricativas: ambientes favoráveis versus ambientes pouco favoráveis e neutros","Wiethan, Fernanda Marafiga, Mota, Helena Bolli","Revista CEFAC; 16(3); 1021-1029","Revista CEFAC","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462014000301021&lang=pt" 
"S1516-18462014000300985-scl","O fonoaudiólogo adoece: síndrome de burnout e fonoaudiologia hospitalar ? uma revisão","Nóbrega, Catarina Brito da, Barboza, Patrícia","Revista CEFAC; 16(3); 985-991","Revista CEFAC","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462014000300985&lang=pt" 
"S1516-18462014000300695-scl","Editorial","","Revista CEFAC; 16(3); 695-698","Revista CEFAC","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462014000300695&lang=pt" 
"S1516-18462014000300840-scl","Diálogo de pais e bebês em situação de risco ao desenvolvimento","Flores, Mariana Rodrigues, Souza, Ana Paula Ramos de","Revista CEFAC; 16(3); 840-852","Revista CEFAC","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462014000300840&lang=pt" 
"S1726-46342014000200040-spa","El accidente cerebrovascular en el Perú: una enfermedad prevalente olvidada y desatendida","Davalos, Long F, Málaga, Germán","Revista Peruana de Medicina Experimental y Salud Pública; 31(2); 400-401","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342014000200040&lang=pt" 
"S1726-46342014000200024-spa","Experiencias en la prevención y control de la enfermedad de Carrión en el Perú","Maguiña Vargas, Ciro, Pachas, Paul","Revista Peruana de Medicina Experimental y Salud Pública; 31(2); 348-351","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342014000200024&lang=pt" 
"S1726-46342014000200028-spa","Cisticercosis diseminada: reporte de un caso en Perú","Maquera-Afaray, Julio, Capaquira, Edwin, Conde, Li","Revista Peruana de Medicina Experimental y Salud Pública; 31(2); 370-374","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342014000200028&lang=pt" 
"S1726-46342014000200029-spa","Oclusión arterial aguda asociada a hidatidosis diseminada","Somocurcio, Jose, Alvarez, Gamero, Lara Campos, Gloria, Cahuana Aparco, Judith, Calongos Porras, Estefanny, Bermejo Cataño, Pedro, Tejada Llacsa, Paul","Revista Peruana de Medicina Experimental y Salud Pública; 31(2); 375-379","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342014000200029&lang=pt" 
"S1726-46342014000200026-spa","Unificar los criterios de sepsis neonatal tardía: propuesta de un algoritmo de vigilancia diagnóstica","Zea-Vera, Alonso, Turin, Christie G, Ochoa, Theresa J","Revista Peruana de Medicina Experimental y Salud Pública; 31(2); 358-363","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342014000200026&lang=pt" 
"S1413-65382014000200003-scl","Ingresso e permanência de alunos com deficiência em universidades públicas brasileiras","Castro, Sabrina Fernandes de, Almeida, Maria Amelia","Revista Brasileira de Educação Especial; 20(2); 179-194","Revista Brasileira de Educação Especial","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382014000200003&lang=pt" 
"S1413-65382014000200004-scl","Altas habilidades/superdotação no contexto escolar: percepções de professores e prática docente","Bahiense, Taisa Rodrigues Smarssaro, Rossetti, Claudia Broetto","Revista Brasileira de Educação Especial; 20(2); 195-208","Revista Brasileira de Educação Especial","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382014000200004&lang=pt" 
"S1413-65382014000200005-scl","Interação entre crianças com deficiência visual em grupos de brincadeira","Ruiz, Letícia Coelho, Batista, Cecília Guarnieri","Revista Brasileira de Educação Especial; 20(2); 209-222","Revista Brasileira de Educação Especial","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382014000200005&lang=pt" 
"S1413-65382014000200006-scl","Objeto virtual de aprendizagem incluir: recurso para a formação de professores visando à inclusão","Bisol, Cláudia A., Valentini, Carla Beatris","Revista Brasileira de Educação Especial; 20(2); 223-234","Revista Brasileira de Educação Especial","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382014000200006&lang=pt" 
"S1413-65382014000200007-scl","A carência de formação sobre a superdotação nas licenciaturas da ufpel: um estudo de caso","Ramalho, Jairo V. de A., Silveira, Denise N., Barros, Willian S., Brum, Ruth da S.","Revista Brasileira de Educação Especial; 20(2); 235-248","Revista Brasileira de Educação Especial","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382014000200007&lang=pt" 
"S1413-65382014000200008-scl","A educação especial em maceió/alagoas e a implementação da política do atendimento educacional especializado","Calheiros, David dos Santos, Fumes, Neiza de Lourdes Frederico","Revista Brasileira de Educação Especial; 20(2); 249-264","Revista Brasileira de Educação Especial","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382014000200008&lang=pt" 
"S1413-65382014000200009-scl","Opinião de profissionais da educação e da saúde sobre o uso da prancha ortostática para o aluno com paralisia cerebral","Spiller, Marcelo Grandini, Braccialli, Lígia Maria Presumido","Revista Brasileira de Educação Especial; 20(2); 265-282","Revista Brasileira de Educação Especial","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382014000200009&lang=pt" 
"S1413-65382014000200011-scl","Tendências e perspectivas da produção acadêmica sobre a temática educação de surdos: mapeamento da produção","Ramos, Denise Marina, Zaniolo, Leandro Osni","Revista Brasileira de Educação Especial; 20(2); 303-318","Revista Brasileira de Educação Especial","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382014000200011&lang=pt" 
"S1413-65382014000200010-scl","La transición a la vida activa de las personas con discapacidad: expectativas familiares y grado de ajuste al trabajo","Riaño-Galán, Ana, Rodríguez-Martín, Alejandro, García-Ruiz, Rosa, Álvarez-Arregui, Emilio","Revista Brasileira de Educação Especial; 20(2); 283-302","Revista Brasileira de Educação Especial","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382014000200010&lang=pt" 
"S0104-40362014000200011-scl","Agronegócio e educação ambiental: uma análise crítica","Lamosa, Rodrigo, Loureiro, Carlos Frederico B.","Ensaio: Avaliação e Políticas Públicas em Educação; 22(83); 533-554","Ensaio: Avaliação e Políticas Públicas em Educação","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40362014000200011&lang=pt" 
"S0104-40362014000200006-scl","Gestão pública da educação especial e formalismo nas políticas públicas inclusivas - o caso do Brasil","Américo, Bruno Luiz, Carniel, Fagner, Takahashi, Adriana Roseli Wünsch","Ensaio: Avaliação e Políticas Públicas em Educação; 22(83); 379-410","Ensaio: Avaliação e Políticas Públicas em Educação","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40362014000200006&lang=pt" 
"S0104-40362014000200003-scl","El envilecimiento de las cifras. Una mirada moderna sobre el INDEC y los Operativos Nacionales de Evaluación en la Argentina en el siglo XXI","Isola, Nicolás José","Ensaio: Avaliação e Políticas Públicas em Educação; 22(83); 295-320","Ensaio: Avaliação e Políticas Públicas em Educação","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40362014000200003&lang=pt" 
