"S0123-21262014000100005-col","Evaluación de la multiplexación por división de paquetes wavelet","Hoyos-Sánchez, Juan Pablo, Jojoa-Gómez, Pablo Emilio","Ingeniería y Universidad; 18(1); 77-89","Ingeniería y Universidad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-21262014000100005&lang=pt" 
"S0100-67622014000300009-scl","Invasão por espécies arbóreas exóticas em remanescentes florestais no Planalto Sul Catarinense","Guidini, André Luiz, Silva, Ana Carolina, Higuchi, Pedro, Rosa, Angélica Dalla, Spiazzi, Fábio Rodrigues, Negrini, Marcelo, Ferreira, Tiago de Souza, Salami, Bruna, Marcon, Amanda Koche, Junio, Fernando Buzzi","Revista Árvore; 38(3); 469-478","Revista Árvore","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622014000300009&lang=pt" 
"S0100-67622014000300016-scl","Estratificação volumétrica por classes de estoque em uma Floresta Ombrófila Densa, no Município de Almeirim, Estado do Pará, Brasil","Souza, Agostinho Lopes de, Medeiros, Rodrigo Marques de, Matos, Luiz Marcos Silva, Silva, Kátia Regina, Corrêa, Perez Alves, Faria, Felipe Nascimento de","Revista Árvore; 38(3); 533-541","Revista Árvore","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622014000300016&lang=pt" 
"S0100-67622014000300014-scl","Distribuição espacial das frações granulométricas argila e areia total em um Latossolo Vermelho-Amarelo","Lima, Julião Soares Souza, Bona, Diego Antonio Ottonelli, Fiedler, Nilton Cesar, Pereira, Daniel Pena","Revista Árvore; 38(3); 513-521","Revista Árvore","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622014000300014&lang=pt" 
"S0100-67622014000300013-scl","Antagonismo de Trichoderma SPP. E Bacillus subtilis (UFV3918) a Fusarium sambucinum em Pinus elliottii engelm","Maciel, Caciara Gonzatto, Walker, Clair, Muniz, Marlove Fátima Brião, Araújo, Maristela Machado","Revista Árvore; 38(3); 505-512","Revista Árvore","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622014000300013&lang=pt" 
"S0100-67622014000300010-scl","Conservative nutrient use by big-leaf mahogany (Swietenia macrophylla king) planted under contrasting environmental conditions","Medina, Ernesto, Cuevas, Elvira, Lugo, Ariel E., Terezo, Evaristo, Jiménez-Osornio, Juan, Macario-Mendoza, Pedro Antonio, Montañez, Patricia","Revista Árvore; 38(3); 479-488","Revista Árvore","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622014000300010&lang=pt" 
"S0100-67622014000300019-scl","Uniformização da cor da madeira jovem de teca pela termorretificação","Lopes, Juliana de Oliveira, Garcia, Rosilei Aparecida, Nascimento, Alexandre Miguel do, Latorraca, João Vicente de Figueiredo","Revista Árvore; 38(3); 561-568","Revista Árvore","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622014000300019&lang=pt" 
"S0100-67622014000300018-scl","Influência do espaçamento nas características energéticas de espécies arbóreas em plantios de curta rotação","Eloy, Elder, Caron, Braulio Otomar, Silva, Dimas Agostinho da, Schmidt, Denise, Trevisan, Rômulo, Behling, Alexandre, Elli, Elvis Felipe","Revista Árvore; 38(3); 551-559","Revista Árvore","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622014000300018&lang=pt" 
"S0100-69912014000300198-scl","Comparison between electrocautery and fibrin selant after hepatectomy in rats","Coutinho, Tâmara Rúbia Cavalcante Guimarães, Malafaia, Osvaldo, Torres, Orlando Jorge Martins, Ribas Filho, Jurandir Marcondes, Kaminski, Alvaro Fonseca, Cella, Igor Furlan, Jurkonis, Leandro Bressianini","Revista do Colégio Brasileiro de Cirurgiões; 41(3); 198-202","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000300198&lang=pt" 
"S0100-69912014000300193-scl","Effect of the celexoxib in microscopic changes of the esophageal mucosal of rats induced by esofagojejunostomy","Lima, Austry Ferreira de, Lourenço, Laercio Gomes, Matos, Délcio, Rodrigues, Célio Fernando de Sousa","Revista do Colégio Brasileiro de Cirurgiões; 41(3); 193-197","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000300193&lang=pt" 
"S0100-69912014000300228-scl","Is there a role for pyloric exclusion after severe duodenal trauma?","Cruvinel Neto, José, Pereira, Bruno Monteiro Tavares, Ribeiro Jr., Marcelo Augusto Fontenelle, Rizoli, Sandro, Fraga, Gustavo Pereira, Rezende-Neto, João Baptista","Revista do Colégio Brasileiro de Cirurgiões; 41(3); 228-231","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000300228&lang=pt" 
"S0100-69912014000300161-scl","Implementation of a perioperative management protocol for patients undergoing orthopedic surgery","Imbelloni, Luiz Eduardo, Teixeira, Douglas M. P., Coelho, Thatiany Monteiro, Gomes, Danielly, Braga, Rafaela Lopes, Morais Filho, Geraldo Borges de, Silva, Alberto da","Revista do Colégio Brasileiro de Cirurgiões; 41(3); 161-166","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000300161&lang=pt" 
"S0100-69912014000300168-scl","Association between peripheral arterial disease and creactive protein in the japanese-brazilian population","Garofolo, Luciana, Ferreira, Sandra Roberta G., Miranda Júnior, Fausto","Revista do Colégio Brasileiro de Cirurgiões; 41(3); 168-175","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000300168&lang=pt" 
"S0100-69912014000300155-scl","Impact of bariatric surgery on depression and anxiety symptons, bulimic behaviors and quality of life","Tae, Bárbara, Pelaggi, Elisabeth Rosa, Moreira, Julia Guglielmi, Waisberg, Jaques, Matos, Leandro Luongo de, D&#039;Elia, Gilberto","Revista do Colégio Brasileiro de Cirurgiões; 41(3); 155-160","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000300155&lang=pt" 
"S0100-69912014000300208-scl","Surgical treatment of cleft lip","Miachon, Mateus Domingues, Leme, Pedro Luiz Squilacci","Revista do Colégio Brasileiro de Cirurgiões; 41(3); 208-214","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000300208&lang=pt" 
"S0100-69912014000300149-scl","The cost of excessive postoperative use of antimicrobials: the context of a public hospital","Santana, Rafael Santos, Viana, Ariane de Carvalho, Santiago, Jozimário da Silva, Menezes, Michelle Santos, Lobo, Iza Maria Fraga, Marcellini, Paulo Sergio","Revista do Colégio Brasileiro de Cirurgiões; 41(3); 149-154","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000300149&lang=pt" 
"S0100-69912014000300216-scl","Four-arm single docking full robotic surgery for low rectal cancer: technique standardization","Ramos, José Reinan, Parra-Davila, Eduardo","Revista do Colégio Brasileiro de Cirurgiões; 41(3); 216-223","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000300216&lang=pt" 
"S0718-40262014000300010-chl","TRATAMIENTO QUIRÚRGICO DE LOS TUMORES DE PARÓTIDA: EXPERIENCIA DE 10 AÑOS","Yáñez M, Ricardo, Loyola B, Francisco Javier, Maíz H, Cristóbal, Mariangel P, Pablo, Cornejo F, Jorge, Martínez R, Raúl, Valenzuela G, Mariana","Revista chilena de cirugía; 66(3); 245-250","Revista chilena de cirugía","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262014000300010&lang=pt" 
"S0718-40262014000300007-chl","CIRUGÍA LAPAROSCÓPICA DE QUISTES ADRENALES: RESULTADOS DE UNA SERIE DE 18 PACIENTES","Castillo C, Octavio A, López-Vallejo C, Jorge, Borgna C, Vincenzo, Yáñez P, Ricardo","Revista chilena de cirugía; 66(3); 231-235","Revista chilena de cirugía","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262014000300007&lang=pt" 
"S0718-48832014000100006-chl","ORGULLO CULTURAL Y AMBIVALENCIA: ACTITUDES ANTE LA LENGUA ORIGINARIA EN LA SOCIEDAD MAPUCHE CONTEMPORÁNEA","GUNDERMANN K, HANS","RLA. Revista de lingüística teórica y aplicada; 52(1); 105-132","RLA. Revista de lingüística teórica y aplicada","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48832014000100006&lang=pt" 
"S0718-40262014000300016-chl","CALIDAD DE VIDA RELACIONADA CON SALUD: INSTRUMENTOS DE MEDICIÓN PARA VALORACIÓN DE RESULTADOS EN CIRUGÍA DIGESTIVA ALTA","Manterola D, Carlos, Urrutia V, Sebastián, Otzen H, Tamara","Revista chilena de cirugía; 66(3); 274-282","Revista chilena de cirugía","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262014000300016&lang=pt" 
"S0718-40262014000300017-chl","PREVENCIÓN DE LA RECURRENCIA PERITONEAL EN EL TRATAMIENTO QUIRÚRGICO DEL CÁNCER GÁSTRICO","Ceroni V, Marco, Viñuela F, Eduardo, Norero M, Enrique, Jarufe C, Nicolás, Crovari E, Fernando, Escalona P, Alex, Sharp P, Allan, Briceño V, Eduardo, Martínez B, Cristian, Díaz F, Alfonso, Ibáñez A, Luis","Revista chilena de cirugía; 66(3); 283-291","Revista chilena de cirugía","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262014000300017&lang=pt" 
"S0718-40262014000300014-chl","TUMOR MIOFIBROBLÁSTICO INFLAMATORIO (PSEUDOTUMOR INFLAMATORIO) OCASIONANDO ABDOMEN AGUDO","Osnaya M, Humberto, Zaragoza S, Tahitiana Abelina, Escoto G, Jorge Armando, Mondragón Ch, Marco Antonio, Sánchez R, Rubén Darío","Revista chilena de cirugía; 66(3); 264-268","Revista chilena de cirugía","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262014000300014&lang=pt" 
"S0718-40262014000300015-chl","ESPECIALISTAS MÉDICOS: BRECHAS, REALIDAD, FUTURO Y NECESIDAD DE UN ESFUERZO NACIONAL MANCOMUNADO","López M, José Manuel","Revista chilena de cirugía; 66(3); 269-273","Revista chilena de cirugía","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262014000300015&lang=pt" 
"S0718-40262014000300012-chl","USO DE MALLA DE MARLEX® EN EL TRATAMIENTO DE FRACTURAS DE SUELO DE ÓRBITA","De Conto, Ferdinando, Matheus Eidt, João, Donaduzzi, Liziane, Ribeiro, Jean D, Sawazaki, Renato","Revista chilena de cirugía; 66(3); 254-258","Revista chilena de cirugía","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262014000300012&lang=pt" 
"S0718-40262014000300013-chl","PIODERMA GANGRENOSO GIGANTE DE CURSO FULMINANTE ASOCIADO A ENFERMEDAD INFLAMATORIA INTESTINAL","Bannura C, Guillermo, Barrera E, Alejandro, Melo L, Carlos","Revista chilena de cirugía; 66(3); 259-263","Revista chilena de cirugía","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262014000300013&lang=pt" 
"S0718-40262014000300011-chl","NEFRECTOMÍA ROBÓTICA DEL DONANTE VIVO PARA TRASPLANTE: PRIMER CASO EN LATINOAMÉRICA","Ruiz J, Leticia, Alemán F, Enrique, Young R, Marcos, Acosta H, Marcos, Castillo C, Octavio A","Revista chilena de cirugía; 66(3); 251-253","Revista chilena de cirugía","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262014000300011&lang=pt" 
"S0718-40262014000300018-chl","TRASTORNOS DE LA CONTINENCIA A LARGO PLAZO LUEGO DE UNA ESFINTEROTO-MÍA LATERAL INTERNA EN EL MANEJO DE LA FISURA ANAL CRÓNICA: REVISIÓN SISTEMÁTICA Y META-ANÁLISIS","Bannura C, Guillermo","Revista chilena de cirugía; 66(3); 292-292","Revista chilena de cirugía","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262014000300018&lang=pt" 
"S0718-40262014000300019-chl","ENSAYO FASE II DE RADIOTERAPIA DE CURSO CORTO SEGUIDO DE CIRUGÍA DIFERIDA PARA EL CÁNCER DE RECTO LOCALMENTE AVANZADO","Bannura C, Guillermo","Revista chilena de cirugía; 66(3); 292-292","Revista chilena de cirugía","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262014000300019&lang=pt" 
"S0718-40262014000300005-chl","DIFERENCIAS EN CALIDAD DE VIDA ASOCIADO A LA APARIENCIA NASAL EN PACIENTES OPERADOS DE RINOPLASTIA COMPARADO CON GRUPO CONTROL: VALIDEZ DEL INSTRUMENTO RHINOPLASTY OUTCOME EVALUATION","Danilla E, Stefan, Calderón G, María Elsa, Cuevas T, Pedro, Erazo C, Cristian, Benítez S, Susana, Andrades C, Patricio, Sepúlveda P, Sergio, Schultz R, Rolando, Vergara O, José Ignacio, Soto V, Felipe, Cruz F, Alma, Serra D, Sofía, Silva R, Paula","Revista chilena de cirugía; 66(3); 220-223","Revista chilena de cirugía","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262014000300005&lang=pt" 
"S0718-40262014000300006-chl","HALLAZGOS HISTOLÓGICOS GÁSTRICOS EN OBESOS MORBIDOS SOMETIDOS A GASTRECTOMÍA VERTICAL LAPAROSCÓPICA: Pathological findings in resected gastric segments after laparoscopic sleeve gastrectomy","Burgos L, Ana María, Csendes J, Attila, Braghetto M, Italo, Muñoz Ch, Andrea, Villanueva I, María","Revista chilena de cirugía; 66(3); 224-230","Revista chilena de cirugía","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262014000300006&lang=pt" 
"S0718-40262014000300003-chl","DISFAGIA LUSORY","Alegre S, Valdemir J, Leme F, Bruno, Aparecido de P, Clayton, de Assis G, Gabriel B, Alessi R, Matheus, Campos M, Régis, Miguéis P, Sílvia","Revista chilena de cirugía; 66(3); 213-214","Revista chilena de cirugía","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262014000300003&lang=pt" 
"S0718-40262014000300002-chl","HÍGADO POLIQUÍSTICO AISLADO","Burgos S.J, Luis, Ramírez F, Sebastián, Burgos de C, María E, Villaseca H, Miguel A","Revista chilena de cirugía; 66(3); 211-212","Revista chilena de cirugía","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262014000300002&lang=pt" 
"S0718-40262014000300009-chl","EVOLUCIÓN EN LA FORMA DE SOSPECHA Y EXTENSIÓN DE LA CIRUGÍA DEL CÁNCER DE MAMA EN UN CENTRO DE RADIO-ONCOLOGÍA","López L, Verónica, Carvajal C, Claudia, Gallardo M, Manuel, Russo N, Moisés","Revista chilena de cirugía; 66(3); 241-244","Revista chilena de cirugía","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262014000300009&lang=pt" 
"S0718-40262014000300020-chl","LA MEJORA EN LA MORTALIDAD POR CIRUGÍA DE URGENCIA EN PACIENTES MAYORES REQUIERE ATENCIÓN SOBRE EL RESCATE DE LAS COMPLICACIONES","Espinoza G, Ricardo","Revista chilena de cirugía; 66(3); 293-293","Revista chilena de cirugía","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262014000300020&lang=pt" 
"S0120-46452014000100008-col","Tecnologías de información y comunicación, e innovación en las MIPYMES de Colombia","Gálvez Albarracín, Edgar J.","Cuadernos de Administración (Universidad del Valle); 30(51); 71-79","Cuadernos de Administración (Universidad del Valle)","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-46452014000100008&lang=pt" 
"S0120-46452014000100009-col","Caracterización del contrato psicológico de empleados de dos generaciones en una organización del sector bancario","Torres Oviedo, Carlos F., Santa Mosquera, Viviana, Bonilla Arias, Jenny A.","Cuadernos de Administración (Universidad del Valle); 30(51); 80-88","Cuadernos de Administración (Universidad del Valle)","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-46452014000100009&lang=pt" 
"S0120-46452014000100002-col","Estrategias deÂ marketingÂ utilizadas por las empresas chilenas para incrementar el valor de los clientes","Farías Nazel, Pablo C.","Cuadernos de Administración (Universidad del Valle); 30(51); 8-14","Cuadernos de Administración (Universidad del Valle)","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-46452014000100002&lang=pt" 
"S0120-46452014000100003-col","El valor percibido y la confianza como antecedentes de la intención de compra online: el caso colombiano","Peña García, Nathalie","Cuadernos de Administración (Universidad del Valle); 30(51); 15-24","Cuadernos de Administración (Universidad del Valle)","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-46452014000100003&lang=pt" 
"S0120-46452014000100001-col","Editorial","Ceballos Molano, Raquel","Cuadernos de Administración (Universidad del Valle); 30(51); 5-7","Cuadernos de Administración (Universidad del Valle)","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-46452014000100001&lang=pt" 
"S0120-46452014000100006-col","Percepción del enfoque gerencial y del modelo de acreditación por alta calidad aplicado en universidades colombianas","Uribe Urán, Adriana P.","Cuadernos de Administración (Universidad del Valle); 30(51); 49-56","Cuadernos de Administración (Universidad del Valle)","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-46452014000100006&lang=pt" 
"S0120-46452014000100007-col","Determinantes de la transferencia de propiedad industrial al sector productivo en universidades públicas colombianas","Morales Rubiano, María E., Sanabria Rangel, Pedro E., Plata Pacheco, Paola A.","Cuadernos de Administración (Universidad del Valle); 30(51); 58-70","Cuadernos de Administración (Universidad del Valle)","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-46452014000100007&lang=pt" 
"S0120-46452014000100004-col","Análisis del cambio organizacional e institucional: caso CREAME (1996-2010), en Medellín, Colombia","Perdomo Charry, Geovanny, Rosas Castro, Jorge A., Murillo Vargas, Guillermo","Cuadernos de Administración (Universidad del Valle); 30(51); 25-35","Cuadernos de Administración (Universidad del Valle)","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-46452014000100004&lang=pt" 
"S0120-46452014000100005-col","Identificación de relaciones entre variables de política económica en Colombia a través de funciones de correlación cruzada","Ariza Garzón, Miller J., Cadena Lozano, Javier B.","Cuadernos de Administración (Universidad del Valle); 30(51); 36-48","Cuadernos de Administración (Universidad del Valle)","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-46452014000100005&lang=pt" 
"S0120-46452014000100010-col","Aportes teóricos y empíricos al estudio del emprendedor","Marulanda Valencia, Flor Ã�., Montoya Restrepo, Iván A., Vélez Restrepo, Juan M.","Cuadernos de Administración (Universidad del Valle); 30(51); 89-99","Cuadernos de Administración (Universidad del Valle)","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-46452014000100010&lang=pt" 
"S0100-69912014000300203-scl","Sirolimus influence on hepatectomy-induced liver regeneration in rats","Toderke, Edimar Leandro, Baretta, Giorgio Alfredo Pedroso, Gama Filho, Ozimo Pereira, Matias, Jorge Eduardo Fouto","Revista do Colégio Brasileiro de Cirurgiões; 41(3); 203-207","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000300203&lang=pt" 
"S0100-69912014000300148-scl","Valor dos biomarcadores tissulares e do pet-ct no prognóstico do câncer de cabeça e pescoço: revisão do paradigma diagnóstico e terapêutico","Rapoport, Abrão, Chedid, Helma Maria, Souza, Ricardo Pires de","Revista do Colégio Brasileiro de Cirurgiões; 41(3); 148-148","Revista do Colégio Brasileiro de Cirurgiões","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000300148&lang=pt" 
"S0100-69912014000300147-scl","O &quot;trote&quot; e a responsabilidade ética dos futuros médicos","Jorge Filho, Isac","Revista do Colégio Brasileiro de Cirurgiões; 41(3); 147-147","Revista do Colégio Brasileiro de Cirurgiões","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000300147&lang=pt" 
"S0123-14722014000100002-col","Bases de medición: correspondencia entre las Normas Internacionales de Información Financiera, los Estándares Internacionales de Valuación y el contexto actual colombiano","Arias-Bello, Martha Liliana, Sánchez-Serna, Aracely del Socorro","Cuadernos de Contabilidad; 15(37); 25-53","Cuadernos de Contabilidad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-14722014000100002&lang=pt" 
"S0123-14722014000100001-col","Editorial","Rueda-Delgado, Gabriel","Cuadernos de Contabilidad; 15(37); 11-13","Cuadernos de Contabilidad","Inglês, Espanhol, Português","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-14722014000100001&lang=pt" 
"S0123-14722014000100003-col","Forward sobre TRM: Medición inicial y posterior a la luz de la normativa internacional","Quintero-Carvajal, Dora Patricia","Cuadernos de Contabilidad; 15(37); 55-76","Cuadernos de Contabilidad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-14722014000100003&lang=pt" 
"S0123-14722014000100004-col","Revelación on-line de la información financiera y no financiera de las entidades de la rama ejecutiva del orden nacional en Colombia","Católico-Segura, Diego Fernando, Gómez-Solano, Paola Andrea, Gómez-Díaz, Angy Johana","Cuadernos de Contabilidad; 15(37); 77-107","Cuadernos de Contabilidad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-14722014000100004&lang=pt" 
"S0123-14722014000100005-col","Mezcla óptima de producción desde el enfoque gerencial de la contabilidad del throughput: el caso de una pequeña empresa de calzado","Ortiz-T, Viviana Karolina, Caicedo-R, Álvaro Junior","Cuadernos de Contabilidad; 15(37); 109-133","Cuadernos de Contabilidad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-14722014000100005&lang=pt" 
