"S0102-311X2012001400007-spa","Sentimento de felicidade em idosos: uma abordagem epidemiológica, ISA-Camp 2008","Lima, Margareth Guimarães, Barros, Marilisa Berti de Azevedo, Alves, Maria Cecilia Goi Porto","Cadernos de Saúde Pública; 28(12); 2280-2292","Cadernos de Saúde Pública","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012001400007&lang=pt" 
"S1851-30342012000400005-arg","Síndrome de Turner: el riesgo de tumores gonadales en pacientes con secuencias del cromosoma Y","Copelli, SB","Revista argentina de endocrinología y metabolismo; 49(4); -","Revista argentina de endocrinología y metabolismo","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-30342012000400005&lang=pt" 
"S1851-30342012000400006-arg","El ejercicio en el tratamiento de la diabetes mellitus tipo 2","Márquez Arabia, JJ, Ramón Suárez, G, Márquez Tróchez, J","Revista argentina de endocrinología y metabolismo; 49(4); -","Revista argentina de endocrinología y metabolismo","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-30342012000400006&lang=pt" 
"S0101-20612012000400032-scl","Errata/Erratum","","Food Science and Technology (Campinas); 32(4); -","Food Science and Technology (Campinas)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612012000400032&lang=pt" 
"S1807-59322012001200002-scl","Supine sleep and positional sleep apnea after acute ischemic stroke and intracerebral hemorrhage","Camilo, Millene R., Fernandes, Regina M. F., Sander, Heidi H., Nobre, Fernando, Santos-Pontelli, Taiza, Santos, Antonio C. dos, Araujo, Draulio B. de, Leite, João P., Pontes-Neto, Octavio M.","Clinics; 67(12); 1357-1360","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012001200002&lang=pt" 
"S1807-59322012001200003-scl","The effects of one-half of a soccer match on the postural stability and functional capacity of the lower limbs in young soccer players","Yamada, Ricardo Kim Fukushi, Arliani, Gustavo Gonçalves, Almeida, Gabriel Peixoto Leão, Venturine, André Manrique, Santos, Ciro Veronese dos, Astur, Diego Costa, Cohen, Moisés","Clinics; 67(12); 1361-1364","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012001200003&lang=pt" 
"S1807-59322012001200001-scl","Molecular and genetic aspects of oncology and infectology in Clinics","Rocha-e-Silva, Mauricio","Clinics; 67(12); 1353-1356","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012001200001&lang=pt" 
"S1807-59322012001200004-scl","The perception of sleep quality in kidney transplant patients during the first year of transplantation","Silva, Dnyelle Souza, Andrade, Elisangela dos Santos Prado, Elias, Rosilene Motta, David-Neto, Elias, Nahas, William Carlos, Castro, Manuel Carlos Martins de, Castro, Maria Cristina Ribeiro de","Clinics; 67(12); 1365-1371","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012001200004&lang=pt" 
"S1807-59322012001200006-scl","Mechanical thrombectomy with solitaire stent retrieval for acute ischemic stroke in a Brazilian population","Castro-Afonso, Luis Henrique de, Abud, Thiago Giansante, Pontes-Neto, Octávio Marques, Monsignore, Lucas Moretti, Nakiri, Guilherme Seizem, Cougo-Pinto, Pedro Telles, Oliveira, Lívia de, Santos, Daniela dos, Dias, Francisco A, Fábio, Soraia Cabette Ramos, Coletto, Francisco Antônio, Abud, Daniel Giansante","Clinics; 67(12); 1379-1386","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012001200006&lang=pt" 
"S1807-59322012001200008-scl","Novel GATA5 loss-of-function mutations underlie familial atrial fibrillation","Gu, Jian-Yun, Xu, Jia-Hong, Yu, Hong, Yang, Yi-Qing","Clinics; 67(12); 1393-1399","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012001200008&lang=pt" 
"S1807-59322012001200009-scl","The impact of asymptomatic vertebral fractures on quality of life in older community-dwelling women: the São Paulo Ageing &amp; Health Study","Lopes, Jaqueline B., Fung, Leandro K., Cha, Caroline C., Gabriel, Gustavo M., Takayama, Liliam, Figueiredo, Camille P., Pereira, Rosa Maria R.","Clinics; 67(12); 1401-1406","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012001200009&lang=pt" 
"S1807-59322012001200030-scl","Congenital aneurysmal circumflex coronary artery fistula in a pregnant woman","Roscani, Meliza Goi, Zanati, Silmeia Garcia, Salmazo, Pericles S., Carvalho, Fabio C., Magalhães, Claudia G., Borges, Vera T.M., Bregagnollo, Edson A., Matsubara, Beatriz B., Hueb, João Carlos","Clinics; 67(12); 1523-1525","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012001200030&lang=pt" 
"S1807-59322012001200013-scl","The modified Hodge test is a useful tool for ruling out Klebsiella pneumoniae carbapenemase","Cury, Ana Paula, Andreazzi, Denise, Maffucci, Márcia, Caiaffa-Junior, Hélio Hehl, Rossi, Flávia","Clinics; 67(12); 1427-1431","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012001200013&lang=pt" 
"S1807-59322012001200029-scl","Glove port single-incision laparoscopic splenectomy and the treatment of its complications","Ismail, Erkin, Akyol, Cihangir, Basceken, Salim Ilksen, Tantoglu, Utku, Kayılıoglu, Ilgaz, Cakmak, Atıl","Clinics; 67(12); 1519-1521","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012001200029&lang=pt" 
"S1807-59322012001200027-scl","Challenges in patients supported with extracorporeal membrane oxygenation in Brazil","Mendes, Pedro Vitale, Moura, Ewandro, Barbosa, Edzangela Vasconcelos Santos, Hirota, Adriana Sayuri, Scordamaglio, Paulo Rogerio, Ajjar, Fabiana Maria, Costa, Eduardo Leite Vieira, Azevedo, Luciano Cesar Pontes, Park, Marcelo","Clinics; 67(12); 1511-1515","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012001200027&lang=pt" 
"S1807-59322012001200026-scl","Fractures in connection with an atypical form of craniodiaphyseal dysplasia: case report of a boy and his mother","Kaissi, Ali Al, Csepan, Robert, Hofstaetter, Jochen G., Klaushofer, Klaus, Ganger, Rudolf, Grill, Franz","Clinics; 67(12); 1505-1509","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012001200026&lang=pt" 
"S1807-59322012001200025-scl","Birt-Hogg-Dubé syndrome: metalloproteinase activity and response to doxycycline","Pimenta, Suzana Pinheiro, Baldi, Bruno Guedes, Nascimento, Ellen Caroline Toledo do, Mauad, Thais, Kairalla, Ronaldo Adib, Carvalho, Carlos Roberto Ribeiro","Clinics; 67(12); 1501-1504","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012001200025&lang=pt" 
"S1807-59322012001200023-scl","Acute abdominal pain in a 24-year-old woman: Fitz-Hugh-Curtis syndrome associated with pyelonephritis","Di Rocco, Giorgio, Giannotti, Domenico, Collalti, Marco, Mele, Rita, Pontone, Stefano, Frezzotti, Francesca, Redler, Adriano, Patrizi, Gregorio","Clinics; 67(12); 1493-1495","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012001200023&lang=pt" 
"S1807-59322012001200020-scl","Does lack of improvement in the first two weeks predict treatment resistance in recent-onset psychosis?","Kayo, Monica, Tassell, Ivson, Hiroce, Vivian, Menezes, Anny, Elkis, Helio","Clinics; 67(12); 1479-1482","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012001200020&lang=pt" 
"S1807-59322012001200032-scl","Respiratory failure after lung transplantation: extra-corporeal membrane oxygenation as a rescue treatment","Pêgo-Fernandes, Paulo Manuel, Hajjar, Ludhmila Abrahão, Galas, Filomena Regina Barbosa Gomes, Samano, Marcos Naoyuki, Ribeiro, Alexandre Kazantzi Fonseca, Park, Marcelo, Soares, Rodolfo, Osawa, Eduardo, Jatene, Fabio Biscegli","Clinics; 67(12); 1529-1532","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012001200032&lang=pt" 
"S1807-59322012001200021-scl","Inevitable hemodialysis for treating resistant hypertension in a patient with Leriche syndrome","Yilmaz, Murvet, Kaptanogullari, Ozlem Harmankaya, Caliskan, Can, Arar, Ayse Sinangil, Akgol, Cuneyt, Erturk, Kayhan, Unsal, Abdulkadir","Clinics; 67(12); 1483-1486","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012001200021&lang=pt" 
"S1807-59322012001200022-scl","Association of myelodysplastic syndrome with CD5+, CD23+ monoclonal B-cell lymphocytosis","Sandes, Alex F., Chauffaille, Maria de Lourdes L. F., Orfao, Alberto, Siufi, Graziella C., Silva, Maria Regina R., Yamamoto, Mihoko","Clinics; 67(12); 1487-1491","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012001200022&lang=pt" 
"S1807-59322012001200024-scl","Rare association of cutaneous vasculitis, IgA nephropathy and antiphospholipid antibody syndrome with tuberculous lymphadenitis","Bueno Filho, Roberto, Cordeiro, Alberto Pinto, Almeida, Flavia Tremeschin de, Shaletich, Catarina, Costa, Roberto Silva, Roselino, Ana Maria F.","Clinics; 67(12); 1497-1500","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012001200024&lang=pt" 
"S1807-59322012001200028-scl","Right coronary artery originating from the distal left circumflex artery, evaluation using three imaging techniques","Turfan, Murat, Aydın, Cemalettin, Elbey, Mehmet Ali, Erdoğan, Ercan, Asoglu, Emin, Basel, Halil, Göktekin, Ömer","Clinics; 67(12); 1517-1518","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012001200028&lang=pt" 
"S1807-59322012001200031-scl","Successful treatment of thrombotic thrombocytopenic purpura associated with mitral valve replacement","Liu, Yong, Zhu, Jian, Xi, Er-Ping, Jiang, Wei, Xia, Feng, Zhu, Shui-Bo","Clinics; 67(12); 1527-1528","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012001200031&lang=pt" 
"S0074-02762012000900004-scl","Historic aspects of human susceptibility to leprosy and the risk of conjugal transmission","Joyce, M Patricia","Memórias do Instituto Oswaldo Cruz; 107(); 17-21","Memórias do Instituto Oswaldo Cruz","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762012000900004&lang=pt" 
"S0074-02762012000900010-scl","Unveiling healthy carriers and subclinical infections among household contacts of leprosy patients who play potential roles in the disease chain of transmission","Araújo, Sérgio, Lobato, Janaína, Reis, Érica de Melo, Souza, Dulcinéa Oliveira Bernardes, Gonçalves, Maria Aparecida, Costa, Adeilson Vieira, Goulart, Luiz Ricardo, Goulart, Isabela Maria Bernardes","Memórias do Instituto Oswaldo Cruz; 107(); 55-59","Memórias do Instituto Oswaldo Cruz","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762012000900010&lang=pt" 
"S0074-02762012000900008-scl","The role of human T cell lymphotrophic virus type 1, hepatitis B virus and hepatitis C virus coinfections in leprosy","Machado, Paulo Roberto Lima, Johnson, Warren D, Glesby, Marshall J","Memórias do Instituto Oswaldo Cruz; 107(); 43-48","Memórias do Instituto Oswaldo Cruz","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762012000900008&lang=pt" 
"S0074-02762012000900015-scl","Serologic follow-up of IgG responses against recombinant mycobacterial proteins ML0405, ML2331 and LID-1 in a leprosy hyperendemic area in Venezuela","Rada, Elsa, Duthie, Malcolm S, Reed, Steven G, Aranzazu, Nacarid, Convit, Jacinto","Memórias do Instituto Oswaldo Cruz; 107(); 90-94","Memórias do Instituto Oswaldo Cruz","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762012000900015&lang=pt" 
"S0074-02762012000900019-scl","Comparison of two rapid tests for anti-phenolic glycolipid-I serology in Brazil and Nepal","Stefani, Mariane Martins de Araújo, Grassi, Adriano Badotti, Sampaio, Lucas Henrique, Sousa, Ana Lúcia Osório Maroclo de, Costa, Maurício Barcelos, Scheelbeek, Pauline, Neupane, Kapil D, Hagge, Deanna A, Macdonald, Murdo, Cho, Sang-Nae, Oskam, Linda, Bührer-Sékula, Samira","Memórias do Instituto Oswaldo Cruz; 107(); 124-131","Memórias do Instituto Oswaldo Cruz","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762012000900019&lang=pt" 
"S0074-02762012000900017-scl","Seroreactivity to new Mycobacterium leprae protein antigens in different leprosy-endemic regions in Brazil","Hungria, Emerith Mayra, Oliveira, Regiane Morillas de, Souza, Ana Lúcia Osório Maroclo de, Costa, Maurício Barcelos, Souza, Vânia Nieto Brito de, Silva, Eliane Aparecida, Moreno, Fátima Regina Vilani, Nogueira, Maria Esther Salles, Costa, Maria Renata Sales Nogueira, Silva, Sônia Maria Usó Ruiz, Bührer-Sékula, Samira, Reed, Steven G, Duthie, Malcolm S, Stefani, Mariane Martins de Araújo","Memórias do Instituto Oswaldo Cruz; 107(); 104-111","Memórias do Instituto Oswaldo Cruz","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762012000900017&lang=pt" 
"S0074-02762012000900021-scl","Genotyping of Mycobacterium leprae present on Ziehl-Neelsen-stained microscopic slides and in skin biopsy samples from leprosy patients in different geographic regions of Brazil","Fontes, Amanda Nogueira Brum, Gomes, Harrison Magdinier, Araujo, Marcelo Ivens de, Albuquerque, Edson Cláudio Araripe de, Baptista, Ida Maria Foschiani Dias, Moura, Maria Manuela da Fonseca, Rezende, Denise Silva, Pessolani, Maria Cristina Vidal, Lara, Flávio Alves, Pontes, Maria Araci de Andrade, Gonçalves, Heitor de Sá, Lucena-Silva, Norma, Sarno, Euzenir Nunes, Vissa, Varalakshmi D, Brennan, Patrick J, Suffys, Philip Noel","Memórias do Instituto Oswaldo Cruz; 107(); 143-149","Memórias do Instituto Oswaldo Cruz","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762012000900021&lang=pt" 
"S0074-02762012000900022-scl","Association analysis of human leukocyte antigen class II (DRB1) alleles with leprosy in individuals from São Luís, state of Maranhão, Brazil","Corrêa, Rita da Graça Carvalhal Frazão, Aquino, Dorlene Maria Cardoso de, Caldas, Arlene de Jesus Mendes, Serra, Humberto de Oliveira, Silva, Fábio França, Ferreira, Maxwellem de Jesus Costa, Santos, Elton Jonh Freitas, Mesquita, Emygdia Rosa Rêgo Barros Pires Leal","Memórias do Instituto Oswaldo Cruz; 107(); 150-155","Memórias do Instituto Oswaldo Cruz","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762012000900022&lang=pt" 
"S0074-02762012000900024-scl","Differential expression of the costimulatory molecules CD86, CD28, CD152 and PD-1 correlates with the host-parasite outcome in leprosy","Palermo, Maria de Lourdes, Trindade, Maria Ângela Bianconcini, Duarte, Alberto José da Silva, Cacere, Camila Rodrigues, Benard, Gil","Memórias do Instituto Oswaldo Cruz; 107(); 167-173","Memórias do Instituto Oswaldo Cruz","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762012000900024&lang=pt" 
"S0074-02762012000900028-scl","Insights from animal models on the immunogenetics of leprosy: a review","Adams, Linda B, Pena, Maria T, Sharma, Rahul, Hagge, Deanna A, Schurr, Erwin, Truman, Richard W","Memórias do Instituto Oswaldo Cruz; 107(); 197-208","Memórias do Instituto Oswaldo Cruz","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762012000900028&lang=pt" 
"S0074-02762012000900029-scl","Mycobacterium leprae in six-banded (Euphractus sexcinctus) and nine-banded armadillos (Dasypus novemcinctus) in Northeast Brazil","Frota, Cristiane Cunha, Lima, Luana Nepomuceno Costa, Rocha, Adalgiza da Silva, Suffys, Philip Noel, Rolim, Benedito Neilson, Rodrigues, Laura Cunha, Barreto, Maurício Lima, Kendall, Carl, Kerr, Ligia Regina Sansigolo","Memórias do Instituto Oswaldo Cruz; 107(); 209-213","Memórias do Instituto Oswaldo Cruz","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762012000900029&lang=pt" 
"S0100-39842012000600016-scl","Doença de Caroli complicada com abscesso hepático: relato de caso","Guimarães Filho, Artur, Carneiro Neto, Luiz Augusto, Palheta, Michel Santos, Campos, Priscila Távora, Santos, Lorena Machado, Barroso, Bárbara Góis Cordeiro","Radiologia Brasileira; 45(6); 362-364","Radiologia Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842012000600016&lang=pt" 
"S0100-39842012000600015-scl","Linfoma ósseo primário simultâneo a osteocondroma simulando degeneração sarcomatosa: relato de caso","Gomes, Laura de Moraes, Lopes, Felipe Augusto Rozales, Renck, Décio Valente","Radiologia Brasileira; 45(6); 359-361","Radiologia Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842012000600015&lang=pt" 
"S0100-39842012000600013-scl","Síndrome do granuloma letal da linha média: um dilema diagnóstico","Ribeiro, Bruno Niemeyer de Freitas, Bahia, Paulo Roberto Valle, Oliveira, Ana Luiza Vianna Sobral de Magalhães, Marchon Júnior, João Luiz","Radiologia Brasileira; 45(6); 353-355","Radiologia Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842012000600013&lang=pt" 
"S0100-39842012000600004-scl","","Monteiro, Hebert Ferro, Torres, Pedro Paulo Teixeira e Silva, Edelhoff, Veronica Nogueira Garcia, Santana Júnior, Pedro José de, Fiori, Gustavo Ribeiro, Teixeira, Kim-Ir-Sen Santos","Radiologia Brasileira; 45(6); xiii-xiii","Radiologia Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842012000600004&lang=pt" 
"S0100-39842012000600001-scl","Avaliação do sistema nervoso central do feto e neonato","Werner Jr., Heron","Radiologia Brasileira; 45(6); v-vi","Radiologia Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842012000600001&lang=pt" 
"S0100-39842012000600005-scl","Malformações do sistema nervoso central e malformações associadas diagnosticadas pela ultrassonografia obstétrica","Barros, Marcela Leonardo, Fernandes, Daniel Alvarenga, Melo, Enaldo Vieira de, Porto, Roseane Lima Santos, Maia, Maria Carolina Andrade, Godinho, Atilano Salvador, Ferrão, Thiago de Oliveira, Pereira, Carlos Umberto","Radiologia Brasileira; 45(6); 309-314","Radiologia Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842012000600005&lang=pt" 
"S0100-39842012000600003-scl","Avanços em neuromielite óptica","Gasparetto, Emerson L., Lopes, Fernanda C. Rueda","Radiologia Brasileira; 45(6); ix-xii","Radiologia Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842012000600003&lang=pt" 
"S0100-39842012000600002-scl","E quando a TC e a RM não oferecem acurácia suficiente?: a promissora contribuição da PET-CT na avaliação de pacientes com lesões malignas de cabeça e pescoço","Koifman, Ana Celia Baptista","Radiologia Brasileira; 45(6); vii-viii","Radiologia Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842012000600002&lang=pt" 
"S0100-39842012000600012-scl","Concha nasal média secundária: relato de caso","Aburjeli, Bruna de Oliveira Melim, Ávila, Ana Flávia Assis de, Diniz, Renata Lopes Furletti Caldeira, Motta, Emília Guerra Pinto Coelho, Ribeiro, Marcelo Almeida, Moreira, Wanderval","Radiologia Brasileira; 45(6); 351-352","Radiologia Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842012000600012&lang=pt" 
"S0100-39842012000600007-scl","Whole-body MRI: comprehensive evaluation on a 48-channel 3T MRI system in less than 40 minutes. Preliminary results","Hernandes, Mateus de Andrade, Semelka, Richard C., Elias Júnior, Jorge, Bamrungchart, Saraporn, Dale, Brian M., Stallings, Clifton","Radiologia Brasileira; 45(6); 319-325","Radiologia Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842012000600007&lang=pt" 
"S0100-39842012000600010-scl","Novos métodos funcionais na avaliação de lesões mamárias","Barra, Filipe Ramos, Barra, Renato Ramos, Barra Sobrinho, Alaor","Radiologia Brasileira; 45(6); 340-344","Radiologia Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842012000600010&lang=pt" 
"S0100-39842012000600011-scl","Doença inflamatória pélvica aguda: ensaio iconográfico com enfoque em achados de tomografia computadorizada e ressonância magnética","Febronio, Eduardo Miguel, Rosas, George de Queiroz, D&#039;Ippolito, Giuseppe","Radiologia Brasileira; 45(6); 345-350","Radiologia Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842012000600011&lang=pt" 
"S1984-29612012000400001-scl","Editorial","Machado, Rosangela Zacarias","Revista Brasileira de Parasitologia Veterinária; 21(4); 344-344","Revista Brasileira de Parasitologia Veterinária","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-29612012000400001&lang=pt" 
"S1984-29612012000400008-scl","Epidemiology of Oestrus ovis (Diptera: Oestridae) in sheep in Botucatu, State of São Paulo","Silva, Bruna Fernanda da, Bassetto, César Cristiano, Amarante, Alessandro Francisco Talamini do","Revista Brasileira de Parasitologia Veterinária; 21(4); 386-390","Revista Brasileira de Parasitologia Veterinária","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-29612012000400008&lang=pt" 
"S1984-29612012000400012-scl","New records of Muscidae (Diptera) in Campo Grande, MS, Brazil","Luiz, Hera Luana, Taira, Tiago Ledesma, Koller, Wilson Werner","Revista Brasileira de Parasitologia Veterinária; 21(4); 412-414","Revista Brasileira de Parasitologia Veterinária","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-29612012000400012&lang=pt" 
