"S0104-65002008000100001-scl","Letter from the Guest Editors","Almeida, Eduardo Santana de, Meira, Silvio Romero de Lemos, Frakes, Bill","Journal of the Brazilian Computer Society; 14(1); 5-5","Journal of the Brazilian Computer Society","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-65002008000100001&lang=pt" 
"S0004-06142008000200009-esp","Determinación de la función renal al final del periodo de seguimiento en niños diagnosticados de reflujo vesicoureteral","Ibáñez Alonso, Almudena, Luis Yanes, Mª Isabel, Carmona Cedrés, Nayra, Antón Hernández, Luís, García Nieto, Víctor","Archivos Españoles de Urología (Ed. impresa); 61(2); 167-172","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000200009&lang=pt" 
"S0004-06142008000200006-esp","Técnicas de imagen en el reflujo vesicoureteral","Alonso Usabiaga, Ignacio, Bravo Bravo, Cristina, García-Herrera Taillefer, Pascual, Valls Moreno, Esperanza, Ceres Ruíz, María Luisa","Archivos Españoles de Urología (Ed. impresa); 61(2); 135-146","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000200006&lang=pt" 
"S0004-06142008000200010-esp","Reflujo vesicoureteral bilateral grave y nefropatía renal en pacientes varones recién nacidos: Síndrome de válvulas-Like o Micción no coordinada en el feto varón","Luque Mialdea, Rafael, Martín-Crespo, Rosa","Archivos Españoles de Urología (Ed. impresa); 61(2); 173-179","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000200010&lang=pt" 
"S0004-06142008000200026-esp","Tratamiento endoscópico del reflujo vesico ureteral III-V complicado en lactantes menores de 1 año","Miguélez Lago, Carlos, Moreno Román, Jairo, García Mérida, Manuel, Galiano Duro, Eulogio, Mieles Cerchar, Moises, Ibáñez Cerrato, Fernando","Archivos Españoles de Urología (Ed. impresa); 61(2); 284-290","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000200026&lang=pt" 
"S0004-06142008000200034-esp","Reflujo vesicoureteral contralateral después del tratamiento endoscópico del reflujo unilateral primario","García Mérida, Manuel, Moreno Román, Jairo, Miguélez Lago, Carlos, Rius Díaz, Francisca, Mieles Cerchar, Moisés, Galiano Duro, Eulogio","Archivos Españoles de Urología (Ed. impresa); 61(2); 328-334","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000200034&lang=pt" 
"S0004-06142008000200027-esp","Divertículos vesicales congénitos en la infancia y reflujo vésico-ureteral","Garat, José María, Angerri, Oriol, Caffaratti, Jorge, Moscatiello, Pietro","Archivos Españoles de Urología (Ed. impresa); 61(2); 291-296","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000200027&lang=pt" 
"S0004-06142008000200035-esp","Reflujo vesicoureteral tras trasplante renal en la edad pediátrica","Barrero Candau, Rafael, Fernández Hurtado, Miguel, García Merino, Francisco, Fijo López-Viota, Julia, León Dueñas, Eduardo, Torrubia Romero, Francisco","Archivos Españoles de Urología (Ed. impresa); 61(2); 335-340","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000200035&lang=pt" 
"S0004-06142008000200022-esp","Laparoscopic anti-reflux plasty: experience of the university of São Paulo","Dénes, Francisco T., Mitre, Anuar I., Arap, Marco A., Duarte, Ricardo J., Chambo, José L., Brito, Artur H., Srougi, Miguel","Archivos Españoles de Urología (Ed. impresa); 61(2); 258-262","Archivos Españoles de Urología (Ed. impresa)","Inglês","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000200022&lang=pt" 
"S0004-06142008000200018-esp","Situación actual de la profilaxis antibiótica en el reflujo vesicoureteral primario en el niño","Fraga Rodríguez, Gloria Mª, Escribano Subias, Joaquín, Benito Acin, Esther","Archivos Españoles de Urología (Ed. impresa); 61(2); 236-243","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000200018&lang=pt" 
"S0004-06142008000200012-esp","Valor predictivo del grado de dilatación ureteral en el éxito de la corrección endoscópica del reflujo vésicoureteral en pacientes pediátricos","Somoza Argibay, Iván, Molina Vázquez, Elena, Vela Nieto, Diego","Archivos Españoles de Urología (Ed. impresa); 61(2); 185-190","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000200012&lang=pt" 
"S0004-06142008000200005-esp","Clinical care of vesicoureteral reflux: preventing adoption of a procedure-driven algorithm","Mevorach, Robert A., Hulbert, William C., Kline, Cheryl D., Rabinowitz, Ronald","Archivos Españoles de Urología (Ed. impresa); 61(2); 127-134","Archivos Españoles de Urología (Ed. impresa)","Inglês","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000200005&lang=pt" 
"S0004-06142008000200037-esp","Reflujo vésico ureteral sintomático en la vida adulta: Testimonio de una paciente","Miguélez Lago, Carlos, Moreno Román, Jairo","Archivos Españoles de Urología (Ed. impresa); 61(2); 349-353","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000200037&lang=pt" 
"S0004-06142008000200025-esp","Tratamiento endoscópico del reflujo vésicoureteral en pacientes pediátricos diagnosticados de vejiga neurógena: Resultados y evolución a largo plazo","Estornell Moragues, Francisco, Serrano Durbá, Agustín, Domínguez Hinarejos, Carlos, Ayuso González, Lidia, Martínez Verduch, Mario, García Ibarra, Fernando","Archivos Españoles de Urología (Ed. impresa); 61(2); 278-283","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000200025&lang=pt" 
"S0004-06142008000200004-esp","Criterios clínicos y radiológicos en la decisión terapéutica del reflujo vesicoureteral: Un análisis retrospectivo de nuestra experiencia","Zuluaga Gómez, Armando, Nogueras Ocaña, Mercedes, Valle Díaz de la Guardia, Francisco, López León, Víctor, Jiménez Pacheco, Antonio, Ramírez Garrido, Francisco","Archivos Españoles de Urología (Ed. impresa); 61(2); 117-126","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000200004&lang=pt" 
"S0102-76382008000100027-scl","Transplante cardíaco e cardiopulmonar: 100 anos de história e 40 de existência","Rodrigues da Silva, Paulo","Brazilian Journal of Cardiovascular Surgery; 23(1); 145-152","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382008000100027&lang=pt" 
"S0378-78182008000100008-ven","La oferta financiera agrícola en el estado Lara","Alejua, H, Delgado, A","Revista de la Facultad de Agronomía; 25(1); 131-159","Revista de la Facultad de Agronomía","Espanhol","2008","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-78182008000100008&lang=pt" 
"S0378-78182008000100009-ven","Procesos productivos de la industria avícola zuliana: Fases de alimento, engorde y beneficio","Meleán-Romero, R, Bonomie-Sánchez, M.E, Rodríguez-Medina, G","Revista de la Facultad de Agronomía; 25(1); 160-184","Revista de la Facultad de Agronomía","Espanhol","2008","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-78182008000100009&lang=pt" 
"S0378-78182008000100006-ven","Datos analíticos de la goma de la semilla de Leucaena leucocephala","Abed El Kader, D, Molina, E. A, Montero, K. C, Gutierrez, O, Troncone, G, León de Pinto, G","Revista de la Facultad de Agronomía; 25(1); 95-108","Revista de la Facultad de Agronomía","Espanhol","2008","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-78182008000100006&lang=pt" 
"S0378-78182008000100007-ven","Caracterización de las funciones gerenciales aplicadas en el sistema de producción de plátano en la zona del sur del Lago de Maracaibo, Venezuela","Medina, B, Rincón, N, Medrano, C, Sosa, L","Revista de la Facultad de Agronomía; 25(1); 109-130","Revista de la Facultad de Agronomía","Espanhol","2008","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-78182008000100007&lang=pt" 
"S0378-78182008000100004-ven","Análisis bromatológico de la tuna Opuntia elatior Miller (Cactaceae)","Moreno Álvarez, M. J, García Pantaleón, D, Belén Camacho, D, Medina Martínez, C, Muñoz Ojeda, N","Revista de la Facultad de Agronomía; 25(1); 68-80","Revista de la Facultad de Agronomía","Espanhol","2008","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-78182008000100004&lang=pt" 
"S0378-78182008000100005-ven","Caracterización fisicoquímica del fruto y pseudofruto de Anacardium occidentale L. (merey) en condiciones de secano","Guerrero, R, Lugo, L, Marín, M, Beltrán, O, León de Pinto, G, Rincón, F","Revista de la Facultad de Agronomía; 25(1); 81-94","Revista de la Facultad de Agronomía","Espanhol","2008","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-78182008000100005&lang=pt" 
"S0378-78182008000100002-ven","Evaluación de diferentes herbicidas sobre el control de malezas, desarrollo, rendimiento y beneficio neto relativo del cultivo de la yuca Manihot esculenta Crantz bajo las condiciones agroecológicas de la planicie de Maracaibo","Gutiérrez, W, Morán, J, Daboin, B, Ferrer, J, Medina, B, Villalobos, Y","Revista de la Facultad de Agronomía; 25(1); 26-42","Revista de la Facultad de Agronomía","Espanhol","2008","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-78182008000100002&lang=pt" 
"S0378-78182008000100003-ven","Evaluación de la calidad nutritiva de siete ecotipos de Leucaena macrophylla (Benth.) en un Suelo Ferralítico Rojo Lixiviado","García, D.E, Wencomo, H.B, Medina, M.G, Noda, Y, Cova, L.J, Spengler, I","Revista de la Facultad de Agronomía; 25(1); 43-67","Revista de la Facultad de Agronomía","Espanhol","2008","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-78182008000100003&lang=pt" 
"S0378-78182008000100001-ven","Caracterización morfológica de variantes de dos especies de Psidium.: I. Dosel, tallo y hojas","Sánchez-Urdaneta, A.B, Peña-Valdivia, C.B, Colmenares, C.B, Ortega Alcalá, J., Bracho Bravo, B.Y","Revista de la Facultad de Agronomía; 25(1); 01-25","Revista de la Facultad de Agronomía","Espanhol","2008","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-78182008000100001&lang=pt" 
"S0864-03942008000100001-cub","La Discusión académica sobre los experimentos de los agricultores una síntesis","","Pastos y Forrajes; 31(1); 1-1","Pastos y Forrajes","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03942008000100001&lang=pt" 
"S0864-03942008000100002-cub","Colecta de leguminosas forrajeras en tres provincias orientales de Cuba","Olivera, Yuseika, Machado, R, Fung, Carmen","Pastos y Forrajes; 31(1); 1-1","Pastos y Forrajes","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03942008000100002&lang=pt" 
"S0864-03942008000100003-cub","Influencia del NaCl en indicadores bioquímicos evaluados en callos de Stylosanthes guianensis CIAT-184","Fuentes, Leticia, Pérez, Y, Domínguez, Amalia, Mes, A.R, González, S","Pastos y Forrajes; 31(1); 1-1","Pastos y Forrajes","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03942008000100003&lang=pt" 
"S0864-03942008000100004-cub","Efecto del agua caliente en la germinación de las semillas de Leucaena leucocephala cv. Perú","González, Yolanda, Mendoza, F","Pastos y Forrajes; 31(1); 1-1","Pastos y Forrajes","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03942008000100004&lang=pt" 
"S0864-03942008000100005-cub","Efecto del método de secado en la longevidad y calidad de las semillas de Bauhinia purpurea.: II. Almacenamiento en cámara fría","Navarro, Marlen, Lezcano, J. C","Pastos y Forrajes; 31(1); 1-1","Pastos y Forrajes","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03942008000100005&lang=pt" 
"S0864-03942008000100006-cub","Selección de cepas de rizobios aisladas de ecosistemas ganaderos de Cuba, inoculadas en trigo (Triticum aestivum, L.)","Bécquer, C.J, Salas, Beatriz, Ávila, U, Palmero, L, Nápoles, J.A, Ulloa, Lisbet","Pastos y Forrajes; 31(1); 1-1","Pastos y Forrajes","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03942008000100006&lang=pt" 
"S0864-03942008000100007-cub","Efecto de la inclusión de un ensilaje mixto en el comportamiento productivo de ovejas Pelibuey en pastoreo","López, Y, Arece, J, León, E, Aróstica, N, Ojeda, F","Pastos y Forrajes; 31(1); 1-1","Pastos y Forrajes","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03942008000100007&lang=pt" 
"S0864-03942008000100008-cub","Redes de innovación y transferencia tecnológica en sistemas bovinos de carne y doble propósito en Michoacán, México","Salas, G, Landa, E, Gutiérrez, G, Suárez, J, Chávez, R, Val, D","Pastos y Forrajes; 31(1); 1-1","Pastos y Forrajes","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03942008000100008&lang=pt" 
"S0864-03942008000100009-cub","Índice de excelencia de la revista Pastos y Forrajes: una herramienta para aumentar su calidad","Hernández, Marta, Ojeda, Alicia","Pastos y Forrajes; 31(1); 1-1","Pastos y Forrajes","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03942008000100009&lang=pt" 
"S0213-61632008000100003-esp","Study of Neurocognitive correlates of Schizotypy Personality Clusters in healthy individuals","Aguilera Ruíz, M. Carmen, Barrantes-Vidal, Neus, Guitart, Marc, Fañanás, Lourdes","The European Journal of Psychiatry; 22(1); 17-28","The European Journal of Psychiatry","Inglês","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-61632008000100003&lang=pt" 
"S0213-61632008000100002-esp","Identifying Symptoms in Diagnostic Labyrinths: Adaptative Beacons from Biomarkers and Genetic Polymorphisms","Archer, Trevor","The European Journal of Psychiatry; 22(1); 9-16","The European Journal of Psychiatry","Inglês","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-61632008000100002&lang=pt" 
"S0213-61632008000100004-esp","QEEG mapping and methadone","Domingo Gorricho, M., Valdizán Usón, J.R.","The European Journal of Psychiatry; 22(1); 29-37","The European Journal of Psychiatry","Inglês","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-61632008000100004&lang=pt" 
"S0213-61632008000100005-esp","Are individual and group treatments equally effective in the treatment of depression in adults?: A meta-analysis","Cuijpers, Pim, van Straten, Annemieke, Warmerdam, Lisanne","The European Journal of Psychiatry; 22(1); 38-51","The European Journal of Psychiatry","Inglês","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-61632008000100005&lang=pt" 
"S0213-61632008000100006-esp","Psychosomatic Psychiatry: a comment from Italy","Rigatelli, Marco, Ferrari, Silvia","The European Journal of Psychiatry; 22(1); 52-53","The European Journal of Psychiatry","Inglês","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-61632008000100006&lang=pt" 
"S0213-61632008000100001-esp","","Lobo, Antonio","The European Journal of Psychiatry; 22(1); 5-7","The European Journal of Psychiatry","Inglês","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-61632008000100001&lang=pt" 
"S1677-55382008000200001-scl","Editor&#039;s comment: Thai Urological Association","Sampaio, Francisco J. B.","International braz j urol; 34(2); 130-131","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000200001&lang=pt" 
"S1677-55382008000200012-scl","Does vaginal anti-incontinence surgery affect sexual satisfaction? A comparison of TVT and Burch-colposuspension","Demirkesen, Oktay, Onal, Bulent, Tunc, Burcin, Alici, Bulent, Cetinele, Bulent","International braz j urol; 34(2); 214-219","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000200012&lang=pt" 
"S1677-55382008000200006-scl","Changing profile of prostatic abscess","Bhagat, Suresh K., Kekre, Nitin S., Gopalakrishnan, Ganesh, Balaji, V., Mathews, Mary S.","International braz j urol; 34(2); 164-170","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000200006&lang=pt" 
"S1677-55382008000200020-scl","Pathology","Billis, Athanase","International braz j urol; 34(2); 242-245","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000200020&lang=pt" 
"S1677-55382008000200022-scl","Neurourology &amp; Female Urology","Petrou, Steven P.","International braz j urol; 34(2); 247-249","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000200022&lang=pt" 
"S1677-55382008000200011-scl","The Malone Antegrade Continence Enema (MACE) principle in children: is it important if the conduit is implanted in the left or the right colon?","Meyer, Karine F., Macedo, Mauricio, S. Filho, Humberto, Pinto, Thais R., Galvao, Leonan T., Meneses, Quirino C.","International braz j urol; 34(2); 206-213","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000200011&lang=pt" 
"S1677-55382008000200010-scl","Concurrent management of bilateral ureteropelvic junction obstruction in children using robotic-assisted laparoscopic surgery","Freilich, Drew A., Nguyen, Hiep T., Borer, Joseph, Nelson, Caleb, Passerotti, Carlo C.","International braz j urol; 34(2); 198-205","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000200010&lang=pt" 
"S1677-55382008000200015-scl","Re: sperm defect severity rather than sperm source is associated with lower fertilization rates after intracytoplasmic sperm injection","Verza Jr, Sidney, Esteves, Sandro C.","International braz j urol; 34(2); 231-232","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000200015&lang=pt" 
"S1677-55382008000200014-scl","Re: comparison of vasovasostomy with conventional microsurgical suture and fibrin adhesive in rats","Busato Junior, Wilson F., Marquetti, Amandia M., Rocha, Luiz C.","International braz j urol; 34(2); 230-230","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000200014&lang=pt" 
"S1677-55382008000200005-scl","Pathologic outcomes during the learning curve for robotic-assisted laparoscopic radical prostatectomy","Shah, Amul, Okotie, Onisuru T., Zhao, Lee, Pins, Michael R., Bhalani, Vishal, Dalton, Daniel P.","International braz j urol; 34(2); 159-163","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000200005&lang=pt" 
"S1677-55382008000200017-scl","Endourology &amp; Laparoscopy","Kim, Fernando J.","International braz j urol; 34(2); 236-237","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000200017&lang=pt" 
"S1677-55382008000200016-scl","Stone Disease","Monga, Manoj","International braz j urol; 34(2); 234-235","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000200016&lang=pt" 
"S1677-55382008000200023-scl","Pediatric Urology","Snow, Brent W.","International braz j urol; 34(2); 249-251","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000200023&lang=pt" 
"S1677-55382008000200004-scl","Laparoscopic radical prostatectomy: omitting a pelvic drain","Canes, David, Cohen, Michael S., Tuerk, Ingolf A.","International braz j urol; 34(2); 151-158","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000200004&lang=pt" 
"S1677-55382008000200009-scl","Small intestinal submucosa for patch grafting after plaque incision in the treatment of Peyronie&#039;s disease","W. Lee, Eugene, Shindel, Alan W., Brandes, Steven B.","International braz j urol; 34(2); 191-197","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000200009&lang=pt" 
"S1677-55382008000200021-scl","Urological Oncology","Bohle, Andreas","International braz j urol; 34(2); 245-246","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000200021&lang=pt" 
