"S0104-40362012000400002-scl","Fatores associados ao desempenho escolar em Português: um estudo multinível por regiões","Laros, Jacob Arie, Marciano, João Luiz, Andrade, Josemberg Moura de","Ensaio: Avaliação e Políticas Públicas em Educação; 20(77); 623-646","Ensaio: Avaliação e Políticas Públicas em Educação","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40362012000400002&lang=pt" 
"S1015-87582012000200010-sza","Closing gaps in open distance learning for Theology students","Olive, E.","Acta Theologica; 32(2); 162-183","Acta Theologica","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-87582012000200010&lang=pt" 
"S1015-87582012000200012-sza","Articulating (ultimate) commitments: historical, factual and systematic considerations","Strauss, D.F.M.","Acta Theologica; 32(2); 203-226","Acta Theologica","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-87582012000200012&lang=pt" 
"S1015-87582012000200013-sza","Kerk en skoolonderwys in vier kerkordes","Strauss, P.J.","Acta Theologica; 32(2); 227-239","Acta Theologica","Africaner","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-87582012000200013&lang=pt" 
"S1015-87582012000200014-sza","Towards an Abrahamic ecumenism? the search for the universality of the divine mystery","van der Kooi, C.","Acta Theologica; 32(2); 240-253","Acta Theologica","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-87582012000200014&lang=pt" 
"S1015-87582012000200015-sza","Matthew&#039;s sitz im Leben and the emphasis on the Torah","Viljoen, F.P.","Acta Theologica; 32(2); 254-276","Acta Theologica","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-87582012000200015&lang=pt" 
"S1015-87582012000200016-sza","A critical assessment of John Milbank&#039;s Christology","Vorster, N.","Acta Theologica; 32(2); 277-298","Acta Theologica","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-87582012000200016&lang=pt" 
"S1015-87582012000200017-sza","Spiritualiteit in het Lucasevangelie: geschiedenis en bevrijding","Welzen, H.","Acta Theologica; 32(2); 299-320","Acta Theologica","Holandês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-87582012000200017&lang=pt" 
"S1015-87582012000200018-sza","","Welzen, H.","Acta Theologica; 32(2); 321-341","Acta Theologica","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-87582012000200018&lang=pt" 
"S1015-87582012000200019-sza","","Hoffman, Lyzette","Acta Theologica; 32(2); 342-346","Acta Theologica","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-87582012000200019&lang=pt" 
"S0718-71812012000200001-chl","El mapa del cine temprano en Chile: hacia una configuración del asombro en el contexto latinoamericano","Villarroel Márquez, Mónica","Aisthesis; (52); 9-30","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200001&lang=pt" 
"S0718-71812012000200002-chl","Niños errantes: la cámara como prisión o como puerta de salida en Largo viaje de Patricio Kaulen","Donoso Pinto, Catalina","Aisthesis; (52); 31-50","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200002&lang=pt" 
"S0718-71812012000200003-chl","Una iconografía del ojo en Emak Bakia","Clariana Rodagut, Ainamar","Aisthesis; (52); 51-68","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200003&lang=pt" 
"S0718-71812012000200004-chl","Consideraciones sobre la llamada Literatura del Norte en México","Barrera Enderle, Víctor","Aisthesis; (52); 69-79","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200004&lang=pt" 
"S0718-71812012000200005-chl","La propuesta de Zona de la poesía americana (Buenos Aires, 1963-1964): estéticas coloquiales y apropiaciones de la «cultura popular","Bonano, Mariana","Aisthesis; (52); 81-96","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200005&lang=pt" 
"S0718-71812012000200006-chl","En el País de Nunca Jamás: la infancia en la poesía de Jorge Teillier","Guerrero Valenzuela, Claudio","Aisthesis; (52); 97-123","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200006&lang=pt" 
"S0718-71812012000200007-chl","Vida poética y vida ninfal: La importancia del arte en la elaboración temprana del concepto de «vida» agambeniano","Fleisner, Paula","Aisthesis; (52); 125-148","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200007&lang=pt" 
"S0718-71812012000200008-chl","Acto de lectura y teología: Ensayo a propósito del lector en Génesis 1-3","Van Treek, Mike","Aisthesis; (52); 149-174","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200008&lang=pt" 
"S0718-71812012000200009-chl","Arte, política e historia: estudio de caso de Eduardo Molinari","Rosauro, Elena","Aisthesis; (52); 175-197","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200009&lang=pt" 
"S0718-71812012000200010-chl","La crítica artística latinoamericana de fin de siglo y la cuestión de lo popular","de la Nuez Santana, José Luis","Aisthesis; (52); 199-220","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200010&lang=pt" 
"S0718-71812012000200011-chl","Los dioses tienen sed: reflexión sobre Proyecto Ruanda de Alfredo Jaar","Moriente, David","Aisthesis; (52); 221-235","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200011&lang=pt" 
"S0718-71812012000200012-chl","La lectura del modelo y su realización: la tarea de Cézanne","Muñoz, María Elena","Aisthesis; (52); 237-260","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200012&lang=pt" 
"S0718-71812012000200013-chl","Pasiflora mística: Análisis iconológico de una pintura barroca de la Virgen de la Merced","Mardones Bravo, Camila","Aisthesis; (52); 261-282","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200013&lang=pt" 
"S0718-71812012000200014-chl","Livia Marin: Sobre objetos, citas y apropiaciones en el arte chileno contemporáneo","Campaña, Claudia","Aisthesis; (52); 283-303","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200014&lang=pt" 
"S0718-71812012000200015-chl","Presentación: hacia una Estética Técnico Política","Concha Lagos, José Pablo","Aisthesis; (52); 307-311","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200015&lang=pt" 
"S0718-71812012000200016-chl","Fantomas urbanos: cuerpos vigilados calles retratadas","Antezana Barrios, Lorena, Ossa Swears, Carlos","Aisthesis; (52); 313-324","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200016&lang=pt" 
"S0718-71812012000200017-chl","Antaras Aconcagua: un estudio antropológico y acústico","Fabre, Benoit, de la Cuadra, Patricio, Pérez de Arce, José","Aisthesis; (52); 325-342","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200017&lang=pt" 
"S0718-71812012000200018-chl","TECNO-BÍOS: Una aproximación biopolítica a la relación cuerpo-máquina en el contexto cibercultural contemporáneo","Gómez Urra, Sebastián","Aisthesis; (52); 343-368","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200018&lang=pt" 
"S0718-71812012000200019-chl","La imagen sometida: Ideología y contraideología de la representación visual en el cine digital y de animación latinoamericano","Viñolo Locuviche, Samuel, Infante del Rosal, Fernando","Aisthesis; (52); 369-391","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200019&lang=pt" 
"S0718-71812012000200020-chl","La fotografía digital como una estética sociotécnica: el caso de la Iphoneografía","Gómez Cruz, Edgar","Aisthesis; (52); 393-406","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200020&lang=pt" 
"S0718-71812012000200021-chl","Arte, documento y fotografía: prolegómenos para una reformulación del campo fotográfico en Chile (1977-1998)","Donoso Macaya, Ángeles","Aisthesis; (52); 407-424","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200021&lang=pt" 
"S0718-71812012000200022-chl","Aportaciones feministas en la relación entre arte y tecnología","Montero P, Valentina","Aisthesis; (52); 425-447","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200022&lang=pt" 
"S0718-71812012000200023-chl","Creación musical en la era postdigital","Cádiz, Rodrigo F","Aisthesis; (52); 449-475","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200023&lang=pt" 
"S0718-71812012000200024-chl","La imposibilidad de una esencia fotográfica como dispositivo técnico: Comentarios a la Estética de la fotografía de Francois Soulages","Concha Lagos, José Pablo","Aisthesis; (52); 477-486","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200024&lang=pt" 
"S0718-71812012000200025-chl","Alejandra Castillo y Cristian Gómez-Moya (eds.) Arte, archivo y tecnología","Lathrop, Andrea","Aisthesis; (52); 489-492","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200025&lang=pt" 
"S0718-71812012000200026-chl","Miguel Ruiz Stull (ed.) SOFISTAS, pensamiento y persuasión","Martínez Vilajuana, Sergio","Aisthesis; (52); 493-496","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200026&lang=pt" 
"S0718-71812012000200027-chl","JUDITH BUTLER Cuerpos que importan. Sobre los límites materiales y discursivos del «sexo»","Martínez V, Jessica","Aisthesis; (52); 497-500","Aisthesis","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812012000200027&lang=pt" 
"S1010-29142012000300001-ven","","de Tancredi, Dalia Diez","Revista de Investigación; 36(77); 09-10","Revista de Investigación","Espanhol","2012","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1010-29142012000300001&lang=pt" 
"S0303-76572012000200002-scl","Assédio moral no trabalho","Soares, Angelo, Oliveira, Juliana Andrade","Revista Brasileira de Saúde Ocupacional; 37(126); 195-202","Revista Brasileira de Saúde Ocupacional","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0303-76572012000200002&lang=pt" 
"S0104-40362012010500001-scl","El número de horas que el currículo dedica a una materia y el número de horas que el alumno dedica a su estudio, son factores casi determinantes del rendimiento excelente","","Ensaio: Avaliação e Políticas Públicas em Educação; 20(77); -","Ensaio: Avaliação e Políticas Públicas em Educação","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40362012010500001&lang=pt" 
"S0034-71672012000600019-scl","Pesquisa Convergente Assistencial: uso na elaboração de modelos de cuidado de enfermagem","Rocha, Patrícia Kuerten, Prado, Marta Lenise do, Silva, Denise Maria Guerreiro Vieira da","Revista Brasileira de Enfermagem; 65(6); 1019-1025","Revista Brasileira de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672012000600019&lang=pt" 
"S0034-71672012000600003-scl","Competências profissionais de enfermeiros e sua gestão em um hospital particular","Paiva, Kely César Martins, Santos Junior, Welinton Jesus","Revista Brasileira de Enfermagem; 65(6); 899-908","Revista Brasileira de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672012000600003&lang=pt" 
"S0034-71672012000600004-scl","Almanaque da Dengue: leituras e narrativas de Agentes Comunitários de Saúde","David, Helena Maria Scherlowski Leal, Marteleto, Regina Maria","Revista Brasileira de Enfermagem; 65(6); 909-915","Revista Brasileira de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672012000600004&lang=pt" 
"S0034-71672012000600006-scl","Juventude e saúde: análise do discurso sobre oferta e acesso aos equipamentos e serviços públicos","Souza, Cinoélia leal, Souzas, Raquel","Revista Brasileira de Enfermagem; 65(6); 922-928","Revista Brasileira de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672012000600006&lang=pt" 
"S0034-71672012000600007-scl","Política de saúde do homem: perspectivas de enfermeiras para sua implementação","Alvarenga, Willyane Andrade, Silva, Simone Santos e, Silva, Maria Enoia Dantas da Costa, Barbosa, Liana Dantas da Costa e Silva, Rocha, Silvana Santiago da","Revista Brasileira de Enfermagem; 65(6); 929-935","Revista Brasileira de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672012000600007&lang=pt" 
"S0034-71672012000600008-scl","Perfil das ocorrências de politrauma em condutores motociclísticos atendidos pelo SAMU de Teresina-PI","Rezende Neta, Dinah Sá, Alves, Anne Karolinne e Silva, Leão, Gustavo de Moura, Araújo, André Alves de","Revista Brasileira de Enfermagem; 65(6); 936-941","Revista Brasileira de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672012000600008&lang=pt" 
"S0034-71672012000600009-scl","Cuidado ao idoso em Campinas-SP: estudo qualitativo com gestores e representantes políticos","Oliveira, Déborah Cristina de, Silva, Eliete Maria","Revista Brasileira de Enfermagem; 65(6); 942-949","Revista Brasileira de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672012000600009&lang=pt" 
"S0034-71672012000600012-scl","Oficinas de estimulação cognitiva adaptadas para idosos analfabetos com transtorno cognitivo leve","Santos, Izabel Borges dos, Gomes, Lucy, Matos, Neuza Moreira de, Vale, Maria Sueli do, Santos, Fernando Borges dos, Cardenas, Carmen Jansen, Alves, Vicente Paulo","Revista Brasileira de Enfermagem; 65(6); 962-968","Revista Brasileira de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672012000600012&lang=pt" 
"S0034-71672012000600013-scl","Consumo e custo de recursos materiais em unidades pediátricas de terapia intensiva e semi-intensiva","Zuliani, Larissa Lenotti, Jericó, Marli de Carvalho, Castro, Liliana Cristina de, Soler, Zaida Aurora Sperli Geraldes","Revista Brasileira de Enfermagem; 65(6); 969-976","Revista Brasileira de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672012000600013&lang=pt" 
"S0034-71672012000600014-scl","Baixa autoestima situacional em gestantes: uma análise de acurácia","Cavalcante, Joyce Carolle Bezerra, Sousa, Vanessa Emille Carvalho de, Lopes, Marcos Venícios de Oliveira","Revista Brasileira de Enfermagem; 65(6); 977-983","Revista Brasileira de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672012000600014&lang=pt" 
"S0034-71672012000600015-scl","Caracterização da violência física sofrida por prostitutas do interior piauiense","Penha, Jardeliny Corrêa da, Cavalcanti, Sheyla Dayana Coelho, Carvalho, Simone Barroso de, Aquino, Priscila de Souza, Galiza, Dayze Djanira Furtado de, Pinheiro, Ana Karina Bezerra","Revista Brasileira de Enfermagem; 65(6); 984-990","Revista Brasileira de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672012000600015&lang=pt" 
"S0034-71672012000600016-scl","Produção do conhecimento sobre promoção da saúde e prática da enfermeira na Atenção Primária","Mascarenhas, Nildo Batista, Melo, Cristina Maria Meira de, Fagundes, Norma Carapiá","Revista Brasileira de Enfermagem; 65(6); 991-999","Revista Brasileira de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672012000600016&lang=pt" 
"S0034-71672012000600017-scl","Resultado perinatal em mulheres portadoras de hipertensão arterial crônica: revisão integrativa da literatura","Henrique, Angelita José, Borrozzino, Nélio Fernandes, Gabrielloni, Maria Cristina, Barbieri, Márcia, Schirmer, Janine","Revista Brasileira de Enfermagem; 65(6); 1000-1010","Revista Brasileira de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672012000600017&lang=pt" 
"S0034-71672012000600018-scl","Intervenções de enfermagem para o cuidado de pacientes com artrite: revisão integrativa da literatura","Santos, Daniella Soares dos, Carvalho, Emília Campos de","Revista Brasileira de Enfermagem; 65(6); 1011-1018","Revista Brasileira de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672012000600018&lang=pt" 
"S0103-11042012000400003-scl","Violência conjugal: elementos que favorecem o reconhecimento do agravo","Gomes, Nadirlene Pereira, Garcia, Talita Castro Santos, Conceição, Clarissa da Rocha, Sampaio, Paula de Oliveira, Almeida, Vanessa de Carvalho, Paixão, Gilvânia Patrícia do Nascimento","Saúde em Debate; 36(95); 514-522","Saúde em Debate","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-11042012000400003&lang=pt" 
"S0103-11042012000400004-scl","A inserção feminina no mercado de trabalho e suas implicações para os hábitos alimentares da mulher e de sua família","Lelis, Cristina Teixeira, Teixeira, Karla Maria Damiano, Silva, Neuza Maria da","Saúde em Debate; 36(95); 523-532","Saúde em Debate","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-11042012000400004&lang=pt" 
"S0103-11042012000400005-scl","Sustentabilidade econômica das instituições de longa permanência para idosos","Freire, Fátima de Souza, Mendonça, Luiz Henrique de, Costa, Abimael de Jesus Barros","Saúde em Debate; 36(95); 533-543","Saúde em Debate","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-11042012000400005&lang=pt" 
"S0103-11042012000400006-scl","Intersetorialidade: possibilidade de parcerias entre a Estratégia Saúde da Família e a Pastoral da Criança","Marques, Fabrine Costa, Ribeiro, Karine Suene Mendes Almeida, Santos, Warley Queiroz","Saúde em Debate; 36(95); 544-553","Saúde em Debate","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-11042012000400006&lang=pt" 
"S0103-11042012000400008-scl","Práticas para a saúde: avaliação subjetiva de adolescentes","Souza, Greice de Brito, Junqueira, Simone Rennó, Araujo, Maria Ercilia de, Botazzo, Carlos","Saúde em Debate; 36(95); 562-571","Saúde em Debate","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-11042012000400008&lang=pt" 
"S0103-11042012000400009-scl","Participação Social e protagonismo em saúde mental: a insurgência de um coletivo","Costa, Diogo Faria Corrêa da, Paulon, Simone Mainieri","Saúde em Debate; 36(95); 572-582","Saúde em Debate","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-11042012000400009&lang=pt" 
"S0103-11042012000400010-scl","A prática profissional nos Centros de Atenção Psicossocial II (caps II), na perspectiva dos profissionais de saúde mental de Santa Catarina","Martinhago, Fernanda, Oliveira, Walter Ferreira de","Saúde em Debate; 36(95); 583-594","Saúde em Debate","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-11042012000400010&lang=pt" 
"S0103-11042012000400011-scl","Práticas inclusivas extramuros de um Centro de Atenção Psicossocial: possibilidades inovadoras","Azevedo, Elisângela Braga de, Ferreira Filha, Maria de Oliveira, Araruna, Mayra Helen Menezes, Carvalho, Rafael Nicolau, Cordeiro, Renata Cavalcanti, Silva, Vagna Cristina Leite da","Saúde em Debate; 36(95); 595-605","Saúde em Debate","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-11042012000400011&lang=pt" 
"S0103-11042012000400012-scl","Mudanças psicossociais no contexto familiar após a desospitalização do sujeito com transtornos mentais","Costa, Aline Aparecida, Trevisan, Érika Renata","Saúde em Debate; 36(95); 606-614","Saúde em Debate","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-11042012000400012&lang=pt" 
"S0103-11042012000400013-scl","Percepções de coordenadores de unidades de saúde sobre a fitoterapia e outras práticas integrativas e complementares","Machado, Dayane Cordeiro, Czermainski, Silvia Beatriz Costa, Lopes, Edyane Cardoso","Saúde em Debate; 36(95); 615-623","Saúde em Debate","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-11042012000400013&lang=pt" 
"S0103-11042012000400014-scl","Programas de intervenção nas escolas brasileiras: uma contribuição da escola para a educação em saúde","Brito, Ahécio Kleber Araújo, Silva, Francisca Islandia Cardoso da, França, Nanci Maria de","Saúde em Debate; 36(95); 624-632","Saúde em Debate","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-11042012000400014&lang=pt" 
"S0103-11042012000400016-scl","A regulação em saúde: aspectos conceituais e operacionais","Vilarins, Geisa Cristina Modesto, Shimizu, Helena Eri, Gutierrez, Maria Margarita Urdaneta","Saúde em Debate; 36(95); 640-647","Saúde em Debate","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-11042012000400016&lang=pt" 
"S0103-11042012000400017-scl","Etnia e gênero como variáveis sombra na saúde mental","Rosa, Lucia Cristina dos Santos, Campos, Rosana Teresa Onocko","Saúde em Debate; 36(95); 648-656","Saúde em Debate","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-11042012000400017&lang=pt" 
"S0103-11042012000400019-scl","Medical Savings Accounts: experiências internacionais no contexto adverso da individualização do risco","Dias Filho, Pedro Paulo de Salles","Saúde em Debate; 36(95); 665-677","Saúde em Debate","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-11042012000400019&lang=pt" 
"S0103-11042012000400021-scl","Falta um pacto na Saúde: elementos para a construção de um Pacto Ético-Político entre gestores e trabalhadores do SUS","Aciole, Geovani Gurgel","Saúde em Debate; 36(95); 684-694","Saúde em Debate","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-11042012000400021&lang=pt" 
"S0103-11042012000400018-scl","Autonomia do idoso e suas implicações éticas na assistência de enfermagem","Cunha, Juliana Xavier Pinheiro da, Oliveira, Jussiara Barros, Nery, Valéria Alves da Silva, Sena, Edite Lago da Silva, Boery, Rita Narriman Silva de Oliveira, Yarid, Sergio Donha","Saúde em Debate; 36(95); 657-664","Saúde em Debate","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-11042012000400018&lang=pt" 
