"S0120-386X2008000200001-col","Un escenario para la Atención Primaria en Salud","Olaya Peláez, Álvaro","Revista Facultad Nacional de Salud Pública; 26(2); 115-116","Revista Facultad Nacional de Salud Pública","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-386X2008000200001&lang=pt" 
"S0718-22012008000100002-chl","LA INSERCIÓN DELA LENGUA MAPUCHE EN EL CURRÍCULUM DE ESCUELAS CON EDUCACIÓN INTERCULTURAL: UN PROBLEMA MÁS QUE METODOLÓGICO","Álvarez-Santullano B, Pilar, Forno S, Amílcar","Alpha (Osorno); (26); 9-28","Alpha (Osorno)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012008000100002&lang=pt" 
"S0718-22012008000100003-chl","APROXIMACIONES A LA IDEA DE NACIÓN: CONVERGENCIAS Y AMBIVALENCIAS DE UNA COMUNIDAD IMAGINADA","Mellado, Luciana Andrea","Alpha (Osorno); (26); 29-45","Alpha (Osorno)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012008000100003&lang=pt" 
"S0718-22012008000100004-chl","ALGUNAS REACCIONES DE LOS PRIMEROS LECTORES DEL LIBRO DE VIDA DE TERESA DE ÁVILA SEGÚN EL AUTÓGRAFO","Trillia, Raquel","Alpha (Osorno); (26); 47-68","Alpha (Osorno)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012008000100004&lang=pt" 
"S0718-22012008000100006-chl","PERIODISMO, FICCIÓN Y REALIDAD: A PROPÓSITO DE TODO SON PREGUNTAS, EL OJO DE CERRADURA Y SOMBRAS SOBRE SOMBRAS DE JUAN JOSÉ MILLÁS","González Arce, Teresa","Alpha (Osorno); (26); 89-99","Alpha (Osorno)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012008000100006&lang=pt" 
"S0718-22012008000100007-chl","TRAVESTIR PARA RECLAMAR ESPACIOS: LA SIMULACIÓN SEX-/TEXT-UAL DE PEDRO LEMEBEL Y FRANCISCO CASAS EN LA URBE CHILENA","Kulawik, Krzysztof","Alpha (Osorno); (26); 101-117","Alpha (Osorno)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012008000100007&lang=pt" 
"S0718-22012008000100009-chl","PASIÓN Y RAZÓN EN THOMAS HOBBES","Vargas, Jorge Alfonso, Espinoza Verdejo, Alex","Alpha (Osorno); (26); 135-152","Alpha (Osorno)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012008000100009&lang=pt" 
"S0718-22012008000100011-chl","PROYECTOS DE ELITE CHILENA DEL SIGLO XIX (I)","Pinto Rodríguez, Jorge","Alpha (Osorno); (26); 167-189","Alpha (Osorno)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012008000100011&lang=pt" 
"S0718-22012008000100012-chl","LO FANTÁSTICO EN LOS CUENTOS DE JULIO R. RIBEYRO","Weitzdörfer, Ewald","Alpha (Osorno); (26); 193-202","Alpha (Osorno)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012008000100012&lang=pt" 
"S0718-22012008000100013-chl","LE VICE-CONSUL: DURAS Y MELANCOLÍA DEFUSIÓN PERDIDA","Barnett, Etienne","Alpha (Osorno); (26); 203-215","Alpha (Osorno)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012008000100013&lang=pt" 
"S0718-22012008000100014-chl","UNA DISCUSIÓN EN TORNO A VERDAD EN CIENCIAS Y HUMANIDADES","Gibert Galassi, Jorge","Alpha (Osorno); (26); 217-232","Alpha (Osorno)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012008000100014&lang=pt" 
"S0718-22012008000100015-chl","COMPLEJIDAD Y CULTURA EN LA FILOSOFÍA INTERCULTURAL LATINOAMERICANA: (Notas para una comprensión de las identidades culturales en el Chiloé del siglo XXI.)","Vergara, Nelson","Alpha (Osorno); (26); 233-243","Alpha (Osorno)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012008000100015&lang=pt" 
"S0718-22012008000100016-chl","JUAN GELMAN: PREMIO CERVANTES DE LITERATURA 2007","Monge Arístegui, Álvaro","Alpha (Osorno); (26); 245-251","Alpha (Osorno)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012008000100016&lang=pt" 
"S0718-22012008000100017-chl","MUJER SOBRE MUJER: EL HIMEN COMO EXCUSA EN LOS RELATOS SEXUALES DE UNA FILÓSOFA","Andrade, Raiza","Alpha (Osorno); (26); 253-258","Alpha (Osorno)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012008000100017&lang=pt" 
"S0718-22012008000100018-chl","PRODUCIR UNA EMPRESA EDITORIAL: EL CASO DE LA REVISTA DE CRÍTICA CULTURAL EN CHILE","Ramírez Álvarez, Carolina","Alpha (Osorno); (26); 261-279","Alpha (Osorno)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012008000100018&lang=pt" 
"S0718-22012008000100019-chl","ERNESTO CARDENAL Y LA POESÍA CHILENA DE LOS AÑOS SETENTA Y OCHENTA: VISIÓN PERSONAL DE UN POETA DEL SUR","Trujillo, Carlos","Alpha (Osorno); (26); 281-291","Alpha (Osorno)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012008000100019&lang=pt" 
"S0718-22012008000100020-chl","Constantino CONTRERAS y Mario BERNALES. Oralidad y cultura tradicional","Bahamonde Cantín, Juan","Alpha (Osorno); (26); 295-300","Alpha (Osorno)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012008000100020&lang=pt" 
"S0718-22012008000100021-chl","Javier PÉREZ ANDÚJA. Los príncipes valientes","Weitzdörfer, Ewald","Alpha (Osorno); (26); 301-302","Alpha (Osorno)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012008000100021&lang=pt" 
"S0718-22012008000100022-chl","Alejandro ZAMBRA. La vida privada de los árboles","Weitzdörfer, Ewald","Alpha (Osorno); (26); 301-302","Alpha (Osorno)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012008000100022&lang=pt" 
"S0718-22012008000100023-chl","Héctor Abad FACIOLINCE. El olvido que seremos","Weitzdörfer, Ewald","Alpha (Osorno); (26); 303-304","Alpha (Osorno)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012008000100023&lang=pt" 
"S0718-22012008000100024-chl","Antonio ORTUÑO. Recursos humanos","Weitzdörfer, Ewald","Alpha (Osorno); (26); 304-305","Alpha (Osorno)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012008000100024&lang=pt" 
"S0718-22012008000100025-chl","Carlos ITURRA. Para leer antes de tocar fondo","Weitzdörfer, Ewald","Alpha (Osorno); (26); 306-307","Alpha (Osorno)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012008000100025&lang=pt" 
"S0718-22012008000100008-chl","ACERCA DE LA EXPERIENCIA DEL SINSENTIDO EN LA LOCURA Y LA NORMALIDAD","Cortés Briones, José","Alpha (Osorno); (26); 119-133","Alpha (Osorno)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012008000100008&lang=pt" 
"S0718-22012008000100010-chl","LA APROPIACIÓN DE (L) SENTIDO: LAS EXPERIENCIAS HERMENÉUTICAS DE DIÁLOGO Y COMPRENSIÓN A PARTIR DE GADAMER","Vergara Henríquez, Fernando J","Alpha (Osorno); (26); 153-166","Alpha (Osorno)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012008000100010&lang=pt" 
"S0718-22012008000100005-chl","PARA UNA CONCEPCIÓN SISTÉMICA DEL TEXTO: LAS PROPUESTAS DE IURI LOTMAN Y WALTER MIGNOLO","Hernández, Biviana","Alpha (Osorno); (26); 69-87","Alpha (Osorno)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012008000100005&lang=pt" 
"S2222-34362008000200004-sza","Adapting the Macaulay duration for defaultable and option-embedded bonds","van Vuuren, Gary, Styger, Paul","South African Journal of Economic and Management Sciences; 11(2); 172-189","South African Journal of Economic and Management Sciences","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2222-34362008000200004&lang=pt" 
"S2222-34362008000200005-sza","Evaluating the macroeconomic impacts of IMF programmes in Latin America, 1975-2004: A GEE analysis","Ozturk, Ilhan","South African Journal of Economic and Management Sciences; 11(2); 190-202","South African Journal of Economic and Management Sciences","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2222-34362008000200005&lang=pt" 
"S2222-34362008000200006-sza","Portfolio liquidity-adjusted value-at-risk","Botha, Marius","South African Journal of Economic and Management Sciences; 11(2); 203-216","South African Journal of Economic and Management Sciences","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2222-34362008000200006&lang=pt" 
"S2222-34362008000200007-sza","Bank lending, expenditure components and inflation in South Africa: Assessment from bounds testing approach","Ziramba, Emmanuel","South African Journal of Economic and Management Sciences; 11(2); 217-228","South African Journal of Economic and Management Sciences","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2222-34362008000200007&lang=pt" 
"S2222-34362008000200001-sza","A critical assessment of the perceptions of potential graduates regarding their generic skills level: An exploratory study","Smith, EE, Krüger, J","South African Journal of Economic and Management Sciences; 11(2); 121-138","South African Journal of Economic and Management Sciences","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2222-34362008000200001&lang=pt" 
"S2222-34362008000200002-sza","The influence of length of relationship, gender and age on the relationship intention of short-term insurance clients: An exploratory study","Steyn, TFJ, Mostert, PG, de Jager, JNW","South African Journal of Economic and Management Sciences; 11(2); 139-156","South African Journal of Economic and Management Sciences","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2222-34362008000200002&lang=pt" 
"S2222-34362008000200003-sza","Examining the ethical predisposition of the next generation of business leaders in China and the Republic of South Africa","Fullerton, Sam, Bisschoff, Christo, Moore, David L","South African Journal of Economic and Management Sciences; 11(2); 157-171","South African Journal of Economic and Management Sciences","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2222-34362008000200003&lang=pt" 
"S2222-34362008000200008-sza","South African price changes and inflation since 1974: A note on the testing of inflation accuracy","Rossouw, Jannie, Padayachee, Vishnu","South African Journal of Economic and Management Sciences; 11(2); 229-246","South African Journal of Economic and Management Sciences","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2222-34362008000200008&lang=pt" 
"S0874-20492008000200006-prt","Influência e interferência: cruzando dois paradigmas de primação afectiva","Prada, Marília, Garcia-Marques, Teresa","Psicologia; 22(2); 87-108","Psicologia","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-20492008000200006&lang=pt" 
"S0874-20492008000200007-prt","Why valence is not enough in the study of emotions: behavioral differences between regret and disappointment","Fructuoso Martinez, Luis, Zeelenberg, Marcel, Rijsman, John B.","Psicologia; 22(2); 109-121","Psicologia","Inglês","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-20492008000200007&lang=pt" 
"S0874-20492008000200002-prt","Emoções: passado, presente e futuro","Dias, Cláudia, Cruz, José Fernando, Fonseca, António Manuel","Psicologia; 22(2); 11-31","Psicologia","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-20492008000200002&lang=pt" 
"S0874-20492008000200003-prt","The distinction between real and apparent emotion in pretend play and deception situations","Sidera, Francesc, Marti, Eduard, Gabucio, Fernando","Psicologia; 22(2); 33-49","Psicologia","Inglês","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-20492008000200003&lang=pt" 
"S0874-20492008000200009-prt","Género e representações sociais: duplo-padrão sexual em função da religião e da posição política","Alves, Marta Pereira, Amâncio, Lígia, Alferes, Valentim Rodrigues","Psicologia; 22(2); 139-160","Psicologia","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-20492008000200009&lang=pt" 
"S0874-20492008000200005-prt","Recognizing facial expressions of social emotions: do males and females differ?","Simão, Cláudia P., Justo, Mariline G., Martins, Ana T.","Psicologia; 22(2); 71-85","Psicologia","Inglês","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-20492008000200005&lang=pt" 
"S0874-20492008000200008-prt","Diferenciação emocional e regulação emocional em adultos portugueses","Vaz, Filipa Machado, Martins, Carla, Martins, Eva Costa","Psicologia; 22(2); 123-135","Psicologia","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-20492008000200008&lang=pt" 
"S0874-20492008000200010-prt","A qualidade conjugal como preditora dos estilos educativos parentais: o perfil discriminante de casais com filhos adolescentes","Mosmann, Clarisse, Wagner, Adriana, Sarriera, Jorge","Psicologia; 22(2); 161-182","Psicologia","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-20492008000200010&lang=pt" 
"S0874-20492008000200004-prt","Influência de factores socioculturais e da dimensão independência-interdependência no foco da ansiedade social","Mota, José Paulo","Psicologia; 22(2); 51-69","Psicologia","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-20492008000200004&lang=pt" 
"S0874-20492008000200001-prt","Introduction: one hundred year old questions, novel paradigms and new findings on emotion","Esteves, Francisco, Gaspar, Augusta, Arriaga, Patrícia","Psicologia; 22(2); 5-10","Psicologia","Inglês","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-20492008000200001&lang=pt" 
"S1516-35982008000700002-scl","Efeito do tamanho da presa e do acréscimo de ração na larvicultura de pacamã","Pedreira, Marcelo Mattos, Santos, José Cláudio Epaminondas dos, Sampaio, Edson Vieira, Pereira, Felipe Nilvan, Silva, Janaina de Lima","Revista Brasileira de Zootecnia; 37(7); 1144-1150","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000700002&lang=pt" 
"S1516-35982008000700003-scl","Nitrogênio e enxofre nas características morfogênicas do capim-marandu em substituição ao capim-braquiária em degradação em solo com baixo teor de matéria orgânica","Batista, Karina, Monteiro, Francisco Antonio","Revista Brasileira de Zootecnia; 37(7); 1151-1160","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000700003&lang=pt" 
"S1516-35982008000700004-scl","Comportamento ingestivo de novilhas de corte submetidas a estratégias de suplementação em pastagens de aveia e azevém","Bremm, Carolina, Rocha, Marta Gomes da, Freitas, Fabiana Kellermann de, Macari, Stefani, Elejalde, Denise Adelaide Gomes, Roso, Dalton","Revista Brasileira de Zootecnia; 37(7); 1161-1167","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000700004&lang=pt" 
"S1516-35982008000700006-scl","Valor nutritivo de silagens de capim-marandu submetidas aos efeitos de umidade, inoculação bacteriana e estação do ano","Ribeiro, José Leonardo, Nussio, Luiz Gustavo, Mourão, Gerson Barreto, Mari, Lucas José, Zopollatto, Maity, Paziani, Solidete de Fátima","Revista Brasileira de Zootecnia; 37(7); 1176-1184","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000700006&lang=pt" 
"S1516-35982008000700007-scl","Análise de trilha em caracteres produtivos de Pennisetum sob corte em Itambé, Pernambuco","Silva, Mônica Alixandrina da, Lira, Mario de Andrade, Santos, Mércia Virgínia Ferreira dos, Dubeux Junior, José Carlos Batista, Cunha, Márcio Vieira da, Freitas, Erinaldo Viana de","Revista Brasileira de Zootecnia; 37(7); 1185-1191","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000700007&lang=pt" 
"S1516-35982008000700008-scl","Valor nutritivo de silagens de milho colhido em diversos estádios de maturação","Vilela, Hélio Henrique, Rezende, Adauton Vilela de, Vieira, Paulo de Figueiredo, Andrade, Gustavo Augusto, Evangelista, Antônio Ricardo, Almeida, Geraldo Benedito de Souza","Revista Brasileira de Zootecnia; 37(7); 1192-1199","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000700008&lang=pt" 
"S1516-35982008000700009-scl","Estimação de parâmetros genéticos em suínos usando Amostrador de Gibbs","Barbosa, Leandro, Lopes, Paulo Sávio, Regazzi, Adair José, Torres, Robledo de Almeida, Santana Junior, Mário Luiz, Veroneze, Renata","Revista Brasileira de Zootecnia; 37(7); 1200-1206","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000700009&lang=pt" 
"S1516-35982008000700010-scl","Avaliação genética multirracial para ganho de peso pré-desmama em bovinos de uma população composta","Bocchi, Adriana Luize, Oliveira, Henrique Nunes de, Ferraz, José Bento Sterman, Eler, Joanir Pereira","Revista Brasileira de Zootecnia; 37(7); 1207-1215","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000700010&lang=pt" 
"S1516-35982008000700014-scl","Digestibilidade do fósforo de alimentos de origem vegetal determinada em suínos em crescimento e terminação","Bünzen, Silvano, Rostagno, Horacio Santiago, Lopes, Darci Clementino, Hashimoto, Flávio Augusto Massakichi, Gomes, Paulo Cezar, Apolônio, Lourdes Romão","Revista Brasileira de Zootecnia; 37(7); 1236-1242","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000700014&lang=pt" 
"S1516-35982008000700015-scl","Determinação das perdas endógenas e da digestibilidade ileal da proteína e dos aminoácidos em suínos utilizando-se duas técnicas","Costa, Leidimara Feregueti, Lopes, Darci Clementino, Freitas, Letícia Silva de, Hannas, Melissa Izabel, Pupa, Júlio Maria Ribeiro, Corassa, Anderson","Revista Brasileira de Zootecnia; 37(7); 1243-1250","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000700015&lang=pt" 
"S1516-35982008000700016-scl","Composição química e energética de alguns alimentos para frangos de corte em duas idades","Generoso, Rafaela Antonia Ramos, Gomes, Paulo Cezar, Rostagno, Horacio Santiago, Albino, Luiz Fernando Teixeira, Barreto, Sergio Luiz de Toledo, Brumano, Gladstone","Revista Brasileira de Zootecnia; 37(7); 1251-1256","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000700016&lang=pt" 
"S1516-35982008000700017-scl","Exigência de sódio para poedeiras no final do primeiro ciclo e durante o segundo ciclo de postura","Ribeiro, Marcelo Luís Gomes, Silva, José Humberto Vilar da, Araujo, José Anchieta de, Martins, Terezinha Domiciano Dantas, Costa, Fernando Guilherme Perazzo, Givisiez, Patrícia Emília Naves","Revista Brasileira de Zootecnia; 37(7); 1257-1264","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000700017&lang=pt" 
"S1516-35982008000700020-scl","Características de carcaça e rendimento de buchada de caprinos alimentados com farelo grosso de trigo em substituição ao milho","Dias, Argélia Maria Araújo, Batista, Ângela Maria Vieira, Carvalho, Francisco Fernando Ramos de, Guim, Adriana, Silva, Gilvan, Silva, Aline Candido da","Revista Brasileira de Zootecnia; 37(7); 1280-1285","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000700020&lang=pt" 
"S1516-35982008000700021-scl","Características de carcaça, componentes não-carcaça e composição tecidual e química da 12ª costela de cordeiros Santa Inês terminados em pasto com três gramíneas no período seco","Menezes, Luizângele Figueiredo de Oliveira, Louvandini, Helder, Martha Júnior, Geraldo Bueno, McManus, Concepta, Garcia, José Américo Soares, Murata, Luci Sayori","Revista Brasileira de Zootecnia; 37(7); 1286-1292","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000700021&lang=pt" 
"S1516-35982008000700024-scl","Desempenho e digestibilidade dos nutrientes de rações com casca do grão de soja em substituição ao milho para cabras Saanen em lactação e no pré-parto","Zambom, Maximiliane Alavarse, Alcalde, Claudete Regina, Silva, Karina Toledo da, Macedo, Francisco de Assis Fonseca de, Ramos, Carlos Eduardo Crispim Oliveira, Passianoto, Gabriella de Oliveira","Revista Brasileira de Zootecnia; 37(7); 1311-1318","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000700024&lang=pt" 
"S1516-35982008000700025-scl","Influência do sistema de alojamento no comportamento e bem-estar de matrizes suínas em gestação","Silva, Iran José Oliveira da, Pandorfi, Héliton, Piedade, Sônia Maria de Stefano","Revista Brasileira de Zootecnia; 37(7); 1319-1329","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000700025&lang=pt" 
"S1516-35982008000700019-scl","Manejo de novilhas prenhes aos 13/15 meses de idade em sistemas a pasto","Pilau, Alcides, Lobato, José Fernando Piva","Revista Brasileira de Zootecnia; 37(7); 1271-1279","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000700019&lang=pt" 
"S1516-35982008000700001-scl","Rendimentos do processamento e composição química de filés de surubim cultivado em tanques-rede","Burkert, Denilson, Andrade, Dalcio Ricardo de, Sirol, Rodolfo Nardez, Salaro, Ana Lúcia, Rasguido, José Eduardo de Aracena, Quirino, Célia Raquel","Revista Brasileira de Zootecnia; 37(7); 1137-1143","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000700001&lang=pt" 
"S1516-35982008000700013-scl","Estimativas de parâmetros e tendências genéticas para algumas características de importância econômica em linhagem paterna de frangos de corte sob seleção","Vayego, Stela Adami, Dionello, Nelson José Laurino, Figueiredo, Elsio Antonio Pereira de","Revista Brasileira de Zootecnia; 37(7); 1230-1235","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000700013&lang=pt" 
