"S1413-81232015000601721-spa","Tentativa de suicídio em mulheres idosas – uma perspectiva de gênero","Meneghel, Stela Nazareth, Moura, Rosylaine, Hesler, Lilian Zielke, Gutierrez, Denise Machado Duran","Ciência &amp; Saúde Coletiva; 20(6); 1721-1730","Ciência &amp; Saúde Coletiva","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232015000601721&lang=pt" 
"S1413-81232015000601879-spa","Desafıos do profıssional de saúde na notifıcação da violência: obrigatoriedade, efetivação e encaminhamento","Garbin, Cléa Adas Saliba, Dias, Isabella de Andrade, Rovida, Tânia Adas Saliba, Garbin, Artênio José Ísper","Ciência &amp; Saúde Coletiva; 20(6); 1879-1890","Ciência &amp; Saúde Coletiva","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232015000601879&lang=pt" 
"S1413-81232015000601891-spa","Potencialidades e dificuldades para o abastecimento da alimentação escolar mediante a aquisição de alimentos da agricultura familiar em um município brasileiro","Soares, Panmela, Martinelli, Suellen Secchi, Melgarejo, Leonardo, Davó-Blanes, Mari Carmen, Cavalli, Suzi Barletto","Ciência &amp; Saúde Coletiva; 20(6); 1891-1900","Ciência &amp; Saúde Coletiva","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232015000601891&lang=pt" 
"S1413-81232015000601909-spa","Política Nacional de Saúde Integral da População Negra: implementação, conhecimento e aspectos socioeconômicos sob a perspectiva desse segmento populacional","Chehuen Neto, José Antônio, Fonseca, Geovane Mostaro, Brum, Igor Vilela, Santos, João Luís Carvalho Tricote dos, Rodrigues, Tamara Cristina Gomes Ferraz, Paulino, Katia Rocha, Ferreira, Renato Erothildes","Ciência &amp; Saúde Coletiva; 20(6); 1909-1916","Ciência &amp; Saúde Coletiva","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232015000601909&lang=pt" 
"S1413-81232015000601917-spa","Perfıl de fragilidade e fatores associados em idosos cadastrados em uma Unidade de Saúde da Família","Santos, Patrícia Honório Silva, Fernandes, Marcos Henrique, Casotti, Cezar Augusto, Coqueiro, Raildo da Silva, Carneiro, José Ailton Oliveira","Ciência &amp; Saúde Coletiva; 20(6); 1917-1924","Ciência &amp; Saúde Coletiva","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232015000601917&lang=pt" 
"S1413-81232015000601925-spa","Inter-relações entre o estado nutricional, fatores sociodemográficos, características de trabalho e da saúde em trabalhadores de enfermagem","Siqueira, Kali, Griep, Rosane Harter, Rotenberg, Lúcia, Costa, Aline, Melo, Enirtes, Fonseca, Maria de Jesus","Ciência &amp; Saúde Coletiva; 20(6); 1925-1935","Ciência &amp; Saúde Coletiva","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232015000601925&lang=pt" 
"S1413-81232015000601937-spa","Impacto de intervenção nutricional sobre o perfil alimentar e antropométrico de usuárias do Programa academia da saúde","Deus, Raquel Mendonça de, Mingoti, Sueli Aparecida, Jaime, Patrícia Constante, Lopes, Aline Cristine Souza","Ciência &amp; Saúde Coletiva; 20(6); 1937-1946","Ciência &amp; Saúde Coletiva","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232015000601937&lang=pt" 
"S0037-86822015000300331-scl","Serological diagnosis of Chagas disease in HIV-infected patients","Stauffert, Dulce, Silveira, Mariângela Freitas da, Mesenburg, Marilia Arndt, Gaspar, Thiago, Manta, Adriane Brod, Bicca, Guilherme Lucas de Oliveira, Villela, Marcos Marreiro","Revista da Sociedade Brasileira de Medicina Tropical; 48(3); 331-333","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822015000300331&lang=pt" 
"S0037-86822015000300235-scl","New delivery systems for amphotericin B applied to the improvement of leishmaniasis treatment","Chávez-Fumagalli, Miguel Angel, Ribeiro, Tatiana Gomes, Castilho, Rachel Oliveira, Fernandes, Simone Odília Antunes, Cardoso, Valbert Nascimento, Coelho, Cecília Steinberg Perilo, Mendonça, Débora Vasconcelos Costa, Soto, Manuel, Tavares, Carlos Alberto Pereira, Faraco, André Augusto Gomes, Coelho, Eduardo Antonio Ferraz","Revista da Sociedade Brasileira de Medicina Tropical; 48(3); 235-242","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822015000300235&lang=pt" 
"S0037-86822015000300343-scl","Quality assessment of clinical practice guidelinesfor Chagas disease","Olivera, Mario Javier, Fory, Johana Alexandra, Olivera, Antonio José","Revista da Sociedade Brasileira de Medicina Tropical; 48(3); 343-346","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822015000300343&lang=pt" 
"S0037-86822015000300347-scl","Report of new cases of Trypanosoma caninum in Brazil","Oliveira, Tatiana da Silva Fonseca de, Barros, Juliana Helena Silva, Perez, Taliha Dias, Figueiredo, Fabiano Borges, Júnior, Artur Augusto Velho Mendes, Madeira, Maria de Fátima","Revista da Sociedade Brasileira de Medicina Tropical; 48(3); 347-349","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822015000300347&lang=pt" 
"S0037-86822015000300358-scl","Successful treatment of lower urinary tract infections with oral fosfomycin: a report of three cases","Silva, Juliana Oliveira da, Yu, Maria Cecilia Zorat, Doi, André, Araujo, Maria Rita Elmor de, Neto, Pedro Aurélio Mathiasi, Furtado, Guilherme Henrique Campos","Revista da Sociedade Brasileira de Medicina Tropical; 48(3); 358-360","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822015000300358&lang=pt" 
"S0037-86822015000300354-scl","Schistosomiasis in Southern Brazil 17 years after the confirmation of the first autochthonous case","Martins, Demetrius da Silva, Xavier, Mariana Fabris, Masiero, Franciéle de Souza, Cordeiro, Juliana, Thyssen, Patrícia Jacqueline","Revista da Sociedade Brasileira de Medicina Tropical; 48(3); 354-357","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822015000300354&lang=pt" 
"S0037-86822015000300350-scl","Evaluation of the cytokine mannose-binding lectin as a mediator of periportal fibrosis progression in patients with schistosomiasis","Silva, Paula Carolina Valença, Gomes, Adriana Vieira, Cahu, Georgea Gertrudes de Oliveira Mendes, Coêlho, Maria Rosângela Cunha Duarte, Muniz, Maria Tereza Cartaxo, Domingues, Ana Lúcia Coutinho","Revista da Sociedade Brasileira de Medicina Tropical; 48(3); 350-353","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822015000300350&lang=pt" 
"S0037-86822015000300258-scl","Occult HBV infection status among chronic hepatitis C and hemodialysis patients in Northeastern Egypt: regional and national overview","Mandour, Mohamed, Nemr, Nader, Shehata, Atef, Kishk, Rania, Badran, Dahlia, Hawass, Nashaat","Revista da Sociedade Brasileira de Medicina Tropical; 48(3); 258-264","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822015000300258&lang=pt" 
"S0185-12762015000100010-mex","Federico Sánchez Fogarty: Un visionario de su tiempo","Hernández, Fabiola","Anales del Instituto de Investigaciones Estéticas; 37(106); 233-238","Anales del Instituto de Investigaciones Estéticas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-12762015000100010&lang=pt" 
"S0037-86822015000300278-scl","Antimicrobial resistance of Helicobacter pylori strains to five antibiotics, including levofloxacin, in Northwestern Turkey","Caliskan, Reyhan, Tokman, Hrisi Bahar, Erzin, Yusuf, Saribas, Suat, Yuksel, Pelin, Bolek, Bora Kazim, Sevuk, Ecehan Ozge, Demirci, Mehmet, Yılmazli, Ozge, Akgul, Ozer, Kalayci, Fatma, Cakan, Huseyin, Salih, Barik, Bal, Kadir, Kocazeybek, Bekir","Revista da Sociedade Brasileira de Medicina Tropical; 48(3); 278-284","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822015000300278&lang=pt" 
"S0185-12762015000100005-mex","La espacialidad del tiempo: temporalidad y corporalidad en danza","Alarcón Dávila, Mónica","Anales del Instituto de Investigaciones Estéticas; 37(106); 113-147","Anales del Instituto de Investigaciones Estéticas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-12762015000100005&lang=pt" 
"S0185-12762015000100004-mex","Enconchados: gustos, estrategias y precios en la Nueva España","Ocaña Ruiz, Sonia I.","Anales del Instituto de Investigaciones Estéticas; 37(106); 75-112","Anales del Instituto de Investigaciones Estéticas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-12762015000100004&lang=pt" 
"S0185-12762015000100007-mex","Las aportaciones de los manuscritos pictográficos al estudio del juego de pelota","Taladoire, Eric","Anales del Instituto de Investigaciones Estéticas; 37(106); 181-221","Anales del Instituto de Investigaciones Estéticas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-12762015000100007&lang=pt" 
"S0185-12762015000100006-mex","Imágenes colaterales: La influencia de la vanguardia soviética en la obra de Tina Modotti","Rodríguez y Méndez de Lozada, María de las Nieves","Anales del Instituto de Investigaciones Estéticas; 37(106); 149-177","Anales del Instituto de Investigaciones Estéticas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-12762015000100006&lang=pt" 
"S0185-12762015000100001-mex","Presentación","","Anales del Instituto de Investigaciones Estéticas; 37(106); 5-8","Anales del Instituto de Investigaciones Estéticas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-12762015000100001&lang=pt" 
"S0185-12762015000100003-mex","Las enseñanzas de Andrea Alciato en la corte de Venecia: Una tabla de la Colección Barbosa-Stern atribuida a Massys","Mínguez, Víctor, Rodríguez, Inmaculada","Anales del Instituto de Investigaciones Estéticas; 37(106); 53-74","Anales del Instituto de Investigaciones Estéticas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-12762015000100003&lang=pt" 
"S0185-12762015000100002-mex","En las fronteras del &quot;planeta católico&quot;: Representaciones barrocas del estado de guerra permanente en la totalidad imperial hispana","de la Flor, Fernando R.","Anales del Instituto de Investigaciones Estéticas; 37(106); 9-51","Anales del Instituto de Investigaciones Estéticas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-12762015000100002&lang=pt" 
"S0185-12762015000100009-mex","","Alvarez Portugal, Tania Vanessa","Anales del Instituto de Investigaciones Estéticas; 37(106); 231-233","Anales del Instituto de Investigaciones Estéticas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-12762015000100009&lang=pt" 
"S0185-12762015000100008-mex","","Carreón Blaine, Emilie","Anales del Instituto de Investigaciones Estéticas; 37(106); 225-230","Anales del Instituto de Investigaciones Estéticas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-12762015000100008&lang=pt" 
"S0037-86822015000300326-scl","Prevalence of and risk factors for late diagnosis of HIV infection in Brazilian infants and children","Lemos, Lígia Mara Dolce de, Anglemyer, Andrew, Santos, Victor Santana, Gurgel, Ricardo Queiroz, Rutherford, George Williams","Revista da Sociedade Brasileira de Medicina Tropical; 48(3); 326-330","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822015000300326&lang=pt" 
"S0037-86822015000300334-scl","Characterization of a foodborne outbreak caused by Salmonella Enteritidis in Aracaju, State of Sergipe, Brazil","Carneiro, Maria Regina Pires, Cabello, Pedro Hernan, Albuquerque-Junior, Ricardo Luiz Cavalcanti, Jain, Sona, Candido, Alexandre Luna","Revista da Sociedade Brasileira de Medicina Tropical; 48(3); 334-337","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822015000300334&lang=pt" 
"S0037-86822015000300338-scl","Toxoplasma gondii seropositivity and risk factors in pregnant women followed up by the Family Health Strategy","Quadros, Rosiléia Marinho de, Rocha, Gino Chaves da, Romagna, Getúlio, Oliveira, Juliana Pellizzoni de, Ribeiro, Dadryhan Morghani, Marques, Sandra Márcia Tietz","Revista da Sociedade Brasileira de Medicina Tropical; 48(3); 338-342","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822015000300338&lang=pt" 
"S0037-86822015000300233-scl","The recent arbovirus disease epidemic in Brazil","Figueiredo, Luiz Tadeu Moraes","Revista da Sociedade Brasileira de Medicina Tropical; 48(3); 233-234","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822015000300233&lang=pt" 
"S1807-25772015000300163-scl","OrthoSystem: aplicativo de cálculo da análise da dentadura mista","Cunha, Anderson Farias da, Macedo, Ana Gláucia de Oliveira, Pereira, Hallissa Simplício Gomes, Cunha, Ângela Cristina Pinto de Paiva, Farias, Arthur Costa Rodrigues","Revista de Odontologia da UNESP; 44(3); 163-168","Revista de Odontologia da UNESP","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-25772015000300163&lang=pt" 
"S0037-86822015000300314-scl","Post-splenectomy infections in chronic schistosomiasis as a consequence of bacterial translocation","Lima, Kedma de Magalhães, Negro-Dellacqua, Melissa, Santos, Victor Emmanuell Fernandes Apolônio dos, Castro, Célia Maria Machado Barbosa de","Revista da Sociedade Brasileira de Medicina Tropical; 48(3); 314-320","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822015000300314&lang=pt" 
"S0037-86822015000300361-scl","Dirofilariasis involving the oral cavity: report of the first case from South America","Pereira, Laudenice Lucena, Coletta, Ricardo Della, Monteiro, Larissa Cavalcanti, Ferreira, Victor Yuri Nicolau, Leon, Jorge Esquiche, Bonan, Paulo Rogério Ferreti","Revista da Sociedade Brasileira de Medicina Tropical; 48(3); 361-363","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822015000300361&lang=pt" 
"S0037-86822015000300364-scl","Brucella pneumonia with microabscess and pleural effusion","Tekin, Recep","Revista da Sociedade Brasileira de Medicina Tropical; 48(3); 364-364","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822015000300364&lang=pt" 
"S0037-86822015000300365-scl","Cholangiocarcinoma and opisthorchiasis in Northeast Thailand: raw fish intake may not be the sole cause","Wiwanitkit, Viroj","Revista da Sociedade Brasileira de Medicina Tropical; 48(3); 365-365","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822015000300365&lang=pt" 
"S0716-27902015000100015-chl","Música docta de Chile y Brasil, Ximena Cabello, piano","García Arancibia, Fernando","Revista musical chilena; 69(223); 111-112","Revista musical chilena","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27902015000100015&lang=pt" 
"S0716-27902015000100010-chl","Estudios sobre la obra musical de Graciela Paraskevaídis","García Arancibia, Fernando","Revista musical chilena; 69(223); 103-104","Revista musical chilena","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27902015000100010&lang=pt" 
"S0716-27902015000100011-chl","Martín Farías Zúñiga. Reconstruyendo el sonido de la escena: Músicos de teatro en Chile 1947-1987","Valdebenito, Mauricio","Revista musical chilena; 69(223); 104-106","Revista musical chilena","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27902015000100011&lang=pt" 
"S0716-27902015000100012-chl","Ricardo Herrera Mora. Comunidad percusión. Repertorio para percusión de objetos. Modalidad tambores industriales","Merino Castro, Claudio","Revista musical chilena; 69(223); 106-107","Revista musical chilena","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27902015000100012&lang=pt" 
"S0716-27902015000100013-chl","Christian Spencer Espinosa. Pajarillo, Cuatro chileno","Carrasco P, Fernando","Revista musical chilena; 69(223); 108-109","Revista musical chilena","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27902015000100013&lang=pt" 
"S0123-30332015000100001-col","Revistas de ingeniería: En mejoramiento continuo","Machuca Martínez, Fiderman","Ingeniería y competitividad; 17(1); 7-7","Ingeniería y competitividad","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-30332015000100001&lang=pt" 
"S0123-30332015000100003-col","Sistema Experto para regular tensión en Redes de Distribución","Cervera, Alfredo, Caicedo-Delgado, Gladys","Ingeniería y competitividad; 17(1); 23-34","Ingeniería y competitividad","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-30332015000100003&lang=pt" 
"S0123-30332015000100006-col","Crisis de la Ingeniería en Colombia - Estado de la cuestión","Serna M., Edgar, Serna A., Alexei","Ingeniería y competitividad; 17(1); 63-74","Ingeniería y competitividad","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-30332015000100006&lang=pt" 
"S0188-45572015000100013-mex","Hombres sonorenses: un estudio de género de tres generaciones","Calvario Parra, José Eduardo","Estudios sociales (Hermosillo, Son.); 23(45); 309-316","Estudios sociales (Hermosillo, Son.)","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572015000100013&lang=pt" 
"S1692-17982015000100001-col","RETOS DE LA FORMACIÓN EN INGENIERÍA","Flórez Ordoñez, Yudy Natalia","Iteckne; 12(1); 5-5","Iteckne","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-17982015000100001&lang=pt" 
"S0716-27902015000100016-chl","Érase una vez... El barrio","Rondón Sepúlveda, Víctor","Revista musical chilena; 69(223); 112-113","Revista musical chilena","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27902015000100016&lang=pt" 
"S0716-27902015000100018-chl","Creación musical chilena","","Revista musical chilena; 69(223); 115-139","Revista musical chilena","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27902015000100018&lang=pt" 
"S1692-17982015000100007-col","Delta robot controlled by robotic operating system","Rivas-Lalaleo, David Raimundo, Galarza-Zambrano, Eddie Egberto, Tumbaco-Mendoza, Diana Carolina, Quimbita-Zapata, Wilmer Enrique, Galarza-Barrionuevo, Omar Vinicio","Iteckne; 12(1); 54-59","Iteckne","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-17982015000100007&lang=pt" 
"S0716-27902015000100017-chl","Tiziana Palmiero. Las láminas musicales del Códice Martínez Compañón, Trujillo del Perú, 1782-85: espacio de mediación entre las ideas ilustradas de un obispo y las teorías y prácticas musicales de los habitantes de su diócesis","Palmiero, Tiziana","Revista musical chilena; 69(223); 114-114","Revista musical chilena","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27902015000100017&lang=pt" 
"S0716-27902015000100014-chl","Verticidades. Música de cámara para cuarteto mixto (saxofón, flauta, violoncello y arpa)","García Arancibia, Fernando","Revista musical chilena; 69(223); 109-111","Revista musical chilena","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27902015000100014&lang=pt" 
"S0716-27902015000100019-chl","XV Festival Internacional de Música Contemporánea","Ortega Sáenz, Fernanda","Revista musical chilena; 69(223); 140-143","Revista musical chilena","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27902015000100019&lang=pt" 
"S0716-27902015000100002-chl","La Revista Musical Chilena en el siglo XXI","Guerra Rojas, Cristián","Revista musical chilena; 69(223); 13-20","Revista musical chilena","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27902015000100002&lang=pt" 
"S0716-27902015000100001-chl","Septuagésimo aniversario de la Revista Musical Chilena","Merino Montero, Luis","Revista musical chilena; 69(223); 7-12","Revista musical chilena","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27902015000100001&lang=pt" 
"S0716-27902015000100005-chl","Homenaje a Manuel Mamani Mamani: Exmiembro del Comité Editorial y miembro del Comité de Honor de la Revista Musical Chilena. Universidad de Tarapacá, Arica","Barrientos Pacheco, Lina","Revista musical chilena; 69(223); 66-72","Revista musical chilena","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27902015000100005&lang=pt" 
"S0716-27902015000100009-chl","María Antonieta Sacchi de Ceriotto. La música, incansable viajera. Sesenta años de prácticas musicales en Mendoza: 1852-1912","Weber, José Ignacio","Revista musical chilena; 69(223); 101-103","Revista musical chilena","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27902015000100009&lang=pt" 
"S0716-27902015000100008-chl","Melanie Plesch (editora). Analizar, interpretar, hacer música: de las Cantigas de Santa María a la organología. Escritos in memoriam Gerardo V. Huseby","Merino Montero, Luis","Revista musical chilena; 69(223); 98-101","Revista musical chilena","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27902015000100008&lang=pt" 
