"S1870-39252001000100007-mex","Sonora: An Intimate Geography","Pineda Pablos, Nicolás","Región y sociedad; 13(21); 201-205","Región y sociedad","Espanhol","2001","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252001000100007&lang=pt" 
"S0583-76932001000200008-mex","Cálculo teórico y experimental del parámetro termodinámico de interacción de Flory del Poli(adipato de etileno)","Cecopieri-Gómez, Martha L., Palacios, Joaquín","Revista de la Sociedad Química de México; 45(2); 82-88","Revista de la Sociedad Química de México","Espanhol","2001","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932001000200008&lang=pt" 
"S0583-76932001000200001-mex","Resolución microbiológica de 1-fenil-1-propanol y de 1-(4-toluil)-1-etanol con Nocardia corallina B-276","Pérez, Herminia I., Luna, Héctor, Manjarrez, Norberto, Solís, Aida","Revista de la Sociedad Química de México; 45(2); 43-46","Revista de la Sociedad Química de México","Espanhol","2001","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932001000200001&lang=pt" 
"S0583-76932001000200009-mex","Propiedades físicas y químicas del aceite de aguacate obtenido de puré deshidratado por microondas","Jiménez, Ma. Elena, Aguilar, Ma. del Rosario, Zambrano, Ma. de la Luz, Kolar, Eva","Revista de la Sociedad Química de México; 45(2); 89-92","Revista de la Sociedad Química de México","Espanhol","2001","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932001000200009&lang=pt" 
"S0100-69912001000300012-scl","Banda gástrica ajustável laparoscópica: alternativa técnica","Miguel, Pablo Roberto, Reusch, Marcus, Rosa, André Luiz Moreira da","Revista do Colégio Brasileiro de Cirurgiões; 28(3); 223-224","Revista do Colégio Brasileiro de Cirurgiões","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912001000300012&lang=pt" 
"S0080-62342001000200004-scl","A utilização do grupo focal como metodologia qualitativa na promoção da saúde","lervolino, Solange Abrocesi, Pelicioni, Maria Cecilia Focesi","Revista da Escola de Enfermagem da USP; 35(2); 115-121","Revista da Escola de Enfermagem da USP","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342001000200004&lang=pt" 
"S0080-62342001000200005-scl","O método funcional na prática da enfermagem abordado através da dinâmica de grupo: relato de uma experiência","Spagnol, Carla Aparecida, Fernandes, Márcia Simoni, Flório, Maria Cristina Simões, Barreto, Regiane Ap. S. S., Sant&#039;Ana, Roberta P de M., Carvalho, Viviane T. de","Revista da Escola de Enfermagem da USP; 35(2); 122-129","Revista da Escola de Enfermagem da USP","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342001000200005&lang=pt" 
"S0080-62342001000200008-scl","O atendimento do doente mental em pronto-socorro geral: sentimentos e ações dos membros da equipe de enfermagem","Campos, Claudinei José Gomes, Teixeira, Marina Borges","Revista da Escola de Enfermagem da USP; 35(2); 141-149","Revista da Escola de Enfermagem da USP","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342001000200008&lang=pt" 
"S0080-62342001000200011-scl","Etnografia: esteatégia metodológica utilizada para contextualizar o cenário cultural do CTI de um hospital universitário","Bastos, Marisa Antonini Ribeiro","Revista da Escola de Enfermagem da USP; 35(2); 163-171","Revista da Escola de Enfermagem da USP","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342001000200011&lang=pt" 
"S0080-62342001000200012-scl","Buscando preservar a integridade da unidade familiar: a família vivendo a experiência de ter um filho na UTI","Bousso, Regina Szylit, Angelo, Margareth","Revista da Escola de Enfermagem da USP; 35(2); 172-179","Revista da Escola de Enfermagem da USP","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342001000200012&lang=pt" 
"S0080-62342001000200016-scl","Interferência do intervalo de administração da droga sobre a nefrotoxicidade da gentamicina em ratos","Oliveira, Verônica Cunha Rodrigues, Tejos, Carla Roberta, Hosaka, Elisabeth Mie, Andrade, Sara Cogo, Araújo, Magali, Vattimo, Maria de Fátima Fernandes","Revista da Escola de Enfermagem da USP; 35(2); 200-204","Revista da Escola de Enfermagem da USP","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342001000200016&lang=pt" 
"S0080-62342001000200002-scl","A vivência de um estudante de enfermagem em uma equipe interdisciplinar: fábrica de idéias","Vaie, Sylvia, Barros, Sônia","Revista da Escola de Enfermagem da USP; 35(2); 100-107","Revista da Escola de Enfermagem da USP","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342001000200002&lang=pt" 
"S0080-62342001000200014-scl","O cidadão com transtorno psíquico: reflexões sobre os direitos humanos e os direitos do paciente","Chamma, Rita de Cássia, Forcella, Hideko Takeuchi","Revista da Escola de Enfermagem da USP; 35(2); 184-190","Revista da Escola de Enfermagem da USP","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342001000200014&lang=pt" 
"S0080-62342001000200003-scl","O adoecimento pelo cancer de laringe","Zago, Márcia Maria Fontão, Barichello, Elizabeth, Hannickel, Sabrina, Sawada, Namie Okino","Revista da Escola de Enfermagem da USP; 35(2); 108-114","Revista da Escola de Enfermagem da USP","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342001000200003&lang=pt" 
"S0080-62342001000200001-scl","Editorial","Egry, Emiko Yoshikawa","Revista da Escola de Enfermagem da USP; 35(2); 97-97","Revista da Escola de Enfermagem da USP","Inglês, Português, Espanhol","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342001000200001&lang=pt" 
"S0080-62342001000200015-scl","O uso das pastilhas de paraformaldeído pelas instituições de saúde do Brasil: parte I","Graziano, Kazuko Uchikawa","Revista da Escola de Enfermagem da USP; 35(2); 191-199","Revista da Escola de Enfermagem da USP","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342001000200015&lang=pt" 
"S0080-62342001000200009-scl","Reflexões sobre a sexualidade velada no silêncio dos corpos","Ressel, Lúcia Beatriz, Silva, Maria Júlia Paes da","Revista da Escola de Enfermagem da USP; 35(2); 150-154","Revista da Escola de Enfermagem da USP","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342001000200009&lang=pt" 
"S0080-62342001000200006-scl","Classificação das intervenções de enfermagem","Guimarães, Heloísa Cristina Quatrini Carvalho Passos, Barros, Alba Lucia Botura Leite de","Revista da Escola de Enfermagem da USP; 35(2); 130-134","Revista da Escola de Enfermagem da USP","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342001000200006&lang=pt" 
"S0080-62342001000200013-scl","Controle da dor no pós-operatório","Pimenta, Cibele Andrucioli de Mattos, Santos, Erika Maria Monteiro, Chaves, Lucimara Duarte, Martins, Luciana Mendes, Gutierrez, Beatriz Aparecida Ozello","Revista da Escola de Enfermagem da USP; 35(2); 180-183","Revista da Escola de Enfermagem da USP","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342001000200013&lang=pt" 
"S0080-62342001000200017-scl","Errata","","Revista da Escola de Enfermagem da USP; 35(2); -","Revista da Escola de Enfermagem da USP","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342001000200017&lang=pt" 
"S0080-62342001000200007-scl","Suspensão de cirurgias: atitudes e representações dos enfermeiros","Vieira, Maria Jésia, Furegato, Antonia Regina F","Revista da Escola de Enfermagem da USP; 35(2); 135-140","Revista da Escola de Enfermagem da USP","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342001000200007&lang=pt" 
"S0080-62342001000200010-scl","Acidentes do trabalho entre trabalhadores de enfermagem de um hospital universitário","Benatti, Maria Cecilia Cardoso","Revista da Escola de Enfermagem da USP; 35(2); 155-162","Revista da Escola de Enfermagem da USP","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342001000200010&lang=pt" 
"S0034-74502001000200002-col","UN PSIQUIATRA DECIMONÓNICO EN EL SIGLO XX MIGUEL JIMENEZ LÓPEZ (1875 -1955)","TORRES GUTIÉRREZ, MANUEL","Revista Colombiana de Psiquiatría; 30(2); 113-140","Revista Colombiana de Psiquiatría","Espanhol","2001","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502001000200002&lang=pt" 
"S0034-74502001000200001-col","CUATRO PERSONAJES DE LA PSIQUIATRÍA COLOMBIANA DEL SIGLO XX","SALAMANCA R, RAFAEL H","Revista Colombiana de Psiquiatría; 30(2); 110-111","Revista Colombiana de Psiquiatría","Espanhol","2001","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502001000200001&lang=pt" 
"S0034-74502001000200005-col","EL AVE FÉNIX LUIS JAIME SÁNCHEZ URREA (1916 - 1988)","ARTEAGA PALLARES, CARLOS","Revista Colombiana de Psiquiatría; 30(2); 179-198","Revista Colombiana de Psiquiatría","Espanhol","2001","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502001000200005&lang=pt" 
"S0034-74502001000200004-col","VIENTO DEL TRÓPICO JOSÉ FRANCISCO SOCARRÁS COLINA (1907-1995)","GARCÍA MONCALEANO, HENRY","Revista Colombiana de Psiquiatría; 30(2); 161-178","Revista Colombiana de Psiquiatría","Espanhol","2001","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502001000200004&lang=pt" 
"S0100-69912001000300017-scl","Carcinoma superficial multifocal do pênis: ênfase ao teste do azul de toluidina","Begliomini, Hélio","Revista do Colégio Brasileiro de Cirurgiões; 28(3); 235-237","Revista do Colégio Brasileiro de Cirurgiões","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912001000300017&lang=pt" 
"S0100-69912001000300016-scl","Trombose carotídea após traumatismo contuso","Bez, Leonardo Ghizoni, Drumond, Domingos André Fernandes","Revista do Colégio Brasileiro de Cirurgiões; 28(3); 232-234","Revista do Colégio Brasileiro de Cirurgiões","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912001000300016&lang=pt" 
"S0100-69912001000300015-scl","Ferimento puntiforme em tórax produzindo lesão cardíaca","Spencer Netto, Fernando Antônio Campelo, Vasconcelos, Paulo Ricardo Camelo, Pinto, Joma Magaly Cintra","Revista do Colégio Brasileiro de Cirurgiões; 28(3); 230-231","Revista do Colégio Brasileiro de Cirurgiões","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912001000300015&lang=pt" 
"S0100-69912001000300001-scl","Telemedicina e cirurgia","Cutait, Raul","Revista do Colégio Brasileiro de Cirurgiões; 28(3); I-II","Revista do Colégio Brasileiro de Cirurgiões","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912001000300001&lang=pt" 
"S0100-69912001000300002-scl","Câncer gástrico precoce: revisão de 47 casos do instituto nacional de câncer nos últimos cinco anos","Pinto, Carlos Eduardo, Sousa Filho, Odilon de, Correa, José Humberto Simões, Landim, Fábio Machado, Kuroda, Bernardo Ryuji, Oliveira, Ivanir Martins de","Revista do Colégio Brasileiro de Cirurgiões; 28(3); 161-164","Revista do Colégio Brasileiro de Cirurgiões","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912001000300002&lang=pt" 
"S0100-69912001000300014-scl","Tumor do apêndice vermiforme","Lopes Júnior, Ascêncio Garcia, Saqueti, Eufânio E., Cardoso, Luciene T. Q.","Revista do Colégio Brasileiro de Cirurgiões; 28(3); 228-229","Revista do Colégio Brasileiro de Cirurgiões","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912001000300014&lang=pt" 
"S0100-69912001000300004-scl","Abdominoplastia por plicatura anterior longitudinal na síndrome de prune belly: experiência inicial do hospital municipal Jesus","Jesus, Lisieux Eyer de, Cintra, Henrique Pessoa Ladvocat, Soito, Isabel Cristina, Valle, José de Ribamar","Revista do Colégio Brasileiro de Cirurgiões; 28(3); 173-179","Revista do Colégio Brasileiro de Cirurgiões","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912001000300004&lang=pt" 
"S0100-69912001000300013-scl","Mucocele do apêndice","Pereira, José Carlos de Rezende, Silva Júnior, Carlos Antônio da","Revista do Colégio Brasileiro de Cirurgiões; 28(3); 225-227","Revista do Colégio Brasileiro de Cirurgiões","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912001000300013&lang=pt" 
"S0100-69912001000300006-scl","Validade da punção biópsia por agulha fina nas doenças da glândula parótida","Araújo Filho, Vergílius José F., Carlucci Júnior, Dorival de, Sondermann, Adriana, Machado, Maria Teresa A. S., Carneiro, Paulo C., Ferraz, Alberto Rossetti","Revista do Colégio Brasileiro de Cirurgiões; 28(3); 189-192","Revista do Colégio Brasileiro de Cirurgiões","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912001000300006&lang=pt" 
"S0100-69912001000300007-scl","Reatividade linfonodal com metástase cervical de tumor primário oculto: estudo de 24 pacientes","Amar, Ali, Rosa, Marilene Paladino, Rapoport, Abrão, Magalhães, Marcos Ribeiro, Carvalho, Marcos Brasilino de","Revista do Colégio Brasileiro de Cirurgiões; 28(3); 193-197","Revista do Colégio Brasileiro de Cirurgiões","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912001000300007&lang=pt" 
"S0100-69912001000300008-scl","Incidência de empiema pleural no trauma isolado do tórax com e sem uso da antibioticoterapia","Fontelles, Mauro José, Mantovani, Mario","Revista do Colégio Brasileiro de Cirurgiões; 28(3); 198-202","Revista do Colégio Brasileiro de Cirurgiões","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912001000300008&lang=pt" 
"S0100-69912001000300003-scl","Estudo funcional tardio do auto-implante esplênico após trauma complexo do baço humano","Resende, Vivian, Petroianu, Andy","Revista do Colégio Brasileiro de Cirurgiões; 28(3); 167-172","Revista do Colégio Brasileiro de Cirurgiões","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912001000300003&lang=pt" 
"S0100-69912001000300005-scl","Tireoidectomia unilateral no carcinoma diferenciado da tireóide de baixo risco: uma cirurgia inadequada","Rodrigues, Aluízio, Gonçalves, Manuel Domingos da Cruz, Ferreira, Marco Antônio Menezes, Velloso, José Gonçalves, Vieira, Orlando Marques","Revista do Colégio Brasileiro de Cirurgiões; 28(3); 181-187","Revista do Colégio Brasileiro de Cirurgiões","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912001000300005&lang=pt" 
"S0100-69912001000300009-scl","Estudo comparativo entre sling pubovaginal de parede vaginal e sling de fáscia do reto abdominal no tratamento da incontinência urinária de esforço","Carvalho Júnior, Arlindo Monteiro de, Carretette, Fabrício Borges, Muller, Valter, Vaz, Fernando Pires","Revista do Colégio Brasileiro de Cirurgiões; 28(3); 203-207","Revista do Colégio Brasileiro de Cirurgiões","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912001000300009&lang=pt" 
"S0100-69912001000300010-scl","Efeito do metronidazol na morfologia intestinal e na ocorrência de translocação bacteriana em ratos na vigência ou não de obstrução intestinal","Silva, Adalberto Ferreira da, Aguilar-Nascimento, José Eduardo de","Revista do Colégio Brasileiro de Cirurgiões; 28(3); 208-215","Revista do Colégio Brasileiro de Cirurgiões","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912001000300010&lang=pt" 
"S0100-69912001000300011-scl","Linfonodo sentinela: um novo conceito no tratamento cirúrgico do câncer de mama","Urban, Cícero de Andrade, Lima, Rubens Silveira de, Schünemann Júnior, Eduardo, Hakim Neto, Calixto Antônio, Yamada, Airton, Bleggi-Torres, Luiz Fernando","Revista do Colégio Brasileiro de Cirurgiões; 28(3); 216-222","Revista do Colégio Brasileiro de Cirurgiões","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912001000300011&lang=pt" 
"S0034-74502001000200003-col","CON CETRO DE INSIGNE MARFIL EDMUNDO RICO TEJADA (1899-1966)","SALAMANCA RODRÍGUEZ, RAFAEL","Revista Colombiana de Psiquiatría; 30(2); 141-160","Revista Colombiana de Psiquiatría","Espanhol","2001","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502001000200003&lang=pt" 
"S0864-21762001000100002-cub","Esotropías: resultados con la técnica de mediciones a partir del limbo","Naranjo Fernández, Rosa María, Méndez Sánchez, Teresita de Jesús, Hernández Santos, Lourdes Rita","Revista Cubana de Oftalmología; 14(1); -","Revista Cubana de Oftalmología","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762001000100002&lang=pt" 
"S0864-21762001000100003-cub","Listas de comprobación de las habilidades prácticas de la asignatura Oftalmología","Saint-Blancard Morgado, Georgina, Martínez Martínez, Elisa","Revista Cubana de Oftalmología; 14(1); -","Revista Cubana de Oftalmología","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762001000100003&lang=pt" 
"S0864-21762001000100004-cub","Retracción esencial de la conjuntiva: A propósito de un caso","Vega Quiroga, Belkis, López Hernández, Silvia, Pérez Suárez, Raúl Gabriel, Calzada González, Eudelio","Revista Cubana de Oftalmología; 14(1); -","Revista Cubana de Oftalmología","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762001000100004&lang=pt" 
"S0864-21762001000100005-cub","Hipnoanestesia en cirugía oftalmológica","Maqueira Roque, Juana María, Sigler Villanueva, Aldo","Revista Cubana de Oftalmología; 14(1); -","Revista Cubana de Oftalmología","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762001000100005&lang=pt" 
"S0864-21762001000100006-cub","Manifestaciones clínicas de la retinosis pigmentaria recesiva ligada al sexo en una portadora","Dyce Gordon, Elisa, Mapolón Ascendor, Yolanda, Dyce Gordon, Beatriz","Revista Cubana de Oftalmología; 14(1); -","Revista Cubana de Oftalmología","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762001000100006&lang=pt" 
"S0864-21762001000100007-cub","Displasia oculoauriculovertebral o síndrome de Goldenhar: Estudio multidisciplinario de un caso clínico","de La Barca Lleonart, Marina, Paz Sarduy, Adalberto, Ocaña Gil, María Antonia, Atienza Lois, Leonardo","Revista Cubana de Oftalmología; 14(1); -","Revista Cubana de Oftalmología","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762001000100007&lang=pt" 
"S0864-21762001000100008-cub","Síndrome de Klippel-Trenaunay-Weber: presentación de un caso","Méndez Sánchez, Teresita de J., Otero Alba, Isabel de la C., García García, Ramiro, Pérez Tamayo, Bertila","Revista Cubana de Oftalmología; 14(1); -","Revista Cubana de Oftalmología","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762001000100008&lang=pt" 
"S0864-21762001000100009-cub","Estudio descriptivo, analítico y predictivo de las heridas perforantes del bulbo ocular","González Delgado, Rosa Idalmis, Pérez Blázquez, Gildo J.","Revista Cubana de Oftalmología; 14(1); -","Revista Cubana de Oftalmología","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762001000100009&lang=pt" 
