"S0124-00642007000400009-col","Calidad de Vida y Apoyo Social de los Pacientes con Enfermedad Pulmonar Obstructiva Crónica","Ramírez-Vélez, Robinson","Revista de Salud Pública; 9(4); 568-575","Revista de Salud Pública","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642007000400009&lang=pt" 
"S1025-02552007000500001-cub","¿ES EL LETARGO UN SIGNO FRECUENTE EN LA INVAGINACIÓN INTESTINAL?","Hernández Moore, Elizabeth, Delgado Marín, Neyda, López Guerrero, Ramón, Reguero Muñoz, José Luis","Revista Archivo Médico de Camagüey; 11(5); -","Revista Archivo Médico de Camagüey","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552007000500001&lang=pt" 
"S1025-02552007000500002-cub","EXAMEN DE LA OCLUSIÓN EN ADOLESCENTES DEL CONSULTORIO 39. ÁREA DE SALUD OESTE","Travieso Gutiérrez, Yusimí, Díaz Gómez, Silvia María, Espeso Nápoles, Nelia, Fernández Carmenates, Neisy, Posada Beceiro, Carlos","Revista Archivo Médico de Camagüey; 11(5); -","Revista Archivo Médico de Camagüey","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552007000500002&lang=pt" 
"S1025-02552007000500003-cub","EFICACIA DE LA TINTURA DE PROPÓLEO AL 20 % EN EL TRATAMIENTO DE LA HIPERESTESIA DENTINARIA","Fernández Gerpe, Kenia Ibis, Martín Reyes, Odalys, Arias Herrera, Sury, Paz Latorre, Elvia","Revista Archivo Médico de Camagüey; 11(5); -","Revista Archivo Médico de Camagüey","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552007000500003&lang=pt" 
"S1025-02552007000500004-cub","DIAGNÓSTICO ULTRASONOGRÁFICO DE COMPLICACIONES EN EL PACIENTE CON INSUFICIENCIA RENAL AGUDA POSTRASPLANTE RENAL","Pereira Recio, Héctor, Chávez Guerra, Víctor","Revista Archivo Médico de Camagüey; 11(5); -","Revista Archivo Médico de Camagüey","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552007000500004&lang=pt" 
"S1025-02552007000500006-cub","ANESTESIA INTRADURAL Y CIRUGÍA AMBULATORIA","Vilaplana Santaló, Carlos Antonio, Pozo Romero, José Antonio, Dumenigo Arias, Oscar, Alejandro Ramírez, Félix","Revista Archivo Médico de Camagüey; 11(5); -","Revista Archivo Médico de Camagüey","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552007000500006&lang=pt" 
"S1025-02552007000500007-cub","LA PARÁLISIS CEREBRAL INFANTIL: SU IMPACTO SOBRE EL AJUSTE EMOCIONAL Y DESEMPEÑO SOCIAL DE LA MADRE","Pérez Álvarez, Luis, Mendiondo Ramos, Patricia","Revista Archivo Médico de Camagüey; 11(5); -","Revista Archivo Médico de Camagüey","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552007000500007&lang=pt" 
"S1025-02552007000500005-cub","CARACTERIZACIÓN CLÍNICA EPIDEMIOLÓGICA DE LAS INTOXICACIONES AGUDAS EN PEDIATRÍA","Rodríguez Rubinos, Raysa, Pérez Rodríguez, Sonia, Barreto Galbán, Gloria, Ponce de León Consuegra, Jacqueline","Revista Archivo Médico de Camagüey; 11(5); -","Revista Archivo Médico de Camagüey","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552007000500005&lang=pt" 
"S1025-02552007000500009-cub","REMODELACIÓN CARDIOVASCULAR EN EL PACIENTE HIPERTENSO EN UN ÁREA DE SALUD","Romero Sánchez, María del C, Delgado Vega, Mirta, Ferrer Herrera, Ismael, Manchola Padrón, Elizabeth, Ferrer Tan, Ismael","Revista Archivo Médico de Camagüey; 11(5); -","Revista Archivo Médico de Camagüey","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552007000500009&lang=pt" 
"S1025-02552007000500012-cub","TUBERCULOSIS PULMONAR: ENFERMEDAD DE ADDISON Y SÍNDROME DE MALABSORCIÓN INTESTINAL: REPORTE DE UN CASO","Pila Pérez, Rafael, Vidal Trujillo, Luis, Pila Peláez, Rafael, Holguín Prieto, Víctor","Revista Archivo Médico de Camagüey; 11(5); -","Revista Archivo Médico de Camagüey","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552007000500012&lang=pt" 
"S1025-02552007000500015-cub","TÉCNICA DE GHALI MODIFICADA: UNA VARIANTE PARA EL TRATAMIENTO QUIRÚRGICO DEL METATARSO VARO","Rodríguez Rodríguez, Eugenio, Alvarez López, Alejandro, Bueno Rodríguez, Pedro, Pérez González, Rafael","Revista Archivo Médico de Camagüey; 11(5); -","Revista Archivo Médico de Camagüey","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552007000500015&lang=pt" 
"S1025-02552007000500014-cub","CONSIDERACIONES NOVEDOSAS SOBRE LA ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA","Arredondo Bruce, Alfredo, Rodríguez Sed, José","Revista Archivo Médico de Camagüey; 11(5); -","Revista Archivo Médico de Camagüey","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552007000500014&lang=pt" 
"S1025-02552007000500013-cub","ENFERMEDAD DE HODGKIN PRIMITIVA DE MEDIASTINO: REPORTE DE UN CASO","Álvarez Serrano, Esteban, Ávila Arostigue, Debbie, Casola Crespo, Eugenio, Vilas Martínez, Lisandro","Revista Archivo Médico de Camagüey; 11(5); -","Revista Archivo Médico de Camagüey","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552007000500013&lang=pt" 
"S1025-02552007000500011-cub","CARCINOMA EPIDERMOIDE INFILTRANTE:REPORTE DE UN CASO","Victoria Bárzaga, Héctor Oscar, Ramos Cabrera, Asmell, Valdeblánquez Atencio, Johanna Cecilia, Nápoles Vega, Darien","Revista Archivo Médico de Camagüey; 11(5); -","Revista Archivo Médico de Camagüey","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552007000500011&lang=pt" 
"S1025-02552007000500010-cub","COMPORTAMIENTO DE LA HIPERTENSIÓN ARTERIAL EN LOS ADOLESCENTES","Prada Santana, Jenisey, Brizuela Pérez, Susana, Díaz Brito, Yoimy, Conde Martín, Marlene","Revista Archivo Médico de Camagüey; 11(5); -","Revista Archivo Médico de Camagüey","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552007000500010&lang=pt" 
"S0213-91112007000500017-esp","","","Gaceta Sanitaria; 21(5); 437-437","Gaceta Sanitaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112007000500017&lang=pt" 
"S0213-91112007000500006-esp","Dos métodos para analizar la evolución de la incidencia de consumo de heroína y cocaína en Barcelona","Sánchez-Niubò, Albert, Domingo-Salvany, Antònia, Gómez Melis, Guadalupe, Teresa Brugal, M., Scalia-Tomba, Gianpaolo","Gaceta Sanitaria; 21(5); 397-403","Gaceta Sanitaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112007000500006&lang=pt" 
"S0213-91112007000500007-esp","Diferencias entre prescripción y dispensación de genéricos en atención primaria. La excepción como regla","Ricarte Díez, José I., Benounna, Hatim, Velarde Mayol, Cristina, Torres García, Rafael M.","Gaceta Sanitaria; 21(5); 404-406","Gaceta Sanitaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112007000500007&lang=pt" 
"S0213-91112007000500008-esp","Sustitución en las oficinas de farmacia y mercado de genéricos","Puig-Junoy, Jaume","Gaceta Sanitaria; 21(5); 407-407","Gaceta Sanitaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112007000500008&lang=pt" 
"S0213-91112007000500005-esp","Epidemiología descriptiva de meningitis no meningocócicas bacterianas de la provincia de Zaragoza (1999-2004): Evaluación de su sistema de vigilancia","Rodrigo Val, María Pilar, Guimbao, Joaquín, Vergara, Alberto, Varela, Carmen, Mateo, Salvador de, Herrera, Dionisio","Gaceta Sanitaria; 21(5); 390-396","Gaceta Sanitaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112007000500005&lang=pt" 
"S0213-91112007000500004-esp","Modificaciones en las perspectivas de los médicos sobre el registro médico electrónico: investigación cualitativa longitudinal","Dawidowski, Adriana Ruth, Toselli, Luzia, Roberto Luna, Daniel, Oberti, Pablo Fernando, Soto, María Aracelli, González Bernaldo de Quirós, Fernán","Gaceta Sanitaria; 21(5); 384-389","Gaceta Sanitaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112007000500004&lang=pt" 
"S0213-91112007000500010-esp","Prevalencia de prescripción: indicación de protectores gástricos en pacientes hospitalizados","Hermida Ameijeiras, Álvaro, Cabana González, Belén, Lorenzo Zúñiga, Vicente","Gaceta Sanitaria; 21(5); 412-415","Gaceta Sanitaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112007000500010&lang=pt" 
"S0213-91112007000500009-esp","La producción científica española en bioética a través de MEDLINE","Belinchón, Isabel, Ramos, José Manuel, Bellver, Vicente","Gaceta Sanitaria; 21(5); 408-411","Gaceta Sanitaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112007000500009&lang=pt" 
"S0213-91112007000500013-esp","Revisión sistemática de los estudios sobre el nivel socioeconómico de los hombres que maltratan a sus parejas","Vives-Cases, Carmen, Gil-González, Diana, Carrasco-Portiño, Mercedes, Álvarez-Dardet, Carlos","Gaceta Sanitaria; 21(5); 425-430","Gaceta Sanitaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112007000500013&lang=pt" 
"S0213-91112007000500003-esp","Evolución de las desigualdades según la clase social en el control del embarazo en Barcelona (1994-97 frente a 2000-03)","Salvador, Joaquín, Cano-Serral, Gemma, Rodríguez-Sanz, Maica, Villalbí, Joan R., Cunillé, Montserrat, Ricart, Montserrat, Roig, Angelina, Lladonosa, Anna, Borrell, Carme","Gaceta Sanitaria; 21(5); 378-383","Gaceta Sanitaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112007000500003&lang=pt" 
"S0213-91112007000500015-esp","¿«Progreso» sanitario = más? ¿O menos y mejor?","","Gaceta Sanitaria; 21(5); 433-433","Gaceta Sanitaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112007000500015&lang=pt" 
"S0213-91112007000500016-esp","","Miller, Rick","Gaceta Sanitaria; 21(5); 434-434","Gaceta Sanitaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112007000500016&lang=pt" 
"S0213-91112007000500001-esp","La ley de igualdad efectiva de mujeres y hombres: un paso adelante","Pérez, Glòria","Gaceta Sanitaria; 21(5); 367-370","Gaceta Sanitaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112007000500001&lang=pt" 
"S0213-91112007000500012-esp","Influencia que el modo de ser de las grandes urbes ejerce en la salud y longevidad de sus habitantes: aplicación de este estudio a nuestra ciudad","Nin y Pullés, José A.","Gaceta Sanitaria; 21(5); 418-424","Gaceta Sanitaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112007000500012&lang=pt" 
"S0213-91112007000500014-esp","¿Es el racismo relevante para la salud pública española?","Gil-González, Diana, Vives-Cases, Carmen, Álvarez-Dardet, Carlos","Gaceta Sanitaria; 21(5); 431-432","Gaceta Sanitaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112007000500014&lang=pt" 
"S0213-91112007000500011-esp","Estadística y salud pública: el argumento del método numérico","Bernabeu-Mestre, Josep","Gaceta Sanitaria; 21(5); 416-417","Gaceta Sanitaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112007000500011&lang=pt" 
"S0213-91112007000500002-esp","El mensaje publicitario de los anuncios de fármacos en las revistas médicas españolas","Castaño Riera, Eusebi J., Oterino de la Fuente, David, Rodríguez Rodrígueza, Rosa M.","Gaceta Sanitaria; 21(5); 371-377","Gaceta Sanitaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112007000500002&lang=pt" 
"S0004-06142007000800006-esp","Pedro Martín Martínez, Profesor de Anatomía del Hospital General de Madrid","Saíz Carrero, Ataulfo","Archivos Españoles de Urología (Ed. impresa); 60(8); 887-901","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142007000800006&lang=pt" 
"S0004-06142007000800003-esp","La patología urológica en la obra de Abulcasis","Otero Tejero, Ignacio, Serrano Pascual, Alvaro, Chicharro Almarza, Javier, Golbano Ablanque, Jesús Mª, Leal Hernández, Fernando, Pozo Mengual, Bernabé, Merino Hernáez, Carlos, González Peramato Gutiérrez, Pilar, Escolano Chamoix, Antonio, Sanz Redondo, Manuel","Archivos Españoles de Urología (Ed. impresa); 60(8); 859-868","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142007000800003&lang=pt" 
"S0004-06142007000800008-esp","Conocimiento de las enfermedades urogenitales en la obra de Gaspar Casal, &quot;Historia natural y medica del principado de Asturias&quot; (1762)","Fariña Pérez, Luis Ángel","Archivos Españoles de Urología (Ed. impresa); 60(8); 909-915","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142007000800008&lang=pt" 
"S0004-06142007000800018-esp","Diagnóstico y tratamiento de la uretritis crónica en la sanidad militar con el cambio de siglo (XIX-XX)","Martín-Laborda y Bergasa, Fernando, Lozano Lozano, Doroteo","Archivos Españoles de Urología (Ed. impresa); 60(8); 994-1002","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142007000800018&lang=pt" 
"S0004-06142007000800021-esp","Carlos Younger de la Peña (1920-1996): La urología madrileña en la segunda mitad del siglo XX","Virseda Rodríguez, Julio Antonio","Archivos Españoles de Urología (Ed. impresa); 60(8); 1015-1028","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142007000800021&lang=pt" 
"S0004-06142007000800007-esp","La Urología preilustrada: De la Urología del Real Colegio de Cádiz a la de la Veneranda Tertulia","Romero Tenorio, Manuel, Solano Castro, Domingo, Ledó Cepero, Mª José, Romero de Soto, Reyes, Valencia Vergara, Oscar, García Vázquez, Amalia, Romero de Soto, Dolores, Soto Villalba, Juan, Álvarez Ossorio, José","Archivos Españoles de Urología (Ed. impresa); 60(8); 902-908","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142007000800007&lang=pt" 
"S0004-06142007000800019-esp","Historia de la litotricia por ondas de choque en España","Ruíz Marcellán, Francisco Javier, Ibarz Servio, Luis","Archivos Españoles de Urología (Ed. impresa); 60(8); 1003-1008","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142007000800019&lang=pt" 
"S0004-06142007000800001-esp","Introducción al desarrollo y evolución de la urología española","Pérez Albacete, Mariano","Archivos Españoles de Urología (Ed. impresa); 60(8); 835-842","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142007000800001&lang=pt" 
"S0004-06142007000800002-esp","El significado de la erección, la genitalidad y otras representaciones de índole urológico en el imaginario paleolítico","Angulo Cuesta, Javier, García Díez, Marcos","Archivos Españoles de Urología (Ed. impresa); 60(8); 845-858","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142007000800002&lang=pt" 
"S0004-06142007000800015-esp","Los &quot;Cuadernos de campo&quot; y esbozos histológicos en la obra de Salvador Gil Vernet","Gelabert Mas, Antoni","Archivos Españoles de Urología (Ed. impresa); 60(8); 979-983","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142007000800015&lang=pt" 
"S0004-06142007000800016-esp","Inicio y desarrollo de la ureterorrenoscopia","Pérez-Castro Ellendt, Enrique","Archivos Españoles de Urología (Ed. impresa); 60(8); 985-988","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142007000800016&lang=pt" 
"S0004-06142007000800005-esp","La intervención del Dr. Francisco Díaz en el proceso inquisitorial contra Elena/o de Céspedes, una cirujana transexual condenada por la Inquisición de Toledo en 1587","Maganto Pavón, Emilio","Archivos Españoles de Urología (Ed. impresa); 60(8); 873-886","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142007000800005&lang=pt" 
"S0004-06142007000800009-esp","Goya y su sintomatología miccional de Burdeos, 1825","Gómiz León, Juan José","Archivos Españoles de Urología (Ed. impresa); 60(8); 917-930","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142007000800009&lang=pt" 
"S0004-06142007000800020-esp","Vicisitudes de un sencillo inventor","García López, Francisco","Archivos Españoles de Urología (Ed. impresa); 60(8); 1009-1013","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142007000800020&lang=pt" 
"S0004-06142007000800014-esp","Historia de la raquianestesia y de la anestesia epidural en España","Gonzalo Rodríguez, Victoria, Rivero Martínez, Mª Dolores, Pérez Albacete, Mariano, López López, Ana I., Maluff Torres, Alejandro","Archivos Españoles de Urología (Ed. impresa); 60(8); 973-978","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142007000800014&lang=pt" 
"S0004-06142007000800010-esp","Federico Rubio y Galí, &quot;Príncipe de la Cirugía&quot;, y la Urología en la Sevilla del siglo XIX","Poyato Galán, Juan Manuel, García Millán, María del Mar, Álvarez Rey, María Felisa","Archivos Españoles de Urología (Ed. impresa); 60(8); 931-942","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142007000800010&lang=pt" 
"S0004-06142007000800022-esp","Participación española en los Congresos de la Sociedad Internacional de Urología en el siglo XX","Pérez Albacete, Mariano, Tornero Ruíz, Jesús, Server Pastor, Gerardo, Ponce de León Castell, Ignacio","Archivos Españoles de Urología (Ed. impresa); 60(8); 1029-1046","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142007000800022&lang=pt" 
"S0004-06142007000800013-esp","Hojas urológicas del Dr. Narciso Serrallach Mauri, escritas hace casi 100 años","Serrallach Milà, Narcis, Serrallach Orejas, Francesc, Serrallach Orejas, Marc","Archivos Españoles de Urología (Ed. impresa); 60(8); 958-972","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142007000800013&lang=pt" 
"S0004-06142007000800004-esp","Envejecimiento masculino en la Edad Media: comentarios al libro de Arnau de Vilanova &quot;Conservatio juventute preservatio senectute&quot;","Vela Navarrete, Remigio, Pérez Albacete, Mariano","Archivos Españoles de Urología (Ed. impresa); 60(8); 869-872","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142007000800004&lang=pt" 
"S0004-06142007000800017-esp","Mis comienzos en laparoscopia","Sánchez de Badajoz, Eduardo","Archivos Españoles de Urología (Ed. impresa); 60(8); 989-993","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142007000800017&lang=pt" 
"S0004-06142007000800012-esp","El magisterio del profesor D. Francisco Romero Aguirre","Pérez Albacete, Mariano, Romero Fernández, Francisco","Archivos Españoles de Urología (Ed. impresa); 60(8); 949-957","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142007000800012&lang=pt" 
"S0870-11642007000400001-prt","Telemóveis submetidos a ciclos de humidade e temperatura","Gomes, J. M., Marques, M. J. F., Viegas, H. I., Diamantino, T. C.","Corrosão e Protecção de Materiais; 26(4); 108-112","Corrosão e Protecção de Materiais","Português","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-11642007000400001&lang=pt" 
"S0870-11642007000400003-prt","Ensayos de desempeño para la selección de esquemas de pinturas en las atmósferas de la Paz y Santa Cruz","Rocha, J. A., Velarde, J., Rozovic, I.","Corrosão e Protecção de Materiais; 26(4); 122-128","Corrosão e Protecção de Materiais","Espanhol","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-11642007000400003&lang=pt" 
"S0212-16112007000700017-esp","","","Nutrición Hospitalaria; 22(5); 621-623","Nutrición Hospitalaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112007000700017&lang=pt" 
"S0212-16112007000700009-esp","Masa muscular, fuerza muscular y otros componentes de funcionalidad en adultos mayores institucionalizados de la Gran Caracas-Venezuela","Barbosa Murillo, J. A. P., Rodríguez M., N. G., Hernández H. de Valera, Y. M., Hernández H., R. A., Herrera M., H. A.","Nutrición Hospitalaria; 22(5); 578-583","Nutrición Hospitalaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112007000700009&lang=pt" 
"S0212-16112007000700001-esp","Biomarcadores del estado inflamatorio: nexo de unión con la obesidad y complicaciones asociadas","Zulet, M.ª A., Puchau, B., Navarro, C., Martí, A., Martínez, J. A.","Nutrición Hospitalaria; 22(5); 511-527","Nutrición Hospitalaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112007000700001&lang=pt" 
"S0212-16112007000700008-esp","Hábitos dietéticos en estudiantes de fisioterapia","Bayona-Marzo, I., Navas-Cámara, F. J., Fernández de Santiago, F. J., Mingo-Gómez, T., Fuente-Sanz, M.ª M. de la, Cacho del Amo, A.","Nutrición Hospitalaria; 22(5); 573-577","Nutrición Hospitalaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112007000700008&lang=pt" 
"S0212-16112007000700016-esp","Resección intestinal masiva: Proceso de adaptación nutricional","Leyva-Martínez, S., Fernández-Lloret, S., Martín-Ruiz, J. L.","Nutrición Hospitalaria; 22(5); 616-620","Nutrición Hospitalaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112007000700016&lang=pt" 
"S0212-16112007000700005-esp","Unbalanced intake of fats and minerals associated with risk hypertension by young ciclists","Sánchez-Benito, J. L., Sánchez-Soriano, E., Ginart Suárez, J.","Nutrición Hospitalaria; 22(5); 552-559","Nutrición Hospitalaria","Inglês","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112007000700005&lang=pt" 
