"S2011-75822008000200007-col","Cáncer primario de tiroides en un quiste tirogloso","González, Carlos Eber","Revista Colombiana de Cirugía; 23(2); 112-116","Revista Colombiana de Cirugía","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822008000200007&lang=pt" 
"S0034-74502008000200004-col","Aspectos psicopatológicos del coeficiente intelectual limítrofe: un estudio en el Hospital de la Misericordia, 2000-2005","Atuesta Fajardo, Juana Yolanda, Vásquez Rojas, Rafael Antonio, Urrego Mendoza, Zulma Consuelo","Revista Colombiana de Psiquiatría; 37(2); 182-194","Revista Colombiana de Psiquiatría","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502008000200004&lang=pt" 
"S0034-74502008000200005-col","Prevalencia del consumo de sustancias en estudiantes de secundaria de Bucaramanga (Colombia) y su área metropolitana","Rueda-Jaimes, Germán Eduardo, Camacho López, Paul Anthony, Rangel-Martínez-Villalba, Andrés Mauricio, Duarte Pineda, Eliana","Revista Colombiana de Psiquiatría; 37(2); 195-206","Revista Colombiana de Psiquiatría","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502008000200005&lang=pt" 
"S0034-74502008000200006-col","Neurobiología de la impulsividad y los trastornos de la conducta alimentaria*","Orozco-Cabal, Luis Felipe, Herin, David","Revista Colombiana de Psiquiatría; 37(2); 207-219","Revista Colombiana de Psiquiatría","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502008000200006&lang=pt" 
"S0034-74502008000200007-col","Depresión como entidad médico-psiquiátrica","Teraiza E, Meza R","Revista Colombiana de Psiquiatría; 37(2); 220-235","Revista Colombiana de Psiquiatría","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502008000200007&lang=pt" 
"S0034-74502008000200012-col","Dilación, dilatación e inclinación en hidrocefalia de presión normal","León-Sarmiento, Fidias E, Pradilla Ardila, Gustavo, Calderón, Andrés, Duque, José R","Revista Colombiana de Psiquiatría; 37(2); 280-286","Revista Colombiana de Psiquiatría","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502008000200012&lang=pt" 
"S0034-74502008000200011-col","Pesticidas como método suicida: un reporte de caso con Chlorfenapyr","Sarmiento Suárez, María José, Caballero Duque, Andrea","Revista Colombiana de Psiquiatría; 37(2); 272-279","Revista Colombiana de Psiquiatría","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502008000200011&lang=pt" 
"S0034-74502008000200010-col","El análisis de datos en la investigación en psiquiatría y salud mental","Monterrey, Pedro, Gómez-Restrepo, Carlos","Revista Colombiana de Psiquiatría; 37(2); 263-271","Revista Colombiana de Psiquiatría","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502008000200010&lang=pt" 
"S0102-77862008000200001-scl","Teleconnection mechanisms of northeast Brazil droughts: modeling and empirical evidence","Kucharski, Fred, Polzin, Dierk, Hastenrath, Stefan","Revista Brasileira de Meteorologia; 23(2); 115-125","Revista Brasileira de Meteorologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-77862008000200001&lang=pt" 
"S0102-77862008000200002-scl","Temperature and precipitation conditions in Argentina associated with strong westerly mid-latitute","Alessandro, Adelia Perla","Revista Brasileira de Meteorologia; 23(2); 126-142","Revista Brasileira de Meteorologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-77862008000200002&lang=pt" 
"S0102-77862008000200003-scl","Previsão do número de dias de chuva para a metade sul do Rio Grande do Sul utilizando a Temperatura da Superfície do Mar (TSM)","Fischer, Graciela Redies, Diniz, Gilberto Barbosa, Marques, Julio Renato Quevedo","Revista Brasileira de Meteorologia; 23(2); 146-151","Revista Brasileira de Meteorologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-77862008000200003&lang=pt" 
"S0102-77862008000200004-scl","A relação entre a temperatura da superfície dos oceanos tropicais e a duração dos veranicos no Estado da Paraíba","Menezes, Hudson Ellen Alencar, Brito, José Ivaldo Barbosa de, Santos, Carlos Antonio Costa dos, Silva, Lindenberg Lucena da","Revista Brasileira de Meteorologia; 23(2); 152-161","Revista Brasileira de Meteorologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-77862008000200004&lang=pt" 
"S0102-77862008000200005-scl","Análise estatística de chuvas intensas na bacia hidrográfica do Rio Paraíba","Araújo, Lincoln Eloi de, Sousa, Francisco de Assis Salviano de, Ribeiro, Maria Adriana de Freitas Mágero, Santos, Arnaldo Sena dos, Medeiros, Paulo da Costa","Revista Brasileira de Meteorologia; 23(2); 162-169","Revista Brasileira de Meteorologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-77862008000200005&lang=pt" 
"S0102-77862008000200006-scl","A sensitivity study using two different convection schemes over south america","Pezzi, Luciano Ponzi, Cavalcanti, Iracema F. A., Mendonça, Antônio M.","Revista Brasileira de Meteorologia; 23(2); 170-189","Revista Brasileira de Meteorologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-77862008000200006&lang=pt" 
"S0102-77862008000200009-scl","Contribuição de diversos sistemas de observação na previsão de tempo no CPTEC/INPE","Andreoli, Rita V., Ferreira, Sérgio Henrique S., Sapucci, Luiz F., Souza, Rodrigo Augusto F. de, Mendonça, Renata Weissmann B., Herdies, Dirceu L., Aaravéquia, José A.","Revista Brasileira de Meteorologia; 23(2); 219-238","Revista Brasileira de Meteorologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-77862008000200009&lang=pt" 
"S0102-77862008000200010-scl","Energia estática sobre o norte e nordeste do Brasil relacionada com a temperatura da superfície do mar","Bezerra, Ana Cleide Nascimento, Cavalcanti, Enilson Palmeira","Revista Brasileira de Meteorologia; 23(2); 239-263","Revista Brasileira de Meteorologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-77862008000200010&lang=pt" 
"S0102-77862008000200008-scl","Estimativa do vento para os baixos níveis utilizando imagens dos canais visível e infravermelho próximo 3.9 µm","Negri, Renato Galante, Machado, Luiz Augusto Toledo","Revista Brasileira de Meteorologia; 23(2); 206-218","Revista Brasileira de Meteorologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-77862008000200008&lang=pt" 
"S0102-261X2008000200001-scl","Study of flow in vadose zone from electrical resistivity surveys","Morais, Fernando de, Bacellar, Luis de Almeida Prado, Aranha, Paulo Roberto Antunes","Revista Brasileira de Geofísica; 26(2); 115-122","Revista Brasileira de Geofísica","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2008000200001&lang=pt" 
"S0102-261X2008000200002-scl","Processamento e integração de imagens multiespectrais, de radar e aerogeofísicas do bloco serra leste (Carajás, PA) e discussão do potencial para mineralização de ferro","Carrino, Thais Andressa, Souza Filho, Carlos Roberto de, Leite, Emilson Pereira","Revista Brasileira de Geofísica; 26(2); 123-140","Revista Brasileira de Geofísica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2008000200002&lang=pt" 
"S0102-261X2008000200004-scl","Os processos de conversão de energia nos oceanos: uma revisão do Diagrama de Lorenz","Azevedo, José Luiz Lima de, Oliveira, Leopoldo Rota de, Souza, José Francisco Almeida de, Soares, Ivan Dias, Mata, Maurício Magalhães","Revista Brasileira de Geofísica; 26(2); 153-172","Revista Brasileira de Geofísica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2008000200004&lang=pt" 
"S0102-261X2008000200008-scl","Utilização de métodos acústicos em estudos de dinâmica costeira: exemplo na desembocadura lagunar de cananéia","Paolo, Fernando S., Mahiques, Michel M.","Revista Brasileira de Geofísica; 26(2); 211-225","Revista Brasileira de Geofísica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2008000200008&lang=pt" 
"S0102-261X2008000200009-scl","Spatial and temporal characteristics of Outgoing Longwave Radiation (OLR): an update","Kane, Rajaram Purushottam","Revista Brasileira de Geofísica; 26(2); 227-236","Revista Brasileira de Geofísica","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2008000200009&lang=pt" 
"S1677-55382008000300017-scl","Men reporting lasting longer with hyperforin","Kim, Dae Kyung, Chancellor, Michael B","International braz j urol; 34(3); 370-371","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300017&lang=pt" 
"S1677-55382008000300024-scl","Reconstructive Urology","Sievert, Karl-Dietrich, Stenzl, Arnulf","International braz j urol; 34(3); 385-387","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300024&lang=pt" 
"S1677-55382008000300022-scl","Pathology","Billis, Athanase","International braz j urol; 34(3); 381-383","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300022&lang=pt" 
"S1677-55382008000300021-scl","Urogenital Trauma","Brandes, Steven B.","International braz j urol; 34(3); 379-381","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300021&lang=pt" 
"S1677-55382008000300020-scl","Imaging","Prando, Adilson","International braz j urol; 34(3); 377-379","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300020&lang=pt" 
"S1677-55382008000300002-scl","Comparison of radical prostatectomy techniques: open, laparoscopic and robotic assisted","Frota, Rodrigo, Turna, Burak, Barros, Rodrigo, Gill, Inderbir S.","International braz j urol; 34(3); 259-269","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300002&lang=pt" 
"S1677-55382008000300004-scl","Intravesical anesthesia for bladder tissue biopsies: comparison of two methods","Adamopoulos, Vasileios G., Filiadis, Ioannis, Konstandinidis, Erotokritos","International braz j urol; 34(3); 277-282","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300004&lang=pt" 
"S1677-55382008000300008-scl","Congenital megaprepuce: a new alternative technique for surgical correction","Leao, Jovelino Q., Freitas Filho, Luiz G., Gomes, Adriano L., Heinsich, Antonio C., Carnevale, Jose","International braz j urol; 34(3); 313-318","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300008&lang=pt" 
"S1677-55382008000300014-scl","Re: Prognostic relevance of the histological subtype of renal cell carcinoma","Tavora, Fabio","International braz j urol; 34(3); 365-366","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300014&lang=pt" 
"S1677-55382008000300015-scl","Re: Laparoscopic radical prostatectomy: omitting a pelvic drain","Patel, Vipul","International braz j urol; 34(3); 366-369","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300015&lang=pt" 
"S1677-55382008000300016-scl","Re: Gynecologic-tract sparing extra peritoneal retrograde radical cystectomy with neobladder","Denewer, Adel","International braz j urol; 34(3); 369-370","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300016&lang=pt" 
"S1677-55382008000300025-scl","Urological Oncology","Bohle, Andreas","International braz j urol; 34(3); 388-389","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300025&lang=pt" 
"S1677-55382008000300023-scl","Investigative Urology","Sampaio, Francisco J.B.","International braz j urol; 34(3); 383-385","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300023&lang=pt" 
"S1677-55382008000300010-scl","Laparoscopic diagnosis and treatment of nonpalpable testis","Denes, Francisco T., Saito, Fernando J., Silva, Frederico A., Giron, Amilcar M., Machado, Marcos, Srougi, Miguel","International braz j urol; 34(3); 329-335","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300010&lang=pt" 
"S0102-76382008000200003-scl","Livro brasileiro de cardiologia e cirurgia cardiovascular pediátrica","Croti, Ulisses Alexandre, Mattos, Sandra da Silva, Pinto Jr., Valdester Cavalcante, Aiello, Vera Demarchi","Brazilian Journal of Cardiovascular Surgery; 23(2); IV-V","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382008000200003&lang=pt" 
"S0102-76382008000200002-scl","Justa homenagem","Braile, Domingo M.","Brazilian Journal of Cardiovascular Surgery; 23(2); III-III","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382008000200002&lang=pt" 
"S0102-76382008000200001-scl","Novos desafios","Braile, Domingo M.","Brazilian Journal of Cardiovascular Surgery; 23(2); I-II","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382008000200001&lang=pt" 
"S0102-76382008000200013-scl","Abertura do sulco interatrial na retirada de enxertos múltiplos para transplante de coração e pulmões: estudo anatômico","Tedde, Miguel Lia, Rodrigues Júnior, Aldo Junqueira, Jatene, Fabio Biscegli","Brazilian Journal of Cardiovascular Surgery; 23(2); 235-239","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382008000200013&lang=pt" 
"S0102-76382008000200022-scl","Cirurgia cardíaca de emergência para ressecção de mixoma atrial esquerdo","Motta, Antônio Augusto Ramalho, Colen Filho, Eloi, Borges, Márcio Fernando, Colen, Eloizio Aparecido","Brazilian Journal of Cardiovascular Surgery; 23(2); 283-287","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382008000200022&lang=pt" 
"S0102-76382008000200020-scl","Mixoma gigante em átrio esquerdo: relato de caso","Vale, Marcos de Paula, Freire Sobrinho, Adalberto, Sales, Marcos Vinícius, Teixeira, Marianna Meirelles, Cabral, Karine Chaves","Brazilian Journal of Cardiovascular Surgery; 23(2); 276-278","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382008000200020&lang=pt" 
"S0102-76382008000200016-scl","Operação de Bentall e De Bono para correção das doenças da raiz aórtica: análise de resultados a longo prazo","Silva, Virgílio Figueiredo, Real, Daniel Sundfeld Spiga, Branco, João Nelson Rodrigues, Catani, Roberto, Kim, Hyong Chun, Buffolo, Enio, Fonseca, José Honório de Almeida Palma da","Brazilian Journal of Cardiovascular Surgery; 23(2); 256-261","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382008000200016&lang=pt" 
"S0102-76382008000200019-scl","Opção técnica na tetralogia de Fallot com artéria coronária anômala: relato de casos","Assumpção, Claudio Roberto, Brito, João de Deus e, Pfeifer, Eulália, Stewart, Lilian, Jazbik, Antonio de Pádua","Brazilian Journal of Cardiovascular Surgery; 23(2); 272-275","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382008000200019&lang=pt" 
"S0102-76382008000200018-scl","Tratamento operatório da dissecção iatrogênica do tronco de coronária esquerda","Breda, João Roberto, Breda, Ana Silvia Castaldi Ragognetti, Pires, Adilson Casemiro","Brazilian Journal of Cardiovascular Surgery; 23(2); 268-271","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382008000200018&lang=pt" 
"S0102-76382008000200024-scl","Monocúspide de homoenxerto decelularizado no tratamento do truncus arteriosus com a técnica de Barbero Marcial","Croti, Ulisses Alexandre, Braile, Domingo Marcolino, Beani, Lílian, Fleury, Maria Cristina Passos","Brazilian Journal of Cardiovascular Surgery; 23(2); 290-291","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382008000200024&lang=pt" 
"S0102-76382008000200023-scl","Doença valvar mitral reumática submetida à plastia com anel de Gregori-Braile","Croti, Ulisses Alexandre, Braile, Domingo Marcolino, Hassem Sobrinho, Sírio, De Marchi, Carlos Henrique","Brazilian Journal of Cardiovascular Surgery; 23(2); 288-289","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382008000200023&lang=pt" 
"S0102-76382008000200026-scl","O consentimento informado","Couto Filho, Antonio Ferreira","Brazilian Journal of Cardiovascular Surgery; 23(2); 295-295","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382008000200026&lang=pt" 
"S0102-76382008000200005-scl","The use of ultrafiltration for inflammatory mediators removal during cardiopulmonary bypass in coronary artery bypass graf surgery","Antunes, Nilson, Dragosavc, Desanka, Petrucci Junior, Orlando, Oliveira, Pedro Paulo Martins de, Kosour, Carolina, Blotta, Maria Heloisa Souza Lima, Braile, Domingo Marcolino, Vieira, Reinaldo Wilson","Brazilian Journal of Cardiovascular Surgery; 23(2); 175-182","Brazilian Journal of Cardiovascular Surgery","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382008000200005&lang=pt" 
"S0102-261X2008000200005-scl","Ensaios geofísicos no aterro sanitário de Cuiabá-MT","Laureano, Andreza Thiesen, Shiraiwa, Shozo","Revista Brasileira de Geofísica; 26(2); 173-180","Revista Brasileira de Geofísica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2008000200005&lang=pt" 
"S0102-76382008000200021-scl","Parasternal approach for redo in ascending aorta pseudoaneurysm","Vaccarino, Guillermo Nuncio, Piccinini, Fernando, Vrancic, Juan M., Navia, Daniel","Brazilian Journal of Cardiovascular Surgery; 23(2); 279-282","Brazilian Journal of Cardiovascular Surgery","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382008000200021&lang=pt" 
"S1677-55382008000300027-scl","Pediatric Urology","Snow, Brent W.","International braz j urol; 34(3); 392-393","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300027&lang=pt" 
"S1677-55382008000300026-scl","Neurourology &amp; Female Urology","Petrou, Steven P.","International braz j urol; 34(3); 390-391","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300026&lang=pt" 
"S1677-55382008000300019-scl","Endourology &amp; Laparoscopy","Kim, Fernando J.","International braz j urol; 34(3); 375-376","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300019&lang=pt" 
"S1677-55382008000300018-scl","Stone Disiase","Monga, Manoj","International braz j urol; 34(3); 373-374","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300018&lang=pt" 
"S1677-55382008000300001-scl","Editor’s Comment: LH-RH analogue for unilateral cryptorchidism","","International braz j urol; 34(3); 257-258","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300001&lang=pt" 
"S1677-55382008000300003-scl","Fluoroscopy guided instillation therapy in chyluria using combination of povidone iodine with contrast agent: is a single instillation sufficient?","Sharma, Gyanendra, Chitale, Vinayak, Karva, Rajgopal, Sharma, Anshu, Durug, Abdul Bari","International braz j urol; 34(3); 270-276","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300003&lang=pt" 
"S1677-55382008000300006-scl","Updated results of high-dose rate brachytherapy and external beam radiotherapy for locally and locally advanced prostate cancer using the RTOG-ASTRO phoenix definition","Pellizzon, Antonio C., Salvajoli, Joao, Novaes, Paulo, Maia, Maria, Fogaroli, Ricardo","International braz j urol; 34(3); 293-301","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300006&lang=pt" 
"S1677-55382008000300007-scl","Inverse correlation between testosterone and ventricle ejection fraction, hemodynamics and exercise capacity in heart failure patients with erectile dysfunction","Bocchi, Edimar A., Carvalho, Vitor O., Guimaraes, Guilherme V.","International braz j urol; 34(3); 302-312","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300007&lang=pt" 
"S1677-55382008000300009-scl","Successful treatment of unilateral cryptorchid boys risking infertility with LH-RH analogue","Hadziselimovic, Faruk","International braz j urol; 34(3); 319-328","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300009&lang=pt" 
"S1677-55382008000300011-scl","Self-reported urinary continence outcomes for repeat midurethral synthetic sling placement","Eandi, Jonathan A., Tanaka, Stacy T., Hellenthal, Nicholas J., O&#039;Connor, R. Corey, Stone, Anthony R.","International braz j urol; 34(3); 336-344","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300011&lang=pt" 
"S1677-55382008000300012-scl","Histopathological evaluation of urethroplasty with dorsal buccal mucosa: an experimental study in rabbits","Souza, Geovanne F., Calado, Adriano A., Delcelo, Rosana, Ortiz, Valdemar, MacedoJr., Antonio","International braz j urol; 34(3); 345-354","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300012&lang=pt" 
"S1677-55382008000300013-scl","Zoledronic acid effects interleukin-6 expression in hormone-independent prostate cancer cell lines","Asbagh, Layka A., Uzunoglu, Selim, Cal, Cag","International braz j urol; 34(3); 355-364","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300013&lang=pt" 
"S1677-55382008000300005-scl","Histopathological findings in extended prostate biopsy with PSA ≤ 4 ng/mL","Leite, Katia R., Srougi, Miguel, Dall&#039;Oglio, Marcos F., Sanudo, Adriana, Camara-Lopes, Luiz H.","International braz j urol; 34(3); 283-292","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000300005&lang=pt" 
"S0102-76382008000200004-scl","Controle da qualidade das preparações de heparina disponíveis no Brasil: implicações na cirurgia cardiovascular","Melo, Eduardo I., Pereira, Mariana S., Cunha, Rodrigo S., Sá, Mauro Paes Leme de, Mourão, Paulo A. S.","Brazilian Journal of Cardiovascular Surgery; 23(2); 169-174","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382008000200004&lang=pt" 
"S0102-76382008000200006-scl","Padronização da técnica para cirurgia cardíaca videoassistida: experiência inicial","Fortunato Júnior, Jeronimo Antonio, Branco Filho, Alcides A., Branco, Aníbal, Martins, André Luiz M., Pereira, Marcelo L., Ferraz, João Gustavo G., Paludo, Luciana","Brazilian Journal of Cardiovascular Surgery; 23(2); 183-189","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382008000200006&lang=pt" 
"S0102-76382008000200007-scl","Ondas ultra-sônicas de alta freqüência causam disfunção endotelial em artérias coronárias caninas epicárdicas","Discigil, Berent, King, R. Michael, Pearson, Paul J., Capellini, Verena K., Rodrigues, Alfredo José, Schaff, Hartzell V., Evora, Paulo Roberto Barbosa","Brazilian Journal of Cardiovascular Surgery; 23(2); 190-196","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382008000200007&lang=pt" 
