"S0718-22282009000200002-chl","Tipología Empírica de Adolescentes Consumidores de Drogas según el MACI","Faúndez, Ximena, Vinet, Eugenia V","Psykhe (Santiago); 18(2); 19-35","Psykhe (Santiago)","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22282009000200002&lang=pt" 
"S0102-09352009000700015-scl","Situação epidemiológica da brucelose bovina no Estado de São Paulo","Dias, R.A., Gonçalves, V.S.P., Figueiredo, V.C.F., Lôbo, J.R., Lima, Z.M.B., Paulin, L.M.S., Gunnewiek, M.F.K., Amaku, M., Ferreira Neto, J.S., Ferreira, F.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(); 118-125","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000700015&lang=pt" 
"S0102-09352009000700016-scl","Situação epidemiológica da brucelose bovina no Estado do Tocantins","Ogata, R.A., Gonçalves, V.S.P., Figueiredo, V.C.F., Lôbo, J.R., Rodrigues, A.L., Amaku, M., Ferreira, F., Ferreira Neto, J.S., Dias, R.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(); 126-134","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000700016&lang=pt" 
"S0718-83582009000300001-chl","BICENTENARIO URBANO EN CHILE: ¿QUÉ PUEBLO PARA QUÉ CIUDAD?","Salazar Vergara, Gabriel","Revista INVI; 24(67); 9-18","Revista INVI","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-83582009000300001&lang=pt" 
"S0718-83582009000300002-chl","BICENTENARIO: OPORTUNIDAD DE REPENSAR LAS POLITICAS URBANO-HABITACIONALES EN CHILE","Sepúlveda Ocampo, Rubén, Larenas Salas, Jorge, Prado Barroso, Vanessa, Prat Waldron, Bárbara, Álvarez González, Jun","Revista INVI; 24(67); 21-67","Revista INVI","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-83582009000300002&lang=pt" 
"S0718-83582009000300003-chl","MEDIO SIGLO DE VIVIENDA SOCIAL EN CUBA","González Couret, Dania","Revista INVI; 24(67); 69-92","Revista INVI","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-83582009000300003&lang=pt" 
"S0718-83582009000300004-chl","VIVIENDA SOCIAL EN ALTURA: ANTECEDENTES Y CARACTERÍSTICAS DE PRODUCCIÓN EN BOGOTÁ","Ballén Zamora, Sergio Alfonso","Revista INVI; 24(67); 95-124","Revista INVI","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-83582009000300004&lang=pt" 
"S0718-83582009000300005-chl","MÁS QUE UNA SUMA DE CASAS: LA UNIDAD VECINAL VILLA SAN PEDRO DE CORONEL","Demiddel, Stéphane Franck, Pérez Bustamante, Leonel","Revista INVI; 24(67); 127-152","Revista INVI","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-83582009000300005&lang=pt" 
"S0718-83582009000300006-chl","LA COCINA CHILOTA: EL GENUINO LUGAR DE ENCUENTRO DE UNA COMUNIDAD BORDE MARINA","Sahady V, Antonio, Bravo S, José, Quilodrán R, Carolina, Gallardo G, Felipe","Revista INVI; 24(67); 155-172","Revista INVI","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-83582009000300006&lang=pt" 
"S0718-83582009000300007-chl","","Campos Medina, Fernando","Revista INVI; 24(67); 175-180","Revista INVI","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-83582009000300007&lang=pt" 
"S0718-83582009000300008-chl","EL MUNDO DE LA PERCEPCIÓN","Lange V, Carlos","Revista INVI; 24(67); 181-183","Revista INVI","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-83582009000300008&lang=pt" 
"S0074-02762009000700002-scl","Species structure of sand fly (Diptera: Psychodidae) fauna in the Brazilian western Amazon","Gil, Luiz Herman Soares, Araújo, Maisa da Silva, Villalobos, Juan Miguel, Camargo, Luis Marcelo Aranha, Ozaki, Luiz Shozo, Fontes, Cor Jesus Fernandes, Ribolla, Paulo Eduardo Martins, Katsuragawa, Tony Hiroshi, Cruz, Rafael Mesquita, Silva, Alexandre de Almeida e, Silva, Luiz Hildebrando Pereira da","Memórias do Instituto Oswaldo Cruz; 104(7); 955-959","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000700002&lang=pt" 
"S0074-02762009000700003-scl","Seroprevalence of HBV, HCV and HIV co-infection in selected individuals from state of São Paulo, Brazil","Portelinha Filho, Alexandre Martins, Nascimento, Charles Ulloffo do, Tannouri, Talita Nicastro, Troiani, Charlene, Ascêncio, Eloah Lopes, Bonfim, Renata, D&#039;Andrea, Lourdes Aparecida Zampieri, Prestes-Carneiro, Luiz Euribel","Memórias do Instituto Oswaldo Cruz; 104(7); 960-963","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000700003&lang=pt" 
"S0074-02762009000700004-scl","Absonifibula estuarina sp. n. (Monogenea: Diclidophoridae) parasite of juvenile Cynoscion guatucupa (Osteichthyes) from southwestern Atlantic Ocean","Santos, Cláudia Portes, Tomás Timi, Juan","Memórias do Instituto Oswaldo Cruz; 104(7); 964-969","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000700004&lang=pt" 
"S0074-02762009000700005-scl","Evaluation of HA negatively charged membranes in the recovery of human adenoviruses and hepatitis A virus in different water matrices","Rigotto, C, Kolesnikovas, CK, Moresco, V, Simões, CMO, Barardi, CRM","Memórias do Instituto Oswaldo Cruz; 104(7); 970-974","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000700005&lang=pt" 
"S0074-02762009000700006-scl","Fine structure of Henneguya hemiodopsis sp. n. (Myxozoa), a parasite of the gills of the Brazilian teleostean fish Hemiodopsis microlepes (Hemiodontidae)","Azevedo, Carlos, Casal, Graça, Mendonça, Ivete, Matos, Edilson","Memórias do Instituto Oswaldo Cruz; 104(7); 975-979","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000700006&lang=pt" 
"S0074-02762009000700008-scl","Treatment and seroconversion in a cohort of children suffering from recent chronic Chagas infection in Yoro, Honduras","Escribà, Josep M, Ponce, Elisa, Romero, Alberto de Dios, Viñas, Pedro Albajar, Marchiol, Andrea, Bassets, Glòria, Palma, Pedro Pablo, Lima, M Angeles, Zúniga, Concepción, Ponce, Carlos","Memórias do Instituto Oswaldo Cruz; 104(7); 986-991","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000700008&lang=pt" 
"S0074-02762009000700010-scl","Molecular and antigenic characterisation of ribosomal phosphoprotein P0 from Babesia bovis","Ramos, Carlos AN, Araújo, Flábio R, Souza, Ingrid IF, Oliveira, Renato HM, Elisei, Carina, Soares, Cleber O, Sacco, Ana MS, Rosinha, Grácia MS, Alves, Leucio C","Memórias do Instituto Oswaldo Cruz; 104(7); 998-1002","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000700010&lang=pt" 
"S0074-02762009000700011-scl","RFLP analysis of a PCR-amplified fragment of the 16S rRNA gene as a tool to identify Enterococcus strains","Scheidegger, EMD, Fracalanzza, SAP, Teixeira, LM, Cardarelli-Leite, P","Memórias do Instituto Oswaldo Cruz; 104(7); 1003-1008","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000700011&lang=pt" 
"S0074-02762009000700012-scl","Characterisation of pvmdr1 and pvdhfr genes associated with chemoresistance in Brazilian Plasmodium vivax isolates","Gama, Bianca Ervatti, Oliveira, Natália Ketrin Almeida de, Souza, José Maria de, Daniel-Ribeiro, Cláudio Tadeu, Ferreira-da-Cruz, Maria de Fátima","Memórias do Instituto Oswaldo Cruz; 104(7); 1009-1011","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000700012&lang=pt" 
"S0074-02762009000700013-scl","Comparative descriptions of eggs from three species of Rhodnius (Hemiptera: Reduviidae: Triatominae)","Santos, Carolina M dos, Jurberg, José, Galvão, Cleber, Rosa, João A da, C Júnior, Walter, Barata, José MS, Obara, Marcos T","Memórias do Instituto Oswaldo Cruz; 104(7); 1012-1018","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000700013&lang=pt" 
"S0074-02762009000700015-scl","Trypanosoma cruzi: parasite antigens sequestered in heart interstitial dendritic cells are related to persisting myocarditis in benznidazole-treated mice","Portella, Renata Siqueira, Andrade, Sonia G","Memórias do Instituto Oswaldo Cruz; 104(7); 1023-1030","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000700015&lang=pt" 
"S0074-02762009000700016-scl","Influence of blood meal and mating in reproduction patterns of Triatoma brasiliensis females (Hemiptera: Reduviidae) under laboratory conditions","Daflon-Teixeira, Natália Faria, Carvalho-Costa, Filipe Aníbal, Chiang, Ralem Gary, Lima, Marli Maria","Memórias do Instituto Oswaldo Cruz; 104(7); 1031-1034","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000700016&lang=pt" 
"S0074-02762009000700017-scl","Molluscicidal activity of Hammada scoparia (Pomel) Iljin leaf extracts and the principal alkaloids isolated from them against Galba truncatula","Mezghani-Jarraya, R, Hammami, H, Ayadi, A, Damak, M","Memórias do Instituto Oswaldo Cruz; 104(7); 1035-1038","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000700017&lang=pt" 
"S0074-02762009000700019-scl","Tracing lineage by phenotypic and genotypic markers in Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:- and Salmonella Typhimurium isolated in state of São Paulo, Brazil","Tavechio, Ana T, Fernandes, Sueli A, Ghilardi, Ângela CR, Soule, Geoff, Ahmed, Rafiq, Melles, Carmo EA","Memórias do Instituto Oswaldo Cruz; 104(7); 1042-1046","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000700019&lang=pt" 
"S0074-02762009000700021-scl","A new consensus for Trypanosoma cruzi intraspecific nomenclature: second revision meeting recommends TcI to TcVI","Zingales, B, Andrade, SG, Briones, MRS, Campbell, DA, Chiari, E, Fernandes, O, Guhl, F, Lages-Silva, E, Macedo, AM, Machado, CR, Miles, MA, Romanha, AJ, Sturm, NR, Tibayrenc, M, Schijman, AG","Memórias do Instituto Oswaldo Cruz; 104(7); 1051-1054","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000700021&lang=pt" 
"S1414-40772009000300003-scl","Algumas características das políticas de acreditação e avaliação da educação superior da Colômbia: interfaces com o Brasil","Almeida Júnior, Vicente de Paula, Catani, Afrânio Mendes","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 14(3); 561-582","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772009000300003&lang=pt" 
"S1414-40772009000300013-scl","Conferencia mundial sobre la educación superior - 2009: la nueva dinámica de la educación superior y la investigación para el cambio social y el desarrollo. (Sede de la UNESCO, París, 5-8 de julio de 2009)","","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 14(3); 755-766","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772009000300013&lang=pt" 
"S1414-40772009000300008-scl","Sobre o índice geral de cursos (IGC)","Bittencourt, Hélio Radke, Casartelli, Alam de Oliveira, Rodrigues, Alziro César de Morais","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 14(3); 667-682","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772009000300008&lang=pt" 
"S1020-49892009001100003-spa","Descriptive analysis of immunization policy decision making in the Americas","Burns, Julianne E., Mitrovich, Rachel C., Jauregui, Barbara, Ruiz Matus, Cuauhtémoc, Andrus, Jon K.","Revista Panamericana de Salud Pública; 26(5); 398-404","Revista Panamericana de Salud Pública","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009001100003&lang=pt" 
"S1020-49892009001100007-spa","E-procurement in the Brazilian healthcare system: the impact of joint drug purchases by a hospital network","Sigulem, Fernando, Zucchi, Paola","Revista Panamericana de Salud Pública; 26(5); 429-434","Revista Panamericana de Salud Pública","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009001100007&lang=pt" 
"S1020-49892009001100008-spa","Mortalidad asociada con las temporadas de mayor circulación de los virus de la influenza en Bogotá, Colombia, 1997-2005","Porras Ramírez, Alexandra, Rico Mendoza, Alejandro, Moreno Montoya, José, Cótes, Karol, López, Juan Diego, Herrera, Diana, Rey, Gloria, de la Hoz, Fernando","Revista Panamericana de Salud Pública; 26(5); 435-439","Revista Panamericana de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009001100008&lang=pt" 
"S1020-49892009001100012-spa","Outbreak of Half disease in the Brazilian Amazon","Santos, Marcelo Cordeiro dos, Albuquerque, Bernardino Claudio de, Pinto, Rosemary Costa, Aguiar, Giralcina Pessoa, Lescano, Andres G., Santos, João Hugo Abdalla, Alecrim, Maria das Graças Costa","Revista Panamericana de Salud Pública; 26(5); 469-470","Revista Panamericana de Salud Pública","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009001100012&lang=pt" 
"S1414-40772009000300004-scl","O sistema de educação superior mundial: entre a internacionalização ativa e passiva","Lima, Manolita Correia, Maranhão, Carolina Machado Saraiva de Albuquerque","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 14(3); 583-610","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772009000300004&lang=pt" 
"S1414-40772009000300005-scl","Educação CTS: uma proposta para a formação de cientistas e engenheiros","Dias, Rafael de Brito, Serafim, Milena Pavan","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 14(3); 611-627","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772009000300005&lang=pt" 
