"S1130-14732009000600001-esp","Revisión crítica de la estimulación subtalámica en la enfermedad de Parkinson","Guridi, J., Rodríguez-Oroz, M.C., Clavero, P., Manrique, M.","Neurocirugía; 20(6); 521-532","Neurocirugía","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732009000600001&lang=pt" 
"S1984-02922009000300007-scl","Plantão psicológico no CRAS em Poços de Caldas","Mota, Saulo Tavares, Goto, Tommy Akira","Fractal : Revista de Psicologia; 21(3); 521-529","Fractal : Revista de Psicologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-02922009000300007&lang=pt" 
"S1984-02922009000300015-scl","Comparación psicométrica de dos sistemas de calificación para el Test Gestáltico visomotor de Bender modificado","Cajigas Ponte, Helen Lisbeth, Merino Soto, César","Fractal : Revista de Psicologia; 21(3); 633-634","Fractal : Revista de Psicologia","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-02922009000300015&lang=pt" 
"S1806-37132009001200015-scl","Doença pulmonar por metal duro em trabalhador da indústria petrolífera","Bezerra, Patrícia Nunes, Vasconcelos, Ana Giselle Alves, Cavalcante, Lílian Loureiro Albuquerque, Marques, Vanessa Beatriz de Vasconcelos, Nogueira, Teresa Neuma Albuquerque Gomes, Holanda, Marcelo Alcantara","Jornal Brasileiro de Pneumologia; 35(12); 1254-1258","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009001200015&lang=pt" 
"S1575-18132009000500006-esp","El cáncer en el cine: Un recurso para los profesionales de la salud","Icart-Isern, M.T., Rozas-García, M.R., Sanfeliu-Cortes, V., Viñas-Llebot, H., Fernández-Ortega, M.P., Icart, M.C.","Educación Médica; 12(4); 239-246","Educación Médica","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-18132009000500006&lang=pt" 
"S0034-71672009000600016-scl","Competências do enfermeiro na gestão do conhecimento e capital intelectual","Ruthes, Rosa Maria, Cunha, Isabel Cristina Kowal Olm","Revista Brasileira de Enfermagem; 62(6); 901-905","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000600016&lang=pt" 
"S1413-35552009000600001-scl","Avaliação das atividades desenvolvidas pela atual gestão e apresentação dos novos editores da Revista Brasileira de Fisioterapia","Salvini, Tania F., Fonseca, Sérgio T.","Brazilian Journal of Physical Therapy; 13(6); v-vi","Brazilian Journal of Physical Therapy","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000600001&lang=pt" 
"S1413-35552009000600003-scl","Qualidade de vida de mulheres com bexiga hiperativa refratária tratadas com estimulação elétrica do nervo tibial posterior","Fischer-Sgrott, Francine O., Manffra, Elisangela F., Busato Junior, Wilson F. S.","Brazilian Journal of Physical Therapy; 13(6); 480-486","Brazilian Journal of Physical Therapy","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000600003&lang=pt" 
"S1413-35552009010600001-scl","Identificação de fatores de risco para o desenvolvimento neuropsicomotor da criança pelo Programa de Saúde da Família","Amorim, Roberta Corrêa de Araújo de","Brazilian Journal of Physical Therapy; 13(6); -","Brazilian Journal of Physical Therapy","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009010600001&lang=pt" 
"S1516-44462009000400023-scl","The impact of marital status in hospitalized patients with bipolar disorder","Goi, Pedro Domingues, Mosqueiro, Bruno Paz, Cunha, Angelo Batista da","Revista Brasileira de Psiquiatria; 31(4); 394-395","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000400023&lang=pt" 
"S1516-44462009000400022-scl","Cognitive enhancers and cosmetic psychiatry: are we ready? A case-report","Victor, Marcelo","Revista Brasileira de Psiquiatria; 31(4); 593-594","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000400022&lang=pt" 
"S1516-44462009000400019-scl","Programa de Orientação a Pais de Adolescentes Dependentes de Internet (PROPADI)","Barossi, Odinéia, Meira, Sylvia van Enck, Góes, Dora Sampaio, Abreu, Cristiano Nabuco de","Revista Brasileira de Psiquiatria; 31(4); 389-390","Revista Brasileira de Psiquiatria","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000400019&lang=pt" 
"S1516-44462009000400018-scl","Guagueira induzida por aripiprazol e tratada com risperidona","Rocha, Felipe Filardi da","Revista Brasileira de Psiquiatria; 31(4); 388-388","Revista Brasileira de Psiquiatria","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000400018&lang=pt" 
"S1516-44462009000400003-scl","Use of peptides combine with nanotechnology and molecular imaging: new tools for diagnosis and treatment of neuropsychiatric disorders","Malavolta, Luciana, Cabral, Francisco Romero, Conterras, Lionel Fernel Gamarra, Ringheim, Anna Maria, Bressan, Rodrigo Affonseca","Revista Brasileira de Psiquiatria; 31(4); 300-302","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000400003&lang=pt" 
"S1516-44462009000400002-scl","Does social phobia remain the &#039;Ugly Duckling&#039; of anxiety disorders?","Crippa, José Alexandre S.","Revista Brasileira de Psiquiatria; 31(4); 297-299","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000400002&lang=pt" 
"S1516-44462009000400014-scl","The transtheoretical model and substance dependence: theoretical and practical aspects","Vilela, Fabiana Andrioni De Biaze, Jungerman, Flávia Serebrenic, Laranjeira, Ronaldo, Callaghan, Russel","Revista Brasileira de Psiquiatria; 31(4); 362-368","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000400014&lang=pt" 
"S1516-44462009000400009-scl","Wives of pathological gamblers: personality traits, depressive symptoms and social adjustment","Mazzoleni, Maria Helena B., Gorenstein, Clarice, Fuentes, Daniel, Tavares, Hermano","Revista Brasileira de Psiquiatria; 31(4); 332-337","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000400009&lang=pt" 
"S1516-44462009000400001-scl","RBP implementa um novo sistema de submissão de manuscritos","Kieling, Christian, Bressan, Rodrigo A., Fleck, Marcelo P., Fontenelle, Leonardo, Polanczyk, Guilherme V., Tavares, Hermano, Lafer, Beny","Revista Brasileira de Psiquiatria; 31(4); 295-295","Revista Brasileira de Psiquiatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000400001&lang=pt" 
"S1516-44462009000400007-scl","Perfectionism in obsessive-compulsive and eating disorders","Maia, Berta Rodrigues, Soares, Maria João, Gomes, Ana, Marques, Mariana, Pereira, Ana Telma, Cabral, Ana, Valente, José, Bos, Sandra Carvalho, Pato, Michele, Pocinho, Fernando, Azevedo, Maria Helena, Macedo, António","Revista Brasileira de Psiquiatria; 31(4); 322-327","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000400007&lang=pt" 
"S1516-44462009000400015-scl","Processamento cognitivo &quot;Teoria da Mente&quot; no transtorno bipolar","Tonelli, Hélio Anderson","Revista Brasileira de Psiquiatria; 31(4); 369-374","Revista Brasileira de Psiquiatria","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000400015&lang=pt" 
"S1516-44462009000400008-scl","The GABA A-Receptor γ2 (GABRG2) Gene in obsessive-compulsive disorder","Richter, Margaret A., Zai, Gwyneth, McBride, Joanna C., Mundo, Emanuela, Swinson, Richard P., Kennedy, James L.","Revista Brasileira de Psiquiatria; 31(4); 328-331","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000400008&lang=pt" 
"S1516-44462009000400005-scl","Can psychopharmacological treatment change personality traits in patients with panic disorder?","Kipper, Letícia, Wachleski, Cláudia, Salum, Giovanni Abrahão, Heldt, Elizeth, Blaya, Carolina, Manfro, Gisele Gus","Revista Brasileira de Psiquiatria; 31(4); 307-313","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000400005&lang=pt" 
"S1516-44462009000400013-scl","Gender differences in the sleep habits of 11-13 year olds","Natal, César L., Lourenço, Tânia J., Silva, Luana A., Boscolo, Rita A., Silva, Andressa, Tufik, Sergio, Mello, Marco Túlio de","Revista Brasileira de Psiquiatria; 31(4); 358-361","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000400013&lang=pt" 
"S1516-44462009000400012-scl","Bipolar disorder and age-related functional impairment","Cacilhas, Alice Aita, Magalhães, Pedro Vieira da Silva, Ceresér, Keila Maria, Walz, Julio Cesar, Weyne, Fernanda, Rosa, Adriane Ribeiro, Vieta, Eduard, Kapczinski, Flávio","Revista Brasileira de Psiquiatria; 31(4); 354-357","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000400012&lang=pt" 
"S1516-44462009000400017-scl","Major depression in Parkinson&#039;s disease","Kummer, Arthur, Teixeira, Antonio Lucio","Revista Brasileira de Psiquiatria; 31(4); 387-387","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000400017&lang=pt" 
"S1516-44462009000400020-scl","Association between a SLC6A3 intron 8 VNTR functional polymorphism and ADHD in a Brazilian sample of adult patients","Silva, Maria Aparecida da, Cordeiro, Quirino, Louzã, Mario, Vallada, Homero","Revista Brasileira de Psiquiatria; 31(4); 387-395","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000400020&lang=pt" 
"S1516-44462009000400021-scl","Access to gambling among Brazilian adolescents: why should we care?","Spritzer, Daniel Tornaim, Laranjeira, Ronaldo, Pinsky, Ilana, Zaleski, Marcos, Caetano, Raul, Tavares, Hermano","Revista Brasileira de Psiquiatria; 31(4); 392-393","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000400021&lang=pt" 
"S1516-44462009000400025-scl","TDAH ao longo da vida","Victor, Marcelo","Revista Brasileira de Psiquiatria; 31(4); 397-397","Revista Brasileira de Psiquiatria","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000400025&lang=pt" 
"S1516-44462009000400024-scl","Contraste oculto: violência, psicopatologia e cultura","Sallet, Paulo Clemente","Revista Brasileira de Psiquiatria; 31(4); 396-396","Revista Brasileira de Psiquiatria","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000400024&lang=pt" 
"S1516-44462009000400004-scl","Using the Defensive Style Questionnaire to evaluate the impact of sex reassignment surgery on defensive mechanisms in transsexual patients","Lobato, Maria Inês, Koff, Walter José, Crestana, Tiago, Chaves, Camila, Salvador, Jaqueline, Petry, Analídia Rodolpho, Silveira, Esalba, Henriques, Alexandre Annes, Cervo, Fábio, Böhme, Eduardo Siam, Massuda, Raffael","Revista Brasileira de Psiquiatria; 31(4); 303-306","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000400004&lang=pt" 
"S1516-44462009000400010-scl","Suicidal ideation among students enrolled in healthcare training programs: a cross-sectional study","Alexandrino-Silva, Clóvis, Pereira, Maira Lazarini Guimarães, Bustamante, Carlos, Ferraz, André Corrêa de Toledo, Baldassin, Sergio, Andrade, Arthur Guerra de, Alves, Tânia Corrêa de Toledo Ferraz","Revista Brasileira de Psiquiatria; 31(4); 338-344","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000400010&lang=pt" 
"S1516-44462009000400006-scl","Gender differences in the associations between childhood trauma and parental bonding in panic disorder","Seganfredo, Ana Carolina Gaspar, Torres, Mariana, Salum, Giovanni Abrahão, Blaya, Carolina, Acosta, Jandira, Eizirik, Cláudio, Manfro, Gisele Gus","Revista Brasileira de Psiquiatria; 31(4); 314-321","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000400006&lang=pt" 
"S1516-18462009000800001-scl","Editorial I","Bianchini, Esther Mandelbaum Gonçalves","Revista CEFAC; 11(4); 551-551","Revista CEFAC","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462009000800001&lang=pt" 
"S1415-47142009000400013-scl","Sobre o arquivo da saúde: patrimônio, cultura e história no Rio de Janeiro","Facchinetti, Cristiana","Revista Latinoamericana de Psicopatologia Fundamental; 12(4); 790-796","Revista Latinoamericana de Psicopatologia Fundamental","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142009000400013&lang=pt" 
"S1415-47142009000400001-scl","Método clínico e conflito de interesses","Berlinck, Manoel Tosta","Revista Latinoamericana de Psicopatologia Fundamental; 12(4); 633-635","Revista Latinoamericana de Psicopatologia Fundamental","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142009000400001&lang=pt" 
"S1415-47142009000400011-scl","Passado e presente na psicopatologia da paranoia","Oda, Ana Maria Galdini Raimundo","Revista Latinoamericana de Psicopatologia Fundamental; 12(4); 159-765","Revista Latinoamericana de Psicopatologia Fundamental","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142009000400011&lang=pt" 
"S1415-47142009000400009-scl","Bayle e a descrição da aracnoidite crônica na paralisia geral: sobre as origens da psiquiatria biológica na França","Pereira, Mário Eduardo Costa","Revista Latinoamericana de Psicopatologia Fundamental; 12(4); 743-751","Revista Latinoamericana de Psicopatologia Fundamental","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142009000400009&lang=pt" 
"S1415-47142009000400010-scl","Pesquisas sobre doenças mentais","Bayle, Antoine-Laurent","Revista Latinoamericana de Psicopatologia Fundamental; 12(4); 752-758","Revista Latinoamericana de Psicopatologia Fundamental","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142009000400010&lang=pt" 
"S1415-47142009000400015-scl","&quot;Uma quietude e um quase contentamento&quot;: revisitando os transtornos alimentares","Gutman, Guilherme","Revista Latinoamericana de Psicopatologia Fundamental; 12(4); 800-805","Revista Latinoamericana de Psicopatologia Fundamental","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142009000400015&lang=pt" 
"S1415-47142009000400014-scl","A radicalização do freudo-marxismo","Santos, André de Melo","Revista Latinoamericana de Psicopatologia Fundamental; 12(4); 797-799","Revista Latinoamericana de Psicopatologia Fundamental","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142009000400014&lang=pt" 
"S1575-18132009000500005-esp","Evaluación de las metodologías de enseñanza-aprendizaje de la bioética en las facultades de odontología brasileñas","Garbin, C.A.S., Gonçalves, P.E., Garbin, A.J.I., Moimaz, S.A.S.","Educación Médica; 12(4); 231-237","Educación Médica","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-18132009000500005&lang=pt" 
"S0104-87752009000200012-scl","Winds of change: the Central Sugar mill of Aracaty Company and the sugar production in Minas Gerais at the down of XIXth century","Meira, Roberta Barros","Varia Historia; 25(42); 597-609","Varia Historia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-87752009000200012&lang=pt" 
"S0104-87752009000200011-scl","The queen and the general: a Foucaultian reading on Couto de Magalhães&#039; intimate diary","Henrique, Márcio Couto","Varia Historia; 25(42); 579-596","Varia Historia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-87752009000200011&lang=pt" 
"S0038-23532009000600003-sza","Charles Darwin at the Cape: notes on his sociological observations","James, Wilmot","South African Journal of Science; 105(11-12); 395-396","South African Journal of Science","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23532009000600003&lang=pt" 
"S1575-18132009000500001-esp","Responsabilidad social y excelencia","Boelen, Charles","Educación Médica; 12(4); 199-205","Educación Médica","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-18132009000500001&lang=pt" 
"S2011-75822009000400004-col","Evaluación de las escalas ISS y NISS en trauma penetrante grave","Gélvez, Sandra, Ordóñez, Carlos, Badiel, Marisol, Ramírez, Oscar, Pino, Luis, García, Alberto, Granados, Marcela, Ospina, Gustavo, Peitzman, Andrew, Puyana, Juan","Revista Colombiana de Cirugía; 24(4); 229-235","Revista Colombiana de Cirugía","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822009000400004&lang=pt" 
"S2011-75822009000400005-col","Cierre de heridas y fístulas con &quot;sistema de presión negativa tipo Colombia&quot;","Alfonso Borráez, Oswaldo, Alfonso Borráez, Bernardo","Revista Colombiana de Cirugía; 24(4); 236-243","Revista Colombiana de Cirugía","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822009000400005&lang=pt" 
"S2011-75822009000400006-col","Lesión quirúrgica de la vía biliar: experiencia en la Unidad de Cirugía Hepatobiliar y Pancreática del Hospital Pablo Tobón Uribe de Medellín","Hoyos, Sergio Iván, Quintero, Víctor Manuel","Revista Colombiana de Cirugía; 24(4); 244-249","Revista Colombiana de Cirugía","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822009000400006&lang=pt" 
"S2011-75822009000400007-col","Carcinoma de vesícula biliar en el Hospital Pablo Tobón Uribe de Medellín","Jaramillo, Paula María, Hoyos, Sergio Iván","Revista Colombiana de Cirugía; 24(4); 250-257","Revista Colombiana de Cirugía","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822009000400007&lang=pt" 
"S2011-75822009000400001-col","Academia e industria en cirugía: ¿alianza útil y necesaria?","Abaúnza, Hernando","Revista Colombiana de Cirugía; 24(4); 204-206","Revista Colombiana de Cirugía","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822009000400001&lang=pt" 
"S2011-75822009000400002-col","Arte, humanismo y cirugía: una visión holística Oración Maestros de la Cirugía Colombiana 2009","Lerma Agudelo, Carlos","Revista Colombiana de Cirugía; 24(4); 207-222","Revista Colombiana de Cirugía","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822009000400002&lang=pt" 
"S2011-75822009000400003-col","Nutrición y metabolismo en Cirugía: Conferencia Rafael Casas Morales 2009","Rugeles, Saúl Javier","Revista Colombiana de Cirugía; 24(4); 223-228","Revista Colombiana de Cirugía","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822009000400003&lang=pt" 
"S2011-75822009000400008-col","Utilización de la citrulina plasmática como marcador de la función intestinal: aplicaciones en trasplante de intestino y otras enfermedades digestivas","Teixeira de Siquzeira, Luciana, Bandeira Ferraz, Álvaro Antonio, Marins Campos, Josemberg, Machado Ferraz, Edmundo, Galvão Neto, Manoel, Zundel, Natan","Revista Colombiana de Cirugía; 24(4); 258-268","Revista Colombiana de Cirugía","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822009000400008&lang=pt" 
"S2011-75822009000400009-col","Miastenia gravis y el timo: pasado, presente y futuro","Tapias-Vargas, Leonidas, Tapias-Vargas, Luis Felipe, Tapias, Leonidas","Revista Colombiana de Cirugía; 24(4); 269-282","Revista Colombiana de Cirugía","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822009000400009&lang=pt" 
"S1984-02922009000300001-scl","Editorial","Ferreira, Marcelo Santana","Fractal : Revista de Psicologia; 21(3); 451-452","Fractal : Revista de Psicologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-02922009000300001&lang=pt" 
"S0101-20612009000400002-scl","Influência da radiação gama e de diferentes dietas na qualidade da carne de cordeiros Santa Inês","Souza, Adriana Régia Marques de, Arthur, Valter, Canniatti-Brazaca, Solange Guidolin","Food Science and Technology (Campinas); 29(4); 709-715","Food Science and Technology (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612009000400002&lang=pt" 
"S0101-20612009000400008-scl","Caracterização físico-química, reológica, morfológica e térmica dos amidos de milho normal, ceroso e com alto teor de amilose","Weber, Fernanda Hart, Collares-Queiroz, Fernanda Paula, Chang, Yoon Kil","Food Science and Technology (Campinas); 29(4); 748-753","Food Science and Technology (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612009000400008&lang=pt" 
"S0101-20612009000400009-scl","Justificativas e motivações do consumo e não consumo de café","Arruda, Aline Cristina, Minim, Valéria Paula Rodrigues, Ferreira, Marco Aurélio Marques, Minim, Luis Antonio, Silva, Neuza Maria da, Soares, Claúdio Furtado","Food Science and Technology (Campinas); 29(4); 754-763","Food Science and Technology (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612009000400009&lang=pt" 
"S0101-20612009000400011-scl","Chemical characteristics of pequi fruits (Caryocar brasiliense Camb.) native of three municipalities in the State of Goiás - Brazil","Mariano-da-Silva, Samuel, Brait, Joys Dias de Assis, Faria, Francys Pimenta de, Silva, Sueli Maria da, Oliveira, Silvio Luis de, Braga, Paula Fernanda, Mariano-da-Silva, Fabiana Maria de Siqueira","Food Science and Technology (Campinas); 29(4); 771-777","Food Science and Technology (Campinas)","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612009000400011&lang=pt" 
"S0101-20612009000400012-scl","Ácidos graxos e composição centesimal da carne de coelhos alimentados com ração contendo farelo de coco","Souza, Daniela Vieira de, Zapata, Jorge Fernando Fuentes, Freitas, Ednardo Rodrigues, Souza Neto, Manoel Alves, Pereira, Ana Lúcia Fernandes, Vidal, Tatiana Fontoura, Abreu, Virgínia Kelly Gonçalves, Silva, Elisabeth Mary Cunha da","Food Science and Technology (Campinas); 29(4); 778-784","Food Science and Technology (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612009000400012&lang=pt" 
"S0101-20612009000400017-scl","Comparison of total phenolic content and antiradical capacity of powders and &quot;chocolates&quot; from cocoa and cupuassu","Genovese, Maria Inés, Lannes, Suzana Caetano da Silva","Food Science and Technology (Campinas); 29(4); 810-814","Food Science and Technology (Campinas)","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612009000400017&lang=pt" 
"S0101-20612009000400021-scl","Avaliação da eficiência de extração de compostos nitrogenados da polpa de anchoíta (Engraulis anchoita)","Furlan, Valcenir Júnior Mendes, Silva, Ana Paula Rosa da, Queiroz, Maria Isabel","Food Science and Technology (Campinas); 29(4); 834-839","Food Science and Technology (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612009000400021&lang=pt" 
"S0101-20612009000400024-scl","Rheological behavior and color stability of anthocyanins from Merlot (Vitis vinifera L.) and Bordô (Vitis labrusca L.) grapes in a jam model system","Falcão, Ana Paula, Chaves, Eduardo Sidinei, Falcão, Leila Denise, Gauche, Cony, Barreto, Pedro Luiz Manique, Bordignon-Luiz, Marilde Terezinha","Food Science and Technology (Campinas); 29(4); 857-862","Food Science and Technology (Campinas)","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612009000400024&lang=pt" 
