"S0036-36342014000700008-spa","Inseguridad alimentaria y estado de nutrición en menores de cinco años de edad en México","Cuevas-Nasu, Lucía, Rivera-Dommarco, Juan A, Shamah-Levy, Teresa, Mundo-Rosas, Verónica, Méndez-Gómez Humarán, Ignacio","Salud Pública de México; 56(); s47-s53","Salud Pública de México","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342014000700008&lang=pt" 
"S0101-60832014000500131-scl","Biomarkers in mood disorders research: developing new and improved therapeutics","NICIU, MARK J., MATHEWS, DANIEL C., IONESCU, DAWN F., RICHARDS, ERICA M., FUREY, MAURA L., YUAN, PEIXIONG, NUGENT, ALLISON C., HENTER, IOLINE D., MACHADO-VIEIRA, RODRIGO, ZARATE JR, CARLOS A.","Archives of Clinical Psychiatry (São Paulo); 41(5); 131-134","Archives of Clinical Psychiatry (São Paulo)","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832014000500131&lang=pt" 
"S0101-60832014000600159-scl","Patricide and schizophrenia – A case report","Moscatello, Roberto","Archives of Clinical Psychiatry (São Paulo); 41(6); 159-159","Archives of Clinical Psychiatry (São Paulo)","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832014000600159&lang=pt" 
"S0101-60832014000600156-scl","Awareness of illness and suicidal behavior in delusional disorder patients","Molina-Andreu, Oriol, González-Rodríguez, Alexandre, Villanueva, Alexandre Pons, Penadés, Rafael, Catalán, Rosa, Bernardo, Miquel","Archives of Clinical Psychiatry (São Paulo); 41(6); 156-158","Archives of Clinical Psychiatry (São Paulo)","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832014000600156&lang=pt" 
"S0101-60832014000600137-scl","Looking back on a prosperous year 2014","","Archives of Clinical Psychiatry (São Paulo); 41(6); 137-137","Archives of Clinical Psychiatry (São Paulo)","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832014000600137&lang=pt" 
"S0101-60832014000600138-scl","Stress and satisfaction of family members and independent living skills of psychiatric outpatients","Soares, Marcos Hirata, Ceciliano, Desirê Thais Dias","Archives of Clinical Psychiatry (São Paulo); 41(6); 138-141","Archives of Clinical Psychiatry (São Paulo)","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832014000600138&lang=pt" 
"S0101-60832014000600161-scl","A (con)version of a stroke: a case report","Ribeiro, João Pedro, Ribeiro, Ângela, Doellinger, Orlando Von, Silva, João Coelho","Archives of Clinical Psychiatry (São Paulo); 41(6); 161-161","Archives of Clinical Psychiatry (São Paulo)","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832014000600161&lang=pt" 
"S0101-60832014000600160-scl","Patricide and schizophrenia – A case report Comments about letter to the editor","Barros, Daniel Martins de","Archives of Clinical Psychiatry (São Paulo); 41(6); 160-160","Archives of Clinical Psychiatry (São Paulo)","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832014000600160&lang=pt" 
"S2305-79632014000100001-sza","Cretaceous faunas from Zululand and Natal, South Africa. Valdedorsella, Pseudohaploceras, Puzosia, Bhimaites, Pachydesmoceras, Parapuzosia (Austiniceras) and P. (Parapuzosia) of the ammonite subfamily Puzosiinae Spath, 1922","Kennedy, William James, Klinger, Herbert Christian","African Natural History; 10(); 01-46","African Natural History","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2305-79632014000100001&lang=pt" 
"S2305-79632014000100002-sza","Additions to and revision of the South African echinoid fauna (Echinodermata: Echinoidea)","Filander, Zoleka, Griffiths, Charles L.","African Natural History; 10(); 47-56","African Natural History","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2305-79632014000100002&lang=pt" 
"S1988-348X2014000300012-esp","Efecto de la crisis económica sobre el sistema sanitario: consecuencias económicas y de salud","Muñiz Toyos, Natalia","Ene; 8(3); -","Ene","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1988-348X2014000300012&lang=pt" 
"S1988-348X2014000300003-esp","Evaluación mediante una herramienta piloto de la calidad metodológica de una muestra de artículos de investigación publicados en la revista ENE en el periodo 2009-2013","Castro-Sánchez, Enrique, Gea-Caballero, Vicente, Juárez-Vela, Raúl","Ene; 8(3); -","Ene","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1988-348X2014000300003&lang=pt" 
"S1988-348X2014000300006-esp","Hacia la mejora de la salud bucodental del anciano: valoración y diagnóstico enfermero","Figueroa-Martín, Laura, Duarte-Clíments, Gonzalo, González-Pérez, Teodoro, Rufino-Delgado, Trinidad","Ene; 8(3); -","Ene","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1988-348X2014000300006&lang=pt" 
"S0102-44502014000300513-scl","A linguística histórica das línguas indígenas do Brasil, por Aryon Dall’igna Rodrigues: perspectivas, modelos teóricos e achados","CABRAL, Ana Suelly Arruda Câmara, MARTINS, Andérbio Márcio Silva, SILVA, Beatriz Carretta Corrêa da, OLIVEIRA, Sanderson Castro Soares de","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 30(spe); 513-542","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502014000300513&lang=pt" 
"S0102-44502014000300703-scl","Onsets and syllable prominence in Umutina","WETZELS, W. Leo, TELLES, Stella, HERMANS, Ben","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 30(spe); 703-720","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502014000300703&lang=pt" 
"S0102-44502014000300685-scl","Construções com o gerúndio em Kamaiurá","SEKI, Lucy","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 30(spe); 685-702","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502014000300685&lang=pt" 
"S0102-44502014000300465-scl","Conversa de pátio com o Professor Aryon","LANES, Elder José","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 30(spe); 465-478","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502014000300465&lang=pt" 
"S0102-44502014000300443-scl","On the influence of indigenous languages on Brazilian Portuguese","RODRIGUES, Aryon D.","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 30(spe); 443-446","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502014000300443&lang=pt" 
"S0102-44502014000300447-scl","Endangered languages in Brazil","RODRIGUES, Aryon D.","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 30(spe); 447-463","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502014000300447&lang=pt" 
"S0102-44502014000300503-scl","Aryon Rodrigues: 70 anos dedicados à Linguística e às Línguas Indígenas","D’ANGELIS, Wilmar da Rocha","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 30(spe); 503-512","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502014000300503&lang=pt" 
"S0102-44502014000300645-scl","Nem eu, nem você e nem ele: o morfema relacional em hierarquia de pessoa e marcação diferenciada de objeto no Kadiwéu","SANDALO, Filomena","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 30(spe); 645-658","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502014000300645&lang=pt" 
"S0102-44502014000300001-scl","Uma palavra inicial","Barbara, Leila","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 30(spe); 1-1","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502014000300001&lang=pt" 
"S0102-44502014000300571-scl","Aryon Rodrigues e as Línguas Gerais na historiografia linguística","LAGORIO, Consuelo Alfaro, FREIRE, José R. Bessa","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 30(spe); 571-589","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502014000300571&lang=pt" 
"S0102-44502014000300543-scl","As hipóteses de Aryon Rodrigues: validade, valor e papel no cenário dos estudos de línguas indígenas e de linguística histórica","SOARES, Marília Facó, CARVALHO, Fernando Orphão de","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 30(spe); 543-570","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502014000300543&lang=pt" 
"S0102-44502014000300479-scl","A criação do espaço institucional da linguística e dos estudos das línguas indígenas no Brasil","GRANNIER, Daniele Marcelle","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 30(spe); 479-502","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502014000300479&lang=pt" 
"S0102-44502014000300591-scl","O conceito de &quot;Língua Geral&quot; à luz dos dicionários de língua geral existentes","DIETRICH, Wolf","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 30(spe); 591-622","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502014000300591&lang=pt" 
"S0102-44502014000300623-scl","A Língua Geral como código secreto de comunicação entre jesuítas","MONSERRAT, Ruth, BARROS, Cândida","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 30(spe); 623-643","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502014000300623&lang=pt" 
"S0102-44502014000300659-scl","A Manifestação de Tópico e Foco em Línguas da Família Tupi-Guarani","VIEIRA, Marcia Maria Damaso","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 30(spe); 659-683","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502014000300659&lang=pt" 
"S2304-85572014000400011-sza","An image of the church in Calvin&#039;s commentary on the Minor Prophets","van Alten, H.H.","Koers; 79(4); 01-07","Koers","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2304-85572014000400011&lang=pt" 
"S2304-85572014000400010-sza","An edifying circle of pastors","van Alten, H.H.","Koers; 79(4); 01-07","Koers","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2304-85572014000400010&lang=pt" 
"S0188-77422014000200008-mex","O&#039;odham, ancestrales habitantes del desierto: Rostros de sal y arena","Castillo Ramírez, Guillermo","Política y cultura; (42); 183-183","Política y cultura","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422014000200008&lang=pt" 
"S0188-77422014000200001-mex","Presentación","","Política y cultura; (42); 3-4","Política y cultura","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422014000200001&lang=pt" 
"S0188-77422014000200010-mex","La analogía como instrumento de la argumentación inductiva: Una propuesta para su enseñanza","Guerra, Humberto","Política y cultura; (42); 211-227","Política y cultura","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422014000200010&lang=pt" 
"S0188-25032014000600008-mex","El uso y la conservación de la biodiversidad en propiedades colectivas: Una propuesta de tipología sobre los niveles de gobernanza","Álvarez-Icaza Longoria, Pedro","Revista mexicana de sociología; 76(spe); 199-226","Revista mexicana de sociología","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-25032014000600008&lang=pt" 
"S1405-04712014000500002-mex","Issues and Challenges of Mangrove conservation in the Anthropocene","Lugo, Ariel E., Medina, Ernesto, McGinley, Kathleen","Madera y bosques; 20(spe); 11-38","Madera y bosques","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-04712014000500002&lang=pt" 
"S1405-04712014000500003-mex","Manglares: ecosistema centinela frente al cambio climático, Golfo de México","Yáñez-Arancibia, Alejandro, Day, John W., Twilley, Robert R., Day, Richard H.","Madera y bosques; 20(spe); 39-75","Madera y bosques","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-04712014000500003&lang=pt" 
"S1405-04712014000500001-mex","Editorial","Dávalos Sotelo, Raymundo","Madera y bosques; 20(spe); 05-06","Madera y bosques","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-04712014000500001&lang=pt" 
"S0100-40422014000100028-scl","Nanoporous materials: pillared clays and regular silicas as an example of synthesis and their porosity characterization by X-ray diffraction","Pires, João","Química Nova; 37(1); 168-170","Química Nova","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100028&lang=pt" 
"S0100-40422014000100029-scl","A teoria de pearson para a disciplina de química orgânica: um exercício prático e teórico aplicado em sala de aula","Vasconcellos, Mário L. A. A.","Química Nova; 37(1); 171-175","Química Nova","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100029&lang=pt" 
"S0100-40422014000100024-scl","Equipamento de baixo custo para extração em fase sólida em amostras aquosas de grande volume utilizando pressão positiva de N","Sanson, Ananda L., Baeta, Bruno E. L., Rodrigues, Keila L. T., Afonso, Robson J. C. F.","Química Nova; 37(1); 150-152","Química Nova","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100024&lang=pt" 
"S0100-40422014000100025-scl","Otimização, validação e aplicação de método para determinação da concentração residual de difenoconazol em morangos após múltiplas aplicações","Heleno, Fernanda Fernandes, Queiroz, Maria Eliana Lopes Ribeiro de, Neves, Antônio Augusto, Oliveira, André Fernando de","Química Nova; 37(1); 153-157","Química Nova","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100025&lang=pt" 
"S0100-40422014000100020-scl","Resíduos de medicamentos veterinários em leite e ovos","Pacheco-Silva, Érica, Souza, Jurandir Rodrigues de, Caldas, Eloisa Dutra","Química Nova; 37(1); 111-122","Química Nova","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100020&lang=pt" 
"S0100-40422014000100022-scl","Máscaras mecânicas de sombra por eletrocorrosão para dispositivos eletro-ópticos","Pereira, Iraci da Anunciação, Nogueira, Viviane Carvalho, Silva, Michele Odnicki da, Hamanaka, Marcos Henrique Mamoru Otsuka, Peressinotto, Valdirene Sullas Teixeira, Von Zuben, Elaine Fernanda Zen Ávila, Santos, Thebano Emílio de Almeida","Química Nova; 37(1); 134-137","Química Nova","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100022&lang=pt" 
"S0100-40422014000100018-scl","Terpenos em cupins do gênero Nasutitermes (Isoptera, Termitidae, Nasutitermitinae)","la Cruz, Márcia N. S. de, Santos Júnior, Helvécio M. dos, Rezende, Claudia M., Alves, Ruy J. V., Cancello, Eliana M., Rocha, Maurício M. da","Química Nova; 37(1); 95-103","Química Nova","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100018&lang=pt" 
"S0100-40422014000100004-scl","Síntese e caracterização de nanocompósitos de poliestireno/hidroxissal lamelar","Moraes, Samara Boaventura de, Botan, Rodrigo, Lona, Liliane Maria Ferrareso","Química Nova; 37(1); 18-21","Química Nova","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100004&lang=pt" 
"S0100-40422014000100027-scl","Um reator fotoquímico barato e eficiente para experimentos de química","Almeida, Ramon Kenned Sousa, Martelli, Cláudia, Dias, Gilson Herbert Magalhães, Silva, Julio Cesar Araujo da","Química Nova; 37(1); 164-167","Química Nova","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100027&lang=pt" 
"S0100-40422014000100009-scl","Floculação de Chlorella sp. produzida em concentrado de dessalinização e estudo de método de extração de lipídeos intracelulares","Morioka, Luiz Rodrigo Ito, Matos, Ângelo Paggi, Olivo, Gisele, Sant&#039;Anna, Ernani Sebastião","Química Nova; 37(1); 44-49","Química Nova","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100009&lang=pt" 
"S0100-40422014000100008-scl","Efeito do solvente na extração de ácidos clorogênicos, cafeína e trigonelina em Coffea arabica","Moreira, Ivanira, Scheel, Guilherme Luiz, Hatumura, Pedro Henrique, Scarminio, Ieda Spacino","Química Nova; 37(1); 39-43","Química Nova","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100008&lang=pt" 
"S0100-40422014000100003-scl","Análise do teor e da qualidade dos lipídeos presentes em sementes de oleaginosas por rmn de baixo campo","Constantino, André F., Lacerda Jr., Valdemar, Santos, Reginaldo B. dos, Greco, Sandro J., Silva, Renzo C., C. Neto, Álvaro, Barbosa, Lúcio L., Castro, Eustáquio V. R. de, Freitas, Jair C. C.","Química Nova; 37(1); 10-17","Química Nova","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100003&lang=pt" 
"S0100-40422014000100001-scl","Influência de diferentes solventes utilizados na deposição de filme de poli(9-vinilcarbazol) em dispositivos OLEDs","Santos, Emerson Roberto, Wang, Shu Hui, Correia, Fabio Conte, Costa, Ivan Rodrigues, Sonnenberg, Victor, Burini Junior, Elvo Calixto, Onmori, Roberto Koji","Química Nova; 37(1); 1-5","Química Nova","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100001&lang=pt" 
"S0100-40422014000100006-scl","Acúmulo de cargas elétricas em propelente sólido compósito com matriz de polibutadieno líquido hidroxilado","Manea, Silvio, Manea, Gabriela Knippelberg B., Iha, Koshun, Rocco, José A. F. F.","Química Nova; 37(1); 27-32","Química Nova","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100006&lang=pt" 
"S0100-40422014000100005-scl","Método hidrometalúrgico para reciclagem de metais terras raras, cobalto, níquel, ferro e manganês de eletrodos negativos de baterias exauridas de Ni-MH de telefone celular","Santos, Vinicius Emmanuel de Oliveira dos, Celante, Vinicius Guilherme, Lelis, Maria de Fátima Fontes, Freitas, Marcos Benedito José Geraldo de","Química Nova; 37(1); 22-26","Química Nova","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100005&lang=pt" 
"S0100-40422014000100030-scl","Cromatografia gasosa-espectrometria de massas e derivatização assistida por micro-ondas na identificação de isômeros de glicose: uma prática para o ensino avançado em análise e caracterização de compostos orgânicos","Frias, Célia Ferreira, Gramacho, Sílvia Alexandre, Pineiro, Marta","Química Nova; 37(1); 176-180","Química Nova","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100030&lang=pt" 
"S0100-40422014000100031-scl","Síntese de cristais líquidos derivados do nitroazobenzeno: uma proposta de síntese multi-etapas aplicada às aulas de química orgânica experimental","Cristiano, Rodrigo, Cabral, Marília Gabriela B., Aquino, Rafael B. de, Cristiano, Cláudia M. Z.","Química Nova; 37(1); 181-185","Química Nova","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100031&lang=pt" 
"S0100-40422014000100021-scl","Redes metalorgânicas e suas aplicações em catálise","Ramos, André Luis Dantas, Tanase, Stefania, Rothenberg, Gadi","Química Nova; 37(1); 123-133","Química Nova","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100021&lang=pt" 
"S0100-40422014000100023-scl","Análise de fármacos em águas por SPE-UPLC-ESI-MS/MS","Gaffney, Vanessa de Jesus, Cardoso, Vitor Vale, Rodrigues, Alexandre, Ferreira, Elisabete, Benoliel, Maria João, Almeida, Cristina M. M.","Química Nova; 37(1); 138-149","Química Nova","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100023&lang=pt" 
