"S0100-55022008000300015-scl","Ambulatório de genética médica na Apae: experiência no ensino médico de graduação","Melo, Débora Gusmão, Demarzo, Marcelo Marcos Piva, Huber, Jair","Revista Brasileira de Educação Médica; 32(3); 396-402","Revista Brasileira de Educação Médica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022008000300015&lang=pt" 
"S1415-790X2008000300016-scl","Fatores associados à prática de atividade física na população adulta de Goiânia: monitoramento por meio de entrevistas telefônicas","Cunha, Iana Cândido, Peixoto, Maria do Rosário Gondim, Jardim, Paulo César Brandão Veiga, Alexandre, Veruska Prado","Revista Brasileira de Epidemiologia; 11(3); 495-504","Revista Brasileira de Epidemiologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2008000300016&lang=pt" 
"S1415-790X2008000300002-scl","Medidas de associação em estudo transversal com delineamento complexo: razão de chances e razão de prevalência","Francisco, Priscila Maria S. Bergamo, Donalisio, Maria Rita, Barros, Marilisa Berti de Azevedo, Cesar, Chester Luis Galvão, Carandina, Luana, Goldbaum, Moisés","Revista Brasileira de Epidemiologia; 11(3); 347-355","Revista Brasileira de Epidemiologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2008000300002&lang=pt" 
"S1415-790X2008000300007-scl","Desenvolvimento e aplicação de um questionário semiquantitativo de freqüência alimentar on-line para estimar a ingestão de cálcio e ferro","Galante, Andréa Pólo, Colli, Célia","Revista Brasileira de Epidemiologia; 11(3); 402-410","Revista Brasileira de Epidemiologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2008000300007&lang=pt" 
"S1415-790X2008000300013-scl","Aspectos epidemiológicos da Febre do Oeste do Nilo","Pauvolid-Corrêa, Alex, Varella, Rafael Brandão","Revista Brasileira de Epidemiologia; 11(3); 463-472","Revista Brasileira de Epidemiologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2008000300013&lang=pt" 
"S1415-790X2008000300003-spa","Estimativa de subnotificação de casos de aids em uma capital do Nordeste","Gonçalves, Valéria Freire, Kerr, Lígia Regina Franco Sansigolo, Mota, Rosa Maria Salani, Mota, João Maurício Araújo","Revista Brasileira de Epidemiologia; 11(3); 356-364","Revista Brasileira de Epidemiologia","Inglês, Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2008000300003&lang=pt" 
"S1415-790X2008000300004-spa","Validez de los estudios de asociación entre geohelmintos e incidencia de malaria: ¿Debería impactar las políticas de salud?","Fernández, Julián Alfredo, Idrovo, Álvaro Javier, Cucunubá, Zulma Milena, Reyes, Patricia","Revista Brasileira de Epidemiologia; 11(3); 365-378","Revista Brasileira de Epidemiologia","Inglês, Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2008000300004&lang=pt" 
"S1415-790X2008000300006-spa","Confiabilidade (teste-reteste) de um questionário simplificado para triagem de adolescentes com comportamentos de risco para transtornos alimentares em estudos epidemiológicos","Ferreira, Julia Elba de Souza, Veiga, Gloria Valeria da","Revista Brasileira de Epidemiologia; 11(3); 393-401","Revista Brasileira de Epidemiologia","Inglês, Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2008000300006&lang=pt" 
"S1415-790X2008000300007-spa","Desenvolvimento e aplicação de um questionário semiquantitativo de freqüência alimentar on-line para estimar a ingestão de cálcio e ferro","Galante, Andréa Pólo, Colli, Célia","Revista Brasileira de Epidemiologia; 11(3); 402-410","Revista Brasileira de Epidemiologia","Inglês, Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2008000300007&lang=pt" 
"S1415-790X2008000300016-spa","Fatores associados à prática de atividade física na população adulta de Goiânia: monitoramento por meio de entrevistas telefônicas","Cunha, Iana Cândido, Peixoto, Maria do Rosário Gondim, Jardim, Paulo César Brandão Veiga, Alexandre, Veruska Prado","Revista Brasileira de Epidemiologia; 11(3); 495-504","Revista Brasileira de Epidemiologia","Inglês, Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2008000300016&lang=pt" 
"S1415-790X2008000300017-scl","La vacuna contra el virus del papiloma humano desde el punto de vista de la atención primaria en España","Gérvas, Juan","Revista Brasileira de Epidemiologia; 11(3); 505-511","Revista Brasileira de Epidemiologia","Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2008000300017&lang=pt" 
"S0100-55022008000300008-scl","Mudanças curriculares no ensino médico brasileiro: um debate crucial no contexto do Promed","Oliveira, Neilton Araújo de, Meirelles, Rosane Moreira Silva de, Cury, Geraldo Cunha, Alves, Luiz Anastácio","Revista Brasileira de Educação Médica; 32(3); 333-346","Revista Brasileira de Educação Médica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022008000300008&lang=pt" 
"S0103-97332008000300002-scl","A new formulation for the dielectric tensor for magnetized dusty plasmas with variable charge on the dust particles","Ziebell, L. F., Schneider, R. S., Juli, M. C. de, Gaelzer, R.","Brazilian Journal of Physics; 38(3a); 297-322","Brazilian Journal of Physics","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332008000300002&lang=pt" 
"S0103-97332008000300003-scl","Analytical descriptions of DEPT NMR spectroscopy for ISn(I = 1,S = 1; n = 1, 2, 3, 4) spin systems","Şaka, Irfan","Brazilian Journal of Physics; 38(3a); 323-328","Brazilian Journal of Physics","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332008000300003&lang=pt" 
"S0103-97332008000300009-scl","On the nondegeneracy theorem for a particle in a box","De Vincenzo, Salvatore","Brazilian Journal of Physics; 38(3a); 355-361","Brazilian Journal of Physics","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332008000300009&lang=pt" 
"S0104-12902008000300009-scl","Violência doméstica e psicologia hospitalar: possibilidades de atuação diante da mãe que agride","Barbosa, Patrícia Zulato, Pegoraro, Renata F.","Saúde e Sociedade; 17(3); 77-89","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000300009&lang=pt" 
"S1415-790X2008000300005-scl","Confiabilidade da informação sobre hospitalizações por causas externas de um hospital público em São José dos Campos, São Paulo, Brasil","Melione, Luís Paulo Rodrigues, Jorge, Maria Helena Prado de Mello","Revista Brasileira de Epidemiologia; 11(3); 379-392","Revista Brasileira de Epidemiologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2008000300005&lang=pt" 
"S0080-62342008000300027-scl","Errata","","Revista da Escola de Enfermagem da USP; 42(3); -","Revista da Escola de Enfermagem da USP","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342008000300027&lang=pt" 
"S1415-790X2008000300005-spa","Confiabilidade da informação sobre hospitalizações por causas externas de um hospital público em São José dos Campos, São Paulo, Brasil","Melione, Luís Paulo Rodrigues, Jorge, Maria Helena Prado de Mello","Revista Brasileira de Epidemiologia; 11(3); 379-392","Revista Brasileira de Epidemiologia","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2008000300005&lang=pt" 
"S0104-12902008000300001-scl","Editorial","","Saúde e Sociedade; 17(3); 5-5","Saúde e Sociedade","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000300001&lang=pt" 
"S0104-12902008000300002-scl","Editorial especial","Adorno, Sérgio","Saúde e Sociedade; 17(3); 7-7","Saúde e Sociedade","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000300002&lang=pt" 
"S0104-12902008000300010-scl","Violência contra idosos: uma questão nova?","Sanches, Ana Paula R. Amadio, Lebrão, Maria Lúcia, Duarte, Yeda Aparecida de Oliveira","Saúde e Sociedade; 17(3); 90-100","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000300010&lang=pt" 
"S0080-62342008000300001-scl","Revelando o potencial do cuidado eficaz para a saúde maternal e infantil por toda vida: a necessidade de abordar o serviço &#039;invisível&#039; no período pós-natal","Bick, Debra, Bastos, Maria Helena, Diniz, Simone Grilo","Revista da Escola de Enfermagem da USP; 42(3); 420-421","Revista da Escola de Enfermagem da USP","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342008000300001&lang=pt" 
"S0080-62342008000300002-scl","O ambiente estimulador ao desenvolvimento da criança hospitalizada","Bortolote, Giovana Soares, Brêtas, José Roberto da Silva","Revista da Escola de Enfermagem da USP; 42(3); 422-429","Revista da Escola de Enfermagem da USP","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342008000300002&lang=pt" 
"S0080-62342008000300003-scl","Avaliação de uma cartilha educativa de promoção ao cuidado da criança a partir da percepção da família sobre temas de saúde e cidadania","Grippo, Monica Lilia Vigna Silva, Fracolli, Lislaine Aparecida","Revista da Escola de Enfermagem da USP; 42(3); 430-436","Revista da Escola de Enfermagem da USP","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342008000300003&lang=pt" 
"S0080-62342008000300006-scl","Vivência da puérpera-adolescente no cuidado do recém-nascido, no domicílio","Bergamaschi, Suzete de Fatima Ferraz, Praça, Neide de Souza","Revista da Escola de Enfermagem da USP; 42(3); 454-460","Revista da Escola de Enfermagem da USP","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342008000300006&lang=pt" 
"S0080-62342008000300007-scl","Vivendo com a depressão: histórias de vida de mulheres","Gonçales, Cintia Adriana Vieira, Machado, Ana Lúcia","Revista da Escola de Enfermagem da USP; 42(3); 461-466","Revista da Escola de Enfermagem da USP","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342008000300007&lang=pt" 
"S0080-62342008000300008-scl","Violência contra a mulher: a visibilidade do problema para um grupo de profissionais de saúde","Lettiere, Angelina, Nakano, Ana Márcia Spanó, Rodrigues, Daniela Taysa","Revista da Escola de Enfermagem da USP; 42(3); 467-473","Revista da Escola de Enfermagem da USP","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342008000300008&lang=pt" 
"S0080-62342008000300009-scl","Nexos entre Enfermagem, Nutrição e Serviço Social, profissões femininas pioneiras na área da Saúde","Aperibense, Pacita Geovana Gama de Sousa, Barreira, Ieda de Alencar","Revista da Escola de Enfermagem da USP; 42(3); 474-482","Revista da Escola de Enfermagem da USP","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342008000300009&lang=pt" 
"S0080-62342008000300010-scl","Mulheres vivendo com aids e os profissionais do Programa Saúde da Família: revelando o diagnóstico","Ferreira, Fernanda Cristina, Nichiata, Lúcia Yasuko Izumi","Revista da Escola de Enfermagem da USP; 42(3); 483-489","Revista da Escola de Enfermagem da USP","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342008000300010&lang=pt" 
"S0080-62342008000300012-scl","Enfermeiros com cargos de chefia e medidas preventivas à exposição ocupacional: facilidades e barreiras","Malaguti, Silmara Elaine, Hayashida, Miyeko, Canini, Silvia Rita Marin da Silva, Gir, Elucir","Revista da Escola de Enfermagem da USP; 42(3); 496-503","Revista da Escola de Enfermagem da USP","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342008000300012&lang=pt" 
"S0080-62342008000300013-scl","Tradução e adaptação para a língua portuguesa do In-hospital Utstein Style","Avansi, Patrícia do Amaral, Meneghin, Paolo","Revista da Escola de Enfermagem da USP; 42(3); 504-511","Revista da Escola de Enfermagem da USP","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342008000300013&lang=pt" 
"S0080-62342008000300014-scl","Monitorização hemodinâmica invasiva a beira do leito: avaliação e protocolo de cuidados de enfermagem","Ramos, Carla Cristina de Souza, Dal Sasso, Grace Teresinha Marcon, Martins, Cleusa Rios, Nascimento, Eliane Regina, Barbosa, Sayonara de Fátima Faria, Martins, Josiane de Jesus, Sardo, Pedro Miguel Garcez, Kuerten, Patrícia","Revista da Escola de Enfermagem da USP; 42(3); 512-518","Revista da Escola de Enfermagem da USP","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342008000300014&lang=pt" 
"S0080-62342008000300015-scl","Estudo retrospectivo das complicações pós-operatórias em cirurgia primária de lábio e palato","Biazon, Janir, Peniche, Aparecida de Cássia Giani","Revista da Escola de Enfermagem da USP; 42(3); 519-525","Revista da Escola de Enfermagem da USP","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342008000300015&lang=pt" 
"S0080-62342008000300016-scl","A percepção do paciente referente a ser portador de um cateter de longa permanência","Martins, Fernanda Titareli Merizio, Carvalho, Emilia Campos de","Revista da Escola de Enfermagem da USP; 42(3); 526-531","Revista da Escola de Enfermagem da USP","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342008000300016&lang=pt" 
"S0080-62342008000300017-scl","Ressuscitação cardiopulmonar com a utilização do desfibrilador externo semi-automático: avaliação do processo ensino-aprendizagem","Miyadahira, Ana Maria Kazue, Quilici, Ana Paula, Martins, Carmem da Costa, Araújo, Giane Leandro de, Pelliciotti, Josikélem da Silva Sodré","Revista da Escola de Enfermagem da USP; 42(3); 532-538","Revista da Escola de Enfermagem da USP","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342008000300017&lang=pt" 
"S0080-62342008000300019-scl","O sentido de vida do familiar do paciente crítico","Lima, Adriana Braitt, Santa Rosa, Darci de Oliveira","Revista da Escola de Enfermagem da USP; 42(3); 547-553","Revista da Escola de Enfermagem da USP","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342008000300019&lang=pt" 
"S0080-62342008000300021-scl","Utilizando as abordagens quantitativa e qualitativa na produção do conhecimento","Brüggemann, Odaléa Maria, Parpinelli, Mary Ângela","Revista da Escola de Enfermagem da USP; 42(3); 563-568","Revista da Escola de Enfermagem da USP","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342008000300021&lang=pt" 
"S0080-62342008000300022-scl","Estrutura organizacional do serviço de enfermagem: reflexões sobre a influência do poder e da cultura organizacional","Jericó, Marli de Carvalho, Peres, Aida Maris, Kurcgant, Paulina","Revista da Escola de Enfermagem da USP; 42(3); 569-577","Revista da Escola de Enfermagem da USP","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342008000300022&lang=pt" 
"S0080-62342008000300024-scl","Agrotóxicos e saúde humana: contribuição dos profissionais do campo da saúde","Siqueira, Soraia Lemos de, Kruse, Maria Henriqueta Luce","Revista da Escola de Enfermagem da USP; 42(3); 584-590","Revista da Escola de Enfermagem da USP","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342008000300024&lang=pt" 
"S0080-62342008000300025-scl","Considerações sobre violência doméstica, gênero e o trabalho das equipes de saúde da família","Andrade, Clara de Jesus Marques, Fonseca, Rosa Maria Godoy Serpa da","Revista da Escola de Enfermagem da USP; 42(3); 591-595","Revista da Escola de Enfermagem da USP","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342008000300025&lang=pt" 
"S0080-62342008000300026-scl","Iridologia: revisão sistemática","Salles, Léia Fortes, Silva, Maria Júlia Paes da","Revista da Escola de Enfermagem da USP; 42(3); 596-600","Revista da Escola de Enfermagem da USP","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342008000300026&lang=pt" 
"S0104-12902008000300004-scl","Arendt, Jung e Humanismo: um olhar interdisciplinar sobre a violência","Xavier, Marlon","Saúde e Sociedade; 17(3); 19-32","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000300004&lang=pt" 
"S0104-12902008000300005-scl","Violência e desenvolvimento sustentável: o papel da universidade","Zottis, Graziela Aline Hartmann, Cunha, Lucas de Lima, Krebs, Lisandra Fachinello, Algeri, Simone, Flores, Renato Zamora","Saúde e Sociedade; 17(3); 33-41","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000300005&lang=pt" 
"S0104-12902008000300006-scl","Violência e Saúde Coletiva: contribuições teóricas das ciências sociais à discussão sobre o desvio","Oliveira, Walter Ferreira de","Saúde e Sociedade; 17(3); 42-53","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000300006&lang=pt" 
"S0104-12902008000300007-scl","Violência entre torcidas nos estádios de futebol: uma questão de Saúde Pública","Vieira, Ricardo Alexandre Guerra, Siqueira, Gisela Rocha de","Saúde e Sociedade; 17(3); 54-62","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000300007&lang=pt" 
"S0104-12902008000300011-scl","Introdução à violência contra as mulheres como um problema de direitos humanos e de saúde pública","Azambuja, Mariana Porto Ruwer de, Nogueira, Conceição","Saúde e Sociedade; 17(3); 101-112","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000300011&lang=pt" 
"S0104-12902008000300012-scl","Fatores de risco para violência contra a mulher no contexto doméstico e coletivo","Vieira, Luiza Jane Eyre de Souza, Pordeus, Augediva Maria Jucá, Ferreira, Renata Carneiro, Moreira, Deborah Pedrosa, Maia, Potívea Bezerra, Saviolli, Kátia Costa","Saúde e Sociedade; 17(3); 113-125","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000300012&lang=pt" 
"S0104-12902008000300013-scl","Mulheres enfrentando as violências: a voz dos operadores sociais","Presser, Adriana Dewes, Meneghel, Stela Nazareth, Hennington, Élida Azevedo","Saúde e Sociedade; 17(3); 126-137","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000300013&lang=pt" 
"S0104-12902008000300014-scl","Violência consentida: mulheres em trabalho de parto e parto","Wolff, Leila Regina, Waldow, Vera Regina","Saúde e Sociedade; 17(3); 138-151","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000300014&lang=pt" 
"S0104-12902008000300016-scl","Violencia de género: nuevas realidades y nuevos retos","Caldas, José Manuel Peixoto, Gessolo, Kleber Mauricio","Saúde e Sociedade; 17(3); 161-170","Saúde e Sociedade","Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000300016&lang=pt" 
"S0104-12902008000300017-scl","A atuação do serviço de saúde na violência sob o olhar de lideranças comunitárias de Londrina (PR)","Amaro, Marcia Caroline Portela, Andrade, Selma Maffei de, Garanhani, Mara Lúcia","Saúde e Sociedade; 17(3); 171-180","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000300017&lang=pt" 
"S0104-12902008000300018-scl","Apontamentos para se pensar ações de prevenção à violência pelo setor saúde","Galheigo, Sandra Maria","Saúde e Sociedade; 17(3); 181-189","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000300018&lang=pt" 
"S0104-12902008000300019-scl","Violência sexual como questão de saúde pública: importância da busca ao agressor","Campos, Maria Angela Mirim da Rosa e, Schor, Néia","Saúde e Sociedade; 17(3); 190-200","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000300019&lang=pt" 
"S0104-12902008000300020-scl","Vítimas da violência em Campo Grande: um retrato de seis anos revelado pelos dados oficiais","Andrade, Sonia Maria Oliveira de, Pontes, Elenir Rose Jardim Cury, Contini, Maria de Lourdes Jeffery, Gomes, Ana Maria, Nachif, Maria Cristina Abrão","Saúde e Sociedade; 17(3); 201-210","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000300020&lang=pt" 
"S0104-12902008000300021-scl","Acidentes e violências: caracterização dos atendimentos no pronto-socorro de um hospital universitário","Santos, José Luís Guedes dos, Garlet, Estela Regina, Figueira, Raquel Basso, Lima, Suzinara Beatriz Soares de, Prochnow, Adelina Giacomelli","Saúde e Sociedade; 17(3); 211-218","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000300021&lang=pt" 
"S0104-12902008000300003-scl","Violência e sofrimento social: a resistência feminina na obra de Veena Das","Carvalho, João Eduardo Coin de","Saúde e Sociedade; 17(3); 9-18","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000300003&lang=pt" 
"S0104-12902008000300015-scl","A violência conjugal contra a mulher a partir da ótica do homem autor da violência","Rosa, Antonio Gomes da, Boing, Antonio Fernando, Büchele, Fátima, Oliveira, Walter Ferreira de, Coelho, Elza Berger Salema","Saúde e Sociedade; 17(3); 152-160","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000300015&lang=pt" 
"S0080-62342008000300023-scl","Revisão de literatura sobre o atendimento ao paciente surdo pelos profissionais da saúde","Chaveiro, Neuma, Barbosa, Maria Alves, Porto, Celmo Celeno","Revista da Escola de Enfermagem da USP; 42(3); 578-583","Revista da Escola de Enfermagem da USP","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342008000300023&lang=pt" 
"S0080-62342008000300020-scl","Trabalho da enfermeira intensivista: um estudo da estrutura das representações sociais","Silva, Iranete Almeida Sousa, Cruz, Enêde Andrade da","Revista da Escola de Enfermagem da USP; 42(3); 554-562","Revista da Escola de Enfermagem da USP","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342008000300020&lang=pt" 
"S0080-62342008000300005-scl","Óbitos infantis investigados pelo Comitê de Prevenção da Mortalidade Infantil em região do Estado do Paraná","Mathias, Thais Aidar de Freitas, Assunção, Amanda Nolasco de, Silva, Gisele Ferreira da","Revista da Escola de Enfermagem da USP; 42(3); 445-453","Revista da Escola de Enfermagem da USP","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342008000300005&lang=pt" 
"S0103-97332008000300011-scl","Nonexistence of regular stationary solution in a metric nonsymmetric theory of gravitation","Ragusa, S.","Brazilian Journal of Physics; 38(3a); 367-370","Brazilian Journal of Physics","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332008000300011&lang=pt" 
"S0103-97332008000300008-scl","A discrete inhomogeneous model for the yeast cell cycle","Wardil, Lucas, Silva, Jafferson Kamphorst L. da","Brazilian Journal of Physics; 38(3a); 350-354","Brazilian Journal of Physics","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332008000300008&lang=pt" 
