"S0042-96862005001000007-spa","Un summit boosts health goals","Bhatia, Juhie","Bulletin of the World Health Organization; 83(10); 729-729","Bulletin of the World Health Organization","Inglês","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862005001000007&lang=pt" 
"S1519-566X2005000500020-scl","Faunistic records of proturans from Argentina (Insecta: Protura)","Szeptycki, Andrzej, Bedano, José C.","Neotropical Entomology; 34(5); 853-854","Neotropical Entomology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2005000500020&lang=pt" 
"S1519-566X2005000500021-scl","Calliphoridae (Diptera) coletados em cadáveres humanos no Rio Grande do Norte","Andrade, Herbet T.A., Varela-Freire, Adalberto A., Batista, Maria J. Araújo, Medeiros, Jansen F.","Neotropical Entomology; 34(5); 855-856","Neotropical Entomology","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2005000500021&lang=pt" 
"S1519-566X2005000500022-scl","Registro de hospedeiro de Austrostelis Michener &amp; Griswold (Hymenoptera: Megachilidae) e de sua ocorrência na caatinga","Zanella, Fernando C.V., Ferreira, André G.","Neotropical Entomology; 34(5); 857-858","Neotropical Entomology","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2005000500022&lang=pt" 
"S1519-566X2005000500023-scl","Infestação natural de Anastrepha spp. (Diptera: Tephritidae) em umbu-cajá no Município de Cruz das Almas, Recôncavo Baiano","Santos, Wyratan da S., Carvalho, Carlos A.L. de, Nascimento, Antônio S., Marques, Oton M., Fonseca, Antônio A. de O.","Neotropical Entomology; 34(5); 859-860","Neotropical Entomology","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2005000500023&lang=pt" 
"S1519-566X2005000500017-scl","Polygenis (Polygenis) platensis (Jordan &amp; Rothschild) (Siphonaptera: Rhopalopsyllidae, Rhopalopsyllinae), a new record in Brazil","Linardi, Pedro M., Cardoso, Valbérico de A., Botelho, José R., Lareschi, Marcela, Freitas, Thales O. de","Neotropical Entomology; 34(5); 837-841","Neotropical Entomology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2005000500017&lang=pt" 
"S0104-11692005000700003-scl","Factores protectores sobre el consumo de alcohol que promueven las maestras de pre-escolares","Avila, Genoveva Elizabeth, Ferriani, Maria das Graças Carvalho, Nakano, Ana Márcia Spanó","Revista Latino-Americana de Enfermagem; 13(spe); 778-783","Revista Latino-Americana de Enfermagem","Espanhol","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692005000700003&lang=pt" 
"S0100-69912005000500003-scl","Níveis de lípides plasmáticos em ratos submetidos à esplenectomia total, ligadura simultânea dos vasos esplênicos e à esplenectomia subtotal com preservação do pólo inferior","Paulo, Isabel Cristina Andreatta Lemos, Paulo, Danilo Nagib Salomão, Silva, Alcino Lázaro da, Foletto, Rodrigo Moulin, Colnago, Geraldo Luiz, Vargas, Paulo Merçon","Revista do Colégio Brasileiro de Cirurgiões; 32(5); 229-236","Revista do Colégio Brasileiro de Cirurgiões","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912005000500003&lang=pt" 
"S1519-566X2005000500005-scl","Biologia comparada de populações de Spodoptera frugiperda (J.E. Smith) (Lepidoptera: Noctuidae) em folhas de milho e arroz","Busato, Gustavo R., Grützmacher, Anderson D., Garcia, Mauro S., Giolo, Fabrizio P., Zotti, Moisés J., Stefanello Júnior, Getulio J.","Neotropical Entomology; 34(5); 743-750","Neotropical Entomology","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2005000500005&lang=pt" 
"S1519-566X2005000500006-scl","Biologia de Stenoma catenifer Walsingham (Lepidoptera: Elachistidae) em dieta natural e artificial e estabelecimento de um sistema de criação","Nava, Dori E., Parra, José R.P.","Neotropical Entomology; 34(5); 751-759","Neotropical Entomology","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2005000500006&lang=pt" 
"S1519-566X2005000500009-scl","The value of PCR-RFLP molecular markers for the differentiation of immature stages of two necrophagous flies (Diptera: Calliphoridae) of potential forensic importance","Thyssen, Patricia J., Lessinger, Ana C., Azeredo-Espin, Ana M.L., Linhares, Arício X.","Neotropical Entomology; 34(5); 777-783","Neotropical Entomology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2005000500009&lang=pt" 
"S1519-566X2005000500010-scl","Screening of entomopathogenic nematodes (Nemata: Rhabditida) and the efficiency of Heterorhabditis sp. against the sugarcane root spittlebug Mahanarva fimbriolata (Fabr.) (Hemiptera: Cercopidae)","Leite, Luís G., Machado, Laerte A., Goulart, Roberto M., Tavares, Fernando M., Batista Filho, Antonio","Neotropical Entomology; 34(5); 785-790","Neotropical Entomology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2005000500010&lang=pt" 
"S1519-566X2005000500012-scl","Avaliação das liberações inoculativas do parasitóide exótico Diachasmimorpha longicaudata (Ashmead)(Hymenoptera: Braconidae) em pomar diversificado em Conceição do Almeida, BA","Carvalho, Romulo da S.","Neotropical Entomology; 34(5); 799-805","Neotropical Entomology","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2005000500012&lang=pt" 
"S1519-566X2005000500013-scl","Effect of silicon applied to wheat plants on the biology and probing behaviour of the greenbug Schizaphis graminum (Rond.) (Hemiptera: Aphididae)","Goussain, Marcio M., Prado, Ernesto, Moraes, Jair C.","Neotropical Entomology; 34(5); 807-813","Neotropical Entomology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2005000500013&lang=pt" 
"S1519-566X2005000500016-scl","Influência de vegetação vizinha na distribuição de ácaros em seringal (Hevea brasiliensis Muell. Arg., Euphorbiaceae) em São José do Rio Preto, SP","Demite, Peterson R., Feres, Reinaldo J.F.","Neotropical Entomology; 34(5); 829-836","Neotropical Entomology","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2005000500016&lang=pt" 
"S1519-566X2005000500018-scl","Atividade larvicida de óleos essenciais contra Aedes aegypti L. (Diptera: Culicidae)","Furtado, Roselayne F., Lima, Maria G.A. de, Andrade Neto, Manoel, Bezerra, José N.S., Silva, Maria G. de V.","Neotropical Entomology; 34(5); 843-847","Neotropical Entomology","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2005000500018&lang=pt" 
"S1519-566X2005000500015-scl","Fatores que afetam a oviposição de Bemisia tabaci (Genn.) biótipo B (Hemiptera: Aleyrodidae) na cultura algodoeira","Campos, Zeneide R., Boiça Jr., Arlindo L., Lourenção, André L., Campos, Alcebíades R.","Neotropical Entomology; 34(5); 823-827","Neotropical Entomology","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2005000500015&lang=pt" 
"S1519-566X2005000500002-scl","Nesting ecology of a neotropical solitary wasp (Hymenoptera: Sphecidae) in Panamá","Giovanetti, Manuela","Neotropical Entomology; 34(5); 713-719","Neotropical Entomology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2005000500002&lang=pt" 
"S1519-566X2005000500019-scl","Survey of preys captured and used by Polybia platycephala (Richards) (Hymenoptera: Vespidae, Epiponini)","Prezoto, Fábio, Lima, Maria A.P., Machado, Vera L.L.","Neotropical Entomology; 34(5); 849-851","Neotropical Entomology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2005000500019&lang=pt" 
"S1806-37132005000500001-scl","Jornal Brasileiro de Pneumologia: trinta anos de história","Santos, Manuel Lopes dos","Jornal Brasileiro de Pneumologia; 31(5); i-i","Jornal Brasileiro de Pneumologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132005000500001&lang=pt" 
"S0213-91112005000500018-esp","","","Gaceta Sanitaria; 19(5); 413-413","Gaceta Sanitaria","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112005000500018&lang=pt" 
"S0213-91112005000500015-esp","","","Gaceta Sanitaria; 19(5); 415-416","Gaceta Sanitaria","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112005000500015&lang=pt" 
"S0213-91112005000500009-esp","Algunas vertientes prácticas de las guías de práctica clínica","Campillo-Artero, Carlos","Gaceta Sanitaria; 19(5); 398-400","Gaceta Sanitaria","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112005000500009&lang=pt" 
"S0213-91112005000500003-esp","Declaración de los nuevos diagnósticos de infección por el VIH en Cataluña: Implementación y resultados","Romaguera, Amparo, Binefa, Gemma, Casabona, Jordi, García de Olalla, Patricia, Caylà, Joan, Camps, Neus, Company, Maria, Minguell, Sofia, Godoy, Pere, Sala, M. Rosa, Humet, Victoria, Álvarez, Josep, Barrabeig, Irene","Gaceta Sanitaria; 19(5); 356-362","Gaceta Sanitaria","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112005000500003&lang=pt" 
"S0213-91112005000500008-esp","Consideraciones sobre la cuantificación de las infecciones por el VIH: La experiencia de Navarra","Moreno-Iribas, Conchi, Castilla, Jesús, Irisarri, Fátima, Fernández-Jáuregui, Carmen, Martínez-Artola, Víctor, Sola-Boneta, Julio","Gaceta Sanitaria; 19(5); 393-397","Gaceta Sanitaria","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112005000500008&lang=pt" 
"S0213-91112005000500010-esp","Los inhibidores selectivos de la recaptación de serotonina en la depresión infantil: un «culebrón» que refleja importantes problemas de seguridad de los medicamentos","Peiró, Salvador, Cervera, Pedro, Bernal-Delgado, Enrique","Gaceta Sanitaria; 19(5); 401-406","Gaceta Sanitaria","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112005000500010&lang=pt" 
"S0213-91112005000500006-esp","Priorización de pacientes en lista de espera para prótesis de rodilla y cadera: la opinión de los pacientes","Escobar, Antonio, González, Nerea, Quintana, José M., Las Hayas, Carlota","Gaceta Sanitaria; 19(5); 379-385","Gaceta Sanitaria","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112005000500006&lang=pt" 
"S1806-37132005000500002-scl","Sarcoidose no Brasil","Bethlem, Eduardo Pamplona","Jornal Brasileiro de Pneumologia; 31(5); ii-iii","Jornal Brasileiro de Pneumologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132005000500002&lang=pt" 
"S1806-37132005000500003-scl","Volume expiratório forçado no primeiro segundo e resposta a broncodilatador em doença pulmonar obstrutiva crônica: um ritual inútil?","Pereira, Carlos Alberto de Castro","Jornal Brasileiro de Pneumologia; 31(5); iv-vi","Jornal Brasileiro de Pneumologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132005000500003&lang=pt" 
"S1806-37132005000500014-scl","Derrame pleural por micobactéria não tuberculosa","Seiscento, Márcia, Bombarda, Sidney, Carvalho, Adriana Castro de, Campos, José Ribas Milanez de, Teixeira, Lisete","Jornal Brasileiro de Pneumologia; 31(5); 459-463","Jornal Brasileiro de Pneumologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132005000500014&lang=pt" 
"S1806-37132005000500018-scl","Diagnóstico do caso da edição anterior","Jasinowodolinski, Dany, Szarf, Gilberto, Müller, Nestor L","Jornal Brasileiro de Pneumologia; 31(5); 474-476","Jornal Brasileiro de Pneumologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132005000500018&lang=pt" 
"S0213-91112005000500004-esp","Mortalidad y privación socioeconómica en las secciones censales y los distritos de Barcelona","Domínguez-Berjón, María Felícitas, Borrell, Carme","Gaceta Sanitaria; 19(5); 363-369","Gaceta Sanitaria","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112005000500004&lang=pt" 
"S0213-91112005000500007-esp","Evaluación de un programa de deshabituación tabáquica en el medio laboral","Sala, Maria, Serra, Imma, Serrano, Susana, Corbella, Teresa, Kogevinas, Manolis","Gaceta Sanitaria; 19(5); 386-392","Gaceta Sanitaria","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112005000500007&lang=pt" 
"S0213-91112005000500013-esp","Violencia contra las mujeres, denuncias y cobertura periodística","Vives-Cases, Carmen, Ruiz, María Teresa, Álvarez-Dardet, Carlos, Martín, Marta","Gaceta Sanitaria; 19(5); 410-411","Gaceta Sanitaria","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112005000500013&lang=pt" 
"S0213-91112005000500001-esp","Condiciones precarias para el control de la epidemia del VIH","Noguer, Isabel, Tello, Odorina, Pollán, Marina, López-Abente, Gonzalo, Hernández Pezzi, Gloria","Gaceta Sanitaria; 19(5); 351-353","Gaceta Sanitaria","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112005000500001&lang=pt" 
"S0213-91112005000500012-esp","Cobertura periodística de la violencia contra las mujeres","Morales, Pol, Bosch, Fèlix","Gaceta Sanitaria; 19(5); 410-410","Gaceta Sanitaria","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112005000500012&lang=pt" 
"S0213-91112005000500017-esp","El Quijote y la mala fama de la prevención","Hernández-Aguado, Ildefonso","Gaceta Sanitaria; 19(5); 420-420","Gaceta Sanitaria","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112005000500017&lang=pt" 
"S0213-91112005000500016-esp","","","Gaceta Sanitaria; 19(5); 417-419","Gaceta Sanitaria","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112005000500016&lang=pt" 
"S1806-37132005000500017-scl","Perguntamos: qual o diagnóstico?","Jasinowodolinski, Dany, Szarf, Gilberto, Müller, Nestor L","Jornal Brasileiro de Pneumologia; 31(5); 474-476","Jornal Brasileiro de Pneumologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132005000500017&lang=pt" 
"S1806-37132005000500004-scl","Fatores preditivos da evolução da asma aguda em crianças","Paro, Maria Luisa Zocal, Rodrigues, Joaquim Carlos","Jornal Brasileiro de Pneumologia; 31(5); 373-381","Jornal Brasileiro de Pneumologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132005000500004&lang=pt" 
"S1806-37132005000500005-scl","Incidência de infecção viral do trato respiratório em asma aguda atendida em sala de emergência","Rocha, Ivete Terezinha Machado da, Menegotto, Diego, Hoffmann, Cristiane Feliciati, Menna-Barreto, Sergio Saldanha, Dalcin, Paulo de tarso Roth, Straliotto, Selir Maria, Kang, Suzie Hyona, Pasin, Lilian Rech, Fischer, Josiane, Nieto, Fabiane","Jornal Brasileiro de Pneumologia; 31(5); 382-389","Jornal Brasileiro de Pneumologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132005000500005&lang=pt" 
"S1806-37132005000500007-scl","Sarcoidose no sul do Brasil: estudo de 92 pacientes","Silva, Luiz Carlos Corrêa da, Hertz, Felipe Teixeira, Cruz, Dennis Baroni, Caraver, Fernanda, Fernandes, Juliana Cardozo, Fortuna, Fabrício Picoli, Irion, Klaus, Porto, Nelson da Silva","Jornal Brasileiro de Pneumologia; 31(5); 398-406","Jornal Brasileiro de Pneumologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132005000500007&lang=pt" 
"S1806-37132005000500009-scl","Impacto da vacinação de maiores de 60 anos para influenza sobre as internações e óbitos por doenças respiratórias e circulatórias em Fortaleza - CE - Brasil","Façanha, Mônica Cardoso","Jornal Brasileiro de Pneumologia; 31(5); 415-420","Jornal Brasileiro de Pneumologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132005000500009&lang=pt" 
"S1806-37132005000500010-scl","Alterações tomográficas de seios paranasais em pacientes adultos com rinite alérgica","Ponte, Eduardo Vieira, Lima, Fabiana, Aguiar, Glauber Ferraz, Goyana, Fabíola, Santos, Marcelo Benício dos, Cruz, Álvaro Augusto","Jornal Brasileiro de Pneumologia; 31(5); 421-426","Jornal Brasileiro de Pneumologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132005000500010&lang=pt" 
"S1806-37132005000500011-scl","Abandono do tratamento da tuberculose pulmonar em Cuiabá - MT - Brasil","Ferreira, Silvana Margarida Benevides, Silva, Ageo Mário Cândido da, Botelho, Clóvis","Jornal Brasileiro de Pneumologia; 31(5); 427-435","Jornal Brasileiro de Pneumologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132005000500011&lang=pt" 
"S1806-37132005000500012-scl","Influenza A aviária (H5N1): a gripe do frango","Ibiapina, Cássio da Cunha, Costa, Gabriela Araújo, Faria, Alessandra Coutinho","Jornal Brasileiro de Pneumologia; 31(5); 436-444","Jornal Brasileiro de Pneumologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132005000500012&lang=pt" 
"S1806-37132005000500013-scl","Intervenções educativas em asma na infância: uma revisão analítica da literatura","Santana, Lívia Fonseca da Silva Carvalho de Azevedo, Bastos, Rita de Cássia Santos, Martinez-Silveira, Martha Silvia, Souza, Leda Solano de Freitas","Jornal Brasileiro de Pneumologia; 31(5); 445-458","Jornal Brasileiro de Pneumologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132005000500013&lang=pt" 
"S1806-37132005000500015-scl","Insuficiência respiratória aguda após exposição a conservantes de alimentos","Moreira, Maria Auxiliadora Carmo, Cunha, Luiz Carlos da, Ikegami, Tereza Yoshie, Silva Junior, José Laerte Rodrigues da","Jornal Brasileiro de Pneumologia; 31(5); 464-469","Jornal Brasileiro de Pneumologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132005000500015&lang=pt" 
"S1806-37132005000500016-scl","Síndrome da unha amarela","Maciel, Renato, Melo, Andréia Cristina de, Carvalho, Emanuella Braga","Jornal Brasileiro de Pneumologia; 31(5); 470-473","Jornal Brasileiro de Pneumologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132005000500016&lang=pt" 
"S0213-91112005000500005-esp","Clustering of behavioural risk factors and their association with subjective health","Galán, Iñaki, Rodríguez-Artalejo, Fernando, Tobías, Aurelio, Díez-Gañán, Lucía, Gandarillas, Ana, Zorrilla, Belén","Gaceta Sanitaria; 19(5); 370-378","Gaceta Sanitaria","Inglês","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112005000500005&lang=pt" 
"S1806-37132005000500008-scl","O volume expiratório forçado no primeiro segundo não é suficiente para avaliar resposta broncodilatadora em doença pulmonar obstrutiva crônica","Tavares, Felícia de Moraes Branco, Silva, Luiz Carlos Corrêa da, Rubin, Adalberto Sperb","Jornal Brasileiro de Pneumologia; 31(5); 407-414","Jornal Brasileiro de Pneumologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132005000500008&lang=pt" 
"S1806-37132005000500006-scl","Prevalência de asma em funcionários de hospital universitário avaliada por meio de questionário de saúde respiratória da Comunidade Européia","Aguiar Filho, Antônio Soares, Lopes Neto, Edmundo Pessoa Almeida, Sarinho, Emanuel Sávio Cavalcanti, Vasconcelos, Maria Magalhães, Lima, Darla Siqueira Tenório, Wirtsbiki, Penélope Matos","Jornal Brasileiro de Pneumologia; 31(5); 390-397","Jornal Brasileiro de Pneumologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132005000500006&lang=pt" 
"S1413-86702005000500030-scl","Treatment of B Non-Hodgkin&#039;s Lymphoma in children: the experience of multicentre studies and Brazilian National Cancer Institute&#039;s experience","Klumb, Claudete","Brazilian Journal of Infectious Diseases; 9(5); 446-447","Brazilian Journal of Infectious Diseases","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702005000500030&lang=pt" 
"S1413-86702005000500029-scl","Burkitt Non-Hodgkin Lymphoma in childhood","Barreto, José Henrique","Brazilian Journal of Infectious Diseases; 9(5); 445-446","Brazilian Journal of Infectious Diseases","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702005000500029&lang=pt" 
"S1413-86702005000500028-scl","EBV-associated lymphoma in Bahia, Brazil","Araujo, Iguaracyra, Bittencourt, Achiléa, Barbosa, Helenemarie S., Portugal, Tatiana Gil, Freitas, Daniel, Almeida, Daniela, Mendonça, Núbia, Hummel, Michael, Foss, Hans-Dieter","Brazilian Journal of Infectious Diseases; 9(5); 444-445","Brazilian Journal of Infectious Diseases","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702005000500028&lang=pt" 
"S1413-86702005000500026-scl","Autologous hematopoetic stem cell transplantation for HIV-related Non-Hodgkin&#039;s Lymphomas (NHL)","Bittencourt, Henrique","Brazilian Journal of Infectious Diseases; 9(5); 443-444","Brazilian Journal of Infectious Diseases","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702005000500026&lang=pt" 
"S1413-86702005000500025-scl","Innate immune immunity and viral therapy of cancer","Barber, Glen N.","Brazilian Journal of Infectious Diseases; 9(5); 442-443","Brazilian Journal of Infectious Diseases","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702005000500025&lang=pt" 
"S1413-86702005000500024-scl","Serological and molecular detection of HHV-8 in Brazilian populations","Cunha, Andréa Mendonça Gusmão, Costa, Sandra Cecília Botelho, Costa, Fernando Ferreira, Caterino-de-Araújo, Adele, Castro Filho, Bernardo Galvão","Brazilian Journal of Infectious Diseases; 9(5); 442-442","Brazilian Journal of Infectious Diseases","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702005000500024&lang=pt" 
"S1413-86702005000500023-scl","Research nurse: new duties related to clinical trials. Experience of clinical research in oncovirology in Bahia/Brazil","Bastos, Milena, Luz, Estela","Brazilian Journal of Infectious Diseases; 9(5); 441-441","Brazilian Journal of Infectious Diseases","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702005000500023&lang=pt" 
"S1413-86702005000500022-scl","Aggressive Non-Hodgkin&#039;s Lymphoma: therapeutic considerations of pre rituximab era","Souza, Carmino Antônio de","Brazilian Journal of Infectious Diseases; 9(5); 439-441","Brazilian Journal of Infectious Diseases","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702005000500022&lang=pt" 
"S1413-86702005000500021-scl","HIV associated lymphomas: problems with the histopathologic classification","Barbosa, Helenemarie Schaer","Brazilian Journal of Infectious Diseases; 9(5); 438-439","Brazilian Journal of Infectious Diseases","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702005000500021&lang=pt" 
"S1413-86702005000500020-scl","Adult T-cell leukemia/lymphoma (ATL) in Bahia, Brazil","Bittencourt, Achiléa L.","Brazilian Journal of Infectious Diseases; 9(5); 437-438","Brazilian Journal of Infectious Diseases","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702005000500020&lang=pt" 
"S1413-86702005000500019-scl","New therapeutic approaches for HIV and EBV related lymphomas","Harrington, Jr., William J.","Brazilian Journal of Infectious Diseases; 9(5); 436-437","Brazilian Journal of Infectious Diseases","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702005000500019&lang=pt" 
