"S1806-37132010000300015-scl","Citoesqueleto e mecanotransdução na fisiopatologia da lesão pulmonar induzida por ventilador","Taniguchi, Leandro Utino, Caldini, Elia Garcia, Velasco, Irineu Tadeu, Negri, Elnara Márcia","Jornal Brasileiro de Pneumologia; 36(3); 363-371","Jornal Brasileiro de Pneumologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132010000300015&lang=pt" 
"S1806-37132010000300008-scl","Treinamento de músculos inspiratórios em pacientes com quadriplegia","Silveira, Janne Marques, Gastaldi, Ada Clarice, Boaventura, Cristina de Matos, Souza, Hugo Celso","Jornal Brasileiro de Pneumologia; 36(3); 313-319","Jornal Brasileiro de Pneumologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132010000300008&lang=pt" 
"S1806-37132010000300013-scl","Monitoramento epidemiológico da tuberculose em um hospital geral universitário","Gonçalves, Berenice das Dores, Cavalini, Luciana Tricai, Valente, Joaquim Gonçalves","Jornal Brasileiro de Pneumologia; 36(3); 347-355","Jornal Brasileiro de Pneumologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132010000300013&lang=pt" 
"S0004-282X2010000300028-scl","Superficial siderosis of the central nervous system: an unusual cause of sensorineural hearing loss","Cerqueira, Ana Claudia Rodrigues de, Nardi, Antônio Egídio, Bezerra, José Marcelo Ferreira","Arquivos de Neuro-Psiquiatria; 68(3); 469-471","Arquivos de Neuro-Psiquiatria","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2010000300028&lang=pt" 
"S0004-282X2010000300027-scl","Late onset presentation of Leigh syndrome on two cases","Thomé, Ursula, Fernandes, Alexandre, Nascimento, Osvaldo José Moreira do, Freitas, Marcos Raimundo Gomes de, Leite, Marco Antônio Araujo","Arquivos de Neuro-Psiquiatria; 68(3); 466-468","Arquivos de Neuro-Psiquiatria","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2010000300027&lang=pt" 
"S0004-282X2010000300033-scl","Prof. José Leme Lopes (1904-1990): the pioneer of the multi-axial diagnosis","Nardi, Antonio E, Hallak, Jaime E, Crippa, José A","Arquivos de Neuro-Psiquiatria; 68(3); 479-480","Arquivos de Neuro-Psiquiatria","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2010000300033&lang=pt" 
"S1415-790X2010000200017-spa","Região Centro-Oeste se destaca na apreensão de medicamentos injetáveis encaminhados ao INCQS/FIOCRUZ","Souto, Claudia Ribeiro, Silva, Sergio Alves da, Magalhães, Marise Sacramento de, Huf, Gisele","Revista Brasileira de Epidemiologia; 13(2); 363-368","Revista Brasileira de Epidemiologia","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2010000200017&lang=pt" 
"S1415-790X2010000200016-spa","Fatores associados ao consumo adequado de frutas, legumes e verduras em adultos de Florianópolis","Campos, Vanessa Caroline, Bastos, João Luiz, Gauche, Heide, Boing, Antonio Fernando, Assis, Maria Alice Altenburg de","Revista Brasileira de Epidemiologia; 13(2); 352-362","Revista Brasileira de Epidemiologia","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2010000200016&lang=pt" 
"S1415-790X2010000200013-spa","Consumo abusivo e dependência de álcool em população adulta no Estado de São Paulo, Brasil","Guimarães, Vanessa Valente, Florindo, Alex Antônio, Stopa, Sheila Rizzato, César, Chester Luiz Galvão, Barros, Marilisa Berti de Azevedo, Carandina, Luana, Goldbaum, Moisés","Revista Brasileira de Epidemiologia; 13(2); 314-325","Revista Brasileira de Epidemiologia","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2010000200013&lang=pt" 
"S1415-790X2010000200008-spa","Orientações sobre amamentação: a vantagem do Programa de Saúde da Família em municípios gaúchos com mais de 100.000 habitantes no âmbito do PROESF","Cruz, Suélen Henriques da, Germano, Juliana de Araújo, Tomasi, Elaine, Facchini, Luiz Augusto, Piccini, Roberto Xavier, Thumé, Elaine","Revista Brasileira de Epidemiologia; 13(2); 259-267","Revista Brasileira de Epidemiologia","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2010000200008&lang=pt" 
"S1415-790X2010000200002-spa","Sensitivity analysis for an unmeasured confounder: a review of two independent methods","Luiz, Ronir Raggio, Cabral, Maria Deolinda Borges","Revista Brasileira de Epidemiologia; 13(2); 188-198","Revista Brasileira de Epidemiologia","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2010000200002&lang=pt" 
"S1414-81452010000200008-scl","Trabalhadores em saúde mental: contradições e desafios no contexto da reforma psiquiátrica","Pinho, Leandro Barbosa de, Bañon Hernández, Antônio Miguel, Kantorski, Luciane Prado","Escola Anna Nery; 14(2); 260-267","Escola Anna Nery","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452010000200008&lang=pt" 
"S1415-790X2010000200002-scl","Sensitivity analysis for an unmeasured confounder: a review of two independent methods","Luiz, Ronir Raggio, Cabral, Maria Deolinda Borges","Revista Brasileira de Epidemiologia; 13(2); 188-198","Revista Brasileira de Epidemiologia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2010000200002&lang=pt" 
"S1415-790X2010000200003-scl","Modelagem matemática da evolução do fenótipo indutor de sincício na infecção HIV-1/AIDS","Joly, Marcel, Pinto, José Maurício","Revista Brasileira de Epidemiologia; 13(2); 199-211","Revista Brasileira de Epidemiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2010000200003&lang=pt" 
"S1415-790X2010000200004-scl","Confiabilidade (teste-reteste) da escala sueca do Questionário Demanda-Controle entre Trabalhadores de Restaurantes Industriais do Estado do Rio de Janeiro","Aguiar, Odaleia Barbosa de, Fonseca, Maria de Jesus Mendes da, Valente, Joaquim Gonçalves","Revista Brasileira de Epidemiologia; 13(2); 212-222","Revista Brasileira de Epidemiologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2010000200004&lang=pt" 
"S1415-790X2010000200005-scl","Diferenciais de cárie dentária entre os índios Xavante de Mato Grosso, Brasil","Arantes, Rui, Santos, Ricardo Ventura, Frazão, Paulo","Revista Brasileira de Epidemiologia; 13(2); 223-236","Revista Brasileira de Epidemiologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2010000200005&lang=pt" 
"S1415-790X2010000200006-scl","Violência contra as mulheres por parceiros íntimos: usos de serviços de saúde","Schraiber, Lilia Blima, Barros, Cláudia Renata dos Santos, Castilho, Euclides Ayres de","Revista Brasileira de Epidemiologia; 13(2); 237-245","Revista Brasileira de Epidemiologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2010000200006&lang=pt" 
"S1415-790X2010000200007-scl","Peso ao nascer e obesidade em crianças e adolescentes: uma revisão sistemática","Rossi, Camila Elizandra, Vasconcelos, Francisco de Assis Guedes de","Revista Brasileira de Epidemiologia; 13(2); 246-258","Revista Brasileira de Epidemiologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2010000200007&lang=pt" 
"S1415-790X2010000200008-scl","Orientações sobre amamentação: a vantagem do Programa de Saúde da Família em municípios gaúchos com mais de 100.000 habitantes no âmbito do PROESF","Cruz, Suélen Henriques da, Germano, Juliana de Araújo, Tomasi, Elaine, Facchini, Luiz Augusto, Piccini, Roberto Xavier, Thumé, Elaine","Revista Brasileira de Epidemiologia; 13(2); 259-267","Revista Brasileira de Epidemiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2010000200008&lang=pt" 
"S1415-790X2010000200009-scl","Causas de hospitalização no SUS de crianças de zero a quatro anos no Brasil","Oliveira, Beatriz Rosana Gonçalves de, Viera, Cláudia Silveira, Collet, Neusa, Lima, Regina Aparecida Garcia de","Revista Brasileira de Epidemiologia; 13(2); 268-277","Revista Brasileira de Epidemiologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2010000200009&lang=pt" 
"S1415-790X2010000200010-scl","Participação em dias nacionais de vacinação contra poliomielite: resultados de inquérito de cobertura vacinal em crianças nas 27 capitais brasileiras","Mello, Maria Lúcia Rocha, Moraes, José Cássio, Barbosa, Helena Aparecida, Flannery, Brendan","Revista Brasileira de Epidemiologia; 13(2); 278-288","Revista Brasileira de Epidemiologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2010000200010&lang=pt" 
"S1415-790X2010000200011-scl","Perfil de idosos admitidos em unidades de terapia intensiva gerais em Rio Grande, RS: resultados de um estudo de demanda","Schein, Luiz Eduardo C., Cesar, Juraci A.","Revista Brasileira de Epidemiologia; 13(2); 289-301","Revista Brasileira de Epidemiologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2010000200011&lang=pt" 
"S1415-790X2010000200012-scl","Consumo frequente de bebidas alcoólicas por adolescentes escolares: estudo de fatores associados","Matos, Analy Marquardt de, Carvalho, Rosely Cabral de, Costa, Maria Conceição Oliveira, Gomes, Karina Emanuella Peixoto de Souza, Santos, Luciana Maia","Revista Brasileira de Epidemiologia; 13(2); 302-313","Revista Brasileira de Epidemiologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2010000200012&lang=pt" 
"S1415-790X2010000200014-scl","Anemia em catadores de material reciclável que utilizam carrinho de propulsão humana no município de Santos","Rozman, Mauro Abrahão, Azevedo, Cezar Henrique de, Jesus, Rafaella Rodrigues Carvalho de, Moldero Filho, Rubens, Perez Junior, Valmir","Revista Brasileira de Epidemiologia; 13(2); 326-336","Revista Brasileira de Epidemiologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2010000200014&lang=pt" 
"S1415-790X2010000200015-scl","Material particulado (PM2.5) de queima de biomassa e doenças respiratórias no sul da Amazônia brasileira","Silva, Ageo Mário Cândido da, Mattos, Inês E., Freitas, Saulo R., Longo, Karla M., Hacon, Sandra S.","Revista Brasileira de Epidemiologia; 13(2); 337-351","Revista Brasileira de Epidemiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2010000200015&lang=pt" 
"S1415-790X2010000200001-scl","Tabagismo e câncer no Brasil: evidências e perspectivas","Wünsch Filho, Victor, Mirra, Antonio Pedro, López, Rossana V. Mendoza, Antunes, Leopoldo F.","Revista Brasileira de Epidemiologia; 13(2); 175-187","Revista Brasileira de Epidemiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2010000200001&lang=pt" 
"S0080-62342010000200002-scl","Satisfacción de las necesidades básicas en la población inmigrante femenina Marroquí en Arteixo","Rúa, Amalia Conceiro, Pita-Vizoso, Rosa, Gómez-Besteiro, Inmaculada","Revista da Escola de Enfermagem da USP; 44(2); 249-256","Revista da Escola de Enfermagem da USP","Inglês, Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200002&lang=pt" 
"S0080-62342010000200005-scl","Síndrome de Burnout entre os trabalhadores da Estratégia de Saúde da Família","Trindade, Letícia de Lima, Lautert, Liana","Revista da Escola de Enfermagem da USP; 44(2); 274-279","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200005&lang=pt" 
"S0080-62342010000200006-scl","O estresse e qualidade de sono do enfermeiro nos diferentes turnos hospitalares","Rocha, Maria Cecília Pires da, Martino, Milva Maria Figueiredo De","Revista da Escola de Enfermagem da USP; 44(2); 280-286","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200006&lang=pt" 
"S0080-62342010000200007-scl","Eventos adversos: análise de um instrumento de notificação utilizado no gerenciamento de enfermagem","Paiva, Miriam Cristina Marques da Silva de, Paiva, Sergio Alberto Rupp de, Berti, Heloisa Wey","Revista da Escola de Enfermagem da USP; 44(2); 287-294","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200007&lang=pt" 
"S0080-62342010000200008-scl","Informática em enfermagem: desenvolvimento de software livre com aplicação assistencial e gerencial","Santos, Sérgio Ribeiro dos","Revista da Escola de Enfermagem da USP; 44(2); 295-301","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200008&lang=pt" 
"S0080-62342010000200009-scl","Projeto de uma cama hospitalar para internação domiciliar","Silva Junior, Aristides José da, Posso, Maria Belén Salazar, Vasconcellos Neto, Laurentino Corrêa de","Revista da Escola de Enfermagem da USP; 44(2); 302-307","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200009&lang=pt" 
"S0080-62342010000200010-scl","Identificação das intervenções de enfermagem no Sistema de Alojamento Conjunto","Soares, Alda Valéria Neves, Gaidzinski, Raquel Rapone, Cirico, Michelli Oliveira Vani","Revista da Escola de Enfermagem da USP; 44(2); 308-317","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200010&lang=pt" 
"S0080-62342010000200011-scl","Meninas Catarinas: a vida perdida ao ser mãe","Souza, Maria de Lourdes de, Burgardt, Diego, Ferreira, Luiz Alberto Peregrino, Bub, Maria Bettina Camargo, Monticelli, Marisa, Lentz, Haimée Emerich","Revista da Escola de Enfermagem da USP; 44(2); 318-323","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200011&lang=pt" 
"S0080-62342010000200012-scl","Análise da cobertura e dos exames colpocitológicos não retirados de uma Unidade Básica de Saúde","Vasconcelos, Camila Teixeira Moreira, Vasconcelos Neto, José Ananias, Castelo, Ana Rita Pimentel, Medeiros, Francisco das Chagas, Pinheiro, Ana Karina Bezerra","Revista da Escola de Enfermagem da USP; 44(2); 324-330","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200012&lang=pt" 
"S0080-62342010000200014-scl","Ensaio clínico comparando três modalidades de crioterapia em mulheres não grávidas","Leventhal, Lucila Coca, Bianchi, Renata Cristina, Oliveira, Sonia Maria Junqueira Vasconcellos de","Revista da Escola de Enfermagem da USP; 44(2); 339-345","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200014&lang=pt" 
"S0080-62342010000200015-scl","Uso de cobertura com colágeno e aloe vera no tratamento de ferida isquêmica: estudo de caso","Oliveira, Simone Helena dos Santos, Soares, Maria Julia Guimarães Oliveira, Rocha, Pascalle de Sousa","Revista da Escola de Enfermagem da USP; 44(2); 346-351","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200015&lang=pt" 
"S0080-62342010000200016-scl","Indicadores clínicos e pré-hospitalares de sobrevivência no trauma fechado: uma análise multivariada","Malvestio, Marisa Aparecida Amaro, Sousa, Regina Marcia Cardoso de","Revista da Escola de Enfermagem da USP; 44(2); 352-359","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200016&lang=pt" 
"S0080-62342010000200017-scl","A comunicação da suspensão de cirurgias pediátricas: sentimentos dos familiares envolvidos no processo","Risso, Amanda Creste Martins da Costa Ribeiro, Braga, Eliana Mara","Revista da Escola de Enfermagem da USP; 44(2); 360-367","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200017&lang=pt" 
"S0080-62342010000200018-scl","Vulnerabilidade de puérperas na visão de Equipes de Saúde da Família: ênfase em aspectos geracionais e adolescência","Cabral, Fernanda Beheregaray, Oliveira, Dora Lucia Leidens Corrêa de","Revista da Escola de Enfermagem da USP; 44(2); 368-375","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200018&lang=pt" 
"S0080-62342010000200020-scl","Abandono do tratamento de tuberculose em co-infectados TB/HIV","Rodrigues, Ivaneide Leal Ataide, Monteiro, Larissa Lima, Pacheco, Régia Hevelline Barros, Silva, Sílvio Éder Dias da","Revista da Escola de Enfermagem da USP; 44(2); 383-387","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200020&lang=pt" 
"S0080-62342010000200021-scl","Obesidade como fator de risco para a hipertensão entre profissionais de enfermagem de uma instituição filantrópica","Oliveira, Aline Furtado Carlos de, Nogueira, Maria Suely","Revista da Escola de Enfermagem da USP; 44(2); 388-394","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200021&lang=pt" 
"S0080-62342010000200022-scl","Capacidade cardiorrespiratória e distribuição de gordura corporal de mulheres com 50 anos ou mais","Freitas Júnior, Ismael Forte, Rosa, Clara Suemi da Costa, Codogno, Jamile Sanches, Bueno, Denise Rodrigues, Buonani, Camila, Conterato, Igor, Fernandes, Rômulo Araújo, Converso, Maria Estelita Rojas, Gomes, Jaime de Oliveira","Revista da Escola de Enfermagem da USP; 44(2); 395-400","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200022&lang=pt" 
"S0080-62342010000200024-scl","O significado da velhice e da experiência de envelhecer para os idosos","Freitas, Maria Célia de, Queiroz, Terezinha Almeida, Sousa, Jacy Aurélia Vieira de","Revista da Escola de Enfermagem da USP; 44(2); 407-412","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200024&lang=pt" 
"S0080-62342010000200026-scl","Adolescência na percepção de professores do ensino fundamental","Roehrs, Hellen, Maftum, Mariluci Alves, Zagonel, Ivete Palmira Sanson","Revista da Escola de Enfermagem da USP; 44(2); 421-428","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200026&lang=pt" 
"S0080-62342010000200027-scl","Grupo de suporte como estratégia para acolhimento de familiares de pacientes em Unidade de Terapia Intensiva","Oliveira, Lizete Malagoni de Almeida Cavalcante, Medeiros, Marcelo, Barbosa, Maria Alves, Siqueira, Karina Machado, Oliveira, Paula Malagoni Cavalcante, Munari, Denize Bouttelet","Revista da Escola de Enfermagem da USP; 44(2); 429-436","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200027&lang=pt" 
"S0080-62342010000200028-scl","Atenção integral na saúde do idoso no Programa Saúde da Família: visão dos profissionais de saúde","Costa, Maria Fernanda Baeta Neves Alonso da, Ciosak, Suely Itsuko","Revista da Escola de Enfermagem da USP; 44(2); 437-444","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200028&lang=pt" 
"S0080-62342010000200029-scl","Efeito da música no trabalho de parto e no recém-nascido","Tabarro, Camila Sotilo, Campos, Luciane Botinhon de, Galli, Natália Oliveira, Novo, Neil Ferreira, Pereira, Valdina Marins","Revista da Escola de Enfermagem da USP; 44(2); 445-452","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200029&lang=pt" 
"S0080-62342010000200030-scl","Tuberculose: tratamento supervisionado nas Coordenadorias de Saúde Norte, Oeste e Leste do Município de São Paulo","Queiroz, Elisangela Martins de, Bertolozzi, Maria Rita","Revista da Escola de Enfermagem da USP; 44(2); 453-461","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200030&lang=pt" 
"S0080-62342010000200031-scl","Aposentados com diabetes tipo 2 na Saúde da Família em Ribeirão Preto, São Paulo - Brasil","Silva, Laís Mara Caetano da, Palha, Pedro Fredemir, Barbosa, Guilherme Rodrigues, Protti, Simone Terezinha, Ramos, Aline da Silveira","Revista da Escola de Enfermagem da USP; 44(2); 462-468","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200031&lang=pt" 
"S0080-62342010000200032-scl","O perfil e a ação profissional da(o) enfermeira(o) no Centro de Atenção Psicossocial","Dias, Cristiane Bergues, Aranha e Silva, Ana Luisa","Revista da Escola de Enfermagem da USP; 44(2); 469-475","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200032&lang=pt" 
"S0080-62342010000200033-scl","Quem mandou ficar velho e morar na rua?","Brêtas, Ana Cristina Passarella, Marcolan, João Fernando, Rosa, Anderson da Silva, Fernandes, Flávia Saraiva Leão, Raizer, Milena Veiga","Revista da Escola de Enfermagem da USP; 44(2); 476-481","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200033&lang=pt" 
"S0080-62342010000200034-scl","Acidente ocupacional por material perfurocortante entre profissionais de saúde de um Centro Cirúrgico","Oliveira, Adriana Cristina, Gonçalves, Jacqueline de Almeida","Revista da Escola de Enfermagem da USP; 44(2); 482-487","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200034&lang=pt" 
"S0080-62342010000200035-scl","O efeito de intervenções educativas no conhecimento da equipe de enfermagem sobre hipertensão arterial","Silva, Stael Silvana Bagno Eleutério da, Colósimo, Flávia Cortez, Pierin, Angela Maria Geraldo","Revista da Escola de Enfermagem da USP; 44(2); 488-496","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000200035&lang=pt" 
