"S0378-18442007000900006-ven","Efectos e implicaciones de las decisiones estratégicas en las instituciones universitarias","Rodríguez-Ponce, Emilio, Pedraja-Rejas, Liliana","Interciencia; 32(9); 593-600","Interciencia","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442007000900006&lang=pt" 
"S0034-89102007000800007-scl","Representações sociais da tuberculose: estigma e preconceito","Pôrto, Ângela","Revista de Saúde Pública; 41(); 43-49","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000800007&lang=pt" 
"S0034-89102007000800004-spa","Tendência da mortalidade por tuberculose no Brasil, 1980 a 2004","Bierrenbach, Ana Luiza, Duarte, Elisabeth Carmen, Gomes, Adriana Bacelar Ferreira, Souza, Maria de Fátima Marinho de","Revista de Saúde Pública; 41(); 15-23","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000800004&lang=pt" 
"S0034-89102007000800005-spa","Incidência de tuberculose e taxa de cura, Brasil, 2000 a 2004","Bierrenbach, Ana Luiza, Gomes, Adriana Bacelar Ferreira, Noronha, Elza Ferreira, Souza, Maria de Fátima Marinho de","Revista de Saúde Pública; 41(); 24-33","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000800005&lang=pt" 
"S0034-89102007000800006-spa","Tuberculose multirresistente no Brasil: histórico e medidas de controle","Dalcolmo, Margareth Pretti, Andrade, Mônica Kramer de Noronha, Picon, Pedro Dornelles","Revista de Saúde Pública; 41(); 34-42","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000800006&lang=pt" 
"S0034-89102007000800007-spa","Representações sociais da tuberculose: estigma e preconceito","Pôrto, Ângela","Revista de Saúde Pública; 41(); 43-49","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000800007&lang=pt" 
"S0034-89102007000800008-spa","Retrospecto do controle da tuberculose no Brasil","Hijjar, Miguel Aiub, Gerhardt, Germano, Teixeira, Gilmário M, Procópio, Maria José","Revista de Saúde Pública; 41(); 50-57","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000800008&lang=pt" 
"S0034-89102007000800009-spa","Vacina BCG contra tuberculose: efeito protetor e políticas de vacinação","Pereira, Susan M, Dantas, Odimariles Maria Souza, Ximenes, Ricardo, Barreto, Mauricio L","Revista de Saúde Pública; 41(); 59-66","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000800009&lang=pt" 
"S0034-89102007000800010-spa","Efeito da remoção de notificações repetidas sobre a incidência da tuberculose no Brasil","Bierrenbach, Ana Luiza, Stevens, Antony Peter, Gomes, Adriana Bacelar Ferreira, Noronha, Elza Ferreira, Glatt, Ruth, Carvalho, Carolina Novaes, Oliveira Junior, João Gregório de, Souza, Maria de Fátima Marinho de","Revista de Saúde Pública; 41(); 67-76","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000800010&lang=pt" 
"S0034-89102007000800011-spa","Vigilância epidemiológica e o sistema de informação da tuberculose no Brasil, 2001-2003","Braga, José Ueleres","Revista de Saúde Pública; 41(); 77-87","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000800011&lang=pt" 
"S0034-89102007000800012-spa","Resposta brasileira ao controle da tuberculose","Santos, Joseney","Revista de Saúde Pública; 41(); 89-93","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000800012&lang=pt" 
"S0034-89102007000800013-spa","Morbidade por tuberculose e desempenho do programa de controle em municípios brasileiros, 2001-2003","Gonçalves, Maria Jacirema Ferreira, Penna, Maria Lúcia Fernandes","Revista de Saúde Pública; 41(); 95-102","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000800013&lang=pt" 
"S0034-89102007000800014-spa","Tuberculose e infecção pelo HIV no Brasil: magnitude do problema e estratégias para o controle","Jamal, Leda Fátima, Moherdaui, Fábio","Revista de Saúde Pública; 41(); 104-110","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000800014&lang=pt" 
"S0034-89102007000800015-spa","Estratégias de controle da tuberculose no Brasil: articulação e participação da sociedade civil","Santos Filho, Ezio Távora dos, Gomes, Zaïra Machado dos Santos","Revista de Saúde Pública; 41(); 111-116","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000800015&lang=pt" 
"S0102-33062007000300012-scl","Novas referências de hepáticas (Marchantiophyta) da Floresta Nacional de Caxiuanã para o Estado do Pará, Brasil","Alvarenga, Lisi Dámaris Pereira, Lisboa, Regina Célia Lobato, Tavares, Ana Cláudia Caldeira","Acta Botanica Brasilica; 21(3); 649-656","Acta Botanica Brasilica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062007000300012&lang=pt" 
"S0102-33062007000300011-scl","Phytoplanktonic associations: a tool to understanding dominance events in a tropical Brazilian reservoir","Moura, Ariadne do Nascimento, Bittencourt-Oliveira, Maria do Carmo, Dantas, Ênio Wocyli, Arruda Neto, João Dias de Toledo","Acta Botanica Brasilica; 21(3); 641-648","Acta Botanica Brasilica","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062007000300011&lang=pt" 
"S0102-33062007000300007-scl","Morfologia de plântulas de cinco leguminosas genistóides arbóreas do Brasil (Leguminosae-Papilionoideae)","Rodrigues, Rodrigo Schütz, Tozzi, Ana Maria Goulart de Azevedo","Acta Botanica Brasilica; 21(3); 599-607","Acta Botanica Brasilica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062007000300007&lang=pt" 
"S0102-33062007000300009-scl","Battarrea stevenii (Libosch.) Fr. (Tulostomataceae), um raro fungo xerófilo: primeiro registro para o Brasil","Silva, Bianca Denise Barbosa, Leite, Anileide Gomes, Baseia, Iuri Goulart","Acta Botanica Brasilica; 21(3); 623-625","Acta Botanica Brasilica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062007000300009&lang=pt" 
"S0102-33062007000300010-scl","Palinotaxonomia de espécies de Chrysolaena H. Rob., Echinocoryne H. Rob. e Stenocephalum Sch. Bip. (Vernonieae-Compositae) ocorrentes no sudeste do Brasil","Mendonça, Cláudia Barbieri Ferrreira, Souza, Mariana Albuquerque de, Gonçalves-Esteves, Vania, Esteves, Roberto Lourenço","Acta Botanica Brasilica; 21(3); 627-639","Acta Botanica Brasilica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062007000300010&lang=pt" 
"S0102-33062007000300014-scl","Angiosperm disjunction &quot;Campos rupestres - restingas&quot;: a re-evaluation","Alves, Ruy José Válka, Cardin, Leonora, Kropf, Marcela Stuker","Acta Botanica Brasilica; 21(3); 675-685","Acta Botanica Brasilica","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062007000300014&lang=pt" 
"S0102-33062007000300017-scl","Composição e variação sazonal da riqueza do fitoplâncton na foz de rios do delta do Jacuí, RS, Brasil","Rodrigues, Silvia Corrêa, Torgan, Lezilda, Schwarzbold, Albano","Acta Botanica Brasilica; 21(3); 707-721","Acta Botanica Brasilica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062007000300017&lang=pt" 
"S0102-33062007000300019-scl","Estrutura populacional e desenvolvimento da fase esporofítica de Cyathea delgadii Sternb. (Cyatheaceae, Monilophyta) no sul do Brasil","Schmitt, Jairo Lizandro, Windisch, Paulo Günter","Acta Botanica Brasilica; 21(3); 731-740","Acta Botanica Brasilica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062007000300019&lang=pt" 
"S0102-33062007000300020-scl","Variação temporal de características morfológicas de folhas em dez espécies do Parque Nacional da Restinga de Jurubatiba, Macaé, RJ, Brasil","Rosado, Bruno Henrique Pimentel, Mattos, Eduardo Arcoverde de","Acta Botanica Brasilica; 21(3); 741-752","Acta Botanica Brasilica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062007000300020&lang=pt" 
"S0102-33062007000300001-scl","Morfologia de frutos, sementes e plântulas de nove espécies de Protium Burm. f. (Burseraceae) da Amazônia Central, Brasil","Melo, Maria de Fátima Figueiredo, Macedo, Sheron Torres de, Daly, Douglas Charles","Acta Botanica Brasilica; 21(3); 503-520","Acta Botanica Brasilica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062007000300001&lang=pt" 
"S0102-33062007000300002-scl","Diatomáceas indicadoras de paleoambientes do Quaternário de Dois Irmãos, Recife, PE, Brasil","Souza, Giane Soares de, Koening, Maria Luise, Leça, Enide Eskinazi, Coêlho, Maria de Pompéia Correia de A.","Acta Botanica Brasilica; 21(3); 521-529","Acta Botanica Brasilica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062007000300002&lang=pt" 
"S0102-33062007000300003-scl","Size variation in the vascular cambium and its derivatives in two Alstonia species","Khan, Moin A., Siddiqui, Badruzzaman","Acta Botanica Brasilica; 21(3); 531-538","Acta Botanica Brasilica","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062007000300003&lang=pt" 
"S0102-33062007000300004-scl","Efeito da secagem, do armazenamento e da germinação sobre a micromorfologia de sementes de Eugenia pyriformis Camb","Justo, Cristina Filomena, Alvarenga, Amauri Alves de, Alves, Eduardo, Guimarães, Renato Mendes, Strassburg, Rosali Constantino","Acta Botanica Brasilica; 21(3); 539-551","Acta Botanica Brasilica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062007000300004&lang=pt" 
"S0102-33062007000300005-scl","Síndromes de polinização e de dispersão em fragmentos da Floresta Estacional Semidecídua Montana, SP, Brasil","Yamamoto, Leila Fumiyo, Kinoshita, Luiza Sumiko, Martins, Fernando Roberto","Acta Botanica Brasilica; 21(3); 553-573","Acta Botanica Brasilica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062007000300005&lang=pt" 
"S0102-33062007000300008-scl","Species of Hypholoma (Fr.) P. Kumm. (Strophariaceae, Agaricales) in Rio Grande do Sul State, Brazil","Cortez, Vagner Gularte, Silveira, Rosa Mara Borges da","Acta Botanica Brasilica; 21(3); 609-621","Acta Botanica Brasilica","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062007000300008&lang=pt" 
"S0102-33062007000300013-scl","Anatomia foliar de bromélias ocorrentes em áreas de cerrado do Estado de São Paulo, Brasil","Proença, Suzana Lúcia, Sajo, Maria das Graças","Acta Botanica Brasilica; 21(3); 657-673","Acta Botanica Brasilica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062007000300013&lang=pt" 
"S0102-33062007000300015-scl","Orchidaceae do Parque Estadual de Ibitipoca, MG, Brasil","Menini Neto, Luiz, Alves, Ruy José Válka, Barros, Fábio de, Forzza, Rafaela Campostrini","Acta Botanica Brasilica; 21(3); 687-696","Acta Botanica Brasilica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062007000300015&lang=pt" 
"S0102-33062007000300016-scl","Alelopatia de extratos aquosos de canela-sassafrás (Ocotea odorifera (Vell.) Rohwer)","Carmo, Flávia Maria da Silva, Borges, Eduardo Euclydes de Lima e, Takaki, Massanori","Acta Botanica Brasilica; 21(3); 697-705","Acta Botanica Brasilica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062007000300016&lang=pt" 
"S1678-58782007000300014-scl","Transient gas phase interaction effects during droplet-stream combustion","Leiroz, Albino J. K., Rangel, Roger H.","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 29(3); 329-336","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782007000300014&lang=pt" 
"S0103-05822007000300001-scl","Desafios no manejo da hiperplasia adrenal congênita causada pela deficiência da 21-hidroxilase","Alves, Crésio","Revista Paulista de Pediatria; 25(3); 200-201","Revista Paulista de Pediatria","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822007000300001&lang=pt" 
"S0103-05822007000300012-scl","Alterações orofaciais em doenças alérgicas de vias aéreas","Branco, Anete, Ferrari, Giesela Fleischer, Weber, Silke Anna T.","Revista Paulista de Pediatria; 25(3); 266-270","Revista Paulista de Pediatria","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822007000300012&lang=pt" 
"S0103-05822007000300013-scl","Prognóstico da hipoglicemia hiperinsulinêmica persistente da infância: uma revisão sistemática","Oliveira, Cláudio Flauzino, Falcão, Mário Cícero","Revista Paulista de Pediatria; 25(3); 271-275","Revista Paulista de Pediatria","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822007000300013&lang=pt" 
"S0103-05822007000300016-scl","Doença de Ménétrier: relato de caso em menina","Longo, Lidiana Morais, Santos, Bárbara Zilioli C., Souza, Caroline Fidelis R., Gozi, Francisco, Dorda, Emílio Luis, Santos, Antônio Augusto C.","Revista Paulista de Pediatria; 25(3); 294-296","Revista Paulista de Pediatria","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822007000300016&lang=pt" 
"S0103-05822007000300017-scl","Errata","","Revista Paulista de Pediatria; 25(3); 296-296","Revista Paulista de Pediatria","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822007000300017&lang=pt" 
"S0103-05822007000300006-scl","Diferenças no crescimento e na composição corporal entre escolares de origem germânica e brasileira","Roman, Everton Paulo, Barros Filho, Antonio de Azevedo","Revista Paulista de Pediatria; 25(3); 227-232","Revista Paulista de Pediatria","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822007000300006&lang=pt" 
"S1020-49892007000800005-spa","A community-based education program about cervical cancer improves knowledge and screening behavior in Honduran women","Perkins, Rebecca B., Langrish, Sarah, Stern, Linda Jo, Simon, Carol J.","Revista Panamericana de Salud Pública; 22(3); 187-193","Revista Panamericana de Salud Pública","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000800005&lang=pt" 
"S1020-49892007000800012-spa","La atención de niños maltratados y fallas en el manejo de casos","","Revista Panamericana de Salud Pública; 22(3); 220-221","Revista Panamericana de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000800012&lang=pt" 
"S1020-49892007000800009-spa","Inmunopatogenia del dengue hemorrágico-síndrome de choque por dengue","","Revista Panamericana de Salud Pública; 22(3); 218-219","Revista Panamericana de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000800009&lang=pt" 
"S1020-49892007000800010-spa","Cómo manejar el cese de fumar","","Revista Panamericana de Salud Pública; 22(3); 219-220","Revista Panamericana de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000800010&lang=pt" 
"S1020-49892007000800011-spa","Relación entre el capital social y el consumo de alcohol, tabaco y drogas","","Revista Panamericana de Salud Pública; 22(3); 220-220","Revista Panamericana de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000800011&lang=pt" 
"S0103-05822007000300003-scl","Efeito do índice de massa corpórea na gravidade da asma e na reatividade brônquica induzida pelo exercício em crianças asmáticas com sobrepeso e obesas","Rodrigues, Joaquim Carlos, Takahashi, Aneliza, Olmos, Fabiana Monte A., Souza, Juliana Bragança de, Bussamra, Maria Helena F., Cardieri, Joselina Magalhães A.","Revista Paulista de Pediatria; 25(3); 207-213","Revista Paulista de Pediatria","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822007000300003&lang=pt" 
"S0103-05822007000300004-scl","Síndrome metabólica em adolescentes com sobrepeso e obesidade","Souza, Marilisa Stenghel F., Leme, Renata Barco, Franco, Ruth Rocha, Romaldini, Ceres Concílio, Tumas, Rosana, Cardoso, Ary Lopes, Damiani, Durval","Revista Paulista de Pediatria; 25(3); 214-220","Revista Paulista de Pediatria","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822007000300004&lang=pt" 
"S0103-05822007000300005-scl","Freqüência de síndrome metabólica em crianças e adolescentes com sobrepeso e obesidade","Buff, Caroline de Gouveia, Ramos, Eliete, Souza, Fabíola Isabel S., Sarni, Roseli Oselka S.","Revista Paulista de Pediatria; 25(3); 221-226","Revista Paulista de Pediatria","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822007000300005&lang=pt" 
"S0103-05822007000300007-scl","Estudo de prevalência de defeitos congênitos no Vale do Paraíba Paulista","Pinto, Cilene Otaviano, Nascimento, Luiz Fernando C.","Revista Paulista de Pediatria; 25(3); 233-239","Revista Paulista de Pediatria","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822007000300007&lang=pt" 
"S0103-05822007000300008-scl","Transporte intra-hospitalar de pacientes internados em UTI Neonatal: fatores de risco para intercorrências","Vieira, Anna Luiza P., Guinsburg, Ruth, Santos, Amélia Miyashiro N., Peres, Clóvis de Araújo, Lora, Mayra Ivanoff, Miyoshi, Milton Harumi","Revista Paulista de Pediatria; 25(3); 240-246","Revista Paulista de Pediatria","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822007000300008&lang=pt" 
"S0103-05822007000300009-scl","Estudo prospectivo de pacientes pediátricos com dor abdominal crônica","Dorsa, Tatiana Kores, Hessel, Gabriel, V. Neto, Magno Cardoso, Pinto, Elizete Aparecida L. C.","Revista Paulista de Pediatria; 25(3); 247-253","Revista Paulista de Pediatria","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822007000300009&lang=pt" 
"S0103-05822007000300011-scl","Abordagem laboratorial no diagnóstico da alergia alimentar","Cocco, Renata Rodrigues, Camelo-Nunes, Inês Cristina, Pastorino, Antonio Carlos, Silva, Luciana, Sarni, Roseli Oselka S., Rosário Filho, Nelson Augusto, Solé, Dirceu","Revista Paulista de Pediatria; 25(3); 258-265","Revista Paulista de Pediatria","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822007000300011&lang=pt" 
"S0103-05822007000300014-scl","Medicamentos e amamentação: atualização e revisão aplicadas à clínica materno-infantil","Chaves, Roberto Gomes, Lamounier, Joel Alves, César, Cibele Comini","Revista Paulista de Pediatria; 25(3); 276-288","Revista Paulista de Pediatria","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822007000300014&lang=pt" 
"S0103-05822007000300015-scl","Feocromocitoma: uma causa rara de hipertensão arterial na infância","Georgetti, Flávia Carolina D., Eugênio, Gisela de Rezende","Revista Paulista de Pediatria; 25(3); 289-293","Revista Paulista de Pediatria","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822007000300015&lang=pt" 
"S0103-05822007000300010-scl","Jardinópolis sem anemia, primeira fase: avaliação antropométrica e do estado nutricional de ferro","Almeida, Carlos Alberto N., Ramos, Adriana Pelegrino P., João, Camila Aparecida, João, Carolina Regina, Ricco, Rubens Garcia, Dutra-de-Oliveira, José Eduardo","Revista Paulista de Pediatria; 25(3); 254-257","Revista Paulista de Pediatria","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822007000300010&lang=pt" 
"S0103-05822007000300002-scl","Hiperplasia adrenal congênita por deficiência da 21-hidroxilase, forma clássica: estudo da freqüência em famílias de indivíduos afetados","Bento, Lucas Ricci, Ramos, Clarissa Cerchi A., Gonçalves, Ezequiel Moreira, Mello, Maricilda Palandi de, Baptista, Maria Tereza M., Lemos-Marini, Sofia Helena V. de, Guerra-Júnior, Gil","Revista Paulista de Pediatria; 25(3); 202-206","Revista Paulista de Pediatria","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822007000300002&lang=pt" 
"S1020-49892007000800001-spa","El trabajo de los psicólogos en los centros de atención primaria del sistema público de salud en Chile","Scharager Goldenberg, Judith, Molina Aguayo, María Loreto","Revista Panamericana de Salud Pública; 22(3); 149-159","Revista Panamericana de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000800001&lang=pt" 
"S1020-49892007000800002-spa","Teens in trouble: cigarette use and risky behaviors among private, high school students in La Paz, Bolivia","Dearden, Kirk A., Crookston, Benjamin T., De La Cruz, Natalie G., Lindsay, Gordon B., Bowden, Ali, Carlston, Liz, Gardner, Paul","Revista Panamericana de Salud Pública; 22(3); 160-168","Revista Panamericana de Salud Pública","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000800002&lang=pt" 
"S1020-49892007000800003-spa","Nutritional status of urban schoolchildren of high and low socioeconomic status in Quetzaltenango, Guatemala","Groeneveld, Iris F., Solomons, Noel W., Doak, Colleen M.","Revista Panamericana de Salud Pública; 22(3); 169-177","Revista Panamericana de Salud Pública","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000800003&lang=pt" 
"S1020-49892007000800004-spa","Potencial epidemiológico da utilização das causas múltiplas de morte por meio de suas menções nas declarações de óbito, Brasil, 2003","Santo, Augusto Hasiak","Revista Panamericana de Salud Pública; 22(3); 178-186","Revista Panamericana de Salud Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000800004&lang=pt" 
"S1020-49892007000800006-spa","Estado nutricional y composición corporal de niños pobres residentes en barrios periféricos de La Plata, Argentina","Oyhenart, Evelia E., Torres, María F., Quintero, Fabián A., Luis, María A., Cesani, María F., Zucchi, Mariel, Orden, Alicia B.","Revista Panamericana de Salud Pública; 22(3); 194-201","Revista Panamericana de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000800006&lang=pt" 
"S1020-49892007000800007-spa","Community-directed risk assessment of mercury exposure from gold mining in Suriname","Peplow, Daniel, Augustine, Sarah","Revista Panamericana de Salud Pública; 22(3); 202-210","Revista Panamericana de Salud Pública","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000800007&lang=pt" 
"S1020-49892007000800008-spa","Velhos indicadores para novos problemas: a relação entre saneamento e saúde","Andreazzi, Marco Antonio Ratzsch, Barcellos, Christovam, Hacon, Sandra","Revista Panamericana de Salud Pública; 22(3); 211-217","Revista Panamericana de Salud Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000800008&lang=pt" 
"S0034-89102007000800013-scl","Morbidade por tuberculose e desempenho do programa de controle em municípios brasileiros, 2001-2003","Gonçalves, Maria Jacirema Ferreira, Penna, Maria Lúcia Fernandes","Revista de Saúde Pública; 41(); 95-102","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000800013&lang=pt" 
