"S0004-27492010000200009-scl","Causes of interruption of bevacizumab therapy in age-related macular degeneration","Nunes, Renata Portella, Nóbrega, Mário Junqueira, De Novelli, Fernando José, Coral, Samuel Ângelo, Berti, Thais Bacha, Missen, Marina Maria Drumm, Correa, Marina Canuto","Arquivos Brasileiros de Oftalmologia; 73(2); 146-149","Arquivos Brasileiros de Oftalmologia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492010000200009&lang=pt" 
"S1413-70542010000200006-scl","Doses, fontes e épocas de aplicação de nitrogênio em cultivares de arroz","Hernandes, Amanda, Buzetti, Salatiér, Andreotti, Marcelo, Arf, Orivaldo, Sá, Marco Eustáquio de","Ciência e Agrotecnologia; 34(2); 307-312","Ciência e Agrotecnologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542010000200006&lang=pt" 
"S1413-70542010000200010-scl","Enraizamento de estacas de oliveira submetidas a aplicação de fertilizantes orgânicos e AIB","Oliveira, Marcelo Caetano de, Viera Neto, João, Pio, Rafael, Oliveira, Adelson Francisco de, Ramos, José Darlan","Ciência e Agrotecnologia; 34(2); 337-344","Ciência e Agrotecnologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542010000200010&lang=pt" 
"S1413-70542010000200012-scl","Influência do meio de cultura, tipo e concentração de citocininas na multiplicação in vitro de amoreira-preta e framboeseira","Leitzke, Luciene Nolasco, Damiani, Claudia Roberta, Schuch, Márcia Wulff","Ciência e Agrotecnologia; 34(2); 352-360","Ciência e Agrotecnologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542010000200012&lang=pt" 
"S1413-70542010000200015-scl","Qualidade fisiológica e teor de lignina no tegumento de sementes de soja convencional e transgênica RR submetidas a diferentes épocas de colheita","Gris, Cristiane Fortes, Pinho, Edila Vilela de Resende Von, Andrade, Thais, Baldoni, Alexana, Carvalho, Maria Laene de Moreira","Ciência e Agrotecnologia; 34(2); 374-381","Ciência e Agrotecnologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542010000200015&lang=pt" 
"S1413-70542010000200017-scl","Testes para avaliação do vigor de sementes de sorgo com ênfase à condutividade elétrica","Soares, Marcos Morais, Conceição, Patrícia Marluci da, Dias, Denise Cunha Fernandes dos Santos, Alvarenga, Eveline Mantovani","Ciência e Agrotecnologia; 34(2); 391-397","Ciência e Agrotecnologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542010000200017&lang=pt" 
"S1413-70542010000200018-scl","Avaliação da estabilidade e adaptabilidade de genótipos de feijoeiro (Phaseolus vulgaris L.) baseada na análise multivariada da &quot;performance&quot; genotípica","Perina, Eliana Francischinelli, Carvalho, Cássia Regina Limonta, Chiorato, Alisson Fernando, Gonçalves, João Guilherme Ribeiro, Carbonell, Sérgio Augusto Morais","Ciência e Agrotecnologia; 34(2); 398-406","Ciência e Agrotecnologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542010000200018&lang=pt" 
"S1413-70542010000200019-scl","Bebidas saborizadas obtidas de extratos de quirera de arroz, de arroz integral e de soja","Soares Junior, Manoel Soares, Bassinello, Priscila Zaczuk, Caliari, Márcio, Velasco, Poliana, Reis, Renata Cunha dos, Carvalho, Webber Tavares de","Ciência e Agrotecnologia; 34(2); 407-413","Ciência e Agrotecnologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542010000200019&lang=pt" 
"S1413-70542010000200020-scl","Compostos bioativos e atividade antioxidante do café (Coffea arabica L.)","Abrahão, Sheila Andrade, Pereira, Rosemary Gualberto Fonseca Alvarenga, Duarte, Stella Maris da Silveira, Lima, Adriene Ribeiro, Alvarenga, Dalila Junqueira, Ferreira, Eric Batista","Ciência e Agrotecnologia; 34(2); 414-420","Ciência e Agrotecnologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542010000200020&lang=pt" 
"S1413-70542010000200027-scl","Ambientes de cultivo, recipientes e substratos na produção de biomassa foliar e radicular em mudas de maracujazeiro amarelo em Aquidauana - MS","Costa, Edilson, Leal, Paulo Ademar Martins, Santos, Léia Carla Rodrigues dos, Vieira, Laura Caroline Rodrigues","Ciência e Agrotecnologia; 34(2); 461-467","Ciência e Agrotecnologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542010000200027&lang=pt" 
"S1413-70542010000200029-scl","Estudo da variação da concentração de metano no biogás produzido a partir das águas residuárias do café","Prado, Marco Antônio Calil, Campos, Cláudio Milton Montenegro, Silva, Julia Ferreira da","Ciência e Agrotecnologia; 34(2); 475-484","Ciência e Agrotecnologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542010000200029&lang=pt" 
"S1413-70542010000200001-scl","Análise espacial de atributos físicos e carbono orgânico em argissolo vermelho-amarelo cultivado com cana-de-açúcar","Cruz, Joedna Silva, Assis Júnior, Raimundo Nonato de, Matias, Sammy Sidney Rocha, Camacho-Tamayo, Jesús Hernan, Tavares, Rodrigo de Castro","Ciência e Agrotecnologia; 34(2); 271-278","Ciência e Agrotecnologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542010000200001&lang=pt" 
"S1413-70542010000200009-scl","Enraizamento de estacas de atemoieira (Annona Cherimola Mill. x A. squamosa L.) cv. Gefner submetidas a tratamento lento e rápido com auxinas","Ferreira, Gisela, Ferrari, Tainara Bortolucci","Ciência e Agrotecnologia; 34(2); 329-336","Ciência e Agrotecnologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542010000200009&lang=pt" 
"S1413-70542010000200022-scl","Efeito dos compostos naturais bioativos na conservação pós-colheita de frutos de mangueira cv. Tommy Atkins","Cruz, Maria Julia da Silva, Clemente, Edmar, Cruz, Maria Eugênia da Silva, Mora, Freddy, Cossaro, Leocir, Pelisson, Noemi","Ciência e Agrotecnologia; 34(2); 428-433","Ciência e Agrotecnologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542010000200022&lang=pt" 
"S1413-70542010000200030-scl","Mapeamento e quantificação de parâmetros biofísicos e radiação líquida em área de algodoeiro irrigado","Borges, Valéria Peixoto, Oliveira, Aureo Silva de, Silva, Bernardo Barbosa da","Ciência e Agrotecnologia; 34(2); 485-493","Ciência e Agrotecnologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542010000200030&lang=pt" 
"S1415-43662010000400001-scl","Coeficiente de rugosidade de Manning para o rio Paracatu","Lyra, Guilherme B., Cecílio, Roberto A., Zanetti, Sidney S., Lyra, Gustavo B.","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(4); 343-350","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000400001&lang=pt" 
"S1415-43662010000400002-scl","Soil water balance simulated by CROPGRO-Drybean model for edaphoclimatic conditions in Maringá","Dallacort, Rivanildo, Freitas, Paulo S. L. de, Faria, Rogério T. de, Gonçalves, Antonio C. A., Jácome, Aleksandra G., Rezende, Roberto","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(4); 351-357","Revista Brasileira de Engenharia Agrícola e Ambiental","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000400002&lang=pt" 
"S1415-43662010000400003-scl","Atributos físicos de solos sob diferentes usos com irrigação no semiárido de Pernambuco","Corrêa, Rossini M., Freire, Maria B. G. dos S., Ferreira, Rinaldo L. C., Silva, José A. A. da, Pessoa, Luiz G. M., Miranda, Marcelo A., Melo, Diego V. M. de","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(4); 358-365","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000400003&lang=pt" 
"S1415-43662010000400005-scl","Alterações nos atributos de um Latossolo Vermelho-amarelo irrigado com água de reúso","Varallo, Antonio C. T., Carvalho, Letícia, Santoro, Bruno L., Souza, Claudinei F.","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(4); 372-377","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000400005&lang=pt" 
"S1415-43662010000400006-scl","Trocas gasosas e fluorescência da clorofila a em variedades de cana-de-açúcar submetidas à deficiência hídrica","Gonçalves, Eduardo R., Ferreira, Vilma M., Silva, José V., Endres, Laurício, Barbosa, Tadeu P., Duarte, Weverton de G.","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(4); 378-386","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000400006&lang=pt" 
"S1415-43662010000400007-scl","Desempenho de modelo climático aplicado à precipitação pluvial do Estado de Pernambuco","Silva, Bernardo B. da, Ferreira, Maria A. F., Silva, Vicente de P. R. da, Ferreira, Rafael da C.","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(4); 387-395","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000400007&lang=pt" 
"S1415-43662010000400010-scl","Qualidade fisiológica de sementes de pitangueira submetidas a diferentes procedimentos de secagem e substratos - Parte 2","Sena, Lúcia H. de M., Matos, Valderez P., Sales, Anna G. de F. A., Ferreira, Elane G. B. de S., Pacheco, Mauro V.","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(4); 412-417","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000400010&lang=pt" 
"S1415-43662010000400013-scl","Estudo qualiquantitativo do biogás produzido por substratos em biodigestores tipo batelada","Galbiatti, João A., Caramelo, Anaira D., Silva, Flavia G., Gerardi, Eliana A. B., Chiconato, Denise A.","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(4); 432-437","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000400013&lang=pt" 
"S1415-43662010000400015-scl","Análise energética de sistemas de produção de etanol de mandioca (Manihot esculenta Crantz)","Salla, Diones A., Furlaneto, Fernanda P. B., Cabello, Claudio, Kanthack, Ricardo A. D.","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(4); 444-448","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000400015&lang=pt" 
"S1415-43662010000400008-scl","Impacto do aquecimento global no cultivo do feijão-caupi, no Estado da Paraíba","Campos, João H. B. da C., Silva, Madson T., Silva, Vicente de P. R. da","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(4); 396-404","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000400008&lang=pt" 
"S0103-17592010000200001-scl","Sincronização de sistemas de chua com melhor desempenho utilizando backstepping modificado e computação evolutiva","Grinits, Erick Vile, Bottura, Celso Pascoli","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 21(2); 109-116","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592010000200001&lang=pt" 
"S0103-17592010000200002-scl","Adaptive fuzzy sliding mode control of uncertain nonlinear systems","Bessa, Wallace Moreira, Barrêto, Roberto Souza Sá","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 21(2); 117-126","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592010000200002&lang=pt" 
"S0103-17592010000200003-scl","Filtragem de kalman com restrições para sistemas não-lineares: revisão e novos resultados","Teixeira, Bruno O. S., Tôrres, Leonardo A. B., Aguirre, Luis A.","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 21(2); 127-146","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592010000200003&lang=pt" 
"S0103-17592010000200006-scl","Detecção de faltas evolutivas e múltiplos distúrbios em registros oscilográficos baseada na transformada wavelet discreta","Costa, Flávio Bezerra, Souza, Benemar Alencar de, Brito, Núbia Silva Dantas","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 21(2); 173-184","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592010000200006&lang=pt" 
"S0103-17592010000200007-scl","Descoberta de conhecimento em base de dados de eventos de desligamentos de empresas de distribuição","Tronchoni, Alex B., Pretto, Carlos O., Rosa, Mauro A. da, Lemos, Flávio A. Becon","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 21(2); 185-200","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592010000200007&lang=pt" 
"S0103-17592010000200008-scl","Sistema para localização de faltas em linhas de transmissão com subestações conectadas em derivação","Manassero Junior, Giovanni, Senger, Eduardo Cesar, Rodrigues, Emílio César Neves, Nakagomi, Renato Mikio, Pellini, Eduardo Lorenzetti","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 21(2); 201-213","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592010000200008&lang=pt" 
"S0103-17592010000200005-scl","Processamento eletrônico da energia solar fotovoltaica em sistemas conectados à rede elétrica","Casaro, Marcio Mendes, Martins, Denizar Cruz","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 21(2); 159-172","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592010000200005&lang=pt" 
"S0103-90162010000200006-scl","Response of a clingstone peach cultivar to regulated deficit irrigation","Sotiropoulos, Thomas, Kalfountzos, Dimitrios, Aleksiou, Ioannis, Kotsopoulos, Spyros, Koutinas, Nikolaos","Scientia Agricola; 67(2); 164-169","Scientia Agricola","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162010000200006&lang=pt" 
"S0103-90162010000200007-scl","Are camouflaged seeds less attacked by wild birds?","Almeida, Alexandre de, Couto, Hilton Thadeu Zarate do, Almeida, Álvaro Fernando de","Scientia Agricola; 67(2); 170-175","Scientia Agricola","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162010000200007&lang=pt" 
"S0103-90162010000200008-scl","Camouflaging of seeds treated with pesticides mitigates the mortality of wild birds in wheat and rice crops","Almeida, Alexandre de, Couto, Hilton Thadeu Zarate do, Almeida, Álvaro Fernando de","Scientia Agricola; 67(2); 176-182","Scientia Agricola","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162010000200008&lang=pt" 
"S0103-90162010000200009-scl","Quality of sausage elaborated using minced Nile Tilapia submmitted to cold storage","Oliveira Filho, Paulo Roberto Campagnoli de, Fávaro-Trindade, Carmen Sílvia, Trindade, Marco Antônio, Balieiro, Júlio Cesar de Carvalho, Viegas, Elisabete Maria Macedo","Scientia Agricola; 67(2); 183-190","Scientia Agricola","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162010000200009&lang=pt" 
"S0103-90162010000200010-scl","Meiotic behavior of interspecific hybrids between artificially tetraploidized sexual Brachiaria ruziziensis and tetraploid apomictic B. brizantha (Poaceae)","Felismino, Mariana Ferrari, Pagliarini, Maria Suely, Valle, Cacilda Borges do","Scientia Agricola; 67(2); 191-197","Scientia Agricola","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162010000200010&lang=pt" 
"S0103-90162010000200011-scl","Performance of maize single-crosses developed from populations improved by a modified reciprocal recurrent selection","Souza Jr., Cláudio Lopes de, Barrios, Sanzio Carvalho Lima, Moro, Gustavo Vitti","Scientia Agricola; 67(2); 198-205","Scientia Agricola","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162010000200011&lang=pt" 
"S0103-90162010000200016-scl","Reaction of dwarf cashew clones to Colletotrichum gloeosporioides isolates in controlled environment","López, Ana Maria Queijeiro, Lucas, John Alexander","Scientia Agricola; 67(2); 228-235","Scientia Agricola","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162010000200016&lang=pt" 
"S0103-90162010000200003-scl","Morphological variation in Paspalum nicorae Parodi accessions, a promising forage","Reis, Camila Aparecida de Oliveira dos, Dall&#039;Agnol, Miguel, Nabinger, Carlos, Schifino-Wittmann, Maria Teresa","Scientia Agricola; 67(2); 143-150","Scientia Agricola","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162010000200003&lang=pt" 
"S0103-90162010000200005-scl","Growth regulator losses from cotton plants due to rainfall","Garcia, Rodrigo Arroyo, Toledo, Mariana Zampar, Rosolem, Ciro Antonio","Scientia Agricola; 67(2); 158-163","Scientia Agricola","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162010000200005&lang=pt" 
"S0037-86822010000200016-scl","Mortalidade por leishmaniose visceral: aspectos clínicos e laboratoriais","Oliveira, Janaina Michelle de, Fernandes, Ana Claudia, Dorval, Maria Elizabeth Cavalheiros, Alves, Túlia Peixoto, Fernandes, Thiago Dias, Oshiro, Elisa Teruya, Oliveira, Ana Lúcia Lyrio de","Revista da Sociedade Brasileira de Medicina Tropical; 43(2); 188-193","Revista da Sociedade Brasileira de Medicina Tropical","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822010000200016&lang=pt" 
"S0037-86822010000200018-scl","Ocorrência de Cryptococcus neoformans em excretas de pombos na cidade de Pelotas, Estado do Rio Grande do Sul","Faria, Renata Osório de, Nascente, Patrícia da Silva, Meinerz, Ana Raquel Mano, Cleff, Marlete Brum, Antunes, Tatiana de Avila, Silveira, Érica da Silva, Nobre, Márcia de Oliveira, Meireles, Mário Carlos Araújo, Mello, João Roberto Braga de","Revista da Sociedade Brasileira de Medicina Tropical; 43(2); 198-200","Revista da Sociedade Brasileira de Medicina Tropical","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822010000200018&lang=pt" 
"S0037-86822010000200017-scl","Leishmaniose visceral: estudo retrospectivo de fatores associados à letalidade","Alvarenga, Daniel Gomes de, Escalda, Patrícia Maria Fonseca, Costa, Alexandre Sylvio Vieira da, Monreal, Maria Tereza Ferreira Duenhas","Revista da Sociedade Brasileira de Medicina Tropical; 43(2); 194-197","Revista da Sociedade Brasileira de Medicina Tropical","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822010000200017&lang=pt" 
"S0037-86822010000200012-scl","Caracterização de cepas de referência de Leptospira sp utilizando a técnica de pulsed field gel electrophoresis","Machry, Lívia, Ribeiro, Rachel Leite, Vital-Brazil, Juliana Magalhães, Balassiano, Ilana Teruszkin, Oliveira, Ivi Cristina Menezes de, Avelar, Kátia Eliane Santos, Pereira, Martha Maria","Revista da Sociedade Brasileira de Medicina Tropical; 43(2); 166-169","Revista da Sociedade Brasileira de Medicina Tropical","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822010000200012&lang=pt" 
