"S0123-34752011000200024-col","Uso de fibrinógeno humano en la generación de soportes para la obtención de equivalentes tisulares","Malagón, Dionisio, Cardozo, Carmen, Godoy, Rubén","Revista Colombiana de Biotecnología; 13(2); 243-252","Revista Colombiana de Biotecnología","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34752011000200024&lang=pt" 
"S0138-600X2011000400002-cub","Factores de riesgo en la hipertensión inducida por el embarazo","Diago Caballero, Dalis, Vila Vaillant, Flora, Ramos Guilarte, Elsy, Garcia Valdés, Roberto","Revista Cubana de Obstetricia y Ginecología; 37(4); 448-456","Revista Cubana de Obstetricia y Ginecología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2011000400002&lang=pt" 
"S0138-600X2011000400003-cub","Fallo renal agudo en la paciente obstétrica gravemente enferma","Sánchez Valdivia, Alfredo Jorge, Sánchez Padrón, Alfredo Julián, Somoza García, Manuel Ernesto, González Cobo, Silvia, López Guerra, Carlos","Revista Cubana de Obstetricia y Ginecología; 37(4); 457-470","Revista Cubana de Obstetricia y Ginecología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2011000400003&lang=pt" 
"S0138-600X2011000400004-cub","Incidencia y mortalidad del recién nacido bajo peso","Sáez Rosell, Aida Teodora, Morejón Sotolongo, Yamilka, Espinosa Martínez, Jannette, Sáez Chirino, Gladys, Rosales Lameira, Martha Beatriz, Soto Benítez, Milagros Noemí","Revista Cubana de Obstetricia y Ginecología; 37(4); 471-480","Revista Cubana de Obstetricia y Ginecología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2011000400004&lang=pt" 
"S0138-600X2011000400005-cub","La histerectomía obstétrica como terapéutica segura en la morbilidad extremadamente grave","Suárez González, Juan Antonio, Gutiérrez Machado, Mario, Corrales Gutiérrez, Alexis, Cairo González, Vivian, Pérez Viera, Susley","Revista Cubana de Obstetricia y Ginecología; 37(4); 481-488","Revista Cubana de Obstetricia y Ginecología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2011000400005&lang=pt" 
"S0138-600X2011000400006-cub","Factores maternos relacionados con el bajo peso al nacer","San José Pérez, Daisy Maritza, Mulet Bruzón, Bárbara Idianis, Rodríguez Noda, Odalis, Legrá García, Magdeline","Revista Cubana de Obstetricia y Ginecología; 37(4); 489-501","Revista Cubana de Obstetricia y Ginecología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2011000400006&lang=pt" 
"S0138-600X2011000400007-cub","Frecuencia y factores de riesgo asociados con la aparición de Diabetes Mellitus Gestacional","Valdés Ramos, Eduardo, Blanco Rojas, Isandra","Revista Cubana de Obstetricia y Ginecología; 37(4); 502-512","Revista Cubana de Obstetricia y Ginecología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2011000400007&lang=pt" 
"S0138-600X2011000400008-cub","Manejo del embarazo ectópico","Altunaga Palacio, Margarita, Rodríguez Morales, Yordanka, Lugones Botell, Miguel","Revista Cubana de Obstetricia y Ginecología; 37(4); 513-523","Revista Cubana de Obstetricia y Ginecología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2011000400008&lang=pt" 
"S0138-600X2011000400009-cub","Respuesta inmune celular en pacientes con lesiones benignas y malignas del cuello uterino","León Cruz, Grettell, Arango Prado, María del Carmen, Faxas GarcÍa, María Elena, Soto Pardeiro, Pilar, Bosque, Omar de Jesús, Beltrán Mirandap, Claudia","Revista Cubana de Obstetricia y Ginecología; 37(4); 524-532","Revista Cubana de Obstetricia y Ginecología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2011000400009&lang=pt" 
"S0138-600X2011000400010-cub","Hígado graso no alcohólico como marcador de calidad de vida en mujeres de edad mediana","Canciano Chirino, Ernesto, Iglesia Reyes, Clara Ketty, de Armas Romero, Idalis, Fandiño González, Llamirka, Iglesia Reyes, María Elena, Río Ponciano, Orlando","Revista Cubana de Obstetricia y Ginecología; 37(4); 533-540","Revista Cubana de Obstetricia y Ginecología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2011000400010&lang=pt" 
"S0138-600X2011000400011-cub","Acciones instructivas en mujeres con riesgo de padecer cáncer de mama","Menéndez Guerrero, Gilberto Enrique, Hidalgo Rodríguez, Yusleidys, Frómeta Martínez, Amalia Mercedes","Revista Cubana de Obstetricia y Ginecología; 37(4); 541-550","Revista Cubana de Obstetricia y Ginecología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2011000400011&lang=pt" 
"S0138-600X2011000400012-cub","Enfermedad hipertensiva del embarazo y el calcio","Torres Acosta, Rafael, Calvo Araújo, Félix Manuel","Revista Cubana de Obstetricia y Ginecología; 37(4); 551-561","Revista Cubana de Obstetricia y Ginecología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2011000400012&lang=pt" 
"S0138-600X2011000400013-cub","Relación de las citoquinas proinflamatorias con la corioamnionitis subclínica y el parto pretérmino","Marcell Rodríguez, Lelyem, González Ramírez, Victoria Esther","Revista Cubana de Obstetricia y Ginecología; 37(4); 562-576","Revista Cubana de Obstetricia y Ginecología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2011000400013&lang=pt" 
"S0138-600X2011000400014-cub","Síntomas vasomotores en la mujer climatérica","Barcia, Javier Maure","Revista Cubana de Obstetricia y Ginecología; 37(4); 577-592","Revista Cubana de Obstetricia y Ginecología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2011000400014&lang=pt" 
"S0138-600X2011000400015-cub","Comunicación interventricular en el feto","Rodríguez Velázquez, Lisandra, García Guevara, Carlos, García Morejón, Carlos, Serrano Sánchez, Anisia, Vega Gutiérrez, Emilia, de León Ojeda, Norma Elena","Revista Cubana de Obstetricia y Ginecología; 37(4); 593-598","Revista Cubana de Obstetricia y Ginecología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2011000400015&lang=pt" 
"S0138-600X2011000400016-cub","Gestación eutópica en útero malformado","Soberón Varela, Iris, de la Concepción de la Peña, Ada Hilda, Hernández Varea, José Antonio","Revista Cubana de Obstetricia y Ginecología; 37(4); 599-606","Revista Cubana de Obstetricia y Ginecología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2011000400016&lang=pt" 
"S0138-600X2011000400017-cub","Reconoce la FLASOG a la ginecobstetra cubana Dra. Ana Uribasterra Campos, de la provincia de Holguín con el título de Maestra de la Obstetricia y Ginecología Latinoamericanas","","Revista Cubana de Obstetricia y Ginecología; 37(4); 607-608","Revista Cubana de Obstetricia y Ginecología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2011000400017&lang=pt" 
"S0482-50042011000600006-scl","Influência da interação entre qualidade ambiental e o SNP T102C do gene HTR2A sobre a suscetibilidade à fibromialgia","Mergener, Michelle, Becker, Roze Mary Ribas, Santos, Adriana Freitag dos, Santos, Geraldine Alves dos, Andrade, Fabiana Michelsen de","Revista Brasileira de Reumatologia; 51(6); 594-602","Revista Brasileira de Reumatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042011000600006&lang=pt" 
"S0482-50042011000600009-scl","Imagens de ressonância magnética na artrite reumatoide","Tavares Junior, Wilson Campos, Rolim, Renata, Kakehasi, Adriana Maria","Revista Brasileira de Reumatologia; 51(6); 635-641","Revista Brasileira de Reumatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042011000600009&lang=pt" 
"S1981-81222011000300002-scl","Memória social da Guerrilha do Araguaia e da guerra que veio depois","Peixoto, Rodrigo Corrêa Diniz","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 6(3); 479-499","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222011000300002&lang=pt" 
"S1981-81222011000300003-scl","Clevelândia, Oiapoque: cartografias e heterotopias na década de 1920","Romani, Carlo","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 6(3); 501-524","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222011000300003&lang=pt" 
"S1981-81222011000300005-scl","Uso medicinal da pimenta malagueta (Capsicum frutescens L.) em uma comunidade de várzea à margem do rio Amazonas, Santarém, Pará, Brasil","Roman, André Luís Cote, Ming, Lin Chau, Carvalho, Izabel de, Sablayrolles, Maria das Graças Pires","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 6(3); 543-557","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222011000300005&lang=pt" 
"S1981-81222011000300008-scl","As notas do Padre Anselm Eckart, S. J., sobre alguns animais do Estado do Grão-Pará e Maranhão (1785)","Papavero, Nelson, Couri, Marcia Souto, Teixeira, Dante Martins, Chiquieri, Abner","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 6(3); 593-609","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222011000300008&lang=pt" 
"S1678-58782011000400003-scl","Solution of porous media inverse drying problems using a combination of stochastic and deterministic methods","Lugon Junior, Jader, Silva Neto, Antônio J.","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 33(4); 400-407","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782011000400003&lang=pt" 
"S1678-58782011000400006-scl","Self-Tuning Multimodal Piezoelectric Shunt Damping","Goldstein, Andre L.","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 33(4); 428-436","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782011000400006&lang=pt" 
"S1678-58782011000400008-scl","Synthesis of a Magneto-Rheological vehicle suspension system built on the variable structure control approach","Stutz, Leonardo Tavares, Rochinha, Fernando Alves","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 33(4); 445-458","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782011000400008&lang=pt" 
"S1678-58782011000400009-scl","Fractal dimensional surface analysis of AISI D2 Tool steel material with nanofluids in grinding process using atomic force microscopy","Prabhu, S., Vinayagam, B. K.","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 33(4); 459-466","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782011000400009&lang=pt" 
"S1678-58782011000400010-scl","Some issues in real-time systems verification using time Petri Nets","Foyo, Pedro M. González del, Silva, José Reinaldo","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 33(4); 467-474","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782011000400010&lang=pt" 
"S1678-58782011000400012-scl","Inelastic analysis of semi-rigid composite structures under fire conditions","Landesmann, Alexandre","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 33(4); 483-491","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782011000400012&lang=pt" 
"S1519-38292011000400008-scl","Parto humanizado e tipo de parto: avaliação da assistência oferecida pelo Sistema Único de Saúde em uma cidade do sul do Brasil","Nagahama, Elizabeth Eriko Ishida, Santiago, Silvia Maria","Revista Brasileira de Saúde Materno Infantil; 11(4); 415-425","Revista Brasileira de Saúde Materno Infantil","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292011000400008&lang=pt" 
"S1678-58782011000400001-scl","Numerical solution of the Falkner-Skan equation using third-order and high-order-compact finite difference schemes","Duque-Daza, Carlos, Lockerby, Duncan, Galeano, Carlos","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 33(4); 381-392","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782011000400001&lang=pt" 
"S1678-58782011000400005-scl","A validation metrics based model calibration applied on stranded cables","Castello, Daniel Alves, Matt, Carlos Frederico Trotta","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 33(4); 417-427","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782011000400005&lang=pt" 
"S1024-94352011000400001-cub","Acerca de la Federación Internacional de Asociaciones de Bibliotecas e Instituciones (IFLA)","ALFONSO SÁNCHEZ, ILEANA","ACIMED; 22(4); 282-283","ACIMED","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352011000400001&lang=pt" 
"S1024-94352011000400002-cub","Autopercepción del bibliotecario de referencia del área biomédica en Uruguay","Silvera Iturrioz, Claudia","ACIMED; 22(4); 284-300","ACIMED","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352011000400002&lang=pt" 
"S1024-94352011000400003-cub","Medicina basada en evidencias: la investigación biomédica, los cuidados de salud y los profesionales de la información","Cañedo Andalia, Rubén, Cruz Font, Jaime, Nodarse Rodríguez, Mario, Guerrero Pupo, Julio C., Álvarez Perdomo, Dasmilia","ACIMED; 22(4); 301-316","ACIMED","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352011000400003&lang=pt" 
"S1139-13752011000400003-esp","Anticoagulación del circuito extracorpóreo esterilizado con óxido de etileno y rayos gamma: ¿necesitan las mismas dosis de heparina?","Muñoz Pilar, Sonia, San Juan Miguelsanz, Marta Isabel, Conde Gómez, Elena, Gamarra González, Verónica, García Fuentes, Ángela, Matesanz Sanchidrián, Sergio","Revista de la Sociedad Española de Enfermería Nefrológica; 14(4); 222-229","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752011000400003&lang=pt" 
"S1139-13752011000400002-esp","¿Es necesario heparinizar el suero de cebado del dializador?","Sánchez Villar, Isidro, Estupiñán Torres, Sara, Ledesma Galindo, David, García de La Cruz Maestro, Nuria, Vera Negrín, Leticia, Ramírez Zuluaga, Isabel Cristina, Álvarez López Ibarra, Pilar, Fuente Rubio, Cristina De La, Abreu Pérez, Jenifer, Álamo Fariña, Davinia, Ortolá Serra, Vicenta, Pérez Fernández, Jesús Rafael","Revista de la Sociedad Española de Enfermería Nefrológica; 14(4); 215-221","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752011000400002&lang=pt" 
"S0365-05962011000600003-scl","Autoanticorpos em esclerodermia e sua associação ao perfil clínico da doença: estudo em 66 pacientes do sul do Brasil","Skare, Thelma Larocca, Fonseca, Adriano Erlon, Luciano, Alan Campos, Azevedo, Pedro Ming","Anais Brasileiros de Dermatologia; 86(6); 1075-1081","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000600003&lang=pt" 
"S0004-282X2011000700034-scl","Treatment of West syndrome with vigabatrin: Reversible MRI signal changes","Carvalho Neto, Arnolfo de, Coelho, Luiz Otávio de Mattos, Ono, Sergio Eiji, Crippa, Ana Chrystina de Souza","Arquivos de Neuro-Psiquiatria; 69(6); 998-998","Arquivos de Neuro-Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2011000700034&lang=pt" 
