"S0102-64452006000300007-scl","Mariátegui e a questão da educação no Peru","Pericás, Luiz Bernardo","Lua Nova: Revista de Cultura e Política; (68); 169-204","Lua Nova: Revista de Cultura e Política","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-64452006000300007&lang=pt" 
"S0717-93082006000200004-chl","EVALUACION DEL CANCER GASTRICO POR TOMOGRAFIA COMPUTADA","Csendes G, Paula, Sanhueza S, Alvaro","Revista chilena de radiología; 12(2); 57-63","Revista chilena de radiología","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-93082006000200004&lang=pt" 
"S0717-93082006000200005-chl","COLONOSCOPIA VIRTUAL","Fernández A, Manuel, Aldana V, Hernán","Revista chilena de radiología; 12(2); 64-69","Revista chilena de radiología","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-93082006000200005&lang=pt" 
"S0717-93082006000200006-chl","ENTEROCLISIS POR TOMOGRAFIA COMPUTADA","O&#039;Brien S, Andrés","Revista chilena de radiología; 12(2); 70-75","Revista chilena de radiología","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-93082006000200006&lang=pt" 
"S0717-93082006000200007-chl","ISQUEMIA MESENTERICA AGUDA: EVALUACION CON TOMOGRAFIA COMPUTADA MULTIDETECTOR","Huete G, Alvaro","Revista chilena de radiología; 12(2); 79-91","Revista chilena de radiología","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-93082006000200007&lang=pt" 
"S0717-93082006000200008-chl","CARACTERIZACION DE FISTULAS ANORRECTALES MEDIANTE RESONANCIA MAGNETICA DE ALTA RESOLUCION: REVISION PICTOGRAFICA","Soffia S, Pablo, Coca V, Alejandra, Martínez V, Cristina, Schiappacasse F, Giancarlo, Bosch O, Enrique, Ríos O, Guillermo, Varela U, Cristián","Revista chilena de radiología; 12(2); 92-102","Revista chilena de radiología","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-93082006000200008&lang=pt" 
"S0101-60832006000500002-scl","Transtornos do sono em pacientes ambulatoriais com depressão","Chellappa, Sarah Laxhmi, Araújo, John Fontenele","Archives of Clinical Psychiatry (São Paulo); 33(5); 233-238","Archives of Clinical Psychiatry (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832006000500002&lang=pt" 
"S0101-60832006000500010-scl","Psicoterapia de grupo: noções básicas","Peres, Rodrigo Sanches","Archives of Clinical Psychiatry (São Paulo); 33(5); 286-287","Archives of Clinical Psychiatry (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832006000500010&lang=pt" 
"S0101-60832006000500003-scl","Depressão e auto-estima entre acadêmicos de enfermagem","Furegato, Antonia Regina Ferreira, Silva, Edilaine Cristina da, Campos, Mariara Cássia de, Cassiano, Roberta Peliçari de Toledo","Archives of Clinical Psychiatry (São Paulo); 33(5); 239-244","Archives of Clinical Psychiatry (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832006000500003&lang=pt" 
"S0101-60832006000500004-scl","Questões críticas para o tratamento farmacológico da depressão pós-parto","Magalhães, Pedro Vieira da Silva, Pinheiro, Ricardo Tavares, Faria, Augusto Duarte, Osório, Camila Moreira, Silva, Ricardo Azevedo da","Archives of Clinical Psychiatry (São Paulo); 33(5); 245-248","Archives of Clinical Psychiatry (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832006000500004&lang=pt" 
"S0101-60832006000500005-scl","Monitoramento da adesão ao tratamento com lítio","Rosa, Adriane Ribeiro, Kapczinski, Flávio, Oliva, Renata, Stein, Airton, Barros, Helena Maria Tannhauser","Archives of Clinical Psychiatry (São Paulo); 33(5); 249-261","Archives of Clinical Psychiatry (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832006000500005&lang=pt" 
"S0101-60832006000500006-scl","Eletroconvulsoterapia: critérios e recomendações da Associação Mundial de Psiquiatria","Salleh, Mohamed Abou, Papakostas, Ioannis, Zervas, Ioannis, Christodoulou, George","Archives of Clinical Psychiatry (São Paulo); 33(5); 262-267","Archives of Clinical Psychiatry (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832006000500006&lang=pt" 
"S0101-60832006000500007-scl","Hiperlexia em um caso de autismo e suas hipóteses","Baldaçara, Leonardo, Nóbrega, Luciana P. C., Tengan, Sérgio K., Maia, Anne K.","Archives of Clinical Psychiatry (São Paulo); 33(5); 268-271","Archives of Clinical Psychiatry (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832006000500007&lang=pt" 
"S0101-60832006000500008-scl","Automutilação de dedos e lábio em paciente esquizofrênico","Diniz, Breno Satler de Oliveira, Krelling, Renata","Archives of Clinical Psychiatry (São Paulo); 33(5); 272-275","Archives of Clinical Psychiatry (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832006000500008&lang=pt" 
"S0101-60832006000700001-scl","In memoriam","","Archives of Clinical Psychiatry (São Paulo); 33(); 5-5","Archives of Clinical Psychiatry (São Paulo)","Alemão, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832006000700001&lang=pt" 
"S0101-60832006000700002-scl","Editorial","Gattaz, Wagner F.","Archives of Clinical Psychiatry (São Paulo); 33(); 6-6","Archives of Clinical Psychiatry (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832006000700002&lang=pt" 
"S0101-60832006000700004-scl","Diretrizes da Federação Mundial das Sociedades de Psiquiatria Biológica para o tratamento biológico da esquizofrenia. Parte 2: tratamento de longo prazo","Falkai, Peter, Wobrock, Thomas, Lieberman, Jeffrey, Glenthoj, Birte, Gattaz, Wagner F., Möller, Hans-Jürgen","Archives of Clinical Psychiatry (São Paulo); 33(); 65-100","Archives of Clinical Psychiatry (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832006000700004&lang=pt" 
"S0101-60832006000700003-scl","Diretrizes da Federação Mundial das Sociedades de Psiquiatria Biológica para o tratamento biológico da esquizofrenia. Parte 1: tratamento agudo","Falkai, Peter, Wobrock, Thomas, Lieberman, Jeffrey, Glenthoj, Birte, Gattaz, Wagner F., Möller, Hans-Jürgen","Archives of Clinical Psychiatry (São Paulo); 33(); 7-64","Archives of Clinical Psychiatry (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832006000700003&lang=pt" 
"S1415-47572006000400003-scl","Waardenburg Syndrome: description of two novel mutations in the PAX3 gene, one of which incompletely penetrant","Pardono, Eliete, Mazzeu, Juliana F., Lezirovitz, Karina, Auricchio, Maria Teresa B.M., Iughetti, Paula, Nascimento, Rafaella M.P., Mingroni-Netto, Regina C., Otto, Paulo A.","Genetics and Molecular Biology; 29(4); 601-604","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400003&lang=pt" 
"S1415-47572006000400002-scl","alpha-thalassemia, HbS, and beta-globin gene cluster haplotypes in two Afro-Uruguayan sub-populations from northern and southern Uruguay","Luz, Julio A. da, Sans, Mónica, Kimura, Elza Miyuki, Albuquerque, Dulcinéia Martins, Sonati, Maria de Fatima, Costa, Fernando Ferreira","Genetics and Molecular Biology; 29(4); 595-600","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400002&lang=pt" 
"S1415-47572006000400004-scl","Y-STR diversity and ethnic admixture in White and Mulatto Brazilian population samples","Ferreira, Luzitano Brandão, Mendes-Junior, Celso Teixeira, Wiezel, Cláudia Emília Vieira, Luizon, Marcelo Rizzatti, Simões, Aguinaldo Luiz","Genetics and Molecular Biology; 29(4); 605-607","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400004&lang=pt" 
"S1415-47572006000400005-scl","Intrinsic structural variation of the complex microsatellite marker MYCL1 in Finnish and Somali populations and its relevance to gastrointestinal tumors","Vauhkonen, Hanna, Sajantila, Antti","Genetics and Molecular Biology; 29(4); 608-612","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400005&lang=pt" 
"S1415-47572006000400007-scl","A novel nonsense mutation, E150X, in the SOX9 gene underlying campomelic dysplasia","Shotelersuk, Vorasuk, Jaruratanasirikul, Somchit, Sinthuwiwat, Thivaratana, Janjindamai, Waricha","Genetics and Molecular Biology; 29(4); 617-620","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400007&lang=pt" 
"S1415-47572006000400010-scl","Association between G316A growth hormone polymorphism and economic traits in pigs","Faria, Danielle Assis de, Guimarães, Simone Eliza Facioni, Lopes, Paulo Sávio, Pires, Aldrin Vieira, Paiva, Samuel Rezende, Sollero, Bruna Pena, Wenceslau, Amauri Arias","Genetics and Molecular Biology; 29(4); 634-640","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400010&lang=pt" 
"S1415-47572006000400013-scl","Evidence of an XX/XY sex chromosome system in the fish Dormitator maculatus (Teleostei, Eleotrididae)","Oliveira, Claudio, Toledo, Lurdes Foresti de Almeida","Genetics and Molecular Biology; 29(4); 653-655","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400013&lang=pt" 
"S1415-47572006000400014-scl","The karyotype of the critically endangered Lear&#039;s macaw, Anodorhynchus leari Bonaparte 1856 (Aves, Psittaciformes)","Nogueira, Denise Monnerat, Souza, Lucia Moreno de, Goldschmidt, Beatriz, Silva, Christiano Pinheiro da, Monsores, Denise Wilches","Genetics and Molecular Biology; 29(4); 656-658","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400014&lang=pt" 
"S1415-47572006000400019-scl","Genetic similarity among soybean (Glycine max (L) Merrill) cultivars released in Brazil using AFLP markers","Bonato, Ana Lídia V., Calvo, Eberson S., Geraldi, Isaias O., Arias, Carlos Alberto A.","Genetics and Molecular Biology; 29(4); 692-704","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400019&lang=pt" 
"S1415-47572006000400021-scl","Cytogenetic evidence for genome elimination during microsporogenesis in interspecific hybrid between Brachiaria ruziziensis and B. brizantha (Poaceae)","Mendes-Bonato, Andréa Beatriz, Risso-Pascotto, Claudicéia, Pagliarini, Maria Suely, Valle, Cacilda Borges do","Genetics and Molecular Biology; 29(4); 711-714","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400021&lang=pt" 
"S1415-47572006000400026-scl","Transposable elements from the mesophragmatica group of Drosophila","Germanos, Erika, Mota, Nina R., Loreto, Elgion L.S.","Genetics and Molecular Biology; 29(4); 741-746","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400026&lang=pt" 
"S1415-47572006000400027-scl","Hinf-I digestion of cytochrome oxidase I region is not a diagnostic test for A. m. lamarckii","Kandemir, Irfan, Pinto, Maria A., Meixner, Marina D., Sheppard, Walter S.","Genetics and Molecular Biology; 29(4); 747-749","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400027&lang=pt" 
"S1415-47572006000400029-scl","Expression of mdr isoforms in mice during estrous cycle and under hormone stimulation","Schiengold, Marion, Schwantes, Lavínia, Ribeiro, Maria F., Lothhammer, Nívia, Gonzalez, Tatiana P., Chies, Jose Artur Bogo, Nardi, Nance B.","Genetics and Molecular Biology; 29(4); 755-761","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400029&lang=pt" 
"S1415-47572006000400030-scl","Prediction of the amount of secondary structure of proteins using unassigned NMR spectra: a tool for target selection in structural proteomics","Moreau, Vitor Hugo, Valente, Ana Paula, Almeida, Fábio C.L.","Genetics and Molecular Biology; 29(4); 762-770","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400030&lang=pt" 
"S1415-47572006000400031-scl","Erratum: 29(2) p 408-412","","Genetics and Molecular Biology; 29(4); 771-771","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400031&lang=pt" 
"S1415-47572006000400006-scl","CYP1A1, GSTM1, GSTT1 and GSTP1 polymorphisms in an Afro-Brazilian group","Kvitko, Kátia, Gaspar, Pedro de Abreu, Torres, Martiela Ribeiro, Hutz, Mara H.","Genetics and Molecular Biology; 29(4); 613-616","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400006&lang=pt" 
"S1415-47572006000400012-scl","Genetic trends in the expected progeny difference of the asymptotic weight of Nelore females","Garnero, Analía del Valle, Marcondes, Cintia Righetti, Gunski, Ricardo José, Oliveira, Henrique Nunes de, Lôbo, Raysildo Barbosa","Genetics and Molecular Biology; 29(4); 648-652","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400012&lang=pt" 
"S0101-60832006000500001-scl","","Gattaz, Wagner F.","Archives of Clinical Psychiatry (São Paulo); 33(5); 231-232","Archives of Clinical Psychiatry (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832006000500001&lang=pt" 
"S1415-47572006000400001-scl","Stages in the evolution of the Hardy-Weinberg law","Stark, Alan E.","Genetics and Molecular Biology; 29(4); 589-594","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400001&lang=pt" 
"S1415-47572006000400008-scl","Cytogenetic analysis and chromosomal characteristics of the polymorphic 18S rDNA in the fish Prochilodus lineatus (Characiformes, Prochilodontidae)","Vicari, Marcelo Ricardo, Almeida, Mara Cristina de, Bertollo, Luiz Antonio Carlos, Moreira-Filho, Orlando, Artoni, Roberto Ferreira","Genetics and Molecular Biology; 29(4); 621-625","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400008&lang=pt" 
"S1415-47572006000400009-scl","Characterization of different strains of common carp (Cyprinus carpio L.) (Cyprinidae, Cypriniformes) in Bangladesh using microsatellite DNA markers","Mondol, Rashedul Kabir, Islam, Shahidul, Alam, Samsul","Genetics and Molecular Biology; 29(4); 626-633","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400009&lang=pt" 
"S1415-47572006000400011-scl","Association of the bovine major histocompatibility complex (BoLA) BoLA-DRB3 gene with fat and protein production and somatic cell score in Brazilian Gyr dairy cattle (Bos indicus)","Nascimento, Carlos Souza do, Machado, Marco Antonio, Martinez, Mario Luiz, Silva, Marcos Vinícius G. Barbosa da, Guimarães, Marta Fonseca Martins, Campos, Ana Lúcia, Azevedo, Ana Luisa Sousa, Teodoro, Roberto Luiz, Verneque, Rui da Silva, Guimarães, Simone Eliza Facioni, Oliveira, Denise Aparecida Andrade","Genetics and Molecular Biology; 29(4); 641-647","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400011&lang=pt" 
"S1415-47572006000400015-scl","Heterochromatin diversity and its co-localization with 5S and 45S rDNA sites in chromosomes of four Maxillaria species (Orchidaceae)","Cabral, Juliano S., Felix, Leonardo P., Guerra, Marcelo","Genetics and Molecular Biology; 29(4); 659-664","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400015&lang=pt" 
"S1415-47572006000400016-scl","Heterologous microsatellite primer pairs informative for the whole genus Arachis","Hoshino, Andrea Akemi, Bravo, Juliana Pereira, Angelici, Carla M.L.C.D., Barbosa, Andréa V. Gobbi, Lopes, Catalina Romero, Gimenes, Marcos A.","Genetics and Molecular Biology; 29(4); 665-675","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400016&lang=pt" 
"S0101-60832006000500009-scl","Trinta dias na casa de tiros: o estranho caso do Dr. Edmund Forster e Adolf Hitler","Lewis, David","Archives of Clinical Psychiatry (São Paulo); 33(5); 276-285","Archives of Clinical Psychiatry (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832006000500009&lang=pt" 
"S1415-47572006000400017-scl","Determination of genetic variability of traditional varieties of Brazilian rice using microsatellite markers","Brondani, Claudio, Borba, Tereza Cristina Oliveira, Rangel, Paulo Hideo Nakano, Brondani, Rosana Pereira Vianello","Genetics and Molecular Biology; 29(4); 676-684","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400017&lang=pt" 
"S1415-47572006000400018-scl","Genetic diversity and phylogenetic relationships in the rye genus Secale L. (rye) based on Secale cereale microsatellite markers","Shang, Hai-Ying, Wei, Yu-Ming, Wang, Xiao-Rong, Zheng, You-Liang","Genetics and Molecular Biology; 29(4); 685-691","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400018&lang=pt" 
"S1415-47572006000400020-scl","Sequence analysis of three citrus viroids infecting a single Tunisian citrus tree (Citrus, reticulata, Clementine)","Elleuch, Amine, Khouaja, Fattouma Djilani, Hamdi, Imen, Bsais, Nabiha, Perreault, Jean-Pierre, Marrakchi, Mohamed, Fakhfakh, Hatem","Genetics and Molecular Biology; 29(4); 705-710","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400020&lang=pt" 
"S1415-47572006000400022-scl","Genetic diversity of Hirsutella thompsonii isolates from Thailand based on AFLP analysis and partial beta-tubulin gene sequences","Tigano, Myrian S., Adams, Byron, Maimala, Saowanit, Boucias, Drion","Genetics and Molecular Biology; 29(4); 715-721","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400022&lang=pt" 
"S1415-47572006000400023-scl","Polymorphism of the rDNA and tDNA loci in clinical isolates of Pseudomonas aeruginosa: a perspective for molecular epidemiology surveillance","Spacov, Isabel Cristina Guerra, Silva, Suzileyde Alberto Marques da, Morais Júnior, Marcos Antônio de, Morais, Márcia Maria Camargo de","Genetics and Molecular Biology; 29(4); 722-729","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400023&lang=pt" 
"S1415-47572006000400024-scl","In vivo cytogenetic effects of multiple doses of dietary vegetable oils","Evangelista, Cristina Márcia Wolf, Antunes, Lusânia Maria Greggi, Bianchi, Maria de Lourdes Pires","Genetics and Molecular Biology; 29(4); 730-734","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400024&lang=pt" 
"S1415-47572006000400025-scl","Paternity testing and behavioral ecology: a case study of jaguars (Panthera onca) in Emas National Park, Central Brazil","Soares, Thannya Nascimento, Telles, Mariana P.C., Resende, Lucileide V., Silveira, Leandro, Jácomo, Anah Tereza A., Morato, Ronaldo G., Diniz-Filho, José Alexandre F., Eizirik, Eduardo, Brondani, Rosana P.V., Brondani, Claudio","Genetics and Molecular Biology; 29(4); 735-740","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400025&lang=pt" 
"S1415-47572006000400028-scl","Noninvasive genetic sampling of endangered muriqui (Primates, Atelidae): efficiency of fecal DNA extraction","Chaves, Paulo B., Paes, Marcela F., Mendes, Sérgio L., Strier, Karen B., Louro, Iúri D., Fagundes, Valéria","Genetics and Molecular Biology; 29(4); 750-754","Genetics and Molecular Biology","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572006000400028&lang=pt" 
"S0717-68482006000100001-chl","Presentación","ZAPATA G, JUAN","Acta literaria; (32); 5-7","Acta literaria","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68482006000100001&lang=pt" 
"S0717-68482006000100002-chl","El vuelo desterritorializante de Las cien águilas de Germán Marín","FUENTES LEAL, MARIELA J","Acta literaria; (32); 9-23","Acta literaria","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68482006000100002&lang=pt" 
"S0717-68482006000100003-chl","De Freud a Travis: La ciudad morada se puso gris","SÁNCHEZ ROJEL, MARCELO","Acta literaria; (32); 25-43","Acta literaria","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68482006000100003&lang=pt" 
"S0717-68482006000100004-chl","Imaginarios urbanos: La ciudad de Santiago de Chile como acontecimiento (1950-1973)","FAVI C, GLORIA","Acta literaria; (32); 45-54","Acta literaria","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68482006000100004&lang=pt" 
"S0717-68482006000100005-chl","La Colonia Tolstoyana: Síntesis de las tendencias artísticas de inicios del siglo XX","GALGANI, JAIME ALBERTO","Acta literaria; (32); 55-69","Acta literaria","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68482006000100005&lang=pt" 
"S0717-68482006000100006-chl","El gozo y la consagración del instante en El almuerzo del solitario de Efraín Jara Idrovo","VILLAVICENCIO, MANUEL","Acta literaria; (32); 71-78","Acta literaria","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68482006000100006&lang=pt" 
"S0717-68482006000100007-chl","Ciganos nacionais","FERRARI, FLORENCIA","Acta literaria; (32); 79-96","Acta literaria","Português","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68482006000100007&lang=pt" 
"S0717-68482006000100008-chl","La teoría del iceberg y la práctica de la alusión en los cuentos de Ernest Hemingway y de Francisco Coloane","CALDERÓN-LE JOLIFF, TATIANA","Acta literaria; (32); 97-105","Acta literaria","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68482006000100008&lang=pt" 
"S0717-68482006000100009-chl","De Ecuatorial a Altazor","MEDINA, CELSO","Acta literaria; (32); 107-114","Acta literaria","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68482006000100009&lang=pt" 
"S0717-68482006000100010-chl","Esperando a Godot: Revelando el sentido sinsentido en la posmodernidad","CONTRERAS, JOSÉ J","Acta literaria; (32); 115-128","Acta literaria","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68482006000100010&lang=pt" 
"S0717-68482006000100011-chl","Adolfo Couve, Cuando pienso en mi falta de cabeza (La segunda comedia): &quot;Una mediocre réplica de lo auténtico&quot;","MARTÍNEZ CARVAJAL, MARCIA","Acta literaria; (32); 129-139","Acta literaria","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68482006000100011&lang=pt" 
"S1806-11172006000300017-scl","Polinômio dos quadrados mínimos condicionado","Dotto, Oclide J., Dornelles Filho, Adalberto A.","Revista Brasileira de Ensino de Física; 28(3); 397-401","Revista Brasileira de Ensino de Física","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172006000300017&lang=pt" 
