"S0100-40422012000700034-scl","Ozonólise: a busca por um mecanismo","Oliveira, Alfredo R. M., Wosch, Celso L.","Química Nova; 35(7); 1482-1485","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000700034&lang=pt" 
"S0718-48832012000100007-chl","Mejoramiento de la competencia comunicativa en español como lengua extranjera a través de la videocomunicación","VINE JARA, ANA, FERREIRA CABRERA, ANITA","RLA. Revista de lingüística teórica y aplicada; 50(1); 139-160","RLA. Revista de lingüística teórica y aplicada","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48832012000100007&lang=pt" 
"S0718-48832012000100008-chl","El mapudungún en Santiago de Chile: Vitalidad y representaciones sociales en los mapuches urbanos","LAGOS F, CRISTIÁN","RLA. Revista de lingüística teórica y aplicada; 50(1); 161-184","RLA. Revista de lingüística teórica y aplicada","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48832012000100008&lang=pt" 
"S0049-34492012000100001-chl","Tendencias actuales en los estudios del Antiguo Testamento: Desafíos y oportunidades","Chuecas, Ignacio","Teología y vida; 53(1-2); 9-24","Teología y vida","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0049-34492012000100001&lang=pt" 
"S0049-34492012000100002-chl","Estudios bíblicos del NT: Panorama histórico e implicancias para la teología sistemática","Ramos, Fernando","Teología y vida; 53(1-2); 25-46","Teología y vida","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0049-34492012000100002&lang=pt" 
"S0049-34492012000100003-chl","Exégesis y teología: Una perspectiva desde la teología fundamental","Silva, Sergio","Teología y vida; 53(1-2); 47-64","Teología y vida","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0049-34492012000100003&lang=pt" 
"S0049-34492012000100004-chl","Del indicativo de la fe al imperativo de la ética","Mifsud, Tony","Teología y vida; 53(1-2); 65-86","Teología y vida","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0049-34492012000100004&lang=pt" 
"S0049-34492012000100005-chl","Polaridades en tensión para una adecuada interpretación de las Escrituras en la Iglesia","Polanco F, Rodrigo","Teología y vida; 53(1-2); 87-108","Teología y vida","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0049-34492012000100005&lang=pt" 
"S0049-34492012000100006-chl","Entiendes de exégesis menos de lo deseable: La Escritura en la obra de Karl Rahner","Schickendantz, Carlos","Teología y vida; 53(1-2); 109-145","Teología y vida","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0049-34492012000100006&lang=pt" 
"S0049-34492012000100007-chl","Elaboración bíblico-teológica de Ronaldo Muñoz","Irarrázaval, Diego","Teología y vida; 53(1-2); 147-161","Teología y vida","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0049-34492012000100007&lang=pt" 
"S0049-34492012000100008-chl","Exégesis y teología en la encrucijada: Teología feminista e interpretación feminista de la Biblia: una aproximación","Azcuy, Virginia R","Teología y vida; 53(1-2); 163-192","Teología y vida","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0049-34492012000100008&lang=pt" 
"S0049-34492012000100009-chl","El Hijo del hombre joánico: Una teología del martirio y de la exaltación","Carbullanca N, César","Teología y vida; 53(1-2); 193-223","Teología y vida","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0049-34492012000100009&lang=pt" 
"S0718-50732012000100001-chl","Análisis comparativo en base a la sostenibilidad ambiental entre bóvedas de albañileria y estructuras de hormigón","García Sanz Calcedo, Justo, Fortea Luna, Manuel, Reyes Rodríguez, Antonio M.","Revista ingeniería de construcción; 27(1); 05-22","Revista ingeniería de construcción","Inglês, Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50732012000100001&lang=pt" 
"S0718-50732012000100002-chl","Indice de vulnerabilidad estructural ante los efectos de remoción en masa en edificaciones de mampostería basado en conjuntos difusos","Maldonado Rondón, Esperanza, Chio Cho, Gustavo","Revista ingeniería de construcción; 27(1); 23-39","Revista ingeniería de construcción","Inglês, Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50732012000100002&lang=pt" 
"S0718-50732012000100003-chl","Ventilación natural: estudio aerodinámico mediante CFD de extractores pasivos y captadores de viento","Sanchez, José, Salmerón, José Manuel, Sanchez, Francisco José, Alvarez, Servando, Molina, José Luis","Revista ingeniería de construcción; 27(1); 40-56","Revista ingeniería de construcción","Inglês, Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50732012000100003&lang=pt" 
"S0718-50732012000100004-chl","Evaluación de los parámetros mecánicos de una mezcla asfáltica sometida a las condiciones ambientales de la ciudad de Bogotá D.C.","Rondón Quintana, Hugo Alexander, Reyes Lizcano, Fredy Alberto","Revista ingeniería de construcción; 27(1); 57-74","Revista ingeniería de construcción","Inglês, Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50732012000100004&lang=pt" 
"S0718-50732012000100005-chl","Desarrollo conceptual de un sistema integrado para el control de calidad en mediciones de resistencia al deslizamiento","de Solminihac, Hernán, Bustos, Marcelo, Echaveguren, Tomás, Chamorro, Alondra, Vargas, Sergio","Revista ingeniería de construcción; 27(1); 75-92","Revista ingeniería de construcción","Inglês, Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50732012000100005&lang=pt" 
"S0718-50732012000100006-chl","Desarrollo de la nueva guía canadiense de diseño y gestión de infraestructura vial 2011: un resumen del estado de la práctica canadiense","Tighe, Susan L, McLeod, Norman W., Juhasz, Marta","Revista ingeniería de construcción; 27(1); 93-111","Revista ingeniería de construcción","Inglês, Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50732012000100006&lang=pt" 
"S0100-40422012000700001-scl","35 anos de química na SBQ","Ferreira, Vitor F.","Química Nova; 35(7); 1285-1285","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000700001&lang=pt" 
"S0100-40422012000700004-scl","Avaliação de ICP OES com configuração axial ou radial para determinação de iodo em sal de cozinha","Oliveira, Adriana A., Nóbrega, Joaquim A., Pereira-Filho, Edenir R., Trevizan, Lilian C.","Química Nova; 35(7); 1299-1305","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000700004&lang=pt" 
"S0100-40422012000700008-scl","Ce - promoted catalyst from hydrotalcites for CO2 reforming of methane: calcination temperature effect","Daza, Carlos Enrique, Moreno, Sonia, Molina, Rafael","Química Nova; 35(7); 1325-1328","Química Nova","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000700008&lang=pt" 
"S0100-40422012000700013-scl","Determinação do teor de cálcio em comprimido à base de lactato de cálcio utilizado no tratamento da osteoporose","Souza, Sheila P. M. C. de, Morais, Francisca E. de, Santos, Elisama V. dos, Silva, Márcia L. da, Martinez-Huitle, Carlos A., Fernandes, Nedja S.","Química Nova; 35(7); 1355-1359","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000700013&lang=pt" 
"S0100-40422012000700035-scl","Reciclagem do lixo de informática: uma oportunidade para a química","Gerbase, Annelise Engel, Oliveira, Camila Reis de","Química Nova; 35(7); 1486-1492","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000700035&lang=pt" 
"S0100-40422012000700027-scl","New strategies for treatment and reuse of spent sulfidic caustic stream from petroleum industry","Paulino, Jéssica Frontino, Afonso, Júlio Carlos","Química Nova; 35(7); 1447-1452","Química Nova","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000700027&lang=pt" 
"S0100-40422012000700028-scl","Determinação de plastificantes em água potável utilizando cromatografia gasosa e espectrometria de massas","Souza, Renata Rodrigues, Martins, Elâine Arantes Jardim, Otomo, Juliana Ikebe, Furusawa, Hélio Akira, Pires, Maria Aparecida Faustino","Química Nova; 35(7); 1453-1458","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000700028&lang=pt" 
"S0100-40422012000700029-scl","Determinação simultânea de ácido ascórbico e ácido acetilsalicílico usando análise por injeção em fluxo com detecção amperométrica pulsada","Miranda, Joyce A. T. de, Cunha, Rafael R., Gimenes, Denise T., Munoz, Rodrigo A. A., Richter, Eduardo M.","Química Nova; 35(7); 1459-1463","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000700029&lang=pt" 
"S0100-40422012000700032-scl","A brief introduction to molecular orbital theory of simple polyatomic molecules for undergraduate chemistry students","Baibich, Ione M., Butler, Ian S.","Química Nova; 35(7); 1474-1476","Química Nova","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000700032&lang=pt" 
"S0101-60832012000300001-scl","Revista de Psiquiatria Clínica no iPad","Gattaz, Wagner Farid","Archives of Clinical Psychiatry (São Paulo); 39(3); 79-79","Archives of Clinical Psychiatry (São Paulo)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832012000300001&lang=pt" 
"S0101-60832012000300008-scl","A propósito de um caso de mania unipolar","Lopes, Rui, Azevedo, Jacinto, Curral, Rosário, Esteves, Manuel, Coelho, Rui, Roma-Torres, António","Archives of Clinical Psychiatry (São Paulo); 39(3); 111-111","Archives of Clinical Psychiatry (São Paulo)","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832012000300008&lang=pt" 
"S0101-60832012000300009-scl","Síndrome de despersonalização induzida por flumazenil","Cerqueira, Ana Claudia Rodrigues de, Hallak, Jaime E., Crippa, José Alexandre S., Nardi, Antônio Egídio","Archives of Clinical Psychiatry (São Paulo); 39(3); 112-112","Archives of Clinical Psychiatry (São Paulo)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832012000300009&lang=pt" 
"S0101-60832012000300010-scl","A construção do conhecimento e o aprisionamento pelos seus referenciais","Ramadam, Zacaria Borge Ali","Archives of Clinical Psychiatry (São Paulo); 39(3); 113-114","Archives of Clinical Psychiatry (São Paulo)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832012000300010&lang=pt" 
"S0101-60832012000300002-scl","O estigma da esquizofrenia na mídia: um levantamento de notícias publicadas em veículos brasileiros de grande circulação","Guarniero, Francisco Bevilacqua, Bellinghini, Ruth Helena, Gattaz, Wagner Farid","Archives of Clinical Psychiatry (São Paulo); 39(3); 80-84","Archives of Clinical Psychiatry (São Paulo)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832012000300002&lang=pt" 
"S0101-60832012000300003-scl","Relação entre esporte, resiliência, qualidade de vida e ansiedade","Cevada, Thais, Cerqueira, Lucenildo Silva, Moraes, Helena Sales de, Santos, Tony Meireles dos, Pompeu, Fernando Augusto Monteiro Saboia, Deslandes, Andrea Camaz","Archives of Clinical Psychiatry (São Paulo); 39(3); 85-89","Archives of Clinical Psychiatry (São Paulo)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832012000300003&lang=pt" 
"S0101-60832012000300004-scl","Redução dos níveis séricos de ácido fólico em pacientes com a doença de Alzheimer","Almeida, Cesar C., Brentani, Helena P., Forlenza, Orestes V., Diniz, Breno S.","Archives of Clinical Psychiatry (São Paulo); 39(3); 90-93","Archives of Clinical Psychiatry (São Paulo)","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832012000300004&lang=pt" 
"S0101-60832012000300005-scl","Consumo de bebidas alcoólicas e prática do binge drinking entre acadêmicos da área da saúde","Nunes, Jaceilde Mendes, Campolina, Ludmilla Rodrigues, Vieira, Maria Aparecida, Caldeira, Antônio Prates","Archives of Clinical Psychiatry (São Paulo); 39(3); 94-99","Archives of Clinical Psychiatry (São Paulo)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832012000300005&lang=pt" 
"S0101-60832012000300006-scl","Validação e aferição de fidedignidade da versão brasileira da Compulsive Buying Scale","Leite, Priscilla Lourenço, Rangé, Bernard Pimentel, Ribas Junior, Rodolfo de Castro, Fernandez, Jesus Landeira, Silva, Adriana Cardoso de Oliveira e","Archives of Clinical Psychiatry (São Paulo); 39(3); 100-105","Archives of Clinical Psychiatry (São Paulo)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832012000300006&lang=pt" 
"S0101-60832012000300007-scl","Avaliação da equivalência semântica e consistência interna de uma versão em português do Internet Addiction Test (IAT)","Conti, Maria Aparecida, Jardim, Adan Pelegrino, Hearst, Norman, Cordás, Táki Athanássios, Tavares, Hermano, Abreu, Cristiano Nabuco de","Archives of Clinical Psychiatry (São Paulo); 39(3); 106-110","Archives of Clinical Psychiatry (São Paulo)","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832012000300007&lang=pt" 
"S1413-81232012010700001-scl","Revista Ciência e Saúde Coletiva lança edição especial na Rio +20","","Ciência &amp; Saúde Coletiva; 17(6); -","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012010700001&lang=pt" 
"S1807-59322012000600021-scl","Anesthesia-related mortality in children: the better we know the patient, the better we can predict it","Mekitarian Filho, Eduardo","Clinics; 67(6); 675-676","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000600021&lang=pt" 
"S1807-59322012000600003-scl","Does videothoracoscopy improve clinical outcomes when implemented as part of a pleural empyema treatment algorithm?","Terra, Ricardo Mingarini, Waisberg, Daniel Reis, Almeida, José Luiz Jesus de, Devido, Marcela Santana, Pêgo-Fernandes, Paulo Manuel, Jatene, Fabio Biscegli","Clinics; 67(6); 557-564","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000600003&lang=pt" 
"S1807-59322012000600006-scl","Prognostic value of the six-minute walk test in end-stage renal disease life expectancy: a prospective cohort study","Kohl, Leandro de Moraes, Signori, Luis Ulisses, Ribeiro, Rodrigo Antonini, Silva, Antonio Marcos Vargas, Moreira, Paulo Ricardo, Dipp, Thiago, Sbruzzi, Graciele, Lukrafka, Janice Luisa, Plentz, Rodrigo Della Méa","Clinics; 67(6); 581-586","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000600006&lang=pt" 
"S1807-59322012000600008-scl","Bone mineral density and body composition in girls with idiopathic central precocious puberty before and after treatment with a gonadotropin-releasing hormone agonist","Alessandri, Sandra B., Pereira, Francisco de A., Villela, Rosângela A., Antonini, Sonir R. R., Elias, Paula C. L., Martinelli Jr., Carlos E., Castro, Margaret de, Moreira, Ayrton C., Paula, Francisco J. A. de","Clinics; 67(6); 591-596","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000600008&lang=pt" 
"S1807-59322012000600012-scl","The effect of acute magnesium loading on the maximal exercise performance of stable chronic obstructive pulmonary disease patients","Amaral, Angélica Florípedes do, Gallo Jr., Lourenco, Vannucchi, Hélio, Crescêncio, Júlio César, Vianna, Elcio Oliveira, Martinez, José Antônio Baddini","Clinics; 67(6); 615-622","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000600012&lang=pt" 
"S1807-59322012000600023-scl","Prophylaxis of fungal infections in transplant patients","Abdala, Edson, Costa, Sílvia Figueiredo, Strabelli, Tania Mara Varejão, Pierrotti, Lígia Camera, Caramori, Marlova Luzzi, Azevedo, Luis Sérgio Fonseca de, Ibrahim, Karim Y., Dulley, Frederico Luiz, Varkulja, Glaucia Fernanda, Castro Junior, Gilberto de, Almeida, Gisele Madeira Duboc de, Marques, Heloisa Helena de Souza, Shikanai-Yasuda, Maria Aparecida","Clinics; 67(6); 681-684","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000600023&lang=pt" 
"S1807-59322012000600019-scl","A familial rearrangement(3;5;9) with paternal and maternal transmission leading to a duplication 3p/ deletion 5p infant","Rivera, Horacio, Domínguez, María G.","Clinics; 67(6); 669-672","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000600019&lang=pt" 
"S1807-59322012000600020-scl","Cardiorespiratory parameters before and after acupuncture: observations in a healthy and diseased state","Mohan, Vikram, Das, Srijit","Clinics; 67(6); 673-674","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000600020&lang=pt" 
"S1807-59322012000600025-scl","An atypical presentation of Kawasaki disease: a 10-year-old boy with acute exudative tonsillitis and bilateral cervical lymphadenitis","Yap, Chiew-Yee, Lin, Lung-Huang, Wang, Nan-Koong","Clinics; 67(6); 689-692","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000600025&lang=pt" 
"S1807-59322012000600024-scl","Abdominal pain, arthritis, and nephrotic syndrome in a Syrian patient","Balbo, Bruno Eduardo P., Silva, André Albuquerque, Amaral, Andressa Godoy, Malheiros, Denise M. A. C., Onuchic, Luiz Fernando, Barros, Rui Toledo","Clinics; 67(6); 685-688","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000600024&lang=pt" 
"S1807-59322012000600026-scl","Anesthesia in a child with Maroteaux-Lamy syndrome undergoing mitral valve replacement","Sayilgan, Cem, Yuceyar, Lale, Akbas, Sedat, Erolcay, Hulya","Clinics; 67(6); 693-696","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000600026&lang=pt" 
"S1413-81232012010700001-spa","Revista Ciência e Saúde Coletiva lança edição especial na Rio +20","","Ciência &amp; Saúde Coletiva; 17(6); -","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012010700001&lang=pt" 
"S1807-59322012000600001-scl","Warfarin doses for anticoagulation therapy in elderly patients with chronic atrial fibrillation","Mansur, Antonio de Padua, Takada, Julio Yoshio, Avakian, Solange Desiree, Strunz, Celia M.C.","Clinics; 67(6); 543-546","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000600001&lang=pt" 
"S1807-59322012000600005-scl","Burnout Syndrome and associated factors among medical students: a cross-sectional study","Costa, Edméa Fontes de Oliva, Santos, Shirley Andrade, Santos, Ana Teresa Rodrigues de Abreu, Melo, Enaldo Vieira de, Andrade, Tarcísio Matos de","Clinics; 67(6); 573-580","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000600005&lang=pt" 
"S1807-59322012000600007-scl","Interferon-gamma and interleukin-10 production by mononuclear cells from patients with advanced head and neck cancer","Conti-Freitas, Luiz C., Foss-Freitas, Maria C., Mamede, Rui C. M., Foss, Norma T.","Clinics; 67(6); 587-590","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000600007&lang=pt" 
"S1807-59322012000600009-scl","Reconstruction of chronic lesions in the posterolateral corner of the knee with autologous biceps femoralis and fascia lata grafts","Oliveira, Marcus Guilherme de, Severino, Nilson Roberto, Kawano, Cezar Teruyuki","Clinics; 67(6); 597-602","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000600009&lang=pt" 
"S1807-59322012000600010-scl","Motivation and frustration in cardiology trial participation: the patient perspective","Meneguin, Silmara, Cesar, Luiz Antônio Machado","Clinics; 67(6); 603-608","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000600010&lang=pt" 
"S1807-59322012000600013-scl","Effect of continuous and interval exercise training on the PETCO2 response during a graded exercise test in patients with coronary artery disease","Rocco, Enéas A., Prado, Danilo M. L., Silva, Alexandre G., Lazzari, Jaqueline M. A., Bortz, Pedro C., Rocco, Débora F. M., Rosa, Carla G., Furlan, Valter","Clinics; 67(6); 623-628","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000600013&lang=pt" 
"S1807-59322012000600016-scl","The effects on mucociliary clearance of prednisone associated with bronchial section","Braga, Karina Andrighetti de Oliveira, Nepomuceno, Natalia Aparecida, Correia, Aristides Tadeu, Jatene, Fabio Biscegli, Pêgo-Fernandes, Paulo Manuel","Clinics; 67(6); 647-652","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000600016&lang=pt" 
"S0104-530X2012000200002-scl","Manufacturing knowledge management","Borho, Heiko, Iarozinski Neto, Alfredo, Lima, Edson Pinheiro de","Gestão &amp; Produção; 19(2); 247-264","Gestão &amp; Produção","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2012000200002&lang=pt" 
"S0104-530X2012000200004-scl","An optimization model for the operations of steam production in industrial boilers","Rocco, Cleber Damião, Morabito, Reinaldo","Gestão &amp; Produção; 19(2); 273-286","Gestão &amp; Produção","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2012000200004&lang=pt" 
"S0104-530X2012000200007-scl","Um algoritmo de busca tabu para o carregamento de contêineres com caixas idênticas","Poli, Guilherme Izidoro, Pureza, Vitória","Gestão &amp; Produção; 19(2); 323-326","Gestão &amp; Produção","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2012000200007&lang=pt" 
"S0104-530X2012000200009-scl","Gestão de recursos humanos e desempenho operacional: evidências empíricas","Jabbour, Charbel José Chiappetta, Freitas, Wesley Ricardo de Souza, Teixeira, Adriano Alves, Jabbour, Ana Beatriz Lopes de Sousa","Gestão &amp; Produção; 19(2); 347-360","Gestão &amp; Produção","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2012000200009&lang=pt" 
"S0104-530X2012000200011-scl","Mapeamento dos fluxos de informação e conhecimento: a governança de TI sob a ótica das redes sociais","Sampaio, Renelson Ribeiro, Rosa, Conrado Pereira, Pereira, Hernane Borges de Barros","Gestão &amp; Produção; 19(2); 377-387","Gestão &amp; Produção","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2012000200011&lang=pt" 
"S0104-530X2012000200014-scl","A transferência de tecnologia universidade-empresa no contexto brasileiro: uma revisão de estudos científicos publicados entre os anos 2005 e 2009","Closs, Lisiane Quadrado, Ferreira, Gabriela Cardozo","Gestão &amp; Produção; 19(2); 419-432","Gestão &amp; Produção","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2012000200014&lang=pt" 
"S0104-530X2012000200001-scl","Relevant factors for tacit knowledge transfer within organizations: an exploratory study","Lemos, Bernardo, Joia, Luiz Antonio","Gestão &amp; Produção; 19(2); 233-246","Gestão &amp; Produção","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2012000200001&lang=pt" 
