"S0034-76122013000500011-scl","Percurso recente da política penitenciária no Brasil: o caso de São Paulo","Cruz, Marcus Vinicius Gonçalves da, Souza, Letícia Godinho de, Batitucci, Eduardo Cerqueira","Revista de Administração Pública; 47(5); 1307-1325","Revista de Administração Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122013000500011&lang=pt" 
"S1020-49892013001000005-spa","Validación del Código Rojo: una propuesta para el tratamiento de la hemorragia obstétrica","Vélez Álvarez, Gladis Adriana, Agudelo Jaramillo, Bernardo, Gómez Dávila, Joaquín, Zuleta Tobón, John J.","Revista Panamericana de Salud Pública; 34(4); 244-249","Revista Panamericana de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892013001000005&lang=pt" 
"S1020-49892013001000006-spa","Influence of context in social participation of people with disabilities in Brazil","Silva, Fabiana C. M., Sampaio, Rosana F., Ferreira, Fabiane R., Camargos, Vitor P., Neves, Jorge A.","Revista Panamericana de Salud Pública; 34(4); 250-256","Revista Panamericana de Salud Pública","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892013001000006&lang=pt" 
"S1135-57272013000500002-esp","Los estudios epidemiológicos sobre la poliomielitis en España antes de la vacunación","Martínez Navarro, J. Ferrán","Revista Española de Salud Pública; 87(5); 429-441","Revista Española de Salud Pública","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272013000500002&lang=pt" 
"S1135-57272013000500003-esp","Inmunología de la poliomielitis: vacunas, problemas para la prevención/erradicación e intervenciones de futuro","Fernández-Cruz Pérez, Eduardo, Rodríguez-Sainz, Carmen","Revista Española de Salud Pública; 87(5); 443-454","Revista Española de Salud Pública","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272013000500003&lang=pt" 
"S1555-79602013000400015-spa","Burnout among Cuban nurses: out of the shadows","Chacón, Margarita","MEDICC Review; 15(4); 60-60","MEDICC Review","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1555-79602013000400015&lang=pt" 
"S1555-79602013000400001-spa","Mental health: it&#039;s not all in your head","","MEDICC Review; 15(4); 3-3","MEDICC Review","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1555-79602013000400001&lang=pt" 
"S1555-79602013000400003-spa","Approaches to Substance Abuse in Cuba: Ricardo A. González MD PhD DrSc. Psychiatrist and consulting professor, Eduardo B. Ordaz Psychiatric Hospital, Havana","Mills, Christina","MEDICC Review; 15(4); 6-10","MEDICC Review","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1555-79602013000400003&lang=pt" 
"S1555-79602013000400004-spa","Community mental health services in Cuba","Gorry, Conner","MEDICC Review; 15(4); 11-14","MEDICC Review","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1555-79602013000400004&lang=pt" 
"S1555-79602013000400002-spa","","","MEDICC Review; 15(4); 5-5","MEDICC Review","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1555-79602013000400002&lang=pt" 
"S1555-79602013000400007-spa","Psychological, behavioral and familial factors in obese Cuban children and adolescents","Pérez, Lourdes M., García, Keytel, Herrera, Raúl","MEDICC Review; 15(4); 24-28","MEDICC Review","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1555-79602013000400007&lang=pt" 
"S1555-79602013000400013-spa","Cuban research in current international journals","","MEDICC Review; 15(4); 49-53","MEDICC Review","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1555-79602013000400013&lang=pt" 
"S1555-79602013000400010-spa","","","MEDICC Review; 15(4); -","MEDICC Review","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1555-79602013000400010&lang=pt" 
"S1555-79602013000400011-spa","Depression in an older adult rural population in India","Sinha, Sati P., Shrivastava, Saurabh R., Ramasamy, Jegadeesh","MEDICC Review; 15(4); 41-44","MEDICC Review","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1555-79602013000400011&lang=pt" 
"S1555-79602013000400012-spa","Frequency and antimicrobial sensitivity of Ureaplasma urealyticum and Mycoplasma hominis in patients with vaginal discharge","Díaz, Leonor, Cabrera, Luis E., Fernández, Tania, Ibáñez, Inailay, Torres, Yulian, Obregón, Yakelín, Rivero, Yanelys","MEDICC Review; 15(4); 45-47","MEDICC Review","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1555-79602013000400012&lang=pt" 
"S0121-07932013000400008-col","Instrumentos de evaluación de la calidad de vida en dermatología","Restrepo, Catalina, Escobar Valencia, Cristina, Mejía Giraldo, Ana María, Tamayo Arango, Sindy, García García, Héctor Iván, Lugo Agudelo, Luz Helena, Sanclemente Mesa, Gloria","Iatreia; 26(4); 467-475","Iatreia","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-07932013000400008&lang=pt" 
"S0121-07932013000400009-col","Absceso hepático piógeno por hueso de pescado: reporte de un caso","Vega Molina, Alejandro, Cárdenas Viola, Rodolfo, Riaño Montañez, Yeyson Fabián","Iatreia; 26(4); 476-480","Iatreia","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-07932013000400009&lang=pt" 
"S0121-07932013000400002-col","Inmunoglobulina E anti-Plasmodium en niños de Urabá (Colombia) según la presencia de malaria","Carmona-Fonseca, Jaime","Iatreia; 26(4); 408-418","Iatreia","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-07932013000400002&lang=pt" 
"S0121-07932013000400003-col","Las condiciones del cuidado en familias antioqueñas con un miembro con trastorno afectivo bipolar","Bedoya Hernández, Mauricio Hernando, Builes Correa, María Victoria","Iatreia; 26(4); 419-429","Iatreia","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-07932013000400003&lang=pt" 
"S0121-07932013000400001-col","La asociación atorvastatina-meloxicam reduce el daño cerebral, atenuando la gliosis reactiva consecuente a embolismo arterial","Hernández, Marcela, Trujillo, Lina María, Céspedes, Ángel Enrique","Iatreia; 26(4); 397-407","Iatreia","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-07932013000400001&lang=pt" 
"S0121-07932013000400006-col","Heart disease characteristics in patients with systemic lupus erythematosus","Patiño Giraldo, Santiago, González Naranjo, Luis Alonso, Vásquez Duque, Gloria María, Restrepo Escobar, Mauricio","Iatreia; 26(4); 447-456","Iatreia","Inglês","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-07932013000400006&lang=pt" 
"S0121-07932013000400007-col","Uso de biomarcadores en el diagnóstico temprano y el tratamiento de la sepsis","Londoño Agudelo, Jéssica María, Niño Pulido, César Daniel, Hoyos Vanegas, Natalia Andrea, Jaimes Barragán, Fabián Alberto","Iatreia; 26(4); 457-466","Iatreia","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-07932013000400007&lang=pt" 
"S0121-07932013000400004-col","Cuantificación del balance en la posición de pie en una población de adultos mayores y niños chilenos","Gatica Rojas, Valeska Fabiola, Méndez Rebolledo, Guillermo Andrés, Soto Poblete, Álex Eduardo, Elgueta Cancino, Edith Lorena","Iatreia; 26(4); 430-436","Iatreia","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-07932013000400004&lang=pt" 
"S0121-07932013000400005-col","Percepción de los egresados de la Facultad de Medicina de la Universidad de Antioquia (2005-2007) sobre su formación en el pregrado","Villegas Múnera, Elsa María, Higuita Higuita, Yomaira, Martínez Cuadros, Lucía, Henao Nieto, Daniel Eduardo, Yepes Delgado, Carlos Enrique","Iatreia; 26(4); 437-446","Iatreia","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-07932013000400005&lang=pt" 
"S0121-07932013000400011-col","Reflexiones sobre la tesis doctoral &#039;&#039;La raza antioqueña es única y no está degenerada&#039;&#039;","Carrizosa Moog, Jaime","Iatreia; 26(4); 487-493","Iatreia","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-07932013000400011&lang=pt" 
"S0121-07932013000400010-col","The collapsing variant of focal segmental glomerulosclerosis in children","Nieto Ríos, John Fredy, Brand, Sandra Milena, Serna Higuita, Lina María, Arias, Luis Fernando","Iatreia; 26(4); 481-486","Iatreia","Inglês","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-07932013000400010&lang=pt" 
"S0121-07932013000400012-col","Ronda clínica y epidemiológica Club de revistas","Estrada, Carolina, Hincapié, Carolina, Jaimes, Fabián","Iatreia; 26(4); 494-499","Iatreia","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-07932013000400012&lang=pt" 
"S0034-76122013000500004-scl","Análise do Plano de Desenvolvimento Institucional das universidades federais do Consórcio Sul-Sudeste de Minas Gerais","Mizael, Glener Alvarenga, Vilas Boas, Ana Alice, Pereira, José Roberto, Santos, Thiago de Sousa","Revista de Administração Pública; 47(5); 1145-1164","Revista de Administração Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122013000500004&lang=pt" 
"S1984-70332013000300012-scl","IPR 107 - dwarf arabic coffee cultivar with resistance to coffee leaf rust","Sera, Tumoru, Sera, Gustavo Hiroshi","Crop Breeding and Applied Biotechnology; 13(3); 215-217","Crop Breeding and Applied Biotechnology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332013000300012&lang=pt" 
"S1984-70332013000300013-scl","UENF 14: a new popcorn cultivar","Amaral Júnior, Antonio Teixeira do, Gonçalves, Leandro Simões Azeredo, Freitas Júnior, Silvério de Paiva, Candido, Liliam Silvia, Vittorazzi, Cassio, Pena, Guilherme Ferreira, Ribeiro, Rodrigo Moreira, Silva, Thiago Rodrigues da Conceição, Pereira, Messias Gonzaga, Scapim, Carlos Alberto, Viana, Alexandre Pio, Carvalho, Geraldo Francisco de","Crop Breeding and Applied Biotechnology; 13(3); 218-220","Crop Breeding and Applied Biotechnology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332013000300013&lang=pt" 
"S1984-70332013000300010-scl","BRSMG Caçula: very early upland rice cultivar for Minas Gerais","Soares, Antônio Alves, Reis, Moizés de Sousa, Cornélio, Vanda Maria de Oliveira, Leite, Natália Alves, Soares, Plínio César, Santos, Vanderley Borges, Condé, Aurinelza Batista Teixeira, Reis, Wagner Pereira","Crop Breeding and Applied Biotechnology; 13(3); 208-211","Crop Breeding and Applied Biotechnology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332013000300010&lang=pt" 
"S1984-70332013000300006-scl","Reproductive characteristics of citrus rootstocks grown under greenhouse and field environments","Guerra, Divanilde, Wittmann, Maria Teresa Schifino, Schwarz, Sérgio Francisco, Souza, Paulo Vitor Dutra de, Campos, Samanta Siqueira de","Crop Breeding and Applied Biotechnology; 13(3); 186-193","Crop Breeding and Applied Biotechnology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332013000300006&lang=pt" 
"S1984-70332013000300007-scl","Food type soybean cooking time: a review","Destro, Deonisio, Faria, Anderson Paranzini, Destro, Tainá Miranda, Faria, Ricardo Tadeu de, Gonçalves, Leandro Simões Azeredo, Lima, Wilmar Ferreira","Crop Breeding and Applied Biotechnology; 13(3); 194-199","Crop Breeding and Applied Biotechnology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332013000300007&lang=pt" 
"S1984-70332013000300008-scl","Genetic purity testing of pumpkin hybrid seed by ultrathin-layer isoelectric focusing","Yan, Min","Crop Breeding and Applied Biotechnology; 13(3); 200-202","Crop Breeding and Applied Biotechnology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332013000300008&lang=pt" 
"S1984-70332013000300009-scl","Correlations and path analysis of morphological and yield traits of cactus pear accessions","Neder, Diogo Gonçalves, Costa, Fabiane Rabelo da, Edvan, Ricardo Loiola, Souto Filho, Lenildo Teixeira","Crop Breeding and Applied Biotechnology; 13(3); 203-207","Crop Breeding and Applied Biotechnology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332013000300009&lang=pt" 
"S1984-70332013000300011-scl","BRS 374 - wheat cultivar","Caierão, Eduardo, Só e Silva, Márcio, Scheeren, Pedro Luiz, Eichelberger, Luiz, Nascimento Júnior, Alfredo do, Guarienti, Eliana Maria, Miranda, Martha Zavariz de, Costamilan, Leila, Santana, Flávio Martins, Maciel, João Leodato Nunes, Pires, João Leonardo, Lau, Douglas, Pereira, Paulo Roberto, Cargnin, Adeliano, Castro, Ricardo Lima de","Crop Breeding and Applied Biotechnology; 13(3); 212-214","Crop Breeding and Applied Biotechnology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332013000300011&lang=pt" 
"S1984-70332013000300001-scl","Optimizing the number of progenies and replications in plant breeding experiments","Silva Filho, João Luís da","Crop Breeding and Applied Biotechnology; 13(3); 151-157","Crop Breeding and Applied Biotechnology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332013000300001&lang=pt" 
"S1984-70332013000300002-scl","Genetic variability in subsamples of determinate growth lima bean","Carmo, Mara Danielle Silva do, Gomes, Regina Lucia Ferreira, Lopes, Ângela Celis de Almeida, Penha, Josilane Souza da, Gomes, Sulimary Oliveira, Assunção Filho, José Ribamar de","Crop Breeding and Applied Biotechnology; 13(3); 158-164","Crop Breeding and Applied Biotechnology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332013000300002&lang=pt" 
"S1984-70332013000300003-scl","The effect of growth regulators on sex expression in melon (Cucumis melo L.)","Girek, Zdenka, Prodanovic, Slaven, Zdravkovic, Jasmina, Zivanovic, Tomislav, Ugrinovic, Milan, Zdravkovic, Milan","Crop Breeding and Applied Biotechnology; 13(3); 165-171","Crop Breeding and Applied Biotechnology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332013000300003&lang=pt" 
"S1984-70332013000300004-scl","Selection of carioca common bean progenies resistant to white mold","Carvalho, Renato Sérgio Batista, Lima, Igor Almeida, Alves, Filipe Couto, Santos, João Bosco dos","Crop Breeding and Applied Biotechnology; 13(3); 172-177","Crop Breeding and Applied Biotechnology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332013000300004&lang=pt" 
"S1984-70332013000300005-scl","Evaluation efficiency of severity of angular leaf spot in common bean based on diseased and healthy leaf area","Parrella, Rafael Augusto da Costa, Santos, João Bosco dos, Parrella, Nádia Nardely Lacerda Durães, Silva, Diego Velásquez Faleiro e","Crop Breeding and Applied Biotechnology; 13(3); 178-185","Crop Breeding and Applied Biotechnology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332013000300005&lang=pt" 
"S1889-836X2013000300010-esp","Índice Comunicaciones Póster","","Revista de Osteoporosis y Metabolismo Mineral; 5(3); 38-39","Revista de Osteoporosis y Metabolismo Mineral","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1889-836X2013000300010&lang=pt" 
"S1889-836X2013000300003-esp","Comunicaciones orales: sesión 1","","Revista de Osteoporosis y Metabolismo Mineral; 5(3); 4-5","Revista de Osteoporosis y Metabolismo Mineral","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1889-836X2013000300003&lang=pt" 
"S1889-836X2013000300009-esp","Índice Comunicaciones Orales","","Revista de Osteoporosis y Metabolismo Mineral; 5(3); 37-37","Revista de Osteoporosis y Metabolismo Mineral","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1889-836X2013000300009&lang=pt" 
"S1020-49892013001000007-spa","Intervenciones eficaces en consumo problemático de alcohol y otras drogas","Lefio, Luis Álvaro, Villarroel, Sebastián Raúl, Rebolledo, Cristian, Zamorano, Pamela, Rivas, Katherine","Revista Panamericana de Salud Pública; 34(4); 257-266","Revista Panamericana de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892013001000007&lang=pt" 
"S1020-49892013001000008-spa","A systematic review of alcohol use and sexual risk-taking in Latin America","Vagenas, Panagiotis, Lama, Javier R., Ludford, Kaysia T., Gonzales, Pedro, Sanchez, Jorge, Altice, Frederick L.","Revista Panamericana de Salud Pública; 34(4); 267-274","Revista Panamericana de Salud Pública","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892013001000008&lang=pt" 
"S1020-49892013001000009-spa","Viral hepatitis in Latin America and the Caribbean: a public health challenge","Díez-Padrisa, Núria, Castellanos, Luis Gerardo","Revista Panamericana de Salud Pública; 34(4); 275-281","Revista Panamericana de Salud Pública","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892013001000009&lang=pt" 
"S1020-49892013001000012-spa","Eliminación de la tuberculosis, un vecindario por vez","Cegielski, J. Peter, Griffith, David E., McGaha, Paul K., Wolfgang, Melanie, Robinson, Celia B., Clark, Patricia A., Hassell, Willis L., Robison, Valerie A., Walker, Kerfoot P., Wallace, Charles","Revista Panamericana de Salud Pública; 34(4); 284-294","Revista Panamericana de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892013001000012&lang=pt" 
"S1516-89132013000500001-scl","Enhanced lipase recovery through RSM integrated differential evolutionary approach from the fermented biomass","Garlapati, Vijay Kumar, Vundavilli, Pandu Ranga, Banerjee, Rintu","Brazilian Archives of Biology and Technology; 56(5); 699-709","Brazilian Archives of Biology and Technology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132013000500001&lang=pt" 
"S1516-89132013000500005-scl","Anti-Candida activity and chemical composition of Cinnamomum zeylanicum blume essential oil","Castro, Ricardo Dias de, Lima, Edeltrudes Oliveira","Brazilian Archives of Biology and Technology; 56(5); 749-755","Brazilian Archives of Biology and Technology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132013000500005&lang=pt" 
"S1516-89132013000500012-scl","Purification of metallo-B-lactamase CcrA from Bacteroides fragilis with salting-out method","Liu, Cheng-Cheng, Zhai, Le, Shi, Ying, Yang, Ke-Wu","Brazilian Archives of Biology and Technology; 56(5); 811-816","Brazilian Archives of Biology and Technology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132013000500012&lang=pt" 
"S1516-89132013000500007-scl","Estimation of some heavy metals in polluted well water and mercury accumulation in broiler organs","Hussein, Hussein Khamis, Abu-Zinadah, Osama Abdullah, EL-Rabey, Haddad Abdulsameih, Meerasahib, Mohammed Fareez","Brazilian Archives of Biology and Technology; 56(5); 767-776","Brazilian Archives of Biology and Technology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132013000500007&lang=pt" 
"S1516-89132013000500013-scl","Commercial preslaughter blue light ambience for controlling broiler stress and meat qualities","Barbosa, Claudia Freitas, Carvalho, Rafael Humberto de, Rossa, Alessandro, Soares, Adriana Lourenço, Coró, Fábio Augusto Garcia, Shimokomaki, Massami, Ida, Elza Iouko","Brazilian Archives of Biology and Technology; 56(5); 817-821","Brazilian Archives of Biology and Technology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132013000500013&lang=pt" 
"S1516-89132013000500015-scl","Influence of integral and decaffeinated coffee brews on metabolic parameters of rats fed with hiperlipidemic diets","Gomes, Júlia Ariana de Souza, Faria, Bruno Generoso, Silva, Viviam de Oliveira, Zangerônimo, Márcio Gilberto, Miranda, José Rafael, Lima, Adriene Ribeiro de, Pereira, Rosemary Gualberto Fonseca Alvarenga, Pereira, Luciano José","Brazilian Archives of Biology and Technology; 56(5); 829-836","Brazilian Archives of Biology and Technology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132013000500015&lang=pt" 
"S1516-89132013000500017-scl","A cost effective fermentative production of glutathione by Saccharomyces cerevisiae with cane molasses and glycerol","Anschau, Andréia, Santos, Lucielen Oliveira dos, Alegre, Ranulfo Monte","Brazilian Archives of Biology and Technology; 56(5); 849-857","Brazilian Archives of Biology and Technology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132013000500017&lang=pt" 
"S1516-89132013000500018-scl","Semliki forest virus as a vector: pros and cons for its use in biopharmaceuticals production","Núñez, Eutimio Gustavo Fernández, Jorge, Soraia Attie Calil, Astray, Renato Mancini, Rezende, Alexandre Gonçalves de, Costa, Bruno Labate Vale da, Monteiro, Daniella Cristina Ventini, Pereira, Carlos Augusto, Tonso, Aldo","Brazilian Archives of Biology and Technology; 56(5); 859-866","Brazilian Archives of Biology and Technology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132013000500018&lang=pt" 
"S1516-89132013000500002-scl","Influence of multiple bioprocess parameters on production of lipase from Pseudomonas sp. BWS-5","Sooch, Balwinder Singh, Kauldhar, Baljinder Singh","Brazilian Archives of Biology and Technology; 56(5); 711-721","Brazilian Archives of Biology and Technology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132013000500002&lang=pt" 
"S1516-89132013000500003-scl","Nutrients behavior from the association pig slurry and chemical fertilizers on soybean crop","Smanhotto, Adriana, Sampaio, Silvio César, Bosco, Tatiane Cristina Dal, Prior, Maritane, Soncela, Rosimaldo","Brazilian Archives of Biology and Technology; 56(5); 723-733","Brazilian Archives of Biology and Technology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132013000500003&lang=pt" 
"S1516-89132013000500006-scl","Enhanced immune response of a bicistronic DNA vaccine expressing fusion antigen Hsp65-Esat-6 of Mycobacterium Tuberculosis with GM-CSF as a molecular adjuvant","Dong, Yan, Gong, Jun-Yuan, Liu, Xin, Li, Jun-Wu","Brazilian Archives of Biology and Technology; 56(5); 757-765","Brazilian Archives of Biology and Technology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132013000500006&lang=pt" 
"S1516-89132013000500008-scl","Viability of bull spermatozoa collected from the epididymis stored at 18-20°C","Bertol, Melina Andrea Formighieri, Weiss, Romildo Romualdo, Thomaz-Soccol, Vanete, Kozicki, Luiz Ernandes, Fujita, Aline Silva, Abreu, Renata Azevedo de, Green, Kerriel Thandile","Brazilian Archives of Biology and Technology; 56(5); 777-783","Brazilian Archives of Biology and Technology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132013000500008&lang=pt" 
