"S0048-77322014000100003-ven","Comportamiento de anticardiolipinas en gestantes","Girón, Juvenal, Castillo, María Betzabeth, Cabrera, José Alberto","Revista de Obstetricia y Ginecología de Venezuela; 74(1); 10-14","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322014000100003&lang=pt" 
"S0465-546X2014000100016-esp","Polimorfismo genético relacionado con la probabilidad de desarrollar asma ocupacional en trabajadores expuestos a isocianatos","Betancourt, Gaetano Pepe, Da Silva Sánchez, Tonny Hibsen, Carus, Ivanio Godoy","Medicina y Seguridad del Trabajo; 60(234); 239-259","Medicina y Seguridad del Trabajo","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2014000100016&lang=pt" 
"S1516-44462014000100001-scl","Sixty years (1954-2014) of José Leme Lopes&#039;s fundamental book: As dimensões do diagnóstico psiquiátrico","Nardi, Antonio E.","Revista Brasileira de Psiquiatria; 36(1); 1-2","Revista Brasileira de Psiquiatria","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462014000100001&lang=pt" 
"S1516-44462014000100004-scl","Have drivers at alcohol outlets changed their behavior after the new traffic law?","De Boni, Raquel B., Pechansky, Flavio, Vasconcellos, Mauricio T. de, Bastos, Francisco I.","Revista Brasileira de Psiquiatria; 36(1); 11-15","Revista Brasileira de Psiquiatria","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462014000100004&lang=pt" 
"S1516-44462014000100016-scl","HMNC1 gene polymorphism associated with postpartum depression","Alvim-Soares, Antonio M., Miranda, Débora M., Campos, Simone B., Figueira, Patricia, Correa, Humberto, Romano-Silva, Marco A.","Revista Brasileira de Psiquiatria; 36(1); 96-97","Revista Brasileira de Psiquiatria","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462014000100016&lang=pt" 
"S1516-44462014000100019-scl","N-acetylcysteine in the treatment of skin-picking disorder","Silva-Netto, Regina, Jesus, Gustavo, Nogueira, Marcelo, Tavares, Hermano","Revista Brasileira de Psiquiatria; 36(1); 101-101","Revista Brasileira de Psiquiatria","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462014000100019&lang=pt" 
"S1516-44462014000100018-scl","Cardiovascular risk in bipolar disorder: beyond medication effects and lifestyle factors","Soreca, Isabella, Kupfer, David J.","Revista Brasileira de Psiquiatria; 36(1); 100-100","Revista Brasileira de Psiquiatria","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462014000100018&lang=pt" 
"S1516-44462014000100015-scl","Presidential pardon and mentally ill offenders detained in forensic hospitals","Ribeiro, Rafael B., Cordeiro, Quirino, Taborda, José G.","Revista Brasileira de Psiquiatria; 36(1); 95-95","Revista Brasileira de Psiquiatria","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462014000100015&lang=pt" 
"S1516-44462014000100017-scl","The search for mediators of vascular mortality with mania","Fiedorowicz, Jess G., Linder, Jonathan, Sodhi, Simrit K.","Revista Brasileira de Psiquiatria; 36(1); 98-99","Revista Brasileira de Psiquiatria","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462014000100017&lang=pt" 
"S0212-16112014000300015-esp","Enteral nutrition in critical patients: should the administration be continuous or intermittent?","Maeve Tavares de Araujo, Viviane, César Gomes, Paulo, Caporossi, Cervantes","Nutrición Hospitalaria; 29(3); 563-567","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014000300015&lang=pt" 
"S0212-16112014000300010-esp","Higher levels of C-reactive protein associated with higher adiposity in Mexican schoolchildren","López-Alcaraz, Fátima, Toro-Equihua, Mario Del, Orta-Duarte, Mariana, Flores-Ruelas, Yunue, Sánchez-Ramírez, Carmen Alicia","Nutrición Hospitalaria; 29(3); 531-536","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014000300010&lang=pt" 
"S0212-16112014000300023-esp","The Inflammatory-Nutritional Index: assessing nutritional status and prognosis in gastrointestinal and lung cancer patients","Alberici Pastore, Carla, Paiva Orlandi, Silvana, Gonzalez, Maria Cristina","Nutrición Hospitalaria; 29(3); 629-634","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014000300023&lang=pt" 
"S0212-16112014000300014-esp","A safe &quot;cut, tie and thread-pull&quot; method for percutaneous endoscopic gastrostomy tube removal in children with congenital craniofacial anomalies and pharyngeal stenosis","Hermanowicz, Adam, Matuszczak, Ewa, Kondej-Muszynska, Katarzyna, Komarowska, Marta, Debek, Wojciech, Klek, Stanislaw","Nutrición Hospitalaria; 29(3); 559-562","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014000300014&lang=pt" 
"S0212-16112014000300009-esp","Weight and body composition variations in overweight women along outpatient nutritional treatment","Gonçalves Micali, Flávia, Cremonezi Japur, Camila, Rodrigues de Oliveira Penaforte, Fernanda, Wanda Diez-Garcia, Rosa","Nutrición Hospitalaria; 29(3); 526-530","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014000300009&lang=pt" 
"S0212-16112014000300024-esp","Efecto de dos dietas hipocalóricas y su combinación con ejercicio físico sobre la tasa metabólica basal y la composición corporal","Bonfanti, Noelia, Fernández, Juan Marcelo, Gomez-Delgado, Francisco, Pérez-Jiménez, Francisco","Nutrición Hospitalaria; 29(3); 635-643","Nutrición Hospitalaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014000300024&lang=pt" 
"S0212-16112014000300027-esp","Association between magnesium-deficient status and anthropometric and clinical-nutritional parameters in posmenopausal women","López-González, Beatriz, Molina-López, Jorge, Ioana Florea, Daniela, Quintero-Osso, Bartolomé, Pérez de la Cruz, Antonio, Planells del Pozo, Elena Mª","Nutrición Hospitalaria; 29(3); 658-664","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014000300027&lang=pt" 
"S0212-16112014000300017-esp","Restriction of dairy products: a reality in inflammatory bowel disease patients","Brasil Lopes, Mirella, Rocha, Raquel, Castro Lyra, André, Rosa Oliveira, Vanessa, Gomes Coqueiro, Fernanda, Silveira Almeida, Naiade, Santos Valois, Sandra, Oliveira Santana, Genoile","Nutrición Hospitalaria; 29(3); 575-581","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014000300017&lang=pt" 
"S0212-16112014000300013-esp","Effect of different protein types on second meal postprandial glycaemia in normal weight and normoglycemic subjects","Silva Ton, Winder Tadeu, Graças de Almeida, Crislaine das, Morais Cardoso, Leandro de, Marvila Girondoli, Yassana, Feliciano Pereira, Patrícia, Viana Gomes Schitini, Josiane Keila, Galvão Cândido, Flávia, Marques Arbex, Priscila, Cássia Gonçalves Alfenas, Rita de","Nutrición Hospitalaria; 29(3); 553-558","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014000300013&lang=pt" 
"S0212-16112014000300031-esp","Composición mineral de los distintos tipos de gofio canario: factores que afectan a la presencia de Na, K, Mg, Ca, Mn, Fe, Cu y Zn","Caballero, J.M., Tejera, R.L., Caballero A, A., Rubio, C., González-Weller, D., Gutiérrez, A. J., Hardisson, A.","Nutrición Hospitalaria; 29(3); 687-694","Nutrición Hospitalaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014000300031&lang=pt" 
"S0212-16112014000300019-esp","Effect of conjugated linoleic acid mixtures and different edible oils on body composition and lipid regulation in mice","Scalerandi, María Victoria, Gonzalez, Marcela Aida, Saín, Juliana, Fariña, Ana Clara, Bernal, Claudio Adrián","Nutrición Hospitalaria; 29(3); 591-601","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014000300019&lang=pt" 
"S0212-16112014000300025-esp","Gender- and hydration-associated differences in the physiological response to spinning","Ramos-Jiménez, Arnulfo, Hernández-Torres, Rosa Patricia, Wall-Medrano, Abraham, Torres-Durán, Patricia Victoria, Juárez-Oropeza, Marco Antonio, Viloria, María, Villalobos-Molina, Rafael","Nutrición Hospitalaria; 29(3); 644-651","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014000300025&lang=pt" 
"S0212-16112014000300006-esp","Efecto del bypass gástrico sobre el riesgo cardiovascular y la calidad de vida en pacientes con obesidad mórbida","Mateo Gavira, I., Vílchez López, F.J., Cayón Blanco, M., García Valero, A., Escobar Jiménez, L., Mayo Ossorio, M. A., Pacheco García, J.M., Vázquez Gallego, J.M., Aguilar Diosdado, M.","Nutrición Hospitalaria; 29(3); 508-512","Nutrición Hospitalaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014000300006&lang=pt" 
"S0212-16112014000300002-esp","Consumption of functional foods in Europe: a systematic review","Özen, Asli E., Bibiloni, María del Mar, Pons, Antoni, Tur, Josep A.","Nutrición Hospitalaria; 29(3); 470-478","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014000300002&lang=pt" 
"S0212-16112014000300001-esp","Tecnología de alimentos y evolución en los alimentos de textura modificada: del triturado o el deshidratado a los productos actuales","Velasco, Cristina, García-Peris, Pilar","Nutrición Hospitalaria; 29(3); 465-469","Nutrición Hospitalaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014000300001&lang=pt" 
"S0212-16112014000300007-esp","Effectiveness of prediction equations in estimating energy expenditure sample of Brazilian and Spanish women with excess body weight","Lopes Rosado, Eliane, Santiago de Brito, Roberta, Bressan, Josefina, Martínez Hernández, José Alfredo","Nutrición Hospitalaria; 29(3); 513-518","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014000300007&lang=pt" 
"S0212-16112014000300028-esp","Evaluación del estado nutricional de estudiantes adolescentes de Extremadura basado en medidas antropométricas","Fernández Cabrera, Jacinta, Aranda Medina, Emilio, Córdoba Ramos, María de Guía, Hernández León, Alejandro, Rodríguez Bernabé, José Antonio, Pérez-Nevado, Francisco","Nutrición Hospitalaria; 29(3); 665-673","Nutrición Hospitalaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014000300028&lang=pt" 
"S0212-16112014000300018-esp","Effect of probiotics on human blood urea levels in patients with chronic renal failure","Miranda Alatriste, Paola Vanessa, Urbina Arronte, Rocío, Obet Gómez Espinosa, Cristóbal, Espinosa Cuevas, María de los Ángeles","Nutrición Hospitalaria; 29(3); 582-590","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014000300018&lang=pt" 
"S0212-16112014000300008-esp","Mixed dietary pattern is associated with a slower decline of body weight change during postpartum in a cohort of Brazilian women","Trindade de Castro, Maria Beatriz, Sichieri, Rosely, Santos Barbosa Brito, Flávia dos, Nascimento, Sileia, Kac, Gilberto","Nutrición Hospitalaria; 29(3); 519-525","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014000300008&lang=pt" 
"S0212-16112014000300026-esp","Evaluación del riesgo nutricional de los adolescentes escolarizados en Cantabria","De-Rufino Rivas, P.M., Antolín Guerra, O., Casuso Ruiz, I., Mico Diaz, C., Amigo Lanza, T., Noriega Borge, M.J., Santamaría Pablos, A., Sobaler Castañeda, S., Jaen Canser, P., Carrasco Martinez, M., Salcines Medrano, R., Rivero Benito, L.A., Redondo Figuero, C.","Nutrición Hospitalaria; 29(3); 652-657","Nutrición Hospitalaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014000300026&lang=pt" 
"S0212-16112014000300016-esp","Physicochemical and nutricional characteristics of handmade enteral diets","Rezende Machado de Sousa, Luna, Rodrigues Ferreira, Sila Mary, Madalozzo Schieferdecker, Maria Eliana","Nutrición Hospitalaria; 29(3); 568-574","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014000300016&lang=pt" 
"S0212-16112014000300012-esp","Glycemic control and lipid profile of children and adolescents undergoing two different dietetic treatments for type 1 diabetes mellitus","Dalsgaard, Haline, Saunders, Cláudia, Padilha, Patricia de C., Luiz Luescher, Jorge, Szundy Berardo, Renata, Accioly, Elizabeth","Nutrición Hospitalaria; 29(3); 547-552","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014000300012&lang=pt" 
"S0212-16112014000300020-esp","Identification of different nutritional status groups in institutionalized elderly people by cluster analysis","López-Contreras, María José, López, María Ángeles, Canteras, Manuel, Candela, María Emilia, Zamora, Salvador, Pérez-Llamas, Francisca","Nutrición Hospitalaria; 29(3); 602-610","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014000300020&lang=pt" 
"S0212-16112014000300021-esp","Predicción de la masa muscular apendicular esquelética basado en mediciones antropométricas en Adultos Mayores Chilenos","Lera, Lydia, Albala, Cecilia, Ángel, Bárbara, Sánchez, Hugo, Picrin, Yaisy, Hormazabal, María José, Quiero, Andrea","Nutrición Hospitalaria; 29(3); 611-617","Nutrición Hospitalaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014000300021&lang=pt" 
"S0212-16112014000300030-esp","Safe intake of an oral supplement containing carbohydrates and whey protein shortly before sedation to gastroscopy: a double-blind, randomized trial","Aguilar-Nascimento, José Eduardo de, Caporossi, Cervantes, Metelo, José Sebastião, Tanajura, Guilherme Henrique, Canevari-de-Oliveira, Mariana, Cunha Costa, Rodrigo da","Nutrición Hospitalaria; 29(3); 681-686","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014000300030&lang=pt" 
"S0004-06222014000100002-ven","Prevalencia de deficiencia y consumo de hierro, zinc y cobre en mujeres chilenas en edad fértil","Mujica-Coopman, María F, Borja, Angélica, Pizarro, Fernando, Olivares, Manuel","Archivos Latinoamericanos de Nutrición; 64(1); 9-15","Archivos Latinoamericanos de Nutrición","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06222014000100002&lang=pt" 
"S0004-06222014000100001-ven","Comparación entre los niveles de prolactina de madres en relactancia y madres con lactancia materna exclusiva","Cluet de Rodríguez, Isabel, Rossell-Pineda, María del Rosario, Álvarez de Acosta, Thais, Chirinos, Rosanny","Archivos Latinoamericanos de Nutrición; 64(1); 1-8","Archivos Latinoamericanos de Nutrición","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06222014000100001&lang=pt" 
"S0004-06222014000100006-ven","Niveles de Ocratoxina A y Aflatoxinas totales en cafés de exportación de Panamá por un método de ELISA","Franco, Heriberto, Vega, Aracelly, Reyes, Stephany, De León, Javier, Bonilla, Alexis","Archivos Latinoamericanos de Nutrición; 64(1); 42-49","Archivos Latinoamericanos de Nutrición","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06222014000100006&lang=pt" 
"S0004-06222014000100007-ven","Capacidad antioxidante de subproductos de semillas de amaranto (Amaranthus hypochondriacus)","López-Mejía, Ofelia Araceli, López-Malo, Aurelio, Palou, Enrique","Archivos Latinoamericanos de Nutrición; 64(1); 50-58","Archivos Latinoamericanos de Nutrición","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06222014000100007&lang=pt" 
"S0004-06222014000100004-ven","Biomarcadores óseos y su relación con la densidad mineral ósea en adultas jóvenes y adolescentes en su primer año posparto","Sámano, Reyna, Martínez-Rojano, Hugo, Rodríguez-Ventura, Ana Lilia, Godínez-Martínez, Estela, Tolentino, Maricruz, López-de-Cárdenas, Gabriela, Isoard, Fernando, de Santiago, Soledad","Archivos Latinoamericanos de Nutrición; 64(1); 24-33","Archivos Latinoamericanos de Nutrición","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06222014000100004&lang=pt" 
"S0004-06222014000100005-ven","Healthy eating index of elderly: description and association with energy, macronutrients and micronutrients intake","Closs, Vera Elizabeth, Pandolfo Feoli, Ana Maria, Gomes, Irenio, Augustin Schwanke, Carla Helena","Archivos Latinoamericanos de Nutrición; 64(1); 34-41","Archivos Latinoamericanos de Nutrición","Inglês","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06222014000100005&lang=pt" 
"S0004-06222014000100008-ven","Folates retention in brassica vegetables consumed in Brazil after different cooking methods","Della Lucia, Ceres M, Rodrigues Da Silva Mota, Elizangela, Aguiar Montini, Tatiana, Ribeiro, Sônia M. R, Chaves, José Benício P, Pinheiro-Sant’Ana, Helena M","Archivos Latinoamericanos de Nutrición; 64(1); 59-68","Archivos Latinoamericanos de Nutrición","Inglês","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06222014000100008&lang=pt" 
"S0004-06222014000100003-ven","Efectos in vitro e in vivo de la pulpa de mango (Mangifera indica cv. Azúcar) en la carcinogénesis de colon","Corrales-Bernal, Andrea, Urango, Luz Amparo, Rojano, Benjamín, Maldonado, Maria Elena","Archivos Latinoamericanos de Nutrición; 64(1); 16-23","Archivos Latinoamericanos de Nutrición","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06222014000100003&lang=pt" 
"S0034-77442014000200031-cri","La invalidez del Factor de Impacto como indicador del impacto de las revistas científicas latinoamericanas","Monge-Nájera, Julián","Revista de Biología Tropical; 62(1); 407-412","Revista de Biología Tropical","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200031&lang=pt" 
"S0034-77442014000200030-cri","Jorge León Arguedas (9 diciembre 1916 - 5 junio 2013)","García G., Jaime E.","Revista de Biología Tropical; 62(1); 399-406","Revista de Biología Tropical","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200030&lang=pt" 
"S0034-77442014000200008-cri","Reproductive strategies of two Neotropical killifish, Austrolebias vandenbergi and Neofundulus ornatipinnis (Cyprinodontiformes: Rivulidae) in the Bolivian Gran Chaco","M. Schalk, Christopher, G. Montaña, Carmen, E. Libson, Monika","Revista de Biología Tropical; 62(1); 102-111","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200008&lang=pt" 
"S0034-77442014000200009-cri","On the ecology of the cursorial spider Odo bruchi (Araneae: Zoridae) in a grassland natural reserve from central Argentina","Pompozzi, Gabriel, Copperi, Sofía, Schwerdt, Leonela, Ferretti, Nelson","Revista de Biología Tropical; 62(1); 111-117","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200009&lang=pt" 
"S0034-77442014000200004-cri","Distribution and additive partitioning of diversity in freshwater mollusk communities in Southern Brazilian streams","Martello, Alcemar R., Hepp, Luiz U., Kotzian, Carla B.","Revista de Biología Tropical; 62(1); 47-58","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200004&lang=pt" 
