"S1517-83822005000100008-scl","Leptospires detection in kidney, liver and uterus of cows slaughtered in Paraná State, Brazil","Silva, Francielle Gibson da, Freitas, Julio Cesar de, Anzai, Eleine Kuroki, Hashimoto, Vanessa Yumi, Giraldi, Nilson, Delbem, Ádina Cléia B., Bracarense, Ana Paula F.R.L., Reis, Antônio Carlos F. dos, Vasconcellos, Silvio Arruda","Brazilian Journal of Microbiology; 36(1); 38-42","Brazilian Journal of Microbiology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822005000100008&lang=pt" 
"S0048-77322005000100003-ven","Influencia de los esteroides sexuales sobre el índice de resistencia a la insulina HOMAIR y presión arterial durante el ciclo menstrual","Gómez Pérez, Roald, Velázquez Maldonado, Elsy","Revista de Obstetricia y Ginecología de Venezuela; 65(1); 15-18","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322005000100003&lang=pt" 
"S0048-77322005000100006-ven","Absceso hepático piógeno: a propósito de un caso","Palmero, María Isabel, Matute, Ada, León, Susana, León, Keyra","Revista de Obstetricia y Ginecología de Venezuela; 65(1); 33-34","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322005000100006&lang=pt" 
"S0048-77322005000100007-ven","Absceso tuboovárico actinomicótico","Guerra-Velásquez, Mery, Reyna-Villasmil, Eduardo, Torres-Montilla, Marielys","Revista de Obstetricia y Ginecología de Venezuela; 65(1); 33-34","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322005000100007&lang=pt" 
"S0048-77322005000100004-ven","Rotura de vasa previa: a propósito de un caso","Galicia, Pastor, Quintero, Yoly, Díaz, Thatiana","Revista de Obstetricia y Ginecología de Venezuela; 65(1); 19-22","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322005000100004&lang=pt" 
"S0048-77322005000100005-ven","La vellosidad placentaria en la malformación de Chiari tipo II","Castejón, Olivar, Molinaro, María, Quiroz, Daniel","Revista de Obstetricia y Ginecología de Venezuela; 65(1); 23-28","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322005000100005&lang=pt" 
"S0048-77322005000100008-ven","George N. Papanicolaou (1883-1962). Maestro, Pionero y Sabio","González-Martínez, Gerardo","Revista de Obstetricia y Ginecología de Venezuela; 65(1); 35-38","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322005000100008&lang=pt" 
"S0048-77322005000100009-ven","George Nicholas Papanicolaou y la citología vaginal","Agüero, Oscar","Revista de Obstetricia y Ginecología de Venezuela; 65(1); 39-41","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322005000100009&lang=pt" 
"S0048-77322005000100001-ven","Morbimortalidad fetal y neonatal en embarazo gemelar. Hospital Chiquinquirá de Maracaibo. 1991-2000","Briceño-Pérez, Carlos, Briceño-Sanabria, Liliana","Revista de Obstetricia y Ginecología de Venezuela; 65(1); 1-8","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322005000100001&lang=pt" 
"S0100-72032005000300002-scl","Associação entre a carga viral e os linfócitos T CD4+ com as lesões intra-epiteliais do colo uterino em mulheres infectadas pelo vírus da imunodeficiência humana","Araújo, Angela Cristina Labanca de, Melo, Victor Hugo de, Castro, Lúcia Porto Fonseca de, Guimarães, Mark Drew Crosland, Aleixo, Agdemir Waléria, Silva, Maria Luiza","Revista Brasileira de Ginecologia e Obstetrícia; 27(3); 106-111","Revista Brasileira de Ginecologia e Obstetrícia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032005000300002&lang=pt" 
"S0100-72032005000300003-scl","Influência da terapêutica hormonal prévia sobre os indicadores de prognóstico do câncer de mama em mulheres na pós-menopausa","Nahas, Eliana Aguiar Petri, Lindsey, Susan Chow, Uemura, Gilberto, Nahas-Neto, Jorge, Dalben, Ivete, Véspoli, Heloísa De Luca, De Luca, Laurival A.","Revista Brasileira de Ginecologia e Obstetrícia; 27(3); 112-117","Revista Brasileira de Ginecologia e Obstetrícia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032005000300003&lang=pt" 
"S0100-72032005000300004-scl","Efeitos da associação estro-androgênica em mulheres na pós-menopausa","Mameri Filho, Justino, Haidar, Mauro Abi, Soares Júnior, José Maria, Baracat, Edmund Chada","Revista Brasileira de Ginecologia e Obstetrícia; 27(3); 118-124","Revista Brasileira de Ginecologia e Obstetrícia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032005000300004&lang=pt" 
"S0100-72032005000300006-scl","Baixo peso ao nascer em coorte de recém-nascidos em Goiânia-Brasil no ano de 2000","Giglio, Margareth Rocha Peixoto, Lamounier, Joel Alves, Morais Neto, Otaliba Libânio de, César, Cibele Comini","Revista Brasileira de Ginecologia e Obstetrícia; 27(3); 130-136","Revista Brasileira de Ginecologia e Obstetrícia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032005000300006&lang=pt" 
"S0100-72032005000300009-scl","Derivação vésico-amniótica no tratamento intra-uterino das uropatias obstrutivas: revisão e análise crítica da experiência de um Centro de Medicina Fetal","Pereira, Alamanda Kfoury, Ozanan, Gabriel Costa, Rezende, Guilherme de Castro, Reis, Zilma Silveira Nogueira, Leite, Henrique Vitor, Cabral, Antônio Carlos Vieira","Revista Brasileira de Ginecologia e Obstetrícia; 27(3); 149-154","Revista Brasileira de Ginecologia e Obstetrícia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032005000300009&lang=pt" 
"S0100-72032005000300010-scl","Avaliação do desfecho dos conceptos com risco aumentado de ocorrência de anomalias cromossômicas calculado pela medida da translucência nucal","Camano, Luiz, Moron, Antonio Fernandes, Nardozza, Luciano Marcondes Machado, Pares, David Baptista da Silva, Chinen, Paulo Alexandre","Revista Brasileira de Ginecologia e Obstetrícia; 27(3); 155-160","Revista Brasileira de Ginecologia e Obstetrícia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032005000300010&lang=pt" 
"S0100-72032005000300008-scl","Hidropisia fetal: análise de 80 casos","Silva, André Ricardo Araujo da, Alzegui, Júlio Cezar Laura, Costa, Maria Célia de Freitas Leite da, Tristão, Maria Aparecida Pereira, Nogueira, Susie Andries, Nascimento, Jussara Pereira do","Revista Brasileira de Ginecologia e Obstetrícia; 27(3); 143-148","Revista Brasileira de Ginecologia e Obstetrícia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032005000300008&lang=pt" 
"S0100-72032005000300001-scl","A qualidade do pré-natal no Brasil","Silva, João Luiz Pinto e, Cecatti, José Guilherme, Serruya, Suzanne Jacob","Revista Brasileira de Ginecologia e Obstetrícia; 27(3); 103-105","Revista Brasileira de Ginecologia e Obstetrícia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032005000300001&lang=pt" 
"S0100-72032005000300005-scl","Estudo citogenético das gônadas em pacientes com amenorréia primária","D&#039;Agostini, Carla, Gus, Rejane, Capp, Edison, Corleta, Helena von Eye","Revista Brasileira de Ginecologia e Obstetrícia; 27(3); 125-129","Revista Brasileira de Ginecologia e Obstetrícia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032005000300005&lang=pt" 
"S0100-72032005000300007-scl","Influência do local de análise dopplervelocimétrica na artéria cerebral média","Souza, Marco Aurélio Martins de, Caldeira, Hubert, Caracas, Rosamaria Ribeiro, Biondi, Leonardo, Duarte, Richard, Prates, Flávia Pollyana Almeida","Revista Brasileira de Ginecologia e Obstetrícia; 27(3); 137-142","Revista Brasileira de Ginecologia e Obstetrícia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032005000300007&lang=pt" 
"S0100-72032005000300011-scl","Criopreservação de sêmen humano - comparação entre métodos de congelação e tipos de envase","Cavalcante, Marcelo Borges","Revista Brasileira de Ginecologia e Obstetrícia; 27(3); 161-161","Revista Brasileira de Ginecologia e Obstetrícia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032005000300011&lang=pt" 
"S0100-72032005000300012-scl","Estudo da atividade proliferativa do epitélio mamário normal de mulheres no menacme tratadas com raloxifeno utilizando o marcador celular Ki-67","Lopes, Ione Maria Ribeiro Soares","Revista Brasileira de Ginecologia e Obstetrícia; 27(3); 161-161","Revista Brasileira de Ginecologia e Obstetrícia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032005000300012&lang=pt" 
"S0124-00642005000100003-col","Trabajo infantil en una plaza de mercado de Bogotá, Colombia","Briceño, Leonardo, Pinzón, Ángela María","Revista de Salud Pública; 7(1); 26-38","Revista de Salud Pública","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642005000100003&lang=pt" 
"S0124-00642005000100001-col","Dengue and dengue and vector behaviour in Cáqueza, Colombia, 2004","Rodríguez G., Hernán, De La Hoz R., Fernando","Revista de Salud Pública; 7(1); 1-15","Revista de Salud Pública","Inglês","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642005000100001&lang=pt" 
"S0124-00642005000100004-col","Vigilancia participativa de la seguridad alimentaria, en una comunidad de Cuba","Figueroa Pedraza, Dixis","Revista de Salud Pública; 7(1); 39-55","Revista de Salud Pública","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642005000100004&lang=pt" 
"S0124-00642005000100005-col","Severidad de caries y factores asociados en preescolares de 3-6 años de edad en Campeche, México","Segovia-Villanueva, América, Estrella-Rodríguez, Ramón, Medina-Solís, Carlo Eduardo, Maupomé, Gerardo","Revista de Salud Pública; 7(1); 56-69","Revista de Salud Pública","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642005000100005&lang=pt" 
"S0124-00642005000100007-col","Escalas de predicción e infección de sitio quirúrgico en 15 625 cirugías 2001-2003","Fajardo Rodríguez, Hugo A., Quemba Gordillo, Jeanette, Eslava Schmalbach, Javier","Revista de Salud Pública; 7(1); 89-98","Revista de Salud Pública","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642005000100007&lang=pt" 
"S1516-93322005000100017-scl","Biodisponibilidade de nutrientes","Colli, Célia","Revista Brasileira de Ciências Farmacêuticas; 41(1); 120-120","Revista Brasileira de Ciências Farmacêuticas","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322005000100017&lang=pt" 
"S1516-93322005000100016-scl","Purificação de produtos biotecnológicos","Vitolo, Michele","Revista Brasileira de Ciências Farmacêuticas; 41(1); 120-120","Revista Brasileira de Ciências Farmacêuticas","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322005000100016&lang=pt" 
"S1516-93322005000100015-scl","","Pessoa Jr, Adalberto","Revista Brasileira de Ciências Farmacêuticas; 41(1); 119-120","Revista Brasileira de Ciências Farmacêuticas","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322005000100015&lang=pt" 
"S1516-93322005000100014-scl","","Gioielli, Luiz Antonio","Revista Brasileira de Ciências Farmacêuticas; 41(1); 119-119","Revista Brasileira de Ciências Farmacêuticas","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322005000100014&lang=pt" 
"S1516-93322005000100001-scl","","Barreiro, Eliezer J.","Revista Brasileira de Ciências Farmacêuticas; 41(1); -","Revista Brasileira de Ciências Farmacêuticas","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322005000100001&lang=pt" 
"S1516-93322005000100003-scl","Aspectos termodinámicos de la miscibilidad parcial entre el n-octanol y el agua","Mora, Carolina P., Lozano, Hernán R., Martínez, Fleming","Revista Brasileira de Ciências Farmacêuticas; 41(1); 13-26","Revista Brasileira de Ciências Farmacêuticas","Espanhol","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322005000100003&lang=pt" 
"S1516-93322005000100007-scl","Habituation of exploratory activity in aged rats: effects of pyritinol","DeLucia, Roberto, Buscariolo, Inês Aparecida, Aizenstein, Moacyr Luiz","Revista Brasileira de Ciências Farmacêuticas; 41(1); 67-72","Revista Brasileira de Ciências Farmacêuticas","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322005000100007&lang=pt" 
"S1516-93322005000100002-scl","Binding characteristics of sigma2 receptor ligands","Glennon, Richard A.","Revista Brasileira de Ciências Farmacêuticas; 41(1); 1-12","Revista Brasileira de Ciências Farmacêuticas","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322005000100002&lang=pt" 
"S1516-93322005000100006-scl","Constituents of Moquinia kingii","Schinor, Elisandra Cristina, Dias, Diones Aparecida","Revista Brasileira de Ciências Farmacêuticas; 41(1); 63-66","Revista Brasileira de Ciências Farmacêuticas","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322005000100006&lang=pt" 
"S1516-93322005000100011-scl","Avaliação de compostos com atividade antioxidante em células da levedura Saccharomyces cerevisiae","Soares, Daniele Grazziotin, Andreazza, Ana Cristina, Salvador, Mirian","Revista Brasileira de Ciências Farmacêuticas; 41(1); 95-100","Revista Brasileira de Ciências Farmacêuticas","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322005000100011&lang=pt" 
"S1516-93322005000100012-scl","Antioxidant and antifungal activities of extracts and condensed tannins from Stryphnodendron obovatum Benth.","Sanches, Andréia Cristina Conegero, Lopes, Gisely Cristiny, Nakamura, Celso Vataru, Dias Filho, Benedito Prado, Mello, João Carlos Palazzo de","Revista Brasileira de Ciências Farmacêuticas; 41(1); 101-107","Revista Brasileira de Ciências Farmacêuticas","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322005000100012&lang=pt" 
"S1516-93322005000100005-scl","Assessment of acute and subchronic oral toxicity of ethanolic extract of Pothomorphe umbellata L. Miq (Pariparoba)","Barros, Sonia, Ropke, Cristina Dislich, Sawada, Tânia Cristina Higashi, Silva, Vanessa Vitoriano da, Pereira, Sônia Maria Miranda, Barros, Silvia Berlanga de Moraes","Revista Brasileira de Ciências Farmacêuticas; 41(1); 53-61","Revista Brasileira de Ciências Farmacêuticas","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322005000100005&lang=pt" 
"S1516-93322005000100008-scl","Avaliação do comportamento reológico de diferentes géis hidrofílicos","Corrêa, Nágila Maluf, Camargo Júnior, Flávio Bueno, Ignácio, Rosa Fernanda, Leonardi, Gislaine Ricci","Revista Brasileira de Ciências Farmacêuticas; 41(1); 73-78","Revista Brasileira de Ciências Farmacêuticas","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322005000100008&lang=pt" 
"S1516-93322005000100010-scl","Effects of medicinal plant extracts on growth of Leishmania (L.) amazonensis and Trypanosoma cruzi","Luize, Patrícia Shima, Tiuman, Tatiana Shioji, Morello, Luis Gustavo, Maza, Paloma Korehiza, Ueda-Nakamura, Tânia, Dias Filho, Benedito Prado, Cortez, Diógenes Aparício Garcia, Mello, João Carlos Palazzo de, Nakamura, Celso Vataru","Revista Brasileira de Ciências Farmacêuticas; 41(1); 85-94","Revista Brasileira de Ciências Farmacêuticas","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322005000100010&lang=pt" 
"S1516-93322005000100009-scl","Avaliação química e da atividade antidiarréica das folhas de Byrsonima cinera DC. (Malpighiaceae)","Figueiredo, Maria Eloisa, Michelin, Daniele C., Sannomiya, Miriam, Silva, Marcelo A., Santos, Lourdes C. dos, Almeida, Luis Fernando R. de, Brito, Alba R. M. Souza, Salgado, Herida R. N., Vilegas, Wagner","Revista Brasileira de Ciências Farmacêuticas; 41(1); 79-83","Revista Brasileira de Ciências Farmacêuticas","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322005000100009&lang=pt" 
"S0124-00642005000100008-col","Base teórica en una muestra de investigaciones de la Facultad Nacional de Salud Pública-Universidad de Antioquia, Colombia 1965-2004","Cabrera Arana, Gustavo, Molina Marín, Gloria, Rodríguez Tejada, Claudia","Revista de Salud Pública; 7(1); 99-111","Revista de Salud Pública","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642005000100008&lang=pt" 
"S0124-00642005000100006-col","Influencia de la televisión violenta en niños de una escuela pública de Bogotá, Colombia","Pérez-Olmos, Isabel, Pinzón, Ángela María, González-Reyes, Rodrigo, Sánchez-Molano, Juliana","Revista de Salud Pública; 7(1); 70-88","Revista de Salud Pública","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642005000100006&lang=pt" 
"S0124-00642005000100002-col","Uso de servicios preventivos de salud materno-infantil en un grupo de mujeres mexicanas","Chavez-Courtois, Mayra, Casanueva, Esther","Revista de Salud Pública; 7(1); 16-25","Revista de Salud Pública","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642005000100002&lang=pt" 
"S1516-93322005000100004-scl","Mecanismos envolvidos na cicatrização: uma revisão","Balbino, Carlos Aberto, Pereira, Leonardo Madeira, Curi, Rui","Revista Brasileira de Ciências Farmacêuticas; 41(1); 27-51","Revista Brasileira de Ciências Farmacêuticas","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322005000100004&lang=pt" 
"S1516-93322005000100013-scl","Utilização de gentamicina no tratamento de neonatos atendidos em uma maternidade pública da região metropolitana de Belo Horizonte, Minas Gerais (1999)","Martins, Maria Auxiliadora Parreiras, Starling, Sérgia Maria, Borges, Siura Aparecida","Revista Brasileira de Ciências Farmacêuticas; 41(1); 109-117","Revista Brasileira de Ciências Farmacêuticas","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322005000100013&lang=pt" 
"S1316-49102005000100008-ven","La educación bolivarina.","","Educere; 9(28); 35-38","Educere","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-49102005000100008&lang=pt" 
"S1316-49102005000100002-ven","Políticas y planes educativos del gobierno bolivariano de Venezuela","","Educere; 9(28); 8-8","Educere","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-49102005000100002&lang=pt" 
"S1316-49102005000100003-ven","Misión Robinson - Yo sí puedo","","Educere; 9(28); 9-18","Educere","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-49102005000100003&lang=pt" 
"S1316-49102005000100001-ven","Política y planes educativos del gobierno bolivariano de Venezuela","Myriam, Anzola","Educere; 9(28); 5-6","Educere","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-49102005000100001&lang=pt" 
"S1316-49102005000100006-ven","La educación bolivarina.: Educación inicial","","Educere; 9(28); 27-29","Educere","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-49102005000100006&lang=pt" 
"S1316-49102005000100007-ven","La educación bolivarina.: Escuela bolivarianas","","Educere; 9(28); 31-34","Educere","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-49102005000100007&lang=pt" 
"S1316-49102005000100004-ven","La Misión Ribas: necesario es vencer","","Educere; 9(28); 19-21","Educere","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-49102005000100004&lang=pt" 
"S1316-49102005000100005-ven","La Misión Sucre","","Educere; 9(28); 23-25","Educere","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-49102005000100005&lang=pt" 
"S1316-49102005000100009-ven","Universidad bolivariana de Venezuela.: Avanza con la revolución","Castellano de Sjöstran, María Egilda","Educere; 9(28); 39-40","Educere","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-49102005000100009&lang=pt" 
"S1316-49102005000100028-ven","Reseñas Documentales","","Educere; 9(28); 129-129","Educere","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-49102005000100028&lang=pt" 
"S1316-49102005000100024-ven","Exposición del cacique Guaicaipuro Cuauhtémoc ante la reunión de jefes de estado de la comunidad europea (08/02/2002)","","Educere; 9(28); 121-122","Educere","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-49102005000100024&lang=pt" 
"S1316-49102005000100025-ven","Los muertos silenciosos de Irak","Sachs, Jeffrey","Educere; 9(28); 123-124","Educere","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-49102005000100025&lang=pt" 
"S1316-49102005000100026-ven","Jesús soto, maestro del descubrimiento","Servando García, Carlos","Educere; 9(28); 125-126","Educere","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-49102005000100026&lang=pt" 
"S1316-49102005000100027-ven","Reseñas Documentales","","Educere; 9(28); 127-128","Educere","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-49102005000100027&lang=pt" 
"S1316-49102005000100020-ven","Actualización y perfeccionamiento de docentes en servicio.: Un compromiso académico de la universidad de los andes trece años de integración con el magisterio venezolano","Rivas, Pedro José","Educere; 9(28); 103-106","Educere","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-49102005000100020&lang=pt" 
"S1316-49102005000100021-ven","Racionalidad de los modelos de relación universidad-empresa - Parte II","García de Berríos, Omaira","Educere; 9(28); 107-113","Educere","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-49102005000100021&lang=pt" 
"S1316-49102005000100022-ven","La pedagogía de la pregunta.: Una contribución para el aprendizaje","Zuleta Araújo, Orlando","Educere; 9(28); 115-119","Educere","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-49102005000100022&lang=pt" 
"S1316-49102005000100023-ven","El capitalismo es el fin de la historia","Pereira, Gustavo","Educere; 9(28); 120-120","Educere","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-49102005000100023&lang=pt" 
