"S0103-33522015000300043-scl","Ambiguidades do momento corporativo: gênese e justificação dos direitos sociais no Brasil","Santos, Ronaldo Teodoro dos","Revista Brasileira de Ciência Política; (17); 43-66","Revista Brasileira de Ciência Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522015000300043&lang=pt" 
"S0103-636X2015000200010-scl","Enseñando Modelización a Nivel Universitario: la relatividad institucional de los recorridos de estudio e investigación","Barquero, Berta","Bolema: Boletim de Educação Matemática; 29(52); 593-612","Bolema: Boletim de Educação Matemática","Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-636X2015000200010&lang=pt" 
"S0103-636X2015000200011-scl","Constituição de Comunidades de Práticas Locais e o Ambiente de Aprendizagem da Modelagem Matemática: algumas relações","Braz, Bárbara Cândido, Kato, Lilian Akemi","Bolema: Boletim de Educação Matemática; 29(52); 613-636","Bolema: Boletim de Educação Matemática","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-636X2015000200011&lang=pt" 
"S0103-636X2015000200012-scl","A Utilização do Geogebra na Demonstração Matemática em Sala de Aula: o estudo da reta de Euler","Amado, Nélia, Sanchez, Juan, Pinto, Jorge","Bolema: Boletim de Educação Matemática; 29(52); 637-657","Bolema: Boletim de Educação Matemática","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-636X2015000200012&lang=pt" 
"S0103-636X2015000200013-scl","Desenvolvimento da Identidade Profissional de Futuros Professores de Matemática no Âmbito da Orientação de Estágio","Teixeira, Bruno Rodrigo, Cyrino, Márcia Cristina de Costa Trindade","Bolema: Boletim de Educação Matemática; 29(52); 658-680","Bolema: Boletim de Educação Matemática","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-636X2015000200013&lang=pt" 
"S0103-636X2015000200014-scl","Conocimiento Didáctico-Matemático del Profesorado de Educación Primaria sobre Probabilidad: diseño, construcción y validación de un instrumento de evaluación","Vásquez, Claudia, Alsina, Ángel","Bolema: Boletim de Educação Matemática; 29(52); 681-703","Bolema: Boletim de Educação Matemática","Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-636X2015000200014&lang=pt" 
"S0103-636X2015000200015-scl","Procedimientos Rituales en la Resolución de Ejercicios en Contexto Algebraico en Estudiantes de Profesorado de Matemática","Fernández, Jimena, Ochoviet, Cristina","Bolema: Boletim de Educação Matemática; 29(52); 704-728","Bolema: Boletim de Educação Matemática","Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-636X2015000200015&lang=pt" 
"S0103-636X2015000200016-scl","O ensino de frações via resolução de problemas na formação de futuras professoras de pedagogia","Proença, Marcelo Carlos de","Bolema: Boletim de Educação Matemática; 29(52); 729-755","Bolema: Boletim de Educação Matemática","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-636X2015000200016&lang=pt" 
"S0103-636X2015000200017-scl","What is Mathematics, Really? Who Wants to Know?","Otte, Michael Friedrich, Barros, Luiz Gonzaga Xavier de","Bolema: Boletim de Educação Matemática; 29(52); 756-772","Bolema: Boletim de Educação Matemática","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-636X2015000200017&lang=pt" 
"S1984-64872015000200010-scl","Trans* necropolitics. Gender Identity Law in Argentina","Rucovsky, Martin De Mauro","Sexualidad, Salud y Sociedad (Rio de Janeiro); (20); 10-27","Sexualidad, Salud y Sociedad (Rio de Janeiro)","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-64872015000200010&lang=pt" 
"S1984-64872015000200028-scl","Diferentes perspectivas sobre aborto y gestión de la muerte en Brasil: posiciones religiosas y del discurso médico","Gomes, Edlaine de Campos, Menezes, Rachel Aisengart","Sexualidad, Salud y Sociedad (Rio de Janeiro); (20); 28-48","Sexualidad, Salud y Sociedad (Rio de Janeiro)","Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-64872015000200028&lang=pt" 
"S1984-64872015000200049-scl","Discursos científicos sobre la sexualidad femenina y la respuesta de las feministas y los varones homosexuales en la década del sesenta en Argentina","Trebisacce, Catalina","Sexualidad, Salud y Sociedad (Rio de Janeiro); (20); 49-71","Sexualidad, Salud y Sociedad (Rio de Janeiro)","Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-64872015000200049&lang=pt" 
"S1984-64872015000200091-scl","“Para chegar ao Bojador, é preciso ir além da dor”: sofrimento no parto e suas potencialidades","Carneiro, Rosamaria","Sexualidad, Salud y Sociedad (Rio de Janeiro); (20); 91-112","Sexualidad, Salud y Sociedad (Rio de Janeiro)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-64872015000200091&lang=pt" 
"S1984-64872015000200113-scl","La iniciación sexual entre mujeres de sectores vulnerables en cuatro provincias argentinas","Binstock, Georgina, Gogna, Mónica","Sexualidad, Salud y Sociedad (Rio de Janeiro); (20); 113-140","Sexualidad, Salud y Sociedad (Rio de Janeiro)","Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-64872015000200113&lang=pt" 
"S2176-94512015000400017-scl","Third molars: To extract or not to extract?","Normando, David","Dental Press Journal of Orthodontics; 20(4); 17-18","Dental Press Journal of Orthodontics","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000400017&lang=pt" 
"S2176-94512015000400091-scl","Conservative treatment of Angle Class III malocclusion with anterior crossbite","Aguiar, João Hélder Ferreira de","Dental Press Journal of Orthodontics; 20(4); 91-98","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000400091&lang=pt" 
"S0718-83582015000200007-chl","Bolivia: Discurriendo sobre cuestiones ligadas a su población","Jiménez C., Sonia Elízabeth","Revista INVI; 30(84); 179-196","Revista INVI","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-83582015000200007&lang=pt" 
"S0718-83582015000200005-chl","Experimentaciones en vivienda estatal: La obra del Instituto de Crédito Territorial en Bogotá, 1964-1973","Goossens, Maarten, Gómez Meneses, Jaime Enrique","Revista INVI; 30(84); 121-148","Revista INVI","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-83582015000200005&lang=pt" 
"S0718-83582015000200002-chl","Vivienda social y estrategias de sobrevivencia: Soluciones adecuadas a partir de un estudio de caso (Resistencia, Argentina, 2013)","Barreto, Miguel Ángel, Benítez, María Andrea, Puntel, María Laura","Revista INVI; 30(84); 19-57","Revista INVI","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-83582015000200002&lang=pt" 
"S0718-83582015000200001-chl","Vivienda social: caleidoscopio de condiciones, necesidades y soluciones alternativas","Sepúlveda Mellado, Orlando","Revista INVI; 30(84); 9-17","Revista INVI","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-83582015000200001&lang=pt" 
"S0718-83582015000200006-chl","Financiamiento global y centros comerciales en Buenos Aires: un estudio del caso IRSA","Socoloff, Ivana","Revista INVI; 30(84); 151-177","Revista INVI","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-83582015000200006&lang=pt" 
"S0718-83582015000200004-chl","Labor desarrollada por el Instituto Nacional de Ahorro y Vivienda (INAV) en La Habana (1959-1962)","Muñoz Hernández, Ruslan, González González, Gabriela","Revista INVI; 30(84); 89-120","Revista INVI","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-83582015000200004&lang=pt" 
"S0718-83582015000200003-chl","Narrativas sobre el lugar: Habitar una vivienda de interés social en la periferia urbana","Espinosa Ortiz, Fabricio, Vieyra, Antonio, Garibay Orozco, Claudio","Revista INVI; 30(84); 59-86","Revista INVI","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-83582015000200003&lang=pt" 
"S0718-83582015000200008-chl","","Hernández Moreno, Silverio","Revista INVI; 30(84); 199-201","Revista INVI","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-83582015000200008&lang=pt" 
"S1516-84842015000400263-scl","Complete blood count alterations in disseminated histoplasmosis","Lunardi, Luciano Werle, Wagner, Ralf, Santos, Cíntia Cichowski dos, Severo, Adriane Turconi, Ferreira, Jorge Alberto Santiago","Revista Brasileira de Hematologia e Hemoterapia; 37(4); 263-265","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842015000400263&lang=pt" 
"S1516-84842015000400217-scl","Prophylactic strategies for acute hemolysis secondary to plasma-incompatible platelet transfusions: correlation between qualitative hemolysin test and isohemagglutinin titration","Landim, Cinthia Silvestre, Gomes, Francisco Carlos Almeida, Zeza, Bernardete Martin, Mendrone-Júnior, Alfredo, Dinardo, Carla Luana","Revista Brasileira de Hematologia e Hemoterapia; 37(4); 217-222","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842015000400217&lang=pt" 
"S1516-84842015000400247-scl","Perception of primary care doctors and nurses about care provided to sickle cell disease patients","Gomes, Ludmila Mourão Xavier, Barbosa, Thiago Luis de Andrade, Vieira, Elen Débora Souza, Caldeira, Antônio Prates, Torres, Heloísa de Carvalho, Viana, Marcos Borato","Revista Brasileira de Hematologia e Hemoterapia; 37(4); 247-251","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842015000400247&lang=pt" 
"S1516-84842015000400259-scl","Limitations of performance status assessment in elderly with acute myeloid leukemia","Carbonell, Ana Lúcia Ippolito, Chauffaille, Maria de Lourdes","Revista Brasileira de Hematologia e Hemoterapia; 37(4); 259-262","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842015000400259&lang=pt" 
"S1983-21172015000200281-scl","EDITORIAL","Aguiar Jr., Orlando","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte); 17(2); 281-282","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-21172015000200281&lang=pt" 
"S1516-84842015000400266-scl","Hyperhemolysis syndrome in a patient with sickle cell anemia: case report","Gouveia, Maria Emmerick, Soares, Natalia Bertges, Santoro, Mario Sant&#039;Anna, Azevedo, Flávia Carolina Marques de","Revista Brasileira de Hematologia e Hemoterapia; 37(4); 266-268","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842015000400266&lang=pt" 
"S1516-84842015000400269-scl","Acquired deficiency of coagulation factor VII","Silva, Vanessa Afonso da, Silva, Sheila Soares, Martins, Fabrício Frederico Mendes","Revista Brasileira de Hematologia e Hemoterapia; 37(4); 269-271","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842015000400269&lang=pt" 
"S1516-84842015000400230-scl","Experience with Evans syndrome in an academic referral center","Jaime-Pérez, José Carlos, Guerra-Leal, Liliana Nataly, López-Razo, Olga Nidia, Méndez-Ramírez, Nereida, Gómez-Almaguer, David","Revista Brasileira de Hematologia e Hemoterapia; 37(4); 230-235","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842015000400230&lang=pt" 
"S1516-84842015000400272-scl","An unexpected full neurological recovery after cardiac arrest in a sickle cell anemia patient with bilateral cervical carotid artery disease","Martins, Aline Cristina Peluccio, Silva, Gisele Sampaio, Adegoke, Samuel Ademola, Rodrigues, Daniela Laranja Gomes, Braga, Josefina Aparecida Pellegrini, Figueiredo, Maria Stella","Revista Brasileira de Hematologia e Hemoterapia; 37(4); 272-274","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842015000400272&lang=pt" 
"S1516-84842015000400242-scl","Evaluation correlates C-reactive protein with advanced stage Hodgkin&#039;s lymphoma and response to treatment in a tertiary university hospital in Brazil","Rocha, Talita Máira Bueno da Silveira da, Silva, Ana Luiza Pereira Miranda, Fortier, Sérgio Costa, Chiattone, Carlos Sérgio","Revista Brasileira de Hematologia e Hemoterapia; 37(4); 242-246","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842015000400242&lang=pt" 
"S1516-84842015000400275-scl","Klotho gene polymorphisms and their association with sickle cell disease phenotypes","Souza, Claudia R. Lustosa, Shimmoto, Marily M. Azevedo, Vicari, Perla, Mecabo, Grazielle, Arruda, Martha Mariana, Figueiredo, Maria Stella","Revista Brasileira de Hematologia e Hemoterapia; 37(4); 275-276","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842015000400275&lang=pt" 
"S1516-84842015000400252-scl","The role of magnetic resonance imaging in the evaluation of transfusional iron overload in myelodysplastic syndromes","Petrou, Emmanouil, Mavrogeni, Sophie, Karali, Vasiliki, Kolovou, Genovefa, Kyrtsonis, Marie-Christine, Sfikakis, Petros P., Panayiotidis, Panayiotis","Revista Brasileira de Hematologia e Hemoterapia; 37(4); 252-258","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842015000400252&lang=pt" 
"S1983-21172015000200329-scl","INOVAÇÃO CURRICULAR E FÍSICA MODERNA: DA PRESCRIÇÃO À PRÁTICA","Barcellos, Marcília, Guerra, Andreia","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte); 17(2); 329-350","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-21172015000200329&lang=pt" 
"S1516-84842015000400223-scl","Acute lymphoblastic leukemia in children and adolescents: prognostic factors and analysis of survival","Sousa, Daniel Willian Lustosa de, Ferreira, Francisco Valdeci de Almeida, Félix, Francisco Helder Cavalcante, Lopes, Marcos Vinicios de Oliveira","Revista Brasileira de Hematologia e Hemoterapia; 37(4); 223-229","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842015000400223&lang=pt" 
"S1516-84842015000400236-scl","Unrelated hematopoietic stem cell transplantation in the pediatric population: single institution experience","Marinho, Daniela Hespanha, Zanis Neto, José, Bonfim, Carmem Maria Sales, Funke, Vaneuza Araujo Moreira, Ribeiro, Lisandro Lima","Revista Brasileira de Hematologia e Hemoterapia; 37(4); 236-241","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842015000400236&lang=pt" 
"S1516-84842015000400277-scl","Primary nodal peripheral T-cell lymphomas: diagnosis and therapeutic considerations","Lage, Luis Alberto de Pádua Covas, Cabral, Tamara Carvalho dos Santos, Costa, Renata de Oliveira, Gonçalves, Marianne de Castro, Levy, Debora, Zerbini, Maria Cláudia Nogueira, Pereira, Juliana","Revista Brasileira de Hematologia e Hemoterapia; 37(4); 277-284","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842015000400277&lang=pt" 
"S1983-21172015000200283-scl","COMPREENSÕES DE PESQUISADORES DA ÁREA DE ENSINO DE FÍSICA SOBRE A TEMÁTICA AMBIENTAL E AS SUAS ARTICULAÇÕES COM O PROCESSO EDUCATIVO","Silva, Luciano Fernandes, Cavalari, Mariana Feiteiro, Muenchen, Cristiane","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte); 17(2); 283-307","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-21172015000200283&lang=pt" 
"S1983-21172015000200308-scl","SABERES POPULARES E EDUCAÇÃO CIENTÍFICA: UM OLHAR A PARTIR DA LITERATURA NA ÁREA DE ENSINO DE CIÊNCIAS","Xavier, Patrícia Maria Azevedo, Flôr, Cristhiane Carneiro Cunha","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte); 17(2); 308-328","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-21172015000200308&lang=pt" 
"S1983-21172015000200351-scl","CONCEPÇÕES E IMPLICAÇÕES DA APRENDIZAGEM NO CAMPO DA EDUCAÇÃO EM SAÚDE","Marinho, Julio Cesar Bresolin, Silva, João Alberto da","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte); 17(2); 351-371","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-21172015000200351&lang=pt" 
"S1983-21172015000200372-scl","CURRÍCULO TEMÁTICO FUNDAMENTADO EM FREIRE-CTS: ENGAJAMENTO DE PROFESSORES DE FÍSICA EM FORMAÇÃO INICIAL","Roso, Caetano Castro, Santos, Rosemar Ayres dos, Rosa, Suiane Ewerling da, Auler, Décio","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte); 17(2); 372-389","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-21172015000200372&lang=pt" 
"S1983-21172015000200390-scl","A LITERATURA DE MONTEIRO LOBATO NA DISCUSSÃO DE QUESTÕES ACERCA DA NATUREZA DA CIÊNCIA NO ENSINO FUNDAMENTAL","Groto, Silvia Regina, Martins, André Ferrer P.","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte); 17(2); 390-413","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-21172015000200390&lang=pt" 
"S1983-21172015000200414-scl","OS “OBJETOS DE ESTUDO” DA PESQUISA EM ENSINO DE FÍSICA SEGUNDO PESQUISADORES BRASILEIROS","Abril, Olga L. Castiblanco, Nardi, Roberto","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte); 17(2); 414-433","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-21172015000200414&lang=pt" 
"S1983-21172015000200434-scl","A REPRESENTAÇÃO DA GENÉTICA E DA EVOLUÇÃO ATRAVÉS DE IMAGENS UTILIZADAS EM LIVROS DIDÁTICOS DE BIOLOGIA","Badzinski, Caroline, Hermel, Erica do Espírito Santo","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte); 17(2); 434-454","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-21172015000200434&lang=pt" 
"S1983-21172015000200455-scl","RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS NOS ANOS INICIAIS DO ENSINO FUNDAMENTAL: UMA INVESTIGAÇÃO COM PROFESSORES POLIVALENTES","Oliveira, Gerson Pastre de, Mastroianni, Maria Teresa M. R.","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte); 17(2); 455-482","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-21172015000200455&lang=pt" 
"S1983-21172015000200483-scl","A TEMÁTICA AMBIENTAL EM DOCUMENTOS CURRICULARES NACIONAIS DO ENSINO MÉDIO","Valdanha, Diógenes, Kawasaki, Clarice Sumi","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte); 17(2); 483-499","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-21172015000200483&lang=pt" 
"S1983-21172015000200500-scl","REVISITANDO A BASE DE CONHECIMENTOS E O CONHECIMENTO PEDAGÓGICO DO CONTEÚDO (PCK) DE PROFESSORES DE CIÊNCIAS","Fernandez, Carmen","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte); 17(2); 500-528","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-21172015000200500&lang=pt" 
"S0120-06902015000300007-col","Growth and body composition of Midas (Amphilophus citrinellus) and Nile tilapia (Oreochromis niloticus) reared in duoculture","Rodríguez Montes de Oca, Gustavo A, Dabrowski, Konrad","Revista Colombiana de Ciencias Pecuarias; 28(3); 255-264","Revista Colombiana de Ciencias Pecuarias","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-06902015000300007&lang=pt" 
"S0120-06902015000300005-col","Poultry litter of wood shavings and/or sugarcane bagasse: animal performance and bed quality","Teixeira, Adriely S, de Oliveira, Maria C, Menezes, June F, Gouvea, Bruno M, Teixeira, Sonia R, Gomes, Alex R","Revista Colombiana de Ciencias Pecuarias; 28(3); 238-246","Revista Colombiana de Ciencias Pecuarias","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-06902015000300005&lang=pt" 
"S0120-06902015000300008-col","Surgical placement and management of jugular vascular access ports in dogs and cats: description of technique","Guérios, Simone D, Silva, Daniella M, Souza, Carlos HM, Bacon, Nicholas J","Revista Colombiana de Ciencias Pecuarias; 28(3); 265-271","Revista Colombiana de Ciencias Pecuarias","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-06902015000300008&lang=pt" 
"S0120-06902015000300001-col","Inversión en investigación","Arango V, Francisco J","Revista Colombiana de Ciencias Pecuarias; 28(3); 207-208","Revista Colombiana de Ciencias Pecuarias","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-06902015000300001&lang=pt" 
"S0120-06902015000300002-col","Escherichia coli lipopolysaccharide affects intestinal mucin secretion in weaned pigs","Zapata, Deny J, Rodríguez, Berardo de J, Ramírez, María C, López, Albeiro, Parra, Jaime","Revista Colombiana de Ciencias Pecuarias; 28(3); 209-217","Revista Colombiana de Ciencias Pecuarias","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-06902015000300002&lang=pt" 
"S0120-06902015000300003-col","Dynamics of porcine circovirus type 2 infection and neutralizing antibodies in subclinically infected gilts, and the effect on their litters","Rincón Monroy, María Antonia, Mogollón Galvis, José Darío, Ramírez- Nieto, Gloria Consuelo","Revista Colombiana de Ciencias Pecuarias; 28(3); 218-228","Revista Colombiana de Ciencias Pecuarias","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-06902015000300003&lang=pt" 
