"S0102-311X2011001100004-scl","Qualidade do cuidado ao acidente vascular cerebral isquêmico no SUS","Rolim, Cristina Lúcia Rocha Cubas, Martins, Monica","Cadernos de Saúde Pública; 27(11); 2106-2116","Cadernos de Saúde Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2011001100004&lang=pt" 
"S0102-311X2011001100019-scl","Perfil dos usuários de crack que buscam atendimento em Centros de Atenção Psicossocial","Horta, Rogério Lessa, Horta, Bernardo Lessa, Rosset, Adriana Palma, Horta, Cristina Lessa","Cadernos de Saúde Pública; 27(11); 2263-2270","Cadernos de Saúde Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2011001100019&lang=pt" 
"S0074-02762011000700003-scl","Chromatin regulation in schistosomes and histone modifying enzymes as drug targets","Pierce, Raymond John, Dubois-Abdesselem, Florence, Caby, Stéphanie, Trolet, Jacques, Lancelot, Julien, Oger, Frédérik, Bertheaume, Nicolas, Roger, Emmanuel","Memórias do Instituto Oswaldo Cruz; 106(7); 794-801","Memórias do Instituto Oswaldo Cruz","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762011000700003&lang=pt" 
"S0074-02762011000700004-scl","Ultrasound versus biological markers in the evaluation of periportal fibrosis in human Schistosoma mansoni","Domingues, Ana Lúcia Coutinho, Medeiros, Tibério Batista de, Lopes, Edmundo Pessoa de Almeida","Memórias do Instituto Oswaldo Cruz; 106(7); 802-807","Memórias do Instituto Oswaldo Cruz","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762011000700004&lang=pt" 
"S0074-02762011000700008-scl","Molecular detection of Schistosoma japonicum in infected snails and mouse faeces using a real-time PCR assay with FRET hybridisation probes","Thanchomnang, Tongjit, Intapan, Pewpan, Sri-Aroon, Pusadee, Lulitanond, Viraphong, Janwan, Penchome, Sanpool, Oranuch, Maleewong, Wanchai","Memórias do Instituto Oswaldo Cruz; 106(7); 831-836","Memórias do Instituto Oswaldo Cruz","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762011000700008&lang=pt" 
"S1519-69842011000500005-scl","Water quality and plankton populations in an earthen polyculture pond","Sipaúba-Tavares, LH., Donadon, ARV., Milan, RN.","Brazilian Journal of Biology; 71(4); 845-855","Brazilian Journal of Biology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842011000500005&lang=pt" 
"S1519-69842011000500004-scl","Seasonal study of contamination by metal in water and sediment in a sub-basin in the southeast of Brazil","Chiba, WAC., Passerini, MD., Baio, JAF., Torres, JC., Tundisi, JG.","Brazilian Journal of Biology; 71(4); 833-843","Brazilian Journal of Biology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842011000500004&lang=pt" 
"S1519-69842011000500010-scl","Itaipu reservoir limnology: eutrophication degree and the horizontal distribution of its limnological variables","Ribeiro Filho, RA., Petrere Junior, M., Benassi, SF., Pereira, JMA.","Brazilian Journal of Biology; 71(4); 889-902","Brazilian Journal of Biology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842011000500010&lang=pt" 
"S1519-69842011000500012-scl","Assessment of environmental quality through analysis of frequency of the black spot disease in an assemblage of fish, Guaíba lake, RS, Brazil","Flores-Lopes, F., Thomaz, AT.","Brazilian Journal of Biology; 71(4); 915-923","Brazilian Journal of Biology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842011000500012&lang=pt" 
"S1519-69842011000500014-scl","Rapid ecological assessment of benthic indicators of water quality: a successful capacity-building experience for Brazilian postgraduate students in ecology","Callisto, M., Ribeiro, AS., Santana, VB., França, JS., Ligeiro, R., Ferreira, WR., Silva, D., Castro, D., Tupinambás, TH., Santana, D., Souza, B., Gonçalves, F., Rodrigues, L., Andrade, CB., Sales, SCM., Souza, R.","Brazilian Journal of Biology; 71(4); 937-947","Brazilian Journal of Biology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842011000500014&lang=pt" 
"S1519-69842011000500017-scl","Management and relocation of nests of Podocnemis expansa (Schweigger, 1812) (Testudines, Podocnemididae) on the Crixás-Açu river, Brazil","Gomes, AS., Ferreira Júnior, PD.","Brazilian Journal of Biology; 71(4); 975-982","Brazilian Journal of Biology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842011000500017&lang=pt" 
"S1519-69842011000500021-scl","Histological analysis of short-term vital reactions in skin wounds: potential applications in forensic work","Obac, AR., Carvalho, EG., Silva, PCS., Fenerich-Verani, N., Almeida, M.","Brazilian Journal of Biology; 71(4); 1011-1014","Brazilian Journal of Biology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842011000500021&lang=pt" 
"S1519-69842011000500025-scl","Galls on smaller leaves do not refute the Plant Vigour Hypothesis","White, TCR.","Brazilian Journal of Biology; 71(4); 1027-1027","Brazilian Journal of Biology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842011000500025&lang=pt" 
"S1519-69842011000500023-scl","First register of occurrence of Frankliniella schultzei (Trybom, 1910) (Thysanoptera: Thripidae) in Cowpea (Vigna unguiculata (L.) Walp.) in the state of Piauí, Brazil","Fontes, LS., Pinent, SMJ., Lima, ÉFB., Sucupira, IG.","Brazilian Journal of Biology; 71(4); 1023-1024","Brazilian Journal of Biology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842011000500023&lang=pt" 
"S1519-69842011000500024-scl","First report of Ilyocryptus paranaensis inarmatus Kotov, Elíaz-Gutiérrez &amp; Gutiérrez-Aguirre, 2001 (Cladocera, Anomopoda, Ilyocryptidae) in South America","Sousa, FDR., Elmoor-Loureiro, LMA.","Brazilian Journal of Biology; 71(4); 1025-1026","Brazilian Journal of Biology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842011000500024&lang=pt" 
"S1519-69842011000500026-scl","Reply to Galls on smaller leaves do not refute the Plant Vigour Hypothesis","Santos, JC., Almeida-Cortez, J.","Brazilian Journal of Biology; 71(4); 1028-1028","Brazilian Journal of Biology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842011000500026&lang=pt" 
"S1516-35982011001100041-scl","Carcass quality of crossbred steers with different degrees of zebu blood in the genotype: meta-analysis","Venturini, Tiago, Menezes, Luís Fernando Glasenapp de, Kuss, Fernando, Martin, Thomas Newton, Vonz, Douglas, Paris, Wagner","Revista Brasileira de Zootecnia; 40(11); 2582-2590","Revista Brasileira de Zootecnia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011001100041&lang=pt" 
"S1516-35982011001100043-scl","Carcass physical composition and meat quality of Charolais cattle of different categories","Pacheco, Paulo Santana, Restle, João, Alves Filho, Dari Celestino, Brondani, Ivan Luiz, Pascoal, Leonir Luiz, Kuss, Fernando, Menezes, Luís Fernando Glasenapp de, Neiva, José Neuman Miranda","Revista Brasileira de Zootecnia; 40(11); 2597-2605","Revista Brasileira de Zootecnia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011001100043&lang=pt" 
"S1516-35982011001100012-scl","Características estruturais e acúmulo de forragem em capim-tanzânia sob pastejo rotativo","Zanine, Anderson de Moura, Nascimento Júnior, Domicio do, Santos, Manoel Eduardo Rozalino, Pena, Karine da Silva, Silva, Sila Carneiro da, Sbrissia, André Fischer","Revista Brasileira de Zootecnia; 40(11); 2364-2373","Revista Brasileira de Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011001100012&lang=pt" 
"S1516-35982011001100014-scl","Modelagem de efeitos genéticos e ambientais que influenciam o peso à desmama de bezerros mestiços Charolês-Zebu","Toral, Fábio Luiz Buranelo, Torres Júnior, Roberto Augusto de Almeida, Lopes, Paulo Sávio, Silva, Luiz Otávio Campos da","Revista Brasileira de Zootecnia; 40(11); 2378-2387","Revista Brasileira de Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011001100014&lang=pt" 
"S1516-35982011001100015-scl","Digestible tryptophan levels for 30 to 60 kg pigs","Apolônio, Lourdes Romão, Donzele, Juarez Lopes, Oliveira, Rita Flávia Miranda de, Saraiva, Alysson, Silva, Francisco Carlos de Oliveira, Ferreira, Aloízio Soares, Kill, João Luís, Haese, Douglas","Revista Brasileira de Zootecnia; 40(11); 2388-2393","Revista Brasileira de Zootecnia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011001100015&lang=pt" 
"S1516-35982011001100016-scl","Níveis de cloro para codornas japonesas na fase de postura","Bezerra, Roseane Madeira, Freitas, Ednardo Rodrigues, Braz, Nádia de Melo, Xavier, Regina Patrícia de Souza, Farias, Nadja Naiara Pereira, Sá, Newton Lima","Revista Brasileira de Zootecnia; 40(11); 2394-2399","Revista Brasileira de Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011001100016&lang=pt" 
"S1516-35982011001100018-scl","Rações com níveis reduzidos de proteína bruta, cálcio e fósforo com fitase e aminoácidos para frangos de corte","Gomide, Elisangela Minati, Rodrigues, Paulo Borges, Bertechini, Antônio Gilberto, Freitas, Rilke Tadeu Fonseca de, Fassani, Édson José, Reis, Matheus de Paula, Rodrigues, Nair Elizabeth Barreto, Almeida, Erin Caperuto de","Revista Brasileira de Zootecnia; 40(11); 2405-2414","Revista Brasileira de Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011001100018&lang=pt" 
"S1516-35982011001100019-scl","Energy requirement for maintenance and gain for two genotypes of quails housed in different breeding rearing systems","Jordão Filho, José, Silva, José Humberto Vilar da, Silva, Cidinei Trajano, Costa, Fernando Guilherme Perazzo, Sousa, Janaína Maria Batista de, Givisiez, Patrícia Emília Naves","Revista Brasileira de Zootecnia; 40(11); 2415-2422","Revista Brasileira de Zootecnia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011001100019&lang=pt" 
"S1516-35982011001100020-scl","Prediction equations to estimate the demand of energy and crude protein for maintenance, gain and egg production for laying Japanese quails","Jordão Filho, José, Silva, José Humberto Vilar da, Costa, Fernando Guilherme Perazzo, Sakomura, Nilva Kazue, Silva, Cidinei Trajano, Chagas, Nalberlania Alves","Revista Brasileira de Zootecnia; 40(11); 2423-2430","Revista Brasileira de Zootecnia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011001100020&lang=pt" 
"S1516-35982011001100021-scl","Desempenho e qualidade dos ovos de poedeiras comerciais alimentadas com rações contendo farelo de coco tratado ou não com antioxidante","Lopes, Irani Ribeiro Vieira, Freitas, Ednardo Rodrigues, Lima, Janice Ribeiro, Viana Neto, José Lopes, Bezerra, Roseane Madeira, Lima, Raffaella Castro","Revista Brasileira de Zootecnia; 40(11); 2431-2438","Revista Brasileira de Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011001100021&lang=pt" 
"S1516-35982011001100023-scl","Pigmentantes naturais em rações à base de sorgo para codornas japonesas em postura","Moura, Adolpho Marlon Antoniol de, Takata, Fátima Naomi, Nascimento, Guilherme Rodrigues do, Silva, Almir Ferreira da, Melo, Thiago Vasconcelos, Cecon, Paulo Roberto","Revista Brasileira de Zootecnia; 40(11); 2443-2449","Revista Brasileira de Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011001100023&lang=pt" 
"S1516-35982011001100026-scl","Corn types with different nutritional profiles, extruded or not, on piglets (6 to 15 kg) feeding","Oliveira, Gisele Cristina de, Moreira, Ivan, Furlan, Antonio Claudio, Piano, Liliane Maria, Toledo, Juliana Beatriz, Peñuela Sierra, Lina Maria","Revista Brasileira de Zootecnia; 40(11); 2462-2470","Revista Brasileira de Zootecnia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011001100026&lang=pt" 
"S1413-81232011001200001-spa","Saúde da família: expansão, aprofundamento e desafios","","Ciência &amp; Saúde Coletiva; 16(11); 01-01","Ciência &amp; Saúde Coletiva","Inglês, Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001200001&lang=pt" 
"S1413-81232011001200029-spa","","Hipolito, Rodrigo Leite, Alves, Hayda Josiane","Ciência &amp; Saúde Coletiva; 16(11); 4567-4568","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001200029&lang=pt" 
"S1413-81232011001200027-spa","Cinco anos da política nacional de humanização: trajetória de uma política pública","Pasche, Dário Frederico, Passos, Eduardo, Hennington, Élida Azevedo","Ciência &amp; Saúde Coletiva; 16(11); 4541-4548","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001200027&lang=pt" 
"S1413-81232011001200026-spa","Salud bucal: representaciones sociales en madres gestantes de una población urbana. Medellín, Colombia","Escobar-Paucar, Gloria, Sosa-Palacio, Catalina, Sánchez-Mejía, Ángela","Ciência &amp; Saúde Coletiva; 16(11); 4533-4540","Ciência &amp; Saúde Coletiva","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001200026&lang=pt" 
"S1413-81232011001200025-spa","Séries de procedimentos odontológicos realizadas nos serviços públicos brasileiros, 1994-2007","Celeste, Roger Keller, Vital, Jacqueline Furtado, Junger, Washington Leite, Reichenheim, Michael Eduardo","Ciência &amp; Saúde Coletiva; 16(11); 4523-4532","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001200025&lang=pt" 
"S1413-81232011001200022-spa","Fatores sociodemográficos e atividade física de lazer entre homens e mulheres de Duque de Caxias/RJ","Sá Silva, Suzana Patrícia de, Sandre-Pereira, Gilza, Salles-Costa, Rosana","Ciência &amp; Saúde Coletiva; 16(11); 4491-4501","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001200022&lang=pt" 
"S1413-81232011001200020-spa","Associação do sobrepeso com variáveis sócio-demográficas e estilo de vida em universitários","Silva, Diego Augusto Santos, Quadros, Teresa Maria Bianchini de, Gordia, Alex Pinheiro, Petroski, Edio Luiz","Ciência &amp; Saúde Coletiva; 16(11); 4473-4479","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001200020&lang=pt" 
"S1413-81232011001200019-spa","Sobrepeso e obesidade em escolares pré-púberes: associação com baixo peso ao nascer e antecedentes familiares para doença cardiovascular. Embu região metropolitana de São Paulo, 2006","Strufaldi, Maria Wany Louzada, Silva, Edina Mariko Koga da, Puccini, Rosana Fiorini","Ciência &amp; Saúde Coletiva; 16(11); 4465-4472","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001200019&lang=pt" 
"S1413-81232011001200016-spa","Itinerários terapêuticos: o estado da arte da produção científica no Brasil","Cabral, Ana Lucia Lobo Vianna, Martinez-Hemáez, Angel, Andrade, Eli Iola Gurgel, Cherchiglia, Mariangela Leal","Ciência &amp; Saúde Coletiva; 16(11); 4433-4442","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001200016&lang=pt" 
"S1413-81232011001200015-spa","O agente comunitário de saúde e suas práticas educativas em saúde bucal: uma avaliação qualiquantitativa","Mialhe, Fábio Luiz, Lefèvre, Fernando, Lefèvre, Ana Maria Cavalcanti","Ciência &amp; Saúde Coletiva; 16(11); 4425-4432","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001200015&lang=pt" 
"S1413-81232011001200014-spa","Avaliação da associação entre qualificação de médicos e enfermeiros em atenção primária em saúde e qualidade da atenção","Leão, Claudia Danyella Alves, Caldeira, Antônio Prates","Ciência &amp; Saúde Coletiva; 16(11); 4415-4423","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001200014&lang=pt" 
"S1413-81232011001200012-spa","Características da utilização de serviços de atenção básica à saúde nas regiões Sul e Nordeste do Brasil: diferenças por modelo de atenção","Tomasi, Elaine, Facchini, Luiz Augusto, Thumé, Elaine, Piccini, Roberto Xavier, Osorio, Alessander, Silveira, Denise Silva da, Siqueira, Fernando Vinholes, Teixeira, Vanessa Andina, Dilélio, Aliteia Santiago, Maia, Maria de Fátima Santos","Ciência &amp; Saúde Coletiva; 16(11); 4395-4404","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001200012&lang=pt" 
"S1413-81232011001200009-spa","Evaluation of students&#039; knowledge as a contribution to dengue control programs","Bezerra, Juliana Maria Trindade, Silva, Joelma Soares-da, Ibiapina, Sebastiana Silva, Tadei, Wanderli Pedro, Pinheiro, Valéria Cristina Soares","Ciência &amp; Saúde Coletiva; 16(11); 4367-4373","Ciência &amp; Saúde Coletiva","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001200009&lang=pt" 
"S1413-81232011001200007-spa","Social and health indicators as a measure of access to primary heathcare in Brazil","Campos, Ana Cristina Viana, Borges, Carolina Marques, Vargas, Andrea Maria Duarte, Leles, Cláudio Rodrigues, Ferreira, Efigênia Ferreira e","Ciência &amp; Saúde Coletiva; 16(11); 4349-4355","Ciência &amp; Saúde Coletiva","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001200007&lang=pt" 
"S1413-81232011001200004-scl","Avaliação da qualidade do programa Saúde da Família em municípios do Ceará: uma abordagem multidimensional","Serapioni, Mauro, Silva, Marcelo Gurgel Carlos da","Ciência &amp; Saúde Coletiva; 16(11); 4315-4326","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001200004&lang=pt" 
"S1413-81232011001200006-scl","Subjetividade e clínica na atenção básica: narrativas, histórias de vida e realidade social","Barros, Rebeca Silva de, Botazzo, Carlos","Ciência &amp; Saúde Coletiva; 16(11); 4337-4348","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001200006&lang=pt" 
"S1413-81232011001200008-scl","O sentido da visita domiciliária realizada por estudantes de medicina e enfermagem: um estudo qualitativo com usuários de unidades de saúde da família","Marin, Maria José Sanches, Gomes, Romeu, Siqueira Junior, Antonio Carlos, Nunes, Cássia Regina Rodrigues, Cardoso, Cristina Peres, Otani, Márcia Padovan, Moravcik, Maria Yvette","Ciência &amp; Saúde Coletiva; 16(11); 4357-4365","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001200008&lang=pt" 
"S1413-81232011001200009-scl","Evaluation of students&#039; knowledge as a contribution to dengue control programs","Bezerra, Juliana Maria Trindade, Silva, Joelma Soares-da, Ibiapina, Sebastiana Silva, Tadei, Wanderli Pedro, Pinheiro, Valéria Cristina Soares","Ciência &amp; Saúde Coletiva; 16(11); 4367-4373","Ciência &amp; Saúde Coletiva","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001200009&lang=pt" 
"S1413-81232011001200010-scl","Cultura e instituições de saúde: estudando a participação de traços culturais da sociedade brasileira no processo de trabalho de serviços de atenção básica","Pinto, Alessandra Maria Silva, Najar, Alberto Lopes","Ciência &amp; Saúde Coletiva; 16(11); 4375-4384","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001200010&lang=pt" 
"S1413-81232011001200011-scl","Atuação dos pais na prevenção da hipertensão arterial : uma tecnologia educativa em saúde","Santos, Zélia Maria de Sousa Araújo, Caetano, Joselany Afio, Moreira, Francisco Getúlio Alves","Ciência &amp; Saúde Coletiva; 16(11); 4385-4394","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001200011&lang=pt" 
"S1413-81232011001200012-scl","Características da utilização de serviços de atenção básica à saúde nas regiões Sul e Nordeste do Brasil: diferenças por modelo de atenção","Tomasi, Elaine, Facchini, Luiz Augusto, Thumé, Elaine, Piccini, Roberto Xavier, Osorio, Alessander, Silveira, Denise Silva da, Siqueira, Fernando Vinholes, Teixeira, Vanessa Andina, Dilélio, Aliteia Santiago, Maia, Maria de Fátima Santos","Ciência &amp; Saúde Coletiva; 16(11); 4395-4404","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001200012&lang=pt" 
"S1413-81232011001200013-scl","Avaliação de um centro de atenção psicossocial: o olhar da família","Camatta, Marcio Wagner, Nasi, Cíntia, Adamoli, Angélica Nickel, Kantorski, Luciane Prado, Schneider, Jacó Fernando","Ciência &amp; Saúde Coletiva; 16(11); 4405-4414","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001200013&lang=pt" 
"S1413-81232011001200014-scl","Avaliação da associação entre qualificação de médicos e enfermeiros em atenção primária em saúde e qualidade da atenção","Leão, Claudia Danyella Alves, Caldeira, Antônio Prates","Ciência &amp; Saúde Coletiva; 16(11); 4415-4423","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001200014&lang=pt" 
"S1413-81232011001200015-scl","O agente comunitário de saúde e suas práticas educativas em saúde bucal: uma avaliação qualiquantitativa","Mialhe, Fábio Luiz, Lefèvre, Fernando, Lefèvre, Ana Maria Cavalcanti","Ciência &amp; Saúde Coletiva; 16(11); 4425-4432","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001200015&lang=pt" 
"S1413-81232011001200016-scl","Itinerários terapêuticos: o estado da arte da produção científica no Brasil","Cabral, Ana Lucia Lobo Vianna, Martinez-Hemáez, Angel, Andrade, Eli Iola Gurgel, Cherchiglia, Mariangela Leal","Ciência &amp; Saúde Coletiva; 16(11); 4433-4442","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001200016&lang=pt" 
