"S0044-59671985000200403-scl","Protótipo de um cata-àgua que gera 1 Kw de eletricidade.(*)","Harwood, John Harry","Acta Amazonica; 15(3-4); 403-412","Acta Amazonica","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59671985000200403&lang=pt" 
"S0034-71671985000400011-scl","O que os jovens sabem sobre doenças sexualmente transmitidas?","Moriya, Tokico Murakawa, Tavares, Maria Solange Guarino, Oliveira, Maria Helena Pessini de, Gir, Elucir","Revista Brasileira de Enfermagem; 38(3-4); 300-305","Revista Brasileira de Enfermagem","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71671985000400011&lang=pt" 
"S0034-71671985000400017-scl","A família como unidade de serviço para a assistência de enfermagem à saúde","Nascimento, Maria Angela Alves do","Revista Brasileira de Enfermagem; 38(3-4); 359-369","Revista Brasileira de Enfermagem","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71671985000400017&lang=pt" 
"S0034-71671985000400015-scl","Implicações éticas na assistência de enfermagem do paciente crítico","Noronha, Dulce Cristina Unti, Sá, Ana Cristina de, Assini, Edna Faria, Almeida, Márcia Cristina de, Branco, Castelo","Revista Brasileira de Enfermagem; 38(3-4); 349-354","Revista Brasileira de Enfermagem","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71671985000400015&lang=pt" 
"S0034-71671985000400016-scl","Ensino de enfermagem médico-cirúrgica: uma abordagem por alterações fisiológicas","Koizumi, Maria Surnie, Miyadahira, Ana Maria Kazue, Kimura, Miako, Santos, Vera Lúcia Conceição de Gouvea","Revista Brasileira de Enfermagem; 38(3-4); 355-358","Revista Brasileira de Enfermagem","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71671985000400016&lang=pt" 
"S0034-71671985000400010-scl","Programa de assistência ambulatorial de enfermagem para clientes diabéticos","Silva, Heloísa Moura","Revista Brasileira de Enfermagem; 38(3-4); 289-299","Revista Brasileira de Enfermagem","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71671985000400010&lang=pt" 
"S0034-71671985000400012-scl","Anomalia Pierre Robin: cuidados","Bachega, Maria Irene, Leandro, Lilian Regina, Spiri, Wilza Carla, Freitas, José Alberto de Souza","Revista Brasileira de Enfermagem; 38(3-4); 306-318","Revista Brasileira de Enfermagem","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71671985000400012&lang=pt" 
"S0034-71671985000400013-scl","Prevenção de incapacidades em hanseníase: realidade numa unidade sanitária","Maluf, Sâmia Amire, Pedrazzani, Elisete Silva, Pedroso, Mariângela, Toyoda, Cristina Yoshie","Revista Brasileira de Enfermagem; 38(3-4); 319-328","Revista Brasileira de Enfermagem","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71671985000400013&lang=pt" 
"S0034-71671985000400006-scl","Assistência de enfermagem &amp; administração de serviços de enfermagem: a ambigüidade funcional do enfermeiro","Mendes, Dulce de Castro","Revista Brasileira de Enfermagem; 38(3-4); 257-265","Revista Brasileira de Enfermagem","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71671985000400006&lang=pt" 
"S0034-89101985000600001-scl","","","Revista de Saúde Pública; 19(6); 497-498","Revista de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101985000600001&lang=pt" 
"S0034-89101985000600004-scl","Observações sobre os níveis glicêmicos de Holochilus brasiliensis nanus Thomas, 1897, hospedeiro natural do Schistosoma mansoni na Pré-Amazônia","Bastos, Othon de Carvalho, Leal, Grace Mary Jorge Pires, Salgado, Bernardete Jorge Leal","Revista de Saúde Pública; 19(6); 521-530","Revista de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101985000600004&lang=pt" 
"S0034-89101985000600008-spa","O internato rural do curso de graduação em nutrição da Universidade Federal de Viçosa (Brasil)","Ruiz, Tânia, Valenza, Percília Dolores, Euclydes, Marilene Pinheiro, Oliveira, Maria do Carmo Fontes de, Garcia, Maria de Lourdes Ferreira","Revista de Saúde Pública; 19(6); 566-569","Revista de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101985000600008&lang=pt" 
"S0034-89101985000600009-spa","Addenda","","Revista de Saúde Pública; 19(6); -","Revista de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101985000600009&lang=pt" 
"S0034-89101985000600001-spa","","","Revista de Saúde Pública; 19(6); 497-498","Revista de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101985000600001&lang=pt" 
"S0034-89101985000600007-spa","Concepção e organização de um centro de controle de intoxicações","Baroud, Ricardo","Revista de Saúde Pública; 19(6); 556-565","Revista de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101985000600007&lang=pt" 
"S0034-89101985000600006-spa","Acidentes de motocicleta no Município de São Paulo, SP, Brasil: 2. análise da mortalidade","Koizumi, Maria Sumie","Revista de Saúde Pública; 19(6); 543-555","Revista de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101985000600006&lang=pt" 
"S0034-89101985000600005-spa","Mortalidade em menores de cinco anos na cidade de Recife, PE (Brasil): tendências e associações","Amigo, Hugo, Marques, Neusa, Brito, Ana, Siqueira, Leopoldina","Revista de Saúde Pública; 19(6); 531-542","Revista de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101985000600005&lang=pt" 
"S0034-89101985000600004-spa","Observações sobre os níveis glicêmicos de Holochilus brasiliensis nanus Thomas, 1897, hospedeiro natural do Schistosoma mansoni na Pré-Amazônia","Bastos, Othon de Carvalho, Leal, Grace Mary Jorge Pires, Salgado, Bernardete Jorge Leal","Revista de Saúde Pública; 19(6); 521-530","Revista de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101985000600004&lang=pt" 
"S0034-89101985000600003-spa","Educação nutricional na escola do primeiro grau em Pernambuco (Brasil): diagnóstico","Lima, Eronides da Silva, Monteiro, Emilia Aureliano de Alencar, Andrade, Astrogilda Paes de","Revista de Saúde Pública; 19(6); 508-520","Revista de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101985000600003&lang=pt" 
"S0034-89101985000600002-spa","Anemias em crianças de dois serviços de saúde de Recife, PE (Brasil)","Salzano, Aureni Costa, Torres, Marco Antonio A., Batista Filho, Malaquias, Romani, Sylvia de Azevedo Mello","Revista de Saúde Pública; 19(6); 499-507","Revista de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101985000600002&lang=pt" 
"S0034-89101985000600002-scl","Anemias em crianças de dois serviços de saúde de Recife, PE (Brasil)","Salzano, Aureni Costa, Torres, Marco Antonio A., Batista Filho, Malaquias, Romani, Sylvia de Azevedo Mello","Revista de Saúde Pública; 19(6); 499-507","Revista de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101985000600002&lang=pt" 
"S0034-89101985000600005-scl","Mortalidade em menores de cinco anos na cidade de Recife, PE (Brasil): tendências e associações","Amigo, Hugo, Marques, Neusa, Brito, Ana, Siqueira, Leopoldina","Revista de Saúde Pública; 19(6); 531-542","Revista de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101985000600005&lang=pt" 
"S0034-89101985000600006-scl","Acidentes de motocicleta no Município de São Paulo, SP, Brasil: 2. análise da mortalidade","Koizumi, Maria Sumie","Revista de Saúde Pública; 19(6); 543-555","Revista de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101985000600006&lang=pt" 
"S0034-89101985000600007-scl","Concepção e organização de um centro de controle de intoxicações","Baroud, Ricardo","Revista de Saúde Pública; 19(6); 556-565","Revista de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101985000600007&lang=pt" 
"S0034-89101985000600003-scl","Educação nutricional na escola do primeiro grau em Pernambuco (Brasil): diagnóstico","Lima, Eronides da Silva, Monteiro, Emilia Aureliano de Alencar, Andrade, Astrogilda Paes de","Revista de Saúde Pública; 19(6); 508-520","Revista de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101985000600003&lang=pt" 
"S0034-89101985000600008-scl","O internato rural do curso de graduação em nutrição da Universidade Federal de Viçosa (Brasil)","Ruiz, Tânia, Valenza, Percília Dolores, Euclydes, Marilene Pinheiro, Oliveira, Maria do Carmo Fontes de, Garcia, Maria de Lourdes Ferreira","Revista de Saúde Pública; 19(6); 566-569","Revista de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101985000600008&lang=pt" 
"S0034-89101985000600009-scl","Addenda","","Revista de Saúde Pública; 19(6); -","Revista de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101985000600009&lang=pt" 
"S0102-311X1985000400010-scl","O movimento sanitarista nos anos 20: da &quot;conexão sanitária internacional&quot; à especialização em Saúde Pública no Brasil","Labra, Maria Eliana","Cadernos de Saúde Pública; 1(4); 483-484","Cadernos de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1985000400010&lang=pt" 
"S0102-311X1985000400008-scl","Soroepidemiologia da infecção chagásica: contribuição para o aumento do rendimento da reação de imunofluorescência indireta","Carvalho, Maria Esther de, Ferreira, Cláudio Santos","Cadernos de Saúde Pública; 1(4); 478-481","Cadernos de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1985000400008&lang=pt" 
"S0102-311X1985000400001-scl","Guerra é doença: a questão da paz e os profissionais da saúde coletiva no Brasil","Castiel, L.D.","Cadernos de Saúde Pública; 1(4); 397-399","Cadernos de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1985000400001&lang=pt" 
"S0102-311X1985000400007-scl","Estudos epidemiológicos entre grupos indígenas de Rondônia III: . Parasitoses intestinais nas populações dos vales dos rios Guaporé e Mamoré","Santos, Ricardo Ventura, Coimbra Jr., Carlos E. A., Ott, Ari Miguel Teixeira","Cadernos de Saúde Pública; 1(4); 467-477","Cadernos de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1985000400007&lang=pt" 
"S0102-311X1985000400006-scl","A incidência de cesáreas e a remuneração da assistência ao parto","Rocha, Juan Stuardo Yazlle, Ortiz, Pabla Clotilde, Fung, Yang Tai","Cadernos de Saúde Pública; 1(4); 457-466","Cadernos de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1985000400006&lang=pt" 
"S0102-311X1985000400009-scl","Raízes da fome","Duarte, Cristina Maria Rabelais","Cadernos de Saúde Pública; 1(4); 482-483","Cadernos de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1985000400009&lang=pt" 
"S0102-311X1985000400005-scl","Planejamento em Saúde e Epidemiologia no Brasil: casamento ou divórcio?","Castiel, Luís David, Rivera, Francisco Javier Uribe","Cadernos de Saúde Pública; 1(4); 447-456","Cadernos de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1985000400005&lang=pt" 
"S0102-311X1985000400001-spa","Guerra é doença: a questão da paz e os profissionais da saúde coletiva no Brasil","Castiel, L.D.","Cadernos de Saúde Pública; 1(4); 397-399","Cadernos de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1985000400001&lang=pt" 
"S0102-311X1985000400008-spa","Soroepidemiologia da infecção chagásica: contribuição para o aumento do rendimento da reação de imunofluorescência indireta","Carvalho, Maria Esther de, Ferreira, Cláudio Santos","Cadernos de Saúde Pública; 1(4); 478-481","Cadernos de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1985000400008&lang=pt" 
"S0102-311X1985000400009-spa","Raízes da fome","Duarte, Cristina Maria Rabelais","Cadernos de Saúde Pública; 1(4); 482-483","Cadernos de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1985000400009&lang=pt" 
"S0102-311X1985000400010-spa","O movimento sanitarista nos anos 20: da &quot;conexão sanitária internacional&quot; à especialização em Saúde Pública no Brasil","Labra, Maria Eliana","Cadernos de Saúde Pública; 1(4); 483-484","Cadernos de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1985000400010&lang=pt" 
"S0102-311X1985000400007-spa","Estudos epidemiológicos entre grupos indígenas de Rondônia III: . Parasitoses intestinais nas populações dos vales dos rios Guaporé e Mamoré","Santos, Ricardo Ventura, Coimbra Jr., Carlos E. A., Ott, Ari Miguel Teixeira","Cadernos de Saúde Pública; 1(4); 467-477","Cadernos de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1985000400007&lang=pt" 
"S0102-311X1985000400006-spa","A incidência de cesáreas e a remuneração da assistência ao parto","Rocha, Juan Stuardo Yazlle, Ortiz, Pabla Clotilde, Fung, Yang Tai","Cadernos de Saúde Pública; 1(4); 457-466","Cadernos de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1985000400006&lang=pt" 
"S0102-311X1985000400005-spa","Planejamento em Saúde e Epidemiologia no Brasil: casamento ou divórcio?","Castiel, Luís David, Rivera, Francisco Javier Uribe","Cadernos de Saúde Pública; 1(4); 447-456","Cadernos de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1985000400005&lang=pt" 
"S0102-311X1985000400002-spa","Política social e democracia: reflexões sobre o legado da seguridade social","Teixeira, Sonia Maria Fleury","Cadernos de Saúde Pública; 1(4); 400-417","Cadernos de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1985000400002&lang=pt" 
"S0102-311X1985000400004-spa","Leishmaniose visceral canina no Rio de Janeiro - Brasil","Marzochi, Mauro Célio de A., Coutinho, Sérgio Gomes, Sabroza, Paulo Chagastelles, Souza, Miguel Alves de, Souza, Pelágio Parigot Medeiros de de, Toledo, Luciano, Rangel Filho, Francisco B.","Cadernos de Saúde Pública; 1(4); 432-446","Cadernos de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1985000400004&lang=pt" 
"S0102-311X1985000400004-scl","Leishmaniose visceral canina no Rio de Janeiro - Brasil","Marzochi, Mauro Célio de A., Coutinho, Sérgio Gomes, Sabroza, Paulo Chagastelles, Souza, Miguel Alves de, Souza, Pelágio Parigot Medeiros de de, Toledo, Luciano, Rangel Filho, Francisco B.","Cadernos de Saúde Pública; 1(4); 432-446","Cadernos de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1985000400004&lang=pt" 
"S0102-311X1985000400002-scl","Política social e democracia: reflexões sobre o legado da seguridade social","Teixeira, Sonia Maria Fleury","Cadernos de Saúde Pública; 1(4); 400-417","Cadernos de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1985000400002&lang=pt" 
"S0102-311X1985000400003-scl","A mão invisível nos serviços de saúde: será que ela cura?","Castro, Cláudio de Moura, Vianna, Nilton Romeu Solon Magalhães","Cadernos de Saúde Pública; 1(4); 418-431","Cadernos de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1985000400003&lang=pt" 
"S0102-311X1985000400003-spa","A mão invisível nos serviços de saúde: será que ela cura?","Castro, Cláudio de Moura, Vianna, Nilton Romeu Solon Magalhães","Cadernos de Saúde Pública; 1(4); 418-431","Cadernos de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1985000400003&lang=pt" 
"S0370-41061985000600005-chl","Infeccion Parasitaria Asintomática en Lactantes Menores de 6 Meses","Espinoza M, Julio, Altieri S, Ana Maria, Pacheco M, Isolda, Labrin F, Sara, Araya Q, Magdalena, Brunser T, Oscar","Revista chilena de pediatría; 56(6); 426-430","Revista chilena de pediatría","Espanhol","1985","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061985000600005&lang=pt" 
"S0370-41061985000600004-chl","Crisis Celiaca: Una Grave Emergencia Pediátrica","Álvarez L, Jorge, Gutiérrez T, Carmen, Guiraldes C, Ernesto","Revista chilena de pediatría; 56(6); 421-426","Revista chilena de pediatría","Espanhol","1985","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061985000600004&lang=pt" 
"S0370-41061985000600003-chl","Causas de Diarrea Cronica Infantil","Guiraldes C, Ernesto, Gutiérrez T, Carmen, Bancalari M, Aldo, Campbell B, Miriam, Kunzagk P, Hilda, Vargas V, Alejandia","Revista chilena de pediatría; 56(6); 418-421","Revista chilena de pediatría","Espanhol","1985","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061985000600003&lang=pt" 
"S0370-41061985000600006-chl","Absorcion Intestinal en Escolares Asintomático Portadores de Giardia Lamblia","Moraleda T, Luís, Krause H, Sergio, Leon R, Gloria, Dolz V, Humberto, Grob B, Karin, Figueroa R, Luís, Franjola T, Rene, Puga R, Sonia, Navarrete U, Nancy, Muñoz P, Estela, Delgado S, Maria","Revista chilena de pediatría; 56(6); 430-434","Revista chilena de pediatría","Espanhol","1985","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061985000600006&lang=pt" 
"S0370-41061985000600007-chl","Ulcera Péptica en Pediatría: Experiencia de 10 Años","Wenger K, John, Hebel W, Eduardo, Gutiérrez T, Carmen, Guiraldes C, Ernesto","Revista chilena de pediatría; 56(6); 435-440","Revista chilena de pediatría","Espanhol","1985","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061985000600007&lang=pt" 
"S0370-41061985000600008-chl","Estudio Comparativo de Dos Métodos en el Diagnostico de Rotavirus en Lactantes con Diarrea Aguda y Asintomático","Araya Q, Magdalena, Spencer O, Kugenio, Brunser T, Oscar, Espinoza M, Julio, Sandino G, Ana Maria","Revista chilena de pediatría; 56(6); 435-440","Revista chilena de pediatría","Espanhol","1985","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061985000600008&lang=pt" 
"S0370-41061985000600009-chl","Transferencia Plasmidial de Multirresistencia en Cepas Enteropatógenas de Escherichia Coli Serogrupo 0111","Bustos M, Eliana, Troncoso H, Miriam, Toledo B, Soledad, Figueroa G, Guillermo","Revista chilena de pediatría; 56(6); 445-449","Revista chilena de pediatría","Espanhol","1985","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061985000600009&lang=pt" 
"S0370-41061985000600010-chl","Etiología Bacteriana de la Diarrea Aguda del Lactante en Otoño e Invierno","Henríquez O, Mario, Venegas V, Guillermo, Soto T, Gonzalo, Rudolff F, Tatiana, Salas C, Julio","Revista chilena de pediatría; 56(6); 450-453","Revista chilena de pediatría","Espanhol","1985","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061985000600010&lang=pt" 
"S0370-41061985000600011-chl","Concentraciones Plasmáticas de Magnesio en Lactantes con Diarrea Aguda, Deshidratación y Acidosis","Gleisner E, Andrea, Soto T, Gonzalo, Venegas V, Guillermo, Solar G, Oscar, Rodriguez E, Aldo","Revista chilena de pediatría; 56(6); 454-456","Revista chilena de pediatría","Espanhol","1985","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061985000600011&lang=pt" 
"S0370-41061985000600001-chl","Glucogenosis Hallazgos Clínicos y de Laboratorio en 22 Enfermos","Brinck M, Patricio, Olguín A, Hector, Zacarías S, Jose","Revista chilena de pediatría; 56(6); 403-411","Revista chilena de pediatría","Espanhol","1985","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061985000600001&lang=pt" 
"S0370-41061985000600012-chl","Hepatitis Fulminante en Hijo de Madre Portadora Crónica de Anfígeno de Hepatitis B de Superficie","Zacarías S., José","Revista chilena de pediatría; 56(6); 457-460","Revista chilena de pediatría","Espanhol","1985","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061985000600012&lang=pt" 
"S0370-41061985000600013-chl","Linfangiectasia Intestinal Secundaria a Pericarditis Constrictiva","Cercsa O&#039;B, Sergio, Cano Sch, Francisco J, Lueg F, Erna, Rossel G, Maureen, Las Heras B, Jorge","Revista chilena de pediatría; 56(6); 461-463","Revista chilena de pediatría","Espanhol","1985","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061985000600013&lang=pt" 
"S0370-41061985000600002-chl","Efecto de la Hidratación Oral y Realimentación Precoz en la Evolución de la Diarrea Aguda del Lactante","Cordero T, Paulina, Araya Q, Magdalena, Espinoza M, Julio, Figueroa G, Guillermo, Pacheco M, Isolda, Brunser T, Oscar","Revista chilena de pediatría; 56(6); 411-417","Revista chilena de pediatría","Espanhol","1985","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061985000600002&lang=pt" 
"S0036-46651985000500011-scl","","","Revista do Instituto de Medicina Tropical de São Paulo; 27(5); 292-292","Revista do Instituto de Medicina Tropical de São Paulo","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651985000500011&lang=pt" 
"S0036-46651985000500002-scl","Detection of Astrovirus-like in diarrhoeic stool and its coexistence with Rotavirus","Nozawa, C. M., Vaz, M. G. S., Guimarães, M. A. A. M.","Revista do Instituto de Medicina Tropical de São Paulo; 27(5); 238-241","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651985000500002&lang=pt" 
"S0036-46651985000500001-scl","Malaria at Humaita county, Amazonas state, Brazil: XVII — immune response in patients with Plasmodium falciparum according to gametocytes","Meira, Domingos Alves, Curi, Paulo Roberto, Marcondes, Jussara, Matsuoka, Elinda Satie, Favrin, Marina A., El-Khoury, Albert Boutros, Motta, Norma Gerusa da Silva","Revista do Instituto de Medicina Tropical de São Paulo; 27(5); 229-237","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651985000500001&lang=pt" 
"S0036-46651985000500003-scl","Hepatite de Lábrea: estudo de revisão em viscerotomias hepáticas dos anos de 1934 a 1940","Dias, Leonidas Braga, Coura, José Rodrigues","Revista do Instituto de Medicina Tropical de São Paulo; 27(5); 242-248","Revista do Instituto de Medicina Tropical de São Paulo","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651985000500003&lang=pt" 
"S0036-46651985000500009-scl","Evolution of schistosomiasis in an hyperendemic area of the Minas Gerais state: two cross-sectional studies","Costa, Maria Fernanda Furtado de Lima e, Rocha, R. S., Zicker, Fábio, Katz, Naftale","Revista do Instituto de Medicina Tropical de São Paulo; 27(5); 279-285","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651985000500009&lang=pt" 
"S0036-46651985000500005-scl","Acute Hepatitis B in a patient previously positive for antibody to surface antigen (anti-HBs) determined by radioimmunoassay: case report and review of the literature","Strauss, Edna, Sáez-Alquézar, Amadeo, Takeda, Augusta, Silva, Luiz Caetano da","Revista do Instituto de Medicina Tropical de São Paulo; 27(5); 258-263","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651985000500005&lang=pt" 
