"S0211-69952011000200016-esp","Factores de riesgo para desarrollar hernias abdominales en enfermos en diálisis peritoneal","Gracia Toledo, M., Borràs Sans, M., Gabarrell, A., Durán, J., Fernández Giráldez, E.","Nefrología (Madrid); 31(2); 218-219","Nefrología (Madrid)","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952011000200016&lang=pt" 
"S0718-07642011000400002-chl","Viabilidad Económica de la Utilización de Biogás para la Conversión en Energía Eléctrica","Cervi, Ricardo G, Esperancini, Maura S. T, Bueno, Osmar de C","Información tecnológica; 22(4); 3-14","Información tecnológica","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642011000400002&lang=pt" 
"S0718-07642011000400003-chl","Incremento de la Eficiencia en Centrales Termoeléctricas por Aprovechamiento de los Gases de la Combustión","Blanco, Jesús M, Peña, Francisco","Información tecnológica; 22(4); 15-22","Información tecnológica","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642011000400003&lang=pt" 
"S0718-07642011000400004-chl","Caracterización de Partículas Suspendidas (PST) y Partículas Respirables (PM 10) producidas en Áreas de Explotación Carbonífera a Cielo Abierto","Angulo, Luis C, Huertas, José I, Restrepo, Gloria M","Información tecnológica; 22(4); 23-34","Información tecnológica","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642011000400004&lang=pt" 
"S0718-07642011000400005-chl","Análisis Químico de Mezclas Biodiesel de Aceite de Cocina Usado y Diesel por Espectroscopia Infrarroja","Lafont, Jennifer J, Páez, Manuel S, Torres, Yudi C","Información tecnológica; 22(4); 35-42","Información tecnológica","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642011000400005&lang=pt" 
"S0718-07642011000400006-chl","Remoción de Cromo (VI) por una Cepa de Paecilomyces sp Resistente a Cromato","Cárdenas-González, Juan F, Martínez-Juárez, Víctor M, Acosta-Rodríguez, Ismael","Información tecnológica; 22(4); 43-50","Información tecnológica","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642011000400006&lang=pt" 
"S0718-07642011000400007-chl","Campos Paralelos en Medios Quirales","Espinosa, Perla S, Zamorano, Mario H, Torres-Silva, Héctor R","Información tecnológica; 22(4); 51-58","Información tecnológica","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642011000400007&lang=pt" 
"S0718-07642011000400008-chl","Implementación de un Modelo de un Transformador Eléctrico para el Análisis de su Respuesta en Frecuencia","Aponte, Guillermo, Herrera, Wilder, González, Carlos, Pleite, Jorge","Información tecnológica; 22(4); 5-72","Información tecnológica","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642011000400008&lang=pt" 
"S0718-07642011000400009-chl","Diagnóstico de Fallas en Máquinas Eléctricas Rotatorias Utilizando la Técnica de Espectros de Frecuencia de Bandas Laterales","Flores, Roberto, Asiaín, Tomás I","Información tecnológica; 22(4); 73-84","Información tecnológica","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642011000400009&lang=pt" 
"S0718-07642011000400010-chl","Evaluación de la Robustez del sistema Mahalanobis-Taguchi a diferentes Arreglos Factoriales","Limón, Jorge, Rodriguez, Manuel A, Báez, Yolanda A, Tlapa, Diego A","Información tecnológica; 22(4); 85-96","Información tecnológica","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642011000400010&lang=pt" 
"S0718-07642011000400011-chl","Jerarquización del Reemplazo de Equipos Productivos de Acuerdo a su Nivel de Cumplimiento de los Objetivos de la Empresa","Espinosa, Fernando F, Salinas, Gonzalo E, Leiva, Pedro P","Información tecnológica; 22(4); 97-106","Información tecnológica","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642011000400011&lang=pt" 
"S0718-07642011000400012-chl","Estudio de Propiedades Físicas y Viscoelásticas de Panes Elaborados con Mezclas de Harinas de Trigo y de Arroz Integral","Alvis, Armando, Pérez, Luis J, Arrazola, Guillermo S","Información tecnológica; 22(4); 107-116","Información tecnológica","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642011000400012&lang=pt" 
"S0718-07642011000400013-chl","Rendimiento de Uniones Clavija de Tipo Perno Encolado usando Elementos Finitos","Fueyo, José G, Domínguez, Manuel, Cabezas, José A","Información tecnológica; 22(4); 117-128","Información tecnológica","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642011000400013&lang=pt" 
"S0718-07642011000400014-chl","Evaluación de Parámetros de Rugosidad usando Análisis de Imágenes de Diferentes Microscopios Ópticos y Electrónicos","Alves, Marcelo L, Ferreira, Bruno B, Leta, Fabiana R","Información tecnológica; 22(4); 129-146","Información tecnológica","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642011000400014&lang=pt" 
"S0717-93082011000200001-chl","El desafío actual de la radiología en Chile","Pinochet T, Miguel Ángel","Revista chilena de radiología; 17(2); 59-59","Revista chilena de radiología","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-93082011000200001&lang=pt" 
"S0717-93082011000200002-chl","Caso radiológico para diagnóstico","Cortés A, Claudio, Oxsenberg R, Danny, Herquiñigo R, David, Abedrapo M, Mario","Revista chilena de radiología; 17(2); 99-101","Revista chilena de radiología","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-93082011000200002&lang=pt" 
"S0717-93082011000200003-chl","Hallazgos tomográficos pulmonares y su asociación con niveles de linfocitos T CD4+ en pacientes portadores del virus de inmunodeficiencia humana","Mendoza de S, Maryalejandra, Santeliz C, Joanna, Ochoa O, Fanny, Contreras V, Ivy, Torres S, Fabiola, Pérez M, Mario, Altamiranda V, Cleizer","Revista chilena de radiología; 17(2); 61-66","Revista chilena de radiología","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-93082011000200003&lang=pt" 
"S0717-93082011000200004-chl","Utilización de resonancia magnética funcional 3T para evaluar los efectos del metilfenidato sobre la función de atención en pacientes con déficit atencional","Rosales F, Rosario, Paredes, Marcela, Letelier A, Ignacio, Sarce S, Husar","Revista chilena de radiología; 17(2); 70-76","Revista chilena de radiología","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-93082011000200004&lang=pt" 
"S0717-93082011000200005-chl","Presencia de enfermedad coronaria obstructiva en pacientes con SPECT negativo sometidos a coronariografía por tomógrafo de 64 canales","Parra B, César, Sasia T, Fabricio, Burgos E, Lucrecia, Lasave E, Leandro, Batalles V, Stella Maris, Picabea P, Eduardo, Villavicencio C, Roberto","Revista chilena de radiología; 17(2); 77-79","Revista chilena de radiología","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-93082011000200005&lang=pt" 
"S0717-93082011000200006-chl","Artefacto de centelleo en ultrasonido Doppler color: Más que un incomprendido, un signo de utilidad","Hirsch S, Michael, Palavecino B, Tamara, León R, Boris","Revista chilena de radiología; 17(2); 82-84","Revista chilena de radiología","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-93082011000200006&lang=pt" 
"S0717-93082011000200007-chl","Malformaciones vasculares: Manejo mediante técnicas de radiología intervencional y satisfacción de los pacientes","Vargas H, Patricio, Horwitz Z, Benjamín, Fábrega G, Cecilia, Espinosa R, Nitza, Silva F, Claudio, Niedmann E, Juan Pablo, Bianchi S, Víctor, Giugliano V, Carlos, Raurich S, Rodrigo","Revista chilena de radiología; 17(2); 85-89","Revista chilena de radiología","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-93082011000200007&lang=pt" 
"S0717-93082011000200008-chl","El signo de la cáscara de manzana en vólvulo de intestino medio","Hirsch S, Michael, Cortés A, Claudio","Revista chilena de radiología; 17(2); 90-92","Revista chilena de radiología","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-93082011000200008&lang=pt" 
"S0717-93082011000200009-chl","Utilidad del Ultrasonido en el diagnóstico de las hernias inguinales","Andreus R, Hansel, Solís A, Lesly","Revista chilena de radiología; 17(2); 93-98","Revista chilena de radiología","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-93082011000200009&lang=pt" 
"S0185-26982011000100001-mex","La investigación sobre la planeación educativa","Rueda Beltrán, Mario","Perfiles educativos; 33(131); 3-6","Perfiles educativos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982011000100001&lang=pt" 
"S0185-26982011000100010-mex","La formación profesional del físico en la UNAM: Trayectoria de sus planes de estudios","Plascencia Gaspar, Leticia, Ramos Lara, María de la Paz, Lozano Mejía, Juan Manuel","Perfiles educativos; 33(131); 155-175","Perfiles educativos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982011000100010&lang=pt" 
"S0185-26982011000100011-mex","Información sobre México en PISA 2009. Instituto Nacional para la Evaluación de la Educación","","Perfiles educativos; 33(131); 178-191","Perfiles educativos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982011000100011&lang=pt" 
"S0185-26982011000100012-mex","Otra educación. Aprendizajes sociales y producción de saberes","Buenfil, Rosa Nidia","Perfiles educativos; 33(131); 194-200","Perfiles educativos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982011000100012&lang=pt" 
"S0185-26982011000100002-mex","Las formas de elección de los rectores: Otro camino para acercarse al conocimiento de las universidades públicas autónomas","López Zárate, Romualdo, González Cuevas, Oscar M., Mendoza Rojas, Javier, Pérez Castro, Judith","Perfiles educativos; 33(131); 8-27","Perfiles educativos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982011000100002&lang=pt" 
"S0185-26982011000100003-mex","Nueva configuración del posgrado en Sonora: El ascenso de las instituciones privadas","Rodríguez Jiménez, José Raúl, Urquidi Treviño, Laura Elena, Pérez Barbier, Adeline","Perfiles educativos; 33(131); 28-41","Perfiles educativos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982011000100003&lang=pt" 
"S0185-26982011000100004-mex","Cultura de evaluación en instituciones educativas: Comprensión de indicadores, competencias y valores subyacentes","Valenzuela González, Jaime Ricardo, Ramírez Montoya, María Soledad, Alfaro Rivera, Jorge Antonio","Perfiles educativos; 33(131); 42-63","Perfiles educativos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982011000100004&lang=pt" 
"S0185-26982011000100005-mex","Estructura de las emociones dentro de un proceso de enseñanza-aprendizaje","Mora-Torres, Martha, Laureano-Cruces, Ana Lilia, Velasco-Santos, Perla","Perfiles educativos; 33(131); 64-79","Perfiles educativos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982011000100005&lang=pt" 
"S0185-26982011000100006-mex","El blog y el desarrollo de habilidades de argumentación y trabajo colaborativo","Monzón Laurencio, Luis Antonio","Perfiles educativos; 33(131); 80-93","Perfiles educativos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982011000100006&lang=pt" 
"S0185-26982011000100007-mex","Un estudio sobre la trayectoria escolar de los estudiantes de doctorado en Pedagogía","García Robelo, Octaviano, Barrón Tirado, Concepción","Perfiles educativos; 33(131); 94-113","Perfiles educativos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982011000100007&lang=pt" 
"S0185-26982011000100008-mex","La cultura de la evaluación y la mejora de la escuela","Moreno Olivos, Tiburcio","Perfiles educativos; 33(131); 116-130","Perfiles educativos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982011000100008&lang=pt" 
"S0185-26982011000100009-mex","Una reseña sobre la validez de constructo de pruebas referidas a criterio","Leyva Barajas, Yolanda Edith","Perfiles educativos; 33(131); 131-154","Perfiles educativos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982011000100009&lang=pt" 
"S0100-40422011000700004-scl","Ion pair-dispersive liquid-liquid microextraction of trace amount of rhodium ion in water and road dust samples prior to flame atomic absorption spectrometry determination","Afzali, Daryoush, Ghazizadeh, Ali, Salari, Hassan","Química Nova; 34(7); 1124-1128","Química Nova","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700004&lang=pt" 
"S0100-40422011000700001-scl","Inflar currículo é desleal e improdutivo","Ferreira, Vitor F, Pinto, Angelo C","Química Nova; 34(7); 1109-1109","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700001&lang=pt" 
"S0100-40422011000700005-scl","Análise de risco de contaminação de águas superficiais e subterrâneas por pesticidas em municípios do Alto Paranaíba - MG","Andrade, André Santana, Queiroz, Vagner Tebaldi de, Lima, Diego Tolentino de, Drumond, Luis César Dias, Queiroz, Maria Eliana Lopes Ribeiro de, Neves, Antônio Augusto","Química Nova; 34(7); 1129-1135","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700005&lang=pt" 
"S0100-40422011000700003-scl","Remoção de corante por uso de Aspergillus niger AN400 em reator em bateladas sequenciais","Rodrigues, Kelly, Silva, Karla Mayara Lima da, Silva, Glória Maria Marinho, Lima, Paulo Cesar Cunha, Wanderley, Carlos Ronald Pessoa, Silva, Germana Marinho","Química Nova; 34(7); 1119-1123","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700003&lang=pt" 
"S0100-40422011000700031-scl","Um método para avaliar a taxa de corrosão","Vaz, Ednilson Luiz Silva, Acciari, Heloisa Andréa, Codaro, Eduardo Norberto","Química Nova; 34(7); 1288-1290","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700031&lang=pt" 
"S0100-40422011000700009-scl","Síntese e caracterização de argilas organofílicas contendo diferentes teores do surfactante catiônico brometo de hexadeciltrimetilamônio","Lopes, Christian Wittee, Penha, Fábio G, Braga, Renata Martins, Melo, Dulce Maria de Araújo, Pergher, Sibele B. C, Petkowicz, Diego Ivan","Química Nova; 34(7); 1152-1156","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700009&lang=pt" 
"S0100-40422011000700011-scl","Evaluation of the corrosion behavior of the al-356 alloy in NaCl solutions","Rendón, Mauricio Vásquez, Calderón, Jorge Andrés, Fernández, Patricia","Química Nova; 34(7); 1163-1166","Química Nova","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700011&lang=pt" 
"S0100-40422011000700020-scl","Respuesta fisiológica de Euglena gracilis al estrés por cobre","García, David Cervantes, González-Mendoza, Daniel, Cervantes-Díaz, Lourdes, Trejo, Adriana Morales, Juárez, Onecimo Grimaldo, Zamora-Bustillos, Roberto","Química Nova; 34(7); 1211-1214","Química Nova","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700020&lang=pt" 
"S0100-40422011000700029-scl","Aprendizagem baseada em problemas: uma experiência no ensino de química toxicológica","Lopes, Renato Matos, Silva Filho, Moacelio Veranio, Marsden, Melissa, Alves, Neila Guimarães","Química Nova; 34(7); 1275-1280","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700029&lang=pt" 
"S0100-40422011000700027-scl","Otimização e validação de método multirresíduo para determinação de sulfonamidas em camarão cultivado por cromatografia líquida de alta eficiência com detecção por UV","Santos, Paloma Nascimento dos, Maciel, Maria Inês Sucupira, Lavorante, Beatriz Regina Brito de Oliveira, Medeiros, Marcelo de Mélo, Albuquerque Júnior, Eden Cavalcanti de","Química Nova; 34(7); 1265-1270","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700027&lang=pt" 
"S0100-40422011000700025-scl","A screening method for detection of hexavalent chromium levels in soils","Franco, Débora V, Rodrigues, Maria Lucia Kolowski, Bavaresco, Jovana, Jardim, Wilson F","Química Nova; 34(7); 1255-1259","Química Nova","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700025&lang=pt" 
"S0100-40422011000700026-scl","Análise de pesticidas organoclorados em água usando a microextração em fase sólida por headspace com cromatografia gasosa e espectrometria de massas","Prates, Crislaine Batista, Gebara, Sâmya Soler, Ré-Poppi, Nilva","Química Nova; 34(7); 1260-1264","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700026&lang=pt" 
"S0100-40422011000700028-scl","Determinação rápida de oseltamivir em cápsulas por cromatografia líquida de ultraeficiência com detector por arranjo de diodos","Antunes, Marina Venzon, Griebeler, Bárbara Estefânia Fraga, Linden, Rafael","Química Nova; 34(7); 1271-1274","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700028&lang=pt" 
"S0100-40422011000700033-scl","Errata","","Química Nova; 34(7); I-I","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700033&lang=pt" 
"S0100-40422011000700002-scl","Fontes e distribuição de matéria orgânica sedimentar no complexo estuarino-lagunar de Mundaú-Manguaba/AL, utilizando esterois e alcoóis como indicadores","Ribeiro, Maria Antonia T. S. B, Knoppers, Bastiaan A, Carreira, Renato S","Química Nova; 34(7); 1111-1118","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700002&lang=pt" 
"S0100-40422011000700006-scl","Identificação de alguns constituintes químicos de Indigofera hirsuta Linn. (Fabaceae) por CLAE-IES-EM (TOF) e avaliação da atividade antirradicalar","Moura, Adriana Candido da Silva, Vilega, Wagner, Santos, Lourdes Campaner dos","Química Nova; 34(7); 1136-1140","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700006&lang=pt" 
"S0100-40422011000700007-scl","Caracterización de la biomasa inactiva de Aspergillus niger O-5 como sorbente de Pb (II)","Horrutiner, Yusleydi Enamorado, Tagle, Margarita Villanueva, Díaz, Ianeya Hernández, Pérez, Orquídea Coto, Alfonso, Mario S. Pomares","Química Nova; 34(7); 1141-1146","Química Nova","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700007&lang=pt" 
"S0100-40422011000700008-scl","Synthesis of quinoxaline 1,4-di-N-oxide derivatives on solid support using room temperature and microwave-assisted solvent-free procedures","Gómez-Caro, Lilia C, Sánchez-Sánchez, Mario, Bocanegra-García, Virgilio, Rivera, Gildardo, Monge, Antonio","Química Nova; 34(7); 1147-1151","Química Nova","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700008&lang=pt" 
"S0100-40422011000700010-scl","In situ synthesis of nanoclay filled polyethylene using polymer supported metallocene catalyst system","Murthy, Z. V. P, Parikh, Parimal A, Rajesh, Smitha","Química Nova; 34(7); 1157-1162","Química Nova","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700010&lang=pt" 
"S0100-40422011000700012-scl","Solubilização alcalina de peixes e otimização multivariada para determinação de chumbo e manganês usando espectrometria de absorção atômica com forno de grafite","Pereira, Luciano de Almeida, Windmöller, Cláudia Carvalhinho, Silva, José Bento Borba da, Borges Neto, Waldomiro","Química Nova; 34(7); 1167-1172","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700012&lang=pt" 
"S0100-40422011000700013-scl","Influência do tipo de ácido e tempo de envelhecimento na atividade fotocatalítica de filmes finos de TiO2","Nakamura, Liana Key Okada, Vaz, Jorge Moreira","Química Nova; 34(7); 1173-1176","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700013&lang=pt" 
"S0100-40422011000700014-scl","Desenvolvimento e validação de método analítico para determinação de benzoato, sorbato, metil e propilparabenos em produtos alimentícios utilizando a eletroforese capilar","Petruci, João Flávio da Silveira, Cardoso, Arnaldo Alves, Pereira, Elisabete Alves","Química Nova; 34(7); 1177-1181","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700014&lang=pt" 
"S0100-40422011000700015-scl","Constituintes químicos e atividade Leishmanicida de Gustavia elliptica (Lecythidaceae)","Almeida, Maria de Fátima Oliveira, Melo, Ana Cláudia Rodrigues de, Pinheiro, Maria Lúcia Belém, Silva, Jefferson Rocha de Andrade, Souza, Afonso Duarte Leão de, Barison, Andersson, Campos, Francinete Ramos, Amaral, Ana Cláudia Fernandes, Machado, Gerzia Maria de Carvalho, Leon, Leonor Laura Pinto","Química Nova; 34(7); 1182-1187","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700015&lang=pt" 
"S0100-40422011000700016-scl","Uso da cromatografia gasosa bidimensional abrangente (GC×GC) na caracterização de misturas biodiesel/diesel: aplicação ao biodiesel de sebo bovino","Moraes, Maria Silvana A, Zini, Claudia A, Gomes, Carolina B, Bortoluzzi, Janaína H, Mühlen, Carin von, Caramão, Elina B","Química Nova; 34(7); 1188-1192","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700016&lang=pt" 
"S0100-40422011000700017-scl","Remoção dos corantes azul brilhante, amarelo crepúsculo e amarelo tartrazina de soluções aquosas utilizando carvão ativado, terra ativada, terra diatomácea, quitina e quitosana: estudos de equilíbrio e termodinâmica","Dotto, Guilherme Luiz, Vieira, Mery Luiza Garcia, Gonçalves, Janaína Oliveira, Pinto, Luiz Antônio de Almeida","Química Nova; 34(7); 1193-1199","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700017&lang=pt" 
"S0100-40422011000700018-scl","Efeito da temperatura do ar de secagem sobre o teor e a composição química do óleo essencial de Pectis brevipedunculata","Oliveira, Marcia Terezinha Ramos de, Berbert, Pedro Amorim, Matos, Carlos Roberto Ribeiro, Mathias, Leda, Moreira, Rafaela Oliveira","Química Nova; 34(7); 1200-1204","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700018&lang=pt" 
"S0100-40422011000700019-scl","Sistema de análises em fluxo polivalente para a determinação espectrofotométrica de fármacos","Schmidt Jr, Erlando, Melchert, Wanessa R, Rocha, Fábio R. P","Química Nova; 34(7); 1205-1210","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700019&lang=pt" 
"S0100-40422011000700021-scl","Diferentes estratégias para a reticulação de quitosana","Gonsalves, Arlan de Assis, Araújo, Cleônia Roberta Melo, Soares, Nivaldo Alves, Goulart, Marília Oliveira Fonseca, Abreu, Fabiane Caxico de","Química Nova; 34(7); 1215-1223","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700021&lang=pt" 
"S0100-40422011000700022-scl","Análise térmica aplicada a fármacos e formulações farmacêuticas na indústria farmacêutica","Oliveira, Marcelo Antonio de, Yoshida, Maria Irene, Lima Gomes, Elionai Cassiana de","Química Nova; 34(7); 1224-1230","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700022&lang=pt" 
"S0100-40422011000700023-scl","Biosilicato®: histórico de uma vitrocerâmica brasileira de elevada bioatividade","Siqueira, Renato Luiz, Zanotto, Edgar Dutra","Química Nova; 34(7); 1231-1241","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700023&lang=pt" 
