"S0102-69092001000200006-scl","Revisitando o messianismo no Brasil e profetizando seu futuro","Negrão, Lísias Nogueira","Revista Brasileira de Ciências Sociais; 16(46); 119-129","Revista Brasileira de Ciências Sociais","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092001000200006&lang=pt" 
"S0100-41582001000200021-scl","Sporothrix eucalypti, um novo patógeno do eucalipto no Brasil","ALFENAS, ACELINO C., ZAUZA, EDIVAL A.V., ROSA, OSMAR P.P., ASSIS, TEOTÔNIO F.","Fitopatologia Brasileira; 26(2); 221-221","Fitopatologia Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582001000200021&lang=pt" 
"S0100-41582001000200020-scl","Colonização de estromas de Sphaerodothis acrocomiae agente causal da lixa grande do coqueiro por Acremonium persicinum","WARWICK, DULCE REGINA NUNES","Fitopatologia Brasileira; 26(2); 220-220","Fitopatologia Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582001000200020&lang=pt" 
"S0100-41582001000200001-scl","Epidemiologia comparativa entre os patossistemas temperado e tropical: conseqüências para a resistência a fungicidas","BERGAMIN FILHO, ARMANDO, AMORIM, LILIAN","Fitopatologia Brasileira; 26(2); 119-127","Fitopatologia Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582001000200001&lang=pt" 
"S0100-41582001000200003-scl","Eficiência de fungicidas no controle da mancha preta e verrugose do amendoim por método de monitoramento","MORAES, SÉRGIO A., GODOY, IGNÁCIO J., PEZZOPANE, JOSÉ R.M., PEREIRA, JOSÉ C.V.N.A., SILVEIRA, LUIZ C.P.","Fitopatologia Brasileira; 26(2); 134-140","Fitopatologia Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582001000200003&lang=pt" 
"S0100-41582001000200004-scl","Caracterização patogênica, fisiológica e morfológica de Pseudocercospora musae","ROSA, REGINA C.T., MENEZES, MARIA","Fitopatologia Brasileira; 26(2); 141-147","Fitopatologia Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582001000200004&lang=pt" 
"S0100-41582001000200007-scl","Infecção latente de Colletotrichum truncatum e Cercospora kikuchii em soja","KLINGELFUSS, LUIZA H., YORINORI, JOSÉ T.","Fitopatologia Brasileira; 26(2); 158-164","Fitopatologia Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582001000200007&lang=pt" 
"S0100-41582001000200009-scl","RT-PCR and Dot Blot hybridization methods for a universal detection of tospoviruses","EIRAS, MARCELO, RESENDE, RENATO O., MISSIAGGIA, ALEXANDRE A., ÁVILA, ANTÔNIO C. DE","Fitopatologia Brasileira; 26(2); 170-175","Fitopatologia Brasileira","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582001000200009&lang=pt" 
"S1516-44462001000200013-scl","Sintomas da mente: introdução à psicopatologia descritiva","Pitta, José C do Nascimento","Revista Brasileira de Psiquiatria; 23(2); 120-120","Revista Brasileira de Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462001000200013&lang=pt" 
"S1516-44462001000200012-scl","Doença: um estudo filosófico","Lima, Mauro Aranha de","Revista Brasileira de Psiquiatria; 23(2); 119-119","Revista Brasileira de Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462001000200012&lang=pt" 
"S1516-44462001000200008-scl","Cocaína: lendas, história e abuso","Ferreira, Pedro Eugênio M, Martini, Rodrigo K","Revista Brasileira de Psiquiatria; 23(2); 96-99","Revista Brasileira de Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462001000200008&lang=pt" 
"S1516-44462001000200006-scl","Ajuste social em pacientes com transtorno afetivo bipolar, unipolar, distimia e depressão dupla","Tucci, Adriana M, Kerr-Corrêa, Florence, Dalben, Ivete","Revista Brasileira de Psiquiatria; 23(2); 79-87","Revista Brasileira de Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462001000200006&lang=pt" 
"S1516-44462001000200007-scl","Escala de Aliança Psicoterápica da Califórnia na versão do paciente","Marcolino, José Alvaro M, Iacoponi, Eduardo","Revista Brasileira de Psiquiatria; 23(2); 88-95","Revista Brasileira de Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462001000200007&lang=pt" 
"S1516-35982001000300001-scl","Valor nutritivo de alguns alimentos para rãs","Castro, Josevane Carvalho, Silva, Dório Anderson Vicente da, Santos, Rondnelly Bitencourt, Modenesi, Vinícius Fassarella, Almeida, Eduardo Faé de","Revista Brasileira de Zootecnia; 30(3); 605-610","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300001&lang=pt" 
"S1516-35982001000300006-scl","Teores de carboidratos não-estruturais, nitrogênio total e peso de raízes em Coastcross-1 (Cynodon dactylon (L.) Pers) pastejado por ovinos","Cecato, Ulysses, Cano, Clovenilson Cláudio Perissato, Bortolo, Marcelino, Herling, Valdo Rodrigues, Canto, Marcos Weber do, Castro, Christian Roberto de Carvalho","Revista Brasileira de Zootecnia; 30(3); 644-650","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300006&lang=pt" 
"S1516-35982001000300024-scl","Valores de aminoácidos digestíveis verdadeiros e equações de predição dos aminoácidos digestíveis do grão e de subprodutos do trigo para aves","Nunes, Ricardo Vianna, Rostagno, Horacio Santiago, Albino, Luiz Fernando Teixeira, Gomes, Paulo Cezar, Nascimento, Adriana Helena do","Revista Brasileira de Zootecnia; 30(3); 774-784","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300024&lang=pt" 
"S1516-35982001000300022-scl","Utilização do alho (Allium sativum L.) como promotor de crescimento de frangos de corte","Freitas, Reginaldo de, Fonseca, José Brandão, Soares, Rita da Trindade Ribeiro Nobre, Rostagno, Horacio Santiago, Soares, Paulo Rubens","Revista Brasileira de Zootecnia; 30(3); 761-765","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300022&lang=pt" 
"S1516-35982001000300011-scl","Avaliação de fontes de amônia para o tratamento de fenos de gramíneas tropicais. 2. Compostos nitrogenados","Reis, Ricardo Andrade, Rodrigues, Luis Roberto de Andrade, Resende, Kléber Tomás de, Pereira, João Ricardo Alves, Ruggieri, Ana Cláudia","Revista Brasileira de Zootecnia; 30(3); 682-686","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300011&lang=pt" 
"S1516-35982001000300020-scl","Substituição parcial do farelo de soja por soja integral extrusada na dieta de leitões desmamados","Bertol, Teresinha Marisa, Mores, Nelson, Franke, Márcia Regina","Revista Brasileira de Zootecnia; 30(3); 744-752","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300020&lang=pt" 
"S1516-35982001000300015-scl","Parâmetros genéticos para produções de leite e gordura nas três primeiras lactações de vacas Holandesas","Freitas, Ary Ferreira de, Durães, Marcus Cordeiro, Valente, José, Teixeira, Nilson Milagres, Martinez, Mário Luiz, Magalhães Junior, Márcio Nery","Revista Brasileira de Zootecnia; 30(3); 709-713","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300015&lang=pt" 
"S1516-35982001000300016-scl","Comparação entre alguns critérios de seleção para crescimento na raça Nelore","Garnero, Analía del Valle, Lôbo, Raysildo Barbosa, Bezerra, Luiz Antônio Framartino, Oliveira, Henrique Nunes de","Revista Brasileira de Zootecnia; 30(3); 714-718","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300016&lang=pt" 
"S1516-35982001000300018-scl","Ganho de peso da desmama aos 12 meses e peso aos 12 meses de bovinos Nelore e cruzas com Nelore","Perotto, Daniel, Cubas, Antonio Carlos, Abrahão, José Jorge dos Santos, Mella, Sílvio Carlos","Revista Brasileira de Zootecnia; 30(3); 730-735","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300018&lang=pt" 
"S1516-35982001000300021-scl","Dietas para leitões em aleitamento e pós-desmame","Ferreira, Vanusa Patrícia de Araújo, Ferreira, Aloízio Soares, Donzele, Juarez Lopes, Albino, Luiz Fernando Teixeira, Gomes, Paulo Cezar, Cecon, Paulo Roberto, Teixeira, Alexandre de Oliveira","Revista Brasileira de Zootecnia; 30(3); 753-760","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300021&lang=pt" 
"S1516-35982001000300033-scl","Efeito do sexo e do peso ao abate sobre a produção de carne de cordeiro. I. Velocidade de crescimento, caracteres quantitativos da carcaça, pH da carne e resultado econômico","Siqueira, Edson Ramos de, Simões, Christian Deodato, Fernandes, Simone","Revista Brasileira de Zootecnia; 30(3); 844-848","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300033&lang=pt" 
"S1516-35982001000300027-scl","Efeito da adição da enzima fitase sobre o desempenho e a digestibilidade ileal de nutrientes","Tejedor, Anel Atencio, Albino, Luiz Fernando Teixeira, Rostagno, Horacio Santiago, Vieites, Flávio Medeiros","Revista Brasileira de Zootecnia; 30(3); 802-808","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300027&lang=pt" 
"S1516-35982001000300028-scl","Efeito da adição de enzimas em dietas de frangos de corte à base de milho e farelo de soja sobre a digestibilidade ileal de nutrientes","Tejedor, Anel Atencio, Albino, Luiz Fernando Teixeira, Rostagno, Horacio Santiago, Lima, Cristina Amorim Ribeiro de, Vieites, Flávio Medeiros","Revista Brasileira de Zootecnia; 30(3); 809-816","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300028&lang=pt" 
"S1516-35982001000300030-scl","Método simples e acessível para determinar amônia liberada pela cama aviária","Hernandes, Renata, Cazetta, Jairo Osvaldo","Revista Brasileira de Zootecnia; 30(3); 824-829","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300030&lang=pt" 
"S1516-35982001000300031-scl","Lasalocida sódica suplementada via sal para fêmeas de corte mantidas em pastagem cultivada de estação fria","Roso, Cledson, Restle, João","Revista Brasileira de Zootecnia; 30(3); 830-834","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300031&lang=pt" 
"S1516-35982001000300032-scl","Efeito de sistemas de alimentação no ganho de peso e desempenho reprodutivo de novilhas Nelore acasaladas aos 17/18 meses","Semmelmann, Cláudio Eduard Neves, Lobato, José Fernando Piva, Rocha, Marta Gomes da","Revista Brasileira de Zootecnia; 30(3); 835-843","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300032&lang=pt" 
"S1516-35982001000300023-scl","Inclusão da levedura de cana-de-açúcar (Saccharomyces cerevisiae) em dietas para frangos de corte","Grangeiro, Márcio Glayton Araújo, Fuentes, Maria de Fátima Freire, Freitas, Ednardo Rodrigues, Espíndola, Gastão Barreto, Souza, Francisco Militão de","Revista Brasileira de Zootecnia; 30(3); 766-773","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300023&lang=pt" 
"S1516-35982001000300002-scl","Digestibilidade aparente da energia e nutrientes do farelo de canola pela tilápia do Nilo (Oreochromis niloticus)","Furuya, Wilson Massamitu, Pezzato, Luiz Edivaldo, Miranda, Edma Carvalho de, Furuya, Valéria Rossetto Barriviera, Barros, Margarida Maria, Lanna, Eduardo Arruda Teixeira","Revista Brasileira de Zootecnia; 30(3); 611-616","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300002&lang=pt" 
"S1516-35982001000300004-scl","Avaliação de uma pastagem de Coastcross-1 (Cynodon dactylon (L.) Pers) sob diferentes níveis de matéria seca residual","Bortolo, Marcelino, Cecato, Ulysses, Martins, Elias Nunes, Cano, Clovenilson Claudio Perissato, Coalho, Marcia Regina, Canto, Marcos Weber do, Santos, Geraldo Tadeu dos","Revista Brasileira de Zootecnia; 30(3); 627-635","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300004&lang=pt" 
"S1516-35982001000300007-scl","Doses de nitrogênio e enxofre na produção e qualidade da forragem de campo natural de planossolo no Rio Grande do Sul","Cunha, Marcelo Könsgen, Siewerdt, Lotar, Silveira Júnior, Paulo, Siewerdt, Frank","Revista Brasileira de Zootecnia; 30(3); 651-658","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300007&lang=pt" 
"S1516-35982001000300009-scl","Composição química e digestibilidade de fenos tratados com amônia anidra ou uréia","Reis, Ricardo Andrade, Rodrigues, Luis Roberto de Andrade, Pereira, João Ricardo Alves, Ruggieri, Ana Cláudia","Revista Brasileira de Zootecnia; 30(3); 666-673","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300009&lang=pt" 
"S1516-35982001000300010-scl","Avaliação de fontes de amônia para o tratamento de fenos de gramíneas tropicais. 1. Constituintes da parede celular, poder tampão e atividade ureática","Reis, Ricardo Andrade, Rodrigues, Luis Roberto de Andrade, Resende, Kléber Tomás de, Pereira, João Ricardo Alves, Ruggieri, Ana Cláudia","Revista Brasileira de Zootecnia; 30(3); 674-681","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300010&lang=pt" 
"S1516-35982001000300012-scl","Nodulação e fixação biológica de nitrogênio de Adesmia latifolia e Lotus corniculatus em vasos de Leonard","Scheffer-Basso, Simone Meredith, Voss, Márcio, Jacques, Aino Victor Ávila","Revista Brasileira de Zootecnia; 30(3); 687-693","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300012&lang=pt" 
"S1516-35982001000300017-scl","Fatores genéticos e de meio na produção de leite de caprinos leiteiros","Gonçalves, Heraldo Cesar, Silva, Martinho de Almeida e, Wechsler, Francisco Stefano, Ramos, Alcides Amorim","Revista Brasileira de Zootecnia; 30(3); 719-729","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300017&lang=pt" 
"S1516-35982001000300025-scl","Composição bromatológica, energia metabolizável e equações de predição da energia do grão e de subprodutos do trigo para pintos de corte","Nunes, Ricardo Vianna, Rostagno, Horacio Santiago, Albino, Luiz Fernando Teixeira, Gomes, Paulo Cezar, Toledo, Rodrigo Santana","Revista Brasileira de Zootecnia; 30(3); 785-793","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300025&lang=pt" 
"S1516-35982001000300026-scl","Utilização de dietas úmidas e de rações e água de bebida com edulcorante para leitões desmamados aos 21 dias de idade e efeitos sobre o desenvolvimento histológico e enzimático intestinal","Silva, Caio Abércio da, Kronka, Rodolfo Nascimento, Thomaz, Maria Cristina, Kronka, Sérgio Nascimento, Soto, Wilson Castillo, Carvalho, Luís Euquério de","Revista Brasileira de Zootecnia; 30(3); 794-801","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300026&lang=pt" 
"S1516-35982001000300029-scl","Teste de um sucedâneo na produção de vitelos","Alves, Pedro Afonso Moreira, Lizieire, Rosane Scatamburlo","Revista Brasileira de Zootecnia; 30(3); 817-823","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300029&lang=pt" 
"S1516-35982001000300034-scl","Conteúdo corporal e exigências líquidas e dietéticas de macroelementos minerais (Ca, P, Mg, Na e K) de novilhos mestiços Holandês-Gir em ganho compensatório","Almeida, Maria Izabel Vieira de, Fontes, Carlos Augusto de Alencar, Almeida, Fernando Queiroz de, Campos, Oriel Fajardo, Guimarães, Rodrigo Furtado","Revista Brasileira de Zootecnia; 30(3); 849-857","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300034&lang=pt" 
"S1516-35982001000300035-scl","Efeito das fontes de amido e nitrogênio de diferentes degradabilidades ruminais.1. Digestibilidades parcial e total","Fregadolli, Fábio Luiz, Zeoula, Lúcia Maria, Prado, Ivanor Nunes do, Branco, Antônio Ferriani, Caldas Neto, Saul Ferreira, Kassies, Marcos Paulo, Dalponte, Augusto Ortega","Revista Brasileira de Zootecnia; 30(3); 858-869","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300035&lang=pt" 
"S1516-35982001000300036-scl","Efeito das fontes de amido e nitrogênio de diferentes degradabilidades ruminais.2. pH, concentração de amônia no líquido ruminal e eficiência de síntese microbiana","Fregadolli, Fábio Luiz, Zeoula, Lúcia Maria, Branco, Antônio Ferriani, Prado, Ivanor Nunes do, Caldas Neto, Saul Ferreira, Guimarães, Kátia Cilene, Kassies, Marcos Paulo, Dalponte, Augusto Ortega","Revista Brasileira de Zootecnia; 30(3); 870-879","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300036&lang=pt" 
"S1516-35982001000300037-scl","Efeito do período experimental sobre a fermentação ruminal e eficiência de síntese microbiana em bovinos alimentados com dois níveis de volumosos","Guimarães, Kátia Cylene, Branco, Antonio Ferriani, Zeoula, Lúcia Maria, Alcalde, Claudete Regina, Fregadolli, Fábio Luís, Caldas Neto, Saul Ferreira","Revista Brasileira de Zootecnia; 30(3); 880-887","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300037&lang=pt" 
"S1516-35982001000300038-scl","Efeito do período experimental sobre a digestão parcial e total em bovinos alimentados com dois níveis de volumosos","Guimarães, Kátia Cylene, Branco, Antonio Ferriani, Zeoula, Lúcia Maria, Prado, Ivanor Nunes do, Mouro, Gisele Fernanda, Maia, Fábio Jose, Rigolon, Luís Paulo","Revista Brasileira de Zootecnia; 30(3); 888-896","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300038&lang=pt" 
"S1516-35982001000300019-scl","Efeitos da utilização de diferentes covariáveis na avaliação do ganho de peso médio diário em suínos","Pita, Fabiano Veraldo da Costa, Albuquerque, Lucia Galvão de","Revista Brasileira de Zootecnia; 30(3); 736-743","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300019&lang=pt" 
"S1516-35982001000300013-scl","Desempenho até a desmama de bezerros Nelore e cruzas com Nelore","Cubas, Antonio Carlos, Perotto, Daniel, Abrahão, José Jorge dos Santos, Mella, Sílvio Carlos","Revista Brasileira de Zootecnia; 30(3); 694-701","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300013&lang=pt" 
"S1516-35982001000300014-scl","Produção de leite e comportamento de amamentação em cinco sistemas de produção de gado de corte","Espasandin, Ana Carolina, Packer, Irineu Umberto, Alencar, Maurício Mello de","Revista Brasileira de Zootecnia; 30(3); 702-708","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300014&lang=pt" 
"S1516-35982001000300040-scl","Eficiência de utilização da energia metabolizável para mantença e ganho de peso e exigências de energia metabolizável e de nutrientes digestíveis totais de bovinos Nelore, não-castrados","Véras, Antonia Sherlânea Chaves, Valadares Filho, Sebastião de Campos, Silva, José Fernando Coelho da, Paulino, Mário Fonseca, Cecon, Paulo Roberto, Ferreira, Marcelo de Andrade, Valadares, Rilene Ferreira Diniz, Moraes, Eduardo Henrique Bevitori Kling de","Revista Brasileira de Zootecnia; 30(3); 904-910","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300040&lang=pt" 
"S1516-35982001000300039-scl","Digestibilidade aparente da matéria seca, matéria orgânica e energia bruta e nutrientes digestíveis totais de uma ração completa para bovinos de diferentes grupos genéticos","Lançanova, José Antônio Cogo, Oliveira, Mauro Dal Secco de, Pacola, Laércio José, Vilela, Lucia Maria Ribeiro, Figueiredo, Leopoldo Andrade de, Malheiros, Euclides Braga, Sampaio, Alexandre Amstalden Moraes","Revista Brasileira de Zootecnia; 30(3); 897-903","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000300039&lang=pt" 
"S1516-44462001000200003-scl","Uma interação promissora entre a neurociência básica e a terapêutica em psiquiatria","Brasil Neto, Joaquim P","Revista Brasileira de Psiquiatria; 23(2); 61-61","Revista Brasileira de Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462001000200003&lang=pt" 
