"S1516-89132009000600017-scl","Leaf surface characters applied to Lauraceae taxonomy in a Seasonal Forest of Southern Brazil","Ceolin, Guilherme Bordignon, Rosito, Jumaida Maria, Canto-Dorow, Thais Scotti do","Brazilian Archives of Biology and Technology; 52(6); 1453-1460","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000600017&lang=pt" 
"S0104-026X2009000300006-scl","Translocalidades: por uma política feminista da tradução","Costa, Claudia de Lima, Alvarez, Sonia E","Revista Estudos Feministas; 17(3); 739-742","Revista Estudos Feministas","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2009000300006&lang=pt" 
"S0104-026X2009000300001-scl","Editorial","","Revista Estudos Feministas; 17(3); 647-651","Revista Estudos Feministas","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2009000300001&lang=pt" 
"S0104-026X2009000300017-scl","Sexo e cor: categorias de controle social e reprodução das desigualdades socioeconômicas no brasil","Rosa, Waldemir","Revista Estudos Feministas; 17(3); 889-899","Revista Estudos Feministas","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2009000300017&lang=pt" 
"S0104-026X2009000300016-scl","Trabalho doméstico: desafios para o trabalho decente","Sanches, Solange","Revista Estudos Feministas; 17(3); 879-888","Revista Estudos Feministas","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2009000300016&lang=pt" 
"S0104-026X2009000300012-scl","Apresentação","Bonetti, Alinne, Querino, Ana Carolina","Revista Estudos Feministas; 17(3); 847-850","Revista Estudos Feministas","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2009000300012&lang=pt" 
"S0104-026X2009000300010-scl","Cravo, canela, bala e favela","Schmidt, Simone Pereira","Revista Estudos Feministas; 17(3); 799-817","Revista Estudos Feministas","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2009000300010&lang=pt" 
"S0104-026X2009000300015-scl","Trabalhadores urbanos e domésticos: a constituição federal e sua assimetria","Mattos, Miguel Ragone de","Revista Estudos Feministas; 17(3); 871-878","Revista Estudos Feministas","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2009000300015&lang=pt" 
"S0104-026X2009000300013-scl","Novos arranjos familiares, velhas convenções sociais de gênero: a licença-parental como política pública para lidar com essas tensões","Pinheiro, Luana, Galiza, Marcelo, Fontoura, Natália","Revista Estudos Feministas; 17(3); 851-859","Revista Estudos Feministas","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2009000300013&lang=pt" 
"S0104-026X2009000300024-scl","Socializadas bajo el franquismo, rebeldes en la transicion, feministas siempre (Reflexiones sobre una obra de actualidad)","Subirats, Marina","Revista Estudos Feministas; 17(3); 930-932","Revista Estudos Feministas","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2009000300024&lang=pt" 
"S0104-026X2009000300022-scl","Uma síntese da história das mulheres na Argentina","Vázquez, María Laura Osta","Revista Estudos Feministas; 17(3); 926-928","Revista Estudos Feministas","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2009000300022&lang=pt" 
"S0104-026X2009000300021-scl","A história das mulheres e as representações do feminino na história","Farias, Marcilene Nascimento de","Revista Estudos Feministas; 17(3); 924-925","Revista Estudos Feministas","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2009000300021&lang=pt" 
"S0104-026X2009000300020-scl","Uma viagem transnacional do feminismo: outra lente para a história","Veiga, Ana Maria","Revista Estudos Feministas; 17(3); 921-923","Revista Estudos Feministas","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2009000300020&lang=pt" 
"S0104-026X2009000300023-scl","Escritoras cearenses do século XIX","Novaes, Mariana de Souza","Revista Estudos Feministas; 17(3); 292-929","Revista Estudos Feministas","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2009000300023&lang=pt" 
"S0100-69912009000600001-scl","A Revista do CBC está no Medline / PubMed","Manso, José Eduardo Ferreira, Malafaia, Osvaldo, Ferraz, Edmundo Machado","Revista do Colégio Brasileiro de Cirurgiões; 36(6); 470-471","Revista do Colégio Brasileiro de Cirurgiões","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912009000600001&lang=pt" 
"S0100-69912009000600015-scl","Ressecção laparoscópica do segmento lateral esquerdo do fígado em doador para transplante hepático inter-vivos","Coelho, Julio Cezar Uili, Freitas, Alexandre Coutinho Teixeira de, Mathias, Jorge Eduardo Fouto","Revista do Colégio Brasileiro de Cirurgiões; 36(6); 537-538","Revista do Colégio Brasileiro de Cirurgiões","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912009000600015&lang=pt" 
"S1413-70542009000600005-scl","Crescimento e acúmulo de fósforo pela soja cultivada em sucessão a diferentes gramíneas forrageiras adubadas com super fosfato triplo e fosfato reativo de arad","Rodrigues, Carlos Ribeiro, Faquin, Valdemar, Ávila, Fabrício William de, Rodrigues, Tatiana Michlovská, Baliza, Danielle Pereira, Oliveira, Eliezer Augusto Baeta de","Ciência e Agrotecnologia; 33(6); 1486-1494","Ciência e Agrotecnologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000600005&lang=pt" 
"S0104-026X2009000300002-scl","A psicanálise e o dispositivo diferença sexual","Arán, Márcia","Revista Estudos Feministas; 17(3); 653-673","Revista Estudos Feministas","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2009000300002&lang=pt" 
"S0104-026X2009000300003-scl","Masculinidades transgressivas em práticas de barebacking","Silva, Luís Augusto Vasconcelos da","Revista Estudos Feministas; 17(3); 675-699","Revista Estudos Feministas","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2009000300003&lang=pt" 
"S0104-026X2009000300004-scl","¿Es el Chile de la post-dictadura feminista?","Feliu, Verónica","Revista Estudos Feministas; 17(3); 701-715","Revista Estudos Feministas","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2009000300004&lang=pt" 
"S0104-026X2009000300005-scl","Nem Deus, nem amo, nem marido: uma trajetória do feminismo na Argentina - entrevista com María Luisa Femenías","Rial, Carmen Sílvia Moraes, Grossi, Miriam Pillar","Revista Estudos Feministas; 17(3); 717-738","Revista Estudos Feministas","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2009000300005&lang=pt" 
"S0104-026X2009000300007-scl","Construindo uma política feminista translocal da tradução","Alvarez, Sonia E","Revista Estudos Feministas; 17(3); 743-753","Revista Estudos Feministas","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2009000300007&lang=pt" 
"S0104-026X2009000300008-scl","Límites y fronteras: la pedagogía del cruce y la transdisciplina en la obra de Gloria Anzaldúa","Belausteguigoitia Rius, Marisa","Revista Estudos Feministas; 17(3); 755-767","Revista Estudos Feministas","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2009000300008&lang=pt" 
"S0104-026X2009000300009-scl","Sedução e identidade nacional: dançarinas eróticas brasileiras no Queens, Nova York","Maia, Suzana","Revista Estudos Feministas; 17(3); 769-797","Revista Estudos Feministas","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2009000300009&lang=pt" 
"S0104-026X2009000300014-scl","Pesquisas de usos do tempo: um instrumento para aferir as desigualdades de gênero","Ramos, Daniela Peixoto","Revista Estudos Feministas; 17(3); 861-870","Revista Estudos Feministas","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2009000300014&lang=pt" 
"S0104-026X2009000300018-scl","Gênero e combate à pobreza: programa bolsa família","Mariano, Silvana Aparecida, Carloto, Cássia Maria","Revista Estudos Feministas; 17(3); 901-908","Revista Estudos Feministas","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2009000300018&lang=pt" 
"S0104-026X2009000300019-scl","Notas para a interpretação das desigualdades raciais na educação","Valverde, Danielle Oliveira, Stocco, Lauro","Revista Estudos Feministas; 17(3); 909-920","Revista Estudos Feministas","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2009000300019&lang=pt" 
"S0100-69912009000600009-scl","Efeito do ácido ascórbico e da hidrocortisona na cicatrização anastomótica intestinal","Petroianu, Andy, Alberti, Luiz Ronaldo, Souza, Soraya Diniz e, Martins, Silmar Grey","Revista do Colégio Brasileiro de Cirurgiões; 36(6); 509-513","Revista do Colégio Brasileiro de Cirurgiões","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912009000600009&lang=pt" 
"S0104-026X2009000300011-scl","Revistas y políticas de traducción del feminismo mexicano contemporáneo","Millán, Márgara","Revista Estudos Feministas; 17(3); 819-846","Revista Estudos Feministas","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2009000300011&lang=pt" 
"S0864-21252009000400001-cub","Influenza A H1N1: una prueba en tiempo real para los sistemas de salud","Gala González, Ángela, Berdasquera Corcho, Denis","Revista Cubana de Medicina General Integral; 25(4); 1-4","Revista Cubana de Medicina General Integral","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252009000400001&lang=pt" 
