"S0034-72992007000300006-scl","Imunoglobulina A secretora, proteínas totais e fluxo de saliva nas ulcerações aftosas recorrentes","Martinez, Kennedy de Oliveira, Mendes, Lauro Lúcio, Alves, José Bento","Revista Brasileira de Otorrinolaringologia; 73(3); 323-328","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000300006&lang=pt" 
"S0034-72992007000300017-scl","Atenção seletiva: PSI em crianças com distúrbio de aprendizagem","Garcia, Vera Lúcia, Pereira, Liliane Desgualdo, Fukuda, Yotaka","Revista Brasileira de Otorrinolaringologia; 73(3); 404-411","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000300017&lang=pt" 
"S0034-72992007000300019-scl","Análise crítica dos métodos de mensuração do zumbido","Azevedo, Andréia Aparecida de, Oliveira, Patrícia Mello de, Siqueira, Adriana Gomes de, Figueiredo, Ricardo Rodrigues","Revista Brasileira de Otorrinolaringologia; 73(3); 418-423","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000300019&lang=pt" 
"S0034-72992007000300020-scl","Achado ocasional de doenças neurológicas durante a pesquisa da surdez infantil através do BERA","Sousa, Luiz Carlos Alves de, Rodrigues, Luciano da Silveira, Piza, Marcelo Ribeiro de Toledo, Ferreira, Denise Rezende, Ruiz, Danielle Barbosa","Revista Brasileira de Otorrinolaringologia; 73(3); 424-428","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000300020&lang=pt" 
"S0034-72992007000300002-scl","Repercussão das medidas de correção das comorbidades no resultado da reabilitação vestibular de idosos","Bittar, Roseli Saraiva Moreira, Simoceli, Lucinda, Pedalini, Maria Elisabete Bovino, Bottino, Marco Aurélio","Revista Brasileira de Otorrinolaringologia; 73(3); 295-298","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000300002&lang=pt" 
"S1519-566X2007000300003-scl","Insectos acuáticos asociados a los lagos interdunarios de la región central del Estado de Veracruz, México","Peralta, Luis A., Deloya, Cuauhtémoc, Moreno-Casasola, Patricia","Neotropical Entomology; 36(3); 342-355","Neotropical Entomology","Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2007000300003&lang=pt" 
"S1678-58782007000200010-scl","A Study on out-of-phase current pulses of the double wire MIG/MAG process with insulated potentials on coating applications: part I","Motta, Marcelo F., Dutra, Jair Carlos, Gohr Jr, Raul, Scotti, Américo","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 29(2); 202-206","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782007000200010&lang=pt" 
"S1678-58782007000200009-scl","Effect of cutting speed and cutting fluid on the BUE geometry of a SAE 12L14 free machining steel","Reis, Leandro L. G., Silva Júnior, Washington M. da, Machado, Álisson R.","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 29(2); 196-201","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782007000200009&lang=pt" 
"S1678-58782007000200006-scl","Rotating disk flow and heat transfer of a conducting non-newtonian fluid with suction-injection and ohmic heating","Attia, Hazem A.","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 29(2); 168-173","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782007000200006&lang=pt" 
"S1678-58782007000200005-scl","The carreau-yasuda fluids: a skin friction equation for turbulent flow in pipes and kolmogorov dissipative scales","Andrade, Luiz Claudio F., Petronílio, Jamilson A., Maneschy, Calos Edilson de A., Cruz, Daniel Onofre de A.","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 29(2); 162-167","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782007000200005&lang=pt" 
"S1678-58782007000200004-scl","Acoustical vibration characterics of prefabricated panels employed in industrialized construction","Souza, Henor Artur de, Neves, Francisco de A. das, Pereira, Cristiano C. G., Sales, Urânia Costa","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 29(2); 152-161","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782007000200004&lang=pt" 
"S1678-58782007000200003-scl","Mixed convection heat transfer in rotating vertical elliptic ducts","Lasode, Olumuyiwa A.","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 29(2); 142-151","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782007000200003&lang=pt" 
"S1678-58782007000200011-scl","A Study on out-of-phase current pulses of the double wire MIG/MAG process with insulated potentials on coating applications: part II","Motta, Marcelo F., Dutra, Jair Carlos, Gohr Jr, Raul, Scotti, Américo","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 29(2); 207-210","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782007000200011&lang=pt" 
"S1678-58782007000200002-scl","Studies on the cooling minimum quantity and conventional cooling at hardened steels in grinding process","Aguiar, Paulo Roberto de, Catai, Rodrigo Eduardo, Bianchi, Eduardo Carlos, Freitas, Roberto de","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 29(2); 136-141","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782007000200002&lang=pt" 
"S1516-93322007000200001-scl","Desafios: disseminação do conhecimento, indexação e meios eletrônicos","Aranha, Leila Rangel de Carvalho","Revista Brasileira de Ciências Farmacêuticas; 43(2); i-iv","Revista Brasileira de Ciências Farmacêuticas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000200001&lang=pt" 
"S1516-93322007000200005-scl","Permeação cutânea in vitro do ácido kójico","Sato, Mayumi Eliza Otsuka, Gomara, Fernanda, Pontarolo, Roberto, Andreazza, Itamar Francisco, Zaroni, Mariella","Revista Brasileira de Ciências Farmacêuticas; 43(2); 195-203","Revista Brasileira de Ciências Farmacêuticas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000200005&lang=pt" 
"S1516-93322007000200007-scl","Simultaneous determination of chlorogenic acid, caffeic acid and caffeine in hydroalcoholic and aqueous extracts of Ilex paraguariensis by HPLC and correlation with antioxidant capacity of the extracts by DPPH· reduction","Rivelli, Diogo Pineda, Silva, Vanessa Vitoriano da, Ropke, Cristina Dislich, Miranda, Denise Varella, Almeida, Rebeca Leite, Sawada, Tania Cristina Higashi, Barros, Silvia Berlanga de Moraes","Revista Brasileira de Ciências Farmacêuticas; 43(2); 215-222","Revista Brasileira de Ciências Farmacêuticas","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000200007&lang=pt" 
"S1516-93322007000200011-scl","Comparação de métodos de análise para o ácido pantotênico em alimentos","Moreschi, Elaine Cristina Pinto, Almeida-Muradian, Ligia Bicudo de","Revista Brasileira de Ciências Farmacêuticas; 43(2); 247-252","Revista Brasileira de Ciências Farmacêuticas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000200011&lang=pt" 
"S1516-93322007000200009-scl","Development and validation of a new method for the quantification of norfloxacin by HPLC-UV and its application to a comparative pharmacokinetic study in human volunteers","Bedor, Danilo César Galindo, Gonçalves, Talita Mota, Bastos, Leila Leal, Sousa, Carlos Eduardo Miranda de, Abreu, Luis Renato Pires de, Oliveira, Eduardo de Jesus, Santana, Davi Pereira de","Revista Brasileira de Ciências Farmacêuticas; 43(2); 231-238","Revista Brasileira de Ciências Farmacêuticas","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000200009&lang=pt" 
"S1516-93322007000200010-scl","Atividade antimicrobiana de Senecio heterotrichius DC. (Asteraceae)","Francescato, Leandro Nicolodi, Deuschle, Regis Augusto Norbert, Mallmann, Carlos Augusto, Alves, Sydney Hartz, Heinzmann, Berta Maria","Revista Brasileira de Ciências Farmacêuticas; 43(2); 239-245","Revista Brasileira de Ciências Farmacêuticas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000200010&lang=pt" 
"S1516-93322007000200013-scl","Abordagem estatística na validação retrospectiva do processo de fabricação de mistura polivitamínica","Vissotto, Aline Lobato Anholeto, Vilela, , Casais, Elvira Blanco, Stefani, Hélide, Martinello, Valeska, Santos Junior, Nelson dos, Sampaio, Maurício, Bou-Chacra, Nádia Araci","Revista Brasileira de Ciências Farmacêuticas; 43(2); 263-272","Revista Brasileira de Ciências Farmacêuticas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000200013&lang=pt" 
"S1516-93322007000200016-scl","Effect of extracts and isolated compounds from Chresta scapigera on viability of Leishmania amazonensis and Trypanosoma cruzi","Schinor, Elisandra Cristina, Salvador, Marcos José, Pral, Elisabeth Mieko Furusho, Alfieri, Silvia Celina, Albuquerque, Sérgio, Dias, Diones Aparecida","Revista Brasileira de Ciências Farmacêuticas; 43(2); 295-300","Revista Brasileira de Ciências Farmacêuticas","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000200016&lang=pt" 
"S1516-93322007000200015-scl","Estudos de QSAR-3D em derivados 5-nitro-2-tiofilidênicos com atividade frente a Staphylococcus aureus multi-resistente","Masunari, Andrea, Tavares, Leoberto Costa","Revista Brasileira de Ciências Farmacêuticas; 43(2); 281-294","Revista Brasileira de Ciências Farmacêuticas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000200015&lang=pt" 
"S1516-93322007000200018-scl","Bio-synthesis and hydrolysis of ethyl phenylacetate and ethyl 2-phenylpropionate in organic solvent by lyophilized mycelia","Torre, Paolo, Converti, Attilio, Domínguez, José Manuel, Gioielli, Luiz Antonio, Pitombo, Ronaldo Nogueira de Moraes, Molinari, Francesco","Revista Brasileira de Ciências Farmacêuticas; 43(2); 309-314","Revista Brasileira de Ciências Farmacêuticas","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000200018&lang=pt" 
"S1516-93322007000200019-scl","Detection of flavonoids in glandular trichomes of Chromolaena species (Eupatorieae, Asteraceae) by reversed-phase high-performance liquid chromatography","Taleb-Contini, Silvia Helena, Schorr, Karin, Costa, Fernando Batista Da, Oliveira, Dionéia Camilo Rodrigues de","Revista Brasileira de Ciências Farmacêuticas; 43(2); 315-321","Revista Brasileira de Ciências Farmacêuticas","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000200019&lang=pt" 
"S1135-57272007000300008-spa","Tendencia y variaciones estacionales de las gastroenteritis por Campylobacter en Valladolid. Serie de cinco años: 2000-2004","Luquero Alcalde, Francisco Javier, Sánchez Padilla, Elisabeth, Eiros Bouza, José María, Domínguez-Gil González, Marta, Gobernado Serrano, Carmen, Bachiller Luquer, Rosario, Castrodeza Sanz, Jose Javier, Ortiz de Lejarazu, Raúl","Revista Española de Salud Pública; 81(3); 319-326","Revista Española de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272007000300008&lang=pt" 
"S1135-57272007000300007-spa","Relación del nivel de actividad física, presión arterial y adiposidad corporal en adolescentes madrileños","Cordente Martínez, Carlos Alberto, García Soidán, Pilar, Sillero Quintana, Manuel, Domínguez Romero, Jesús","Revista Española de Salud Pública; 81(3); 307-317","Revista Española de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272007000300007&lang=pt" 
"S1135-57272007000300006-spa","Comprensión de un documento que informa a los ciudadanos sobre los beneficios y los riesgos del cribado para el cáncer de próstata: Estudio mediante entrevistas semiestructuradas","Sanmamed Santos, Mª José Fernandez de, Ballester Torrens, Mar, Ariza González, Ferran, Casajuana Brunet, Josep","Revista Española de Salud Pública; 81(3); 289-305","Revista Española de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272007000300006&lang=pt" 
"S1135-57272007000300005-spa","Tendencia en la utilización de antiagregantes en la Comunidad Valenciana (2000-2005)","Román Llamosí, Beatriz, Broseta Solaz, Rocío, Quiles Izquierdo, Joan, Úbeda Pascual, Amalia","Revista Española de Salud Pública; 81(3); 279-287","Revista Española de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272007000300005&lang=pt" 
"S1135-57272007000300003-spa","Estimación de la mortalidad atribuible a enfermedades laborales en España, 2004","García García, Ana M., Gadea Merino, Rafael, López Martínez, Vicente","Revista Española de Salud Pública; 81(3); 261-270","Revista Española de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272007000300003&lang=pt" 
"S1135-57272007000300002-spa","Estudio bibliométrico de los artículos originales de la Revista Española de Salud Pública (1991-2000). Parte tercera: análisis de las referencias bibliográficas","Villar Álvarez, Fernando, Estrada Lorenzo, José Manuel, Pérez Andrés, Cristina, Rebollo Rodríguez, Mª José","Revista Española de Salud Pública; 81(3); 247-259","Revista Española de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272007000300002&lang=pt" 
"S1135-57272007000300001-spa","El &quot;nuevo reglamento sanitario internacional&quot;: RSI (2005)","Mínguez Gonzalo, Miguel","Revista Española de Salud Pública; 81(3); 239-246","Revista Española de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272007000300001&lang=pt" 
"S1135-57272007000300004-spa","Incidencia de la hipertransaminemia marcada en un departamento de salud de la Comunidad Valenciana (período 2002-2003)","Castillo-Gómez, Esther, Colomina-Rodríguez, Javier, Gimeno-Vilarrasa, Flor, Moll-Navarro, María Jesús, Guerrero-Espejo, Antonio","Revista Española de Salud Pública; 81(3); 271-278","Revista Española de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272007000300004&lang=pt" 
"S1135-57272007000300009-spa","Salud laboral: conceptos y técnicas para la prevención de riesgos laborales","Ruiz-Frutos, Carlos, García, Ana M., Delclós, Jordi, Benavides, Fernando G.","Revista Española de Salud Pública; 81(3); 327-328","Revista Española de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272007000300009&lang=pt" 
"S0366-69132007000200003-scl","Zircônia parcialmente estabilizada de baixo custo produzida por meio de mistura de pós com aditivos do sistema MgO-Y2O3-CaO","Yoshimura, H. N., Molisani, A. L., Narita, N. E., Gonçalves, M. P., Campos, M. F. de","Cerâmica; 53(326); 116-132","Cerâmica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132007000200003&lang=pt" 
"S1678-58782007000200001-scl","Simulation of blunt leading edge aerothermodynamics in rarefied hypersonic flow","Santos, Wilson F. N.","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 29(2); 123-135","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782007000200001&lang=pt" 
"S1678-58782007000200007-scl","Damage detection in a benchmark structure using AR-ARX models and statistical pattern recognition","Silva, Samuel da, Dias Júnior, Milton, Lopes Junior, Vicente","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 29(2); 174-184","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782007000200007&lang=pt" 
"S1516-93322007000200002-scl","Modelagem molecular aplicada ao desenvolvimento de moléculas com atividade antioxidante visando ao uso cosmético","Scotti, Luciana, Scotti, Marcus Tullius, Cardoso, Carmen, Pauletti, Patrícia, Castro-Gamboa, Ian, Bolzani, Vanderlan da Silva, Velasco, Maria Valéria Robles, Menezes, Carla Maria de Souza, Ferreira, Elizabeth Igne","Revista Brasileira de Ciências Farmacêuticas; 43(2); 153-166","Revista Brasileira de Ciências Farmacêuticas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000200002&lang=pt" 
"S1516-93322007000200003-scl","Lipossomas e suas aplicações terapêuticas: estado da arte","Batista, Cinthia Meireles, Carvalho, Cícero Moraes Barros de, Magalhães, Nereide Stela Santos","Revista Brasileira de Ciências Farmacêuticas; 43(2); 167-179","Revista Brasileira de Ciências Farmacêuticas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000200003&lang=pt" 
