"S0034-71672011000400026-scl","Rights and duties before the exposure to biological hazards","Wiwanitkit, Viroj","Revista Brasileira de Enfermagem; 64(4); 787-787","Revista Brasileira de Enfermagem","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000400026&lang=pt" 
"S0034-71672011000400015-scl","Significado da profissão para alunos que ingressam na graduação em Enfermagem","Spindola, Thelma, Santiago, Maria Madalena de Andrade, Martins, Elizabeth Rose da Costa, Francisco, Marcio Tadeu Ribeiro","Revista Brasileira de Enfermagem; 64(4); 725-731","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000400015&lang=pt" 
"S0034-71672011000400016-scl","Cuidados de enfermagem no pré-operatório e reabilitação de mastectomia: revisão narrativa da literatura","Alves, Pricilla Cândido, Barbosa, Izabel Cristina Falcão Juvenal, Caetano, Joselany Áfio, Fernandes, Ana Fátima Carvalho","Revista Brasileira de Enfermagem; 64(4); 732-737","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000400016&lang=pt" 
"S0034-71672011000400017-scl","Advocacia em saúde na atenção à criança: revisão da literatura","Andrade, Raquel Dully, Mello, Débora Falleiros, Silva, Marta Angélica Iossi, Ventura, Carla Aparecida Arena","Revista Brasileira de Enfermagem; 64(4); 738-744","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000400017&lang=pt" 
"S0034-71672011000400018-scl","Eventos adversos na terapia farmacológica pediátrica: revisão integrativa da literatura","Martins, Tathiana Silva de Souza, Silvino, Zenith Rosa, Silva, Luciana Rodrigues da","Revista Brasileira de Enfermagem; 64(4); 745-750","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000400018&lang=pt" 
"S0034-71672011000400021-scl","Literatura brasileira sobre o trabalho de enfermagem fundamentada em categorias marxianas","Mandú, Edir Nei Teixeira, Peduzzi, Marina, Carvalho, Brígida Gimenez, Silva, Ana Maria Nunes da","Revista Brasileira de Enfermagem; 64(4); 766-773","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000400021&lang=pt" 
"S0034-71672011000400022-scl","Pesquisas com famílias de portadores de transtorno mental","Galera, Sueli Aparecida Frari, Zanetti, Ana Carolina Guidorizzi, Ferreira, Gabriela Cristina da Silva, Giacon, Bianca Cristina Ciccone, Cardoso, Lucilene","Revista Brasileira de Enfermagem; 64(4); 774-778","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000400022&lang=pt" 
"S1027-152X2011000200001-mex","Editorial","Moreno Pérez, Esaú del C","Revista Chapingo. Serie horticultura; 17(2); -1","Revista Chapingo. Serie horticultura","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1027-152X2011000200001&lang=pt" 
"S1027-152X2011000200010-mex","Paclobutrazol, uniconazol y cycocel en la producción de tubérculo-semilla de papa en cultivo hidropónico","Flores López, Román, Sánchez del Castillo, Felipe, Rodríguez Pérez, Juan Enrique, Mora Aguilar, Rafael, Colinas León, María Teresa, Lozoya Saldaña, Héctor","Revista Chapingo. Serie horticultura; 17(2); 173-182","Revista Chapingo. Serie horticultura","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1027-152X2011000200010&lang=pt" 
"S1027-152X2011000200011-mex","Influencia del clima, humedad del suelo y época de floración sobre la biomasa y composición nutrimental de frutos de aguacate &#039;Hass&#039; en Michoacán, México","Salazar-García, Samuel, González-Durán, Isidro José Luis, Tapia-Vargas, Luis Mario","Revista Chapingo. Serie horticultura; 17(2); 183-194","Revista Chapingo. Serie horticultura","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1027-152X2011000200011&lang=pt" 
"S1027-152X2011000200002-mex","Inducción de antocianinas y compuestos fenólicos en cultivos celulares de jamaica (Hibiscus sabdariffa L.) in vitro","Dios-López, Alonso de, Montalvo-González, Efigenia, Andrade-González, Isaac, Gómez-Leyva, Juan Florencio","Revista Chapingo. Serie horticultura; 17(2); 77-87","Revista Chapingo. Serie horticultura","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1027-152X2011000200002&lang=pt" 
"S1027-152X2011000200003-mex","Efectos de aptitud combinatoria en híbridos de calabacita tipo Grey Zucchini","Sánchez-Hernández, César, Villanueva-Verduzco, Clemente, Sahagún-Castellanos, Jaime, Martínez-Solís, Juan, Legaria-Solano, Juan Porfirio, Sánchez-Hernández, Miguel Ángel","Revista Chapingo. Serie horticultura; 17(2); 89-103","Revista Chapingo. Serie horticultura","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1027-152X2011000200003&lang=pt" 
"S1027-152X2011000200004-mex","Estiércol bovino líquido y fertilizantes inorgánicos en el rendimiento de jitomate en un sistema hidropónico","Capulin-Grande, Juan, Mohedano-Caballero, Leopoldo, Sandoval-Estrada, Marco, Capulin-Valencia, Juan Carlos","Revista Chapingo. Serie horticultura; 17(2); 105-114","Revista Chapingo. Serie horticultura","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1027-152X2011000200004&lang=pt" 
"S1027-152X2011000200005-mex","Efecto del almacenamiento en atmósfera controlada sobre la calidad poscosecha y nutricional del tomate","López Valenzuela, José Ángel, Valverde Juárez, Francisco Javier, Mejía Torres, Silvia Lizzeth, López Angulo, Gabriela, Vega García, Misael Odín","Revista Chapingo. Serie horticultura; 17(2); 115-128","Revista Chapingo. Serie horticultura","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1027-152X2011000200005&lang=pt" 
"S1027-152X2011000200006-mex","Crecimiento de plántulas de estátice (Limonium sinuatum) y viola (Viola cornuta) en ambientes contrastantes","Ayala-Garay, Oscar Javier, Carrillo-Salazar, José Alfredo, Hernández-García, Evelia, Díaz-Martínez, Elizabeth, Livera-Muñoz, Manuel, Almaguer-Vargas, Gustavo","Revista Chapingo. Serie horticultura; 17(2); 129-140","Revista Chapingo. Serie horticultura","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1027-152X2011000200006&lang=pt" 
"S1027-152X2011000200007-mex","Efecto del cultivo hidropónico de tomillo (Thymus vulgaris L.) en la calidad y rendimiento del aceite esencial","Guerrero-Lagunes, Luz Adela, Ruiz-Posadas, Lucero del Mar, Rodríguez-Mendoza, María de las Nieves, Soto-Hernández, Marcos, Castillo-Morales, Alberto","Revista Chapingo. Serie horticultura; 17(2); 141-149","Revista Chapingo. Serie horticultura","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1027-152X2011000200007&lang=pt" 
"S1027-152X2011000200008-mex","Detección de cenicilla en rosa usando procesamiento de imágenes por computadora","Velázquez-López, Noé, Sasaki, Yutaka, Nakano, Kazuhiro, Mejía-Muñoz, José M., Romanchik Kriuchkova, Eugenio","Revista Chapingo. Serie horticultura; 17(2); 151-160","Revista Chapingo. Serie horticultura","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1027-152X2011000200008&lang=pt" 
"S1027-152X2011000200009-mex","Control biológico y químico contra Fusarium stilboides en pimiento morrón (Capsicum annuum L.) en poscosecha","Sandoval-Chávez, Rocío Aurora, Martínez-Peniche, Ramón Álvar, Hernández-Iturriaga, Monserrat, Fernández-Escartín, Eduardo, Arvizu-Medrano, Sofía, Soto-Muñoz, Lourdes","Revista Chapingo. Serie horticultura; 17(2); 161-172","Revista Chapingo. Serie horticultura","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1027-152X2011000200009&lang=pt" 
"S1665-58262011000200001-mex","Editorial","","Educación matemática; 23(2); 3-4","Educación matemática","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-58262011000200001&lang=pt" 
"S1665-58262011000200002-mex","Estrategias en el estudio de la asociación en tablas de contingencia por estudiantes de psicología","Cañadas, Gustavo, Batanero, Carmen, Contreras, José Miguel, Arteaga, Pedro","Educación matemática; 23(2); 5-31","Educación matemática","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-58262011000200002&lang=pt" 
"S1665-58262011000200003-mex","Resolución de juegos cotidianos con árboles de decisión: aportaciones de una experiencia con alumnos de secundaria","Antequera Guerra, Ana Teresa, Espinel Febles, María Candelaria","Educación matemática; 23(2); 33-63","Educación matemática","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-58262011000200003&lang=pt" 
"S1665-58262011000200004-mex","Análisis cognitivo de situaciones problema con sistemas de ecuaciones algebraicas en el contexto del balance de materia","Trejo Trejo, Elia, Camarena Gallardo, Patricia","Educación matemática; 23(2); 65-90","Educación matemática","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-58262011000200004&lang=pt" 
"S1665-58262011000200005-mex","Significados personales de los futuros profesores de educación primaria sobre la media aritmética","Ortiz de Haro, Juan Jesús, Font Moll, Vicenç","Educación matemática; 23(2); 91-109","Educación matemática","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-58262011000200005&lang=pt" 
"S1665-58262011000200006-mex","El uso de software dinámico en el estudio de problemas geométricos de variación","Sepúlveda López, Armando, García García, Lorena","Educación matemática; 23(2); 111-127","Educación matemática","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-58262011000200006&lang=pt" 
"S1665-58262011000200007-mex","¿Al doble le toca el doble? La enseñanza de la proporcionalidad en la educación básica","Solares Rojas, Armando","Educación matemática; 23(2); 129-132","Educación matemática","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-58262011000200007&lang=pt" 
"S1726-67182011000200001-cub","El riesgo de la anestesia","","Revista Cubana de Anestesiología y Reanimación; 10(2); 82-83","Revista Cubana de Anestesiología y Reanimación","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182011000200001&lang=pt" 
"S1726-67182011000200002-cub","Centenario del nacimiento de Virginia Apgar (1909 2009)","Vilaplana Santaló, Carlos Antonio","Revista Cubana de Anestesiología y Reanimación; 10(2); 84-90","Revista Cubana de Anestesiología y Reanimación","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182011000200002&lang=pt" 
"S1726-67182011000200003-cub","Valor predictivo del índice multifactorial de riesgo cardíaco de goldman para cirugía no cardíaca","Fernández Ramos, Humberto, Pantoja Muñoz, Hernán Javier, Pozo Romero, José Antonio, Correa Borrell, Mayda","Revista Cubana de Anestesiología y Reanimación; 10(2); 91-100","Revista Cubana de Anestesiología y Reanimación","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182011000200003&lang=pt" 
"S1726-67182011000200004-cub","Alternativas a la intubación orotraqueal ANTE UNA VÍA Aérea difícil en nuestro medio","Cárdenas González, Antonio, Fernández Ramos, Humberto, Pozo Romero, José Antonio, Correa Borrell, Mayda","Revista Cubana de Anestesiología y Reanimación; 10(2); 101-112","Revista Cubana de Anestesiología y Reanimación","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182011000200004&lang=pt" 
"S1726-67182011000200005-cub","Uso del laringoscopio airtraq. Una alternativa a la vía aérea difícil","Correa Padilla, Jorge Miguel, López Cruz, Omar, Ruiz Gorrín, Maikel Daniel","Revista Cubana de Anestesiología y Reanimación; 10(2); 113-121","Revista Cubana de Anestesiología y Reanimación","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182011000200005&lang=pt" 
"S1726-67182011000200006-cub","Anestesia en procedimientos lumboscópicos: Experiencia en el Centro Nacional de Cirugía de mínimo acceso","Machado Álvarez, Mayurí de la C, González León, Tania, Olive González, Juan B, Nodal Ortega, Josefina, Quintana Pajon, Ingrid, Sánchez, Ena Cecilia","Revista Cubana de Anestesiología y Reanimación; 10(2); 122-134","Revista Cubana de Anestesiología y Reanimación","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182011000200006&lang=pt" 
"S1726-67182011000200007-cub","Analgesia postoperatoria con morfina intratecal en cirugía proctológica","Orizondo Pajón, Sergio A., Caignet Abelardo, Migdelaida, Morúa-Delgado Varela, Mónica, Salgado Betancourt, Yordán, Falcón Guerra, Miriam","Revista Cubana de Anestesiología y Reanimación; 10(2); 1350-143","Revista Cubana de Anestesiología y Reanimación","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182011000200007&lang=pt" 
"S1726-67182011000200008-cub","Distancia a introducir un catéter venoso central al puncionar la vena yugular interna por vía anterior derecha en pacientes pediátricos","Lima Aguiar, Junior M., Romero Suárez, Antolín, Lima Montero, Manuel, Facenda Mederos, Abel, Sánchez Nogueira, Néstor, Barrial Moreno, Jacqueline","Revista Cubana de Anestesiología y Reanimación; 10(2); 144-151","Revista Cubana de Anestesiología y Reanimación","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182011000200008&lang=pt" 
"S1726-67182011000200009-cub","Reversión del rocuronio con sugammadex en pacientes con procederes de larga duracion. Presentación de casos","Cordero Escobar, Idoris, Rey Martínez, Beatriz, Company Teuler, Roque, Pérez Carbonell, Ana","Revista Cubana de Anestesiología y Reanimación; 10(2); 152-157","Revista Cubana de Anestesiología y Reanimación","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182011000200009&lang=pt" 
"S1726-67182011000200010-cub","Hipertermia severa post cirugía cardiaca: presentación de un caso","Hernández Ortega, Rudy, Hidalgo Menéndez, Pedro Aníbal, González Alfonso, Osvaldo, Méndez Martínez, Jorge, Rodríguez Álvarez, Juan Manuel","Revista Cubana de Anestesiología y Reanimación; 10(2); 158-164","Revista Cubana de Anestesiología y Reanimación","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182011000200010&lang=pt" 
"S1726-67182011000200011-cub","Anestesia en la neurofibromatosis tipo 1. A propósito de un caso","Lopez Rivero, Jaime, Paneque Pocio, María Elena, Fuentes Díaz, Zaily, Martínez Watson, Viviana, Guevara Tovares, William","Revista Cubana de Anestesiología y Reanimación; 10(2); 165-172","Revista Cubana de Anestesiología y Reanimación","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182011000200011&lang=pt" 
"S1665-11462011000400006-mex","Mortalidad neonatal en 2007 y 2008 en un centro de tercer nivel de atención","Fernández-Carrocera, Luis Alberto, Corral-Kassian, Erika, Romero-Maldonado, Silvia, Segura-Cervantes, Enrique, Moreno-Verduzco, Elsa, Hernández-Peláez, Graciela, Ruiz-Huerta, Margarita Concepción, Barla-Muñoz, Ema, Serrano-Nada, Armando, Aguinaga-Ríos, Mónica","Boletín médico del Hospital Infantil de México; 68(4); 284-289","Boletín médico del Hospital Infantil de México","Inglês, Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-11462011000400006&lang=pt" 
"S1665-11462011000400007-mex","Estrés postraumático en la población pediátrica atendida en el Hospital Infantil del estado de Chihuahua, México","Hinojos-Gallardo, Luis Carlos, Ruiz-Escalona, Leyla, Cisneros-Castolo, Martín, Mireles-Vega, Elizabeth, Pando-Tarín, Gustavo Alfonso, Bejarano-Marín, Joel Mario","Boletín médico del Hospital Infantil de México; 68(4); 290-295","Boletín médico del Hospital Infantil de México","Inglês, Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-11462011000400007&lang=pt" 
"S1665-11462011000400008-mex","Miofibromatosis infantil: reporte de un caso y revisión de la literatura","Fasola Maccari, María Letizia, Manfrin, Lisandro, Galluzo, María Laura, Scrigni, Adriana Vilma","Boletín médico del Hospital Infantil de México; 68(4); 296-301","Boletín médico del Hospital Infantil de México","Inglês, Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-11462011000400008&lang=pt" 
"S1665-11462011000400009-mex","Enfisema lobar congénito en los lóbulos superior y medio del pulmón derecho en una paciente de 2 meses de edad","Mijangos Vázquez, Roberto, Coronado Aguirre, Salvador","Boletín médico del Hospital Infantil de México; 68(4); 302-307","Boletín médico del Hospital Infantil de México","Inglês, Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-11462011000400009&lang=pt" 
"S1010-27522011000200001-cub","VARIABILIDAD MOLECULAR DE GENOTIPOS DE PIMIENTO (Capsicum annuum L.) DEL PROGRAMA DE MEJORAMIENTO GENÉTICO PARA LA RESISTENCIA A PVY","González, Ivonne, Arias, Yailen, Quiñones, Madelaine, Miranda, Ileana, Rodríguez, Yaritza, Peteira, Belkis","Revista de Protección Vegetal; 26(2); 69-73","Revista de Protección Vegetal","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1010-27522011000200001&lang=pt" 
"S1010-27522011000200002-cub","INFLUENCE OF THE PHENOLOGICAL PHASE OF TWO PEPPER CULTIVARS ON THE BEHAVIOUR OF Polyphagotarsonemus latus (BANKS)","Rodríguez, H, Montoya, A, Miranda, Ileana, Rodríguez, Yaritza, Ramos, Mayra","Revista de Protección Vegetal; 26(2); 73-91","Revista de Protección Vegetal","Inglês","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1010-27522011000200002&lang=pt" 
"S1010-27522011000200003-cub","DETECCIÓN MOLECULAR DE VIRUS EN MATERIAL DE SIEMBRA DE TOMATE DE ÁRBOL EN COLOMBIA","Álvarez, J, Miguel Cotes, J, Marín, M","Revista de Protección Vegetal; 26(2); 80-91","Revista de Protección Vegetal","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1010-27522011000200003&lang=pt" 
"S1010-27522011000200004-cub","INCIDENCIA DE LAS POBLACIONES DE TRIPS SOBRE TRES ESPECIES DE SOLANÁCEAS EN DIFERENTES SISTEMAS DE CULTIVOS","González, C, Suris, Moraima","Revista de Protección Vegetal; 26(2); 92-99","Revista de Protección Vegetal","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1010-27522011000200004&lang=pt" 
"S1010-27522011000200006-cub","TOXICIDAD DEL EXTRACTO CRUDO DE MAÍZ SOBRE Panonychus citri (McGREGOR) EN CONDICIONES DE LABORATORIO","Rodríguez, H, Ramos, Mayra, Pino, Oriela, Díaz, B","Revista de Protección Vegetal; 26(2); 105-110","Revista de Protección Vegetal","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1010-27522011000200006&lang=pt" 
"S1010-27522011000200007-cub","SINTOMATOLOGÍA Y ESPECIES DE Meloidogyne ASOCIADAS A VID (Vitis vinifera L. cv. Aramond) EN GÜIRA DE MELENA, ARTEMISA. (Resultados preliminares)","Rodríguez, Mayra G, Hernández, Dainé, Enrique, R, Gómez, Lucila, Díaz-Viruliche, Luisa, Peteira, Belkis","Revista de Protección Vegetal; 26(2); 111-117","Revista de Protección Vegetal","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1010-27522011000200007&lang=pt" 
"S1010-27522011000200008-cub","EFECTOS DE LA APLICACIÓN DE Pochonia chlamydosporia var. catenulata Kamyscho ex Barron y Onions (Zare y Gams) SOBRE EL DESARROLLO DE PLÁNTULAS DE TOMATE (Solanum lycopersicum L.)","Ceiro, W, Puertas, Ana, Jersys, Arévalo, Hidalgo-Díaz, L","Revista de Protección Vegetal; 26(2); 118-121","Revista de Protección Vegetal","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1010-27522011000200008&lang=pt" 
"S1010-27522011000200009-cub","EFECTIVIDAD DEL EXTRACTO DE Furcraea hexapetala (Jacq.) Urban SOBRE Polyphagotarsonemus latus Banks EN CONDICIONES DE LABORATORIO","Castellanos, L, Fernández, Aniurka, Ortega, Isabel, Soto, Rafaela, Martin, Carmen","Revista de Protección Vegetal; 26(2); 122-124","Revista de Protección Vegetal","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1010-27522011000200009&lang=pt" 
"S1010-27522011000200011-cub","CRÍA DE Diaeretiella rapae McIntosh EN UN SISTEMA DE PLANTAS BANCO","Martínez, María de los A, Ceballos, Margarita, Duarte, Leticia, Lellani Baños, Heyker, Sánchez, Adayakni, Chico, R","Revista de Protección Vegetal; 26(2); 129-130","Revista de Protección Vegetal","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1010-27522011000200011&lang=pt" 
"S1010-27522011000200012-cub","NUEVAS EVIDENCIAS DE LA ACCIÓN ANTAGONISTA DE Trichoderma asperellum SAMUELS","Martínez, B, González, E, Infante, Danay","Revista de Protección Vegetal; 26(2); 131-132","Revista de Protección Vegetal","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1010-27522011000200012&lang=pt" 
"S1010-27522011000200005-cub","PATRÓN ESPACIAL Y PARÁMETROS DE CRECIMIENTO DE Diaphorina citri KUWAYAMA Y SU PARASITOIDE Tamarixia radiata Waterston SOBRE Muraya paniculata","Miranda, Ileana, Baños Díaz, Heyker, Pérez Aranda, Yadira, de los Ángeles Martínez, María","Revista de Protección Vegetal; 26(2); 100-104","Revista de Protección Vegetal","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1010-27522011000200005&lang=pt" 
"S1010-27522011000200010-cub","Incidencia de Phytophthora spp. en papa (Solanum tuberosum L.) en la Empresa de Cultivos Varios de Horquita","Castellanos, L, Yanes, Neivys, Gómez, R, Martín, Carmen V, Morejón, Niafi","Revista de Protección Vegetal; 26(2); 125-128","Revista de Protección Vegetal","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1010-27522011000200010&lang=pt" 
"S1010-27522011000200013-cub","NEW GENERA AND SPECIES OF THYSANOPTERA THRIPIDAE FOR CUBA","Rodríguez-Romero, A, Suris, Moraima","Revista de Protección Vegetal; 26(2); 133-133","Revista de Protección Vegetal","Inglês","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1010-27522011000200013&lang=pt" 
"S1010-27522011000200014-cub","CORRECTION OF CERATOTHRIPOIDES CLARATRIS REPORTS TO CERATOTHRIPOIDES BRUNNEUS (THYSANOPTERA: THRIPIDAE) IN CUBA","Suris, Moraima, Rodríguez-Romero, A","Revista de Protección Vegetal; 26(2); 134-134","Revista de Protección Vegetal","Inglês","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1010-27522011000200014&lang=pt" 
"S1010-27522011000200015-cub","¿Heliothis virescens (Fabricius) or Heliothis tergeminus (Felder and Rogenhofer)?","Rivas, A, Martínez, María de los A","Revista de Protección Vegetal; 26(2); 135-135","Revista de Protección Vegetal","Inglês","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1010-27522011000200015&lang=pt" 
