"S0034-72992006000400011-scl","A Trefinação do Seio Frontal deve ser sempre realizada a 1cm da linha média? Um estudo tomográfico","Piltcher, Otavio Bejzman, Antunes, Marcelo, Monteiro, Fernanda, Schweiger, Cláudia, Schatkin, Barry","Revista Brasileira de Otorrinolaringologia; 72(4); 505-508","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000400011&lang=pt" 
"S0034-72992006000400012-scl","Impacto da Haart na prevalência de otite média crônica em crianças brasileiras infectadas pelo HIV","Weber, Raimar, Pinheiro Neto, Carlos Diógenes, Miziara, Ivan Dieb, Araújo Filho, Bernardo Cunha","Revista Brasileira de Otorrinolaringologia; 72(4); 509-514","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000400012&lang=pt" 
"S0034-72992006000400013-scl","Caracterização clínica de idosos com disfunção vestibular crônica","Gazzola, Juliana Maria, Ganança, Fernando Freitas, Aratani, Mayra Cristina, Perracini, Monica Rodrigues, Ganança, Maurício Malavasi","Revista Brasileira de Otorrinolaringologia; 72(4); 515-522","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000400013&lang=pt" 
"S0034-72992006000400014-scl","Aspectos histológicos e ultraestruturais da língua em ratos desnutridos","Abreu, Marilda Aparecida Milanez Morgado de, Weckx, Luc Louis Maurice, Hirata, Cleonice Hitomi Watashi","Revista Brasileira de Otorrinolaringologia; 72(4); 523-527","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000400014&lang=pt" 
"S0034-72992006000400015-scl","Mioepitelioma de glândula salivar menor: uma análise imunohistoquímica de quatro casos","Silveira, Éricka Janine Dantas da, Pereira, Antonio Luiz Amaral, Fontora, Maria Carmen, Souza, Lélia Batista de, Freitas, Roseana de Almeida","Revista Brasileira de Otorrinolaringologia; 72(4); 528-532","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000400015&lang=pt" 
"S0034-72992006000400016-scl","Hipertensão como fator associado à perda auditiva","Marchiori, Luciana Lozza de Moraes, Rego Filho, Eduardo de Almeida, Matsuo, Tiemi","Revista Brasileira de Otorrinolaringologia; 72(4); 533-540","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000400016&lang=pt" 
"S0034-72992006000400018-scl","Avaliação do volume da cavidade nasal por rinometria acústica, pré e pós-cirurgia endoscópica funcional dos seios paranasais","Santos, Rodrigo de Paula, Habermann, Walter, Hofmann, Thiemo, Stammberger, Heinz","Revista Brasileira de Otorrinolaringologia; 72(4); 549-553","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000400018&lang=pt" 
"S0034-72992006000400019-scl","Surdez súbita idiopática: aspectos etiológicos e fisiopatogênicos","Lazarini, Paulo Roberto, Camargo, Ana Cristina Kfouri","Revista Brasileira de Otorrinolaringologia; 72(4); 554-561","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000400019&lang=pt" 
"S0034-72992006000400020-scl","Doença alérgica polínica: polens alergógenos e seus principais alérgenos","Taketomi, Ernesto Akio, Sopelete, Mônica Camargo, Moreira, Priscila Ferreira de Sousa, Vieira, Francisco de Assis Machado","Revista Brasileira de Otorrinolaringologia; 72(4); 562-567","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000400020&lang=pt" 
"S0103-63512006000200006-scl","Democracy and development: political institutions and well-being in the world, 1950-1990","Ramos, Antonio Pedro","Nova Economia; 16(2); 345-361","Nova Economia","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-63512006000200006&lang=pt" 
"S0103-63512006000200001-scl","Metodologia de identificação de aglomerações produtivas locais","Crocco, Marco Aurélio, Galinari, Rangel, Santos, Fabiana, Lemos, Mauro Borges, Simões, Rodrigo","Nova Economia; 16(2); 211-241","Nova Economia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-63512006000200001&lang=pt" 
"S0103-63512006000200003-scl","Pobreza e indigência no Brasil: algumas evidências empíricas com base na PNAD 2004","Rocha, Sonia","Nova Economia; 16(2); 265-299","Nova Economia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-63512006000200003&lang=pt" 
"S0103-63512006000200004-scl","Microeconomia reducionista e microeconomia sistêmica","Prado, Eleutério F. S.","Nova Economia; 16(2); 303-322","Nova Economia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-63512006000200004&lang=pt" 
"S0103-63512006000200005-scl","Marx e a Filosofia: elementos para a discussão ainda necessária","Vaisman, Ester","Nova Economia; 16(2); 327-341","Nova Economia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-63512006000200005&lang=pt" 
"S0103-63512006000200002-scl","Determinantes das decisões locacionais da atividade financeira","Alexandre, Michel, Lima, Gilberto Tadeu, Canuto, Otaviano","Nova Economia; 16(2); 243-263","Nova Economia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-63512006000200002&lang=pt" 
"S1415-98482006000200001-scl","As concepções teórico-analíticas e as proposições de política econômica de Keynes","Ferrari Filho, Fernando","Revista de Economia Contemporânea; 10(2); 213-236","Revista de Economia Contemporânea","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482006000200001&lang=pt" 
"S1415-98482006000200004-scl","A evolução do sistema de pagamentos brasileiro: uma abordagem comparada com os países selecionados no período 1995-2003","Triches, Divanildo, Bertoldi, Adriana","Revista de Economia Contemporânea; 10(2); 299-322","Revista de Economia Contemporânea","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482006000200004&lang=pt" 
"S1415-98482006000200005-scl","Inovação e conhecimento: indicadores regionalizados e aplicação a São Paulo","Suzigan, Wilson, Furtado, João, Garcia, Renato, Sampaio, Sérgio E. K.","Revista de Economia Contemporânea; 10(2); 323-356","Revista de Economia Contemporânea","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482006000200005&lang=pt" 
"S1415-98482006000200006-scl","Participação dos trabalhadores nos lucros e resultados das empresas: lições da experiência internacional","Corrêa, Daniela, Lima, Gilberto Tadeu","Revista de Economia Contemporânea; 10(2); 357-388","Revista de Economia Contemporânea","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482006000200006&lang=pt" 
"S1415-98482006000200007-scl","Cooperativismo agropecuário: os desafios do financiamento das necessidades líquidas de capital de giro","Gimenes, Régio Márcio Toesca, Gimenes, Fátima Maria Pegorini","Revista de Economia Contemporânea; 10(2); 389-410","Revista de Economia Contemporânea","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482006000200007&lang=pt" 
"S1415-98482006000200008-scl","Sistemas e arranjos produtivos locais: o caso do pólo de informática de Ilhéus (BA)","Ferreira Júnior, Hamilton de Moura, Santos, Luciano Damasceno","Revista de Economia Contemporânea; 10(2); 411-442","Revista de Economia Contemporânea","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482006000200008&lang=pt" 
"S1415-98482006000200002-scl","Impactos comerciais da Área de Livre Comércio das Américas: uma aplicação do modelo gravitacional","Azevedo, André Filipe Zago de, Portugal, Marcelo Savino, Barcellos Neto, Paulo Chananeco Fontoura de","Revista de Economia Contemporânea; 10(2); 237-267","Revista de Economia Contemporânea","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482006000200002&lang=pt" 
"S1415-98482006000200003-scl","A Argentina em dois tempos da conversibilidade à reestruturação da dívida","Cunha, André Moreira, Ferrari, Andrés","Revista de Economia Contemporânea; 10(2); 269-298","Revista de Economia Contemporânea","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482006000200003&lang=pt" 
"S1806-37132006000400007-scl","Freqüência relativa de hipomagnesemia em pacientes com limitação crônica do fluxo aéreo atendidos em ambulatório de referência do norte do Paraná","Cerci Neto, Alcindo, Ferreira Filho, Olavo Franco, Parreira, Johnathan de Sousa","Jornal Brasileiro de Pneumologia; 32(4); 294-300","Jornal Brasileiro de Pneumologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132006000400007&lang=pt" 
"S1806-37132006000400009-scl","Perfil da atividade de pesquisa publicada nos anais dos congressos brasileiros de pneumologia e tisiologia nos últimos vinte anos","Fabro, Alexandre Todorovic, Yoo, Hugo Hyung Bok, Queluz, Thais Helena Abrahão Thomaz","Jornal Brasileiro de Pneumologia; 32(4); 309-315","Jornal Brasileiro de Pneumologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132006000400009&lang=pt" 
"S1806-37132006000400010-scl","Análise da mecânica pulmonar em modelo experimental de sepse","Carvalho, Rodrigo Storck, Pinho, André Gustavo Magalhães de, Andrade, Ana Paula Alves de, Silva, César Augusto Melo e, Gaio, Carlos Eduardo, Tavares, Paulo","Jornal Brasileiro de Pneumologia; 32(4); 316-321","Jornal Brasileiro de Pneumologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132006000400010&lang=pt" 
"S1806-37132006000400011-scl","Marcadores morfológicos de prognóstico no mesotelioma maligno: um estudo de 58 casos","Motta, Alexandre Bottrel, Pinheiro, Germânia, Antonângelo, Leila, Parra, Edwin Roger, Monteiro, Maria Margarida, Pereira, José Carlos das Neves, Takagaki, Tereza, Terra Filho, Mario, Martins, Sandro, Capelozzi, Vera Luiza","Jornal Brasileiro de Pneumologia; 32(4); 322-332","Jornal Brasileiro de Pneumologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132006000400011&lang=pt" 
"S1806-37132006000400012-scl","Coexistência de transtornos respiratórios do sono e síndrome fibromiálgica","Germanowicz, Dienaro, Lumertz, Magali Santos, Martinez, Denis, Margarites, Ane Freitas","Jornal Brasileiro de Pneumologia; 32(4); 333-338","Jornal Brasileiro de Pneumologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132006000400012&lang=pt" 
"S1806-37132006000400013-scl","Prevalência e prognóstico dos pacientes com pneumonia associada à ventilação mecânica em um hospital universitário","Guimarães, Márcio Martins de Queiroz, Rocco, José Rodolfo","Jornal Brasileiro de Pneumologia; 32(4); 339-346","Jornal Brasileiro de Pneumologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132006000400013&lang=pt" 
"S1806-37132006000400014-scl","Pleurodese: técnica e indicações","Vaz, Marcelo Costa, Marchi, Evaldo, Vargas, Francisco Suso","Jornal Brasileiro de Pneumologia; 32(4); 347-356","Jornal Brasileiro de Pneumologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132006000400014&lang=pt" 
"S1806-37132006000400015-scl","Rinite, sinusite e asma: indissociáveis?","Ibiapina, Cássio da Cunha, Sarinho, Emanuel Savio Cavalcantio, Cruz Filho, Álvaro Augusto Souza da, Camargos, Paulo Augusto Moreira","Jornal Brasileiro de Pneumologia; 32(4); 357-366","Jornal Brasileiro de Pneumologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132006000400015&lang=pt" 
"S1806-37132006000900002-scl","Toracocentese e biópsia pleural","Sales, Roberta, Onishi, Roberto","Jornal Brasileiro de Pneumologia; 32(); S170-S173","Jornal Brasileiro de Pneumologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132006000900002&lang=pt" 
"S1806-37132006000900003-scl","Tuberculose pleural","Seiscento, Márcia, Conde, Marcus Barreto, Dalcolmo, Margareth Maria Pretti","Jornal Brasileiro de Pneumologia; 32(); S174-S181","Jornal Brasileiro de Pneumologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132006000900003&lang=pt" 
"S1806-37132006000900004-scl","Derrame pleural neoplásico","Teixeira, Lisete Ribeiro, Pinto, José Antonio de Figueiredo, Marchi, Evaldo","Jornal Brasileiro de Pneumologia; 32(); S182-S189","Jornal Brasileiro de Pneumologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132006000900004&lang=pt" 
"S1806-37132006000900005-scl","Derrame pleural parapneumônico e empiema","Marchi, Evaldo, Lundgren, Fernando, Mussi, Ricardo","Jornal Brasileiro de Pneumologia; 32(); S190-S196","Jornal Brasileiro de Pneumologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132006000900005&lang=pt" 
"S1806-37132006000900006-scl","Quilotórax","Vaz, Marcelo Alexandre Costa, Fernandes, Paulo Pêgo","Jornal Brasileiro de Pneumologia; 32(); S197-203","Jornal Brasileiro de Pneumologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132006000900006&lang=pt" 
"S1806-37132006000400017-scl","Bócio de tireóide intratorácico e timoma invasivo: apresentação simultânea incomum","Silva, Rodrigo, Gross, Jefferson, Haddad, Fábio, Younes, Riad","Jornal Brasileiro de Pneumologia; 32(4); 371-374","Jornal Brasileiro de Pneumologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132006000400017&lang=pt" 
"S1806-37132006000400008-scl","Possíveis conseqüências de não se atingir a mínima atividade física diária recomendada em pacientes com doença pulmonar obstrutiva cronica estável","Pitta, Fabio, Troosters, Thierry, Probst, Vanessa S., Lucas, Sarah, Decramer, Marc, Gosselink, Rik","Jornal Brasileiro de Pneumologia; 32(4); 301-308","Jornal Brasileiro de Pneumologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132006000400008&lang=pt" 
"S1024-94352006000400001-cub","Gestión de información en salud: Un diplomado para el sistema nacional de salud de Cuba","Alfonso Sánchez, Ileana R","ACIMED; 14(4); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000400001&lang=pt" 
"S1024-94352006000400002-cub","La alfabetización informacional en la educación médica superior en Cuba","Rodríguez Camiño, Reinaldo, Pineda Fernández, Clarivel, Sarrión Navarro, Alicia","ACIMED; 14(4); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000400002&lang=pt" 
"S1024-94352006000400003-cub","Indicadores cibermétricos: Nuevas propuestas para medir la información en el entorno digital","Martínez Rodríguez, Ailín","ACIMED; 14(4); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000400003&lang=pt" 
"S1024-94352006000400004-cub","Evaluación de sitios Web en Internet: Propuestas para la evaluación de sitios web de bibliotecas públicas y de salud","Barrera, Carlos Robert, Núñez Amaro, Sonia, Motola Pedroso, Daniel","ACIMED; 14(4); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000400004&lang=pt" 
"S1024-94352006000400005-cub","Calidad de vida y trabajo: Algunas consideraciones sobre el ambiente laboral de la oficina","Guerrero Pupo, Julio C, Cañedo Andalia, Rubén, Rubio Rodríguez, Samara M, Cutiño Rodríguez, Marieta, Fernández Díaz, Delio J","ACIMED; 14(4); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000400005&lang=pt" 
"S1024-94352006000400006-cub","María Villar Buceta: la primera profesora de biblioteconomía en Cuba","Rodríguez Cruz, Martha, Rivera, Zoia","ACIMED; 14(4); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000400006&lang=pt" 
"S1024-94352006000400007-cub","Análisis métrico de la producción científica en comunicación social en Cuba","Piedra Salomón, Yelina, Benítez Arenas, Laura, Saladrigas Medina, Hilda, Martínez Rodríguez, Ailín","ACIMED; 14(4); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000400007&lang=pt" 
"S1024-94352006000400008-cub","Las ontologías en la representación y organización de la información","González Pérez, Yanelis","ACIMED; 14(4); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000400008&lang=pt" 
"S1024-94352006000400009-cub","Descripción de los recursos de información en Internet: formato Dublín Core","Daudinot Founier, Isabel","ACIMED; 14(4); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000400009&lang=pt" 
"S1024-94352006000400010-cub","Bibliotecas virtuales adaptables: un desafío de la sociedad de la información","Sánchez Vignau, C. Bárbara Susana, Vargas Villafuerte, Manuela Marina","ACIMED; 14(4); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000400010&lang=pt" 
"S1024-94352006000400011-cub","Sistemas de gestión de contenidos: En busca de una plataforma ideal","Sarduy Domínguez, Yanetsys, Urra González, Pedro","ACIMED; 14(4); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000400011&lang=pt" 
"S1024-94352006000400014-cub","Organización y representación de la información: el formato impreso y el hipertexto","del Castillo Zayas, Y. Mariela","ACIMED; 14(4); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000400014&lang=pt" 
"S1024-94352006000400015-cub","El benchmarking como herramienta de evaluación","de Cárdenas Cristia, Arianne","ACIMED; 14(4); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000400015&lang=pt" 
"S1024-94352006000400016-cub","Google scholar en español","","ACIMED; 14(4); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000400016&lang=pt" 
"S1024-94352006000400017-cub","Google CO-OP","","ACIMED; 14(4); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000400017&lang=pt" 
"S1024-94352006000400018-cub","Ciencia de la información: Su historia y epistemología","","ACIMED; 14(4); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000400018&lang=pt" 
"S1024-94352006000400019-cub","La ASCUBI y la SOCICT entregan premios anuales","","ACIMED; 14(4); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000400019&lang=pt" 
"S1024-94352006000400013-cub","Retrato de una revista: El estímulo","López Espinosa, José Antonio","ACIMED; 14(4); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000400013&lang=pt" 
"S1024-94352006000400012-cub","Consideraciones teóricas sobre la transferencia de archivos personales a institucionales en cuba: Impacto de las tecnologías","Rosell León, Yorbelis","ACIMED; 14(4); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000400012&lang=pt" 
"S0378-18442006000800002-ven","&quot;Misión ciencia&quot; and international cooperation","Requena, Jaime","Interciencia; 31(8); 554-554","Interciencia","Inglês","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442006000800002&lang=pt" 
"S0378-18442006000800003-ven","Missão ciência e cooperação internacional","Requena, Jaime","Interciencia; 31(8); 555-555","Interciencia","Português","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442006000800003&lang=pt" 
"S0378-18442006000800004-ven","Zonificación agroecológica de sistemas agroforestales: el caso café (Coffea arabica L.) - Palma Camedor (Chamaedorea elegans Mart.)","Pérez-Portilla, Emiliano, Geissert-Kientz, Daniel","Interciencia; 31(8); 556-562","Interciencia","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442006000800004&lang=pt" 
"S0378-18442006000800005-ven","AFLP (Amplified Fragment Length Polymorphism) y su aplicación en acuicultura","Montaño-Pérez, Karla, Villalpando-Canchola, Enrique, Vargas-Albores, Francisco","Interciencia; 31(8); 563-569","Interciencia","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442006000800005&lang=pt" 
"S0378-18442006000800006-ven","Sociedad del conocimiento y dirección estratégica: Una propuesta integradora","Pedraja-Rejas, Liliana, Rodríguez-Ponce, Emilio, Rodríguez-Ponce, Juan","Interciencia; 31(8); 570-576","Interciencia","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442006000800006&lang=pt" 
"S0378-18442006000800007-ven","Liderazgo y decisiones estratégicas: Una perspectiva integradora","Pedraja-Rejas, Liliana, Rodríguez-Ponce, Emilio, Rodríguez-Ponce, Juan","Interciencia; 31(8); 577-582","Interciencia","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442006000800007&lang=pt" 
"S0378-18442006000800013-ven","Cultivo in vitro de patrones de cítricos tolerantes al virus de la tristeza, empleando sustratos inertes alternativos al agar","Martínez-Hernández, María de Jesús, Alonso López, Alejandro, Osorio-Acosta, Francisco, Gallardo López, Felipe, López Moctezuma, Héctor, Mata Rosas, Martín","Interciencia; 31(8); 616-619","Interciencia","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442006000800013&lang=pt" 
"S0378-18442006000800012-ven","Soil macrofauna of two successional evergreen cloud forest stages from the cerro Huitepec nature reserve, San Cristóbal de las Casas, Chiapas, México","Morón-Ríos, Alejandro, Huerta-Lwanga, Esperanza","Interciencia; 31(8); 611-615","Interciencia","Inglês","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442006000800012&lang=pt" 
"S0378-18442006000800011-ven","¿Cómo se distribuyen las raíces en los bosques inundables de Salix humboldtiana y Tessaria integrifolia del bajo Paraná?","Casco, Sylvina Lorena, Neiff, Juan José","Interciencia; 31(8); 605-610","Interciencia","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442006000800011&lang=pt" 
