"S0121-182X2016000100004-col","LA RELACIÓN DE RESPONSABILIDAD ENTRE EL ESTADO Y LOS PROVEEDORES DE SERVICIOS DE TELECOMUNICACIONES","Becerra Ortiz, Jairo Andrés","Prolegómenos; 19(37); 57-66","Prolegómenos","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-182X2016000100004&lang=pt" 
"S0120-33472016000100002-col","Health humanitarian aid organizations and the protection thereof","Castellanos-Ramírez, Julio Cesar","Revista Colombiana de Anestesiología; 44(1); 5-7","Revista Colombiana de Anestesiología","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472016000100002&lang=pt" 
"S1130-01082016000100001-esp","A one-stop clinic in gastroenterology: benefits and limitations","Bermejo, Fernando","Revista Española de Enfermedades Digestivas; 108(1); 1-2","Revista Española de Enfermedades Digestivas","Inglês","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082016000100001&lang=pt" 
"S1130-01082016000100010-esp","Pelvic inflammatory myofibroblastic tumor mimicking a rectal cancer","Roque-Ramos, Lídia, Matos, António P., Pinto-Marques, Pedro, Machado, Gabriela, Nogueira, Joana, Ramalho, Miguel","Revista Española de Enfermedades Digestivas; 108(1); 43-47","Revista Española de Enfermedades Digestivas","Inglês","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082016000100010&lang=pt" 
"S1695-61412016000100015-esp","La visión de la Enfermería ante el Proceso de Muerte y Morir de pacientes críticos: una revisión integradora","Freitas, Tiago Luan Labres de, Banazeski, Ana Claudia, Eisele, Adriane, de Souza, Elaine Natália, Bitencourt, Julia Valéria de Oliveira Vargas, Souza, Silvia Silva de","Enfermería Global; 15(41); 322-334","Enfermería Global","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412016000100015&lang=pt" 
"S1695-61412016000100014-esp","Instrumentos y factores impactantes en el conocimiento de medidas de precaución estándar entre trabajadores de la salud","Duarte Valim, Marília, de Morais, Richarlisson Borges, Marziale, Maria Helena Palucci","Enfermería Global; 15(41); 272-288","Enfermería Global","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412016000100014&lang=pt" 
"S1130-01082016000100016-esp","Endoscopic submucosal dissection for a gastric fibrolipoma","Yuyong, Tan, Deliang, Liu","Revista Española de Enfermedades Digestivas; 108(1); 54-55","Revista Española de Enfermedades Digestivas","Inglês","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082016000100016&lang=pt" 
"S1130-01082016000100008-esp","Splenosis: non-invasive diagnosis of a great mimicker","Sánchez-Paniagua, Inés, Baleato-González, Sandra, García-Figueiras, Roberto","Revista Española de Enfermedades Digestivas; 108(1); 40-41","Revista Española de Enfermedades Digestivas","Inglês","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082016000100008&lang=pt" 
"S0120-33472016000100015-col","Letter to the Editor: Evidence based clinical practice manual: Patient preparation for surgery and transfer to the operating room","Ibarra, Pedro, Zárate, Eduardo, Robledo, Bernardo, Arango, Enrique, Bille Falls, Einar, Sarmiento, Álvaro, Rojas, Miguel, Cuccaro, Giovanni, Arbeláez, Jaime, Veloza, Mauricio, Fernández, Carlos, Charris, Hernán, Montes, Félix","Revista Colombiana de Anestesiología; 44(1); 69-70","Revista Colombiana de Anestesiología","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472016000100015&lang=pt" 
"S1130-01082016000100002-esp","Efficacy of a high-resolution consultation system in gastroenterology at an Andalusian hospital center","Zambrana-García, José Luis, Montoro-Caba, María Isabel, Chicano-Gallardo, Maite, Monrobel-Lancho, Ana, Pérez-de-Luque, Daniel Jesús, Peña-Ojeda, Jose Antonio, Recio-Ramírez, José Manuel","Revista Española de Enfermedades Digestivas; 108(1); 3-7","Revista Española de Enfermedades Digestivas","Inglês","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082016000100002&lang=pt" 
"S1130-01082016000100011-esp","Hemoperitoneum secondary to an spontaneous rupture of the spleen mimmicking a duodenal perforated ulcera: a case report","Ruiz-Tovar, Jaime, Díaz, Gustavo, Alias, David, Jiménez-Fuertes, Montiel, Durán, Manuel","Revista Española de Enfermedades Digestivas; 108(1); 48-49","Revista Española de Enfermedades Digestivas","Inglês","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082016000100011&lang=pt" 
"S1695-61412016000100004-esp","Cuidados de enfermería basados en evidencia y modelo de Betty Neuman, para controlar estresores del entorno que pueden ocasionar delirium en unidad de cuidados intensivos","Gómez Tovar, Luz Omaira, Díaz Suarez, Leticia, Cortés Muñoz, Fabián","Enfermería Global; 15(41); 49-63","Enfermería Global","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412016000100004&lang=pt" 
"S1695-61412016000100001-esp","Valoración del riesgo de caries infantil en un servicio hospitalario de urgencias","Crovetto Martínez, Rafael, Ortuzar Otxoa, Leyre, Martínez Rodríguez, Adelina, Fernández Alonso, Julia, Escobar-Martínez, Antonio","Enfermería Global; 15(41); 1-9","Enfermería Global","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412016000100001&lang=pt" 
"S1695-61412016000100013-esp","Síndrome de Burnout en el personal de enfermería de un hospital de referencia Ibagué, Colombia, 2014","Grisales Romero, Hugo, Muñoz, Yudi, Osorio, Diana, Robles, Elena","Enfermería Global; 15(41); 244-257","Enfermería Global","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412016000100013&lang=pt" 
"S1695-61412016000100017-esp","Ventajas de la presencia de la familia en la reanimación pediátrica o en procedimientos dolorosos","Vaz, Judite, Alves, Rita, Ramos, Vera","Enfermería Global; 15(41); 375-386","Enfermería Global","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412016000100017&lang=pt" 
"S1130-01082016000100012-esp","Graft versus host disease as a complication after liver transplantation: a rare but serious association","Pérez-Saborido, Baltasar, Asensio-Díaz, Enrique, Barrera-Rebollo, Asterio, Rodríguez-López, Mario, Gonzalo-Martín, Marta, Madrigal-Rubiales, Beatriz, García-Pajares, Félix, Pacheco-Sánchez, David","Revista Española de Enfermedades Digestivas; 108(1); 49-51","Revista Española de Enfermedades Digestivas","Inglês","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082016000100012&lang=pt" 
"S1695-61412016000100010-esp","Seguridad quirúrgica y cumplimentación del registro de información intraquirúrgica en España: un análisis comparativo de dos instrumentos de registro","Torres, B., Nolasco, A., Maciá, L., Cervera, A., Seva, A., Barbera, C.","Enfermería Global; 15(41); 183-194","Enfermería Global","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412016000100010&lang=pt" 
"S1695-61412016000100012-esp","Cultura de seguridad: la percepción de los profesionales de enfermería intensivista","Schwonke, Camila Rose Guadalupe Barcelos, Filho, Wilson Danilo Lunardi, Lunardi, Guilherme Lerch, da Silveira, Rosemary Silva, Rodrigues, Maria Cristina Soares, Guerreiro, Márcio Osório","Enfermería Global; 15(41); 208-219","Enfermería Global","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412016000100012&lang=pt" 
"S1695-61412016000100007-esp","Estudio piloto. Memoria implícita, memoria explícita y deterioro cognitivo: evolución en el trastorno psicótico","Pérez Moreno, Juan José, Romero García, Manuel, Salazar Gámez, Almudena, Ortega Moreno, Beatriz","Enfermería Global; 15(41); 135-151","Enfermería Global","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412016000100007&lang=pt" 
"S1130-01082016000100005-esp","Duodenal fistula after gastrectomy: retrospective study of 13 new cases","Cornejo, María de los Ángeles, Priego, Pablo, Ramos, Diego, Coll, Magdalena, Ballestero, Araceli, Galindo, Julio, García-Moreno, Francisca, Rodríguez, Gloria, Carda, Pedro, Lobo, Eduardo","Revista Española de Enfermedades Digestivas; 108(1); 20-26","Revista Española de Enfermedades Digestivas","Inglês","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082016000100005&lang=pt" 
"S1695-61412016000100008-esp","Prevalencia y factores asociados a osteoporosis en pacientes de Santa Marta (Colombia)","González-Ruiz, Gisela Esther, Álvarez-Miño, Lídice, Borré-Ortiz, Yeis Miguel, Rivas Oduber, Elimiled, Serrano Angarita, Nini Sorell, Tavera Galeano, Nivalisay","Enfermería Global; 15(41); 153-163","Enfermería Global","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412016000100008&lang=pt" 
"S1695-61412016000100016-esp","Brote de Leishmaniasis en la Comunidad Autónoma de Madrid: importancia de las medidas de prevención","Pérez Roldan, Francisca, Montilla Pérez, Manuel, Muñoz Lomas, Fernando","Enfermería Global; 15(41); 361-374","Enfermería Global","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412016000100016&lang=pt" 
"S1695-61412016000100005-esp","Síndrome de dependencia alcohólica en servicios de urgencia: protocolo de evaluación para la práctica profesional de enfermería","Villar Luis, Margarita Antonia, Barbosa, Sara Pinto, Luchesi, Luciana Barizon, Santos, Jair Lício Ferreira","Enfermería Global; 15(41); 78-92","Enfermería Global","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412016000100005&lang=pt" 
"S0120-33472016000100009-col","Cephaloskeletal dysplasia (Taybi-Linder syndrome): Case report and anesthetic considerations","Acosta-Martínez, Jesús, Guerrero-Domínguez, Rosana, López-Herrera-Rodríguez, Daniel, García-Santigosa, Marta, Sánchez-Carrillo, Francisco, Marenco de la Fuente, María Luisa","Revista Colombiana de Anestesiología; 44(1); 40-43","Revista Colombiana de Anestesiología","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472016000100009&lang=pt" 
"S1695-61412016000100006-esp","Competencias y entorno clínico de aprendizaje en enfermería: autopercepción de estudiantes avanzados de Uruguay","de-Souza-Cruz, María Cecilia, Mariscal-Crespo, María Isabel","Enfermería Global; 15(41); 121-134","Enfermería Global","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412016000100006&lang=pt" 
"S0120-33472016000100014-col","Peripartum cardiomyopathy - Rare, unknown and life-threatening","Laverde-Sábogál, Carlos Eduardo, Garnica-Rosas, Lina María, Correa-González, Néstor","Revista Colombiana de Anestesiología; 44(1); 63-68","Revista Colombiana de Anestesiología","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472016000100014&lang=pt" 
"S0120-33472016000100013-col","Severe cardiomyopathy secondary to pheochromocytoma: Usefulness of magnesium sulfate. Case report","Sanabria, Carlos, Vendrell, Marina","Revista Colombiana de Anestesiología; 44(1); 58-62","Revista Colombiana de Anestesiología","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472016000100013&lang=pt" 
"S0120-33472016000100012-col","Sevoflorane as adjuvant for sedation during mechanical ventilation in intensive care unit medical patients: Preliminary results of a series of cases","Lopez-Ramos, Jose M, Gômez-Sainz, Juan J, Manzano-Canalechevarria, Ana, Aguilera-Celorrio, Luciano","Revista Colombiana de Anestesiología; 44(1); 52-57","Revista Colombiana de Anestesiología","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472016000100012&lang=pt" 
"S0120-33472016000100022-col","Comment on &quot;Incidence of postoperative death and acute kidney injury associated with i.v. 6% hydroxyethyl starch use: Systematic review and meta-analysis&quot;","Rivera-Tocancipá, Daniel, Tovar-Cardozo, Jesús Hernán, Garcés, Luis David, Salcedo, Jaime Andrés, Galeano, Diego Andrés","Revista Colombiana de Anestesiología; 44(1); 78-80","Revista Colombiana de Anestesiología","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472016000100022&lang=pt" 
"S0120-33472016000100016-col","Reply to the Letter to the Editor: Evidence based clinical practice manual: Patient preparation for surgery and transfer to the operating room theater","Rincón-Valenzuela, David A, Escobar, Bibiana","Revista Colombiana de Anestesiología; 44(1); 71-72","Revista Colombiana de Anestesiología","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472016000100016&lang=pt" 
"S0120-33472016000100004-col","Reducing maternal mortality in conflict areas: Surgical-anesthetic experience in Boost Hospital - Afghanistan","Izquierdo, Gilda, Trelles, Miguel, Khan, Nasrullah","Revista Colombiana de Anestesiología; 44(1); 13-16","Revista Colombiana de Anestesiología","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472016000100004&lang=pt" 
"S0120-33472016000100010-col","Retroperitoneal haematoma following diagnostic lumbar puncture. Clinical case","Soto-Mesa, Diego, Herrera-Soto, Aurora, Bermejo-Álvarez, Miguel Ángel, Argüelles-Tamargo, Luis","Revista Colombiana de Anestesiología; 44(1); 44-47","Revista Colombiana de Anestesiología","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472016000100010&lang=pt" 
"S1695-61412016000100003-esp","Evaluación del impacto de un plan de cuidados de enfermería de pacientes con EPOC con diagnóstico enfermero &quot;Manejo inefectivo del régimen terapéutico&quot;, en términos de mejora del criterio de resultado de enfermería (NOC) &quot;Conocimiento del régimen terapeutico&quot;","Iniesta Sánchez, J., Abad Corpa, E., Royo Morales, T., Sáez Soto, A., Rodriguez Mondéjar, J.J., Carrillo Alcaraz, A.","Enfermería Global; 15(41); 39-48","Enfermería Global","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412016000100003&lang=pt" 
"S1130-01082016000100003-esp","Comparative study between open and minimally invasive approach in the surgical management of esophageal leiomyoma","Ramos, Diego, Priego, Pablo, Coll, Magdalena, Cornejo, María de los Ángeles, Galindo, Julio, Rodríguez-Velasco, Gloria, García-Moreno, Francisca, Carda, Pedro, Lobo, Eduardo","Revista Española de Enfermedades Digestivas; 108(1); 8-14","Revista Española de Enfermedades Digestivas","Inglês","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082016000100003&lang=pt" 
"S1695-61412016000100002-esp","Manejo terapéutico de los usuarios con terapia anticoagulante oral","Serra, Isaura da Conceição Cascalho, Ribeiro, Lurdes da Conceição Afonso Nobre, Gemito, Maria Laurência Grou Parreirinha, Mendes, Felismina Rosa Parreira","Enfermería Global; 15(41); 10-19","Enfermería Global","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412016000100002&lang=pt" 
"S1695-61412016000100009-esp","Conocimientos y actitudes sobre sexualidad en adolescentes de primer curso de Grado en Educación Infantil y Primaria de la Universidad de Jaén","Rodríguez Mármol, María, Muñoz Cruz, Rafael, Sánchez Muñoz, Inés","Enfermería Global; 15(41); 164-173","Enfermería Global","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412016000100009&lang=pt" 
"S1130-01082016000100004-esp","Antibiotic prophylaxis in elective cholecystectomy: protocol adequacy and related outcomes in a retrospective single-centre analysis","Rodríguez-Caravaca, Gil, Gil-Yonte, Pablo, Risco-Risco, Carlos, Latasa Zamalloa, Pello, Villar del Campo, María Concepción, Fernández-Cebrián, José María, Valverde-Núñez, Ignacio, Lucendo, Alfredo J.","Revista Española de Enfermedades Digestivas; 108(1); 15-19","Revista Española de Enfermedades Digestivas","Inglês","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082016000100004&lang=pt" 
"S1695-61412016000100011-esp","Análisis de los componentes principales de la escala Satisfacción laboral (S20-23) medida en una muestra del equipo de enfermería de Centros de Atención Primaria de las Provincias de Ñuble y Valparaíso, Chile","Luengo Martínez, Carolina, Lara Jaque, Roxana, López Espinoza, Miguel Ángel","Enfermería Global; 15(41); 195-207","Enfermería Global","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412016000100011&lang=pt" 
"S0873-65292016000100006-prt","Breve olhar sobre o estado da saúde em Portugal: an overview","Cortes, Maria","Sociologia, Problemas e Práticas; (80); 117-143","Sociologia, Problemas e Práticas","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65292016000100006&lang=pt" 
"S0873-65292016000100003-prt","Assédio no ritual da praxe académica numa universidade pública portuguesa","Oliveira, Catarina Sales, Villas-Boas, Susana, Heras, Soledad Las","Sociologia, Problemas e Práticas; (80); 49-67","Sociologia, Problemas e Práticas","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65292016000100003&lang=pt" 
"S0873-65292016000100002-prt","Contrato psicológico e estágio profissional em advocacia","Cruz, Sofia Alexandra, Fernandes, Suzana","Sociologia, Problemas e Práticas; (80); 31-47","Sociologia, Problemas e Práticas","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65292016000100002&lang=pt" 
"S0120-33472016000100005-col","Cardiovascular pre-anesthesia evaluation in oncological surgery: Evaluación preanestésica cardiovascular en cirugía oncológica","Gómez-Henao, Paula Andrea, Carreño-Dueñas, José Alexander","Revista Colombiana de Anestesiología; 44(1); 17-22","Revista Colombiana de Anestesiología","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472016000100005&lang=pt" 
"S0120-33472016000100007-col","Ultrasound and nerve stimulation-guided axillary","Lopera-Velásquez, Luz María, Restrepo-Garcés, Carlos","Revista Colombiana de Anestesiología; 44(1); 30-35","Revista Colombiana de Anestesiología","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472016000100007&lang=pt" 
"S0120-33472016000100006-col","The use of cerebral monitoring for intraoperative awareness","Castellon-Larios, Karina, Rosero, Byron R, Niño-de Mejía, María Claudia","Revista Colombiana de Anestesiología; 44(1); 23-29","Revista Colombiana de Anestesiología","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472016000100006&lang=pt" 
"S0120-33472016000100001-col","Importance of case reports in anaesthesia","Rincón-Valenzuela, David A, Navarro-Vargas, Ricardo, Eslava-Schmalbach, Javier","Revista Colombiana de Anestesiología; 44(1); 1-4","Revista Colombiana de Anestesiología","Inglês, Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472016000100001&lang=pt" 
"S0120-33472016000100003-col","Effect of flumazenil on recovery from general anesthesia with isoflurane: A randomized controlled trial","Dias Cicarelli, Domingos, Rojas-Álvarez, Nora Elizabeth, Fuller, Priscila, Lacava Pagnocca, Marcelo, Frerichs, Elke, Martins Bensenor, Fábio Ely","Revista Colombiana de Anestesiología; 44(1); 8-12","Revista Colombiana de Anestesiología","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472016000100003&lang=pt" 
"S0120-33472016000100011-col","Haemodynamic management using non-invasive cardiac output monitoring for urgent craniotomy in fragile X syndrome: Case report","Guerrero-Domínguez, Rosana, López-Herrera-Rodríguez, Daniel, Beato-López, Francisco Javier, Jiménez, Ignacio","Revista Colombiana de Anestesiología; 44(1); 48-51","Revista Colombiana de Anestesiología","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472016000100011&lang=pt" 
"S0121-47722016000100010-col","Preservación ambiental de la amazonia colombiana: retos para la política fiscal","Azuero, Francisco, Rodríguez, Jorge Armando","Cuadernos de Economía; 35(spe67); 281-313","Cuadernos de Economía","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-47722016000100010&lang=pt" 
"S0100-72032016000100047-scl","The Influence of Education and Depression on Autonomy of Women with Chronic Pelvic Pain: A Cross-sectional Study","Barbosa, Hermes de Freitas, Nogueira, Antonio Alberto, Silva, Júlio César Rosa e, Poli Neto, Omero Benedicto, Reis, Francisco José Candido dos","Revista Brasileira de Ginecologia e Obstetrícia; 38(1); 47-52","Revista Brasileira de Ginecologia e Obstetrícia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032016000100047&lang=pt" 
"S1413-81232016000100173-spa","O enfoque ecológico-social e a atenção primária na construção de sistemas universais na trajetória de Hernán San Martin","Conill, Eleonor Minho","Ciência &amp; Saúde Coletiva; 21(1); 173-178","Ciência &amp; Saúde Coletiva","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232016000100173&lang=pt" 
"S1413-81232016000100109-spa","Salud intercultural: propuestas, acciones y fracasos","Menéndez, Eduardo Luiz","Ciência &amp; Saúde Coletiva; 21(1); 109-118","Ciência &amp; Saúde Coletiva","Inglês, Espanhol","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232016000100109&lang=pt" 
"S1413-81232016000100101-spa","Family functioning and health issues associated with codependency in families of drug users","Bortolon, Cassandra Borges, Signor, Luciana, Moreira, Taís de Campos, Figueiró, Luciana Rizzieri, Benchaya, Mariana Canellas, Machado, Cássio Andrade, Ferigolo, Maristela, Barros, Helena Maria Tannhauser","Ciência &amp; Saúde Coletiva; 21(1); 101-107","Ciência &amp; Saúde Coletiva","Inglês","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232016000100101&lang=pt" 
"S1413-81232016000100119-spa","Orientação familiar e comunitária na Atenção Primária à Saúde da criança","Reichert, Altamira Pereira da Silva, Leônico, Alane Barreto de Almeida, Toso, Beatriz Rosana Gonçalves, Santos, Nathanielly Cristina Carvalho de Brito, Vaz, Elenice Maria Cecchetti, Collet, Neusa","Ciência &amp; Saúde Coletiva; 21(1); 119-127","Ciência &amp; Saúde Coletiva","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232016000100119&lang=pt" 
"S0122-93542016000100007-col","Prevalencia de parásitos hematrópicos endoglobulares en bovinos gyr puros en Córdoba,Colombia","Blanco Martínez, Rafael, Cardona Álvarez, José, Vargas Viloria, Marlene","Revista de Medicina Veterinaria; (31); 67-74","Revista de Medicina Veterinaria","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-93542016000100007&lang=pt" 
"S1413-81232016000100225-spa","The context of leprosy in Brazil-Paraguay border","Ajalla, Maria Elizabeth Araujo, Andrade, Sonia Maria Oliveira de, Tamaki, Edson Mamoru, Waissmann, William, Diettrich, Sandra Helena Correia, Silva, Baldomero Antônio Kato da","Ciência &amp; Saúde Coletiva; 21(1); 225-232","Ciência &amp; Saúde Coletiva","Inglês","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232016000100225&lang=pt" 
"S2145-132X2016000100007-col","Mujeres frente a la incidencia de la pobreza e insalubridad pública en Cartagena (Colombia), 1915-1928","Cera Ochoa, Raúl Antonio","HiSTOReLo. Revista de Historia Regional y Local; 8(15); 202-237","HiSTOReLo. Revista de Historia Regional y Local","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2145-132X2016000100007&lang=pt" 
"S1413-81232016000100053-spa","Fatores econômicos e diferenças de gênero na prevalência do tabagismo em adultos","Paes, Nelson Leitão","Ciência &amp; Saúde Coletiva; 21(1); 53-61","Ciência &amp; Saúde Coletiva","Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232016000100053&lang=pt" 
