"S0034-71672003000400025-scl","Transdisciplinaridade na educação para a saúde: um planejamento para a graduação do enfermeiro","Silva, Cláudia Regina Lima Duarte da, Ernesto Jacob, Keim, Bertoncini, Judite Hennemann","Revista Brasileira de Enfermagem; 56(4); 424-428","Revista Brasileira de Enfermagem","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672003000400025&lang=pt" 
"S0034-71672003000400031-scl","Como será o amanhã? responda quem puder! perspectivas de enfermeirandos quanto ao seu futuro profissional","Souza Júnior, José Gilmar Costa de, Cavalcanti, Aracele Tenório de Almeida, Monteiro, Estela Maria Leite Meireles, Silva, Maria Inês da","Revista Brasileira de Enfermagem; 56(4); 453-458","Revista Brasileira de Enfermagem","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672003000400031&lang=pt" 
"S1519-70772003000200001-scl","Contabilidade criativa e responsabilidade dos auditores","Santos, Ariovaldo dos, Grateron, Ivan Ricardo Guevara","Revista Contabilidade &amp; Finanças; 14(32); 07-22","Revista Contabilidade &amp; Finanças","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-70772003000200001&lang=pt" 
"S1519-70772003000200003-scl","Práticas de contabilidade gerencial adotadas por subsidiárias brasileiras de empresas multinacionais","Souza, Marcos Antonio de, Lisboa, Lázaro Plácido, Rocha, Welington","Revista Contabilidade &amp; Finanças; 14(32); 40-57","Revista Contabilidade &amp; Finanças","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-70772003000200003&lang=pt" 
"S1519-70772003000200004-scl","Uma proposta para a avaliação da empresa em condições de risco com base no modelo de Ohlson","Oliveira, Edson Ferreira de, Guerreiro, Reinaldo, Securato, José Roberto","Revista Contabilidade &amp; Finanças; 14(32); 58-70","Revista Contabilidade &amp; Finanças","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-70772003000200004&lang=pt" 
"S1519-70772003000200005-scl","Derivativos: o que são e a evolução quanto ao aspecto contábil","Amaral, Carlos Antonio Lopes Vaz do","Revista Contabilidade &amp; Finanças; 14(32); 71-80","Revista Contabilidade &amp; Finanças","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-70772003000200005&lang=pt" 
"S1519-70772003000200006-scl","O tratamento contábil do capital intelectual em empresas com valor de mercado superior ao valor contábil","Oliveira, Joel Marques de, Beuren, Ilse Maria","Revista Contabilidade &amp; Finanças; 14(32); 81-98","Revista Contabilidade &amp; Finanças","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-70772003000200006&lang=pt" 
"S1519-70772003000200007-scl","El logro del value for money en la gestión pública: consideraciones en torno a los indicadores de eficiencia, eficacia y economía","Aibar Guzmán, Cristina","Revista Contabilidade &amp; Finanças; 14(32); 99-110","Revista Contabilidade &amp; Finanças","Espanhol","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-70772003000200007&lang=pt" 
"S1519-70772003000200008-scl","Comunicações uma contribuição ao aprimoramento da informação contábil, no tocante à mensuração do resultado contábil da produtora cinematográfica","Cardoso, Ricardo Lopes, Szuster, Natan","Revista Contabilidade &amp; Finanças; 14(32); 111-120","Revista Contabilidade &amp; Finanças","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-70772003000200008&lang=pt" 
"S1519-70772003000200002-scl","Uma avaliação do nível de evidenciação das companhias abertas, no Brasil, no tocante aos instrumentos financeiros","Costa Junior, Jorge Vieira da","Revista Contabilidade &amp; Finanças; 14(32); 23-39","Revista Contabilidade &amp; Finanças","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-70772003000200002&lang=pt" 
"S1409-41422003000200002-cri","Diagnóstico y manejo de la endocarditis infecciosa","Poveda Fernández, Jonathan, Soriano Fallas, Tatiana, Cañas Coto, Alejandro, Rodríguez, Leonardo","Revista Costarricense de Cardiología; 5(2); 05-16","Revista Costarricense de Cardiología","Espanhol","2003","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-41422003000200002&lang=pt" 
"S1413-70542003000400003-scl","Crescimento do maracujazeiro-doce propagado por sementes em função da calagem","Fonseca, Elda Bonilha Assis, Pasqual, Moacir, Carvalho, Janice Guedes de, Corrêa, João Batista Donizeti","Ciência e Agrotecnologia; 27(4); 758-764","Ciência e Agrotecnologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542003000400003&lang=pt" 
"S1413-70542003000400006-scl","Efeito do silício e do fósforo na disponibilidade de metais pesados do solo pelo extrator mehlich-1","Paim, Lilian Aparecida, Carvalho, Ruy, Melo, Walcleé de Carvalho, Furtini Neto, Antônio Eduardo","Ciência e Agrotecnologia; 27(4); 780-787","Ciência e Agrotecnologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542003000400006&lang=pt" 
"S1413-70542003000400013-scl","Propagação de amoreira-preta utilizando estacas lenhosas","Villa, Fabíola, Pio, Rafael, Chalfun, Nilton Nagib Jorge, Gontijo, Tiago Chaltein Almeida, Dutra, Leonardo Ferreira","Ciência e Agrotecnologia; 27(4); 829-834","Ciência e Agrotecnologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542003000400013&lang=pt" 
"S1413-70542003000400015-scl","Uso do fungo Fusarium oxysporum como indicador de ametrina, através da medida de biomassa, pela quantificação do ergosterol","Galvão, José Geraldo, Guerreiro, Mário César, Souza, Josefina Aparecida de, Coura, Samuel Martins da Costa","Ciência e Agrotecnologia; 27(4); 840-845","Ciência e Agrotecnologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542003000400015&lang=pt" 
"S1413-70542003000400017-scl","Avaliação química da folha de cenoura visando ao seu aproveitamento na alimentação humana","Pereira, Gláucia Imaculada Soares, Pereira, Rosemary Gualberto F. Alvarenga, Barcelos, Maria de Fátima Píccolo, Morais, Augusto Ramalho de","Ciência e Agrotecnologia; 27(4); 852-857","Ciência e Agrotecnologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542003000400017&lang=pt" 
"S1413-70542003000400022-scl","Avaliação de Períodos de Coleta Total de Fezes para Determinar a Digestibilidade Aparente dos Nutrientes em Eqüinos","Araújo, Kleber Villela, Lima, José Augusto de Freitas, Fialho, Elias Tadeu, Franco, Gumercindo Loriano","Ciência e Agrotecnologia; 27(4); 886-893","Ciência e Agrotecnologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542003000400022&lang=pt" 
"S1413-70542003000400023-scl","Efeito de diferentes níveis de proteína bruta em rações para crescimento de carpas (Cyprinus carpio L., 1758) em duas densidades","Graeff, Alvaro, Pruner, Evaldo Nazareno","Ciência e Agrotecnologia; 27(4); 894-902","Ciência e Agrotecnologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542003000400023&lang=pt" 
"S1413-70542003000400025-scl","Efeito do tratamento físico associado à adubação em pastagem degradada de braquiária, nos teores de proteína bruta, fibra em detergente neutro e fibra em detergente ácido","Bomfim, Erika Ramos Prazeres, Pinto, José Cardoso, Salvador, Nilson, Morais, Augusto Ramalho De, Andrade, Ivo Francisco de, Almeida, Omer Cavacanti de","Ciência e Agrotecnologia; 27(4); 912-920","Ciência e Agrotecnologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542003000400025&lang=pt" 
"S1413-70542003000400018-scl","Quantificação de Polifenóis e Digestibilidade Protéica de Famílias de Feijoeiro Comum","Mendonça, Carla Viviane C. Egg, Abreu, Celeste M. Patto de, Corrêa, Angelita Duarte, Santos, Custódio Donizete dos, Morais, Augusto Ramalho de","Ciência e Agrotecnologia; 27(4); 858-864","Ciência e Agrotecnologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542003000400018&lang=pt" 
"S0482-50042003000400009-scl","ESPAÇO IMAGEM","Nishinari, Macoto","Revista Brasileira de Reumatologia; 43(4); 257-258","Revista Brasileira de Reumatologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042003000400009&lang=pt" 
"S0482-50042003000400006-scl","Relacionamento médico-paciente","Marques Filho, José","Revista Brasileira de Reumatologia; 43(4); 238-239","Revista Brasileira de Reumatologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042003000400006&lang=pt" 
"S0482-50042003000400010-scl","Piomiosite bacteriana aguda (PBA) em crianças eutróficas","Talavera, Mirtha B., Wakai, Márcia, Campos, Lúcia Maria Arruda, Baldacci, Evandro Roberto, Silva, Clovis Artur Almeida da","Revista Brasileira de Reumatologia; 43(4); 259-264","Revista Brasileira de Reumatologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042003000400010&lang=pt" 
"S0482-50042003000400007-scl","Contribuição dos métodos de imagem na avaliação do envolvimento pulmonar na dermatomiosite","Guimarães, Patrícia Noronha, Teixeira, Fábio Henrique Fernandes, Gomides, Ana Paula Monteiro, Vignoli, Marco Aurélio, Carvalho, Willon Garcia, Silva, Maria Luiza Bernardes, Pádua, Paulo Madureira de","Revista Brasileira de Reumatologia; 43(4); 240-243","Revista Brasileira de Reumatologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042003000400007&lang=pt" 
"S0482-50042003000400005-scl","Etiopatogenia da febre reumática","Rachid, Acir","Revista Brasileira de Reumatologia; 43(4); 232-237","Revista Brasileira de Reumatologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042003000400005&lang=pt" 
"S0482-50042003000400003-scl","Diabetes: tendinites e entesopatias","Rey, Ludmilla Daru, Coletta, Rocio Della, MuKai, Maira, Silva, Marília B, Skare, Thelma L","Revista Brasileira de Reumatologia; 43(4); 218-222","Revista Brasileira de Reumatologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042003000400003&lang=pt" 
"S0482-50042003000400004-scl","Manifestações musculoesqueléticas nos pacientes em programa de hemodiálise","Braz, Alessandra de Sousa, Duarte, Ângela Luzia B. P.","Revista Brasileira de Reumatologia; 43(4); 223-231","Revista Brasileira de Reumatologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042003000400004&lang=pt" 
"S0482-50042003000400008-scl","Bibliografia brasileira sobre febre reumática de 1980 a 2002","Rachid, Acir","Revista Brasileira de Reumatologia; 43(4); 244-256","Revista Brasileira de Reumatologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042003000400008&lang=pt" 
"S0482-50042003000400011-scl","Trombose de veia jugular em paciente com anticorpo anticardiolipina e lúpus eritematoso sistêmico","Camarosano, Marcel Antônio, Nascimento Júnior, Augusto Pereira do, Casagrande, Marcelo, Godoy, José Maria Pereira de, Braile, Domingo Marcolino, Toledo, Roberto Acayaba de","Revista Brasileira de Reumatologia; 43(4); 265-266","Revista Brasileira de Reumatologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042003000400011&lang=pt" 
"S0482-50042003000400012-scl","Angiografia como método de diagnóstico da síndrome do desfiladeiro torácico neurovascular: a propósito de um caso","Cruz, Margarida, Matos, António Alves de, Saldanha, Tiago, Branco, Jaime C.","Revista Brasileira de Reumatologia; 43(4); 267-271","Revista Brasileira de Reumatologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042003000400012&lang=pt" 
"S0482-50042003000400013-scl","Rituximab: uma alternativa terapêutica para o tratamento da trombocitopenia imunológica","Scheinberg, Morton, Schlack, Nelson Hamer, Kutner, José Mauro, Ribeiro, Andreza Alice Feitosa","Revista Brasileira de Reumatologia; 43(4); 272-273","Revista Brasileira de Reumatologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042003000400013&lang=pt" 
"S0482-50042003000400014-scl","Necrose tecidual após injeção de diclofenaco de sódio","Marques Filho, José","Revista Brasileira de Reumatologia; 43(4); 273-274","Revista Brasileira de Reumatologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042003000400014&lang=pt" 
"S0482-50042003000400001-scl","Avaliação da proteína amilóide A sérica na atividade clínica da artrite reumatóide","Gayer, Carlos Roberto Machado, Pinheiro, Geraldo da Rocha Castelar, Andrade, Carlos Augusto Ferreira de, Freire, Sérgio Miranda, Coelho, Marsen Garcia Pinto","Revista Brasileira de Reumatologia; 43(4); 199-205","Revista Brasileira de Reumatologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042003000400001&lang=pt" 
"S0482-50042003000400002-scl","Efeito de inibidores da sintase de óxido nítrico na dor inflamatória articular e influxo celular da artrite induzida por zymosan em ratos","Rocha, Francisco Airton Castro da, Rocha, José Carlos da Silva, Peixoto, Magno Eric Barbosa, Jancar, Sonia, Cunha, Fernando de Queiroz, Ribeiro, Ronaldo de Albuquerque","Revista Brasileira de Reumatologia; 43(4); 206-217","Revista Brasileira de Reumatologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042003000400002&lang=pt" 
"S0188-46112003000200001-mex","Presentación","","Investigaciones geográficas; (51); 5-6","Investigaciones geográficas","Espanhol","2003","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112003000200001&lang=pt" 
"S0188-46112003000200010-mex","Orígenes: La evolución de los continentes, los océanos y la vida en nuestro planeta","Lugo Hubp, José","Investigaciones geográficas; (51); 145-146","Investigaciones geográficas","Espanhol","2003","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112003000200010&lang=pt" 
"S0188-46112003000200011-mex","Manejo y desarrollo para el aprovechamiento sustentable del ecoturismo en las Luminarias del Valle de Santiago","Melo Gallegos, Carlos","Investigaciones geográficas; (51); 147-148","Investigaciones geográficas","Espanhol","2003","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112003000200011&lang=pt" 
"S0188-46112003000200012-mex","Áreas Naturales Protegidas de México en el siglo XX","Niño Gutiérrez, Naú Silverio","Investigaciones geográficas; (51); 149-150","Investigaciones geográficas","Espanhol","2003","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112003000200012&lang=pt" 
"S0188-46112003000200013-mex","Atlas de la Comunidad de Madrid en el umbral del siglo XXI","Gutiérrez de MacGregor, María Teresa","Investigaciones geográficas; (51); 151-152","Investigaciones geográficas","Espanhol","2003","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112003000200013&lang=pt" 
"S0188-46112003000200014-mex","Jean Tricart (1920-2003)","Lugo Hubp, José","Investigaciones geográficas; (51); 153-154","Investigaciones geográficas","Espanhol","2003","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112003000200014&lang=pt" 
"S0188-46112003000200015-mex","Asociación Internacional de Geomorfólogos (AIG). Newsletter No. 20. (2/2003)","","Investigaciones geográficas; (51); 155-160","Investigaciones geográficas","Espanhol","2003","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112003000200015&lang=pt" 
"S0188-46112003000200002-mex","Características geológicas, sedimentológicas y químicas de un pequeño cuerpo de agua superficial (jagüey) en el noreste de México","Hoz Zavala, Elia, Lanza Espino, Guadalupe de la, Álvarez Arellano, Alejandro","Investigaciones geográficas; (51); 7-22","Investigaciones geográficas","Espanhol","2003","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112003000200002&lang=pt" 
"S0188-46112003000200003-mex","Comparación de métodos en la estimación de erosión hídrica","Pando Moreno, Marisela, Gutiérrez Gutiérrez, Maritza, Maldonado Hernández, Alfonso, Palacio Prieto, José Luis, Estrada Castillón, A. Eduardo","Investigaciones geográficas; (51); 23-36","Investigaciones geográficas","Espanhol","2003","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112003000200003&lang=pt" 
"S0188-46112003000200004-mex","El bioclima humano en urbes del sur de México para condiciones de duplicación de CO2 atmosférico","Tejeda Martínez, Adalberto, Rivas Camargo, David A.","Investigaciones geográficas; (51); 37-52","Investigaciones geográficas","Espanhol","2003","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112003000200004&lang=pt" 
"S0188-46112003000200005-mex","Evaluación de la confiabilidad temática de mapas o de imágenes clasificadas: una revisión","François Mas, Jean, Reyes Díaz-Gallegos, José, Pérez Vega, Azucena","Investigaciones geográficas; (51); 53-72","Investigaciones geográficas","Espanhol","2003","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112003000200005&lang=pt" 
