"S0864-02892001000100009-cub","Estabilidad del producto hemoclasificador Hemo-CIM® Anti-B: Evaluación durante 2 años","Suárez Batista, Lilia E, Rivero Jiménez, René A, Bencomo Hernández, Antonio A, Martínez Solís, Marta N, González Sampedro, Renée, Rodríguez Obaya, Teresita","Revista Cubana de Hematología, Inmunología y Hemoterapia; 17(1); 59-64","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892001000100009&lang=pt" 
"S0138-600X2001000100012-cub","Antibioticoterapia profiláctica en la cesárea","Pérez Velázquez, Carlos, Reyes Pérez, Aimé, Pérez de Villa Amil, Arturo","Revista Cubana de Obstetricia y Ginecología; 27(1); 70-75","Revista Cubana de Obstetricia y Ginecología","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2001000100012&lang=pt" 
"S0138-600X2001000100013-cub","Betametasona como madurante pulmonar fetal: Influencia sobre el embarazo y el parto","García Mirás, Ramón, Pérez Valdés-Dapena, Deborah, Lugones Botell, Miguel, Lay Rodríguez, Adalberto","Revista Cubana de Obstetricia y Ginecología; 27(1); 76-82","Revista Cubana de Obstetricia y Ginecología","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2001000100013&lang=pt" 
"S0138-600X2001000100014-cub","Betametasona como madurante pulmonar fetal: Influencia sobre el recién nacido","García Mirás, Ramón, Moreno Vázquez, Olimpo, Pérez Valdés- Dapena, Deborah, Lugones Botell, Miguel","Revista Cubana de Obstetricia y Ginecología; 27(1); 83-88","Revista Cubana de Obstetricia y Ginecología","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2001000100014&lang=pt" 
"S1699-65852001000100002-esp","Tratamiento de pacientes parcialmente edéntulos con prótesis dentoimplantosoportadas","Cañada Madinazcoitia, L., Del Río Highsmith, J., Martínez Vázquez de Parga, J.","Avances en Periodoncia e Implantología Oral; 13(1); 9-17","Avances en Periodoncia e Implantología Oral","Espanhol","2001","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-65852001000100002&lang=pt" 
"S1699-65852001000100005-esp","Antibioterapia en Periodoncia: Situación actual I- Antibióticos Sistémicos","Falcao Costa, C., Moura E Sá, A., Faria Almeida, R., Bascones, A.","Avances en Periodoncia e Implantología Oral; 13(1); 39-47","Avances en Periodoncia e Implantología Oral","Espanhol","2001","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-65852001000100005&lang=pt" 
"S1699-65852001000100001-esp","A nuestros Lectores","","Avances en Periodoncia e Implantología Oral; 13(1); 7-7","Avances en Periodoncia e Implantología Oral","Espanhol","2001","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-65852001000100001&lang=pt" 
"S1699-65852001000100003-esp","Valoración radio lógica a los tres y cinco años de la pérdida y calidad ósea periimplantaria en implantes Branemark","Donado Azcárate, A., Peris García-Patrón, RªM., López-Qulles Martínez, J., Sada García-Lomas, JM.","Avances en Periodoncia e Implantología Oral; 13(1); 19-27","Avances en Periodoncia e Implantología Oral","Espanhol","2001","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-65852001000100003&lang=pt" 
"S1699-65852001000100006-esp","Elevación localizada del seno maxilar a través de un abordaje transalveolar","Krekeler, G., Spielberg, M., Soejlma, Y.","Avances en Periodoncia e Implantología Oral; 13(1); 49-55","Avances en Periodoncia e Implantología Oral","Espanhol","2001","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-65852001000100006&lang=pt" 
"S1699-65852001000100004-esp","Nuevos métodos de diagnóstico en Periodoncia: Métodos bioquímicos","Faria, R., Belén, A., Bascones, A.","Avances en Periodoncia e Implantología Oral; 13(1); 29-37","Avances en Periodoncia e Implantología Oral","Espanhol","2001","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-65852001000100004&lang=pt" 
"S0100-19652001000100001-scl","O IBICT ante os novos paradigmas da sociedade da informação","Blumenschein, Almiro","Ciência da Informação; 30(1); 5-5","Ciência da Informação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652001000100001&lang=pt" 
"S0100-19652001000100003-scl","Privacidade na comunicação eletrônica","Martins, Ives Gandra da Silva, Martins, Rogério Vidal Gandra da Silva","Ciência da Informação; 30(1); 13-18","Ciência da Informação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652001000100003&lang=pt" 
"S0100-19652001000100002-scl","A universalização da informação","Veiga Filho, João Pimenta da","Ciência da Informação; 30(1); 7-12","Ciência da Informação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652001000100002&lang=pt" 
"S1020-49892001000400018-spa","Differential pricing of essential drugs","","Revista Panamericana de Salud Pública; 9(4); 275-279","Revista Panamericana de Salud Pública","Inglês","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000400018&lang=pt" 
"S1020-49892001000400016-spa","El derecho internacional, instrumento esencial para la promoción de la salud mental en las Américas","Jiménez, Heidi V., Vásquez, Javier","Revista Panamericana de Salud Pública; 9(4); 264-268","Revista Panamericana de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000400016&lang=pt" 
"S1020-49892001000400004-spa","Improving hepatitis B immunization among high-risk adolescents: a low-cost intervention on the Mexico-United States border","O&#039;Rourke, Kathleen M., Redlinger, Thomas E., Steege, Andrea M.","Revista Panamericana de Salud Pública; 9(4); 228-233","Revista Panamericana de Salud Pública","Inglês","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000400004&lang=pt" 
"S1020-49892001000400017-spa","Brote de poliomielitis en Haití y la República Dominicana debido a un virus derivado de la vacuna antipoliomielítica oral","Landaverde, Mauricio, Venczel, Linda, Quadros, Ciro A. de","Revista Panamericana de Salud Pública; 9(4); 272-274","Revista Panamericana de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000400017&lang=pt" 
"S1020-49892001000400007-spa","Antigenic and genomic relation between human influenza A (H3N2) viruses circulating in Argentina during 1998 and the H3N2 vaccine component","Pontoriero, Andrea V., Baumeister, Elsa G., Campos, Ana M., Savy, Vilma L., Lin, Yi P., Hay, Alan J.","Revista Panamericana de Salud Pública; 9(4); 246-253","Revista Panamericana de Salud Pública","Inglês","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000400007&lang=pt" 
"S1020-49892001000400006-spa","Evaluación de la exposición al monóxido de carbono en vendedores de quioscos. Valencia, Venezuela","Rojas, Maritza, Dueñas, Antonio, Sidorovas, Luis","Revista Panamericana de Salud Pública; 9(4); 240-245","Revista Panamericana de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000400006&lang=pt" 
"S1020-49892001000400014-spa","Reacciones adversas","","Revista Panamericana de Salud Pública; 9(4); 260-262","Revista Panamericana de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000400014&lang=pt" 
"S1020-49892001000400020-spa","Response","Adesiyun, A. A., McDougall, L.","Revista Panamericana de Salud Pública; 9(4); 281-282","Revista Panamericana de Salud Pública","Inglês","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000400020&lang=pt" 
"S1020-49892001000400019-spa","What quality standards are appropriate for rural water supplies?","Kravitz, Jay D.","Revista Panamericana de Salud Pública; 9(4); 280-281","Revista Panamericana de Salud Pública","Inglês","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000400019&lang=pt" 
"S1020-49892001000400012-spa","Retiros del mercado","","Revista Panamericana de Salud Pública; 9(4); 258-259","Revista Panamericana de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000400012&lang=pt" 
"S1020-49892001000400013-spa","Uso racional","","Revista Panamericana de Salud Pública; 9(4); 260-260","Revista Panamericana de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000400013&lang=pt" 
"S1020-49892001000400015-spa","Decisiones diversas","","Revista Panamericana de Salud Pública; 9(4); 262-263","Revista Panamericana de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000400015&lang=pt" 
"S1020-49892001000400010-spa","Estudio de casos y controles sobre el programa de vacunación acelerada del Reino Unido y la muerte súbita inesperada en la infancia","","Revista Panamericana de Salud Pública; 9(4); 255-256","Revista Panamericana de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000400010&lang=pt" 
"S1020-49892001000400011-spa","Parto pretérmino: ensayo clínico aleatorizado comparativo del tratamiento domiciliario frente al tratamiento hospitalario","","Revista Panamericana de Salud Pública; 9(4); 256-257","Revista Panamericana de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000400011&lang=pt" 
"S1020-49892001000400008-spa","Control de la resistencia a los antimicrobianos en los hospitales: control de las infecciones y uso de antibióticos","","Revista Panamericana de Salud Pública; 9(4); 254-254","Revista Panamericana de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000400008&lang=pt" 
"S1020-49892001000400009-spa","Factores socioeconómicos y ambientales protectores o de riesgo frente a la malaria grave en Tailandia","","Revista Panamericana de Salud Pública; 9(4); 254-255","Revista Panamericana de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000400009&lang=pt" 
"S1020-49892001000400001-spa","2001, año especial para la salud mental en el mundo","Saraceno, Benedetto, Almeida, J. M. Caldas de","Revista Panamericana de Salud Pública; 9(4); 209-210","Revista Panamericana de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000400001&lang=pt" 
"S0100-19652001000100004-scl","Conocimiento, aprendizaje y capital social como motor de desarrollo","Chaparro, Fernando","Ciência da Informação; 30(1); 19-31","Ciência da Informação","Espanhol","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652001000100004&lang=pt" 
"S0100-19652001000100006-scl","Ferramentas de busca na Web","Cendón, Beatriz Valadares","Ciência da Informação; 30(1); 39-49","Ciência da Informação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652001000100006&lang=pt" 
"S0100-19652001000100007-scl","Portal corporativo: conceitos e características","Dias, Cláudia Augusto","Ciência da Informação; 30(1); 50-60","Ciência da Informação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652001000100007&lang=pt" 
"S0100-19652001000100008-scl","Representação e economia da informação","Marcondes, Carlos Henrique","Ciência da Informação; 30(1); 61-70","Ciência da Informação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652001000100008&lang=pt" 
"S0100-19652001000100009-scl","Análise de redes sociais - aplicação nos estudos de transferência da informação","Marteleto, Regina Maria","Ciência da Informação; 30(1); 71-81","Ciência da Informação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652001000100009&lang=pt" 
"S0100-19652001000100010-scl","Modelos teóricos em ciência da informação - abstração e método científico","Sayão, Luís Fernando","Ciência da Informação; 30(1); 82-91","Ciência da Informação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652001000100010&lang=pt" 
"S1020-49892001000400002-spa","Factores de riesgo de trastornos conductuales y emocionales en la niñez: estudio comunitario en el Uruguay","Kohn, Robert, Levav, Itzhak, Alterwain, Paulo, Ruocco, Gloria, Contera, Myriam, Grotta, Sheri Della","Revista Panamericana de Salud Pública; 9(4); 211-218","Revista Panamericana de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000400002&lang=pt" 
"S1020-49892001000400003-spa","The Bambuí Health and Aging study (BHAS): prevalence of risk factors and use of preventive health care services","Lima-Costa, Maria Fernanda, Barreto, Sandhi M., Uchôa, Elizabeth, Firmo, Josélia O. A., Vidigal, Pedro G., Guerra, Henrique L.","Revista Panamericana de Salud Pública; 9(4); 219-227","Revista Panamericana de Salud Pública","Inglês","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000400003&lang=pt" 
"S1020-49892001000400005-spa","Atendimento odontológico ao portador do HIV: medo, preconceito e ética profissional","Discacciati, José Augusto César, Vilaça, Ênio Lacerda","Revista Panamericana de Salud Pública; 9(4); 234-239","Revista Panamericana de Salud Pública","Português","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000400005&lang=pt" 
"S0004-27302001000200011-scl","Macroprolactina e incidentaloma hipofisário","Glezer, Andrea, d’Alva, Catarina Brasil, Bronstein, Marcello Delano, Vieira, José Gilberto H.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(2); 190-198","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000200011&lang=pt" 
"S0004-27302001000200010-scl","Aspectos ultra-sonográficos e prevalência da tireoidite pós-parto em gestantes sem disfunção tireóidea atendidas em hospital público de São Paulo","Barca, Maria Fernanda, Knobel, Meyer, Tomimori, Eduardo, Cárdia, Maria Silvia, Zugaib, Marcelo, Medeiros-Neto, Geraldo","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(2); 180-189","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000200010&lang=pt" 
"S0004-27302001000200008-scl","Efeitos da dietilpropiona, energia da dieta e sexo sobre o ganho de peso corporal, peso dos órgãos e deposição de tecidos em ratos","Bellaver, Leticia H., Vital, Maria A., Arruda, Ana Maria, Bellaver, Claudio","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(2); 167-172","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000200008&lang=pt" 
"S0004-27302001000200001-scl","Prêmio ABE&amp;M: mais um estímulo ao jovem endocrinologista","Kater, Claudio E.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(2); 119-120","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000200001&lang=pt" 
"S0004-27302001000200005-scl","Variabilidade do controle glicêmico de pacientes com diabetes tipo 1 e tipo 2 durante um ano de acompanhamento","Gomes, Marília de B., Fernandes, Luis Maurício M.P., Fuks, Anna Gabriela, Pontes, Cristiana R.P.A., Castro, Simone Henriques, Affonso, Filipe de Souza, Garfinkel, Tatiana, Lucas, Nélson Eduardo","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(2); 141-147","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000200005&lang=pt" 
"S0004-27302001000200006-scl","Carcinoma de paratiróide: características clínicas e anátomo-patológicas de cinco casos","Morimitsu, Lilian K., Uyeno, Monique N.O., Goulart, Marcio L., Hauache, Omar M., Vieira, José Gilberto H., Alberti, Vânia N., Abrahão, Márcio, Cervantes, Onivaldo, Lazaretti-Castro, Marise","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(2); 148-156","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000200006&lang=pt" 
"S0004-27302001000200007-scl","Níveis séricos de hormônio de crescimento, fator de crescimento símile à insulina e sulfato de deidroepiandrosterona em idosos residentes na comunidade. Correlação com parâmetros clínicos","Huayllas, Martha K.P., Carvalhaes-Neto, Nelson, Ramos, Luiz Roberto, Kater, Claudio E.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(2); 157-166","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000200007&lang=pt" 
"S0004-27302001000200013-scl","José Ribeiro do Valle e a endocrinologia paulista","Verreschi, Ieda T.N.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(2); 202-205","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000200013&lang=pt" 
"S0004-27302001000200012-scl","Interferência de anticorpos em testes de função tireoideana: relato de caso","Ramos, Helton Estrela, Alberti, Gianna Carla, Hauck, Patrícia Rodrigues, Graf, Hans, Carvalho, Gisah Amaral de","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(2); 199-201","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000200012&lang=pt" 
"S0004-27302001000200002-scl","A controvérsia dos agentes ergogênicos: estamos subestimando os efeitos naturais da atividade física?","Barros Neto, Turibio Leite de","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(2); 121-122","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000200002&lang=pt" 
"S0004-27302001000200014-scl","Carta ao editor","","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(2); 206-206","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000200014&lang=pt" 
"S0100-19652001000100005-scl","Introdução às linguagens de marcas","Bax, Marcello Peixoto","Ciência da Informação; 30(1); 32-38","Ciência da Informação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652001000100005&lang=pt" 
"S0100-19652001000100011-scl","","Cunha, Murilo Bastos da","Ciência da Informação; 30(1); 92-92","Ciência da Informação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652001000100011&lang=pt" 
"S0100-19652001000100012-scl","De olho na Web...","Barboza, Elza Maria Ferraz","Ciência da Informação; 30(1); 93-94","Ciência da Informação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652001000100012&lang=pt" 
"S0004-27302001000200009-scl","Estudo morfométrico do fígado de ratos submetidos a doses supra-fisiológicas de tiroxina","Engelman, Míriam F.B., Guidugli Neto, João, Andrade, Carlos H.V., Hernandez, Rosana, Goulart, Lúcia B.N.T.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(2); 173-179","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000200009&lang=pt" 
"S0004-27302001000200004-scl","Efeitos do treinamento físico contra resistência sobre a composição corporal e a potência muscular em adultos deficientes de hormônio do crescimento","Brasil, Rosane R.L.O., Conceição, Flávia L., Coelho, Carla W., Rebello, Cláudio V., Araújo, Claudio G.S., Vaisman, Mário","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(2); 134-140","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000200004&lang=pt" 
"S0004-27302001000200003-scl","Andropausa: insuficiência androgênica parcial do homem idoso. Uma revisão","Bonaccorsi, Antonio C.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(2); 123-133","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000200003&lang=pt" 
"S0103-50532001000200008-scl","Voltammetric determination of Zn(II) in Zn-Fe alloy electroplating baths using square-wave voltammetry","Favaron, Regiane, Aleixo, Luiz M.","Journal of the Brazilian Chemical Society; 12(2); 173-179","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000200008&lang=pt" 
"S0103-50532001000200022-scl","Jatrowediol, a lathyrane diterpene from Jatropha weddelliana","Brum, Rosenei L., Cavalheiro, Alberto J., Monache, Franco D., Vencato, Ivo","Journal of the Brazilian Chemical Society; 12(2); 259-262","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000200022&lang=pt" 
"S0103-50532001000200021-scl","Synthesis of N-phtaloyl amino acid p-tert-butylcalix[4]arene esters","Lazzarotto, Márcio, Nachtigall, Francine Furtado, Nome, Faruk","Journal of the Brazilian Chemical Society; 12(2); 255-258","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000200021&lang=pt" 
"S0103-50532001000200020-scl","Synthesis and spectroscopic characterization of 5-diaminomethylidene barbiturates","Figueroa-Villar, José D., Clemente, Fábio C., Silva, Ana C. C. da","Journal of the Brazilian Chemical Society; 12(2); 247-254","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000200020&lang=pt" 
"S0103-50532001000200019-scl","HPLC analysis of flavonoids in Eupatorium littorale","Oliveira, Brás H. de, Nakashima, Tomoe, Souza Filho, José D. de, Frehse, Fabiano L.","Journal of the Brazilian Chemical Society; 12(2); 243-246","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000200019&lang=pt" 
"S0103-50532001000200017-scl","Chaotic oscillations in a lipid doped membrane","Delgado, Eduardo J., Medina, Cristian","Journal of the Brazilian Chemical Society; 12(2); 230-233","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000200017&lang=pt" 
"S0103-50532001000200016-scl","Anodic methoxylation of cinnamate esters","Pardini, Vera L., Sakata, Solange K., Vargas, Reinaldo R., Viertler, Hans","Journal of the Brazilian Chemical Society; 12(2); 223-229","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000200016&lang=pt" 
"S0103-50532001000200013-scl","Electrochemical reduction and cathodic stripping voltammetric determination of clotrimazole","Pereira, Francisco C., Stradiotto, Nelson R., Zanoni, Maria Valnice B.","Journal of the Brazilian Chemical Society; 12(2); 202-207","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000200013&lang=pt" 
