"S0100-60452012000200005-scl","Pensamento crítico: o poder da lógica e da argumentação","Silva, Jairo José da","Manuscrito; 35(2); 312-319","Manuscrito","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-60452012000200005&lang=pt" 
"S0370-44672012000400016-scl","Filtragem de rejeitos de minério de ferro visando à sua disposição em pilhas","Guimarães, Nilton Caixeta, Valadão, George E.S., Peres, Antônio E.C.","Rem: Revista Escola de Minas; 65(4); 543-548","Rem: Revista Escola de Minas","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672012000400016&lang=pt" 
"S0370-44672012000400010-scl","The rheology of banded iron formation: constraints from axial compression experiments","Gonçalves, Cristiane Castro, Hirth, Greg, Lagoeiro, Leonardo","Rem: Revista Escola de Minas; 65(4); 501-508","Rem: Revista Escola de Minas","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672012000400010&lang=pt" 
"S0370-44672012000400011-scl","Kimberlito vargem-1 (Coromandel, MG): bulk sample confirma mineralização diamantífera","Chaves, Mario Luiz de Sá C.","Rem: Revista Escola de Minas; 65(4); 509-511","Rem: Revista Escola de Minas","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672012000400011&lang=pt" 
"S0370-44672012000400015-scl","Indicadores-chave de desempenho e a gestão integrada da mineração","Nader, Beck, Tomi, Giorgio de, Passos, Alexandre Orlandi","Rem: Revista Escola de Minas; 65(4); 537-542","Rem: Revista Escola de Minas","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672012000400015&lang=pt" 
"S0370-44672012000400014-scl","Escrubagem da Bauxita de Paragominas - PA. parte 2: modelagem matemática","Costa, Jaime Henrique Barbosa da, Delboni Júnior, Homero","Rem: Revista Escola de Minas; 65(4); 531-536","Rem: Revista Escola de Minas","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672012000400014&lang=pt" 
"S0104-42302012000600002-scl","Os paradoxos da medicina contemporânea","Sanvito, Wilson Luiz, Rasslan, Zied","Revista da Associação Médica Brasileira; 58(6); 634-635","Revista da Associação Médica Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000600002&lang=pt" 
"S0104-42302012000600004-scl","Gossypiboma","Mirfazaelian, Hadi, Ansari, Mansour, Daneshbod, Yahya","Revista da Associação Médica Brasileira; 58(6); 638-638","Revista da Associação Médica Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000600004&lang=pt" 
"S0104-42302012000600003-scl","Obstrução duodenal maligna: tratamento endoscópico paliativo utilizando prótese metálica autoexpansível","Costa, Adriana, Yamashita, Eduardo Tomohissa, Takahashi, Wagner, Perosa, Marcelo, Genzini, Tércio","Revista da Associação Médica Brasileira; 58(6); 636-637","Revista da Associação Médica Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000600003&lang=pt" 
"S0104-42302012000600005-scl","Hérnia de disco cervical no adulto: tratamento cirúrgico","","Revista da Associação Médica Brasileira; 58(6); 639-643","Revista da Associação Médica Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000600005&lang=pt" 
"S0104-42302012000600001-scl","Conclusão: como exibir a cereja do bolo","Caramelli, Bruno","Revista da Associação Médica Brasileira; 58(6); 633-633","Revista da Associação Médica Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000600001&lang=pt" 
"S0104-42302012000600007-scl","Qualidade da informação da internet disponível para pacientes em páginas em português","Del Giglio, Adriana, Abdala, Beatrice, Ogawa, Carolina, Amado, Daniel, Carter, Diego, Gomieiro, Fernanda, Salama, Fernanda, Shiroma, Marina, del Giglio, Auro","Revista da Associação Médica Brasileira; 58(6); 645-649","Revista da Associação Médica Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000600007&lang=pt" 
"S0104-42302012000600009-scl","Maus-tratos contra a criança e o adolescente no Estado de São Paulo, 2009","Gawryszewski, Vilma Pinheiro, Valencich, Dalva Maria de Oliveira, Carnevalle, Cláudia Vieira, Marcopito, Luiz Francisco","Revista da Associação Médica Brasileira; 58(6); 659-665","Revista da Associação Médica Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000600009&lang=pt" 
"S0104-42302012000600006-scl","Atualização em perda auditiva: diagnóstico radiológico","Bernardo, Wanderley M., Santos, Andrea F. dos, Felix, Felipe, Martins, Graziela Souza Queiroz de, Pinna, Mariana Hausen, Monteiro, Tatiana Alves, Andrada, Nathalia Carvalho de, Bento, Ricardo Ferreira","Revista da Associação Médica Brasileira; 58(6); 644-644","Revista da Associação Médica Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000600006&lang=pt" 
"S0104-42302012000600011-scl","Bone mineral density in postmenopausal women with and without breast cancer","Conde, Délio Marques, Costa-Paiva, Lúcia, Martinez, Edson Zangiacomi, Pinto-Neto, Aarão Mendes","Revista da Associação Médica Brasileira; 58(6); 673-678","Revista da Associação Médica Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000600011&lang=pt" 
"S0104-42302012000600015-scl","Infliximab reduces cardiac output in rheumatoid arthritis patients without heart failure","Santos, Rodrigo Cardoso, Figueiredo, Valéria Nasser, Martins, Luiz Cláudio, Moraes, Carolina de Haro, Quinaglia, Thiago, Boer-Martins, Leandro, Ferreira-Melo, Sílvia Elaine, Yazbek, Michel Alexandre, Bertolo, Manoel, Moreno Junior, Heitor","Revista da Associação Médica Brasileira; 58(6); 698-702","Revista da Associação Médica Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000600015&lang=pt" 
"S0101-31732012000300001-scl","Palavras da editora","Martins, Clélia Aparecida","Trans/Form/Ação; 35(3); 1-2","Trans/Form/Ação","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732012000300001&lang=pt" 
"S0101-31732012000300004-scl","The demonism of creation in Goethe&#039;s philosophy","Râmbu, Nicolae","Trans/Form/Ação; 35(3); 67-80","Trans/Form/Ação","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732012000300004&lang=pt" 
"S0101-31732012000300014-scl","A altermodernidade de Nicolas Bourriaud","Fabbrini, Ricardo Nascimento","Trans/Form/Ação; 35(3); 259-266","Trans/Form/Ação","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732012000300014&lang=pt" 
"S0101-31732012000300011-scl","¿Que moral para un derecho intercultural?: la autonomía y el concepto &quot;simpliciter&quot; de tolerancia","Tiznado, Juan Pablo Zambrano","Trans/Form/Ação; 35(3); 221-230","Trans/Form/Ação","Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732012000300011&lang=pt" 
"S0101-31732012000300013-scl","","Carvalho, José Mauricio de","Trans/Form/Ação; 35(3); 253-258","Trans/Form/Ação","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732012000300013&lang=pt" 
"S0864-34662012000400016-spa","Mesa Redonda de presentación del Movimiento Sanitario Argentino (MOSA)","Escudero, José Carlos","Revista Cubana de Salud Pública; 38(4); 660-663","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000400016&lang=pt" 
"S0864-34662012000400001-spa","La publicidad comercial de medicamentos también es corrupción","Rojas Ochoa, Francisco","Revista Cubana de Salud Pública; 38(4); 500-501","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000400001&lang=pt" 
"S1405-22532012000300008-mex","El declive: una mirada a la economía de Uruguay del siglo XX","Marichal Salinas, Carlos","América Latina en la historia económica; 19(3); 235-238","América Latina en la historia económica","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-22532012000300008&lang=pt" 
"S1405-22532012000300010-mex","Historia Económica del Cono Sur de América: Argentina, Bolivia, Brasil, Chile, Paraguay y Uruguay. La era de las revoluciones y la independencia","Martínez Shaw, Carlos","América Latina en la historia económica; 19(3); 245-252","América Latina en la historia económica","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-22532012000300010&lang=pt" 
"S0864-34662012000400017-spa","Aniversario 110 de la Organización Panamericana de la Salud","González López, Roxana","Revista Cubana de Salud Pública; 38(4); 664-672","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000400017&lang=pt" 
"S0864-34662012000400013-spa","El proceso salud enfermedad y la transdisciplinariedad","Libreros Piñeros, Liliana","Revista Cubana de Salud Pública; 38(4); 622-628","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000400013&lang=pt" 
"S0864-34662012000400012-spa","El método clínico, el método epidemiológico y la Epidemiología Clínica","Martínez Calvo, Silvia, Ramis Andalia, Rina Milagros","Revista Cubana de Salud Pública; 38(4); 615-621","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000400012&lang=pt" 
"S0864-34662012000400010-spa","Enfoque bioético en los cuidados paliativos en pacientes con cáncer de mama avanzado","Rizo Vázquez, Anaysa Cristina, Gasca Hernández, Elisa, Molina Luís, Marlén, Diaz Torres, Niurka Virginia","Revista Cubana de Salud Pública; 38(4); 591-601","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000400010&lang=pt" 
"S0864-34662012000400009-spa","Clasificación de las causas que determinan estadía inadecuada útil para la gestión hospitalaria","Elorza, María Eugenia, Vanina Ripari, Nadia, Cruciani, Franco, Moscoso, Nebel Silvana, Gullace, María Eugenia","Revista Cubana de Salud Pública; 38(4); 581-591","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000400009&lang=pt" 
"S0864-34662012000400007-spa","Evidencia poblacional y análisis crítico de determinación social sobre el uso del condón en Colombia","Arrivillaga, Marcela, Tovar, Luis Miguel, Correa, Diego","Revista Cubana de Salud Pública; 38(4); 553-561","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000400007&lang=pt" 
"S0864-34662012000400006-spa","Conocimientos, actitudes y prácticas sobre accidentes ocupacionales en estudiantes de odontología","Arrieta Vergara, Katherine, Díaz Cárdenas, Shyrley, González Martínez, Farith","Revista Cubana de Salud Pública; 38(4); 546-552","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000400006&lang=pt" 
"S0864-34662012000400005-spa","Costos directos del glaucoma primario de ángulo abierto","Fernández García, Ariana, Triana Casado, Idalia, Villar Valdés, Rosendo","Revista Cubana de Salud Pública; 38(4); 336-354","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000400005&lang=pt" 
"S0864-34662012000400004-spa","Estrés laboral en trabajadores desde el enfoque de los sucesos vitales","Arias Gallegos, Walter L","Revista Cubana de Salud Pública; 38(4); 525-535","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000400004&lang=pt" 
"S0864-34662012000400003-spa","Patrones de concentración social de factores de riesgo aterosclerótico y enfermedades del corazón en La Habana","Bacallao Gallestey, Jorge, Díaz-Perera Fernández, Georgia, Alemañy Pérez, Eduardo","Revista Cubana de Salud Pública; 38(4); 511-524","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000400003&lang=pt" 
"S0864-34662012000400002-spa","Eventos adversos observados años después del tratamiento con factor de transferencia","Cruz Barrios, María Aida, Furones Mourelle, Juan Antonio, Medina Magaña, Yainet, de la Fuente Sanz, Ivette, Pérez Nicola, Lídice, Díaz Viamontes, Yalexis","Revista Cubana de Salud Pública; 38(4); 502-510","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000400002&lang=pt" 
"S0864-34662012000400018-spa","Vara, báculo y bastón, pero no caduceo","Hernández Perera, Julio César","Revista Cubana de Salud Pública; 38(4); 673-675","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000400018&lang=pt" 
"S0864-34662012000400014-spa","Propuesta metodológica para evaluar procesos de trabajo en los Departamentos de Vigilancia y Lucha Antivectorial","Noriega Bravo, Vivian de las Mercedes","Revista Cubana de Salud Pública; 38(4); 629-639","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000400014&lang=pt" 
"S0100-60452012000200001-scl","Escaping the flybottle: solipsism and method in Wittgenstein&#039;s Philosophical Remarks","Techio, Jônadas","Manuscrito; 35(2); 167-205","Manuscrito","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-60452012000200001&lang=pt" 
"S0100-60452012000200003-scl","The mathematics of McTaggart&#039;s paradox","Mancuso, Domenico","Manuscrito; 35(2); 233-267","Manuscrito","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-60452012000200003&lang=pt" 
"S0100-60452012000200004-scl","Boundless thought. The case of conceptual mental episodes","Steiner, Pierre","Manuscrito; 35(2); 269-309","Manuscrito","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-60452012000200004&lang=pt" 
"S0370-44672012000400009-scl","Estrutura subsuperficial do Complexo Alcalino do Mendanha, Rio de Janeiro, por integração de dados geológicos e gravimétricos","Mota, Carlos Eduardo Miranda, Geraldes, Mauro Cesar, Sousa, Mauro Andrade de, Mane, Miguel Angelo","Rem: Revista Escola de Minas; 65(4); 491-499","Rem: Revista Escola de Minas","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672012000400009&lang=pt" 
"S0370-44672012000400012-scl","Ceramic raw materials from the State of Maranhão, Brazil. Part 1: chemical and mineralogical characterization and technological properties of clays from São Luis, Rosário, Pinheiro and Mirinzal","Mercury, José Manuel Rivas, Correia, Gricirene Sousa, Vasconcelos, Nazaré Socorro Lemos Silva, Cabral Jr., Aluísio Alves, Angélica, Rômulo Simões","Rem: Revista Escola de Minas; 65(4); 513-521","Rem: Revista Escola de Minas","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672012000400012&lang=pt" 
"S0370-44672012000400013-scl","Análise de deformações-limites em chapas metálicas","Freitas, Maria Carolina dos Santos, Moreira, Luciano Pessanha, Makkouk, Rabih, Ferron, Gerard","Rem: Revista Escola de Minas; 65(4); 523-530","Rem: Revista Escola de Minas","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672012000400013&lang=pt" 
"S0104-42302012000600008-scl","Acesso a informações de saúde na internet: uma questão de saúde pública?","Moretti, Felipe Azevedo, Oliveira, Vanessa Elias de, Silva, Edina Mariko Koga da","Revista da Associação Médica Brasileira; 58(6); 650-658","Revista da Associação Médica Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000600008&lang=pt" 
"S0104-42302012000600010-scl","Obesidade e hipertensão arterial em escolares de Santa Cruz do Sul - RS, Brasil","Reuter, Éboni Marília, Reuter, Cézane Priscila, Burgos, Leandro Tibiriçá, Reckziegel, Miriam Beatris, Nedel, Fúlvio Borges, Albuquerque, Isabella Martins de, Pohl, Hildegard Hedwig, Burgos, Miria Suzana","Revista da Associação Médica Brasileira; 58(6); 666-672","Revista da Associação Médica Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000600010&lang=pt" 
"S0104-42302012000600012-scl","Prevalence and factors associated with thoracic alterations in infants born prematurely","Davidson, Josy, Garcia, Kessey Maria B., Yi, Liu C., Goulart, Ana Lucia, Santos, Amelia Miyashiro N. dos","Revista da Associação Médica Brasileira; 58(6); 679-684","Revista da Associação Médica Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000600012&lang=pt" 
"S0104-42302012000600013-scl","Análise espacial de óbitos por acidentes de trânsito, antes e após a Lei Seca, nas microrregiões do estado de São Paulo","Nunes, Marcela Neves, Nascimento, Luiz Fernando Costa","Revista da Associação Médica Brasileira; 58(6); 685-690","Revista da Associação Médica Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000600013&lang=pt" 
"S0104-42302012000600014-scl","Sobrevida e complicações em idosos com doenças neurológicas em nutrição enteral","Martins, Aline Stangherlin, Rezende, Nilton Alves de, Torres, Henrique Oswaldo da Gama","Revista da Associação Médica Brasileira; 58(6); 691-697","Revista da Associação Médica Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000600014&lang=pt" 
"S0104-42302012000600016-scl","Análise dos resultados maternos e fetais dos procedimentos invasivos genéticos fetais: um estudo exploratório em Hospital Universitário","Kohatsu, Mario, Carvalho, Mário Henrique Burlacchini de, Francisco, Rossana Pulcineli Vieira, Amorim Filho, Antônio Gomes de, Zugaib, Marcelo","Revista da Associação Médica Brasileira; 58(6); 703-708","Revista da Associação Médica Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000600016&lang=pt" 
"S0104-42302012000600017-scl","Frequência dos tipos de cefaleia no centro de atendimento terciário do Hospital das Clínicas da Universidade Federal de Minas Gerais","Silva Junior, Ariovaldo Alberto da, Tavares, Rafael Mattos, Lara, Rodrigo Pinto, Faleiros, Bruno Engler, Gomez, Rodrigo Santiago, Teixeira, Antônio Lúcio","Revista da Associação Médica Brasileira; 58(6); 709-713","Revista da Associação Médica Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000600017&lang=pt" 
"S0104-42302012000600018-scl","Influência das variáveis nutricionais e da obesidade sobre a saúde e o metabolismo","Azevedo, Fernanda Reis de, Brito, Bruna Cristina","Revista da Associação Médica Brasileira; 58(6); 714-723","Revista da Associação Médica Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000600018&lang=pt" 
"S0101-31732012000300002-scl","A visão sensível como imagem da visão dos inteligíveis","Haddad, Alice Bitencourt","Trans/Form/Ação; 35(3); 3-20","Trans/Form/Ação","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732012000300002&lang=pt" 
"S0101-31732012000300003-scl","As dificuldades do teísmo do ponto de vista transcendental","Rosales, Jacinto Rivera de","Trans/Form/Ação; 35(3); 21-66","Trans/Form/Ação","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732012000300003&lang=pt" 
"S0101-31732012000300005-scl","La vida humana como principio interpretativo radical en la filosofía de Ortega y Gasset","Gutiérrez-Pozo, Antonio","Trans/Form/Ação; 35(3); 81-96","Trans/Form/Ação","Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732012000300005&lang=pt" 
"S0101-31732012000300006-scl","O cartório e a caixa registradora sobre Anerkennung e Écriture","Bensusan, Hilan","Trans/Form/Ação; 35(3); 97-112","Trans/Form/Ação","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732012000300006&lang=pt" 
"S0101-31732012000300007-scl","Do que depende a vida em sociedade?","Bocca, Francisco Verardi","Trans/Form/Ação; 35(3); 113-132","Trans/Form/Ação","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732012000300007&lang=pt" 
"S0101-31732012000300008-scl","A estrutura do sentido: Goldstein e Merleau-Ponty","Silva, Claudinei Aparecido de Freitas da","Trans/Form/Ação; 35(3); 133-156","Trans/Form/Ação","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732012000300008&lang=pt" 
"S0101-31732012000300009-scl","Michel Foucault e a Escola de Frankfurt: reflexões a partir da obra crítica do poder, de Axel Honneth","Hilário, Leomir Cardoso, Cunha, Eduardo Leal","Trans/Form/Ação; 35(3); 157-188","Trans/Form/Ação","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732012000300009&lang=pt" 
"S0101-31732012000300010-scl","A esfera pública 50 anos depois: esfera pública e meios de comunicação em Jürgen Habermas em homenagem aos 50 anos de Mudança estrutural da esfera pública","Lubenow, Jorge Adriano","Trans/Form/Ação; 35(3); 189-220","Trans/Form/Ação","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732012000300010&lang=pt" 
"S0101-31732012000300015-scl","Fragmentos menores de Caio Musônio Rufo Gaius Musonius Rufus - Fragmenta Minora","Dinucci, Aldo","Trans/Form/Ação; 35(3); 267-284","Trans/Form/Ação","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732012000300015&lang=pt" 
"S0864-34662012000400008-spa","Proceso de envejecimiento, ejercicio y fisioterapia","Landinez Parra, Nancy Stella, Contreras Valencia, Katherine, Castro Villamil, Ángel","Revista Cubana de Salud Pública; 38(4); 562-580","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000400008&lang=pt" 
"S0864-34662012000400015-spa","Notas sobre el uso de la antropología en el campo de la salud pública","Adams, Richard N","Revista Cubana de Salud Pública; 38(4); 640-659","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000400015&lang=pt" 
"S0864-34662012000400011-spa","Pensamiento contrahegemónico en salud","Feo Istúriz, Oscar, Feo Acevedo, Carlos, Jiménez, Patricia","Revista Cubana de Salud Pública; 38(4); 602-614","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000400011&lang=pt" 
"S1677-54492012000400002-scl","Índice tornozelo-braço em pacientes hemodialíticos","Uchôa, Mariane Torres, Oliveira, Diego Nunes de Albuquerque, Pinheiro, Maria Eliete, Duarte, Daniella Bezerra, Cavalcante, Jairo Calado, Silva, Glauber Schettino, Gomes, Marcos Mota","Jornal Vascular Brasileiro; 11(4); 256-262","Jornal Vascular Brasileiro","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-54492012000400002&lang=pt" 
"S1677-54492012000400004-scl","Amputação primária no trauma: perfil de um hospital da região centro-oeste do Brasil","Senefonte, Flavio Renato de Almeida, Rosa, Giuliano Rodrigo de Paiva Santa, Comparin, Mauri Luiz, Covre, Marcos Rogério, Jafar, Mauricio de Barros, Andrade, Fábio Augusto Moron de, Maldonado Filho, Guilherme, Nogueira Neto, Ed","Jornal Vascular Brasileiro; 11(4); 269-276","Jornal Vascular Brasileiro","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-54492012000400004&lang=pt" 
"S1677-54492012000400005-scl","Avaliação do segmento venoso femoropoplíteo pela ultrassonografia Doppler em pacientes com úlcera varicosa","Abreu, Jesus Antonio de Carvalho, Pitta, Guilherme Benjamin Brandão, Miranda Júnior, Fausto","Jornal Vascular Brasileiro; 11(4); 277-285","Jornal Vascular Brasileiro","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-54492012000400005&lang=pt" 
