"S0104-42302015000100004-scl","Femoral neck fracture in children: treatment and complications","Akkari, M, Santili, C, Akel, E, Angelim, R","Revista da Associação Médica Brasileira; 61(1); 5-7","Revista da Associação Médica Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302015000100004&lang=pt" 
"S0034-71672015000100032-scl","Conhecendo os Meandros da Doação de Sangue: Implicações para a Atuação do Enfermeiro na Hemoterapia","Silva, Gilce Erbe de Miranda, Valadares, Glaucia Valente","Revista Brasileira de Enfermagem; 68(1); 32-39","Revista Brasileira de Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672015000100032&lang=pt" 
"S0034-71672015000100102-scl","Pacientes com desordem de consciência: respostas vitais, faciais e musculares frente música ou mensagem","Puggina, Ana Claudia Giesbrecht, Silva, Maria Julia Paes da","Revista Brasileira de Enfermagem; 68(1); 102-110","Revista Brasileira de Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672015000100102&lang=pt" 
"S0034-71672015000100111-scl","Adesão das pessoas com diabetes mellitus ao autocuidado com os pés","Rezende Neta, Dinah Sá, Silva, Ana Roberta Vilarouca da, Silva, Grazielle Roberta Freitas da","Revista Brasileira de Enfermagem; 68(1); 111-116","Revista Brasileira de Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672015000100111&lang=pt" 
"S0034-71672015000100117-scl","Auriculoterapia Chinesa para melhoria de qualidade de vida de equipe de Enfermagem","Kurebayashi, Leonice Fumiko Sato, Silva, Maria Júlia Paes da","Revista Brasileira de Enfermagem; 68(1); 117-123","Revista Brasileira de Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672015000100117&lang=pt" 
"S0034-71672015000100131-scl","Prevenção e manejo não farmacológico da dor no recém-nascido","Motta, Giordana de Cássia Pinheiro da, Cunha, Maria Luzia Chollopetz da","Revista Brasileira de Enfermagem; 68(1); 131-135","Revista Brasileira de Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672015000100131&lang=pt" 
"S0034-71672015000100068-scl","Funcionalidade familiar em longevos residentes em domicílio","Vera, Ivania, Lucchese, Roselma, Nakatani, Adélia Yaeko Kyosen, Pagotto, Valeria, Montefusco, Selma Rodrigues Alves, Sadoyama, Geraldo","Revista Brasileira de Enfermagem; 68(1); 68-75","Revista Brasileira de Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672015000100068&lang=pt" 
"S0034-71672015000100144-scl","Eventos adversos e segurança na assistência de enfermagem","Duarte, Sabrina da Costa Machado, Stipp, Marluci Andrade Conceição, Silva, Marcelle Miranda da, Oliveira, Francimar Tinoco de","Revista Brasileira de Enfermagem; 68(1); 144-154","Revista Brasileira de Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672015000100144&lang=pt" 
"S0034-71672015000100093-scl","Prevalência de distúrbios psíquicos menores em agentes socioeducadores do Rio Grande do Sul","Greco, Patrícia Bitencourt Toscani, Magnago, Tânia Solange Bosi de Souza, Urbanetto, Janete de Souza, Luz, Emanuelli Mancio Ferreira da, Prochnow, Andrea","Revista Brasileira de Enfermagem; 68(1); 93-101","Revista Brasileira de Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672015000100093&lang=pt" 
"S0034-71672015000100084-scl","Fatores associados à imunização contra Hepatite B entre trabalhadores da Estratégia Saúde da Família","Martins, Andréa Maria Eleutério de Barros Lima, Costa, Fernanda Marques da, Ferreira, Raquel Conceição, Santos Neto, Pedro Eleutério dos, Magalhaes, Tatiana Almeida de, Sá, Maria Aparecida Barbosa de, Pordeus, Isabela Almeida","Revista Brasileira de Enfermagem; 68(1); 84-92","Revista Brasileira de Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672015000100084&lang=pt" 
"S0034-71672015000100136-scl","Staphylococcus aureus meticilino resistente adquirido na comunidade: um problema mundial","Evangelista, Síntia de Souza, Oliveira, Adriana Cristina de","Revista Brasileira de Enfermagem; 68(1); 136-143","Revista Brasileira de Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672015000100136&lang=pt" 
"S1135-57272015000100013-esp","Demora del tratamiento quirúrgico de la fractura de cadera: un suma y sigue de problemas","Alarcón, Teresa, González-Montalvo, Juan Ignacio, Mauleon, José Luis, Menéndez Colino, Rocío","Revista Española de Salud Pública; 89(1); 117-118","Revista Española de Salud Pública","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272015000100013&lang=pt" 
"S1135-57272015000100006-esp","Calidad de vida y estado de salud en personas mayores de 60 años con demencia institucionalizadas","Rodríguez-Blázquez, Carmen, Martín-García, Salomé, Frades-Payo, Belén, París, María Soledad, Martínez-López, Iluminada, Forjaz, María João","Revista Española de Salud Pública; 89(1); 51-60","Revista Española de Salud Pública","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272015000100006&lang=pt" 
"S1135-57272015000100001-esp","Indicadores de salud perinatal: diferencias entre la información registrada por el INE y la de los hospitales donde se atienden los nacimientos","Ayerza Casas, Ariadna, Herraiz Esteban, Néstor","Revista Española de Salud Pública; 89(1); 1-4","Revista Española de Salud Pública","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272015000100001&lang=pt" 
"S1135-57272015000100010-esp","Coste del tratamiento del cáncer de mama por estadío clínico en el País Vasco","Arrospide, Arantzazu, Soto-Gordoa, Myriam, Acaiturri, Teresa, López-Vivanco, Guillermo, Abecia, Luis Carlos, Mar, Javier","Revista Española de Salud Pública; 89(1); 93-97","Revista Española de Salud Pública","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272015000100010&lang=pt" 
"S1135-57272015000100003-esp","Posicionamiento del Comité Español Interdisciplinario de Prevención Cardiovascular y la Sociedad Española de Cardiología en el tratamiento de las dislipemias: divergencia entre las guías europea y estadounidense","Lobos Bejarano, José María, Galve, Enrique, Royo-Bordonada, Miguel Ángel, Alegría Ezquerra, Eduardo, Armario, Pedro, Brotons Cuixart, Carlos, Camafort Babkowski, Miguel, Cordero Fort, Alberto, Maiques Galán, Antonio, Mantilla Morató, Teresa, Pérez Pérez, Antonio, Pedro-Botet, Juan, Villar Álvarez, Fernando, González-Juanatey, José Ramón","Revista Española de Salud Pública; 89(1); 15-26","Revista Española de Salud Pública","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272015000100003&lang=pt" 
"S1135-57272015000100008-esp","Concentraciones plasmáticas de 25-OH vitamina D y parathormona en sangre de cordón umbilical","Ortigosa Gómez, Sandra, García-Algar, Oscar, Mur Sierra, Antonio, Ferrer Costa, Roser, Carrascosa Lezcano, Antonio, Yeste Fernández, Diego","Revista Española de Salud Pública; 89(1); 75-83","Revista Española de Salud Pública","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272015000100008&lang=pt" 
"S1135-57272015000100011-esp","Brote epidémico por consumo de pez mantequilla: keriorrea e intoxicación histamínica","Fariñas Cabrero, Mª Azucena, Berbel Hernández, Clara, Allué Tango, Marta, Díez Hillera, Margarita, Herrero Marcos, Juan Antonio","Revista Española de Salud Pública; 89(1); 99-105","Revista Española de Salud Pública","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272015000100011&lang=pt" 
"S1135-57272015000100012-esp","Características de los vídeos en español publicados en Youtube sobre la vacuna contra el virus del papiloma humano","Tuells, José, Martínez-Martínez, Pedro Javier, Duro-Torrijos, José Luis, Caballero, Pablo, Fraga-Freijeiro, Paula, Navarro-López, Vicente","Revista Española de Salud Pública; 89(1); 107-115","Revista Española de Salud Pública","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272015000100012&lang=pt" 
"S1135-57272015000100004-esp","Análisis espacial de la mortalidad por enfermedades cardiovasculares en la ciudad de Madrid, España","Gómez-Barroso, Diana, Prieto-Flores, María-Eugenia, Mellado San Gabino, Ana, Moreno Jiménez, Antonio","Revista Española de Salud Pública; 89(1); 27-37","Revista Española de Salud Pública","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272015000100004&lang=pt" 
"S1135-57272015000100009-esp","Calidad de los datos del Instituto Nacional de Estadística para la elaboración de los indicadores de salud perinatal: pequeño y grande para su edad gestacional","Pía Juárez, Sol","Revista Española de Salud Pública; 89(1); 85-91","Revista Española de Salud Pública","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272015000100009&lang=pt" 
"S0102-69092015000100019-scl","Migrações e trabalho no Brasil: fatores étnico-nacionais e raciais","Vilela, Elaine Meire, Collares, Ana Cristina Murta, Noronha, Cláudia Lima Ayer de","Revista Brasileira de Ciências Sociais; 30(87); 19-42","Revista Brasileira de Ciências Sociais","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092015000100019&lang=pt" 
"S0102-695X2015000100029-scl","Combined administration of silymarin and vitamin C stalls acetaminophen-mediated hepatic oxidative insults in Wistar rats","Sabiu, Saheed, Sunmonu, Taofik O., Ajani, Emmanuel O., Ajiboye, Taofeek O.","Revista Brasileira de Farmacognosia; 25(1); 29-34","Revista Brasileira de Farmacognosia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2015000100029&lang=pt" 
"S0102-695X2015000100022-scl","In vitro and in vivo antifungal activity, liver profile test, and mutagenic activity of five plants used in traditional Mexican medicine","Cornejo-Garrido, Jorge, Salinas-Sandoval, Martha, Díaz-López, Arely, Jácquez-Ríos, Patricia, Arriaga-Alba, Myriam, Ordaz-Pichardo, Cynthia","Revista Brasileira de Farmacognosia; 25(1); 22-28","Revista Brasileira de Farmacognosia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2015000100022&lang=pt" 
"S0102-695X2015000100035-scl","Hyptis pectinata gel prevents alveolar bone resorption in experimental periodontitis in rats","Paixão, Mônica S., Melo, Mônica S., Damascena, Nicole P., Araújo, Adriano A.S., Soares, Andrea F., Oliveira, Denise V.A., Oliveira, Jeison S., Almeida, Fabrício T.C., Amaral, Francilene S., Araújo, Brancilene S., Estevam, Charles S., Botelho, Marco A., Quintans-Júnior, Lucindo J.","Revista Brasileira de Farmacognosia; 25(1); 35-41","Revista Brasileira de Farmacognosia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2015000100035&lang=pt" 
"S0102-695X2015000100001-scl","The influence of leaf age on methylxanthines, total phenolic content, and free radical scavenging capacity of Ilex paraguariensis aqueous extracts","Blum-Silva, Carlos H., Chaves, Vitor C., Schenkel, Eloir P., Coelho, Geraldo C., Reginatto, Flávio H.","Revista Brasileira de Farmacognosia; 25(1); 1-6","Revista Brasileira de Farmacognosia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2015000100001&lang=pt" 
"S0102-695X2015000100011-scl","Polycarpol in Unonopsis, Bocageopsis and Onychopetalum Amazonian species: chemosystematical implications and antimicrobial evaluation","Silva, Felipe M.A. da, Lima, Bruna R. de, Soares, Elzalina R., Almeida, Richardson A. de, Silva Filho, Francinaldo A. da, Corrêa, Wallace R., Salvador, Marcos J., Souza, Antonia Q.L. de, Koolen, Hector H.F., Souza, Afonso D.L. de, Pinheiro, Maria L.B.","Revista Brasileira de Farmacognosia; 25(1); 11-15","Revista Brasileira de Farmacognosia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2015000100011&lang=pt" 
"S0102-69092015000100163-scl","Passado e presente da sociologia norte-americana","MARTINS, CARLOS BENEDITO","Revista Brasileira de Ciências Sociais; 30(87); 163-169","Revista Brasileira de Ciências Sociais","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092015000100163&lang=pt" 
"S0102-69092015000100143-scl","Sociedade civil, democracia e violência","Ballestrin, Luciana Maria de Aragão","Revista Brasileira de Ciências Sociais; 30(87); 143-162","Revista Brasileira de Ciências Sociais","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092015000100143&lang=pt" 
"S0102-69092015000100097-scl","A classificação disciplinar no mercado dos enunciados ambientais","Martins, Rodrigo Constante","Revista Brasileira de Ciências Sociais; 30(87); 97-114","Revista Brasileira de Ciências Sociais","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092015000100097&lang=pt" 
"S0102-69092015000100043-scl","Migrações, cultura científica e empreendedorismo: lições do desenvolvimento industrial inglês do século XIX","Freitas, Renan Springer de","Revista Brasileira de Ciências Sociais; 30(87); 43-58","Revista Brasileira de Ciências Sociais","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092015000100043&lang=pt" 
"S0102-69092015000100129-scl","Mídia e políticas públicas: possíveis campos exploratórios","Penteado, Claudio Camargo, Fortunato, Ivan","Revista Brasileira de Ciências Sociais; 30(87); 129-141","Revista Brasileira de Ciências Sociais","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092015000100129&lang=pt" 
"S0102-69092015000100059-scl","Ação e experiência nos esportes coletivos","Nazareth, Eduardo Fernandes","Revista Brasileira de Ciências Sociais; 30(87); 59-78","Revista Brasileira de Ciências Sociais","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092015000100059&lang=pt" 
"S0102-69092015000100115-scl","Grupos sociais e preferência política: o voto evangélico no Brasil","Rodrigues, Guilherme Alberto, Fuks, Mario","Revista Brasileira de Ciências Sociais; 30(87); 115-128","Revista Brasileira de Ciências Sociais","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092015000100115&lang=pt" 
"S0102-69092015000100079-scl","Dimensões da nação: uma análise do discurso estatístico da diretoria geral de estatística (1872-1930)","Camargo, Alexandre de Paiva Rio","Revista Brasileira de Ciências Sociais; 30(87); 79-97","Revista Brasileira de Ciências Sociais","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092015000100079&lang=pt" 
"S0102-695X2015000100047-scl","Anti-inflammatory and antinociceptive activities of non-alkaloids fractions from Aconitum flavum in vivo","Zhang, Yuanbin, Shu, Zhiheng, Yin, Lei, Ma, Ling, Wang, Xinfang, Fu, Xueyan","Revista Brasileira de Farmacognosia; 25(1); 47-52","Revista Brasileira de Farmacognosia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2015000100047&lang=pt" 
"S0102-695X2015000100042-scl","Aspidosperma subincanum II. Usefulness of uleine and ribonucleic fragments in the treatment of AIDS patients","Maes, Dominique, Maes, Roland","Revista Brasileira de Farmacognosia; 25(1); 42-46","Revista Brasileira de Farmacognosia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2015000100042&lang=pt" 
"S1134-80462015000100003-esp","Eficacia de los opioides tópicos como analgésicos en enfermedades dolorosas cutáneas: revisión de la literatura científica y propuesta metodológica para su evaluación clínica","Carvajal Valdy, G.","Revista de la Sociedad Española del Dolor; 22(1); 13-26","Revista de la Sociedad Española del Dolor","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462015000100003&lang=pt" 
"S1134-80462015000100001-esp","Infiltración epidural de corticosteroides: ¿sí o no? A propósito de una alerta","Nebreda, C.L., Ojeda, A., Aliaga, L.","Revista de la Sociedad Española del Dolor; 22(1); 1-6","Revista de la Sociedad Española del Dolor","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462015000100001&lang=pt" 
"S1134-80462015000100006-esp","Nefropatía por aciclovir en un paciente con sospecha de toxicidad por opioides: caso clínico","Guerrero, C., Moyano, J., Ulloa, M.F., Pacheco, S., Chinchilla, P.","Revista de la Sociedad Española del Dolor; 22(1); 36-38","Revista de la Sociedad Española del Dolor","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462015000100006&lang=pt" 
"S1134-80462015000100005-esp","Ensayo no aleatorizado del tratamiento con acupuntura de la neuralgia del trigémino resistente a tratamiento convencional","Collazo, E., Gómez Armenta, F.","Revista de la Sociedad Española del Dolor; 22(1); 32-35","Revista de la Sociedad Española del Dolor","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462015000100005&lang=pt" 
"S1134-80462015000100002-esp","Comparación entre dexmedetomidina en infusión intravenosa vs. lidocaína en infusión intravenosa para el control de dolor refractario a tratamiento opioide en pacientes de cuidados paliativos","Carrillo Torres, O., Gallegos Allier, M.M., Jiménez Olvera, M.","Revista de la Sociedad Española del Dolor; 22(1); 7-12","Revista de la Sociedad Española del Dolor","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462015000100002&lang=pt" 
"S1134-80462015000100004-esp","Radiofrecuencia pulsada (Rf) y ozono intradiscal en el alivio del dolor discogénico: experiencia en 51 casos","Cánovas, L., Oduña, J., Huete, A., Alonso, L., Couñago, M., Rojas, S.","Revista de la Sociedad Española del Dolor; 22(1); 27-31","Revista de la Sociedad Española del Dolor","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462015000100004&lang=pt" 
"S0102-695X2015000100053-scl","Nanoparticles containing curcuminoids (Curcuma longa): development of topical delivery formulation","Zamarioli, Cristina M., Martins, Rodrigo M., Carvalho, Emilia C., Freitas, Luis A.P.","Revista Brasileira de Farmacognosia; 25(1); 53-60","Revista Brasileira de Farmacognosia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2015000100053&lang=pt" 
"S0102-695X2015000100007-scl","Chromenes from leaves of Calea pinnatifida and evaluation of their leishmanicidal activity","Lima, Tamires C., Santos, Alan Diego C., Costa, Danielle T.M., Souza, Rafaela J., Barison, Andersson, Steindel, Mário, Biavatti, Maique W.","Revista Brasileira de Farmacognosia; 25(1); 7-10","Revista Brasileira de Farmacognosia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2015000100007&lang=pt" 
"S0102-695X2015000100016-scl","Evaluation of mutagenicity and metabolism-mediated cytotoxicity of the naphthoquinone 5-methoxy-3,4-dehydroxanthomegnin from Paepalanthus latipes","Kitagawa, Rodrigo R., Vilegas, Wagner, Varanda, Eliana A., Raddi, Maria S.G.","Revista Brasileira de Farmacognosia; 25(1); 16-21","Revista Brasileira de Farmacognosia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2015000100016&lang=pt" 
"S0102-69092015000100174-scl","Decifrando as dinâmicas do crime","Salla, Fernando","Revista Brasileira de Ciências Sociais; 30(87); 174-179","Revista Brasileira de Ciências Sociais","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092015000100174&lang=pt" 
"S0102-69092015000100170-scl","Marx, Weber e a modernidade: capítulos de um (des)encontro histórico","Querido, Fabio Macaro","Revista Brasileira de Ciências Sociais; 30(87); 170-174","Revista Brasileira de Ciências Sociais","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092015000100170&lang=pt" 
"S0102-69092015000100180-scl","Poética das diferenças em contextos urbanos","Marques, Roberto","Revista Brasileira de Ciências Sociais; 30(87); 180-183","Revista Brasileira de Ciências Sociais","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092015000100180&lang=pt" 
"S0102-695X2015000100061-scl","Phytochemicals and antimicrobial potentials of mahogany family","Paritala, Vikram, Chiruvella, Kishore K., Thammineni, Chakradhar, Ghanta, Rama Gopal, Mohammed, Arifullah","Revista Brasileira de Farmacognosia; 25(1); 61-83","Revista Brasileira de Farmacognosia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2015000100061&lang=pt" 
"S0102-69092015000100005-scl","Reconfigurações da teoria social após a hegemonia ocidental","Knöbl, Wolfgang","Revista Brasileira de Ciências Sociais; 30(87); 5-18","Revista Brasileira de Ciências Sociais","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092015000100005&lang=pt" 
"S2176-94512015000100017-scl","Systematic review and meta-analysis: What are the implications in the clinical practice?","Mattos, Claudia Trindade, Ruellas, Antônio Carlos de Oliveira","Dental Press Journal of Orthodontics; 20(1); 17-19","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000100017&lang=pt" 
"S2176-94512015000100015-scl","New achievements: from submission to disclosure","Normando, David","Dental Press Journal of Orthodontics; 20(1); 15-16","Dental Press Journal of Orthodontics","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000100015&lang=pt" 
"S2176-94512015000100023-scl","Why are mini-implants lost: The value of the implantation technique!","Romano, Fabio Lourenço, Consolaro, Alberto","Dental Press Journal of Orthodontics; 20(1); 23-29","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000100023&lang=pt" 
"S2176-94512015000100108-scl","Orthodontic treatment in patient with idiopathic root resorption: A case report","Rey, Diego, Smit, Rosana Martínez, Gamboa, Liliana","Dental Press Journal of Orthodontics; 20(1); 108-117","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000100108&lang=pt" 
"S2176-94512015000100030-scl","An interview with Eiji Tanaka","","Dental Press Journal of Orthodontics; 20(1); 30-39","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000100030&lang=pt" 
"S2176-94512015000100127-scl","TMD and chronic pain: A current view","Furquim, Bruno D&#039;Aurea, Flamengui, Lívia Maria Sales Pinto, Conti, Paulo César Rodrigues","Dental Press Journal of Orthodontics; 20(1); 127-133","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000100127&lang=pt" 
"S2176-94512015000100052-scl","Severe root resorption resulting from orthodontic treatment: Prevalence and risk factors","Maués, Caroline Pelagio Raick, Nascimento, Rizomar Ramos do, Vilella, Oswaldo de Vasconcellos","Dental Press Journal of Orthodontics; 20(1); 52-58","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000100052&lang=pt" 
