"S0034-75232009000400008-cub","Mecanismos fisiopatógicos en la muerte encefálica","Machado, Calixto, Pérez-Nellar, Jesús, Scherle, Claudio","Revista Cubana de Medicina; 48(4); 204-212","Revista Cubana de Medicina","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232009000400008&lang=pt" 
"S1413-70542009000600009-scl","Efeito da aplicação de silicato de cálcio em Brachiaria rizantha cv. Marandu sobre a população de ninfas do percevejo castanho das raízes Scaptocoris carvalhoi Becker, 1967, características químicas do solo, planta e produção de matéria seca","Souza, Elza Amélia de, Moraes, Jair Campos de, Amaral, José Libério do, Liberato, Ronaldo Dourado, Bonelli, Emerson Alencar, Lima, Leni Rodrigues","Ciência e Agrotecnologia; 33(6); 1518-1526","Ciência e Agrotecnologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000600009&lang=pt" 
"S1413-70542009000600011-scl","Eficiência dos métodos de otimização simulatedannealin, delineação rápida em cadeia e ramos e conexões para construção de mapas genéticos","Nomelini, Quintiliano Siqueira Schroden, Silva, Heyder Diniz, Faria, Tiago Costa","Ciência e Agrotecnologia; 33(6); 1534-1537","Ciência e Agrotecnologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000600011&lang=pt" 
"S1413-70542009000600019-scl","Características sensoriais de ovos de codornas japonesas (Coturnix japonica temminck e schlegel, 1849) suplementadas com pigmentantes sintéticos e selenometionina","Moura, Adolpho Marlon Antoniol de, Fonseca, José Brandão, Melo, Enayde de Almeida, Lima, Vera Lúcia Arroxelas Galvão de, Santos, Priscila Antão dos, Silva, Quésia Jemima da","Ciência e Agrotecnologia; 33(6); 1594-1600","Ciência e Agrotecnologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000600019&lang=pt" 
"S1413-70542009000600023-scl","Avaliação técnica e econômica de um &quot;skidder&quot; operando em diferentes produtividades e distâncias de extração","Lopes, Sebastião Eudes, Fernandes, Haroldo Carlos, Minette, Luciano José, Silveira, João Cleber Modernel da, Rinaldi, Paula Cristina Natalino","Ciência e Agrotecnologia; 33(6); 1621-1626","Ciência e Agrotecnologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000600023&lang=pt" 
"S1413-70542009000600022-scl","Fatty acid profile of &quot;bottled butter fat&quot; produced in the region of Salinas, Minas Gerais","Clemente, Maria das Graças, Abreu, Luiz Ronaldo de, Pinto, Sandra Maria, Rezende, Creuza Pedroso Amaral","Ciência e Agrotecnologia; 33(6); 1615-1620","Ciência e Agrotecnologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000600022&lang=pt" 
"S1413-70542009000600025-scl","Effect of concentrate: voluminous ratio on the performance of Santa Inês lambs","Oliveira, Rodrigo Palomo de, Perez, Juan Rámon Olalquiaga, Muniz, Joel Augusto, Evangelista, Antonio Ricardo, Souza, José Camisão de, Barcelos, Adauto Ferreira","Ciência e Agrotecnologia; 33(6); 1637-1642","Ciência e Agrotecnologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000600025&lang=pt" 
"S1413-70542009000600030-scl","Sperm concentration on the intrauterine artificial insemination in swine","Miller, Joana, Alvarenga, Ana Luísa Neves, Murgas, Luis David Solis, Silva, Adriana Cristina da, Araújo, Ricardo Sales, Lima, Daniele de","Ciência e Agrotecnologia; 33(6); 1671-1674","Ciência e Agrotecnologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000600030&lang=pt" 
"S1806-37132009001200001-scl","Um patrimônio científico nacional","Martinez, José Antônio Baddini","Jornal Brasileiro de Pneumologia; 35(12); 1165-1167","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009001200001&lang=pt" 
"S1678-77572009000600001-scl","Guest Editorial: referred pain","Murray, Greg M.","Journal of Applied Oral Science; 17(6); -","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000600001&lang=pt" 
"S1678-77572009000600002-scl","Cytotoxicity and biocompatibility of direct and indirect pulp capping materials","Modena, Karin Cristina da Silva, Casas-Apayco, Leslie Caroll, Atta, Maria Teresa, Costa, Carlos Alberto de Souza, Hebling, Josimeri, Sipert, Carla Renata, Navarro, Maria Fidela de Lima, Santos, Carlos Ferreira","Journal of Applied Oral Science; 17(6); 544-554","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000600002&lang=pt" 
"S1678-77572009000600006-scl","Glass transition and degree of conversion of a light-cured orthodontic composite","Sostena, Michela M. D. S., Nogueira, Renata A., Grandini, Carlos R., Moraes, João Carlos Silos","Journal of Applied Oral Science; 17(6); 570-573","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000600006&lang=pt" 
"S1678-77572009000600009-scl","Influence of microwave sterilization on the cutting capacity of carbide burs","Fais, Laiza Maria Grassi, Pinelli, Lígia Antunes Pereira, Adabo, Gelson Luis, Silva, Regina Helena Barbosa Tavares da, Marcelo, Caroline Canhizares, Guaglianoni, Dalton Geraldo","Journal of Applied Oral Science; 17(6); 584-589","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000600009&lang=pt" 
"S1678-77572009000600010-scl","Assessment of canal walls after biomechanical preparation of root canals instrumented with protaper universalTM rotary system","Aguiar, Carlos Menezes, Mendes, Daniela de Andrade, Câmara, Andréa Cruz, Figueiredo, Antonio Poli de","Journal of Applied Oral Science; 17(6); 590-595","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000600010&lang=pt" 
"S0103-17592009000400005-scl","Amplificador classe d para subwoofer","Silva, Fabio V. R. da, Martins, Leandro dos S., Vieira Júnior, João Batista, Coelho, Ernane A. A., Freitas, Luiz Carlos de","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 20(4); 502-509","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592009000400005&lang=pt" 
"S0103-17592009000400009-scl","Investigação crítica do desempenho do GMRES pré-condicionado via fatoração incompleta LU em estudos de fluxo de carga","Pessanha, José E. O., Portugal, Carlos, Saavedra, Osvaldo","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 20(4); 564-572","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592009000400009&lang=pt" 
"S1413-70542009000600003-scl","Avaliação de critério de amostragem de solo para determinação do nitrato residual do tomateiro fertirrigado em ambiente protegido","Araujo, Charles de, Fontes, Paulo Cezar Rezende, Mota, José Hortêncio, Sediyama, Carlos Sigueyuki, Coelho, Maurício Bernardes","Ciência e Agrotecnologia; 33(6); 1469-1476","Ciência e Agrotecnologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000600003&lang=pt" 
"S1413-70542009000600007-scl","Desempenho da alface em cultivo orgânico com e sem cobertura morta e diferentes lâminas d&#039;água","Lima, Márcio Emanoel de, Carvalho, Daniel Fonseca de, Souza, Adilson Pacheco de, Guerra, José Guilherme Marinho, Ribeiro, Raul de Lucena Duarte","Ciência e Agrotecnologia; 33(6); 1503-1510","Ciência e Agrotecnologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000600007&lang=pt" 
"S1413-70542009000600010-scl","Efeito do tamanho da semente, subtrato ambiente na produção de mudas de Copernicia Hospita Martius","Oliveira, Alexandre Bosco de, Medeiros Filho, Sebastião, Bezerra, Antônio Marcos Esmeraldo","Ciência e Agrotecnologia; 33(6); 1527-1533","Ciência e Agrotecnologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000600010&lang=pt" 
"S1413-70542009000600012-scl","Influência do cultivar, do tipo de folha e do tempo de cultivo na medida indireta da clorofila (spad) em mudas de goiabeira","Rozane, Danilo Eduardo, Souza, Henrique Antunes de, Prado, Renato de Mello, Natale, William, Franco, Claudenir Facincani, Leal, Renata Moreira","Ciência e Agrotecnologia; 33(6); 1538-1543","Ciência e Agrotecnologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000600012&lang=pt" 
"S1413-70542009000600013-scl","Levantamento pedológico e sistema de informações geográficas naavaliação do uso das terras em sub-bacia hidrográfica de Minas Gerais","Menezes, Michele Duarte de, Curi, Nilton, Marques, João José, Mello, Carlos Rogério de, Araújo, Alexandre Romeiro de","Ciência e Agrotecnologia; 33(6); 1544-1553","Ciência e Agrotecnologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000600013&lang=pt" 
"S1413-70542009000600015-scl","Nitrogênio, fósforo e potássio na nutrição e no crescimento de mudas de laranjeiravalência, enxertadas sobre limoeiro cravo","Prado, Renato de Mello, Rozane, Danilo Eduardo, Camarotti, Gustavo Silva, Correia, Marcus André Ribeiro, Natale, William, Barbosa, José Carlos","Ciência e Agrotecnologia; 33(6); 1560-1568","Ciência e Agrotecnologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000600015&lang=pt" 
"S1413-70542009000600016-scl","Potencial erosivo da chuva no vale do rio doce, região centro leste do estado de Minas Gerais: primeira aproximação","Oliveira, Flávio Pereira de, Silva, Marx Leandro Naves, Curi, Nilton, Silva, Mayesse Aparecida da, Mello, Carlos Rogério de","Ciência e Agrotecnologia; 33(6); 1569-1577","Ciência e Agrotecnologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000600016&lang=pt" 
"S1413-70542009000600017-scl","Produção de massa seca e nutrição nitrogenada de cultivares de Brachiaria brizantha (A. Rich) Stapf sob doses de nitrogênio","Costa, Kátia Aparecida de Pinho, Oliveira, Itamar Pereira de, Faquin, Valdemar, Silva, Gilson Pereira, Severiano, Eduardo da Costa","Ciência e Agrotecnologia; 33(6); 1578-1585","Ciência e Agrotecnologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000600017&lang=pt" 
"S1413-70542009000600018-scl","Teor de proteína e de óleo nos grãos de soja em função do tratamento de sementes e aplicação de micronutrientes","Souza, Luiz Carlos Ferreira de, Zanon, Graciela Decian, Pedroso, Fernanda Ferreira, Andrade, Lucio Henrique Leite de","Ciência e Agrotecnologia; 33(6); 1586-15993","Ciência e Agrotecnologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000600018&lang=pt" 
"S1413-70542009000600020-scl","Dipteryx lacunifera seed oil: characterization and thermal stability","Queiroga Neto, Vicente, Bora, Pushkar Singh, Diniz, Zeomar Nitão, Cavalheiro, José Marcelino Oliveira, Queiroga, Karine Formiga","Ciência e Agrotecnologia; 33(6); 1601-1607","Ciência e Agrotecnologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000600020&lang=pt" 
"S1413-70542009000600021-scl","Efeito de diferentes tipos de fibras sobre frações lipídicas do sangue e fígado de ratos wistar","Eufrásio, Moacir Robson, Barcelos, Maria de Fátima Piccolo, Sousa, Raimundo Vicente de, Abreu, Wilson César de, Lima, Maria Aparecida Correa, Pereira, Michel Cardoso de Angelis","Ciência e Agrotecnologia; 33(6); 1608-1614","Ciência e Agrotecnologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000600021&lang=pt" 
"S1413-70542009000600029-scl","Performance of holsteins cows in pasture of Cynodon dactylon cv. Coast-cross supplemented with concentrate","Cardoso, Rodrigo Carvalho, Paiva, Paulo César de Aguiar, Vilela, Duarte","Ciência e Agrotecnologia; 33(6); 1663-1670","Ciência e Agrotecnologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000600029&lang=pt" 
"S0104-06182009000300004-scl","Crescimento econômico em economias emergentes selecionadas: Brasil, Rússia, Índia, China (BRIC) e África do Sul","Vieira, Flávio Vilela, Veríssimo, Michele Polline","Economia e Sociedade; 18(3); 513-546","Economia e Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-06182009000300004&lang=pt" 
"S0104-06182009000300006-scl","O social sob o &quot;tacão de ferro&quot; da política econômica do período 2003-2006","Marques, Rosa Maria, Mendes, Áquilas","Economia e Sociedade; 18(3); 567-582","Economia e Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-06182009000300006&lang=pt" 
"S1678-77572009000600003-scl","Antimicrobial activity of sodium hypochlorite associated with intracanal medication for Candida albicans and Enterococcus faecalis inoculated in root canals","Valera, Marcia Carneiro, Silva, Katy Costa Godinho da, Maekawa, Lilian Eiko, Carvalho, Cláudio Antonio Talge, Koga-Ito, Cristiane Yumi, Camargo, Carlos Henrique Ribeiro, Lima, Raphael Silva e","Journal of Applied Oral Science; 17(6); 555-559","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000600003&lang=pt" 
"S1678-77572009000600004-scl","Protective effect of green tea on dentin erosion and abrasion","Kato, Melissa Thiemi, Magalhães, Ana Carolina, Rios, Daniela, Hannas, Angélica Reis, Attin, Thomas, Buzalaf, Marília Afonso Rabelo","Journal of Applied Oral Science; 17(6); 560-564","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000600004&lang=pt" 
"S1678-77572009000600005-scl","A survey of cross-infection control procedures: knowledge and attitudes of Turkish dentists","Yüzbasioglu, Emir, Saraç, Duygu, Canbaz, Sevgi, Saraç, Y. Sinasi, Cengiz, Seda","Journal of Applied Oral Science; 17(6); 565-569","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000600005&lang=pt" 
"S1678-77572009000600007-scl","Fracture strength of flared bovine roots restored with different intraradicular posts","Clavijo, Victor Grover Rene, Reis, José Maurício dos Santos Nunes, Kabbach, William, Silva, André Luis Faria e, Oliveira Junior, Osmir Batista de, Andrade, Marcelo Ferrarezi de","Journal of Applied Oral Science; 17(6); 574-578","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000600007&lang=pt" 
"S1678-77572009000600008-scl","Effect of eugenol-based endodontic sealer on the adhesion of intraradicular posts cemented after different periods","Dias, Larissa Lustosa Lima, Giovani, Alessandro Rogério, Silva Sousa, Yara Teresinha Corrêa, Vansan, Luiz Pascoal, Alfredo, Edson, Sousa-Neto, Manoel Damião, Paulino, Silvana Maria","Journal of Applied Oral Science; 17(6); 579-583","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000600008&lang=pt" 
"S1678-77572009000600011-scl","CO2, Er: YAG and Nd:YAG lasers in endodontic surgery","Pozza, Daniel Humberto, Fregapani, Patrícia Wehmeyer, Xavier, Cristina Braga, Weber, João Batista Blessmann, Oliveira, Marília Gerhardt de","Journal of Applied Oral Science; 17(6); 596-599","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000600011&lang=pt" 
"S1678-77572009000600012-scl","Effect of relining on fiber post retention to root canal","Faria-e-Silva, André Luís, Pedrosa-Filho, Celso de Freitas, Menezes, Murilo de Sousa, Silveira, Daniele Machado da, Martins, Luís Roberto Marcondes","Journal of Applied Oral Science; 17(6); 600-604","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000600012&lang=pt" 
"S1678-77572009000600013-scl","Effect of immediate and delayed post space preparation on the apical seal of root canals obturated with different sealers and techniques","Aydemir, Hikmet, Ceylan, Gözlem, Tasdemir, Tamer, Kalyoncuoglu, Elif, Isildak, Ibrahim","Journal of Applied Oral Science; 17(6); 605-610","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000600013&lang=pt" 
"S1678-77572009000600014-scl","Micromorphology and microhardness of enamel after treatment with home-use bleaching agents containing 10% carbamide peroxide and 7.5% hydrogen peroxide","Sasaki, Robson Tetsuo, Arcanjo, Alex José, Flório, Flávia Martão, Basting, Roberta Tarkany","Journal of Applied Oral Science; 17(6); 611-616","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000600014&lang=pt" 
"S1678-77572009000600015-scl","Influence of post-cure treatments on hardness and marginal adaptation of composite resin inlay restorations: an in vitro study","Poskus, Laiza Tatiana, Latempa, Antonio Marcelo Accetta, Chagas, Maurício Alves, Silva, Eduardo Moreira da, Leal, Mariana Pareira da Silva, Guimarães, José Guilherme Antunes","Journal of Applied Oral Science; 17(6); 617-622","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000600015&lang=pt" 
"S1678-77572009000600016-scl","Alport syndrome: significance of gingival biopsy in the initial diagnosis and periodontal evaluation after renal transplantation","Toygar, Hilal Uslu, Toygar, Okan, Guzeldemir, Esra, Cilasun, Ulkem, Nacar, Ahmet, Bal, Nebil","Journal of Applied Oral Science; 17(6); 623-629","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000600016&lang=pt" 
"S1519-566X2009000600017-scl","Levantamento populacional de cigarrinhas (Hemiptera: Cicadellidae) associadas à transmissão de Xylella fastidiosa em pomares cítricos do Litoral Norte da Bahia","Miranda, Marcelo P de, Lopes, João R S, Nascimento, Antonio S do, Santos, José L dos, Cavichioli, Rodney R","Neotropical Entomology; 38(6); 827-833","Neotropical Entomology","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000600017&lang=pt" 
"S0103-17592009000400001-scl","A wavelet-based multivariable approach for fault detection in dynamic systems","Paiva, Henrique Mohallem, Galvão, Roberto Kawakami Harrop, Rodrigues, Luis","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 20(4); 455-464","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592009000400001&lang=pt" 
"S0103-17592009000400002-scl","Approach for non-linear predictive control based on the local model ideas","Bravo, Claudio O. Ayala, Normey-Rico, Julio E.","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 20(4); 465-481","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592009000400002&lang=pt" 
"S0103-17592009000400003-scl","Robustness analysis of nonlinear systems subject to state feedback linearization","Rohr, Eduardo Rath, Pereira, Luís Fernando Alves, Coutinho, Daniel Ferreira","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 20(4); 482-489","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592009000400003&lang=pt" 
"S0103-17592009000400004-scl","Experimental evaluation of a cascade control technique with friction compensation for a flexible joint robot","Ramires, A. R. G., De Pieriy, E.R., Guentherz, R., Golinz, J. F.","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 20(4); 490-501","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592009000400004&lang=pt" 
"S0103-17592009000400006-scl","Controle de máquinas de indução pentafásicas com otimização do campo no entreferro","Pereira, Luís A., Scharlau, César C., Pereira, Luís F. A., Haffner, Sérgio","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 20(4); 510-525","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592009000400006&lang=pt" 
"S0103-17592009000400008-scl","Alocação de bancos de capacitores em redes de distribuição de energia visando eliminar violações de tensão","Haffner, Sérgio, Pereira, Luís Alberto, Gasperin, Leonardo Varaschin, Barreto, Lucio","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 20(4); 546-563","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592009000400008&lang=pt" 
"S0103-17592009000400010-scl","Modelagem do elo de corrente contínua no domínio da frequência em sistemas assíncronos desequilibrados","Niquini, Filipe Magno Mayrink, Variz, Abilio Manuel, Pereira, José Luiz R., Barbosa, Pedro G., Carneiro Jr, Sandoval","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 20(4); 573-588","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592009000400010&lang=pt" 
"S0103-17592009000400011-scl","Técnica de estimação de harmônicos para implementação em DSP de baixo custo","Marques, Cristiano Augusto Gomes, Ribeiro, Moisés Vidal, Gomes, Pedro Henrique de Castro, Silva, Eduardo Antônio Barros da","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 20(4); 589-608","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592009000400011&lang=pt" 
"S0103-17592009000400012-scl","Um estudo da aplicação de algoritmos bio-inspirados ao problema de estimação de direção de chegada","Boccato, Levy, Attux, Romis Ribeiro de Faissol, Krummenauer, Rafael, Lopes, Amauri","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 20(4); 609-624","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592009000400012&lang=pt" 
"S0103-17592009000400013-scl","Caracterização de leite bovino utilizando ultra-som e redes neurais artificiais","Nazário, Sergio Luiz Sousa, Isepon, Jacira dos Santos, Buiochi, Flávio, Adamowski, Julio Cezar, Kitano, Cláudio, Higuti, Ricardo Tokio","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 20(4); 625-634","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592009000400013&lang=pt" 
"S0103-17592009000400014-scl","Eliciação e comunicação de requisitos em domínios disjuntos: estudo de caso para automação na área médica","Queiroz, Ricardo Alexandro de A., Silva, José Reinaldo","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 20(4); 637-651","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592009000400014&lang=pt" 
