"S1316-33612008000100005-ven","Selección y evaluación de rizobacterias promotoras del crecimiento en pimentón y maíz","Reyes, Isbelia, Alvarez, Luimar, El-Ayoubi, Hind, Valery, Alexis","Bioagro; 20(1); 37-48","Bioagro","Espanhol","2008","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-33612008000100005&lang=pt" 
"S0103-84782008000200046-scl","Alelopatia intra-específica de extratos aquosos de folhas e raízes de alfafa na germinação e no crescimento inicial de plântulas de dois materiais de alfafa: crioulo e melhorado","Pereira, Betânia Fraga, Sbrissia, André Fischer, Serrat, Beatriz Monte","Ciência Rural; 38(2); 561-564","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200046&lang=pt" 
"S0103-84782008000200045-scl","Mammary adenocarcinoma in a mare","Brito, Marilene de Farias, Seppa, Gilberto Santos, Teixeira, Luisa Gouvêa, Rocha, Thais Gomes, França, Ticiana do Nascimento, Hess, Tanja Maria, Peixoto, Paulo Vargas","Ciência Rural; 38(2); 556-560","Ciência Rural","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200045&lang=pt" 
"S0103-84782008000200043-scl","Parasitismo por Giardia sp. e Cryptosporidium sp. em Coendou villosus","Soares, João Fabio, Silva, Aleksandro Schafer da, Oliveira, Camila Belmonte, Silva, Marcos Kipper da, Mariscano, Gleide, Salomão, Edson Luis, Monteiro, Silvia Gonzalez","Ciência Rural; 38(2); 548-550","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200043&lang=pt" 
"S0103-84782008000200042-scl","Ocorrência de Giardia sp. e Cryptosporidium sp. em Leopardus weidii de vida livre","Oliveira, Camila Belmonte, Soares, João Fábio, Silva, Aleksandro Schafer da, Silva, Marcos Kipper da, Salomão, Edson Luis, Monteiro, Silvia Gonzalez","Ciência Rural; 38(2); 546-547","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200042&lang=pt" 
"S0103-84782008000200041-scl","Brown dog tick Rhipicephalus sanguineus parasitizing the bird Coereba flaveola in the Brazilian cerrado","Szabó, Matias Pablo Juan, Pascoli, Graziela Virginia Tolesano, Marçal Júnior, Oswaldo, Franchin, Alexandre Gabriel, Torga, Khelma","Ciência Rural; 38(2); 543-545","Ciência Rural","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200041&lang=pt" 
"S0103-84782008000200040-scl","Alterações hematológicas em coelhos infectados experimentalmente pelo Trypanosoma evansi","Silva, Aleksandro Schafer da, Costa, Marcio Machado, Lopes, Sonia Terezinha dos Anjos, Monteiro, Silvia Gonzalez","Ciência Rural; 38(2); 538-542","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200040&lang=pt" 
"S0103-84782008000200039-scl","Abelhas (Hymenoptera: Apoidea) visitantes das flores de urucum em Vitória da Conquista, BA","Costa, Augusto Jorge Cavalcante, Guimarães-Dias, Fábia, Pérez-Maluf, Raquel","Ciência Rural; 38(2); 534-537","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200039&lang=pt" 
"S0103-84782008000200038-scl","Morfologia foliar de Theobroma grandiflorum Schum","Ferreira, Maria das Graças Rodrigues, Nogueira, Adriana Ema, Damião Filho, Carlos Ferreira","Ciência Rural; 38(2); 530-533","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200038&lang=pt" 
"S0103-84782008000200037-scl","Avaliação técnica de um transportador pneumático de grãos por aspiração","Bortolaia, Luís Antônio, Andrighetto, Pedro Luís, Benatti, Mateus","Ciência Rural; 38(2); 526-529","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200037&lang=pt" 
"S0103-84782008000200036-scl","Tipo de ramo e efeito do ácido indal acético (AIA) no estabelecimento in vitro de três cultivares de mirtilo","Silva, Luciane Couto da, Schuch, Márcia Wulff, Souza, Joseane Almeida de, Erig, Alan Cristiano, Antunes, Luis Eduardo Corrêa","Ciência Rural; 38(2); 522-525","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200036&lang=pt" 
"S0103-84782008000200035-scl","Diversidade de moscas-das-frutas em pomares de citros no município de Araruama, RJ","Souza, Jorge Ferreira de, Souza, Silvana Aparecida da Silva, Aguiar - Menezes, Elen de Lima, Ferrara, Fernando Antônio Abrantes, Nascimento, Stenilson Araújo, Rodrigues, William Costa, Cassino, Paulo César Rodrigues","Ciência Rural; 38(2); 518-521","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200035&lang=pt" 
"S0103-84782008000200034-scl","Comportamento de compra dos consumidores de frutas, legumes e verduras na região central do Rio Grande do Sul","Souza, Renato Santos de, Arbage, Alessandro Porporatti, Neumann, Pedro Selvino, Froehlich, José Marcos, Diesel, Vivien, Silveira, Paulo Roberto, Silva, Alexandre da, Corazza, Cristiano, Baumhardt, Edner, Lisboa, Rodrigo da Silva","Ciência Rural; 38(2); 511-517","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200034&lang=pt" 
"S0103-84782008000200026-scl","Produção de forragem em pastagem de bermuda sobre-semeada com aveia e azevém","Pereira, Lilian Elgalise Techio, Scaravelli, Luciene Fernanda Barros, Olivo, Clair Jorge, Vendrame, Tiago, Tyska, Denize, Agnolin, Carlos Alberto","Ciência Rural; 38(2); 457-462","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200026&lang=pt" 
"S0103-84782008000200025-scl","Parâmetros genéticos e eficiência relativa de seleção para a produção de leite no dia do controle para vacas da raça Holandesa","Andreazza, Juliano, Rorato, Paulo Roberto Nogara, El Faro, Lenira, Boligon, Arione Augusti, Weber, Tomás, Kippert, Carlos Junior, Lopes, Jader Silva","Ciência Rural; 38(2); 451-456","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200025&lang=pt" 
"S0103-84782008000200022-scl","Parâmetros genéticos para idade ao primeiro parto estimados por diferentes modelos para rebanhos da raça Nelore","Boligon, Arione Augusti, Vozzi, Pedro Alejandro, Nomelini, Jeferson, Rorato, Paulo Roberto Nogara, Bezerra, Luiz Antonio Framartino, Lôbo, Raysildo Barbosa","Ciência Rural; 38(2); 432-436","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200022&lang=pt" 
"S0103-84782008000200021-scl","Componentes de rendimento e características da carne e carcaça de novilhos confinados sob efeito do tamanho de partícula e da altura de colheita das plantas de milho na ensilagem","Neumann, Mikael, Restle, João, Mühlbach, Paulo Roberto Frenzel, Pellegrini, Luiz Giovani de, Falbo, Margarete Kimie, Sandini, Itacir Elói","Ciência Rural; 38(2); 423-431","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200021&lang=pt" 
"S0103-84782008000200020-scl","Desenvolvimento morfológico dos ovários em fetos eqüinos sem raça definida","Naves, Christiana Savastano, Vieira, Rogério Chaves, Diniz, Elmo Gomes, Jacomini, José Octávio, Belleti, Marcelo Emílio, Oliveira, Rafael Carvalho de","Ciência Rural; 38(2); 416-422","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200020&lang=pt" 
"S0103-84782008000200018-scl","Óleo de citronela no controle do carrapato de bovinos","Olivo, Clair Jorge, Carvalho, Nelcy Madruga de, Silva, José Henrique Souza da, Vogel, Fernanda Flores, Massariol, Péricles, Meinerz, Gilmar, Agnolin, Carlos, Morel, Ademir Farias, Viau, Luiz Volnei","Ciência Rural; 38(2); 406-410","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200018&lang=pt" 
"S0103-84782008000200005-scl","Comportamento de genótipos de algodoeiro no Estado de São Paulo: produtividade, resistência a doenças e qualidade da fibra","Cia, Edivaldo, Fuzatto, Milton Geraldo, Kondo, Júlio Isao, Sabino, Nelson Paulieri, Galbieri, Rafael, Lüders, Reginaldo Roberto, Carvalho, Luiz Henrique, Ito, Margarida Fumiko, Erismann, Norma de Magalhães, Chiavegato, Ederaldo José, Bolonhezi, Denizart, Foltran, Dulcineia Elizabete, Kasai, Francisco Seiiti, Bortoletto, Nelson, Gallo, Paulo Boller, Recco, Paulo César, Rossetto, Raffaela","Ciência Rural; 38(2); 326-331","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200005&lang=pt" 
"S0103-84782008000200002-scl","Controle genético da resistência parcial à ferrugem da folha em aveia (Avena sativa L.)","Barbosa-Prestes, Marta Martins, Federizzi, Luiz Carlos, Milach, Sandra Cristina Kothe, Martinelli, Jose Antônio","Ciência Rural; 38(2); 308-314","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200002&lang=pt" 
"S0103-84782008000200004-scl","Capacidade de combinação multivariada para caracteres de tubérculo em gerações iniciais de seleção em batata","Silva, Giovani Olegario da, Pereira, Arione da Silva, Souza, Velci Queiroz de, Carvalho, Fernando Irajá Félix de, Vieira, Eduardo Alano","Ciência Rural; 38(2); 321-325","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200004&lang=pt" 
"S0103-84782008000200007-scl","Temperatura e umidade relativa na qualidade da tangerina &quot;Montenegrina&quot; armazenada","Brackmann, Auri, Peterle, Miguel Edevaldo, Pinto, Josuel Alfredo Vilela, Weber, Anderson, Sautter, Cláudia Kaehler, Eisermann, Ana Cristina","Ciência Rural; 38(2); 340-344","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200007&lang=pt" 
"S0103-84782008000200015-scl","Utilização dos subprodutos da fresagem do osso subcondral em substituição ao enxerto autólogo esponjoso em artrodeses de carpo de cães","Ferrigno, Cássio Ricardo Auada, Schmaedecke, Alexandre, Ferraz, Vanessa Couto de Magalhães","Ciência Rural; 38(2); 389-395","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200015&lang=pt" 
"S0103-84782008000200012-scl","Origem e distribuição dos nervos isquiáticos em caprinos da raça Saanen","Lima, Eduardo Maurício Mendes de, Silva, Frederico Ozanam Carneiro e, Severino, Renato Souto, Drummond, Sérgio Salazar, Campos, Danila Barreiro, Santana, Marcelo Ismar Silva, Moraes, Daniella Dianese Alves de","Ciência Rural; 38(2); 372-377","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200012&lang=pt" 
"S0103-84782008000200014-scl","Confecção de um modelo experimental in vitro do espaço subaracnóide eqüino para teste de opióides hiperbáricos","Polydoro, Alexandre da Silva, Raiser, Alceu Gaspar, Natalini, Cláudio Corrêa, Linardi, Renata Lehn","Ciência Rural; 38(2); 384-388","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200014&lang=pt" 
"S0103-84782008000200016-scl","Esporos de Clostridium botulinum em mel comercializado no Estado de São Paulo e em outros Estados brasileiros","Ragazani, Adriana Valim Ferreira, Schoken-Iturrino, Ruben Pablo, Garcia, Gisela Rojas, Delfino, Tammy Priscilla Chioda, Poiatti, Maria Luiza, Berchielli, Silvina Pelicano","Ciência Rural; 38(2); 396-399","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200016&lang=pt" 
"S0103-84782008000200017-scl","Diagnóstico e estudo sorológico da infecção pelo parvovírus canino em cães de Passo Fundo, Rio Grande do Sul, Brasil","Strottmann, Daisy Maria, Scortegagna, Gabriela, Kreutz, Luiz Carlos, Barcellos, Leonardo José Gil, Frandoloso, Rafael, Anziliero, Deniz","Ciência Rural; 38(2); 400-405","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200017&lang=pt" 
"S0103-84782008000200024-scl","Análise da viabilidade econômica da produção de leite a pasto e com suplementos na região dos Campos Gerais - Paraná","Silva, Hernani Alves da, Koehler, Henrique Soares, Moraes, Anibal de, Guimarães, Vania Di Addario, Hack, Elaine, Carvalho, Paulo César de Faccio","Ciência Rural; 38(2); 445-450","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200024&lang=pt" 
"S0103-84782008000200027-scl","Inclusão de diferentes níveis de casca de soja moída em dietas isoenergéticas para suínos em crescimento e terminação","Quadros, Arlei Rodrigues Bonet de, Moreira, Ivan, Furlan, Antônio Cláudio, Ribeiro, Cleber Rogério, Perdigão, Leandro, Kutschenko, Mariane","Ciência Rural; 38(2); 463-469","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200027&lang=pt" 
"S0103-84782008000200030-scl","Características agronômicas do Panicum maximum cv. &quot;Mombaça&quot; submetido a níveis crescentes de fósforo","Ferreira, Evandro Maia, Santos, Antonio Clementino dos, Araújo, Leandro Coelho de, Cunha, Odslei Fagner Ribeiro","Ciência Rural; 38(2); 484-491","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200030&lang=pt" 
"S0103-84782008000200032-scl","Caracterização sensorial e análise bacteriológica do peixe-sapo (Lophius gastrophysus) refrigerado e irradiado","Abreu, Marta Guimarães de, Freitas, Mônica Queiroz de, Jesus, Edgar Francisco Oliveira de, São Clemente, Sérgio Carmona de, Franco, Robson Maia, Borges, Alexandre","Ciência Rural; 38(2); 498-503","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200032&lang=pt" 
"S0103-84782008000200044-scl","Spontaneous poisoning by Leucaena leucocephalai in a goat from Rio de Janeiro State, Brazil","Peixoto, Paulo Vargas, França, Ticiana Nascimento, Cunha, Bernardo Melo, Tavares, Danielle Valadão Albernaz Mattos, Brito, Marilene Farias","Ciência Rural; 38(2); 551-555","Ciência Rural","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200044&lang=pt" 
"S0103-84782008000200050-scl","Xilooligossacarídeos: produção, aplicações e efeitos na saúde humana","Menezes, Cristiano Ragagnin de, Durrant, Lucia Regina","Ciência Rural; 38(2); 587-592","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200050&lang=pt" 
"S0103-84782008000200028-scl","Jejum alimentar na qualidade da carne de frangos de corte criados em sistema convencional","Castro, Janaina Boccia Jorge, Castillo, Carmen Josefina Contreras, Ortega, Edwin Moisés Marcos, Pedreira, Mauricio Silveira","Ciência Rural; 38(2); 470-476","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200028&lang=pt" 
"S0103-84782008000200031-scl","Juvenis de carpa capim alimentados com capim teosinto e suplementados com diferentes taxas de arraçoamento","Costa, Mário Leão, Radünz Neto, João, Lazzari, Rafael, Losekann, Marcos Eliseu, Sutili, Fernando Jonas, Brum, Ângelo Zuliane, Veiverberg, Cátia Aline, Grzeczinski, João Augusto","Ciência Rural; 38(2); 492-497","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200031&lang=pt" 
"S0103-84782008000200001-scl","Extratos, decoctos e óleos essenciais de plantas medicinais e aromáticas na inibição de Glomerella cingulata e Colletotrichum gloeosporioides de frutos de goiaba","Rozwalka, Luciane Cristina, Lima, Maria Lúcia Rosa Zaksevskas Da Costa, Mio, Louise Larissa May de, Nakashima, Tomoe","Ciência Rural; 38(2); 301-307","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200001&lang=pt" 
"S0103-84782008000200003-scl","Tamanho ótimo de parcela para ensaios com sorgo granífero em duas épocas de semeadura","Brum, Betânia, Lopes, Sidinei José, Storck, Lindolfo, Santos, Valdecir José dos, Benz, Vilson, Lovato, Cláudio","Ciência Rural; 38(2); 315-320","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200003&lang=pt" 
"S0103-84782008000200010-scl","Nitrogênio e potássio em milho irrigado: análise técnica e econômica da fertilização","Pavinato, Paulo Sérgio, Ceretta, Carlos Alberto, Girotto, Eduardo, Moreira, Isabel Cristina Lopes","Ciência Rural; 38(2); 358-364","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200010&lang=pt" 
"S0103-84782008000200011-scl","Porosidade de aeração de um Latossolo Vermelho e rendimento de trigo em plantio direto escarificado","Klein, Vilson Antonio, Vieira, Márcio Luis, Durigon, Fabio Fernando, Massing, João Paulo, Fávero, Fernando","Ciência Rural; 38(2); 365-371","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200011&lang=pt" 
"S0103-84782008000200013-scl","Parâmetros bioquímicos e hemogasométricos do sangue total canino armazenado em bolsas plásticas contendo CPDA-1 e CPD/SAG-M","Costa Júnior, Jair, Viana, José Antônio, Ribeiro Filho, José Dantas, Favarato, Evandro Silva, Mata, Lukiya Campos, Argôlo Neto, Napoleão","Ciência Rural; 38(2); 378-383","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200013&lang=pt" 
"S0103-84782008000200023-scl","Eficiência bioeconômica da adubação de pastagem natural no sul do Brasil","Santos, Davi Teixeira dos, Carvalho, Paulo César de Faccio, Nabinger, Carlos, Carassai, Igor Justin, Gomes, Luiz Hipólito","Ciência Rural; 38(2); 437-444","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200023&lang=pt" 
"S0103-84782008000200029-scl","Digestibilidade aparente de dietas e metabolismo de frangos de corte alimentados com dietas contendo soja integral processada","Carvalho, Amanda d’Ávila, Zanella, Irineo, Lehnen, Cheila Roberta, Andretta, Ines, Lanferdini, Eloiza, Hauschild, Luciano, Lovatto, Paulo Alberto","Ciência Rural; 38(2); 477-483","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200029&lang=pt" 
"S0103-84782008000200048-scl","Qualitative and quantitative tear film abnormalities in dogs","Ribeiro, Alexandre Pinto, Brito, Fabio Luiz da Cunha, Martins, Bianca da Costa, Mamede, Fabrício, Laus, José Luiz","Ciência Rural; 38(2); 568-575","Ciência Rural","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200048&lang=pt" 
"S0103-84782008000200049-scl","Fatores que afetam a disponibilidade do fósforo e o manejo da adubação fosfatada em solos sob sistema plantio direto","Santos, Danilo Rheinheimer dos, Gatiboni, Luciano Colpo, Kaminski, João","Ciência Rural; 38(2); 576-586","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200049&lang=pt" 
"S0103-84782008000200006-scl","Germinação e propagação in vitro de porongo","Bisognin, Dilson Antônio, Silva, André Luís Lopes da, Horback, Micheli Angélica, Girotto, Junior, Barriquello, Cícero João","Ciência Rural; 38(2); 332-339","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200006&lang=pt" 
"S0103-84782008000200008-scl","Curva crítica de diluição do nitrogênio para a cultura do melão","Fogaça, Marco Aurélio de Freitas, Andriolo, Jerônimo Luiz, Godoi, Rodrigo dos Santos, Barros, Cláudia Alessandra Peixoto de, Janisch, Djeimi Isabel, Vaz, Marcos André Braz","Ciência Rural; 38(2); 345-350","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200008&lang=pt" 
"S0103-84782008000200033-scl","Contaminação ambiental e perfil toxigênico de Bacillus cereus isolados em serviços de alimentação","Soares, Celina Mara, Valadares, Geórgio Freesz, Azeredo, Raquel Monteiro Cordeiro de, Kuaye, Arnaldo Yoshiteru","Ciência Rural; 38(2); 504-510","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200033&lang=pt" 
"S0103-84782008000200009-scl","Variabilidade em matrizes de acessos de espinheira-santa","Mariot, Márcio Paim, Barbieri, Rosa Lia, Sinigaglia, Cledimara, Ribeiro, Márcia Vaz","Ciência Rural; 38(2); 351-357","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200009&lang=pt" 
"S0103-84782008000200019-scl","Sistemas de inseminação artificial em dois dias com observação de estro ou em tempo fixo para vacas de corte amamentando","Siqueira, Lucas Carvalho, Oliveira, João Francisco Coelho de, Loguércio, Rosane da Silveira, Löf, Henrique Kurtz, Gonçalves, Paulo Bayard Dias","Ciência Rural; 38(2); 411-415","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000200019&lang=pt" 
"S1413-81232008000200006-scl","Ethical guidelines and qualitative research on health","Macedo, Rosa Maria Stefanini de","Ciência &amp; Saúde Coletiva; 13(2); 320-324","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200006&lang=pt" 
"S1413-81232008000200004-scl","A difficult dialogue","Sarti, Cynthia Andersen","Ciência &amp; Saúde Coletiva; 13(2); 315-318","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200004&lang=pt" 
"S1413-81232008000200003-scl","On ethics regimes and the problem of maintaining the face of qualitative research: a commentary on Iara C. Z. Guerriero&#039;s and Sueli Dallari&#039;s paper","van den Hoonaard, Will C.","Ciência &amp; Saúde Coletiva; 13(2); 312-314","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200003&lang=pt" 
"S1413-81232008000200005-scl","Rigor and ethics: challenges in qualitative research","Angelo, Margareth","Ciência &amp; Saúde Coletiva; 13(2); 318-320","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200005&lang=pt" 
"S1413-81232008000200007-scl","Methodological procedures and ethical decisions","Silva, Franklin Leopoldo e","Ciência &amp; Saúde Coletiva; 13(2); 324-328","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200007&lang=pt" 
"S1413-81232008000200009-scl","Research and the (free and) informed consent","Concone, Maria Helena Villas Bôas, Cerveny, Ceneide Maria De Oliveira","Ciência &amp; Saúde Coletiva; 13(2); 341-349","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200009&lang=pt" 
"S1413-81232008000200012-scl","Re-imagining the &quot;subject: &quot;conceptual and ethical considerations on the participant in qualitative research","van den Hoonaard, Will C.","Ciência &amp; Saúde Coletiva; 13(2); 371-379","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200012&lang=pt" 
