"S0034-76122010000200006-scl","Reelection incentives and political budget cycle: evidence from Brazil","Klein, Fabio Alvim","Revista de Administração Pública; 44(2); 283-337","Revista de Administração Pública","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000200006&lang=pt" 
"S1413-65382010000100002-scl","The development and provision of educational services for children with intellectual disabilities in Egypt","Abdelhameed, Hala","Revista Brasileira de Educação Especial; 16(1); 3-18","Revista Brasileira de Educação Especial","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382010000100002&lang=pt" 
"S1413-65382010000100003-scl","Avaliação e intervenção no desenvolvimento motor de uma criança com Síndrome de Down","Santos, Ana Paula Maurilia dos, Weiss, Silvio Luiz Indrusiak, Almeida, Geciely Munaretto Fogaça de","Revista Brasileira de Educação Especial; 16(1); 19-30","Revista Brasileira de Educação Especial","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382010000100003&lang=pt" 
"S1413-65382010000100004-scl","Interação social de crianças com Síndrome de Down na educação infantil","Anhão, Patrícia Páfaro Gomes, Pfeifer, Luzia Iara, Santos, Jair Lício dos","Revista Brasileira de Educação Especial; 16(1); 31-46","Revista Brasileira de Educação Especial","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382010000100004&lang=pt" 
"S1413-65382010000100005-scl","Análise exploratória das escalas de silhuetas bidimensionais e tridimensionais adaptadas para a pessoa com cegueira","Morgado, Fabiane Frota da Rocha, Ferreira, Maria Elisa Caputo","Revista Brasileira de Educação Especial; 16(1); 47-64","Revista Brasileira de Educação Especial","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382010000100005&lang=pt" 
"S1413-65382010000100008-scl","Utilização do brinquedo terapêutico na assistência à criança hospitalizada","Fontes, Cassiana Mendes Bertoncello, Mondini, Cleide Carolina da Silva Demoro, Moraes, Márcia Cristina Almendros Fernandes, Bachega, Maria Irene, Maximino, Natália Patrisi","Revista Brasileira de Educação Especial; 16(1); 95-106","Revista Brasileira de Educação Especial","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382010000100008&lang=pt" 
"S1413-65382010000100007-scl","Estudo das habilidades de memória e raciocínio simbólico e não-simbólico de crianças e adolescentes surdas por meio da bateria padrão do Universal Nonverbal Intelligence Test","Borges, Cláudia Furtado, Lopes, Renata Ferrarez Fernandes, Lopes, Ederaldo José","Revista Brasileira de Educação Especial; 16(1); 83-94","Revista Brasileira de Educação Especial","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382010000100007&lang=pt" 
"S1413-65382010000100011-scl","Análise do conhecimento sobre DSTs e planejamento familiar entre deficientes auditivos e ouvintes de uma escola pública de Fortaleza","Pinheiro Filho, Tadeu Rodriguez de Carvalho, Silva Filho, José Cláudio Borges da, Gonçalves, Emilcy Rebouças, Dantas, Amanda Maria Menezes, Hyppólito, Silvia Bomfim","Revista Brasileira de Educação Especial; 16(1); 137-150","Revista Brasileira de Educação Especial","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382010000100011&lang=pt" 
"S0034-76122010000200002-scl","Análise do Programa de Desenvolvimento do Turismo do Nordeste (Prodetur/NE) na perspectiva do planejamento estratégico","Paiva, Maria das Graças de Menezes Venâncio","Revista de Administração Pública; 44(2); 197-213","Revista de Administração Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000200002&lang=pt" 
"S0034-76122010000200003-scl","A influência do Estado e do mercado na administração da cultura no Brasil entre 1920 e 2002","Simões, Janaina Machado, Vieira, Marcelo Milano Falcão","Revista de Administração Pública; 44(2); 215-237","Revista de Administração Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000200003&lang=pt" 
"S0034-76122010000200004-scl","Contribuição a um projeto de reforma democrática do Estado","Costa, Frederico Lustosa da","Revista de Administração Pública; 44(2); 239-270","Revista de Administração Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000200004&lang=pt" 
"S0034-76122010000200007-scl","Competências relevantes para a efetividade do processo decisório em defesa aérea","Silva, Lucia Helena Martins, Roglio, Karina De Dea, Silva, Wesley Vieira","Revista de Administração Pública; 44(2); 339-365","Revista de Administração Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000200007&lang=pt" 
"S0034-76122010000200008-scl","As relações de poder em Michel Foucault: reflexões teóricas","Ferreirinha, Isabella Maria Nunes, Raitz, Tânia Regina","Revista de Administração Pública; 44(2); 367-383","Revista de Administração Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000200008&lang=pt" 
"S0034-76122010000200009-scl","Cursos superiores de tecnologia em gestão: reflexões e implicações da expansão de uma (nova) modalidade de ensino superior em administração no Brasil","Takahashi, Adriana Roseli Wünsch","Revista de Administração Pública; 44(2); 385-414","Revista de Administração Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000200009&lang=pt" 
"S0034-76122010000200010-scl","Instituições financeiras públicas de fomento: exagero de conservadorismo da política de investimentos?","Matos, Paulo Rogério F., Lima Filho, José Valente de","Revista de Administração Pública; 44(2); 415-436","Revista de Administração Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000200010&lang=pt" 
"S0034-76122010000200011-scl","Previdência Social: fatores que explicam os resultados financeiros","Leite, Anderson Ribeiro, Ness Jr, Walter Lee, Klotzle, Marcelo Cabus","Revista de Administração Pública; 44(2); 437-457","Revista de Administração Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000200011&lang=pt" 
"S0034-76122010000200013-scl","Comparación de ranking del Ministerio de Salud (Minsal) e impacto financiero de las 40 primeras patologías Auge-GES vigentes en Chile","Bustamante-Ubilla, Miguel, Villarreal-Navarrete, Patricia, Cisternas-Ramírez, Carolina","Revista de Administração Pública; 44(2); 495-507","Revista de Administração Pública","Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000200013&lang=pt" 
"S0034-76122010000200014-scl","Personalidade empreendedora, recursos pessoais, ambiente, atividades organizacionais, gênero e desempenho financeiro de empreendedores informais","Lima, Rosa Cristina Ribeiro, Freitas, Ana Augusta Ferreira de","Revista de Administração Pública; 44(2); 511-531","Revista de Administração Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000200014&lang=pt" 
"S0034-76122010000200012-scl","Modelo de gestão municipal baseado na utilização estratégica de recursos da tecnologia da informação para a gestão governamental: formatação do modelo e avaliação em um município","Leite, Leonardo de Oliveira, Rezende, Denis Alcides","Revista de Administração Pública; 44(2); 459-493","Revista de Administração Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000200012&lang=pt" 
"S1413-65382010000100006-scl","Avaliação da eficácia do software &quot;Alfabetização Fônica&quot; para alunos com deficiência mental","Hein, Julia Margarida, Teixeira, Maria Cristina Triguero Veloz, Seabra, Alessandra Gotuzo, Macedo, Elizeu Coutinho de","Revista Brasileira de Educação Especial; 16(1); 65-82","Revista Brasileira de Educação Especial","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382010000100006&lang=pt" 
"S1413-65382010000100009-scl","A historiografia das produções em periódicos de Sadao Omote","Piccolo, Gustavo Martins, Moscardini, Saulo Fantato, Costa, Vanderlei Balbino da","Revista Brasileira de Educação Especial; 16(1); 107-126","Revista Brasileira de Educação Especial","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382010000100009&lang=pt" 
"S1851-30342010000100001-arg","Evaluación de los niveles séricos de la proteína de unión de alta afinidad de la hormona de crecimiento humana (GHBP) y del polimorfismo del exón 3 del gen del receptor de GH en niños con talla baja idiopática","Ballerini, María G, Scaglia, Paula, Domené, Horacio M, Martinez, Alicia, Keselman, Ana, Pipman, Viviana, Bengolea, Sonio V, Cassinelli, Hamilton, Karabatas, Liliana, Calcagno, María L, Heinrich, Juan J, Jasper, Héctor G, Ropelato, María G","Revista argentina de endocrinología y metabolismo; 47(1); 3-12","Revista argentina de endocrinología y metabolismo","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-30342010000100001&lang=pt" 
"S1851-30342010000100002-arg","Insulinorresistencia y disfunción eréctil: Efecto del tratamiento con metformina","Costanzo, P.R., Rey Valzacchi, G.J., Gueglio, M.G., Litwak, L.I., Knoblovits, P","Revista argentina de endocrinología y metabolismo; 47(1); 13-20","Revista argentina de endocrinología y metabolismo","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-30342010000100002&lang=pt" 
"S1851-30342010000100003-arg","Tumores hipofisarios en la tercera edad","Moncet, D, Moreno Fernández, MJ, Isaac, G","Revista argentina de endocrinología y metabolismo; 47(1); 21-26","Revista argentina de endocrinología y metabolismo","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-30342010000100003&lang=pt" 
"S1851-30342010000100004-arg","Ghrelin en la Amenorrea Hipotalámica Funcional relacionada con la desnutrición","Fiszlejder, León","Revista argentina de endocrinología y metabolismo; 47(1); 27-35","Revista argentina de endocrinología y metabolismo","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-30342010000100004&lang=pt" 
"S1851-30342010000100005-arg","Incretinas, Incretinomiméticos, Inhibidores de DPP IV: 1er parte","Bayón, Claudia, Barriga, Mercedes Araceli, Litwak, León","Revista argentina de endocrinología y metabolismo; 47(1); 36-51","Revista argentina de endocrinología y metabolismo","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-30342010000100005&lang=pt" 
"S1851-30342010000100006-arg","","Silva-Croome, María del Carmen, Niepomniszcze, Hugo","Revista argentina de endocrinología y metabolismo; 47(1); 52-52","Revista argentina de endocrinología y metabolismo","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-30342010000100006&lang=pt" 
"S1851-30342010000100007-arg","Monitoreo de DDI en la provincia de La Rioja (2006)","Milani, Mónica L, Páez, J.M., Parco Parisi, María A, Parco Parisi, Liliana, Pécora, R, Bernatené, D, Sartorio, G, Niepomniszcze, H","Revista argentina de endocrinología y metabolismo; 47(1); 53-57","Revista argentina de endocrinología y metabolismo","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-30342010000100007&lang=pt" 
"S1851-30342010000100008-arg","Lía B. García de Losada: 3 de febrero de 1942 - 7 de octubre de 2009","Chirino Piazza, Cecilia","Revista argentina de endocrinología y metabolismo; 47(1); 58-58","Revista argentina de endocrinología y metabolismo","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-30342010000100008&lang=pt" 
"S1413-35552010010500001-scl","Fisioterapia acelera a absorção do derrame pleural tuberculoso","Menezes, Sara L. S.","Brazilian Journal of Physical Therapy; 14(2); -","Brazilian Journal of Physical Therapy","Inglês, Português, Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552010010500001&lang=pt" 
"S1413-35552010000200007-scl","Effect of continuous positive airway pressure on fluid absorption among patients with pleural effusion due to tuberculosis","Oliveira, Juliana F., Mello, Fernanda C. Q., Rodrigues, Rosana S., Boechat, Ana L., Conde, Marcus B., Menezes, Sara L. S.","Brazilian Journal of Physical Therapy; 14(2); 127-132","Brazilian Journal of Physical Therapy","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552010000200007&lang=pt" 
"S1413-82712010000100012-scl","O papel das características sociodemográficas na felicidade","Rodrigues, Airton, Silva, José Aparecido da","Psico-USF; 15(1); 113-123","Psico-USF","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712010000100012&lang=pt" 
"S1413-82712010000100013-scl","Motivação à prática de atividades físicas: um estudo com praticantes não-atletas","Gonçalves, Marina Pereira, Alchieri, João Carlos","Psico-USF; 15(1); 125-134","Psico-USF","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712010000100013&lang=pt" 
"S1413-82712010000100002-scl","Desenvolvimento e validação preliminar da Escala Situacional de Satisfação Corporal - ESSC","Hirata, Elizabeth, Pilati, Ronaldo","Psico-USF; 15(1); 1-11","Psico-USF","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712010000100002&lang=pt" 
"S1415-43662010000400014-scl","Biodegradação de resíduos lignocelulósicos gerados na bananicultura e sua valorização para a produção de biogás","Souza, Ozair, Federizzi, Mauri, Coelho, Bruna, Wagner, Theodoro M., Wisbeck, Elisabeth","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(4); 438-443","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000400014&lang=pt" 
"S0212-16112010000200024-esp","Informe 2009 sobre nutrición y salud en Europa","Culebras, Jesús","Nutrición Hospitalaria; 25(2); 325-325","Nutrición Hospitalaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000200024&lang=pt" 
"S0212-16112010000200020-esp","Análisis de los sustitutos de comida comercializados de uso habitual en nuestro entorno y su adaptación a la legislación vigente","Loria Koken, V., Gómez Candela, C.","Nutrición Hospitalaria; 25(2); 320-321","Nutrición Hospitalaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000200020&lang=pt" 
"S0212-16112010000200016-esp","Lycopene mediated modulation of 7,12 dimethlybenz (A) anthracene induced hepatic clastogenicity in male Balb/c mice","Koul, A., Arora, N., Tanwar, L.","Nutrición Hospitalaria; 25(2); 304-310","Nutrición Hospitalaria","Inglês","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000200016&lang=pt" 
"S0212-16112010000200003-esp","Distribución regional de la grasa corporal: Uso de técnicas de imagen como herramienta de diagnóstico nutricional","Pérez Miguelsanz, M.ª J., Cabrera Parra, W., Varela Moreiras, G., Garaulet, M.","Nutrición Hospitalaria; 25(2); 207-223","Nutrición Hospitalaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000200003&lang=pt" 
"S0102-09352010000200002-scl","Hemograma e perfil bioquímico sérico, inclusive hemogasométrico, de bezerros infectados experimentalmente com Salmonella Dublin","Silva, D.G., Silva, P.R.L., Fagliari, J.J.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(2); 251-257","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000200002&lang=pt" 
"S0102-09352010000200007-scl","Ganho de peso de novilhas mestiças submetidas ou não à esterilização pela introdução intrauterina de esferas inoxidáveis e ao uso ou não de modificador orgânico","Abba, M.G., Feliciano, M.A.R., Vicente, W.R.R.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(2); 289-292","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000200007&lang=pt" 
"S0102-09352010000200014-scl","Caracterização molecular do vírus da raiva isolado de Desmodus rotundus capturados no Estado do Rio de Janeiro","Vieira, L.F.P., Pereira, S.R.F.G., Brandão, P.E., Oliveira, R.N., Carnieli-Junior, P., Galante, A.C., Chicarino, C.N., Kotait, I.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(2); 343-349","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000200014&lang=pt" 
"S0102-09352010000200025-scl","Efeito da inclusão de diferentes fontes lipídicas em dietas para frangos de corte sobre o desempenho, rendimento e composição da carcaça","Duarte, F.D., Lara, L.J.C., Baião, N.C., Cançado, S.V., Teixeira, J.L.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(2); 439-444","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000200025&lang=pt" 
"S0102-09352010000200027-scl","Composição química e digestibilidade de partes e subprodutos de aves nas formas crua e cozida para cães","Tavares, G.C.M.B., Araújo, A.H.B., Colnago, G.L., Lima, C.A.R., Lima, W.L.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(2); 453-459","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000200027&lang=pt" 
"S0102-09352010000200030-scl","Testes físico-mecânicos e físico-químicos do couro da tilápia vermelha","Godoy, L.C., Gasparino, E., Franco, M.L.R.S., Franco, N.P., Dourado, D.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(2); 475-480","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000200030&lang=pt" 
"S0102-09352010000200013-scl","Processo de maturação das gônadas de pintado (Pseudoplatystoma corruscans) alimentado com dois níveis proteicos e suplementados com óleo de milho","Andrade, V.X.L., Honji, R.M., Romagosa, E.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(2); 332-342","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000200013&lang=pt" 
"S2176-94512010000200015-scl","Análise do crescimento das dimensões da mandíbula em diferentes idades fetais","Mota, Rafael Souza, Cardoso, Vinícius Antônio Coelho, Bechara, Cristiane de Souza, Reis, João Gustavo Corrêa, Maciel, Sérgio Murta","Dental Press Journal of Orthodontics; 15(2); 113-121","Dental Press Journal of Orthodontics","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512010000200015&lang=pt" 
"S2176-94512010000200013-scl","Relação entre bruxismo, fatores oclusais e hábitos bucais","Gonçalves, Lívia Patrícia Versiani, Toledo, Orlando Ayrton de, Otero, Simone Auxiliadora Moraes","Dental Press Journal of Orthodontics; 15(2); 97-104","Dental Press Journal of Orthodontics","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512010000200013&lang=pt" 
"S2176-94512010000200012-scl","Influência do posicionamento sagital mandibular na estética facial","Almeida, Marina Dórea de, Farias, Arthur Costa Rodrigues, Bittencourt, Marcos Alan Vieira","Dental Press Journal of Orthodontics; 15(2); 87-96","Dental Press Journal of Orthodontics","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512010000200012&lang=pt" 
"S2176-94512010000200011-scl","A força de atrito em braquetes plásticos e de aço inoxidável com a utilização de quatro diferentes tipos de amarração","Lima, Vanessa Nínia Correia, Coimbra, Maria Elisa Rodrigues, Derech, Carla D&#039;Agostini, Ruellas, Antônio Carlos de Oliveira","Dental Press Journal of Orthodontics; 15(2); 82-86","Dental Press Journal of Orthodontics","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512010000200011&lang=pt" 
"S2176-94512010000200010-scl","Amamentação, hábitos bucais deletérios e oclusopatias em crianças de cinco anos de idade em São Pedro, SP","Rochelle, Isaura Maria Ferraz, Tagliaferro, Elaine Pereira da Silva, Pereira, Antonio Carlos, Meneghim, Marcelo de Castro, Nóbilo, Krunislave Antonio, Ambrosano, Gláucia Maria Bovi","Dental Press Journal of Orthodontics; 15(2); 71-81","Dental Press Journal of Orthodontics","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512010000200010&lang=pt" 
"S2176-94512010000200008-scl","Alteração no volume do fluido gengival durante a retração de caninos superiores","Capelli Jr., Jonas, Fidel Junior, Rivail, Figueredo, Carlos Marcelo, Teles, Ricardo Palmier","Dental Press Journal of Orthodontics; 15(2); 52-57","Dental Press Journal of Orthodontics","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512010000200008&lang=pt" 
"S2176-94512010000200005-scl","Superposição automatizada de modelos tomográficos tridimensionais em cirurgia ortognática","Motta, Alexandre Trindade Simões da, Carvalho, Felipe de Assis Ribeiro, Oliveira, Ana Emília Figueiredo, Cevidanes, Lúcia Helena Soares, Almeida, Marco Antonio de Oliveira","Dental Press Journal of Orthodontics; 15(2); 39-41","Dental Press Journal of Orthodontics","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512010000200005&lang=pt" 
"S2176-94512010000200001-scl","Ortodontia do futuro: da ficção à realidade","Faber, Jorge","Dental Press Journal of Orthodontics; 15(2); 5-6","Dental Press Journal of Orthodontics","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512010000200001&lang=pt" 
"S2176-94512010000200002-scl","O que há de novo em fotografia digital?","Machado, Andre Wilson","Dental Press Journal of Orthodontics; 15(2); 20-23","Dental Press Journal of Orthodontics","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512010000200002&lang=pt" 
"S2176-94512010000200007-scl","Estudo comparativo das análises cefalométricas manual e computadorizada","Guedes, Priscila de Araújo, Souza, July Érika Nascimento de, Tuji, Fabrício Mesquita, Nery, Ênio Maurício","Dental Press Journal of Orthodontics; 15(2); 44-51","Dental Press Journal of Orthodontics","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512010000200007&lang=pt" 
"S2176-94512010000200006-scl","Tratamento ortodôntico do sorriso gengival utilizando-se mini-implantes (Parte I): tratamento do crescimento vertical do complexo dentoalveolar anterossuperior","Kim, Tae-Woo, Freitas, Benedito Viana","Dental Press Journal of Orthodontics; 15(2); 42-43","Dental Press Journal of Orthodontics","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512010000200006&lang=pt" 
"S0212-16112010000200014-esp","The effect of prostaglandin synthase inhibitor, aspirin on the rat intestinal membrane structure and function","Kaur, G., Kaur, J., Mittal, N., Nath Sanyal, S.","Nutrición Hospitalaria; 25(2); 290-298","Nutrición Hospitalaria","Inglês","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000200014&lang=pt" 
"S0212-16112010000200004-esp","Physical activity and energy expenditure measurements using accelerometers in older adults","Garatachea, N., Torres Luque, G., González Gallego, J.","Nutrición Hospitalaria; 25(2); 224-230","Nutrición Hospitalaria","Inglês","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000200004&lang=pt" 
"S0212-16112010000200011-esp","Study and classification of the abdominal adiposity throughout the application of the two-dimensional predictive equation Garaulet et al., in the clinical practice","Piernas Sánchez, C. M.ª, Morales Falo, E. M.ª, Zamora Navarro, S., Garaulet Aza, M.","Nutrición Hospitalaria; 25(2); 270-274","Nutrición Hospitalaria","Inglês","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000200011&lang=pt" 
"S0212-16112010000200005-esp","Terapia nutricional en pacientes adultos con quemaduras del tracto gastrointestinal por cáusticos","Muñoz Botero, N. A., Pérez Cano, A. M.ª, Rodríguez Herrera, R., Rojas Gómez, M. P., Soler Páez, F. A.","Nutrición Hospitalaria; 25(2); 231-237","Nutrición Hospitalaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000200005&lang=pt" 
