"S0102-311X2013001000012-scl","O autor responde","Paim, Jairnilson Silva","Cadernos de Saúde Pública; 29(10); 1952-1953","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013001000012&lang=pt" 
"S0102-311X2013001000019-scl","Contribuições da terapia comunitária integrativa para usuários dos Centros de Atenção Psicossocial (CAPS): do isolamento à sociabilidade libertadora","Carvalho, Mariana Albernaz Pinheiro de, Dias, Maria Djair, Miranda, Francisco Arnoldo Nunes de, Ferreira Filha, Maria de Oliveira","Cadernos de Saúde Pública; 29(10); 2028-2038","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013001000019&lang=pt" 
"S0102-311X2013001000020-scl","Autoeficácia e atividade física em adolescentes de Curitiba, Paraná, Brasil","Souza, Carla Adriane de, Rech, Cassiano Ricardo, Sarabia, Tais Taiana, Añez, Ciro Romelio Rodriguez, Reis, Rodrigo Siqueira","Cadernos de Saúde Pública; 29(10); 2039-2048","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013001000020&lang=pt" 
"S0102-311X2013001000021-scl","Representations of nurses regarding sexuality of women treated for breast cancer in Brazil","Vieira, Elisabeth Meloni, Ford, Nicholas John, Santos, Manoel Antonio dos, Junqueira, Lílian Cláudia Ulian, Giami, Alain","Cadernos de Saúde Pública; 29(10); 2049-2056","Cadernos de Saúde Pública","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013001000021&lang=pt" 
"S0102-311X2013001000022-scl","Um modelo bayesiano para investigação de sobremortalidade durante epidemia de dengue na Região Metropolitana do Rio de Janeiro, Brasil, 2007-2008","Malhão, Thainá Alves, Resende, Camila Maria Casquilho, Gamerman, Dani, Medronho, Roberto de Andrade","Cadernos de Saúde Pública; 29(10); 2057-2070","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013001000022&lang=pt" 
"S0102-311X2013001000023-scl","The Appraisal of Self-Care Agency Scale - Revised (ASAS-R): adaptation and construct validity in the Brazilian context","Damásio, Bruno Figueiredo, Koller, Silvia Helena","Cadernos de Saúde Pública; 29(10); 2071-2082","Cadernos de Saúde Pública","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013001000023&lang=pt" 
"S0102-311X2013001000024-scl","Ingestão de folato nos períodos pré e pós-fortificação mandatória: estudo de base populacional em São Paulo, Brasil","Marchioni, Dirce Maria Lobo, Verly-Jr., Eliseu, Steluti, Josiane, Cesar, Chester Luis Galvão, Fisberg, Regina Mara","Cadernos de Saúde Pública; 29(10); 2083-2092","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013001000024&lang=pt" 
"S0102-311X2013001000027-scl","Physical activity indicators in adults from a state capital in the South of Brazil: a comparison between telephone and face-to-face surveys","Del Duca, Giovâni Firpo, Nahas, Markus Vinicius, Silva, Diego Augusto Santos, Hallal, Pedro Curi, Malta, Deborah Carvalho, Peres, Marco Aurélio","Cadernos de Saúde Pública; 29(10); 2119-2129","Cadernos de Saúde Pública","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013001000027&lang=pt" 
"S0102-311X2013001000026-scl","Avaliação da implantação do Sistema de Informação sobre Nascidos Vivos em municípios de Minas Gerais, Brasil","Guimarães, Eliete Albano de Azevedo, Hartz, Zulmira Maria de Araújo, Loyola Filho, Antônio Ignácio de, Meira, Antônio José de, Luz, Zélia Maria Profeta da","Cadernos de Saúde Pública; 29(10); 2105-2118","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013001000026&lang=pt" 
"S0102-311X2013001000028-scl","Caracterização epidemiológica dos casos de AIDS em pessoas com 60 anos ou mais, Pernambuco, Brasil, 1998 a 2008","Silva, Marcella Monteiro da, Vasconcelos, Ana Lúcia Ribeiro de, Ribeiro, Leila Karina de Novaes P.","Cadernos de Saúde Pública; 29(10); 2131-2135","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013001000028&lang=pt" 
"S1415-43662013001000006-scl","Produção do inhame em solo adubado com fontes e doses de matéria orgânica","Dantas, Tony A. G., Oliveira, Ademar P. de, Cavalcante, Lourival F., Dantas, Damiana F. da S., Bandeira, Natália V. da S., Dantas, Stênio A. G.","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(10); 1061-1065","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013001000006&lang=pt" 
"S0102-311X2013001400010-spa","Saudades do futuro ou um sistema de saúde em tempos democráticos","Hochman, Gilberto","Cadernos de Saúde Pública; 29(10); 1949-1949","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001400010&lang=pt" 
"S0102-311X2013001400027-spa","Physical activity indicators in adults from a state capital in the South of Brazil: a comparison between telephone and face-to-face surveys","Del Duca, Giovâni Firpo, Nahas, Markus Vinicius, Silva, Diego Augusto Santos, Hallal, Pedro Curi, Malta, Deborah Carvalho, Peres, Marco Aurélio","Cadernos de Saúde Pública; 29(10); 2119-2129","Cadernos de Saúde Pública","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001400027&lang=pt" 
"S0102-311X2013001400024-spa","Ingestão de folato nos períodos pré e pós-fortificação mandatória: estudo de base populacional em São Paulo, Brasil","Marchioni, Dirce Maria Lobo, Verly-Jr., Eliseu, Steluti, Josiane, Cesar, Chester Luis Galvão, Fisberg, Regina Mara","Cadernos de Saúde Pública; 29(10); 2083-2092","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001400024&lang=pt" 
"S0102-311X2013001400021-spa","Representations of nurses regarding sexuality of women treated for breast cancer in Brazil","Vieira, Elisabeth Meloni, Ford, Nicholas John, Santos, Manoel Antonio dos, Junqueira, Lílian Cláudia Ulian, Giami, Alain","Cadernos de Saúde Pública; 29(10); 2049-2056","Cadernos de Saúde Pública","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001400021&lang=pt" 
"S0102-311X2013001400020-spa","Autoeficácia e atividade física em adolescentes de Curitiba, Paraná, Brasil","Souza, Carla Adriane de, Rech, Cassiano Ricardo, Sarabia, Tais Taiana, Añez, Ciro Romelio Rodriguez, Reis, Rodrigo Siqueira","Cadernos de Saúde Pública; 29(10); 2039-2048","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001400020&lang=pt" 
"S0102-311X2013001400018-spa","Living conditions and access to health services by Bolivian immigrants in the city of São Paulo, Brazil","Silveira, Cássio, Carneiro Junior, Nivaldo, Ribeiro, Manoel Carlos Sampaio de Almeida, Barata, Rita de Cássia Barradas","Cadernos de Saúde Pública; 29(10); 2017-2027","Cadernos de Saúde Pública","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001400018&lang=pt" 
"S0102-311X2013001400017-spa","Prevalência de doação de sangue e fatores associados em Florianópolis, Sul do Brasil: estudo de base populacional","Mariano Gislon da Silva, Rafael, Kupek, Emil, Peres, Karen Glazer","Cadernos de Saúde Pública; 29(10); 2008-2016","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001400017&lang=pt" 
"S0102-311X2013001400015-spa","Built environment and social environment: associations with overweight and obesity in a sample of Brazilian adults","Velásquez-Meléndez, Gustavo, Mendes, Larissa Loures, Padez, Cristina Maria Proença","Cadernos de Saúde Pública; 29(10); 1988-1996","Cadernos de Saúde Pública","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001400015&lang=pt" 
"S0102-311X2013001400002-spa","A crise da força de trabalho em saúde","Dal Poz, Mario Roberto","Cadernos de Saúde Pública; 29(10); 1924-1926","Cadernos de Saúde Pública","Inglês, Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001400002&lang=pt" 
"S1415-43662013001000001-scl","Adubação nitrogenada associada à inoculação com Azospirillum brasilense e Herbaspirillum seropedicae na cultura do milho","Dartora, Janaína, Guimarães, Vandeir F., Marini, Deniele, Sander, Gerson","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(10); 1023-1029","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013001000001&lang=pt" 
"S1415-43662013001000002-scl","Produção de capim elefante e movimentação de cátions em função de gesso mineral","Santos, Renato L. dos, Freire, Fernando J., Azevedo, Vinícius M. de, Rocha, Alexandre T. da, Tavares, José A.","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(10); 1030-1037","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013001000002&lang=pt" 
"S1415-43662013001000003-scl","Crescimento da bananeira Grande Naine submetida a diferentes lâminas de irrigação em tabuleiro costeiro","Oliveira, Jadson M., Coelho Filho, Mauricio A., Coelho, Eugênio F.","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(10); 1038-1046","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013001000003&lang=pt" 
"S1415-43662013001000004-scl","Produção de mudas de mamoeiro irrigadas com água salina","Sá, Francisco V. da S., Brito, Marcos E. B., Melo, Alberto S. de, Antônio Neto, Pedro, Fernandes, Pedro D., Ferreira, Ilkelan B.","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(10); 1047-1054","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013001000004&lang=pt" 
"S1415-43662013001000005-scl","Adubação potássica aplicada por fertirrigação e pelo método convencional na cultura do amendoim","Sousa, Geocleber G. de, Azevedo, Benito M. de, Oliveira, Jamille R. R. de, Mesquita, Thiago de O., Viana, Thales V. de A., Ó, Laís M. G. do","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(10); 1055-1060","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013001000005&lang=pt" 
"S1415-43662013001000007-scl","Acúmulo de NPK e sódio na mamoneira sob estresse salino e adubação nitrogenada","Nobre, Reginaldo G., Soares, Lauriane A. dos A., Gheyi, Hans R., Lima, Geovani S. de, Lourenço, Givanildo da S., Soares, Saulo da S.","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(10); 1066-1073","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013001000007&lang=pt" 
"S1415-43662013001000008-scl","Cultivo de beterraba em ambientes protegido e natural na época de verão","Tullio, João A., Otto, Rosana F., Boer, Adriane, Ohse, Silvana","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(10); 1074-1079","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013001000008&lang=pt" 
"S1415-43662013001000009-scl","Modelagem do crescimento de cultivares de cana-de-açúcar no período de formação da cultura","Batista, Evandro L. da S., Zolnier, Sérgio, Ribeiro, Aristides, Lyra, Gustavo B., Silva, Thieres G. F. da, Boehringer, Davi","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(10); 1080-1087","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013001000009&lang=pt" 
"S1415-43662013001000010-scl","Produção de etanol a partir de lactossoro industrial","Florêncio, Isanna M., Florentino, Eliane R., Silva, Flávio L. H. da, Martins, Ricardo S., Cavalcanti, Mônica T., Gomes, Josivanda P.","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(10); 1088-1092","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013001000010&lang=pt" 
"S1415-43662013001000011-scl","Comportamento das isotermas de adsorção do pó da polpa de manga liofilizada","Moreira, Teresinha B., Rocha, Érica M. F. F., Afonso, Marcos R. A., Costa, José M. C. da","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(10); 1093-1098","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013001000011&lang=pt" 
"S1415-43662013001000012-scl","Fitotoxicidade e citogenotoxicidade da água e sedimento de córrego urbano em bioensaio com Lactuca sativa","Rodrigues, Luiz C. de A., Barbosa, Sandro, Pazin, Murilo, Maselli, Bianca de S., Beijo, Luiz A., Kummrow, Fábio","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(10); 1099-1108","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013001000012&lang=pt" 
"S1415-43662013001000013-scl","Análise da eficiência de terraços de retenção em sub-bacias hidrográficas do Rio São Francisco","Magalhães, Geraldo M. F.","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(10); 1109-1115","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013001000013&lang=pt" 
"S1415-43662013001000014-scl","Série temporal de índice de vegetação sobre diferentes tipologias vegetais no Rio Grande do Sul","Kuplich, Tatiana M., Moreira, Andreise, Fontana, Denise C.","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(10); 1116-1123","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013001000014&lang=pt" 
"S0102-311X2013001400003-spa","A Constituição Cidadã e os 25 anos do Sistema Único de Saúde (SUS)","Paim, Jairnilson Silva","Cadernos de Saúde Pública; 29(10); 1927-1936","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001400003&lang=pt" 
"S0102-311X2013001400013-spa","Possibilities and challenges for physical and social environment research in Brazil: a systematic literature review on health behaviors","Belon, Ana Paula, Nykiforuk, Candace","Cadernos de Saúde Pública; 29(10); 1955-1973","Cadernos de Saúde Pública","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001400013&lang=pt" 
"S0102-311X2013001400014-spa","Factores asociados con la seropositividad a Brucella canis en criaderos caninos de dos regiones de Antioquia, Colombia","Castrillón-Salazar, Laura, Giraldo-Echeverri, Carlos Andrés, Sánchez-Jiménez, Miryan Margot, Olivera-Angel, Martha","Cadernos de Saúde Pública; 29(10); 1955-1973","Cadernos de Saúde Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001400014&lang=pt" 
"S0102-311X2013001400019-spa","Contribuições da terapia comunitária integrativa para usuários dos Centros de Atenção Psicossocial (CAPS): do isolamento à sociabilidade libertadora","Carvalho, Mariana Albernaz Pinheiro de, Dias, Maria Djair, Miranda, Francisco Arnoldo Nunes de, Ferreira Filha, Maria de Oliveira","Cadernos de Saúde Pública; 29(10); 2028-2038","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001400019&lang=pt" 
"S0102-311X2013001400022-spa","Um modelo bayesiano para investigação de sobremortalidade durante epidemia de dengue na Região Metropolitana do Rio de Janeiro, Brasil, 2007-2008","Malhão, Thainá Alves, Resende, Camila Maria Casquilho, Gamerman, Dani, Medronho, Roberto de Andrade","Cadernos de Saúde Pública; 29(10); 2057-2070","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001400022&lang=pt" 
"S0102-311X2013001000014-scl","Factores asociados con la seropositividad a Brucella canis en criaderos caninos de dos regiones de Antioquia, Colombia","Castrillón-Salazar, Laura, Giraldo-Echeverri, Carlos Andrés, Sánchez-Jiménez, Miryan Margot, Olivera-Angel, Martha","Cadernos de Saúde Pública; 29(10); 1975-1987","Cadernos de Saúde Pública","Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013001000014&lang=pt" 
"S0102-311X2013001400028-spa","Caracterização epidemiológica dos casos de AIDS em pessoas com 60 anos ou mais, Pernambuco, Brasil, 1998 a 2008","Silva, Marcella Monteiro da, Vasconcelos, Ana Lúcia Ribeiro de, Ribeiro, Leila Karina de Novaes P.","Cadernos de Saúde Pública; 29(10); 2131-2135","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001400028&lang=pt" 
"S0102-311X2013001400012-spa","O autor responde","Paim, Jairnilson Silva","Cadernos de Saúde Pública; 29(10); 1952-1953","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001400012&lang=pt" 
"S0102-311X2013001400011-spa","Sobre os rumos das políticas sociais e de saúde no Brasil pós 1988","Machado, Cristiani Vieira","Cadernos de Saúde Pública; 29(10); 1950-1951","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001400011&lang=pt" 
"S0102-311X2013001400009-spa","A &quot;crítica&quot;, a História e o país que queremos: comentários à margem do texto de Paim","Noronha, José Carvalho de","Cadernos de Saúde Pública; 29(10); 1946-1948","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001400009&lang=pt" 
"S0102-311X2013001400008-spa","Os 25 anos do SUS: desencanto ou oportunidade?","Almeida, Celia","Cadernos de Saúde Pública; 29(10); 1944-1946","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001400008&lang=pt" 
"S0102-311X2013001400007-spa","Longos dias têm cem anos","Viana, Ana Luiza d&#039;Ávila","Cadernos de Saúde Pública; 29(10); 1942-1944","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001400007&lang=pt" 
"S0102-311X2013001400006-spa","O prazo de validade do SUS","Bahia, Ligia","Cadernos de Saúde Pública; 29(10); 1940-1942","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001400006&lang=pt" 
"S0102-311X2013001400005-spa","Efetivar a reforma sanitária por meio da participação social","Escorel, Sarah","Cadernos de Saúde Pública; 29(10); 1938-1940","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001400005&lang=pt" 
"S0102-311X2013001400004-spa","Debate sobre o artigo de Paim","Cohn, Amélia","Cadernos de Saúde Pública; 29(10); 1937-1938","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001400004&lang=pt" 
"S0102-311X2013001400001-spa","Sistema Único de Saúde, 25 anos","Scheffer, Mário","Cadernos de Saúde Pública; 29(10); 1921-1923","Cadernos de Saúde Pública","Inglês, Português, Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001400001&lang=pt" 
"S0365-05962013000500832-scl","Do you know this syndrome?","Meotti, Carolina Degen, Pulga, Raquel Fonseca Ferreira da Silva, Fernandes, Karen de Almeida Pinto, Gusmao, Paula Regazzi de, Fernandes, Karina de Almeida Pinto, Rocha, Ana Rita","Anais Brasileiros de Dermatologia; 88(5); 832-834","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500832&lang=pt" 
"S0365-05962013000500844-scl","Conservative treatment of penile carcinoma - a retrospective study of 10 years","Pereira, Neide, Cabral, Ana Rita, Vieira, Ricardo, Figueiredo, Americo","Anais Brasileiros de Dermatologia; 88(5); 844-846","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500844&lang=pt" 
"S0365-05962013000500824-scl","Case for diagnosis","Pedrosa, Ana Filipa, Ferreira, Olga, Barros, Ana Margarida, Nogueira, Ana, Bettencourt, Herberto, Azevedo, Filomena","Anais Brasileiros de Dermatologia; 88(5); 824-825","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500824&lang=pt" 
"S0365-05962013000500836-scl","Do you know this syndrome?","Lima, Alexandre Moretti de, Sperandio, Vitor Arantes, Rocha, Sheila Pereira da, Ribeiro, Beatriz Medeiros de, Reis, Carmelia Matos Santiago","Anais Brasileiros de Dermatologia; 88(5); 836-838","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500836&lang=pt" 
"S0365-05962013000500811-scl","Non-cultured melanocyte/keratinocyte transplantation for the treatment of stable vitiligo on the face: report of two cases","Ramos, Mariana Gontijo, Ramos, Daniel Gontijo, Gontijo, Gabriel, Ramos, Camila Gontijo, Rocha, Tania Nely, Rocha, Rafael Henrique","Anais Brasileiros de Dermatologia; 88(5); 811-813","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500811&lang=pt" 
"S0365-05962013000500820-scl","Ectopic cutaneous Schistosomiasis","Vargas, Thiago Jeunon de Sousa, Lopes, Raquel, Moraes, Maria de Lourdes Palermo F. N., Azevedo, Karen Grace Pena de, Sousa, Maria Auxiliadora Jeunon","Anais Brasileiros de Dermatologia; 88(5); 820-822","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500820&lang=pt" 
"S0365-05962013000500793-scl","Atrophic dermatofibroma","Mota, Amanda Nascimento C. de Macedo, Tortelly, Violeta Duarte, Obadia, Daniel Lago, Silva, Roberto Souto da","Anais Brasileiros de Dermatologia; 88(5); 793-795","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500793&lang=pt" 
"S0365-05962013000500807-scl","Case report of cutaneous histiocytic sarcoma: diagnostic and therapeutic dilemmas","Trevisan, Flavia, Xavier, Celia Antonia, Pinto, Clovis Antonio Lopes, Cattete, Fernanda Gomes, Stock, Fabiola Schauffler, Martins, Marcella Ledo","Anais Brasileiros de Dermatologia; 88(5); 807-810","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500807&lang=pt" 
"S0365-05962013000500839-scl","Atopic Dermatitis, food allergy and dietary interventions. A tale of controversy","Guibas, George V., Makris, Michael, Chliva, Catherine, Gregoriou, Stamatios, Rigopoulos, Dimitris","Anais Brasileiros de Dermatologia; 88(5); 839-841","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500839&lang=pt" 
"S0365-05962013000500814-scl","Folliculitis decalvans: the use of dermatoscopy as an auxiliary tool in clinical diagnosis","Fabris, Mariana Rocha, Melo, Clarisse Pereira, Melo, Daniel Fernandes","Anais Brasileiros de Dermatologia; 88(5); 814-816","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500814&lang=pt" 
