"S0256-95742008000200008-sza","Private sector cannot be left to &#039;own devices&#039;","Bateman, Chris","SAMJ: South African Medical Journal; 98(2); 77-78","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000200008&lang=pt" 
"S0375-15892008000200011-sza","Leptin gene polymorphism in Indian Sahiwal cattle by single strand conformation polymorphism (SSCP)","Dubey, P.P., Sharma, Ashwani, Gour, D.S., Prashant, , Jain, Anubhav, Mukhopadhyay, C.S., Singh, Avtar, Joshi, B.K., Kumar, Dinesh","South African Journal of Animal Science; 38(2); 131-135","South African Journal of Animal Science","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0375-15892008000200011&lang=pt" 
"S0375-15892008000200010-sza","Mapping QTL for fatty acid composition that segregates between the Japanese black and Limousin cattle breeds","Tshipuliso, N.O.M., Alexander, L.J., Geary, T.W., Snelling, W.M., Rule, D.C., Koltes, J.E., Mote, B.E., MacNeil, M.D.","South African Journal of Animal Science; 38(2); 126-130","South African Journal of Animal Science","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0375-15892008000200010&lang=pt" 
"S0375-15892008000200009-sza","The effect of constant photoperiod on testis weight and the use of comb area to predict testis weights in broiler breeders males","Tyler, N.C., Gous, R.M.","South African Journal of Animal Science; 38(2); 153-158","South African Journal of Animal Science","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0375-15892008000200009&lang=pt" 
"S0038-23612008000100007-sza","Results of open wound technique in the treatment of post-sequestrectomy dead space","Onuminya, J. E., Onuminya, D. S.","South African Journal of Surgery; 46(1); 26-27","South African Journal of Surgery","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23612008000100007&lang=pt" 
"S0038-23612008000100008-sza","Primary pancreatic lymphoma in an HIV patient: Dilemmas in diagnosis and management","Loots, E., Anderson, F., Thomson, S. R.","South African Journal of Surgery; 46(1); 28-29","South African Journal of Surgery","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23612008000100008&lang=pt" 
"S0038-23612008000100009-sza","A case of intussusception in an adult","Arif, M., Moolla, I.","South African Journal of Surgery; 46(1); 32-32","South African Journal of Surgery","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23612008000100009&lang=pt" 
"S0038-23612008000100001-sza","SAJS News","","South African Journal of Surgery; 46(1); 3-3","South African Journal of Surgery","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23612008000100001&lang=pt" 
"S0038-23612008000100002-sza","Endoscopic surgery in children: Better understanding of pathology. 9 September 2006, SAAPS Congress, Sun City","Bax, Klaas (N.) M. A.","South African Journal of Surgery; 46(1); 4-8","South African Journal of Surgery","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23612008000100002&lang=pt" 
"S0038-23612008000100003-sza","Gastric trauma: A straightforward injury, but no room for complacency","Madiba, T. E., Hlophe, M.","South African Journal of Surgery; 46(1); 10-13","South African Journal of Surgery","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23612008000100003&lang=pt" 
"S0038-23612008000100004-sza","Lavage drain extension for local anaesthetic instillation into abdominal wounds","Widgerow, Alan D., Wittstock, Craig, Candy, Geoffrey P.","South African Journal of Surgery; 46(1); 14-16","South African Journal of Surgery","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23612008000100004&lang=pt" 
"S0038-23612008000100005-sza","Torque removal force for osseointegrated implants - two experimental studies","Lownie, J. F., Betts, P. A., Bryant, R. S., Cleaton-Jones, P.","South African Journal of Surgery; 46(1); 18-20","South African Journal of Surgery","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23612008000100005&lang=pt" 
"S0038-23612008000100006-sza","Is total glossectomy for advanced carcinoma of the tongue justified?","van Lierop, Anton C., Basson, Ola, Fagan, Johannes J.","South African Journal of Surgery; 46(1); 22-25","South African Journal of Surgery","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23612008000100006&lang=pt" 
"S2225-62532008000200003-sza","An algorithm for quantifying regionalized ore grades","Tutmez, B., Tercan, A.E., Kaymak, U.","Journal of the Southern African Institute of Mining and Metallurgy; 108(2); 81-88","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532008000200003&lang=pt" 
"S2225-62532008000200005-sza","Early start and late start algorithms to improve the solution time for long-term underground mine production scheduling","Topal, E.","Journal of the Southern African Institute of Mining and Metallurgy; 108(2); 99-107","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532008000200005&lang=pt" 
"S2225-62532008000200004-sza","Development of luminescent diamond simulants for X-ray recovery","Danoczi, J., Koursaris, A.","Journal of the Southern African Institute of Mining and Metallurgy; 108(2); 89-97","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532008000200004&lang=pt" 
"S2225-62532008000200001-sza","Investigating continuous time open pit dynamics","Askari-Nasab, H., Frimpong, S., Szymanski, J.","Journal of the Southern African Institute of Mining and Metallurgy; 108(2); 61-71","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532008000200001&lang=pt" 
"S2225-62532008000200002-sza","Application of fuzzy set theory in the selection of underground mining method","Karadogan, A., Kahriman, A., Ozer, U.","Journal of the Southern African Institute of Mining and Metallurgy; 108(2); 73-79","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532008000200002&lang=pt" 
"S2225-62532008000200007-sza","Water requirements for the recovery of diamonds using grease technology","Danoczi, J.","Journal of the Southern African Institute of Mining and Metallurgy; 108(2); 123-129","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532008000200007&lang=pt" 
"S2225-62532008000200006-sza","Application of variography to the control of species in material process streams: %Fe in an iron ore product","Minnitt, R.C.A., Pitard, F.F.","Journal of the Southern African Institute of Mining and Metallurgy; 108(2); 109-122","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532008000200006&lang=pt" 
"S0004-27492008000100002-scl","Estudo macular na doença de Stargardt","Maia Júnior, Otacílio de Oliveira, Takahashi, Walter Yukihiko, Arantes, Tiago Eugênio Faria e, Barreto, Raquel Barbosa Paes, Andrade Neto, João Lins de","Arquivos Brasileiros de Oftalmologia; 71(1); 7-12","Arquivos Brasileiros de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100002&lang=pt" 
"S0004-27492008000100003-scl","Contaminação de halos doadores córneo-esclerais em ceratoplastia penetrante no Hospital de Clínicas de Porto Alegre","Borowsky, Cláudia Martins, Wallau, Anelise Dutra, Reetz, Aline, Kwitko, Sérgio, Rymer, Samuel, Locatelli, Claudete Inês","Arquivos Brasileiros de Oftalmologia; 71(1); 13-17","Arquivos Brasileiros de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100003&lang=pt" 
"S0004-27492008000100005-scl","Membrana amniótica na reconstrução da superfície ocular após exérese de carcinoma de células escamosas da conjuntiva","Carvalho-Rêgo, Paulo Roberto de, Gomes, José Álvaro Pereira, Ballalai, Priscila Luppi, Cunha, Marcelo Carvalho, Sousa, Luciene Barbosa de, Erwenne, Clélia Maria","Arquivos Brasileiros de Oftalmologia; 71(1); 22-27","Arquivos Brasileiros de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100005&lang=pt" 
"S0004-27492008000100006-scl","Impacto do marketing dos processos de divulgação nas doações de córneas a um banco de tecidos oculares humanos e avaliação do perfil socioeconômico de seus doadores","Farias, Roberta Jansen de Mello, Sousa, Luciene Barbosa de","Arquivos Brasileiros de Oftalmologia; 71(1); 28-33","Arquivos Brasileiros de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100006&lang=pt" 
"S0004-27492008000100009-scl","","Lynch, Maria Isabel, Moraes, Luiz Felipe L. de, Malagueño, Elizabeth, Ferreira, Silvana, Cordeiro, Francisco, Oréfice, Fernando","Arquivos Brasileiros de Oftalmologia; 71(1); 43-48","Arquivos Brasileiros de Oftalmologia","Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100009&lang=pt" 
"S0004-27492008000100010-scl","Efficacy and safety of green laser photocoagulation for threshold retinopathy of prematurity","Lira, Rodrigo Pessoa Cavalcanti, Calheiros, Antônio Bezerra de Melo, Barbosa, Manuela Maria Valença Cordeiro, Oliveira, Cristiano Viana de, Viana, Sabrina Lima Siqueira, Lima, Danielle Cabral","Arquivos Brasileiros de Oftalmologia; 71(1); 49-51","Arquivos Brasileiros de Oftalmologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100010&lang=pt" 
"S0004-27492008000100016-scl","Análise da camada de fibras nervosas pelo GDx em pacientes pseudofácicos com opacidades da cápsula posterior","Arraes, Tatiana Azevedo, Cavalcanti, Hellmann Dantas, Arraes, João, Leão, Ana Cecília de Souza, Sena, Marilia Fernandes","Arquivos Brasileiros de Oftalmologia; 71(1); 75-78","Arquivos Brasileiros de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100016&lang=pt" 
"S0004-27492008000100017-scl","Utilização do programa Cells Analyser® no estudo comparativo entre imagens do endotélio de córneas obtidas por microscopia especular","Melo, Cinthia Mendonça de, Santos, Procópio Miguel dos, Santos, Regina Cândido Ribeiro dos, Abib, Fernando César","Arquivos Brasileiros de Oftalmologia; 71(1); 79-82","Arquivos Brasileiros de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100017&lang=pt" 
"S0004-27492008000100018-scl","O impacto da cirurgia de ceratectomia fotorrefrativa (PRK) e ceratomileuse assistida por excimer laser in situ (LASIK) na qualidade visual e de vida em pacientes com ametropias","Belfort, Ricardo, Campos, Mauro, Hoexter, Marcelo Queiroz, Belfort Jr., Rubens, Mari, Jair de Jesus","Arquivos Brasileiros de Oftalmologia; 71(1); 83-89","Arquivos Brasileiros de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100018&lang=pt" 
"S0004-27492008000100019-scl","Desempenho visual na correção de miopia com óculos e lentes de contato gelatinosas","Barth, Breno, Alves, Mílton Ruiz, Kara-José, Newton","Arquivos Brasileiros de Oftalmologia; 71(1); 90-96","Arquivos Brasileiros de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100019&lang=pt" 
"S0004-27492008000100024-scl","Implante de ducto nasolacrimal de poliuretano: relato de caso","Lunardelli, Patrícia, Aoki, Lísia, Jervásio, Ana Carolina, Zagui, Roberta Melissa Benetti, Matayoshi, Suzana","Arquivos Brasileiros de Oftalmologia; 71(1); 110-114","Arquivos Brasileiros de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100024&lang=pt" 
"S0004-27492008000100027-scl","Medida da visão e testes psicofísicos","Kronbauer, Airton Leite, Schor, Paulo, Carvalho, Luis Alberto Vieira de","Arquivos Brasileiros de Oftalmologia; 71(1); 122-127","Arquivos Brasileiros de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100027&lang=pt" 
"S0100-204X2008000200002-scl","Estrutura foliar de curauá em diferentes intensidades de radiação fotossinteticamente ativa","Oliveira, Elaine Cristina Pacheco de, Lameira, Osmar Alves, Sousa, Fernanda Ilkiu Borges de, Silva, Rolf Junior Ferreira","Pesquisa Agropecuária Brasileira; 43(2); 163-169","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000200002&lang=pt" 
"S0100-204X2008000200006-scl","Allohexaploid pearl millet x elephantgrass population potential for a recurrent selection program","Reis, Matheus Costa dos, Sobrinho, Fausto Souza, Ramalho, Magno Antônio Patto, Ferreira, Daniel Furtado, Ledo, Francisco José Silva, Pereira, Antônio Vander","Pesquisa Agropecuária Brasileira; 43(2); 195-199","Pesquisa Agropecuária Brasileira","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000200006&lang=pt" 
"S0100-204X2008000200011-scl","Pressão de insuflagem dos pneus no desempenho do conjunto trator-grade de discos","Serrano, João Manuel Pereira Ramalho","Pesquisa Agropecuária Brasileira; 43(2); 227-233","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000200011&lang=pt" 
"S0100-204X2008000200020-scl","Utilização de penas de galinha para produção de queratinase por Aspergillus carbonarius","Sales, Marilia Ribeiro, Cavalcanti, Maria Taciana Holanda, Lima Filho, José Luiz de, Motta, Cristina Maria de Souza, Porto, Ana Lúcia Figueiredo","Pesquisa Agropecuária Brasileira; 43(2); 285-288","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000200020&lang=pt" 
"S0100-204X2008000200019-scl","Luz, substrato e temperatura na germinação de sementes de cedro-vermelho","Passos, Marco Antônio Amaral, Silva, Fabianny Joanny Bezerra Cabral da, Silva, Elaine Cristina Alves da, Pessoa, Mayara Maria de Lima, Santos, Rubeni Cunha dos","Pesquisa Agropecuária Brasileira; 43(2); 281-284","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000200019&lang=pt" 
"S0100-204X2008000200017-scl","Apparent digestibility of ingredients in diets for Salminus brasiliensis","Braga, Luís Gustavo Tavares, Borghesi, Ricardo, Cyrino, José Eurico Possebon","Pesquisa Agropecuária Brasileira; 43(2); 271-274","Pesquisa Agropecuária Brasileira","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000200017&lang=pt" 
"S0100-204X2008000200018-scl","Latex production with depolymerizing compounds of actin cytoskeleton in rubber trees","Zheng-Quan, Gao, Chun-Xiao, Meng, Nai-Hao, Ye","Pesquisa Agropecuária Brasileira; 43(2); 275-279","Pesquisa Agropecuária Brasileira","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000200018&lang=pt" 
"S0102-36162008000100007-scl","Fratura epifisiolise da extremidade proximal do úmero com luxação intratorácica: relato de caso","Guiotti Filho, Jaime, Borges, Antônio Carlos Wall, Leite, Marcelo de Carvalho","Revista Brasileira de Ortopedia; 43(1-2); 48-52","Revista Brasileira de Ortopedia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162008000100007&lang=pt" 
"S0100-204X2008000200005-scl","Risk analysis of climate change on coffee nematodes and leaf miner in Brazil","Ghini, Raquel, Hamada, Emília, Pedro Júnior, Mário José, Marengo, José Antonio, Gonçalves, Renata Ribeiro do Valle","Pesquisa Agropecuária Brasileira; 43(2); 187-194","Pesquisa Agropecuária Brasileira","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000200005&lang=pt" 
"S0100-204X2008000200001-scl","Distribuição de Carabidae e Staphylinidae em agroecossistemas","Cividanes, Francisco Jorge, Santos-Cividanes, Terezinha Monteiro dos","Pesquisa Agropecuária Brasileira; 43(2); 157-162","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000200001&lang=pt" 
"S0100-204X2008000200003-scl","Ativação de defesa em cacaueiro contra a murcha-de-verticílio por extratos naturais e acibenzolar-S-metil","Pereira, Ricardo Borges, Resende, Mário Lúcio Vilela de, Ribeiro Júnior, Pedro Martins, Amaral, Daniel Rufino, Lucas, Gilvaine Ciavareli, Cavalcanti, Fábio Rossi","Pesquisa Agropecuária Brasileira; 43(2); 171-178","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000200003&lang=pt" 
"S0100-204X2008000200007-scl","Diversidade genética de pacu do Rio Paranapanema e do estoque de um programa de repovoamento","Povh, Jayme Aparecido, Ribeiro, Ricardo Pereira, Sirol, Rodolfo Nardez, Streit Júnior, Danilo Pedro, Lopera-Barrero, Nelson Mauricio, Vargas, Lauro, Gomes, Patrícia Cristina, Lopes, Taís da Silva","Pesquisa Agropecuária Brasileira; 43(2); 201-206","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000200007&lang=pt" 
