"S0102-09352010000100001-scl","Monitoring of physiological and blood parameters during perinatal and neonatal period in calves","Piccione, G., Casella, S., Pennisi, P., Giannetto, C., Costa, A., Caola, G.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(1); 1-12","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000100001&lang=pt" 
"S0102-09352010000100025-scl","Caracterização genética de Brycon orbignyanus utilizando o sistema seminatural","Lopera-Barrero, N.M., Vargas, L., Sirol, R.N., Ribeiro, R.P., Povh, J.A., Mangolin, C.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(1); 184-191","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000100025&lang=pt" 
"S0102-09352010000100026-scl","Doses e fontes de nitrogênio na recuperação de pastagens do capim-marandu","Costa, K.A.P., Faquin, V., Oliveira, I.P.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(1); 192-199","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000100026&lang=pt" 
"S0102-09352010000100027-scl","Produção de biomassa e estrutura do pasto de capim-andropogon em sistema silvipastoril e monocultura","Veras, V.S., Oliveira, M.E., Lacerda, M.S.B., Carvalho, T.B., Alves, A.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(1); 200-207","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000100027&lang=pt" 
"S1678-77572010000100002-scl","The correct use of the ART approach","Frencken, Jo E., Leal, Soraya Coelho","Journal of Applied Oral Science; 18(1); 1-4","Journal of Applied Oral Science","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572010000100002&lang=pt" 
"S1678-77572010000100004-scl","Effects of different polishing techniques on the surface roughness of dental porcelains","Sarikaya, Işil, Güler, Ahmet Umut","Journal of Applied Oral Science; 18(1); 10-16","Journal of Applied Oral Science","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572010000100004&lang=pt" 
"S1678-77572010000100005-scl","Mandibular fractures: a comparative analysis between young and adult patients in the southeast region of Turkey","Atilgan, Serhat, Erol, Behçet, Yaman, Ferhan, Yilmaz, Nezih, Ucan, Musa Can","Journal of Applied Oral Science; 18(1); 17-22","Journal of Applied Oral Science","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572010000100005&lang=pt" 
"S1678-77572010000100006-scl","Risk factors for maxillofacial injuries in a Brazilian emergency hospital sample","Leles, José Luiz Rodrigues, Santos, Ênio José dos, Jorge, Fabrício David, Silva, Erica Tatiane da, Leles, Cláudio Rodrigues","Journal of Applied Oral Science; 18(1); 23-29","Journal of Applied Oral Science","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572010000100006&lang=pt" 
"S1678-77572010000100007-scl","Effect of temporary cements on the shear bond strength of luting cements","Fiori-Júnior, Marco, Matsumoto, Wilson, Silva, Raquel Assed Bezerra, Porto-Neto, Sizenando Toledo, Silva, Jaciara Miranda Gomes","Journal of Applied Oral Science; 18(1); 30-36","Journal of Applied Oral Science","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572010000100007&lang=pt" 
"S1678-77572010000100010-scl","Toxicity of chlorhexidine on odontoblast-like cells","Lessa, Fernanda Campos Rosetti, Aranha, Andreza Maria Fabio, Nogueira, Indri, Giro, Elisa Maria Aparecida, Hebling, Josimeri, Costa, Carlos Alberto de Souza","Journal of Applied Oral Science; 18(1); 50-58","Journal of Applied Oral Science","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572010000100010&lang=pt" 
"S1678-77572010000100011-scl","Effect of filler particles on surface roughness of experimental composite series","Marghalani, Hanadi Yousif","Journal of Applied Oral Science; 18(1); 59-67","Journal of Applied Oral Science","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572010000100011&lang=pt" 
"S1678-77572010000100012-scl","Effect of light-curing units in shear bond strength of metallic brackets: an in vitro study","Retamoso, Luciana Borges, Onofre, Niége Michelle Lazzari, Hann, Luciane, Marchioro, Ernani Menezes","Journal of Applied Oral Science; 18(1); 68-74","Journal of Applied Oral Science","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572010000100012&lang=pt" 
"S1678-77572010000100013-scl","Evaluation of subcutaneous and alveolar implantation surgical sites in the study of the biological properties of root-end filling endodontic materials","Cintra, Luciano Tavares Angelo, Bernabé, Pedro Felício Estrada, Moraes, Ivaldo Gomes de, Gomes-Filho, João Eduardo, Okamoto, Tetuo, Consolaro, Alberto, Pinheiro, Tiago Novaes","Journal of Applied Oral Science; 18(1); 75-82","Journal of Applied Oral Science","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572010000100013&lang=pt" 
"S0103-90162010000100016-scl","Specific residue: application of orthogonal contrasts when heteroscedasticity is present","Nogueira, Maria Cristina Stolf","Scientia Agricola; 67(1); 117-125","Scientia Agricola","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162010000100016&lang=pt" 
"S0034-71672010000100009-scl","Transformações do modelo assistencial em saúde mental e seu impacto na família","Cavalheri, Silvana Chorratt","Revista Brasileira de Enfermagem; 63(1); 51-57","Revista Brasileira de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672010000100009&lang=pt" 
"S0034-71672010000100011-scl","Sistema Único de Saúde e a graduação em enfermagem no Paraná","Silva, Rosiele Pinho Gonzaga da, Rodrigues, Rosa Maria","Revista Brasileira de Enfermagem; 63(1); 66-72","Revista Brasileira de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672010000100011&lang=pt" 
"S1516-35982010000200007-scl","Adição de insulina ao meio crioprotetor seminal de garanhões Mangalarga Marchador","Fagundes, Bruno, van Tilburg, Maurício Fraga, Silva, José Frederico Straggiotti, Shimoya, Aldo, Barreto, Marcus Antonio Pessanha, Ferreira, Vinicius Motta","Revista Brasileira de Zootecnia; 39(2); 273-278","Revista Brasileira de Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000200007&lang=pt" 
"S1516-35982010000200008-scl","Adição de alanina, glicina e glutamina ao meio crioprotetor seminal de garanhões Mangalarga Marchador","Fagundes, Bruno, Silva, José Frederico Straggiotti, Shimoya, Aldo, Cunha, Isabel Candia Nunes da, Souza, Guilherme Valente de, van Tilburg, Maurício Fraga","Revista Brasileira de Zootecnia; 39(2); 279-284","Revista Brasileira de Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000200008&lang=pt" 
"S0103-90162010000100015-scl","Greenhouse gas mitigation options in Brazil for land-use change, livestock and agriculture","Cerri, Carlos Clemente, Bernoux, Martial, Maia, Stoecio Malta Ferreira, Cerri, Carlos Eduardo Pellegrino, Costa Junior, Ciniro, Feigl, Brigitte Josefine, Frazão, Leidivan Almeida, Mello, Francisco Fujita de Castro, Galdos, Marcelo Valadares, Moreira, Cindy Silva, Carvalho, João Luis Nunes","Scientia Agricola; 67(1); 102-116","Scientia Agricola","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162010000100015&lang=pt" 
"S1516-18462010000100009-scl","Medidas orofaciais em adolescentes do estado do Rio de Janeiro segundo a tipologia facial","Guedes, Sheila Pereira de Castro, Teixeira, Bárbara Veiga, Cattoni, Débora Martins","Revista CEFAC; 12(1); 68-74","Revista CEFAC","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462010000100009&lang=pt" 
"S1516-18462010000100004-scl","Julgamento perceptivo da gravidade do desvio fonológico por três grupos distintos","Donicht, Gabriele, Pagliarin, Karina Carlesso, Keske-Soares, Márcia, Mota, Helena Bolli","Revista CEFAC; 12(1); 21-26","Revista CEFAC","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462010000100004&lang=pt" 
"S1516-18462010000100010-scl","Protocolo para controle de eficácia terapêutica em disfagia orofaríngea neurogênica (PROCEDON)","Silva, Roberta Gonçalves da, Jorge, Adriana Gomes, Peres, Fernanda Matias, Cola, Paula Cristina, Gatto, Ana Rita, Spadotto, André Augusto","Revista CEFAC; 12(1); 75-81","Revista CEFAC","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462010000100010&lang=pt" 
"S0103-84782010000200004-scl","Inibidores de síntese de giberelinas e crescimento de mudas de mangueira &#039;Tommy Atkins&#039;","Mouco, Maria Aparecida do Carmo, Ono, Elizabeth Orika, Rodrigues, João Domingos","Ciência Rural; 40(2); 243-249","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000200004&lang=pt" 
"S0103-84782010000200037-scl","Herniorrafia perineal, ressecção de cisto prostático e criptorquidectomia vídeolaparoscópicas por único acesso em cão","Basso, Paula Cristina, Raiser, Alceu Gaspar, Brun, Maurício Veloso, Müller, Daniel Curvello de Mendonça, Trindade, Anelise Bonilla, Cavedon, Silvio Salles","Ciência Rural; 40(2); 449-453","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000200037&lang=pt" 
"S0103-84782010000200028-scl","Perfil eletroforético de lombo suíno adicionado de proteínas não cárneas","Daguer, Heitor, Stephan, Marilia Penteado, Bersot, Luciano dos Santos","Ciência Rural; 40(2); 404-410","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000200028&lang=pt" 
"S2176-94512010000100003-scl","Origem das controvérsias sobre os analgésicos após a ativação dos aparelhos ortodônticos: ácido acetilsalicílico ou acetaminofeno?","Consolaro, Alberto, Maldonado, Vanessa Bernardini, Santamaria Júnior, Milton, Consolaro, Maria Fernanda M-O.","Dental Press Journal of Orthodontics; 15(1); 16-24","Dental Press Journal of Orthodontics","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512010000100003&lang=pt" 
"S2176-94512010000100007-scl","Estudo laboratorial do tempo de fechamento das alças e do grau de inclinação do canino, durante o procedimento de retração, empregando mecânica de arco segmentado","Bisol, Gilberto Kauling, Rocha, Roberto","Dental Press Journal of Orthodontics; 15(1); 53-64","Dental Press Journal of Orthodontics","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512010000100007&lang=pt" 
"S2176-94512010000100011-scl","Comparação entre os resultados oclusais e os tempos de tratamento da má oclusão de Classe II por meio da utilização do aparelho Pendulum e das extrações de dois pré-molares superiores","Pinzan-Vercelino, Célia Regina Maio, Pinzan, Arnaldo, Janson, Guilherme, Almeida, Renato Rodrigues de, Henriques, José Fernando Castanha, Freitas, Marcos Roberto de","Dental Press Journal of Orthodontics; 15(1); 89-100","Dental Press Journal of Orthodontics","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512010000100011&lang=pt" 
"S2176-94512010000100013-scl","Avaliação clínica e polissonográfica do aparelho BRD no tratamento da Síndrome da Apneia Obstrutiva do Sono","Dal-Fabbro, Cibele, Chaves Junior, Cauby Maia, Bittencourt, Lia Rita Azeredo, Tufik, Sergio","Dental Press Journal of Orthodontics; 15(1); 107-117","Dental Press Journal of Orthodontics","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512010000100013&lang=pt" 
"S2176-94512010000100014-scl","Estética em Ortodontia: seis linhas horizontais do sorriso","Câmara, Carlos Alexandre","Dental Press Journal of Orthodontics; 15(1); 118-131","Dental Press Journal of Orthodontics","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512010000100014&lang=pt" 
"S0036-36342010000100001-spa","Prevalencia de lesiones por arma de fuego en pacientes pediátricos tratados en el servicio de urgencias de pediatría del Hospital Universitario Dr. José Eleuterio González","Martínez Saleh, Leandro Manuel, Cavazos, Manuel Enrique de la O, Torres Vega, Iván Alejandro, Elizondo Omaña, Rodrigo Enrique, Guzmán López, Santos, Valenzuela Montoya, Julio César","Salud Pública de México; 52(1); 01-03","Salud Pública de México","Espanhol","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342010000100001&lang=pt" 
"S0036-36342010000100002-spa","La Fiebre Manchada de las Montañas Rocosas, una epidemia olvidada","Álvarez-Hernández, Gerardo","Salud Pública de México; 52(1); 01-03","Salud Pública de México","Espanhol","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342010000100002&lang=pt" 
"S0036-36342010000100012-spa","¿Hacia dónde sopla el viento?","Dooley, Erin E","Salud Pública de México; 52(1); 88-99","Salud Pública de México","Espanhol","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342010000100012&lang=pt" 
"S0036-36342010000100011-spa","Aspectos biológicos, clínicos y epidemiológicos de la tuberculosis latente: Biological, clinical and epidemiological aspects of latent tuberculosis","Barrios-Payán, Jorge A, Castañón-Arreola, Mauricio, Flores-Valdez, Mario A, Hernández-Pando, Rogelio","Salud Pública de México; 52(1); 70-78","Salud Pública de México","Espanhol","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342010000100011&lang=pt" 
"S1695-61412010000100021-esp","Mucositis oral: decisiones sobre el cuidado bucal en pacientes sometidos a radioterapia y quimioterapia conforme a la evidencia","Tejada Domínguez, F.J, Ruiz Domínguez, M.R.","Enfermería Global; (18); -","Enfermería Global","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412010000100021&lang=pt" 
"S0102-69092010000100010-scl","Sociologia do trabalho no Brasil: entrevista com Leôncio Martins Rodrigues","Ramalho, José Ricardo, Rodrigues, Iram Jácome","Revista Brasileira de Ciências Sociais; 25(72); 133-179","Revista Brasileira de Ciências Sociais","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092010000100010&lang=pt" 
"S0034-89102010000100024-spa","Webannex","","Revista de Saúde Pública; 44(1); -","Revista de Saúde Pública","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000100024&lang=pt" 
"S0034-89102010000100023-spa","Doenças negligenciadas: estratégias do Ministério da Saúde","","Revista de Saúde Pública; 44(1); 200-202","Revista de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000100023&lang=pt" 
"S0034-89102010000100022-spa","Mudanças no tratamento da tuberculose","","Revista de Saúde Pública; 44(1); 197-199","Revista de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000100022&lang=pt" 
"S0034-89102010000100020-spa","Exporting &quot;failure&quot;: why research from rich countries may not benefit the developing world","Miranda, J Jaime, Zaman, M Justin","Revista de Saúde Pública; 44(1); 185-189","Revista de Saúde Pública","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000100020&lang=pt" 
"S0034-89102010000100014-spa","Cultural adaptation and psychometric properties of Brazilian Need for Recovery Scale","Moriguchi, Cristiane Shinohara, Alem, Michele Elisabete Rubio, Veldhoven, Marc van, Coury, Helenice Jane Cote Gil","Revista de Saúde Pública; 44(1); 131-139","Revista de Saúde Pública","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000100014&lang=pt" 
"S0034-89102010000100010-spa","Physical activity during pregnancy and fetal outcomes: a case-control study","Takito, Monica Yuri, Benício, Maria Helena D&#039;Aquino","Revista de Saúde Pública; 44(1); 90-101","Revista de Saúde Pública","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000100010&lang=pt" 
"S0034-89102010000100009-spa","Risk factors for cesarean section by category of health service","Mendoza-Sassi, Raúl Andrés, Cesar, Juraci Almeida, Silva, Patricia Rodrigues da, Denardin, Giovana, Rodrigues, Mariana Mendes","Revista de Saúde Pública; 44(1); 80-89","Revista de Saúde Pública","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000100009&lang=pt" 
"S0034-89102010000100004-spa","Locus of control and contraceptive knowledge, attitude and practice among university students","Alves, Aline Salheb, Lopes, Maria Helena Baena de Moraes","Revista de Saúde Pública; 44(1); 39-44","Revista de Saúde Pública","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000100004&lang=pt" 
"S0034-89102010000100001-spa","Socioeconomic inequities in the health and nutrition of children in low/middle income countries","Barros, Fernando C, Victora, Cesar G, Scherpbier, Robert, Gwatkin, Davidson","Revista de Saúde Pública; 44(1); 1-16","Revista de Saúde Pública","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000100001&lang=pt" 
"S0034-89102010000100002-spa","Causas do declínio acelerado da desnutrição infantil no Nordeste do Brasil (1986-1996-2006)","Lima, Ana Lucia Lovadino de, Silva, Ana Carolina Feldenheimer da, Konno, Silvia Cristina, Conde, Wolney Lisboa, Benicio, Maria Helena D&#039;Aquino, Monteiro, Carlos Augusto","Revista de Saúde Pública; 44(1); 17-27","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000100002&lang=pt" 
"S0034-89102010000100003-spa","Experiências de discriminação entre universitários do Rio de Janeiro","Bastos, João Luiz, Gonçalves, Helen, Faerstein, Eduardo, Barros, Aluísio JD","Revista de Saúde Pública; 44(1); 28-38","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000100003&lang=pt" 
"S0034-89102010000100005-spa","Mapa das juventudes de Santo André, SP: instrumento de leitura das desigualdades sociais","Yonekura, Tatiana, Soares, Cássia Baldini, Minuci, Elaine Garcia, Campos, Célia Maria Sivalli, Trapé, Carla Andrea","Revista de Saúde Pública; 44(1); 45-52","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000100005&lang=pt" 
"S0034-89102010000100006-spa","Violência entre parceiros íntimos e consumo de álcool","Zaleski, Marcos, Pinsky, Ilana, Laranjeira, Ronaldo, Ramisetty-Mikler, Suhasini, Caetano, Raul","Revista de Saúde Pública; 44(1); 53-59","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000100006&lang=pt" 
"S0034-89102010000100007-spa","Resultado do teste rápido anti-HIV após o parto: uma ameaça à amamentação ao nascimento","Oliveira, Maria Inês Couto de, Silva, Kátia Silveira da, Gomes Junior, Saint Clair, Fonseca, Vânia Matos","Revista de Saúde Pública; 44(1); 60-69","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000100007&lang=pt" 
"S0034-89102010000100008-spa","Fatores associados à realização de cesariana em hospitais brasileiros","Pádua, Karla Simônia de, Osis, Maria José Duarte, Faúndes, Anibal, Barbosa, Avelar Holanda, Moraes Filho, Olímpio Barbosa","Revista de Saúde Pública; 44(1); 70-79","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000100008&lang=pt" 
"S0034-89102010000100011-spa","Tendências da internação e da mortalidade infantil por diarréia: Brasil, 1995 a 2005","Oliveira, Thais Cláudia Roma de, Latorre, Maria do Rosário Dias de Oliveira","Revista de Saúde Pública; 44(1); 102-111","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000100011&lang=pt" 
"S0034-89102010000100012-spa","Prevalência de doação de sangue e fatores associados, Pelotas, RS","Zago, Alethea, Silveira, Mariângela Freitas da, Dumith, Samuel C","Revista de Saúde Pública; 44(1); 112-120","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000100012&lang=pt" 
