"S2316-40182015000100301-scl","A razão ética e poética nos poemas de Ana Martins Marques","Pietrani, Anélia Montechiari","Estudos de Literatura Brasileira Contemporânea; (45); 301-319","Estudos de Literatura Brasileira Contemporânea","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2316-40182015000100301&lang=pt" 
"S1870-35422015000100005-mex","Packing of monosized spheres in a cylindrical container: models and approaches","Burtseva, L., Valdez Salas, B., Werner, F., Petranovskii, V.","Revista mexicana de física E; 61(1); 20-27","Revista mexicana de física E","Inglês","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-35422015000100005&lang=pt" 
"S1665-80272015000100009-mex","Producción y consumo de cerámica plomiza en Miguel Alemán y los complejos Conquista Campesina y Piñuela, Soconusco, Chiapas","Navarro-Castillo, Marx","LiminaR; 13(1); 102-121","LiminaR","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-80272015000100009&lang=pt" 
"S1665-80272015000100010-mex","Judíos, indios y el mito del crimen ritual: El caso de Chamula, Chiapas, 1868","Har-Peled, Misgav","LiminaR; 13(1); 122-136","LiminaR","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-80272015000100010&lang=pt" 
"S0103-21002015000300003-scl","O Futuro da Enfermagem: Prevendo a profissão em 2050","Diotto, Gisele","Acta Paulista de Enfermagem; 28(3); 3-3","Acta Paulista de Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002015000300003&lang=pt" 
"S0103-21002015000300293-scl","Errata","","Acta Paulista de Enfermagem; 28(3); 293-293","Acta Paulista de Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002015000300293&lang=pt" 
"S1405-77432015000200004-mex","Corrosividad atmosférica del cobre y del acero en dos localidades de Villahermosa, Tabasco","Tejero-Rivas, María Candelaria, Del Ángel-Meraz, Ebelia, Bautista-Margulis, Raúl Germán, Hernández-Morales, Nancy Elena","Ingeniería, investigación y tecnología; 16(2); 197-206","Ingeniería, investigación y tecnología","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432015000200004&lang=pt" 
"S1405-77432015000200005-mex","Montecarlo Simulation Applied to Measurement of the Impact of the Smart Antenna Technology in Digital Cellular Systems","Castañeda-Camacho, Josefina, Mino-Aguilar, Gerardo, Cortez, Liliana, Gutiérrez-Arias, José Eligio Moisés, Guerrero-Castellanos, José Fermi, Muñóz-Hernández, Germán Ardul","Ingeniería, investigación y tecnología; 16(2); 207-212","Ingeniería, investigación y tecnología","Inglês","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432015000200005&lang=pt" 
"S1405-77432015000200008-mex","Análisis de insumo-producto de energía y observaciones sobre el desarrollo sustentable, caso mexicano 1970-2010","Livas-García, Adrián","Ingeniería, investigación y tecnología; 16(2); 239-251","Ingeniería, investigación y tecnología","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432015000200008&lang=pt" 
"S1405-77432015000200001-mex","Simulación numérica de la convección mixta en un canal vertical aletado","Hernández-Gutiérrez, Isabel Virginia, Barbosa-Saldaña, Juan Gabriel, Gutiérrez-Torres, Claudia del Carmen, Jiménez-Bernal, José Alfredo, Moreno-Pacheco, Luis Alfonso","Ingeniería, investigación y tecnología; 16(2); 157-172","Ingeniería, investigación y tecnología","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432015000200001&lang=pt" 
"S1405-77432015000200003-mex","Diseño y construcción de un cañón de gas de una etapa para pruebas de impacto de alta velocidad","Gamboa-Castellanos, Ricardo Alberto, Carrillo-Baeza, José Gonzalo, Flores-Johnson, Emmanuel Alejandro","Ingeniería, investigación y tecnología; 16(2); 185-195","Ingeniería, investigación y tecnología","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432015000200003&lang=pt" 
"S1405-77432015000200013-mex","Estimación simultánea de datos hidrológicos anuales faltantes en múltiples sitios","Campos-Aranda, Daniel Francisco","Ingeniería, investigación y tecnología; 16(2); 295-306","Ingeniería, investigación y tecnología","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432015000200013&lang=pt" 
"S1405-77432015000200010-mex","Estimación del potencial de los trenes de media y alta velocidad en México con base en la demanda de pasajeros aéreos","Herrera-García, Alfonso, Sánchez-López, Orlando","Ingeniería, investigación y tecnología; 16(2); 265-277","Ingeniería, investigación y tecnología","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432015000200010&lang=pt" 
"S0188-33802015000100002-mex","Modelo multifactor para analizar la exposición de los hedge funds a factores de riesgo macroeconómico","Leyva Rayón, Elitania","Economía: teoría y práctica; (42); 9-44","Economía: teoría y práctica","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-33802015000100002&lang=pt" 
"S0188-33802015000100001-mex","Presentación","Guzmán, Alenka","Economía: teoría y práctica; (42); 5-8","Economía: teoría y práctica","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-33802015000100001&lang=pt" 
"S1807-86212015000200249-scl","The influence of planting and harvesting times on the total phenolic content and antioxidant activity of Talinum triangulare (Jacq.) Willd","Brasileiro, Beatriz Gonçalves, Leite, João Paulo Viana, Casali, Vicente Wagner Dias, Pizziolo, Virgínia Ramos, Coelho, Olívia Gonçalves Leão","Acta Scientiarum. Agronomy; 37(2); 249-255","Acta Scientiarum. Agronomy","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212015000200249&lang=pt" 
"S1415-52732015000300277-scl","School menus in Santa Catarina: Evaluation with respect to the National School Food Program regulations","Vidal, Glenda Marreira, Veiros, Marcela Boro, Sousa, Anete Araújo de","Revista de Nutrição; 28(3); 277-287","Revista de Nutrição","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732015000300277&lang=pt" 
"S1415-52732015000300265-scl","Percentis para o perímetro de cintura de adolescentes do município do Rio de Janeiro","Remédios, Jéssica Lúcia dos, Cardoso, Letícia de Oliveira, Gomes, Fabio da Silva, Wahrlich, Vivian, Castro, Inês Rugani Ribeiro de","Revista de Nutrição; 28(3); 265-275","Revista de Nutrição","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732015000300265&lang=pt" 
"S1415-52732015000300241-scl","Tempo de aleitamento materno entre indígenas Xakriabá aldeados em Minas Gerais, Sudeste do Brasil","Sírio, Marília Alfenas de Oliveira, Freitas, Silvia Nascimento de, Figueiredo, Adriana Maria de, Gouvêa, Graziela Dutra Rocha, Pena, João Luiz, Machado-Coelho, George Luiz Lins","Revista de Nutrição; 28(3); 241-252","Revista de Nutrição","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732015000300241&lang=pt" 
"S1807-86212015000200219-scl","Interferência de plantas daninhas em mudas de quatro espécies arbóreas neotropicais","Monquero, Patrícia Andrea, Orzari, Izabela, Silva, Paulo Vinicius da, Penha, Alessandra dos Santos","Acta Scientiarum. Agronomy; 37(2); 219-232","Acta Scientiarum. Agronomy","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212015000200219&lang=pt" 
"S1415-52732015000300327-scl","Aspects of the built environment associated with obesity in children and adolescents: A narrative review","Corrêa, Elizabeth Nappi, Schmitz, Bethsáida de Abreu Soares, Vasconcelos, Francisco de Assis Guedes de","Revista de Nutrição; 28(3); 327-340","Revista de Nutrição","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732015000300327&lang=pt" 
"S1415-52732015000300289-scl","Adesão aos &quot;10 passos da alimentação saudável para crianças&quot; e fatores associados em escolares","Weber, Ana Paula, Henn, Ruth Liane, Vicenzi, Keli, Backes, Vanessa, Paniz, Vera Maria Vieira, Olinto, Maria Teresa Anselmo","Revista de Nutrição; 28(3); 289-304","Revista de Nutrição","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732015000300289&lang=pt" 
"S1807-86212015000200181-scl","&#039;Desiccation tolerance of Rhamnidium elaeocarpum Reissek (Rhamnaceae) seeds","Silva, Lílian Abadia da, Sales, Juliana de Fátima, Oliveira, João Almir, Pinho, Édila Vilela de Resende Von, Santos, Heloisa Oliveira dos, Soares, Marcos Antônio","Acta Scientiarum. Agronomy; 37(2); 181-189","Acta Scientiarum. Agronomy","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212015000200181&lang=pt" 
"S1807-86212015000200191-scl","Effects of high proline accumulation on chloroplast and mitochondrial ultrastructure and on osmotic adjustment in tobacco plants","Borgo, Lucélia, Marur, Celso Jamil, Vieira, Luiz Gonzaga Esteves","Acta Scientiarum. Agronomy; 37(2); 191-199","Acta Scientiarum. Agronomy","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212015000200191&lang=pt" 
"S1415-52732015000300253-scl","Autoestima, insatisfação corporal e internalização do ideal de magreza influenciam os comportamentos de risco para transtornos alimentares?","Fortes, Leonardo de Sousa, Meireles, Juliana Fernandes Filgueiras, Neves, Clara Mockdece, Almeida, Sebastião Sousa, Ferreira, Maria Elisa Caputo","Revista de Nutrição; 28(3); 253-264","Revista de Nutrição","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732015000300253&lang=pt" 
"S1807-86212015000200163-scl","Rhizobial diversity from stem and root nodules of Discolobium and Aeschynomene","Martins, Claudia Miranda, Borges, Wardsson Lustrino, Costa Júnior, José de Souza, Rumjanek, Norma Gouvêa","Acta Scientiarum. Agronomy; 37(2); 163-170","Acta Scientiarum. Agronomy","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212015000200163&lang=pt" 
"S1807-86212015000200171-scl","Changes in pectinases, dietary fibers, and physicochemical indices related to the flavor of cubiu fruits during ripening","Andrade Júnior, Moacir Couto de, Andrade, Jerusa Souza","Acta Scientiarum. Agronomy; 37(2); 171-179","Acta Scientiarum. Agronomy","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212015000200171&lang=pt" 
"S0001-60022015000200001-cri","La gran travesía humana","Chaves Sell, Franz","Acta Médica Costarricense; 57(2); 56-57","Acta Médica Costarricense","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022015000200001&lang=pt" 
"S0001-60022015000200009-cri","Instrucciones para autores","","Acta Médica Costarricense; 57(2); 91-93","Acta Médica Costarricense","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022015000200009&lang=pt" 
"S0001-60022015000200006-cri","Cardiomiopatía de Takotsubo en un paciente con paraganglioma torácico funcional","Arias-Quirós, Melisa, Navarro-Cordero, Gino, Acuña-Román, Andrés, Salas-Segura, Donato","Acta Médica Costarricense; 57(2); 83-85","Acta Médica Costarricense","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022015000200006&lang=pt" 
"S0001-60022015000200007-cri","Hiperparatiroidismo primario por adenoma paratiroideo mediastinal","Solís-Torres, Jeffry, Mora-Segura, Esteban","Acta Médica Costarricense; 57(2); 86-87","Acta Médica Costarricense","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022015000200007&lang=pt" 
"S0001-60022015000200005-cri","Prevención de diabetes tipo 2 y enfermedades cardiovasculares: genoma humano versus plasticidad en el desarrollo","de Céspedes-Montealegre, Carlos","Acta Médica Costarricense; 57(2); 80-82","Acta Médica Costarricense","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022015000200005&lang=pt" 
"S0001-60022015000200002-cri","Importancia de la estabilidad lesional en la valoración del daño corporal","Flores-Sandí, Grettchen","Acta Médica Costarricense; 57(2); 58-65","Acta Médica Costarricense","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022015000200002&lang=pt" 
"S0001-60022015000200003-cri","Evolución de las tasas de mortalidad infantil en Costa Rica entre 1920 y 2009","Evans-Meza, Ronald","Acta Médica Costarricense; 57(2); 66-73","Acta Médica Costarricense","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022015000200003&lang=pt" 
"S0001-60022015000200004-cri","El envejecimiento en Costa Rica: una perspectiva actual y futura","Morales-Martínez, Fernando","Acta Médica Costarricense; 57(2); 74-79","Acta Médica Costarricense","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022015000200004&lang=pt" 
"S0001-60022015000200008-cri","Resección de tumoración rectal mediante cirugía transanal mínimamente invasiva (TAMIS)","Rivera-Chavarría, Jose P, Zúñiga-Sequeira, Tatiana","Acta Médica Costarricense; 57(2); 88-90","Acta Médica Costarricense","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022015000200008&lang=pt" 
"S0123-93922015000200001-col","Clasificación de investigadores colombianos ( Webometrics versión beta): los que faltaron","Gómez Marín, Jorge Enrique, Rodríguez-Morales, Alfonso J.","Infectio; 19(2); 49-51","Infectio","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-93922015000200001&lang=pt" 
"S0123-93922015000200007-col","Insuficiencia renal aguda secundaria a aciclovir: Reporte de caso y revisión de la literatura","Machado-Alba, Jorge E., Medina-Morales, Diego Alejandro, Parrado-Fajardo, Ilsa Yadira","Infectio; 19(2); 88-91","Infectio","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-93922015000200007&lang=pt" 
"S0123-93922015000200003-col","Bacteriemia por enterobacterias resistentes a carbapenems: Un estudio transversal","Oliveros Navarro, Aida, Uribe, Natalí, Sierra, Patricia, Jaimes, Fabián, González, Javier Mauricio","Infectio; 19(2); 60-66","Infectio","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-93922015000200003&lang=pt" 
"S0123-93922015000200002-col","Infecciones oportunistas en pacientes con VIH en el hospital universitario de Neiva, Colombia. 2007-2012","Agudelo-Gonzalez, Stefany, Murcia-Sanchez, Felix, Salinas, Diego, Osorio, Johanna","Infectio; 19(2); 52-59","Infectio","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-93922015000200002&lang=pt" 
"S0123-93922015000200005-col","Seroprevalencia de Hantavirus, Rickettsia y Chikungunya en población indígena del municipio de Tuchín, Córdoba","Barrera, Samia, Martínez, Surly, Tique-Salleg, Vaneza, Miranda, Jorge, Guzmán, Camilo, Mattar, Salim","Infectio; 19(2); 75-82","Infectio","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-93922015000200005&lang=pt" 
"S0123-93922015000200004-col","Aislamientos invasivos de Haemophilus influenzae en menores de 5 años: distribución de los serotipos y de la sensibilidad antimicrobiana, SIREVA II, Colombia 2002-2013","Rodríguez, Mabel Karina, Agudelo, Clara Inés, Duarte, Carolina","Infectio; 19(2); 67-74","Infectio","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-93922015000200004&lang=pt" 
"S0123-93922015000200006-col","Miasis furuncular. Visión ecoepidemiológica de un reporte de caso","Cruz Clavijo, Sara E., Méndez Rodríguez, Iván A.","Infectio; 19(2); 83-87","Infectio","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-93922015000200006&lang=pt" 
"S0123-93922015000200008-col","Flebitis asociada con accesos venosos periféricos en niños: revisión sistemática de la literatura","Gómez-Neva, Elizabeth, Bayona, Juan Gabriel, Rosselli, Diego","Infectio; 19(2); 92-98","Infectio","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-93922015000200008&lang=pt" 
"S1414-81452015000200286-scl","Fatores e motivação para o consumo de bebidas alcoólicas na adolescência","Neves, Keila do Carmo, Teixeira, Maria Luiza de Oliveira, Ferreira, Márcia de Assunção","Escola Anna Nery; 19(2); 286-291","Escola Anna Nery","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452015000200286&lang=pt" 
"S1414-81452015000200272-scl","Narrativas sobre a experiência de ser puérpera de alto risco","Roque, Ariane Thaise Frello, Carraro, Telma Elisa","Escola Anna Nery; 19(2); 272-278","Escola Anna Nery","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452015000200272&lang=pt" 
"S1414-81452015000200297-scl","Grupo de apoio aos pais como uma experiência transformadora para a família em unidade neonatal","Balbino, Flavia Simphronio, Yamanaka, Cristiane Inglez, Balieiro, Maria Magda Ferreira Gomes, Mandetta, Myriam Aparecida","Escola Anna Nery; 19(2); 297-302","Escola Anna Nery","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452015000200297&lang=pt" 
"S1414-81452015000200292-scl","Qualidade de vida em crianças com câncer: concordância entre crianças e pais","Batalha, Luís Manuel Cunha, Fernandes, Ananda Maria, Campos, Catarina de","Escola Anna Nery; 19(2); 292-296","Escola Anna Nery","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452015000200292&lang=pt" 
"S1415-47142015000200339-scl","De narizes extraídos por Machado: eugenias raciais, traços faciais e teorias psiquiátricas no Brasil oitocentista","Castro, Alexandre de Carvalho","Revista Latinoamericana de Psicopatologia Fundamental; 18(2); 339-357","Revista Latinoamericana de Psicopatologia Fundamental","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142015000200339&lang=pt" 
"S1414-81452015000200316-scl","Autoestima dos cuidadores de doentes oncológicos com capacidade funcional reduzida","Moreira, Natália Stanko, Sousa, Cristina Silva, Poveda, Vanessa de Brito, Turrini, Ruth Natalia Teresa","Escola Anna Nery; 19(2); 316-322","Escola Anna Nery","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452015000200316&lang=pt" 
"S1414-81452015000200303-scl","Fatores associados ao conhecimento das mães sobre a Síndrome da Morte Súbita do Lactente","Bezerra, Marina Alves de Lima, Carvalho, Kaline Meneses, Bezerra, Joana Lidyanne de Oliveira, Novaes, Lívia Fernanda Guimarães, Moura, Talita Helena Monteiro de, Leal, Luciana Pedrosa","Escola Anna Nery; 19(2); 303-309","Escola Anna Nery","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452015000200303&lang=pt" 
"S1415-47142015000200369-scl","A questão do desterro humano: diálogos entre a experiência clínica e a obra literária de Imre Kertész","Cotta, José Alberto","Revista Latinoamericana de Psicopatologia Fundamental; 18(2); 369-382","Revista Latinoamericana de Psicopatologia Fundamental","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142015000200369&lang=pt" 
"S1414-81452015000200323-scl","HIV/AIDS: significados atribuídos por homens trabalhadores da saúde","Dantas, Mariana de Sousa, Abrão, Fátima Maria da Silva, Costa, Solange Fátima Geraldo da, Oliveira, Denize Cristina de","Escola Anna Nery; 19(2); 323-330","Escola Anna Nery","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452015000200323&lang=pt" 
"S1414-81452015000200350-scl","Sobrecarga de cuidadores familiares de idosos com acidente vascular encefálico","Costa, Tatiana Ferreira da, Costa, Kátia Nêyla de Freitas Macêdo, Martins, Kaisy Pereira, Fernandes, Maria das Graças de Melo, Brito, Silmery da Silva","Escola Anna Nery; 19(2); 350-355","Escola Anna Nery","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452015000200350&lang=pt" 
"S1415-47142015000200314-scl","Os “psicopatas autistas” na idade infantil (Parte 1)","Asperger, Hans","Revista Latinoamericana de Psicopatologia Fundamental; 18(2); 314-338","Revista Latinoamericana de Psicopatologia Fundamental","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142015000200314&lang=pt" 
"S1414-81452015000200343-scl","Violência contra idosos: descrição de casos no Município de Aracaju, Sergipe, Brasil","Aguiar, Maria Pontes Campos de, Leite, Heloiza Andrade, Dias, Iris Melo, Mattos, Maria Claudia Tavares de, Lima, Wilma Resende","Escola Anna Nery; 19(2); 343-349","Escola Anna Nery","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452015000200343&lang=pt" 
"S0100-204X2015000600459-scl","Características anatômicas para produção de celulose do lenho de reação de árvores inclinadas de eucalipto","Boschetti, Walter Torezani Neto, Paes, Juarez Benigno, Oliveira, José Tarcísio da Silva, Dudecki, Larissa","Pesquisa Agropecuária Brasileira; 50(6); 459-467","Pesquisa Agropecuária Brasileira","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2015000600459&lang=pt" 
"S0100-204X2015000600450-scl","Antixenosis of bean genotypes to Chrysodeixis includens (Lepidoptera: Noctuidae)","Morando, Rafaela, Baldin, Edson Luiz Lopes, Cruz, Patrícia Leite, Lourenção, André Luiz, Chiorato, Alisson Fernando","Pesquisa Agropecuária Brasileira; 50(6); 450-458","Pesquisa Agropecuária Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2015000600450&lang=pt" 
"S1414-81452015000200363-scl","Egressas da Escola de Enfermagem Carlos Chagas: campos de atuação. 1936-1948","Santos, Fernanda Batista Oliveira, Marques, Rita de Cássia","Escola Anna Nery; 19(2); 363-368","Escola Anna Nery","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452015000200363&lang=pt" 
"S1414-81452015000200369-scl","Visitando hospices na Alemanha e no Reino Unido na perspectiva dos cuidados paliativos","Silva, Marcelle Miranda da, Büscher, Andreas, Moreira, Marléa Chagas, Duarte, Sabrina da Costa Machado","Escola Anna Nery; 19(2); 369-375","Escola Anna Nery","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452015000200369&lang=pt" 
"S0100-204X2015000600441-scl","Análise de trilha da contaminação por aflatoxinas em grãos de milho armazenados","Domenico, Adriana Sbardelotto Di, Danner, Moeses Andrigo, Busso, Cleverson, Christ, Divair, Coelho, Sílvia Renata Machado","Pesquisa Agropecuária Brasileira; 50(6); 441-449","Pesquisa Agropecuária Brasileira","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2015000600441&lang=pt" 
"S0100-204X2015000600475-scl","Contribuição da heterogeneidade de linhas de regressão para a recomendação de novas cultivares","Schmit, Rodolfo, Trevisani, Nicole, Melo, Rita Carolina de, Veiga, Alessandra, Beck, Mattheus, Coimbra, Jefferson Luís Meirelles, Guidolin, Altamir Frederico","Pesquisa Agropecuária Brasileira; 50(6); 475-482","Pesquisa Agropecuária Brasileira","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2015000600475&lang=pt" 
"S1415-47142015000200268-scl","A maturação como defesa: uma reflexão psicanalítica à luz da obra de Ferenczi e Winnicott","Mello, Renata, Féres-Carneiro, Terezinha, Magalhães, Andrea Seixas","Revista Latinoamericana de Psicopatologia Fundamental; 18(2); 268-276","Revista Latinoamericana de Psicopatologia Fundamental","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142015000200268&lang=pt" 
"S1414-81452015000200279-scl","Estabelecendo estratégias de ação/interação para o cuidado à criança com condição crônica hospitalizada","Silva, Thiago Privado da, Silva, Marcelle Miranda da, Alcantara, Leila Milman, Silva, Ítalo Rodolfo, Leite, Joséte Luzia","Escola Anna Nery; 19(2); 279-285","Escola Anna Nery","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452015000200279&lang=pt" 
