"S1134-928X2010000200005-esp","Los cambios estructurales y competenciales hacen posible la visibilidad de la invisible función de la Enfermería en el sistema sanitario","Quintanilla Martínez, Manuel, Fernández Cano, María Isabel","Gerokomos; 21(2); 70-72","Gerokomos","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-928X2010000200005&lang=pt" 
"S0100-83582010000200009-scl","Germinação de Borreria densiflora var. latifolia sob condições controladas de luz e temperatura","Martins, B.A.B., Chamma, H.M.C.P., Dias, C.T.S., Christoffoleti, P.J.","Planta Daninha; 28(2); 301-307","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000200009&lang=pt" 
"S0100-83582010000200010-scl","Germinação das sementes de Conyza canadensis e Conyza bonariensis em função da disponibilidade hídrica no substrato","Yamashita, O.M., Guimarães, S.C.","Planta Daninha; 28(2); 309-317","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000200010&lang=pt" 
"S0100-83582010000200011-scl","Eficiência fotossintética e uso da água em plantas de eucalipto pulverizadas com glyphosate","Machado, A.F.L., Ferreira, L.R., Santos, L.D.T., Ferreira, F.A., Viana, R.G., Machado, M.S., Freitas, F.C.L.","Planta Daninha; 28(2); 319-327","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000200011&lang=pt" 
"S0100-83582010000200012-scl","Tolerância de novos genótipos de cana-de-açúcar a herbicidas","Galon, L., Ferreira, F.A., Ferreira, E.A., Silva, A.A., Concenço, G., Silva, A.F., Reis, M.R., Aspiazú, I., Fialho, C.M.T., Barbosa, M.H.P., Tironi, S.P.","Planta Daninha; 28(2); 329-338","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000200012&lang=pt" 
"S0100-83582010000200013-scl","Efeito do protetor dietholate na seletividade de clomazone em cultivares de arroz irrigado","Sanchotene, D.M., Kruse, N.D., Avila, L.A., Machado, S.L.O., Nicolodi, G.A., Dornelles, S.H.B.","Planta Daninha; 28(2); 339-346","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000200013&lang=pt" 
"S0100-83582010000200014-scl","Seletividade e eficácia de controle de plantas daninhas pela associação entre óleo fúsel e herbicidas em cana-de-açúcar","Pizzo, I.V., Azania, C.A.M., Azania, A.A.P.M., Schiavetto, A.R.","Planta Daninha; 28(2); 347-357","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000200014&lang=pt" 
"S0100-83582010000200017-scl","Meia-vida do ametryn em argissolo vermelho-amarelo e latossolo vermelho-amarelo, com diferentes valores de pH","Andrade, S.R.B., Silva, A.A., Lima, C.F., Queiroz, M.E.L.R., França, A, A.C., D&#039;Antonino, L.","Planta Daninha; 28(2); 375-383","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000200017&lang=pt" 
"S0100-83582010000200019-scl","Biodegradação do diclosulam por bactérias isoladas de solos cultivados com soja","Rodrigues, N.R., Andrietta, M.G.S., Andrietta, S.R., Santos, P.E.R.","Planta Daninha; 28(2); 373-400","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000200019&lang=pt" 
"S0100-83582010000200020-scl","Suscetibilidade de genótipos de Lolium multiflorum ao herbicida glyphosate","Dors, C.A., Christoffoleti, P.J., Sanchotene, D.M., Dias, A.C.R., Manfron, P.A., Dornelles, S.H.B.","Planta Daninha; 28(2); 401-410","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000200020&lang=pt" 
"S0100-83582010000200021-scl","Bioensaios para diagnóstico da resistência aos herbicidas imidazolinonas em arroz","Roso, A.C., Merotto JR., A., Delatorre, C.A.","Planta Daninha; 28(2); 411-419","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000200021&lang=pt" 
"S0100-83582010000200024-scl","Distribuição volumétrica e espectro de gotas de pontas de pulverização de baixa deriva","Viana, R.G., Ferreira, L.R., Ferreira, M.C., Teixeira, M.M., Rosell, J.R., Tuffi Santos, L.D., Machado, A.F.L.","Planta Daninha; 28(2); 439-446","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000200024&lang=pt" 
"S0100-83582010000200025-scl","Augmented reality systems for weed economic thresholds applications","Vidal, N.R., Vidal, R.A.","Planta Daninha; 28(2); 449-454","Planta Daninha","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000200025&lang=pt" 
"S0103-05822010000200002-scl","Doença de Wilson em crianças e adolescentes: diagnóstico e tratamento","Sócio, Stephania de Andrade, Ferreira, Alexandre Rodrigues, Fagundes, Eleonora Druve T., Roquete, Mariza Leitão V., Pimenta, Júlio Rocha, Campos, Lilian de Faria, Penna, Francisco José","Revista Paulista de Pediatria; 28(2); 134-140","Revista Paulista de Pediatria","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822010000200002&lang=pt" 
"S0103-05822010000200005-scl","Gestantes colonizadas pelo Streptococcus do grupo B e seus recém-nascidos: análise crítica da conduta adotada no Instituto Fernandes Figueira, Fundação Oswaldo Cruz","Costa, Natalie Del-Vecchio L., Carvalho, Manoel de, Pone, Sheila Moura, G. Júnior, Saint Clair","Revista Paulista de Pediatria; 28(2); 155-161","Revista Paulista de Pediatria","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822010000200005&lang=pt" 
"S0103-05822010000200007-scl","Influência da fisioterapia respiratória sobre a função cardiopulmonar em recém-nascidos de muito baixo peso","Nicolau, Carla Marques, Falcão, Mário Cícero","Revista Paulista de Pediatria; 28(2); 170-175","Revista Paulista de Pediatria","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822010000200007&lang=pt" 
"S0104-12902010000200002-scl","Tatuagem, body piercing e a experiência da dor: emoção, ritualização e medicalização","Ferreira, Vitor Sérgio","Saúde e Sociedade; 19(2); 231-248","Saúde e Sociedade","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902010000200002&lang=pt" 
"S0104-12902010000200003-scl","Girando a lente socioantropológica sobre o corpo: uma breve reflexão","Separavich, Marco Antonio, Canesqui, Ana Maria","Saúde e Sociedade; 19(2); 249-259","Saúde e Sociedade","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902010000200003&lang=pt" 
"S0104-12902010000200004-scl","Relações disciplinares em um centro de ensino e pesquisa em práticas de promoção da saúde e prevenção de doenças","Guedes, Lígia Emerita, Ferreira Junior, Mario","Saúde e Sociedade; 19(2); 260-272","Saúde e Sociedade","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902010000200004&lang=pt" 
"S0104-12902010000200005-scl","Mulher no climatério: reflexões sobre desejo sexual, beleza e feminilidade","Valença, Cecília Nogueira, Nascimento Filho, José Medeiros do, Germano, Raimunda Medeiros","Saúde e Sociedade; 19(2); 273-285","Saúde e Sociedade","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902010000200005&lang=pt" 
"S0104-12902010000200006-scl","Mulheres em situação de abortamento: estudo de caso","Bertolani, Georgia Bianca Martins, Oliveira, Eleonora Menicucci de","Saúde e Sociedade; 19(2); 286-301","Saúde e Sociedade","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902010000200006&lang=pt" 
"S0104-12902010000200007-scl","A violência sob o olhar de lideranças comunitárias de Londrina, Paraná, Brasil","Amaro, Marcia Caroline Portela, Andrade, Selma Maffei de, Garanhani, Mara Lúcia","Saúde e Sociedade; 19(2); 302-309","Saúde e Sociedade","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902010000200007&lang=pt" 
"S0104-12902010000200008-scl","A rede de comércio popular de drogas psicoativas na cidade de Diadema e o seu interesse para a Saúde Pública","Soares Neto, Julino A. R., Galduróz, José Carlos F., Rodrigues, Eliana","Saúde e Sociedade; 19(2); 310-319","Saúde e Sociedade","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902010000200008&lang=pt" 
"S0104-12902010000200009-scl","Doença e incapacidade: dimensões subjetivas e identidade social do trabalhador rural","Riquinho, Deise Lisboa, Gerhardt, Tatiana Engel","Saúde e Sociedade; 19(2); 320-332","Saúde e Sociedade","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902010000200009&lang=pt" 
"S0104-12902010000200010-scl","Discursos e a construção do senso comum sobre alimentação a partir de uma revista feminina","Teo, Carla Rosane Paz Arruda","Saúde e Sociedade; 19(2); 333-346","Saúde e Sociedade","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902010000200010&lang=pt" 
"S0104-12902010000200011-scl","Processo saúde-doença: concepções do movimento estudantil da área da saúde","Reis, Alessandra Martins dos, Soares, Cássia Baldini, Campos, Célia Maria Sivalli","Saúde e Sociedade; 19(2); 347-357","Saúde e Sociedade","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902010000200011&lang=pt" 
"S0104-12902010000200012-scl","A saúde no contexto do polo gesseiro de Araripina-Pernambuco, Brasil","Medeiros, Marcilio Sandro de, Hurtado-Guerrero, José Camilo, Silva, Lia Giraldo Augusto","Saúde e Sociedade; 19(2); 358-370","Saúde e Sociedade","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902010000200012&lang=pt" 
"S0104-12902010000200013-scl","Premissas para a compreensão da saúde dos trabalhadores no setor serviço","Pena, Paulo Gilvane Lopes, Minayo-Gomez, Carlos","Saúde e Sociedade; 19(2); 371-383","Saúde e Sociedade","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902010000200013&lang=pt" 
"S0104-12902010000200014-scl","Perfil da produção científica em saúde do trabalhador","Bezerra, Marcio Luís Soares, Neves, Eduardo Borba","Saúde e Sociedade; 19(2); 384-394","Saúde e Sociedade","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902010000200014&lang=pt" 
"S0104-12902010000200015-scl","Construção do conhecimento em biossegurança: uma revisão da produção acadêmica nacional na área de saúde (1989-2009)","Pereira, Maria Eveline de Castro, Costa, Marco Antonio Ferreira da, Borba, Cintia de Moraes, Jurberg, Claudia","Saúde e Sociedade; 19(2); 395-404","Saúde e Sociedade","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902010000200015&lang=pt" 
"S0104-12902010000200016-scl","Quem sente é a gente, mas é preciso relevar: a lombalgia na vida das trabalhadoras do setor têxtil de Blumenau - Santa Catarina","Polizelli, Karine Muniz, Leite, Silvana Nair","Saúde e Sociedade; 19(2); 405-417","Saúde e Sociedade","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902010000200016&lang=pt" 
"S0104-12902010000200018-scl","Uma perspectiva de análise sobre o processo de trabalho em saúde: produção do cuidado e produção de sujeitos","Faria, Helaynne Ximenes, Araujo, Maristela Dalbello","Saúde e Sociedade; 19(2); 429-439","Saúde e Sociedade","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902010000200018&lang=pt" 
"S0104-12902010000200019-scl","A estruturação do Programa de Capacitação Profissional de Biossegurança no contexto do Projeto de Modernização da Gestão Científica do Instituto Oswaldo Cruz","Pereira, Maria Eveline de Castro, Jurberg, Claudia, Soeiro, Maria de Nazaré C., Borba, Cíntia M.","Saúde e Sociedade; 19(2); 440-448","Saúde e Sociedade","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902010000200019&lang=pt" 
"S0104-12902010000200020-scl","Organizações de saúde intensivas em conhecimento: um estudo no contexto de serviços de alta complexidade","Gonçalo, Cláudio Reis, Borges, Maria de Lourdes","Saúde e Sociedade; 19(2); 449-461","Saúde e Sociedade","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902010000200020&lang=pt" 
"S0104-12902010000200021-scl","Educação popular em Saúde Mental: relato de uma experiência","Carneiro, Allann da Cunha, Oliveira, Ana Carolina Moreira, Santos, Mariane Marques de Souza, Alves, Mirian dos Santos, Casais, Noêmia de Aragão, Santos, Ailton da Silva","Saúde e Sociedade; 19(2); 462-474","Saúde e Sociedade","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902010000200021&lang=pt" 
"S1413-81232010000700067-spa","Capacidade para o trabalho: revisão de literatura","Martinez, Maria Carmen, Latorre, Maria do Rosário Dias de Oliveira, Fischer, Frida Marina","Ciência &amp; Saúde Coletiva; 15(); 1553-1561","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000700067&lang=pt" 
"S1413-81232010000700067-scl","Capacidade para o trabalho: revisão de literatura","Martinez, Maria Carmen, Latorre, Maria do Rosário Dias de Oliveira, Fischer, Frida Marina","Ciência &amp; Saúde Coletiva; 15(); 1553-1561","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000700067&lang=pt" 
"S0100-83582010000200023-scl","Distribuição de líquido da ponta de pulverização com indução de ar e jato excêntrico AIUB 8502 sob diferentes condições","Viana, R.G., Ferreira, L.R., Rosell, J.R., Solanelles, F., Filat, A., Machado, M.S., Machado, A.F.L., Silva, M.C.C.","Planta Daninha; 28(2); 429-437","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000200023&lang=pt" 
"S0100-83582010000200016-scl","Seletividade de herbicidas aplicados na grama Batatais e na grama São Carlos","Costa, N.V., Martins, D., Rodrigues, A.C.P., Cardoso, L.A.","Planta Daninha; 28(2); 365-374","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000200016&lang=pt" 
