"S0100-55022009000300003-scl","Concepções de docentes em relação ao manual sobre violência intrafamiliar","Souza, Edinilsa Ramos de, Ferreira, Ana Lúcia, Santos, Neuci Cunha dos","Revista Brasileira de Educação Médica; 33(3); 329-338","Revista Brasileira de Educação Médica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022009000300003&lang=pt" 
"S0100-55022009000300014-scl","Aprendizagem Baseada em Problemas na formação médica e o currículo tradicional de Medicina: uma revisão bibliográfica","Gomes, Romeu, Brino, Rachel de Faria, Aquilante, Aline Guerra, Avó, Lucimar Retto da Silva de","Revista Brasileira de Educação Médica; 33(3); 433-440","Revista Brasileira de Educação Médica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022009000300014&lang=pt" 
"S0100-55022009000300020-scl","Considerações sobre o ensino médico no Brasil: consequências afetivo-emocionais nos estudantes","Gonçalves, Maria Bernadete, Benevides-Pereira, Ana Maria Teresa","Revista Brasileira de Educação Médica; 33(3); 482-493","Revista Brasileira de Educação Médica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022009000300020&lang=pt" 
"S0100-55022009000300016-scl","Possíveis contribuições do modelo homeopático à humanização da formação médica","Teixeira, Marcus Zulian","Revista Brasileira de Educação Médica; 33(3); 454-463","Revista Brasileira de Educação Médica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022009000300016&lang=pt" 
"S0100-55022009000300012-scl","O médico para Saúde Coletiva no Estado do Amazonas: lacunas na formação, lacunas na atenção","Moretti-Pires, Rodrigo Otávio","Revista Brasileira de Educação Médica; 33(3); 417-425","Revista Brasileira de Educação Médica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022009000300012&lang=pt" 
"S1413-41522009000300006-scl","O emprego de métodos geofísicos na fase de investigação confirmatória em cemitérios contaminados","Silva, Robson Willians da Costa, Malagutti Filho, Walter","Engenharia Sanitaria e Ambiental; 14(3); 327-336","Engenharia Sanitaria e Ambiental","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522009000300006&lang=pt" 
"S1413-41522009000300011-scl","Pré-oxidação e adsorção em carvão ativado granular para remoção dos herbicidas Diuron e Hexazinona de água subterrânea","Dantas, Angela Di Bernardo, Paschoalato, Cristina Filomena Pereira Rosa, Ballejo, Renata Rueda, Di Bernardo, Luiz","Engenharia Sanitaria e Ambiental; 14(3); 373-380","Engenharia Sanitaria e Ambiental","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522009000300011&lang=pt" 
"S1679-62252009000300003-scl","Redescription of Astyanax goyacensis Eigenmann, 1908 (Ostariophysi: Characiformes: Characidae)","Garutti, Valdener, Langeani, Francisco","Neotropical Ichthyology; 7(3); 371-376","Neotropical Ichthyology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-62252009000300003&lang=pt" 
"S1679-62252009000300001-scl","New species of Cetopsidium (Siluriformes: Cetopsidae: Cetopsinae) from the upper rio Branco system in Guyana","Vari, Richard P., Ferraris Jr., Carl J.","Neotropical Ichthyology; 7(3); 289-293","Neotropical Ichthyology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-62252009000300001&lang=pt" 
"S1679-62252009000300004-scl","Astyanax xavante, a new species of characid from middle rio Araguaia in the Cerrado region, Central Brazil (Characiformes: Characidae)","Garutti, Valdener, Venere, Paulo Cesar","Neotropical Ichthyology; 7(3); 377-383","Neotropical Ichthyology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-62252009000300004&lang=pt" 
"S1679-62252009000300005-scl","Spermiogenesis and spermatozoa ultrastructure in the Serrasalminae (Ostariophysi: Characiformes) with further evidence on the relationships of the piranhas and pacus","Gusmão-Pompiani, Priscila, Malabarba, Luiz R., Oliveira, Claudio, Quagio-Grassiotto, Irani","Neotropical Ichthyology; 7(3); 385-394","Neotropical Ichthyology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-62252009000300005&lang=pt" 
"S1679-62252009000300013-scl","Dermal lip protuberances associated with aquatic surface respiration in juveniles of the piscivorous characid Salminus brasiliensis (Actinopterygii: Characidae)","Scarabotti, Pablo A., Julieta Parma, M., López, Javier A., Ghirardi, Romina","Neotropical Ichthyology; 7(3); 459-464","Neotropical Ichthyology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-62252009000300013&lang=pt" 
"S1679-62252009000300020-scl","Putative extinction of two sawfish species in Mexico and the United States","del Monte-Luna, Pablo, Castro-Aguirre, José Luis, Brook, Barry W., de la Cruz-Agüero, José, Cruz-Escalona, Víctor Hugo","Neotropical Ichthyology; 7(3); 508-512","Neotropical Ichthyology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-62252009000300020&lang=pt" 
"S1679-62252009000300011-scl","Assessment of condition in pejerrey Odontesthes bonariensis (Atheriniformes: Atherinopsidae) populations: which index works best?","Baigún, Claudio R. M., Colautti, Darío C., Grosman, Fabian","Neotropical Ichthyology; 7(3); 439-446","Neotropical Ichthyology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-62252009000300011&lang=pt" 
"S1679-62252009000300014-scl","Calcium fluxes in Hoplosternum littorale (tamoatá) exposed to different types of Amazonian waters","Baldisserotto, Bernardo, Copatti, Carlos Eduardo, Gomes, Levy Carvalho, Chagas, Edsandra Campos, Brinn, Richard Philip, Roubach, Rodrigo","Neotropical Ichthyology; 7(3); 465-470","Neotropical Ichthyology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-62252009000300014&lang=pt" 
"S1679-62252009000300008-scl","Temporal and ontogenetic variations in feeding habits of Hollandichthys multifasciatus (Teleostei: Characidae) in coastal Atlantic rainforest streams, southern Brazil","Abilhoa, Vinícius, Bornatowski, Hugo, Otto, Gislaine","Neotropical Ichthyology; 7(3); 415-420","Neotropical Ichthyology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-62252009000300008&lang=pt" 
"S1679-62252009000300019-scl","Feeding behavior and follower fishes of Myrichthys ocellatus (Anguilliformes: Ophichthidae) in the western Atlantic","Araújo, Maria E., Pereira, Pedro H. C., Feitosa, João L. L., Gondolo, Guilherme, Pimenta, Daniel, Nottingham, Mara C.","Neotropical Ichthyology; 7(3); 503-507","Neotropical Ichthyology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-62252009000300019&lang=pt" 
"S1679-62252009000300018-scl","The more stirring the better: cichlid fishes associate with foraging potamotrygonid rays","Garrone-Neto, Domingos, Sazima, Ivan","Neotropical Ichthyology; 7(3); 499-501","Neotropical Ichthyology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-62252009000300018&lang=pt" 
"S0100-54052009000300018-scl","Presencia de Graphiola phoenicis en Phoenix roebelenii en Argentina","Cúndom, María Aguida","Summa Phytopathologica; 35(3); 239-239","Summa Phytopathologica","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052009000300018&lang=pt" 
"S0100-54052009000300015-scl","Candidatus Phytoplasma brasiliense associado ao superbrotamento do hibisco (Hibiscus rosa-sinensis L.) no Estado de São Paulo","Silva, Eliane Gonçalves da, Bedendo, Ivan Paulo, Massola Júnior, Nelson Sidnei, Silva, Ricardo Ferrari","Summa Phytopathologica; 35(3); 234-236","Summa Phytopathologica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052009000300015&lang=pt" 
"S0100-54052009000300014-scl","Caracterização de um isolado de Bidens mosaic virus proveniente de alface","Suzuki, Gerson Shinia, Rosa, Renan Augusto Cardoso, Sanches, Márcio Martinello, Nozaki, Denise Nakada, Pavan, Marcelo Agenor, Krause-Sakate, Renate","Summa Phytopathologica; 35(3); 231-233","Summa Phytopathologica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052009000300014&lang=pt" 
"S0100-54052009000300013-scl","Influência da temperatura e da duração do molhamento foliar na severidade da mancha bacteriana do tomateiro","Marcuzzo, Leandro Luiz, Fernandes, José Mauricio Cunha, Becker, Walter Ferreira","Summa Phytopathologica; 35(3); 229-230","Summa Phytopathologica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052009000300013&lang=pt" 
"S0100-54052009000300017-scl","Ocorrência da ferrugem (Puccinia substriata var. penicillariae) do milheto na região Oeste do Estado do Paraná","Costa, Antonio Carlos Torres da, Stangarlin, José Renato, Franzener, Gilmar","Summa Phytopathologica; 35(3); 238-238","Summa Phytopathologica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052009000300017&lang=pt" 
"S0100-54052009000300016-scl","First report of powdery mildew of Acacia mangium in Brazil","Halfeld-Vieira, Bernardo de Almeida, Nechet, Kátia de Lima","Summa Phytopathologica; 35(3); 237-237","Summa Phytopathologica","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052009000300016&lang=pt" 
"S0100-54052009000300004-scl","Efeito de lodo de esgoto sobre patógenos habitantes do solo e severidade de oídio da soja","Araújo, Fabio Fernando de, Bettiol, Wagner","Summa Phytopathologica; 35(3); 184-190","Summa Phytopathologica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052009000300004&lang=pt" 
"S0100-54052009000300012-scl","Elaboração e validação de escala diagramática para quantificação da severidade da antracnose em frutos de maracujá amarelo","Fischer, Ivan Herman, Alves, Silvio André Meirelles, Almeida, Aparecida Marques de, Arruda, Maria Cecília de, Bertani, Rosemary Marques de Almeida, Garcia, Maria José De Marchi","Summa Phytopathologica; 35(3); 226-228","Summa Phytopathologica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052009000300012&lang=pt" 
"S0100-54052009000300008-scl","Eficiência e custo do controle químico da mancha de alternaria em tangor murcote","Colturato, Adimara Bentivoglio, Paulossi, Tatiana, Venâncio, Wilson Story, Furtado, Edson Luiz","Summa Phytopathologica; 35(3); 210-215","Summa Phytopathologica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052009000300008&lang=pt" 
"S0100-54052009000300009-scl","Reação de porta-enxertos comerciais de tomateiro a Meloidogyne mayaguensis","Cantu, Rafael Ricardo, Wilcken, Silvia Renata Siciliano, Rosa, Juliana Magrinelli Osório, Goto, Rumy","Summa Phytopathologica; 35(3); 216-218","Summa Phytopathologica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052009000300009&lang=pt" 
"S0100-54052009000300011-scl","Danos causados pelo Zucchini lethal chlorosis virus (ZLCV) sobre a produção de frutos comerciais de abobrinha de moita &#039;Caserta&#039;","Giampan, José Segundo, Rezende, Jorge Alberto Marques, Piedade, Sônia Maria De Stefano","Summa Phytopathologica; 35(3); 223-225","Summa Phytopathologica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052009000300011&lang=pt" 
"S1516-14392009000300018-scl","Electrochemical behavior of three CP titanium dental implants in artificial saliva","Kadowaki, Norma Terumi, Martinez, Gustavo Aristides Santana, Robin, Alain","Materials Research; 12(3); 363-366","Materials Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392009000300018&lang=pt" 
"S0103-166X2009000300002-scl","Caracterização clínica e psicossocial da clientela de um ambulatório de esterilidade","Gorayeb, Ricardo, Borsari, Andréa Cristina de Toledo, Gomes, Andreza Cristiana Ribeiro, Romão, Adriana Peterson Mariano Salata, Shuhama, Rosana","Estudos de Psicologia (Campinas); 26(3); 287-296","Estudos de Psicologia (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2009000300002&lang=pt" 
"S0103-166X2009000300003-scl","Qualidade de vida em idosas: a importância da dimensão subjetiva","Irigaray, Tatiana Quarti, Trentini, Clarissa Marceli","Estudos de Psicologia (Campinas); 26(3); 297-304","Estudos de Psicologia (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2009000300003&lang=pt" 
"S0103-166X2009000300004-scl","Escala de clima organizacional para organizações de saúde: desenvolvimento e estrutura fatorial","Menezes, Igor Gomes, Sampaio, Leonardo Rodrigues, Gomes, Ana Cristina Passos, Teixeira, Flora Silva, Santos, Pricila de Sousa","Estudos de Psicologia (Campinas); 26(3); 305-316","Estudos de Psicologia (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2009000300004&lang=pt" 
"S0103-166X2009000300005-scl","Avaliação do sofrimento psíquico da mãe acompanhante em alojamento conjunto pediátrico","Costa, Jaquilene Barreto da, Mombelli, Mônica Augusta, Marcon, Sonia Silva","Estudos de Psicologia (Campinas); 26(3); 317-325","Estudos de Psicologia (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2009000300005&lang=pt" 
"S0103-166X2009000300007-scl","Formação ética para a cidadania: uma investigação de habilidades sociais medidas pelo inventário de habilidades sociais","Carrara, Kester, Betetto, Mariana de Freitas","Estudos de Psicologia (Campinas); 26(3); 337-347","Estudos de Psicologia (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2009000300007&lang=pt" 
"S0103-166X2009000300009-scl","Reação aos procedimentos instrucionais de um curso via internet: validação de uma escala","Zerbini, Thaís, Abbad, Gardênia","Estudos de Psicologia (Campinas); 26(3); 363-371","Estudos de Psicologia (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2009000300009&lang=pt" 
"S0103-166X2009000300010-scl","Expectativas e sentimentos de pais em relação ao bebê durante a gestação","Piccinini, Cesar Augusto, Levandowski, Daniela Centenaro, Gomes, Aline Grill, Lindenmeyer, Daniela, Lopes, Rita Sobreira","Estudos de Psicologia (Campinas); 26(3); 373-382","Estudos de Psicologia (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2009000300010&lang=pt" 
"S0103-166X2009000300011-scl","Aliança terapêutica em psicoterapia de orientação psicanalítica: aspectos teóricos e manejo clínico","Peres, Rodrigo Sanches","Estudos de Psicologia (Campinas); 26(3); 383-389","Estudos de Psicologia (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2009000300011&lang=pt" 
"S0103-166X2009000300012-scl","Corpo e identidade: reflexões acerca da vivência de amputação","Galván, Gabriela Bruno, Amiralian, Maria Lúcia Toledo Moraes","Estudos de Psicologia (Campinas); 26(3); 391-398","Estudos de Psicologia (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2009000300012&lang=pt" 
"S0103-166X2009000300008-scl","Análise multinível: contribuições para estudos sobre efeito do contexto social no comportamento individual","Puente-Palacios, Katia Elizabeth, Laros, Jacob Arie","Estudos de Psicologia (Campinas); 26(3); 349-361","Estudos de Psicologia (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2009000300008&lang=pt" 
"S1516-14392009000300002-scl","Analysis of the growth pattern of Vero cells cultured on dense and porous poly (L-Lactic Acid) scaffolds","Santos Jr, Arnaldo Rodrigues, Barbanti, Samuel Hilsdorf, Duek, Eliana Aparecida de Rezende, Wada, Maria Lucia Furlan","Materials Research; 12(3); 257-263","Materials Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392009000300002&lang=pt" 
"S1516-14392009000300010-scl","Sisal organosolv pulp as reinforcement for cement based composites","Joaquim, Ana Paula, Tonoli, Gustavo Henrique Denzin, Santos, Sérgio Francisco Dos, Savastano Junior, Holmer","Materials Research; 12(3); 305-314","Materials Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392009000300010&lang=pt" 
"S1516-14392009000300011-scl","Infrared and chemical characterization of natural amethysts and prasiolites colored by irradiation","Lameiras, Fernando Soares, Nunes, Eduardo Henrique Martins, Vasconcelos, Wander Luiz","Materials Research; 12(3); 315-320","Materials Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392009000300011&lang=pt" 
"S1516-14392009000300012-scl","Kinetics of sigma phase formation in a Duplex Stainless Steel","Magnabosco, Rodrigo","Materials Research; 12(3); 321-327","Materials Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392009000300012&lang=pt" 
"S1516-14392009000300015-scl","Weld-metal property optimization from flux ingredients through mixture experiments and mathematical programming approach","Adeyeye, Ademola David, Oyawale, Festus Adekunle","Materials Research; 12(3); 339-343","Materials Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392009000300015&lang=pt" 
"S1516-14392009000300017-scl","The effects of water absorption on an ester vinyl resin system","Lima Sobrinho, Ledjane, Ferreira, Marysilvia, Bastian, Fernando Luiz","Materials Research; 12(3); 353-361","Materials Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392009000300017&lang=pt" 
"S1516-14392009000300019-scl","Mechanical and morphological characterizations of carbon fiber fabric reinforced epoxy composites used in aeronautical field","Paiva, Jane Maria Faulstich de, Santos, Alexandre De Nadai dos, Rezende, Mirabel Cerqueira","Materials Research; 12(3); 367-374","Materials Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392009000300019&lang=pt" 
"S1516-14392009000300005-scl","Effect of zinc crystals size on galvanized steel deformation and electrochemical behavior","Culcasi, José Daniel, Elsner, Cecilia Inés, Di Sarli, Alejandro Ramón","Materials Research; 12(3); 273-279","Materials Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392009000300005&lang=pt" 
"S1516-14392009000300014-scl","Studies on the properties of rice-husk-filled-PP composites: effect of maleated PP","Rosa, Simone Maria Leal, Santos, Evelise Fonseca, Ferreira, Carlos Arthur, Nachtigall, Sônia Marlí Bohrz","Materials Research; 12(3); 333-338","Materials Research","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392009000300014&lang=pt" 
"S1806-11172009000300003-scl","Notícia ruim corre depressa!","Rocha, Luis E.C. da","Revista Brasileira de Ensino de Física; 31(3); 3303.1-3303.7","Revista Brasileira de Ensino de Física","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172009000300003&lang=pt" 
"S1806-11172009000300005-scl","A utilização de diagramas conceituais no ensino de física em nível médio: um estudo em conteúdos de ondulatória, acústica e óptica","Martins, Renata Lacerda Caldas, Verdeaux, Maria de Fátima da Silva, Sousa, Célia Maria Soares Gomes de","Revista Brasileira de Ensino de Física; 31(3); 3401.1-3401.12","Revista Brasileira de Ensino de Física","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172009000300005&lang=pt" 
"S1806-11172009000300011-scl","Tycho Brahe e Kepler na escola: uma contribuição à inserção de dois artigos em sala de aula","Praxedes, Gilmar, Peduzzi, Luiz O.Q.","Revista Brasileira de Ensino de Física; 31(3); 3601.1-3601.10","Revista Brasileira de Ensino de Física","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172009000300011&lang=pt" 
"S1806-11172009000300004-scl","Atividade óptica de um meio dielétrico diluído: Pasteur e as simetrias moleculares","Cattani, M., Bassalo, J.M.F.","Revista Brasileira de Ensino de Física; 31(3); 3304.1-3304.16","Revista Brasileira de Ensino de Física","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172009000300004&lang=pt" 
"S1806-11172009000300007-scl","Dualidade onda-partícula: um objeto de aprendizagem baseado no interferômetro de Mach-Zehnder","Betz, Michel, Lima, Ismael de, Mussatto, Gabriel","Revista Brasileira de Ensino de Física; 31(3); 3501.1-3501.8","Revista Brasileira de Ensino de Física","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172009000300007&lang=pt" 
"S1806-11172009000300013-scl","Os experimentos de Joule e a primeira lei da termodinâmica","Passos, Júlio César","Revista Brasileira de Ensino de Física; 31(3); 3603.1-3603.8","Revista Brasileira de Ensino de Física","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172009000300013&lang=pt" 
"S1806-11172009000300014-scl","Bartolomeu Lourenço de Gusmão: o primeiro cientista brasileiro","Visoni, Rodrigo Moura, Canalle, João Batista Garcia","Revista Brasileira de Ensino de Física; 31(3); 3604.1-3604.12","Revista Brasileira de Ensino de Física","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172009000300014&lang=pt" 
"S0103-166X2009000300001-scl","Práticas de conciliação e satisfação no trabalho: mediação da facilitação do trabalho na família","Chambel, Maria José, Santos, Marina Veríssimo dos","Estudos de Psicologia (Campinas); 26(3); 275-286","Estudos de Psicologia (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2009000300001&lang=pt" 
"S0535-51332009000300011-ven","Aciduria D-2-hidroxiglutárica: Reporte de dos casos","Mahfoud, Antionieta, Domínguez, Carmen Luisa, Rashed, Mohamed, Durán, Marinus, Rodríguez, Tania, Rodríguez, Daniel, Landa, Vanesa","Investigación Clínica; 50(3); 369-375","Investigación Clínica","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332009000300011&lang=pt" 
"S0535-51332009000300010-ven","Etiología viral de las infecciones respiratorias agudas","Valero, Nereida, Larreal, Yraima, Arocha, Francisco, Gotera, Jennifer, Mavarez, Alibeth, Bermudez, John, Moran, Maria, Maldonado, Merybell, Espina, Luz Marina","Investigación Clínica; 50(3); 359-368","Investigación Clínica","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332009000300010&lang=pt" 
"S0535-51332009000300013-ven","Aspectos inmunogenéticos del autismo: Revisión","Pardo-Govea, Tatiana, Solís-Áñez, Ernesto","Investigación Clínica; 50(3); 393-406","Investigación Clínica","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332009000300013&lang=pt" 
"S0535-51332009000300012-ven","Influencia de factores genéticos sobre la orientación sexual humana: Una revisión","Rodríguez-Larralde, Alvaro, Paradisi, Irene","Investigación Clínica; 50(3); 377-391","Investigación Clínica","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332009000300012&lang=pt" 
"S0535-51332009000300008-ven","Detección de ADN de Trypanosoma cruzi en la placenta y fetos de ratones con infección chagásica aguda","Alarcón, Maritza, Pérez, Mary Carmen, Villarreal, Juana, Araujo, Sonia, Goncalves, Loredana, González, Anajulia, Moreno, Elio, Lugo-Yarbuh, Ana","Investigación Clínica; 50(3); 335-345","Investigación Clínica","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332009000300008&lang=pt" 
"S0535-51332009000300009-ven","Demographic, epidemiological and nutritional profile of elders in home enteral nutritional therapy in Distrito Federal, Brazil","Zaban, Ana Lúcia Ribeiro Salomon, Novaes, Maria Rita Carvalho Garbi","Investigación Clínica; 50(3); 347-357","Investigación Clínica","Inglês","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332009000300009&lang=pt" 
