"S1413-81232008000600036-scl","Humanização dos cuidados em saúde: conceitos, dilemas e práticas","Neves, Claudia Abbês Baeta","Ciência &amp; Saúde Coletiva; 13(6); 1995-1996","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000600036&lang=pt" 
"S1413-81232008000600002-spa","Anthropology and Epidemiology: learning epistemological lessons through a collaborative venture","Béhague, Dominique Pareja, Gonçalves, Helen, Victora, Cesar Gomes","Ciência &amp; Saúde Coletiva; 13(6); 1701-1710","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000600002&lang=pt" 
"S1413-81232008000600007-scl","&quot;Get back to where you once belonged&quot;: monitoring the AIDS pandemic in the 21st century","Bastos, Francisco Inácio","Ciência &amp; Saúde Coletiva; 13(6); 1719-1727","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000600007&lang=pt" 
"S1413-81232008000600008-scl","Transdisciplinary research strategies for understanding socially patterned disease: the Asthma Coalition on Community, Environment, and Social Stress (ACCESS) project as a case study","Wright, Rosalind J., Suglia, Shakira Franco, Levy, Jonathan, Fortun, Kim, Shields, Alexandra, Subramanian, SV, Wright, Robert","Ciência &amp; Saúde Coletiva; 13(6); 1729-1742","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000600008&lang=pt" 
"S1413-81232008000600012-scl","Gasto energético em adultos do município de Niterói, Rio de Janeiro: resultados da Pesquisa de Nutrição, Atividade Física e Saúde - PNAFS","Anjos, Luiz Antonio dos, Ferreira, Bianca Catarina Miranda, Vasconcellos, Mauricio Teixeira Leite de, Wahrlich, Vivian","Ciência &amp; Saúde Coletiva; 13(6); 1775-1784","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000600012&lang=pt" 
"S1413-81232008000600013-scl","Saúde urbana: &quot;a cidade é uma estranha senhora, que hoje sorri e amanhã te devora&quot;","Caiaffa, Waleska Teixeira, Ferreira, Fabiane Ribeiro, Ferreira, Aline Dayrell, Oliveira, Claúdia Di Lorenzo, Camargos, Vitor Passos, Proietti, Fernando Augusto","Ciência &amp; Saúde Coletiva; 13(6); 1785-1796","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000600013&lang=pt" 
"S1413-81232008000600016-scl","Evaluation of STD/HIV/AIDS peer-education and danger: a local perspective","Laperrière, Hélène","Ciência &amp; Saúde Coletiva; 13(6); 1817-1824","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000600016&lang=pt" 
"S1413-81232008000600019-scl","Transformações da &quot;aids aguda&quot; para a &quot;aids crônica&quot;: percepção corporal e intervenções cirúrgicas entre pessoas vivendo com HIV e aids","Alencar, Tatianna Meireles Dantas de, Nemes, Maria Ines Battistella, Velloso, Marco Aurélio","Ciência &amp; Saúde Coletiva; 13(6); 1841-1849","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000600019&lang=pt" 
"S1413-81232008000600021-scl","Analisando a problemática do risco em casais que vivem em situação de sorodiscordância","Amorim, Camila Miranda de, Szapiro, Ana Maria","Ciência &amp; Saúde Coletiva; 13(6); 1859-1868","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000600021&lang=pt" 
"S1413-81232008000600022-scl","Assimetria nas relações internacionais, propriedade industrial e medicamentos anti-aids","Costa-Couto, Maria Helena, Nascimento, Álvaro César","Ciência &amp; Saúde Coletiva; 13(6); 1869-1877","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000600022&lang=pt" 
"S1413-81232008000600023-scl","Conhecimento da população de Viçosa, MG, sobre as formas de transmissão da aids","Lima, Marcela Miranda, Carlos, Jaqueline, Areal, Rômulo Braga, Souza, Rodrigo José Silva, Lima, Swiany Silveira, Campos, Lucio Antonio de Oliveira, Eisenlohr, Pedro Vasconcellos, Filardi, Michelle Picinin","Ciência &amp; Saúde Coletiva; 13(6); 1879-1888","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000600023&lang=pt" 
"S1413-81232008000600025-scl","Implementação do diagnóstico da infecção pelo HIV para gestantes em Unidade Básica de Saúde da Família em Fortaleza, Ceará","Araújo, Maria Alix Leite, Vieira, Neiva Francenely Cunha, Silva, Raimunda Magalhães da","Ciência &amp; Saúde Coletiva; 13(6); 1899-1906","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000600025&lang=pt" 
"S1413-81232008000600026-scl","A systematic review and meta-analysis of interventions used to reduce exposure to house dust and their effect on the development and severity of asthma","Macdonald, Clare, Sternberg, Anna, Hunter, Paul","Ciência &amp; Saúde Coletiva; 13(6); 1907-1915","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000600026&lang=pt" 
"S1413-81232008000600028-scl","Avaliação da descentralização da vigilância epidemiológica para a Equipe de Saúde da Família","Santos, Silvone Santa Bárbara da Silva, Melo, Cristina Maria Meira de","Ciência &amp; Saúde Coletiva; 13(6); 1923-1932","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000600028&lang=pt" 
"S1413-81232008000600030-scl","Modelo para avaliação de planos de gerenciamento de resíduos de serviços de saúde (PGRSS) para Secretarias Municipais da Saúde e/ou do Meio Ambiente","Zamoner, Maristela","Ciência &amp; Saúde Coletiva; 13(6); 1945-1952","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000600030&lang=pt" 
"S1413-81232008000600031-scl","Os restos na história: percepções sobre resíduos","Velloso, Marta Pimenta","Ciência &amp; Saúde Coletiva; 13(6); 1953-1964","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000600031&lang=pt" 
"S1413-81232008000600032-scl","A trajetória de um serviço público em álcool e outras drogas no município de Vitória: o caso do CPTT","Reis, Rossana dos, Garcia, Maria Lúcia Teixeira","Ciência &amp; Saúde Coletiva; 13(6); 1965-1974","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000600032&lang=pt" 
"S1413-81232008000600033-scl","As arranhaduras da masculinidade: uma discussão sobre o toque retal como medida de prevenção do câncer prostático","Gomes, Romeu, Nascimento, Elaine Ferreira do, Rebello, Lúcia Emília Figueiredo de Sousa, Araújo, Fábio Carvalho de","Ciência &amp; Saúde Coletiva; 13(6); 1975-1984","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000600033&lang=pt" 
"S1413-81232008000600034-scl","Cárie dentária e necessidade de tratamento odontológico entre os índios Baniwa do Alto Rio Negro, Amazonas","Carneiro, Marília Clemente Gomes, Santos, Ricardo Ventura, Garnelo, Luiza, Rebelo, Maria Augusta Bessa, Coimbra Jr., Carlos Everaldo Alvares","Ciência &amp; Saúde Coletiva; 13(6); 1985-1992","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000600034&lang=pt" 
"S1413-81232008000600018-scl","O conhecimento de HIV/aids na terceira idade: estudo epidemiológico no Vale do Sinos, Rio Grande do Sul, Brasil","Lazzarotto, Alexandre Ramos, Kramer, Andréa Sebben, Hädrich, Martha, Tonin, Marina, Caputo, Paula, Sprinz, Eduardo","Ciência &amp; Saúde Coletiva; 13(6); 1833-1840","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000600018&lang=pt" 
"S1676-56482008000200002-scl","Determinantes da satisfação dos clientes com serviços bancários","Zacharias, Maria Luiza Barcellos, Figueiredo, Kleber Fossati, Almeida, Victor Manoel Cunha de","RAE eletrônica; 7(2); -","RAE eletrônica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-56482008000200002&lang=pt" 
"S0034-89102008000900003-spa","Metodologia do estudo da coorte de nascimentos de 1982 a 2004-5, Pelotas, RS","Barros, Fernando C, Victora, Cesar G, Horta, Bernardo L, Gigante, Denise P","Revista de Saúde Pública; 42(); 7-15","Revista de Saúde Pública","Inglês, Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000900003&lang=pt" 
"S0034-89102008000900004-spa","Educação e trabalho na coorte de nascimentos de 1982 a 2004-5, Pelotas, RS","Barros, Fernando C, Gigante, Denise P, Horta, Bernardo L, Victora, Cesar G","Revista de Saúde Pública; 42(); 16-25","Revista de Saúde Pública","Inglês, Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000900004&lang=pt" 
"S0034-89102008000900005-spa","Prevalência e determinantes precoces dos transtornos mentais comuns na coorte de nascimentos de 1982, Pelotas, RS","Anselmi, Luciana, Barros, Fernando C, Minten, Gicele C, Gigante, Denise P, Horta, Bernardo L, Victora, Cesar G","Revista de Saúde Pública; 42(); 26-33","Revista de Saúde Pública","Inglês, Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000900005&lang=pt" 
"S0034-89102008000900006-spa","Determinantes sociais da iniciação sexual precoce na coorte de nascimentos de 1982 a 2004-5, Pelotas, RS","Gonçalves, Helen, Béhague, Dominique P, Gigante, Denise P, Minten, Gicele C, Horta, Bernardo L, Victora, Cesar G, Barros, Fernando C","Revista de Saúde Pública; 42(); 34-41","Revista de Saúde Pública","Inglês, Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000900006&lang=pt" 
"S0034-89102008000900007-spa","Maternidade e paternidade na coorte de nascimentos de 1982 a 2004-5, Pelotas, RS","Gigante, Denise P, Barros, Fernando C, Veleda, Rosângela, Gonçalves, Helen, Horta, Bernardo L, Victora, Cesar G","Revista de Saúde Pública; 42(); 42-50","Revista de Saúde Pública","Inglês, Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000900007&lang=pt" 
"S0034-89102008000900008-spa","Utilização de serviços de saúde por adultos da coorte de nascimentos de 1982 a 2004-5, Pelotas, RS","Dias-da-Costa, Juvenal S, Gigante, Denise P, Horta, Bernardo L, Barros, Fernando C, Victora, Cesar G","Revista de Saúde Pública; 42(); 51-59","Revista de Saúde Pública","Inglês, Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000900008&lang=pt" 
"S0034-89102008000900009-spa","Avaliação nutricional de adultos da coorte de nascimentos de 1982, Pelotas, RS","Gigante, Denise P, Minten, Gicele C, Horta, Bernardo L, Barros, Fernando C, Victora, Cesar G","Revista de Saúde Pública; 42(); 60-69","Revista de Saúde Pública","Inglês, Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000900009&lang=pt" 
"S0034-89102008000900010-spa","Fatores associados ao sedentarismo no lazer de adultos na coorte de nascimentos de 1982, Pelotas, RS","Azevedo, Mario R, Horta, Bernardo L, Gigante, Denise P, Victora, Cesar G, Barros, Fernando C","Revista de Saúde Pública; 42(); 70-77","Revista de Saúde Pública","Inglês, Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000900010&lang=pt" 
"S0034-89102008000900011-spa","Tabagismo na coorte de nascimentos de 1982: da adolescência à vida adulta, Pelotas, RS","Menezes, Ana M B, Minten, Gicele C, Hallal, Pedro C, Victora, Cesar G, Horta, Bernardo L, Gigante, Denise P, Barros, Fernando C","Revista de Saúde Pública; 42(); 78-85","Revista de Saúde Pública","Inglês, Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000900011&lang=pt" 
"S0034-89102008000900012-spa","Determinantes precoces da pressão arterial em adultos da coorte de nascimentos de 1982, Pelotas, RS","Horta, Bernardo L, Gigante, Denise P, Victora, Cesar G, Barros, Fernando C","Revista de Saúde Pública; 42(); 86-92","Revista de Saúde Pública","Inglês, Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000900012&lang=pt" 
"S0034-89102008000900013-spa","Determinantes precoces da glicemia casual em adultos da coorte de nascimentos de 1982, Pelotas, RS","Horta, Bernardo L, Gigante, Denise P, Victora, Cesar G, Barros, Fernando C, Oliveira, Isabel, Silveira, Vera","Revista de Saúde Pública; 42(); 93-100","Revista de Saúde Pública","Inglês, Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000900013&lang=pt" 
"S0034-89102008000900014-spa","Prevalência de chiado no peito em adultos da coorte de nascimentos de 1982, Pelotas, RS","Menezes, Ana M B, Lima, Rosângela C, Minten, Gicele C, Hallal, Pedro C, Victora, Cesar G, Horta, Bernardo L, Gigante, Denise P, Barros, Fernando C","Revista de Saúde Pública; 42(); 101-107","Revista de Saúde Pública","Inglês, Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000900014&lang=pt" 
"S0034-89102008000900016-spa","Explorando as múltiplas trajetórias de causalidade: colaboração entre antropologia e epidemiologia na coorte de nascimentos de 1982, Pelotas, RS","Béhague, Dominique P, Gonçalves, Helen","Revista de Saúde Pública; 42(); 115-123","Revista de Saúde Pública","Inglês, Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000900016&lang=pt" 
"S0034-73292008000200010-scl","Argentina y Brasil en la Política Internacional: regionalismo y Mercosur (estrategias, cooperación y factores de tensión)","Bernal-Meza, Raúl","Revista Brasileira de Política Internacional; 51(2); 154-178","Revista Brasileira de Política Internacional","Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-73292008000200010&lang=pt" 
"S0101-41612008000400009-scl","Resenha Bibliográfica","Bastos, Carlos Pinkusfeld","Estudos Econômicos (São Paulo); 38(4); 919-923","Estudos Econômicos (São Paulo)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612008000400009&lang=pt" 
"S1519-70772008000300011-scl","Dissertações de mestrado","","Revista Contabilidade &amp; Finanças; 19(48); 128-128","Revista Contabilidade &amp; Finanças","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-70772008000300011&lang=pt" 
"S1519-70772008000300012-scl","Errata","","Revista Contabilidade &amp; Finanças; 19(48); 129-129","Revista Contabilidade &amp; Finanças","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-70772008000300012&lang=pt" 
"S0101-41612008000400001-scl","Integração de modelos econométrico e de insumo-produto para previsões de longo prazo da demanda de energia no Brasil","Mattos, Rogério Silva de, Perobelli, Fernando Salgueiro, Haddad, Eduardo Amaral, Faria, Weslem Rodrigues","Estudos Econômicos (São Paulo); 38(4); 675-699","Estudos Econômicos (São Paulo)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612008000400001&lang=pt" 
"S0101-41612008000400003-scl","Demanda e desemprego no médio prazo","Soromenho, Jorge Eduardo de Castro, Silveira, Jaylson Jair da","Estudos Econômicos (São Paulo); 38(4); 747-788","Estudos Econômicos (São Paulo)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612008000400003&lang=pt" 
"S0101-41612008000400004-scl","Existe influência da ideologia sobre o resultado fiscal dos governos estaduais brasileiros?","Arvate, Paulo Roberto, Avelino, George, Lucinda, Claudio Ribeiro","Estudos Econômicos (São Paulo); 38(4); 789-814","Estudos Econômicos (São Paulo)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612008000400004&lang=pt" 
"S0101-41612008000400006-scl","Economic integration in the quality ladder model","Souza, Eduardo Correia de","Estudos Econômicos (São Paulo); 38(4); 849-871","Estudos Econômicos (São Paulo)","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612008000400006&lang=pt" 
"S0101-41612008000400007-scl","Regime de metas inflacionárias: os impactos sobre o desempenho econômico dos países","Biondi, Roberta Loboda, Toneto Jr., Rudinei","Estudos Econômicos (São Paulo); 38(4); 873-903","Estudos Econômicos (São Paulo)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612008000400007&lang=pt" 
"S0101-41612008000400008-scl","Efficiency of Brazilian public and private water utilities","Souza, Geraldo da Silva e, Faria, Ricardo Coelho de, Moreira, Tito Belchior S.","Estudos Econômicos (São Paulo); 38(4); 905-917","Estudos Econômicos (São Paulo)","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612008000400008&lang=pt" 
