"S1666-485X2010000100002-arg","Finitud y yo absoluto: La crítica de Heidegger a Fichte","Markus, Gabriel","Tópicos; (19); -","Tópicos","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1666-485X2010000100002&lang=pt" 
"S0034-75312010000200005-cub","Hallazgos gammagráficos en niños con primera infección febril del tracto urinario","Duarte Pérez, María Caridad, Piedra Bello, Misleidys, Guillén Dosal, Ana, Martínez Silva, Magalys, Hernández Robledo, Ernesto","Revista Cubana de Pediatría; 82(2); -","Revista Cubana de Pediatría","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312010000200005&lang=pt" 
"S0034-75312010000200006-cub","Prevalencia de obesidad en un círculo infantil","Suárez Castillo, Niurelkis, Guerrero Ramírez, Alina, Rodríguez Oropesa, Kenia M, Flores Martínez, Concepción, Tadeo Oropesa, Ionmara","Revista Cubana de Pediatría; 82(2); -","Revista Cubana de Pediatría","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312010000200006&lang=pt" 
"S0034-75312010000200007-cub","Mecanismos biológicos implicados en el comportamiento epidemiológico y patogénico de la influenza","Noda Albelo, Amaury, Vidal Tallet, Lázaro Arturo, Araña Rosaínz, Manuel, Casal Menéndez, Andrea Xiomara","Revista Cubana de Pediatría; 82(2); -","Revista Cubana de Pediatría","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312010000200007&lang=pt" 
"S0034-75312010000200009-cub","Enfermedad de Kawasaki:: reporte de 3 casos","Fernández Couce, Gladys, García Cristia, Yarmila, Almanza Liranza, Zianna, Acosta, Esther, García García, Elena","Revista Cubana de Pediatría; 82(2); -","Revista Cubana de Pediatría","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312010000200009&lang=pt" 
"S0034-75312010000200010-cub","Exostosis cartilaginosa múltiple","González Ricardo, Yaquelín, Marco Maya, María, Verde Castillo, Milagros, Maceo Coello, Taira","Revista Cubana de Pediatría; 82(2); -","Revista Cubana de Pediatría","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312010000200010&lang=pt" 
"S0034-75312010000200012-cub","Síndrome hemofagocítico secundario en el recién nacido","Morales Mesa, Eduardo, Cubero Rego, María de los Ángeles, Reyes Romero, Oneida, Broche Cardó, Regla, Pérez Moré, María Antonia, González García, Nilvia Esther","Revista Cubana de Pediatría; 82(2); -","Revista Cubana de Pediatría","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312010000200012&lang=pt" 
"S0034-75312010000200011-cub","Calcinosis cutis","Fernández Couce, Gladys, Dosal Caruso, Lucia, Cima Lores, Octavio, García García, Elena, Almanza Liranza, Zianna","Revista Cubana de Pediatría; 82(2); -","Revista Cubana de Pediatría","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312010000200011&lang=pt" 
"S0034-71402010000200001-scl","Nota do editor","Costa, Carlos E. da","Revista Brasileira de Economia; 64(2); 89-90","Revista Brasileira de Economia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71402010000200001&lang=pt" 
"S1020-49892010000600006-spa","Desempeño de la prueba de inmunofluorescencia directa en el diagnóstico del virus Influenza A(H1N1)","Pianciola, Luis, González, Gladys, Mazzeo, Melina, Navello, Mariano, Quidel, Natalia, Bulgheroni, María Fernanda","Revista Panamericana de Salud Pública; 27(6); 452-454","Revista Panamericana de Salud Pública","Espanhol","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892010000600006&lang=pt" 
"S1020-49892010000600012-spa","Erratum","","Revista Panamericana de Salud Pública; 27(6); 472-472","Revista Panamericana de Salud Pública","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892010000600012&lang=pt" 
"S0034-71402010000200002-scl","Evolução da produtividade total dos fatores na economia brasileira com ênfase no capital humano - 1992-2007","Barbosa Filho, Fernando de Holanda, Pessôa, Samuel de Abreu, Veloso, Fernando A.","Revista Brasileira de Economia; 64(2); 91-113","Revista Brasileira de Economia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71402010000200002&lang=pt" 
"S0034-71402010000200003-scl","Retornos da educação e o desequilíbrio regional no Brasil","Manso, Carlos Alberto, Barreto, Flávio Ataliba, França, João Mário S. de","Revista Brasileira de Economia; 64(2); 115-133","Revista Brasileira de Economia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71402010000200003&lang=pt" 
"S0034-71402010000200005-scl","Pobreza e o sistema de seguridade social rural no Brasil","Marinho, Emerson, Araujo, Jair","Revista Brasileira de Economia; 64(2); 161-174","Revista Brasileira de Economia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71402010000200005&lang=pt" 
"S0034-71402010000200006-scl","Cash transfers and the labor market","Cavalcanti, Tiago, Corrêa, Márcio","Revista Brasileira de Economia; 64(2); 175-190","Revista Brasileira de Economia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71402010000200006&lang=pt" 
"S0034-71402010000200007-scl","Avaliação dos impactos macro-econômicos e de bem-estar da reforma tributária no Brasil","Pereira, Ricardo A. de Castro, Ferreira, Pedro Cavalcanti","Revista Brasileira de Economia; 64(2); 191-208","Revista Brasileira de Economia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71402010000200007&lang=pt" 
"S0034-71402010000200008-scl","Moving to a consumption-based tax system: a quantitative assessment for Brazil","Santos, Marcelo Rodrigues dos, Pereira, Thiago Neves","Revista Brasileira de Economia; 64(2); 209-228","Revista Brasileira de Economia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71402010000200008&lang=pt" 
"S0034-71402010000200004-scl","","Lima, Luiz Renato, Notini, Hilton Hostalácio, Gomes, Fábio Augusto Reis","Revista Brasileira de Economia; 64(2); 135-160","Revista Brasileira de Economia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71402010000200004&lang=pt" 
"S0718-27242010000100001-chl","Athena in the World of Techne: The Gender Dimension of Technology, Innovation and Entrepreneurship","Ranga, Marina, Etzkowitz, Henry","Journal of technology management &amp; innovation; 5(1); 1-12","Journal of technology management &amp; innovation","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242010000100001&lang=pt" 
"S0718-27242010000100002-chl","Where are All the Female Innovators?: Nurses as Innovators in a Public Sector Innovation Project","Nählinder, Johanna","Journal of technology management &amp; innovation; 5(1); 13-29","Journal of technology management &amp; innovation","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242010000100002&lang=pt" 
"S0718-27242010000100003-chl","Financing Strategies of New Technology-Based Firms: A Comparison of Women-and Men-Owned Firms","Robb, Alicia M, Coleman, Susan","Journal of technology management &amp; innovation; 5(1); 30-50","Journal of technology management &amp; innovation","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242010000100003&lang=pt" 
"S0718-27242010000100004-chl","Academic Entrepreneurship: Gendered Discourses and Ghettos","Fältholm, Ylva, Abrahamsson, Lena, Källhammer, Eva","Journal of technology management &amp; innovation; 5(1); 51-63","Journal of technology management &amp; innovation","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242010000100004&lang=pt" 
"S0718-27242010000100005-chl","Gender Equality in Interface Organizations between Science, Technology and Innovation","Vehviläinen, Marja, Vuolanto, Pia, Ylijoki, Oili-Helena","Journal of technology management &amp; innovation; 5(1); 152-165","Journal of technology management &amp; innovation","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242010000100005&lang=pt" 
"S0718-27242010000100006-chl","We are a Motley Crew: Exploring the Careers of Men and Women Working at the University-Industry Interface","Achatz, Juliane, Fuchs, Stefan, Kleinert, Corinna, Roßmann, Simon","Journal of technology management &amp; innovation; 5(1); 75-84","Journal of technology management &amp; innovation","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242010000100006&lang=pt" 
"S0718-27242010000100007-chl","Women in Hybrid Roles in IT Employment: A Return to &#039;Nimble Fingers&#039;?","Glover, Judith, Guerrier, Yvonne","Journal of technology management &amp; innovation; 5(1); 85-94","Journal of technology management &amp; innovation","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242010000100007&lang=pt" 
"S0718-27242010000100008-chl","&#039;Disappearing Women&#039;: A Study of Women Who Left the UK ICT Sector","Griffiths, Marie, Moore, Karenza","Journal of technology management &amp; innovation; 5(1); 95-107","Journal of technology management &amp; innovation","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242010000100008&lang=pt" 
"S0718-27242010000100009-chl","Implicaciones de Género en la Sociedad de la Información: Un Análisis desde los Determinantes de Uso de Internet en Chile y México","Sánchez Galvis, Martha","Journal of technology management &amp; innovation; 5(1); 108-126","Journal of technology management &amp; innovation","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242010000100009&lang=pt" 
"S0718-27242010000100010-chl","Gendering Excellence in Technological Research: A Comparative European Perspective","Husu, Liisa, Koskinen, Paula","Journal of technology management &amp; innovation; 5(1); 127-139","Journal of technology management &amp; innovation","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242010000100010&lang=pt" 
"S0718-27242010000100011-chl","Mind the Gap: Women in STEM Career Breaks","Mavriplis, Catherine, Heller, Rachelle, Beil, Cheryl, Dam, Kim, Yassinskaya, Natalya, Shaw, Megan, Sorensen, Charlene","Journal of technology management &amp; innovation; 5(1); 140-151","Journal of technology management &amp; innovation","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242010000100011&lang=pt" 
"S0718-27242010000100012-chl","Gender and Technoscience: A Historical Perspective","Abir-Am, Pnina Geraldine","Journal of technology management &amp; innovation; 5(1); 152-165","Journal of technology management &amp; innovation","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242010000100012&lang=pt" 
"S1562-30092010000200004-cub","Peronospora hyoscyami f. sp. tabacina: Variabilidad de la sensibilidad a fungicidas sistémicos. III","Muiño García, Berta Lina, González Guardiola, Yordanka","Fitosanidad; 14(2); 97-101","Fitosanidad","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1562-30092010000200004&lang=pt" 
"S1562-30092010000200005-cub","Evaluación microbiológica in vitro de mezclas de especies de hongos entomopatógenos ingredientes activos de bioplaguicidas cubanos","Elósegui Claro, Orestes, Elizondo Silva, Ana Ibis","Fitosanidad; 14(2); 103-109","Fitosanidad","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1562-30092010000200005&lang=pt" 
"S1562-30092010000200006-cub","Ocurrencia de epizootias causadas por Beauveria bassiana (Bals.) Vuill. en poblaciones de la broca del café (Hypothenemus hampei Ferrar) en las zonas cafetaleras de Cuba","Vázquez Moreno, Luis L, Elósegui Claro, Orestes, Leyva Cardona, Lisbeth, Polanco Aballe, Ángel, Becerra Barrios, Miriam, Monzón, Silvia, Rodríguez Fernández, Ana, Tamayo Rosales, Elizabeth, Toledo Duque de Estrada, Cecilia, Navarro Lantes, Aurelio, García Hernández, Mario","Fitosanidad; 14(2); 111-116","Fitosanidad","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1562-30092010000200006&lang=pt" 
"S1562-30092010000200007-cub","Detección de ß-exotoxina en el sobrenadante de la fermentación y en la suspensión concentrada de un nematicida en desarrollo a base de Bacillus thuringiensis","Baró Robaina, Yamilé, Márquez Gutiérrez, María Elena, Romeu Carballo, Carlos, Ulloa Martín, Yaremis","Fitosanidad; 14(2); 117-120","Fitosanidad","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1562-30092010000200007&lang=pt" 
"S1562-30092010000200008-cub","Detección de ß-exotoxina en el sobrenadante de la fermentación y en la suspensión concentrada de un nematicida en desarrollo a base de Bacillus thuringiensis","Torres Santos, Zenia A, Cruz Velázquez, Mauricio, Fontaine Rodríguez, Yaneysi","Fitosanidad; 14(2); 121-121","Fitosanidad","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1562-30092010000200008&lang=pt" 
"S1562-30092010000200009-cub","Efecto de la temperatura en la virulencia del virus de la mancha anular de la papaya (PRSV-P)","Cabrera Mederos, Dariel, Cruz Martín, Maylin, Portal Villafaña, Orelvis","Fitosanidad; 14(2); 123-125","Fitosanidad","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1562-30092010000200009&lang=pt" 
"S1562-30092010000200010-cub","Los coccinélidos benéficos en Cuba. Historia y actividad entomófaga","Milán Vargas, Ofelia","Fitosanidad; 14(2); 127-135","Fitosanidad","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1562-30092010000200010&lang=pt" 
"S1562-30092010000200001-cub","Catálogo de la entomofauna asociada a almacenes de alimentos en la provincia de Matanzas","Domínguez Umpiérrez, José E, Marrero Artabe, Leonel","Fitosanidad; 14(2); 75-82","Fitosanidad","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1562-30092010000200001&lang=pt" 
"S1562-30092010000200002-cub","Presencia de la roya naranja Puccinia kuehnii (Krüger) Butler en áreas experimentales de caña de azúcar (Sacharum spp. híbrido) de la región central de Cuba","Aday Díaz, Osmany, Barroso Medina, Francisco J, Díaz Mujica, Félix, Martín Tríada, Esther Lilia, Pérez Vicente, Luis, Alfonso Terry, Isabel, Pérez Milián, José, Barroso Melillo, Javier","Fitosanidad; 14(2); 83-89","Fitosanidad","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1562-30092010000200002&lang=pt" 
"S1562-30092010000200003-cub","Determinación de la incidencia diferencial de los descortezadores del género Ips (Coleoptera: Scolytidae: Ipini) a Pinus caribaea Morelet y Pinus tropicalis Morelet en Viñales","López Castilla, René A, Fernández Vera, Antonio, Triguero Isasi, Natividad","Fitosanidad; 14(2); 91-95","Fitosanidad","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1562-30092010000200003&lang=pt" 
"S0213-91112010000300018-spa","El sufrimiento del dolor: cuerpo, ser y sociedad","Porta, Miquel","Gaceta Sanitaria; 24(3); 263-264","Gaceta Sanitaria","Espanhol","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112010000300018&lang=pt" 
"S1405-77432010000200001-mex","Una estructura neurodifusa para modelar la evapotranspiración instantánea en invernaderos","Ramos-Fernández, J.C., López-Morales, V., Lafont, F., Enea, G., Duplaix, J.","Ingeniería, investigación y tecnología; 11(2); 127-139","Ingeniería, investigación y tecnología","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432010000200001&lang=pt" 
"S1405-77432010000200010-mex","El análisis campo-sustancia","Acosta-Flores, J.J.","Ingeniería, investigación y tecnología; 11(2); 247-252","Ingeniería, investigación y tecnología","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432010000200010&lang=pt" 
"S1405-77432010000200002-mex","Calibration of Parallel Manipulators and their Application to Machine Tools. A State of the Art Survey","Hernández-Martínez, E.E., López-Cajún, C.S., Jáuregui-Correa, J.C.","Ingeniería, investigación y tecnología; 11(2); 141-154","Ingeniería, investigación y tecnología","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432010000200002&lang=pt" 
"S1405-77432010000200003-mex","Diseño teórico y simulación de un relevador de sobrecorriente con capacidades dinámicas de ajuste","Conde-Enriquez, A., Vázquez-Martínez, E., Cantú-Gutiérrez, V.P.","Ingeniería, investigación y tecnología; 11(2); 155-165","Ingeniería, investigación y tecnología","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432010000200003&lang=pt" 
"S1405-77432010000200004-mex","La dureza del agua como indicador básico de la presencia de incrustaciones en instalaciones domésticas sanitarias","Julián-Soto, F.","Ingeniería, investigación y tecnología; 11(2); 167-177","Ingeniería, investigación y tecnología","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432010000200004&lang=pt" 
"S1405-77432010000200005-mex","Intensidades máximas de lluvia para diseño hidrológico urbano en la República Mexicana","Campos-Aranda, D.F.","Ingeniería, investigación y tecnología; 11(2); 179-188","Ingeniería, investigación y tecnología","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432010000200005&lang=pt" 
"S1405-77432010000200006-mex","Contaminación armónica producida por cargas no lineales de baja potencia: modelo matemático y casos prácticos","Mora-Barajas, M.A., Bañuelos-Sánchez, P.","Ingeniería, investigación y tecnología; 11(2); 189-198","Ingeniería, investigación y tecnología","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432010000200006&lang=pt" 
"S1405-77432010000200007-mex","Metodología para el modelado del comportamiento mecánico de hueso esponjoso a partir de sus microestructuras","Ramírez-Díaz, E.I., Ortiz-Prado, A., Schouwenaars-Franssens, R., Ruiz-Cervantes, O.","Ingeniería, investigación y tecnología; 11(2); 199-216","Ingeniería, investigación y tecnología","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432010000200007&lang=pt" 
"S1405-77432010000200008-mex","Generic Model to Send Secure Alerts for Utility Companies","Galván-Bobadilla, I., Santos-Domínguez, M., Perez-Díaz, J.A.","Ingeniería, investigación y tecnología; 11(2); 217-231","Ingeniería, investigación y tecnología","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432010000200008&lang=pt" 
"S1405-77432010000200009-mex","Cuantificación de energía de una planta mareomotriz","López-González, J., Hiriart-Le Bert, G., Silva-Casarín, R.","Ingeniería, investigación y tecnología; 11(2); 233-245","Ingeniería, investigación y tecnología","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432010000200009&lang=pt" 
"S0366-69132010000200001-scl","Editorial","","Cerâmica; 56(338); I-I","Cerâmica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132010000200001&lang=pt" 
"S0366-69132010000200011-scl","Avaliação das fases cristalinas de dióxido de titânio suportado em cerâmica vermelha","Saleiro, G. T, Cardoso, S. L, Toledo, R, Holanda, J. N. F","Cerâmica; 56(338); 162-167","Cerâmica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132010000200011&lang=pt" 
"S0366-69132010000200010-scl","Synthesis of coloured ceramic pigments by using chromite and manganese ores mixtures","Aly, M. H, Ismael, I. S, Bondioli, F","Cerâmica; 56(338); 156-161","Cerâmica","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132010000200010&lang=pt" 
"S0366-69132010000200008-scl","Características da sílica coloidal e seus efeitos em concretos refratários","Magliano, M. V. M, Pandolfelli, V. C","Cerâmica; 56(338); 141-147","Cerâmica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132010000200008&lang=pt" 
"S0366-69132010000200007-scl","Adição de cimento de aluminato de cálcio e seus efeitos na hidratação do óxido de magnésio","Salomão, R, Amaral, L. F, Pandolfelli, V. C","Cerâmica; 56(338); 135-140","Cerâmica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132010000200007&lang=pt" 
"S0366-69132010000200006-scl","Processamento e caracterização morfológica do compósito Al2O3-YAG aditivado com nióbia","Cabral, R. F, Prado da Silva, M. H., Louro, L. H. L, Campos, J. B, Costa, C. R. C, Lima, E. S","Cerâmica; 56(338); 129-134","Cerâmica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132010000200006&lang=pt" 
"S0366-69132010000200005-scl","Análise microestrutural, composicional e dureza das cerâmicas indígenas do sítio arqueológico Caninhas, SP","Nakano, F. P, Ribeiro, R. B, Rosa, S. J. L, Bornal, W. G, Queiroz, C. M, Taguchi, S. P","Cerâmica; 56(338); 123-128","Cerâmica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132010000200005&lang=pt" 
