"S1516-35982008000200002-scl","Tratamento de efluentes de carcinicultura por macrófitas aquáticas flutuantes","Henry-Silva, Gustavo Gonzaga, Camargo, Antonio Fernando Monteiro","Revista Brasileira de Zootecnia; 37(2); 181-188","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000200002&lang=pt" 
"S1516-35982008000200016-scl","Desempenho de frangos de corte sob suplementação com ácidos lático, fórmico, acético e fosfórico no alimento ou na água","Viola, Eduardo Spillari, Vieira, Sergio Luiz, Torres, Cibele Araújo, Freitas, Dimitri Moreira de, Berres, Josemar","Revista Brasileira de Zootecnia; 37(2); 296-302","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000200016&lang=pt" 
"S1516-35982008000200017-scl","Formulação com aminoácidos totais ou digestíveis em rações com níveis decrescentes de proteína bruta para frangos de corte de 21 a 42 dias de idade","Viola, Teresa Herr, Ribeiro, Andréa Machado Leal, Beretta Neto, Carlos, Kessler, Alexandre de Mello","Revista Brasileira de Zootecnia; 37(2); 303-310","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000200017&lang=pt" 
"S1516-35982008000200018-scl","Viabilidade econômica, desempenho e características de carcaça de garrotes em confinamento alimentados com dietas contendo silagem de capins tanzânia ou marandu ou silagem de milho","Coan, Rogério Marchiori, Reis, Ricardo Andrade, Resende, Flávio Dutra de, Sampaio, Ricardo Linhares, Schocken-Iturrino, Ruben Pablo, Garcia, Gisela Rojas, Berchielli, Telma Teresinha","Revista Brasileira de Zootecnia; 37(2); 311-318","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000200018&lang=pt" 
"S1516-35982008000200019-scl","Avaliação nutricional da grama-estrela cv. Africana para vacas leiteiras em condições de pastejo","Favoreto, Maurício Gomes, Deresz, Fermino, Fernandes, Alberto Magno, Vieira, Ricardo Augusto Mendonça, Fontes, Carlos Augusto de Alencar","Revista Brasileira de Zootecnia; 37(2); 319-327","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000200019&lang=pt" 
"S1516-35982008000200020-scl","Desempenho, temperatura retal e freqüência respiratória de novilhas leiteiras de três grupos genéticos recebendo dietas com diferentes níveis de fibra","Pereira, José Carlos, Cunha, Daniel de Noronha Figueiredo Vieira da, Cecon, Paulo Roberto, Faria, Elisa de Souza","Revista Brasileira de Zootecnia; 37(2); 328-334","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000200020&lang=pt" 
"S1516-35982008000200021-scl","Influência do tempo de incubação e do tamanho de partículas sobre os teores de compostos indigestíveis em alimentos e fezes bovinas obtidos por procedimentos in situ","Casali, André Oliveira, Detmann, Edenio, Valadares Filho, Sebastião de Campos, Pereira, José Carlos, Henriques, Lara Toledo, Freitas, Samuel Galvão de, Paulino, Mário Fonseca","Revista Brasileira de Zootecnia; 37(2); 335-342","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000200021&lang=pt" 
"S1516-35982008000200022-scl","Desempenho ponderal de novilhas mestiças Holandês × Zebu submetidas a duas estratégias de suplementação mineral","Domingues, Felipe Nogueira, Coelho da Silva, José Fernando, Vásquez, Hernán Maldonado, Vieira, Ricardo Augusto Mendonça, Ferolla, Fernando Silveira, Lista, Fábio Nunes","Revista Brasileira de Zootecnia; 37(2); 343-349","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000200022&lang=pt" 
"S1516-35982008000200023-scl","Características quantitativas e qualitativas da carcaça de novilhas alimentadas com diferentes fontes energéticas em dietas à base de cascas de algodão e de soja","Kazama, icardo, Zeoula, Lúcia Maria, Prado, Ivanor Nunes do, Silva, Daniele Cristina da, Ducatti, Taciana, Matsushita, Makoto","Revista Brasileira de Zootecnia; 37(2); 350-357","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000200023&lang=pt" 
"S1516-35982008000200024-scl","Silagem de cana-de-açúcar comparada a fontes tradicionais de volumosos suplementares no desempenho de vacas de alta produção","Queiroz, Oscar Cezar Muller, Nussio, Luiz Gustavo, Schmidt, Patrick, Ribeiro, José Leonardo, Santos, Mateus Castilho, Zopollatto, Maity","Revista Brasileira de Zootecnia; 37(2); 358-365","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000200024&lang=pt" 
"S1516-35982008000200025-scl","Avaliação de sistemas de produção de caprinos leiteiros na Região Sudeste do Brasil","Gonçalves, André Luigi, Lana, Rogério de Paula, Vieira, Ricardo Augusto Mendonça, Henrique, Douglas Sampaio, Mancio, Antonio Bento, Pereira, José Carlos","Revista Brasileira de Zootecnia; 37(2); 366-376","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000200025&lang=pt" 
"S1678-77572008000100002-scl","Marginal adaptation and performance of bioactive dental restorative materials in deciduous and young permanent teeth","Gjorgievska, Elizabeta, Nicholson, John W., Iljovska, Snezana, Slipper, Ian J.","Journal of Applied Oral Science; 16(1); 1-6","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000100002&lang=pt" 
"S1678-77572008000100012-scl","Response of the periapical tissue of dogs&#039; teeth to the action of citric acid and EDTA","Sperandio, Cristina Berthold, Silveira, Luiz Fernando Machado, Araújo, Lenita Aver de, Martos, Josué, Malshe, Ashwin","Journal of Applied Oral Science; 16(1); 59-63","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000100012&lang=pt" 
"S1678-77572008000100009-scl","Critical analysis of artificial teeth for endodontic teaching","Nassri, Maria Renata Giazzi, Carlik, Jaime, Silva, Camila Roberta Nepomuceno da, Okagawa, Renata Elisa, Lin, Suzy","Journal of Applied Oral Science; 16(1); 43-49","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000100009&lang=pt" 
"S1678-77572008000100011-scl","Preload and torque removal evaluation of three different abutment screws for single standing implant restorations","Stüker, Rafael Augusto, Teixeira, Eduardo Rolim, Beck, João Carlos Pinheiro, Costa, Nilza Pereira da","Journal of Applied Oral Science; 16(1); 55-58","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000100011&lang=pt" 
"S1678-77572008000100014-scl","Root caries in areas with and without fluoridated water at the Southeast region of São Paulo State, Brazil","Rihs, Lilian Berta, Sousa, Maria da Luz Rosário de, Wada, Ronaldo Seichi","Journal of Applied Oral Science; 16(1); 70-74","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000100014&lang=pt" 
"S1678-77572008000100016-scl","Clinical management for epidermolysis bullosa dystrophica","Oliveira, Thais M., Sakai, Vivien T., Candido, Liliani A., Silva, Salete M. B., Machado, Maria Aparecida A. M.","Journal of Applied Oral Science; 16(1); 81-85","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000100016&lang=pt" 
"S1678-77572008000100003-scl","Effect of cervical relining of acrylic resin copings on the accuracy of stone dies obtained using a polyether impression material","Sá, André Tomazini Gomes de, Freitas, César Antunes de, Sá, Fátima Cristina de, Ursi, Wagner José Silva, Simões, Tânia Christina, Freitas, Márcia Furtado Antunes de","Journal of Applied Oral Science; 16(1); 7-11","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000100003&lang=pt" 
"S1678-77572008000100004-scl","Biocompatibility of different intracanal medications in rat bucal submucosa tissue","Semenoff, Tereza Aparecida Delle Vedove, Semenoff Segundo, Alex, Figueiredo, José Antonio Poli de","Journal of Applied Oral Science; 16(1); 12-17","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000100004&lang=pt" 
"S1678-77572008000100005-scl","Use of diagnodent&lt;FONT FACE=Symbol&gt;â &lt;/FONT&gt;for diagnosis of non-cavitated occlusal dentin caries","Costa, Ana Maria, Paula, Lilian Marly de, Bezerra, Ana Cristina Barreto","Journal of Applied Oral Science; 16(1); 18-23","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000100005&lang=pt" 
"S1678-77572008000100006-scl","Comparative sem evaluation of three solvents used in endodontic retreatment: an ex vivo study","Scelza, Miriam F. Zaccaro, Coil, Jeffrey M., Maciel, Ana Carolina de Carvalho, Oliveira, Lílian Rachel L., Scelza, Pantaleo","Journal of Applied Oral Science; 16(1); 24-29","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000100006&lang=pt" 
"S1678-77572008000100007-scl","Comparative analysis of the shrinkage stress of composite resins","Pereira, Rosana Aparecida, Araujo, Paulo Amarante de, Castañeda-Espinosa, Juan Carlos, Mondelli, Rafael Francisco Lia","Journal of Applied Oral Science; 16(1); 30-34","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000100007&lang=pt" 
"S1678-77572008000100008-scl","Effect of light-curing units and activation mode on polymerization shrinkage and shrinkage stress of composite resins","Lopes, Lawrence Gonzaga, Franco, Eduardo Batista, Pereira, José Carlos, Mondelli, Rafael Francisco Lia","Journal of Applied Oral Science; 16(1); 35-42","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000100008&lang=pt" 
"S1678-77572008000100010-scl","Sealing ability of grar MTA AngelusTM, CPM TM and MBPc used as apical plugs","Orosco, Fernando Accorsi, Bramante, Clovis Monteiro, Garcia, Roberto Brandão, Bernadineli, Norberti, Moraes, Ivaldo Gomes de","Journal of Applied Oral Science; 16(1); 50-54","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000100010&lang=pt" 
"S1678-77572008000100013-scl","Correlation between margin fit and microleakage in complete crowns cemented with three luting agents","Rossetti, Paulo Henrique Orlato, Valle, Accacio Lins do, Carvalho, Ricardo Marins de, Goes, Mario Fernando De, Pegoraro, Luiz Fernando","Journal of Applied Oral Science; 16(1); 64-69","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000100013&lang=pt" 
"S1678-77572008000100015-scl","Analysis of the ethical aspects of professional confidentiality in dental practice","Garbin, Cléa Adas Saliba, Garbin, Artênio José Isper, Saliba, Nemre Adas, Lima, Daniela Coelho de, Macedo, Ana Paula Ayala de","Journal of Applied Oral Science; 16(1); 75-80","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000100015&lang=pt" 
"S0102-311X2008000200001-scl","Novos desafios para capacitação tecnológica nacional de vacinas: inovação tecnológica autóctone e transferência de tecnologia","Homma, Akira, Moreira, Mario","Cadernos de Saúde Pública; 24(2); 238-238","Cadernos de Saúde Pública","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000200001&lang=pt" 
"S0102-311X2008000200022-scl","Determinants of early cognitive development: hierarchical analysis of a longitudinal study","Santos, Letícia Marques dos, Santos, Darci Neves dos, Bastos, Ana Cecília Sousa, Assis, Ana Marlúcia Oliveira, Prado, Matildes Silva, Barreto, Mauricio L.","Cadernos de Saúde Pública; 24(2); 427-437","Cadernos de Saúde Pública","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000200022&lang=pt" 
"S0102-311X2008000200027-scl","Alternatives in modeling of body mass index as a continuous response variable and relevance of residual analysis","Fonseca, Maria de Jesus Mendes da, Andreozzi, Valeska Lima, Faerstein, Eduardo, Chor, Dora, Carvalho, Marília Sá","Cadernos de Saúde Pública; 24(2); 473-478","Cadernos de Saúde Pública","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000200027&lang=pt" 
"S0102-311X2008000200026-scl","&quot;Tava morta e revivi&quot;: significado de maternidade para adolescentes com experiência de vida nas ruas","Gontijo, Daniela T., Medeiros, Marcelo","Cadernos de Saúde Pública; 24(2); 469-472","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000200026&lang=pt" 
"S0102-311X2008000200027-spa","Alternatives in modeling of body mass index as a continuous response variable and relevance of residual analysis","Fonseca, Maria de Jesus Mendes da, Andreozzi, Valeska Lima, Faerstein, Eduardo, Chor, Dora, Carvalho, Marília Sá","Cadernos de Saúde Pública; 24(2); 473-478","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000200027&lang=pt" 
"S0102-311X2008000200026-spa","&quot;Tava morta e revivi&quot;: significado de maternidade para adolescentes com experiência de vida nas ruas","Gontijo, Daniela T., Medeiros, Marcelo","Cadernos de Saúde Pública; 24(2); 469-472","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000200026&lang=pt" 
"S0102-311X2008000200001-spa","Novos desafios para capacitação tecnológica nacional de vacinas: inovação tecnológica autóctone e transferência de tecnologia","Homma, Akira, Moreira, Mario","Cadernos de Saúde Pública; 24(2); 238-238","Cadernos de Saúde Pública","Inglês, Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000200001&lang=pt" 
"S0102-311X2008000200024-spa","Mortalidade infantil por causas evitáveis no Brasil: um estudo ecológico no período 2000-2002","Boing, Antonio Fernando, Boing, Alexandra Crispim","Cadernos de Saúde Pública; 24(2); 447-455","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000200024&lang=pt" 
"S0102-311X2008000200023-spa","Confiabilidade das informações das declarações de nascido vivo com registro de defeitos congênitos no Município do Rio de Janeiro, Brasil, 2004","Guerra, Fernando Antônio Ramos, Llerena Jr., Juan Clinton, Gama, Silvana Granado Nogueira da, Cunha, Cynthia Braga da, Theme Filha, Mariza Miranda","Cadernos de Saúde Pública; 24(2); 438-446","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000200023&lang=pt" 
"S0102-311X2008000200022-spa","Determinants of early cognitive development: hierarchical analysis of a longitudinal study","Santos, Letícia Marques dos, Santos, Darci Neves dos, Bastos, Ana Cecília Sousa, Assis, Ana Marlúcia Oliveira, Prado, Matildes Silva, Barreto, Mauricio L.","Cadernos de Saúde Pública; 24(2); 427-437","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000200022&lang=pt" 
"S0102-311X2008000200021-spa","Adaptação transcultural do Female Sexual Function Index","Pacagnella, Rodolfo de Carvalho, Vieira, Elisabeth Meloni, Rodrigues Jr., Oswaldo Martins, Souza, Claudecy de","Cadernos de Saúde Pública; 24(2); 416-426","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000200021&lang=pt" 
"S0102-311X2008000200020-spa","Capacidade funcional e fatores associados em idosos do Sul do Brasil: um estudo de base populacional","Fiedler, Mariarosa Mendes, Peres, Karen Glazer","Cadernos de Saúde Pública; 24(2); 409-415","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000200020&lang=pt" 
"S0102-311X2008000200019-spa","Avaliação do sistema de pontuação para o diagnóstico da tuberculose na infância preconizado pelo Ministério da Saúde, Brasil","Maciel, Ethel Leonor Noia, Dietze, Reynaldo, Silva, Rita Elizabeth Checon de Freitas, Hadad, David Jamil, Struchiner, Claudio Jose","Cadernos de Saúde Pública; 24(2); 402-408","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000200019&lang=pt" 
"S0102-311X2008000200018-spa","Avaliação da aplicação do protocolo de triagem pré-natal para toxoplasmose em Belo Horizonte, Minas Gerais, Brasil: estudo transversal em puérperas de duas maternidades","Carellos, Ericka Viana Machado, Andrade, Gláucia Manzan Queiroz de, Aguiar, Regina Amélia Lopes Pessoa de","Cadernos de Saúde Pública; 24(2); 391-401","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000200018&lang=pt" 
"S0102-311X2008000200017-spa","Avaliação de desempenho do Self-Reporting Questionnaire como instrumento de rastreamento psiquiátrico: um estudo comparativo com o Structured Clinical Interview for DSM-IV-TR","Gonçalves, Daniel Maffasioli, Stein, Airton Tetelbon, Kapczinski, Flavio","Cadernos de Saúde Pública; 24(2); 380-390","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000200017&lang=pt" 
"S0102-311X2008000200016-spa","Utilização de método sorológico como ferramenta diagnóstica para implementação da vigilância e controle da esquistossomose no Município de Holambra, São Paulo, Brasil","Gargioni, Cybele, Silva, Rita Maria da, Thomé, Célia Maria, Quadros, Celma Maria da Silva, Kanamura, Hermínia Yohko","Cadernos de Saúde Pública; 24(2); 373-379","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000200016&lang=pt" 
"S0102-311X2008000200015-spa","Evolução dos acidentes de trânsito em um grande centro urbano, 1991-2000","Oliveira, Zenaide Calazans de, Mota, Eduardo Luiz Andrade, Costa, Maria da Conceição N.","Cadernos de Saúde Pública; 24(2); 364-372","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000200015&lang=pt" 
"S0102-311X2008000200014-spa","Utilização de serviços ambulatoriais de saúde em Pelotas, Rio Grande do Sul, Brasil: alguns fatores relacionados com as consultas médicas acima da média","Dias-da-Costa, Juvenal Soares, Olinto, Maria Teresa Anselmo, Gigante, Denise Petrucci, Menezes, Ana Maria Baptista, Macedo, Silvia, Daltoé, Tiago, Santos, Iná da Silva dos, Fuchs, Sandra Costa","Cadernos de Saúde Pública; 24(2); 353-363","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000200014&lang=pt" 
"S0102-311X2008000200013-spa","Manicômio em circuito: os percursos dos jovens e a internação psiquiátrica","Scisleski, Andrea Cristina Coelho, Maraschin, Cleci, Silva, Rosane Neves da","Cadernos de Saúde Pública; 24(2); 342-352","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000200013&lang=pt" 
"S0102-311X2008000200012-spa","Determinantes nas intoxicações medicamentosas agudas na zona urbana de um município do Sul do Brasil","Margonato, Fabiana Burdini, Thomson, Zuleika, Paoliello, Mônica Maria Bastos","Cadernos de Saúde Pública; 24(2); 333-341","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000200012&lang=pt" 
"S0102-311X2008000200010-spa","The Charlson comorbidity index (CCI) for adjustment of hip fracture mortality in the elderly: analysis of the importance of recording secondary diagnoses","Souza, Rômulo Cristovão de, Pinheiro, Rejane Sobrino, Coeli, Cláudia Medina, Camargo Jr., Kenneth Rochel de","Cadernos de Saúde Pública; 24(2); 315-322","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000200010&lang=pt" 
"S0102-311X2008000200008-spa","Avaliação da cobertura do Serviço Odontológico da Polícia Militar da Bahia em Salvador, Bahia, Brasil","Ribeiro-Sobrinho, Clóvis, Souza, Luís Eugênio Portela Fernandes de, Chaves, Sônia Cristina Lima","Cadernos de Saúde Pública; 24(2); 295-302","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000200008&lang=pt" 
"S0102-311X2008000200007-spa","Fatores associados ao uso de serviço de atenção pré-hospitalar por vítimas de acidentes de trânsito","Ladeira, Roberto Marini, Barreto, Sandhi Maria","Cadernos de Saúde Pública; 24(2); 287-294","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000200007&lang=pt" 
"S0102-311X2008000200006-spa","Autochthonous canine visceral leishmaniasis in a non-endemic area: Bom Sucesso, Minas Gerais State, Brazil","Silva, Marcio Roberto, Marques, Marcos José, Romanha, Alvaro José, Santa-Rosa, Idael Christiano de Almeida, Carneiro, Cláudia M., Reis, Alexandre Barbosa","Cadernos de Saúde Pública; 24(2); 281-286","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000200006&lang=pt" 
"S0034-89102008000100024-spa","Pontes e obstáculos à apropriação de resultados de estudos e pesquisas para a gestão do SUS","","Revista de Saúde Pública; 42(1); 165-167","Revista de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000100024&lang=pt" 
"S0034-89102008000100021-spa","Helmintos em caixas de areia em creches da cidade de Uberlândia, Minas Gerais","Araújo, Núbia da Silva, Rodrigues, Cristiane Teixeira, Cury, Márcia Cristina","Revista de Saúde Pública; 42(1); 150-153","Revista de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000100021&lang=pt" 
"S0034-89102008000100020-spa","Outbreak of persistent cutaneous abscesses due to Mycobacterium chelonae after mesotherapy sessions, Lima, Peru","Munayco, César V, Grijalva, Carlos G, Culqui, Dante R, Bolarte, José L, Suárez-Ognio, Luis A, Quispe, Neyda, Calderon, Roger, Ascencios, Luis, Del Solar, Manuel, Salomón, Martín, Bravo, Francisco, Gotuzzo, Eduardo","Revista de Saúde Pública; 42(1); 146-149","Revista de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000100020&lang=pt" 
"S0034-89102008000100019-spa","Helmet use among motorcyclists: observational study in the city of Mar del Plata, Argentina","Ledesma, Rubén Daniel, Peltzer, Raquel Inés","Revista de Saúde Pública; 42(1); 143-145","Revista de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000100019&lang=pt" 
