"S1020-49892006000600001-spa","El registro internacional de ensayos clínicos","Cuervo, Luis Gabriel, Valdés, América, Clark, María Luisa","Revista Panamericana de Salud Pública; 19(6); 365-370","Revista Panamericana de Salud Pública","Espanhol","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000600001&lang=pt" 
"S0004-27492006000300019-scl","Avaliação do desempenho da tecnologia NeoSoniX TM em cirurgias de catarata","Akaishi, Leonardo, Silva, Rodrigo Vaz de Queiroz","Arquivos Brasileiros de Oftalmologia; 69(3); 389-393","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000300019&lang=pt" 
"S0004-27492006000300012-scl","Facoemulsificação e utilização de lentes intra-oculares em portadores de hanseníase: estudo caso-controle","Dias, Rodrigo José Nunes, Maakaroun, Mônica Jeha, Castro, Aldemar Vilela de","Arquivos Brasileiros de Oftalmologia; 69(3); 345-348","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000300012&lang=pt" 
"S0004-27492006000300008-scl","Análise da camada de fibras nervosas da retina em usuários crônicos do tabaco e álcool","Lima, Rita de Cássia Ramos de, Carvalho, Fernando, Campos, Silvio de Biase Siqueira, Dantas, Hellmann","Arquivos Brasileiros de Oftalmologia; 69(3); 323-325","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000300008&lang=pt" 
"S0004-27492006000300005-scl","Use of amniotic membrane in trabeculectomy for the treatment of glaucoma: a pilot study","Eliezer, Ricardo Nunes, Kasahara, Niro, Caixeta-Umbelino, Cristiano, Pinheiro, Renato Kingleufus, Mandia Junior, Carmo, Malta, Roberto Freire Santiago","Arquivos Brasileiros de Oftalmologia; 69(3); 309-312","Arquivos Brasileiros de Oftalmologia","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000300005&lang=pt" 
"S0004-27492006000300004-scl","Implantes de polietileno gel e poroso em cavidade anoftálmica de coelhos","Ferraz, Lucieni Cristina Barbarini, Schellini, Silvana Artioli, Wludarski, Sheila Lordelo, Padovani, Carlos Roberto","Arquivos Brasileiros de Oftalmologia; 69(3); 305-308","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000300004&lang=pt" 
"S0004-27492006000300007-scl","Avaliação do filme lacrimal de pacientes com distonia facial durante tratamento com toxina botulínica tipo A","Costa, Patricia Grativol, Cardoso, Ivana Pereira, Saraiva, Fabio Petersen, Raiza, Ana Carolina Pasquini, Tanaka, Lílian Keiko, Matayoshi, Suzana","Arquivos Brasileiros de Oftalmologia; 69(3); 319-322","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000300007&lang=pt" 
"S0004-27492006000300011-scl","Uso de C3F8 no descolamento da membrana de Descemet pós-facectomia","Lucena, Abrahão da Rocha, Lucena, David da Rocha, Macedo, Emília Lucena, Ferreira, Juliana de Lucena Martins, Lucena, Aristóteles Rolim de","Arquivos Brasileiros de Oftalmologia; 69(3); 339-343","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000300011&lang=pt" 
"S0004-27492006000300010-scl","Lacrimal excretory system sequelae in patients treated for leishmaniasis","Hoyama, Erika, Schellini, Silvana Artioli, Stolf, Hamilton Ometo, Nakajima, Vitor","Arquivos Brasileiros de Oftalmologia; 69(3); 333-337","Arquivos Brasileiros de Oftalmologia","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000300010&lang=pt" 
"S0004-27492006000300018-scl","A relação entre o comprimento dos processos ciliares medidos pela biomicroscopia ultra-sônica e a duração, localização e gravidade das uveítes","Costa, Daniella Socci da, Lowder, Careen, Moraes Junior, Haroldo Vieira de, Oréfice, Fernando","Arquivos Brasileiros de Oftalmologia; 69(3); 383-388","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000300018&lang=pt" 
"S0004-27492006000300014-scl","Incisões relaxantes limbares durante a cirurgia de catarata: resultados após seguimento de um ano","Arraes, João Carlos, Cunha, Fernando, Arraes, Tatiana Azevedo, Cavalvanti, Ronald, Ventura, Marcelo","Arquivos Brasileiros de Oftalmologia; 69(3); 361-364","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000300014&lang=pt" 
"S0004-27492006000300017-scl","Avaliação do olho seco no pré e pós-operatório da blefaroplastia","Lima, Carlos Gustavo de Melo Gonçalves de, Siqueira, Giordano Bruno, Cardoso, Isabel Habeyche, Sant&#039;Anna, Ana Estela Besteti, Osaki, Midori Hentona","Arquivos Brasileiros de Oftalmologia; 69(3); 377-382","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000300017&lang=pt" 
"S0004-27492006000300020-scl","Secondary glaucoma associated with bilateral Aspergillus niger endophthalmitis in an HIV-positive patient: case report","Paula, Jayter Silva, Bryk Junior, Agostinho, Lauretti Filho, Argemiro, Romão, Erasmo","Arquivos Brasileiros de Oftalmologia; 69(3); 395-397","Arquivos Brasileiros de Oftalmologia","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000300020&lang=pt" 
"S0004-27492006000300021-scl","Microscopia confocal in vivo no diagnóstico de ceratite fúngica: relato de caso","Victor, Gustavo, Alves, Milton Ruiz, Nosé, Walton","Arquivos Brasileiros de Oftalmologia; 69(3); 399-402","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000300021&lang=pt" 
"S0004-27492006000300025-scl","Avulsão traumática do nervo óptico por projétil de arma de fogo de grosso calibre: relato de caso","Tárcia, Rogério de Almeida","Arquivos Brasileiros de Oftalmologia; 69(3); 417-420","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000300025&lang=pt" 
"S0004-27492006000300026-scl","Linfoma de células da zona do manto em anexos oculares: relato de caso","Albuquerque, Anna Paula Lemos de, Aguni, Jonathan Seiji, Correia, Renato José Bett, Vegini, Franciele, Souza, André Dalsasso Borges de","Arquivos Brasileiros de Oftalmologia; 69(3); 421-425","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000300026&lang=pt" 
"S0004-27492006000300033-scl","Errata","","Arquivos Brasileiros de Oftalmologia; 69(3); 453-453","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000300033&lang=pt" 
"S0004-27492006000300024-scl","Progressive subretinal fibrosis and multifocal granulomatous chorioretinitis","Amaro, Miguel Hage, Muccioli, Cristina, Motta, Mario Martins dos Santos","Arquivos Brasileiros de Oftalmologia; 69(3); 413-415","Arquivos Brasileiros de Oftalmologia","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000300024&lang=pt" 
"S0004-27492006000300002-scl","Correlation between genotype and phenotype in primary open angle glaucoma of Brazilian families with mutations in exon 3 of the TIGR/MYOC gene","Povoa, Cristine Araújo, Malta, Roberto Freire Santiago, Rezende, Mariana de Moraes, Melo, Karla Fabiana Santana de, Giannella-Neto, Daniel","Arquivos Brasileiros de Oftalmologia; 69(3); 289-297","Arquivos Brasileiros de Oftalmologia","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000300002&lang=pt" 
"S0004-27492006000300003-scl","Effect of electroacupuncture to prevent selenite-induced cataract in Wistar rats","Cariello, Angelino Julio, Casanova, Fábio Henrique, Lima Filho, Acácio Alves de Souza, Juliano, Yara, Tabosa, Angela","Arquivos Brasileiros de Oftalmologia; 69(3); 299-303","Arquivos Brasileiros de Oftalmologia","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000300003&lang=pt" 
"S0004-27492006000300006-scl","Relação entre a espessura corneana e a gravidade de defeito de campo visual no glaucoma primário de ângulo aberto","Meirelles, Sergio Henrique Sampaio, Álvares, Riani Morelo, Botelho, Priscilla Barbuto, Morais, Fábio Barreto, Moreira, Pedro Bertino, Villela, Ana Carolina de Magalhães","Arquivos Brasileiros de Oftalmologia; 69(3); 313-317","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000300006&lang=pt" 
"S0004-27492006000300009-scl","Aderência in vitro do Staphylococcus epidermidis e da Pseudomonas alcaligenes em lentes intra-oculares","Gus, Patrícia Ioschpe, Melamed, Jacobo, Barth, Afonso, Sudhaus, Berno Dieter, Quinto, Guilherme, Matos, Guilherme Herrmann, Bayer, Marcia Cristina","Arquivos Brasileiros de Oftalmologia; 69(3); 327-331","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000300009&lang=pt" 
"S0004-27492006000300013-scl","Comparação da função visual e do índice de qualidade de vida com uso de óculos ou de lente de contato progressiva","Sant&#039;Anna, Neusa Vidal, Schor, Paulo, Lipener, César, Uras, Ricardo","Arquivos Brasileiros de Oftalmologia; 69(3); 349-359","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000300013&lang=pt" 
"S0004-27492006000300016-scl","Incidência de opacificação de cápsula posterior em pacientes submetidos à facoemulsificação e implante de lentes intra-oculares acrílicas hidrofílicas expansíveis","Medeiros, Hilton Arcoverde Gonçalves de, Ávila, Marcos, Santos, Procópio Miguel dos","Arquivos Brasileiros de Oftalmologia; 69(3); 371-375","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000300016&lang=pt" 
"S0004-27492006000300023-scl","Uso de mitomicina C em neoplasia intra-epitelial córneo-conjuntival: modalidades de abordagem - relato de casos","Figueirêdo, Régis Santana de, Figueirêdo, Eugênio Santana de","Arquivos Brasileiros de Oftalmologia; 69(3); 407-411","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000300023&lang=pt" 
"S0004-27492006000300032-scl","Degeneração marginal pelúcida da córnea: diagnóstico e tratamento","Mérula, Rafael Vidal, Trindade, Fernando Cançado","Arquivos Brasileiros de Oftalmologia; 69(3); 447-453","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000300032&lang=pt" 
"S0004-27492006000300015-scl","Prevalência de astigmatismo refracional e sua relação com a acuidade visual de resolução em crianças de 2 a 36 meses","Lipener, César, Munoz, Emilio de Haro, Moreira, José Belmiro de Castro, Berezovsky, Adriana, Salomão, Solange Rios, Ventura, Dora Fix","Arquivos Brasileiros de Oftalmologia; 69(3); 365-370","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000300015&lang=pt" 
"S0004-27302006000300025-scl","Distribution of HOMA-IR in Brazilian subjects with different body mass indexes","Ghiringhello, Maria T., Vieira, José Gilberto H., Tachibana, Teresinha T., Ferrer, Cláudia, Maciel, Rui M.B., Amioka, Patrícia H.C., Hauache, Omar M., Oliveira, Cláudia H.M.C. de, Khawali, Cristina, Reis, André F.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(3); 573-574","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000300025&lang=pt" 
"S0004-27302006000300024-scl","Carcinoma de paratiróide: resposta","Vieira, José Gilberto H.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(3); 572-572","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000300024&lang=pt" 
"S0004-27302006000300023-scl","Sobre o carcinoma de paratiróide","Montenegro, Fábio L. de M.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(3); 571-571","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000300023&lang=pt" 
"S0004-27302006000300022-scl","Avaliação dos níveis de prolactina sérica: é necessário repouso antes da coleta?","Vieira, José Gilberto H., Oliveira, Juliana H., Tachibana, Teresinha, Maciel, Rui M.B., Hauache, Omar M.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(3); 569-570","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000300022&lang=pt" 
"S0004-27302006000300002-scl","TSH de alto peso molecular ou &quot;macro TSH&quot;: importância do diagnóstico","Carvalho, Denise P.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(3); 412-414","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000300002&lang=pt" 
"S0004-27302006000300001-scl","Síndrome metabólica: mito ou realidade?","Geloneze, Bruno","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(3); 409-411","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000300001&lang=pt" 
"S0004-27302006000300012-scl","Crescimento e composição corporal de crianças com diabetes mellitus tipo 1","Paulino, Maria F.V.M., Lemos-Marini, Sofia H.V. de, Guerra-Júnior, Gil, Minicucci, Walter José, Mendes, Carolina Taddeo, Morcillo, André Moreno","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(3); 490-498","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000300012&lang=pt" 
"S0004-27302006000300011-scl","Perfil lipídico de pacientes com alto risco para eventos cardiovasculares na prática clínica diária","Moreira, Rodrigo O., Santos, Raul D., Martinez, Lilton, Saldanha, Fabiana C., Pimenta, Jara Lucia A.C., Feijoo, Josefina, Jahnke, Natalie, Mangile, Otávio C., Kupfer, Rosane","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(3); 481-489","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000300011&lang=pt" 
"S0004-27302006000300010-scl","Avaliação da microalbuminúria em indivíduos não diabéticos","Corrêa, Fernanda H.S., Nogueira, Verônica G., Clemente, Eliete L.S., Bevilácqua, Maria de F., Gomes, Marília de Brito","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(3); 472-480","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000300010&lang=pt" 
"S0004-27302006000300009-scl","Visceral obesity is associated with higher urinary albumin excretion levels in normoalbuminuric type 2 diabetic patients","Pecis, Miriam, Zaslavsky, Lérida M.A., Mallmann, Fabrício B., Pante, Larissa, Krahe, Ana L.D., Stringhari, Fernanda F., Canani, Luis H.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(3); 466-471","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000300009&lang=pt" 
"S0004-27302006000300008-scl","Prevalência de síndrome metabólica em uma área rural do semi-árido baiano","Oliveira, Ernesto P. de, Souza, Mirabeau Levi A. de, Lima, Maria das Dores A. de","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(3); 456-465","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000300008&lang=pt" 
"S0004-27302006000300005-scl","Distribuição e freqüência de alelos e haplotipos HLA em brasileiros com diabetes melito tipo 1","Alves, Crésio, Meyer, Isadora, Vieira, Nara, Toralles, Maria Betânia P., LeMaire, Denise","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(3); 436-444","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000300005&lang=pt" 
"S0004-27302006000300006-scl","Valores inesperadamente elevados de TSH: a presença de formas de alto peso molecular (&quot;macro TSH&quot;) deve ser investigada","Vieira, José Gilberto H., Maciel, Rui M.B., Hauache, Omar M., Nishida, Sônia K., Boelter, Dalva M.G., Pinheiro, Maria F.M.C.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(3); 445-449","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000300006&lang=pt" 
"S0004-27302006000300014-scl","Efeitos da terapia estrogênica transdérmica isolada ou associada à progesterona micronizada nos fatores de coagulação em mulheres menopausadas com e sem sobrepeso","Farias, Marilea de, Cruz, Lusanere, Clapauch, Ruth, Siqueira, Claudio","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(3); 505-514","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000300014&lang=pt" 
"S0004-27302006000300016-scl","Avaliação clínica e da função muscular em pacientes com hipotireoidismo subclínico","Reuters, Vaneska Spinelli, Buescu, Alexandru, Reis, Fabiola A. Aarão, Almeida, Cloyra Paiva, Teixeira, Patrícia F. dos S., Costa, Antônio J. Leal, Wagman, Márcia Branco, Ferreira, Márcia Martins, Castro, Carmen Lucia N. de, Vaisman, Mario","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(3); 523-531","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000300016&lang=pt" 
"S0004-27302006000300018-scl","Performance de glicosímetro utilizado no automonitoramento glicêmico de portadores de diabetes mellitus tipo 1","Mira, Giane Sprada, Candido, Lys Mary Bileski, Yale, Jean François","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(3); 541-549","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000300018&lang=pt" 
"S0004-27302006000300020-scl","Aneurisma gigante de carótida interna simulando macroadenoma de hipófise","Borges, Fabiano Zaidan, Ferreira, Beatriz P., Resende, Elisabete A.M.R., Neto, Ezequiel N., Borges, Wilson A.A., Oliveira, Ricardo S.M., Borges, Maria de Fátima","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(3); 558-563","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000300020&lang=pt" 
"S0004-27302006000300021-scl","Beribéri pós bypass gástrico: uma complicação não tão rara. Relato de dois casos e revisão da literatura","Alves, Lilian F.A., Gonçalves, Ricardo M., Cordeiro, Giovana V., Lauria, Márcio W., Ramos, Adauto V.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(3); 564-568","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000300021&lang=pt" 
"S0004-27302006000300026-scl","Erratum","","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(3); 574-574","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000300026&lang=pt" 
"S0004-27302006000300007-scl","Parâmetros antropométricos e síndrome metabólica em diabetes tipo 2","Castro, Simone Henriques de, Mato, Haroldo José de, Gomes, Marilia de Brito","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(3); 450-455","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000300007&lang=pt" 
"S0004-27302006000300003-scl","Associação entre carboidratos da dieta habitual e diabetes mellitus tipo 2: evidências epidemiológicas","Sartorelli, Daniela S., Cardoso, Marly A.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(3); 415-426","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000300003&lang=pt" 
"S0004-27302006000300004-scl","Amplificação de mRNA de tireoglobulina no sangue de pacientes com carcinoma diferenciado da tireóide: qual o seu verdadeiro significado?","Coelho, Sabrina Mendes, Vaisman, Mário, Carvalho, Denise Pires de","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(3); 427-435","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000300004&lang=pt" 
"S0004-27302006000300013-scl","Perfil lipídico em crianças obesas: efeitos de dieta hipocalórica e atividade física aeróbica","Parente, Erika B., Guazzelli, Isabel, Ribeiro, Maurício M., Silva, Alexandre G., Halpern, Alfredo, Villares, Sandra M.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(3); 499-504","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000300013&lang=pt" 
"S0004-27302006000300015-scl","Estudo da freqüência de cárie e fatores associados no diabetes mellitus tipo 1","Amaral, Fábio M. Franco do, Ramos, Patrícia G. de A., Ferreira, Sandra Roberta G.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(3); 515-522","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000300015&lang=pt" 
"S0004-27302006000300017-scl","A administração de nandrolona não promove hipertrofia do músculo sóleo em ratos","Cunha, Tatiana S., Tanno, Ana Paula, Marcondes, Fernanda K., Perez, Sérgio E.A., Selistre-Araújo, Heloisa S.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(3); 532-540","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000300017&lang=pt" 
"S0004-27302006000300019-scl","Câncer diferenciado da tiróide de baixo risco: revisão do estado atual da literatura e proposta de conduta","Ward, Laura S., Marrone, Marilia, Camargo, Rosalinda Y., Watanabe, Tomoko, Tincani, Alfio J., Matos, Patricia S., Assumpção, Ligia V.M., Tomimori, Eduardo, Kulcsar, Marco Aurélio, Nunes, Maria Tereza, Nogueira, Célia R., Kimura, Edna T.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(3); 550-557","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000300019&lang=pt" 
