"S0138-600X2014000200016-cub","Las embarazadas de mayor edad en el mundo","Lugones Botell, Miguel, Ramírez Bermúdez, Marieta, Sarduy Nápoles, Miguel","Revista Cubana de Obstetricia y Ginecología; 40(2); 293-298","Revista Cubana de Obstetricia y Ginecología","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2014000200016&lang=pt" 
"S0138-600X2014000200007-cub","Caracterización de la terminación voluntaria del embarazo en adolescentes","Fernández Borbón, Hugo, Gerez Mena, Suraima, Ramírez Pérez, Noelvis, Pineda Bouzón, Anyelina","Revista Cubana de Obstetricia y Ginecología; 40(2); 197-205","Revista Cubana de Obstetricia y Ginecología","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2014000200007&lang=pt" 
"S0138-600X2014000200006-cub","Calidad de vida en la paciente epiléptica de edad mediana","Canciano Chirino, Ernesto, Valdés Busquet, Sunaidy, Vásquez Calvo, Nairin, Fabré Navarrete, Rosa Aurelia","Revista Cubana de Obstetricia y Ginecología; 40(2); 187-196","Revista Cubana de Obstetricia y Ginecología","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2014000200006&lang=pt" 
"S0138-600X2014000200005-cub","Manejo terapeútico de algunas arritmias fetales","Nodarse Rodríguez, Alfredo, Román Rubio, Pedro, Peña Abreu, Ramón, Pérez Torga, Ernesto","Revista Cubana de Obstetricia y Ginecología; 40(2); 175-186","Revista Cubana de Obstetricia y Ginecología","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2014000200005&lang=pt" 
"S0138-600X2014000200004-cub","Caracterización de la hipertensión inducida por el embarazo","Álvarez Ponce, Vivian Asunción, Alonso Uría, Rosa María, Muñiz Rizo, Milagros, Martínez Murguía, Josefina","Revista Cubana de Obstetricia y Ginecología; 40(2); 165-174","Revista Cubana de Obstetricia y Ginecología","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2014000200004&lang=pt" 
"S0325-75412014000200008-arg","Evaluación de las tarjetas AST-YSO1 del sistema Vitek 2 para determinar la sensibilidad a antifúngicos de levaduras del género Candida","Ochiuzzi, María E, Arechavala, Alicia, Guelfand, Liliana, Maldonado, Ivana, Soloaga, Rolando","Revista argentina de microbiología; 46(2); 111-118","Revista argentina de microbiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412014000200008&lang=pt" 
"S0325-75412014000200009-arg","Detection of Mycoplasma canadense and Mycoplasma californicum in dairy cattle from Argentina","Tamiozzo, Pablo J, Estanguet, Abel A, Maito, Julia, Tirante, Liliana, Pol, Martin, Giraudo, José A","Revista argentina de microbiología; 46(2); 119-121","Revista argentina de microbiología","Inglês","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412014000200009&lang=pt" 
"S0325-75412014000200004-arg","Vigilancia de la equinococosis quística en perros y niños en la provincia de Río Negro, Argentina","Larrieu, Edmundo, Seleiman, Marcos, Herrero, Eduardo, Mujica, Guillermo, Labanchi, José Luis, Araya, Daniel, Grizmado, Claudia, Sepúlveda, Luis, Calabro, Arnoldo, Talmón, Gabriel, Crowley, Pablo, Albarracín, Silvina, Arezo, Marcos, Volpe, Marcela, Ávila, Agustín, Pérez, Alicia, Uchiumi, Leonardo, Salvitti, Juan Carlos, Santillan, Graciela","Revista argentina de microbiología; 46(2); 91-97","Revista argentina de microbiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412014000200004&lang=pt" 
"S0325-75412014000200005-arg","Utilidad de la espectrometría de masas MALDI-TOF en la identificación de bacterias anaerobias","Zárate, Mariela S, Romano, Vanesa, Nievas, Jimena, Smayevsky, Jorgelina","Revista argentina de microbiología; 46(2); 98-102","Revista argentina de microbiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412014000200005&lang=pt" 
"S0325-75412014000200006-arg","Hemolytic uremic syndrome with mild renal involvement due to Shiga toxin-producing Escherichia coli (STEC) O145 strain","Pérez, Lucía, Apezteguía, Lucía, Piñeyrúa, Cecilia, Dabezies, Agustín, Bianco, María N, Schelotto, Felipe, Varela, Gustavo","Revista argentina de microbiología; 46(2); 103-106","Revista argentina de microbiología","Inglês","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412014000200006&lang=pt" 
"S0325-75412014000200007-arg","Evaluación del sistema Vitek 2 para la identificación de las principales especies de levaduras del género Candida","Ochiuzzi, María E, Cataldi, Silvana, Guelfand, Liliana, Maldonado, Ivana, Arechavala, Alicia","Revista argentina de microbiología; 46(2); 107-110","Revista argentina de microbiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412014000200007&lang=pt" 
"S0325-75412014000200001-arg","Bienestar animal y el uso de animales de laboratorio en la experimentación científica","Jar, Ana M","Revista argentina de microbiología; 46(2); 77-79","Revista argentina de microbiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412014000200001&lang=pt" 
"S0325-75412014000200002-arg","Diagnóstico de situación de la equinococosis quística en heces dispersas en las zonas de Quebrada y Puna, provincia de Jujuy, Argentina","Frison de Costas, Silvia, Riveros Matas, Norma, Ricoy, Gerardo, Sosa, Sonia, Santillan, Graciela","Revista argentina de microbiología; 46(2); 80-84","Revista argentina de microbiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412014000200002&lang=pt" 
"S0325-75412014000200003-arg","Seroprevalence and major antigens recognized by sera from Trypanosoma cruzi-infected dogs from Jalisco, México","Martínez, Ignacio, Martínez-Ibarra, Alejandro, Arce-Fonseca, Minerva, Rodríguez-Morales, Olivia, Pérez-Morales, Deyanira, Reyes López, Pedro A, Espinoza, Bertha","Revista argentina de microbiología; 46(2); 85-90","Revista argentina de microbiología","Inglês","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412014000200003&lang=pt" 
"S0325-75412014000200013-arg","Optimization of laccase production by two strains of Ganoderma lucidum using phenolic and metallic inducers","Kuhar, Francisco, Papinutti, Leandro","Revista argentina de microbiología; 46(2); 144-149","Revista argentina de microbiología","Inglês","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412014000200013&lang=pt" 
"S0325-75412014000200012-arg","Capacidad micotrófica y eficiencia de consorcios con hongos micorrícicos nativos de suelos de la provincia de Buenos Aires con manejo contrastante","Thougnon Islas, Andrea J, Eyherabide, Mercedes, Echeverría, Hernán E, Sainz Rozas, Hernán R, Covacevich, Fernanda","Revista argentina de microbiología; 46(2); 133-143","Revista argentina de microbiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412014000200012&lang=pt" 
"S0325-75412014000200011-arg","Supervivencia de VTEC O157 y no-O157 en agua de bebederos y materia fecal de bovinos","Polifroni, Rosana, Etcheverría, Analía I, Arroyo, Guillermo H, Padola, Nora L","Revista argentina de microbiología; 46(2); 126-132","Revista argentina de microbiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412014000200011&lang=pt" 
"S0325-75412014000200010-arg","Caracterización de cepas de Escherichia coli enteropatogénico (EPEC) aisladas durante el proceso de faena de pollos","Alonso, Mónica Z, Sanz, Marcelo E, Padola, Nora L, Lucchesi, Paula M.A","Revista argentina de microbiología; 46(2); 122-125","Revista argentina de microbiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412014000200010&lang=pt" 
"S0325-75412014000200015-arg","Lichtheimia sp. en un paciente inmunocomprometido","Carnovale, Susana, López Daneri, Gabriela","Revista argentina de microbiología; 46(2); 161-162","Revista argentina de microbiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412014000200015&lang=pt" 
"S0325-75412014000200014-arg","Cuantificación y evaluación de la estacionalidad de elementos parasitarios en ambientes acuáticos recreativos de la provincia de Salta, Argentina","Gutiérrez Cacciabue, Dolores, Juárez, María M, Poma, Hugo R, Garcé, Beatriz, Rajal, Verónica B","Revista argentina de microbiología; 46(2); 150-160","Revista argentina de microbiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412014000200014&lang=pt" 
"S0255-69522014000100005-ven","SOFTWARE PARA EL CÁLCULO DE LA VELOCIDAD DE DETERIORO DE LOS HORMIGONES SOMETIDOS A CARBONATACIÓN","Roa-Rodriguez, G., Aperador, W., Vera, Rosa","Revista Latinoamericana de Metalurgia y Materiales; 34(1); 45-54","Revista Latinoamericana de Metalurgia y Materiales","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0255-69522014000100005&lang=pt" 
"S0255-69522014000100004-ven","COMPARACIÓN DE MODELOS DINÁMICOS DEL COMPORTAMIENTO DE UN MATERIAL ELASTOMÉRICO BAJO TASAS DE DEFORMACIÓN MEDIAS","Ramírez, Andrés Felipe, Muñoz, Luis Ernesto","Revista Latinoamericana de Metalurgia y Materiales; 34(1); 39-44","Revista Latinoamericana de Metalurgia y Materiales","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0255-69522014000100004&lang=pt" 
"S0255-69522014000100007-ven","EFECTO DE LA TEMPERATURA DE CALCINACIÓN EN CATALIZADORES NiMo/Zn-HIDROXIAPATITAS EN LA REACCIÓN DE HIDRODESULFURIZACIÓN DE TIOFENO","Linares, Carlos F., Figueredo, Edith, Peraza, Domingo, González, Gema, Ocanto, Freddy","Revista Latinoamericana de Metalurgia y Materiales; 34(1); 66-75","Revista Latinoamericana de Metalurgia y Materiales","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0255-69522014000100007&lang=pt" 
"S0255-69522014000100006-ven","OPTIMIZACIÓN DE SOLDADURA POR FRICCIÓN-AGITACIÓN DE LA ALEACIÓN DE ALUMINIO AA 6261-T5 MEDIANTE APLICACIÓN DE METODOLOGÍA DE SUPERFICIE DE RESPUESTA","Urbano, Lucas O., Gordillo, Marisol, Franco, Fernand","Revista Latinoamericana de Metalurgia y Materiales; 34(1); 55-65","Revista Latinoamericana de Metalurgia y Materiales","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0255-69522014000100006&lang=pt" 
"S0255-69522014000100001-ven","","Müller, Alejandro","Revista Latinoamericana de Metalurgia y Materiales; 34(1); 1-1","Revista Latinoamericana de Metalurgia y Materiales","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0255-69522014000100001&lang=pt" 
"S0255-69522014000100003-ven","LATTICE PARAMETER VALUES AND PHASE TRANSITIONS FOR THE Cu2-II-IV-S4(Se4) (II=Mn, Fe, Co; IV=Si, Ge, Sn) MAGNETIC SEMICONDUCTOR COMPOUNDS","Quintero, Miguel, Moreno, Ekadink, Alvarez, Silvana, Marquina, Jesús, Rincón, Carlos, Quintero, Eugenio, Grima, Pedro, Heano, José-Antonio, Macías, Mario Alberto","Revista Latinoamericana de Metalurgia y Materiales; 34(1); 28-38","Revista Latinoamericana de Metalurgia y Materiales","Inglês","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0255-69522014000100003&lang=pt" 
"S0255-69522014000100002-ven","CONSOLIDACIÓN DE MATERIALES CERÁMICOS POR GELIFICACIÓN DE POLISACÁRIDOS","Nieto, M. Isabel, Santacruz, Isabel, Moreno, Rodrigo","Revista Latinoamericana de Metalurgia y Materiales; 34(1); 02-27","Revista Latinoamericana de Metalurgia y Materiales","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0255-69522014000100002&lang=pt" 
"S0255-69522014000100009-ven","PRESSURE DEPENDENCE OF RAMAN-ACTIVE MODE FREQUENCIES IN SULVANITE Cu3NbS4 TERNARY COMPOUND","Salas, Menjamin, Grima-Gallardo, Pedro, Power, Chrystian, Quintero, Miguel, Soto, Miguel, Briceño, José M., Romero, Hector","Revista Latinoamericana de Metalurgia y Materiales; 34(1); 86-91","Revista Latinoamericana de Metalurgia y Materiales","Inglês","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0255-69522014000100009&lang=pt" 
"S0255-69522014000100008-ven","EVALUACIÓN DE LA RESISTENCIA A LA CORROSIÓN POR CO2 DE NUEVOS ACEROS DE BAJO CROMO UTILIZADOS EN TUBULARES DE POZO MEDIANTE TÉCNICAS ELECTROQUÍMICAS","Escalante, Mariana, Ochoa, Nathalie, Sequera, Carlos, Jaspe, Jaysmlen","Revista Latinoamericana de Metalurgia y Materiales; 34(1); 76-85","Revista Latinoamericana de Metalurgia y Materiales","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0255-69522014000100008&lang=pt" 
"S0255-69522014000100016-ven","NMR STUDY OF THE MICROSTRUCTURE OF METHYL-N-HEXADECYL ITACONATE WITH STYRENE COPOLYMERS","López-Carrasquero, Francisco, Koteich-Khatib, Sonia, Bahsas, Alí, Dugarte, Nahir, Rangel- Rangel, Elizabeth, Fernández, Álvaro","Revista Latinoamericana de Metalurgia y Materiales; 34(1); 148-157","Revista Latinoamericana de Metalurgia y Materiales","Inglês","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0255-69522014000100016&lang=pt" 
"S0255-69522014000100017-ven","ESTUDIO DE MEZCLAS DE POLI (ÁCIDO LÁCTICO) CON POLIPROPILENO Y NANOCOMPUESTOS CON MONTMORILLONITA","Rosales, Carmen, Sabino, Marcos, Perera, Rosestela, Rojas, Héctor, Romero, Numalbert","Revista Latinoamericana de Metalurgia y Materiales; 34(1); 158-171","Revista Latinoamericana de Metalurgia y Materiales","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0255-69522014000100017&lang=pt" 
"S0255-69522014000100014-ven","STUDY OF THE MAGNETIC PROPERTIES OF THE PB-HEXAFERRITE OBTAINED AS A SINGLE PHASE BY TWO METHODS OF PREPARATION","Guerrero-Serrano, A.L., Mirabal-García, M., Palomares-Sánchez, S.A., Martínez-Mendoza, J.R.","Revista Latinoamericana de Metalurgia y Materiales; 34(1); 136-141","Revista Latinoamericana de Metalurgia y Materiales","Inglês","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0255-69522014000100014&lang=pt" 
"S0255-69522014000100015-ven","VARIATION OF MAGNETISM OF Cr1-XGaXN DUE TO THE PRESSURE: A DFT STUDY","Báez Cruz, Ricardo E., Díaz F, Jhon H., Espitia R, Miguel J.","Revista Latinoamericana de Metalurgia y Materiales; 34(1); 142-147","Revista Latinoamericana de Metalurgia y Materiales","Inglês","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0255-69522014000100015&lang=pt" 
"S0255-69522014000100012-ven","RESISTENCIA A LA CORROSIÓN DE RECUBRIMIENTOS DE CrN SOBRE SUSTRATOS DE ACERO MEDIANTE EIE","Torres, Magda, Ascolani, Hugo, Olaya, Jairo","Revista Latinoamericana de Metalurgia y Materiales; 34(1); 107-117","Revista Latinoamericana de Metalurgia y Materiales","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0255-69522014000100012&lang=pt" 
"S0255-69522014000100013-ven","INFLUENCIA DE LA DEGRADACIÓN DURANTE EL PROCESADO EN LAS PROPIEDADES REOLÓGICAS, TÉRMICAS Y DE TRACCIÓN DE COMPUESTOS DE POLI(ÁCIDO LÁCTICO)","Rojas, Héctor, Rosales, Carmen, González, Carolina, Perera, Rosestela, Trujillo, Mariselis","Revista Latinoamericana de Metalurgia y Materiales; 34(1); 118-135","Revista Latinoamericana de Metalurgia y Materiales","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0255-69522014000100013&lang=pt" 
"S0255-69522014000100010-ven","ESTUDO DO EFEITO DA DENSIDADE DE CORRENTE NO PROCESSO DE OBTENÇÃO DE SUPERFÍCIES NANOESTRUTURADAS DE TITÂNIO","Antonini, Leonardo M., Matos, José F., Kunst, Sandra R., Fuhr, Luciane T., Schmidt W., Alana R., Malfatti, Célia F.","Revista Latinoamericana de Metalurgia y Materiales; 34(1); 92-100","Revista Latinoamericana de Metalurgia y Materiales","Português","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0255-69522014000100010&lang=pt" 
"S0255-69522014000100011-ven","EFECTO DE LA INSERCIÓN DE CERIO EN LAS PROPIEDADES ESTRUCTURALES, ELECTROQUÍMICAS Y ÓPTICAS DE PELÍCULAS DELGADAS MoO3","Martínez, Héctor M., Torres, Jaime, López-Carreño, Luis D., Rodríguez-Garcia, Mario E.","Revista Latinoamericana de Metalurgia y Materiales; 34(1); 101-106","Revista Latinoamericana de Metalurgia y Materiales","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0255-69522014000100011&lang=pt" 
"S0255-69522014000100018-ven","EFECTO DE LA CALCINACIÓN DE HIDROCALUMITAS COMO SOPORTE DE CATALIZADORES SOBRE LA REACCIÓN DE HIDRODESULFURACIÓN DE TIOFENO","Linares, Carlos F., Delgado, Jessica, Baamonde, María, Álvarez, Ruth, Ocanto, Freddy, Corao, M. Carolina, Betancourt, Paulino, Brito, Joaquín","Revista Latinoamericana de Metalurgia y Materiales; 34(1); 172-179","Revista Latinoamericana de Metalurgia y Materiales","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0255-69522014000100018&lang=pt" 
"S0102-01882014000100009-scl","Diplomacia e ciência no contexto da Segunda Guerra Mundial: a viagem de Arthur Compton ao Brasil em 1941","Freire Junior, Olival, Silva, Indianara","Revista Brasileira de História; 34(67); 181-201","Revista Brasileira de História","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-01882014000100009&lang=pt" 
"S0100-736X2014000600007-scl","Prevalência e fatores de risco para brucelose suína em Mossoró-RN","Leite, Alexandro I., Coelho, Wesley A.C., Silva, Glaucenyra C.P., Santos, Renata F., Mathias, Luis A., Dutra, Iveraldo S.","Pesquisa Veterinária Brasileira; 34(6); 537-541","Pesquisa Veterinária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000600007&lang=pt" 
"S0100-736X2014000600005-scl","Effects of the 2,4-D herbicide on gills epithelia and liver of the fish Poecilia vivipara","Vigário, Ana F., Sabóia-Morais, Simone M.T.","Pesquisa Veterinária Brasileira; 34(6); 523-528","Pesquisa Veterinária Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000600005&lang=pt" 
"S0100-736X2014000600006-scl","Estudo longitudinal da infecção por enteropatógenos em bezerros neonatos, com diarreia, sob diferentes estratégias de aleitamento","Carvalho, Júlia G., Carvalho, Antônio U., Heinemann, Marcos B., Coelho, Sandra G., Paes, Paulo R.O., Moreira, Gustavo H.F.A., Vespasiano, Letícia C., Facury Filho, Elias J.","Pesquisa Veterinária Brasileira; 34(6); 529-536","Pesquisa Veterinária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000600006&lang=pt" 
"S0100-736X2014000600001-scl","Detecção de Brucella abortus em tecidos bovinos utilizando ensaios de PCR e qPCR¹","Caitano, Marrielen A.B., Soares, Cleber O., Ramos, Carlos A.N., Ferraz, André L.J., Sanches, Cristiane C., Rosinha, Grácia M.S.","Pesquisa Veterinária Brasileira; 34(6); 497-502","Pesquisa Veterinária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000600001&lang=pt" 
"S0100-736X2014000600003-scl","O papel de imunoglobulinas na nefropatia da leptospirose em suínos","Gonçalves, Larissa M.F., Carvalho, Sônia M., Campos, Ângela P., Carneiro, Micherlene S., Silva, Elis R.D.F.S., Costa, Francisco A.L., Castro, Vanessa","Pesquisa Veterinária Brasileira; 34(6); 509-514","Pesquisa Veterinária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000600003&lang=pt" 
"S0100-736X2014000600009-scl","Estudo da ocorrência de litíase renal e ureteral em gatos com doença renal crônica","Pimenta, Marcela Malvini, Reche-Júnior, Archivaldo, Freitas, Mariana F., Kogika, Márcia Mery, Hagiwara, Mitika Kuribayashi","Pesquisa Veterinária Brasileira; 34(6); 555-561","Pesquisa Veterinária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000600009&lang=pt" 
"S0100-736X2014000600013-scl","Comparação da composição bioquímica do líquido amniótico equino colhido em diferentes estágios gestacionais e no momento do parto","Vita, Bruna De, Campos, Loreta L., Listoni, Amanda J., Martin, Ian, Takahira, Regina K., Curcio, Bruna R., Landim-Alvarenga, Fernanda C., Prestes, Nereu C.","Pesquisa Veterinária Brasileira; 34(6); 582-588","Pesquisa Veterinária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000600013&lang=pt" 
"S0100-736X2014000600010-scl","Evaluation of a model for induction of periodontal disease in dogs","Sepúlveda, Rodrigo V., Reis, Emily C.C., Valente, Fabrício L., Brezinski, Daniel G., Borges, Andréa P.B.","Pesquisa Veterinária Brasileira; 34(6); 562-568","Pesquisa Veterinária Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000600010&lang=pt" 
"S0100-736X2014000600015-scl","Morfologia da laringe de cutia (Dasyprocta sp.)","Silva, Andrezza B.S., Santos, Thais M.V., Carvalho, Maria Acelina M., Guerra, Paulo S.L., Rizzo, Marcia S., Araújo, Waldilleny R., Torres, Cristiane B.B., Conde Junior, Airton M.","Pesquisa Veterinária Brasileira; 34(6); 593-598","Pesquisa Veterinária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000600015&lang=pt" 
"S0103-20702014000100009-scl","Socialização do cuidado e desigualdades sociais","Sorj, Bila","Tempo Social; 26(1); 123-128","Tempo Social","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20702014000100009&lang=pt" 
"S1519-99402014000200013-scl","Níveis de energia líquida e ractopamina na qualidade da carne suína","Amin, Melissa, Kiefer, Charles, Feijó, Gelson Luís Dias, Gonçalves, Liliane Maria Piano, Souza, Karina Márcia Ribeiro de, Rodrigues, Gabriela Puhl","Revista Brasileira de Saúde e Produção Animal; 15(2); 484-492","Revista Brasileira de Saúde e Produção Animal","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-99402014000200013&lang=pt" 
"S0103-21862014000100049-scl","","Freitas, Ana Vasconcellos","Estudos Históricos (Rio de Janeiro); 27(53); 49-70","Estudos Históricos (Rio de Janeiro)","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21862014000100049&lang=pt" 
"S0034-737X2014000300009-scl","Correlação e análise de trilha para componentes de produção de milho superdoce","Entringer, Geovana Cremonini, Santos, Pedro Henrique Araújo Diniz, Vettorazzi, Julio Cesar Fiorio, Cunha, Keila Silva da, Pereira, Messias Gonzaga","Revista Ceres; 61(3); 356-361","Revista Ceres","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2014000300009&lang=pt" 
