"S1982-25532015000100308-scl","Entre o esgotamento e o devir","Fogliano, André","Galáxia (São Paulo); (29); 308-313","Galáxia (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-25532015000100308&lang=pt" 
"S0100-55022015000200276-scl","Aprendizagem Baseada em Problemas no Internato: Há Continuidade do Processo de Ensino e Aprendizagem Ativo?","Ferreira, Ricardo Correa, Tsuji, Hissachi, Tonhom, Silvia Franco Rocha","Revista Brasileira de Educação Médica; 39(2); 276-285","Revista Brasileira de Educação Médica","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022015000200276&lang=pt" 
"S0100-55022015000200286-scl","Simulação in Situ, uma Metodologia de Treinamento Multidisciplinar para Identificar Oportunidades de Melhoria na Segurança do Paciente em uma Unidade de Alto Risco","Kaneko, Regina Mayumi Utiyama, Couto, Thomaz Bittencourt, Coelho, Michael Medeiros, Taneno, Alexandre Kiyoshi, Barduzzi, Nádia Neves, Barreto, Joyce Kelly Silva, Sousa, Euma Ferreira de, Barbosa, Milene Vidal da Silva, Carvalho, Felipe Spinelli de","Revista Brasileira de Educação Médica; 39(2); 286-293","Revista Brasileira de Educação Médica","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022015000200286&lang=pt" 
"S0100-55022015000200294-scl","Mediarte com Amor e Humor: uma Experiência a partir do Olhar dos Participantes","Amorim, Karla Patrícia Cardoso, Rocha, Ana Kleyce Correia, Silva, Ingrid Cherie Dos Santos, Melo, Luciana Medeiros Bezerra De, Araújo, Maria Augusta Azevedo De","Revista Brasileira de Educação Médica; 39(2); 294-301","Revista Brasileira de Educação Médica","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022015000200294&lang=pt" 
"S0100-55022015000200302-scl","O Primeiro Ano do Grupo de Apoio ao Primeiranista","Damiano, Rodolfo Furlan, Santos, Amanda Guedes dos, Pereira, Maria Amélia Dias, Santos, Roseli Maria dos","Revista Brasileira de Educação Médica; 39(2); 302-309","Revista Brasileira de Educação Médica","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022015000200302&lang=pt" 
"S0100-55022015000200316-scl","A Preceptoria na Formação Médica e Multiprofissional com Ênfase na Atenção Primária – Análise das Publicações Brasileiras","Autonomo, Francine Ramos de Oliveira Moura, Hortale, Virginia Alonso, Santos, Gideon Borges dos, Botti, Sergio Henrique de Oliveira","Revista Brasileira de Educação Médica; 39(2); 316-327","Revista Brasileira de Educação Médica","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022015000200316&lang=pt" 
"S1982-25532015000100010-scl","Regimes de espaço","Landowski, Eric","Galáxia (São Paulo); (29); 10-27","Galáxia (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-25532015000100010&lang=pt" 
"S1982-25532015000100044-scl","A construção do papel do empreendedor social: mundos possíveis, discurso e o espírito do capitalismo1","Casaqui, Vander","Galáxia (São Paulo); (29); 44-56","Galáxia (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-25532015000100044&lang=pt" 
"S1982-25532015000100057-scl","1968 e a multidão como massa: televisão e imagens políticas da memória e do esquecimento","Barbosa, Marialva Carlos","Galáxia (São Paulo); (29); 57-69","Galáxia (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-25532015000100057&lang=pt" 
"S1982-25532015000100070-scl","Variáveis semióticas do espaço na cultura de meios","Machado, Irene","Galáxia (São Paulo); (29); 70-82","Galáxia (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-25532015000100070&lang=pt" 
"S1982-25532015000100096-scl","Pós-História e Pós-Modernidade. Dois conceitos-chave da filosofia da cultura crítica de Vilém Flusser e sua análise contemporânea da mídia e das imagens técnicas","Hanke, Michael Manfred","Galáxia (São Paulo); (29); 96-109","Galáxia (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-25532015000100096&lang=pt" 
"S1982-25532015000100123-scl","Iúri Lotman e a Escola de Tártu-Moscou","Américo, Ekaterina Volkova","Galáxia (São Paulo); (29); 123-140","Galáxia (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-25532015000100123&lang=pt" 
"S1982-25532015000100141-scl","“De &lt;italic&gt;westeros&lt;/italic&gt; no #vemprarua à &lt;italic&gt;shippagem&lt;/italic&gt;do beijo &lt;italic&gt;gay&lt;/italic&gt; na TV brasileira”. Ativismo de fãs: conceitos, resistências e práticas na cultura digital","Amaral, Adriana, Souza, Rosana Vieira, Monteiro, Camila","Galáxia (São Paulo); (29); 141-154","Galáxia (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-25532015000100141&lang=pt" 
"S1982-25532015000100155-scl","Feminismo, maternidade e mídia: relações historicamente estreitas em revisão","Tomaz, Renata","Galáxia (São Paulo); (29); 155-166","Galáxia (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-25532015000100155&lang=pt" 
"S1982-25532015000100180-scl","Desenvolvimento tecnológico, estilo televisivo e telenovelas: possíveis reconfigurações do gênero na produção de Gabriela","Rocha, Simone Maria","Galáxia (São Paulo); (29); 180-194","Galáxia (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-25532015000100180&lang=pt" 
"S1982-25532015000100195-scl","Crise dos afetos: intimidade e cotidiano no cinema e na televisão","Alcantara, Patricia Colmenero Moreira de, Calazans, Fabíola","Galáxia (São Paulo); (29); 195-206","Galáxia (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-25532015000100195&lang=pt" 
"S1982-25532015000100223-scl","A cidade que nos olha: imagem e vestígio nos noturnos de Cássio Vasconcellos","Daniela, Palma","Galáxia (São Paulo); (29); 223-236","Galáxia (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-25532015000100223&lang=pt" 
"S1982-25532015000100262-scl","&lt;italic&gt;Synthetica:&lt;/italic&gt; reflexões acerca da (i)materialidade da música em álbuns-aplicativo","Polivanov, Beatriz Brandão, Waltenberg, Lucas","Galáxia (São Paulo); (29); 262-275","Galáxia (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-25532015000100262&lang=pt" 
"S1982-25532015000100276-scl","(O que) pode a curadoria inventar?","Gonring, Gabriel Menotti","Galáxia (São Paulo); (29); 276-288","Galáxia (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-25532015000100276&lang=pt" 
"S2341-45452015000300005-prt","New Trends in Inflammatory Bowel Disease","Palmela, Carolina, Torres, Joana, Cravo, Marilia","GE-Portuguese Journal of Gastroenterology; 22(3); 103-111","GE-Portuguese Journal of Gastroenterology","Inglês","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S2341-45452015000300005&lang=pt" 
"S0122-51972015000100010-col","Los letrados interpretan la ciudad.Los barrios de indios en el umbral de la independencia","Jiménez Maree, Rogelio","Memoria y Sociedad; 19(38); 100-103","Memoria y Sociedad","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-51972015000100010&lang=pt" 
"S0122-51972015000100011-col","Miguel Antonio Caro: el intelectual y el político","Cruz Rodríguez, Edwin","Memoria y Sociedad; 19(38); 104-106","Memoria y Sociedad","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-51972015000100011&lang=pt" 
"S0122-51972015000100012-col","Los que sobraban.Historia de la eutanasia social en la Alemania nazi, 1939-1945","Schuster, Sven","Memoria y Sociedad; 19(38); 107-110","Memoria y Sociedad","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-51972015000100012&lang=pt" 
"S0122-51972015000100009-col","Las vicisitudes de los jesuitas en Colombia.Hacia una historia de la Compañía de Jesús, 1844-1861","Marín Leoz, Juana María","Memoria y Sociedad; 19(38); 96-99","Memoria y Sociedad","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-51972015000100009&lang=pt" 
"S0122-51972015000100008-col","La política española en una época revolucionaria (1790-1820)","Muñoz Cogaría, Andrés David","Memoria y Sociedad; 19(38); 92-95","Memoria y Sociedad","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-51972015000100008&lang=pt" 
"S0122-51972015000100001-col","Presentación","","Memoria y Sociedad; 19(38); 6-6","Memoria y Sociedad","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-51972015000100001&lang=pt" 
"S1681-150X2015000200006-sza","Subpubic cartilaginous cyst: A rare cause of a pelvic soft tissue mass","Chacko, A, Vedajallam, S, Makhanya, NZ","SA Orthopaedic Journal; 14(2); 41-44","SA Orthopaedic Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1681-150X2015000200006&lang=pt" 
"S0122-14502015000100002-col","Concepción de &quot;extensión rural&quot; de los extensionistas rurales argentinos que trabajan en el sistema público nacional con pequeños productores","Landini, Fernando","Cuadernos de Desarrollo Rural; 12(75); 33-53","Cuadernos de Desarrollo Rural","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-14502015000100002&lang=pt" 
"S0122-14502015000100006-col","Aguas ajenas, tierras extrañas. Desigualdad hídrica al sur de la cordillera de los Andes en Mendoza (Argentina) a principios del siglo XXI","Saldi, Leticia, Petz, Inés","Cuadernos de Desarrollo Rural; 12(75); 123-144","Cuadernos de Desarrollo Rural","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-14502015000100006&lang=pt" 
"S1659-29132015000100004-cri","La atención de las necesidades educativas especiales y la labor docente en la escuela primaria","Dabdub-Moreira, Mayela, Pineda-Cordero, Alejandra","Revista Costarricense de Psicología; 34(1); 43-58","Revista Costarricense de Psicología","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1659-29132015000100004&lang=pt" 
"S1681-150X2015000200001-sza","The responsibility of clinical practice","Walters, Johan","SA Orthopaedic Journal; 14(2); 14-15","SA Orthopaedic Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1681-150X2015000200001&lang=pt" 
"S1681-150X2015000200010-sza","Expert Opinion on Published Articles","Ferreira, N, Sombili, S, Marais, LC","SA Orthopaedic Journal; 14(2); 57-62","SA Orthopaedic Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1681-150X2015000200010&lang=pt" 
"S1681-150X2015000200007-sza","Dysplasia epiphysealis hemimelica: An interesting case report involving the talus and literature review","Kruger, N, Thompson, D","SA Orthopaedic Journal; 14(2); 43-47","SA Orthopaedic Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1681-150X2015000200007&lang=pt" 
"S1681-150X2015000200002-sza","Multilevel lumbosacral fusions: Complications and patient-reported outcome","Mandizvidza, V, Dunn, RN","SA Orthopaedic Journal; 14(2); 22-26","SA Orthopaedic Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1681-150X2015000200002&lang=pt" 
"S1681-150X2015000200008-sza","Corticosteroid usage in hand and wrist surgery","Solomons, MW","SA Orthopaedic Journal; 14(2); 48-51","SA Orthopaedic Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1681-150X2015000200008&lang=pt" 
"S0120-41572015000200002-col","Make your own diagnosis A 6-year old child with hyperpigmented patches in the right arm and chest","Husein-ElAhmed, Husein, Ruiz-Molina, Inmaculada, Cívico-Amat, Vicente, Solís-García, Eduardo","Biomédica; 35(2); 162-164","Biomédica","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-41572015000200002&lang=pt" 
"S0430-50272015000100002-prt","Modelação predictiva da vegetação natural potencial do concelho de Loures","Gutierres, Francisco, Gabriel, Leandro, Emídio, António, Mendes, Paula, Neto, Carlos, Reis, Eusébio","Finisterra - Revista Portuguesa de Geografia; (99); 31-62","Finisterra - Revista Portuguesa de Geografia","Português","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0430-50272015000100002&lang=pt" 
"S1982-25532015000100293-scl","A encruzilhada entre rua e internet: redes sociais como fator de mobilização nas manifestações brasileiras em 2013","Nunes, Mirian Aparecida Meliani","Galáxia (São Paulo); (29); 293-296","Galáxia (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-25532015000100293&lang=pt" 
"S0100-55022015000200310-scl","Implantação de uma Liga Acadêmica de Anatomia: Desafios e Conquistas","Silva, Jorge Henrique Santos da, Chiochetta, Larissa Grasieli, Oliveira, Luana Fraga Torres de, Sousa, Vivian de Oliveira","Revista Brasileira de Educação Médica; 39(2); 310-315","Revista Brasileira de Educação Médica","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022015000200310&lang=pt" 
"S1982-25532015000100290-scl","O fim da televisão, um fim ou um recomeço?","Nichile, Maria Cecília F. De","Galáxia (São Paulo); (29); 290-292","Galáxia (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-25532015000100290&lang=pt" 
"S1982-25532015000100304-scl","Nordestinidade: identidade e machismo no forró pé de serra e no forró eletrônico","Verunschk, Micheliny","Galáxia (São Paulo); (29); 304-307","Galáxia (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-25532015000100304&lang=pt" 
"S1982-25532015000100167-scl","&quot;Só é fracassado quem quer&quot;: a subjetividade loser na literatura de autoajuda","Castellano, Mayka","Galáxia (São Paulo); (29); 167-179","Galáxia (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-25532015000100167&lang=pt" 
"S0122-51972015000100007-col","Las reformas borbónicas, 1750-1808","Andrei Velasco, Julián","Memoria y Sociedad; 19(38); 88-91","Memoria y Sociedad","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-51972015000100007&lang=pt" 
"S2317-48892015000200160-scl","The Brazilian Journal of Geology migrates to the ScholarOne editorial system","Cordani, Umberto G., Riccomini, Claudio","Brazilian Journal of Geology; 45(2); 160-160","Brazilian Journal of Geology","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-48892015000200160&lang=pt" 
"S0104-42302015000300258-scl","Evidences in the treatment of idiopathic normal pressure hydrocephalus","Oliveira, Matheus Fernandes de, Reis, Rodolfo Casimiro, Trindade, Evelinda Marramon, Pinto, Fernando Campos Gomes","Revista da Associação Médica Brasileira; 61(3); 258-262","Revista da Associação Médica Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302015000300258&lang=pt" 
"S0104-42302015000300196-scl","Birth route in case of cesarean section in a previous pregnancy","Simões, Ricardo, Bernardo, Wanderley M., Salomão, Antônio J., Baracat, Edmund C.","Revista da Associação Médica Brasileira; 61(3); 196-202","Revista da Associação Médica Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302015000300196&lang=pt" 
"S0104-42302015000300209-scl","Adaptation and cross-cultural validation of the Brazilian version of the Warwick-Edinburgh mental well-being scale","Santos, Jefferson Jovelino Amaral dos, Costa, Telma Aparecida da, Guilherme, Juliane Honório, Silva, Watusi Camila da, Abentroth, Lilian Regina Lengler, Krebs, Jessica Aline, Sotoriva, Priscila","Revista da Associação Médica Brasileira; 61(3); 209-214","Revista da Associação Médica Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302015000300209&lang=pt" 
"S0104-42302015000300215-scl","Association of oral contraceptive and metformin did not improve insulin resistance in women with polycystic ovary syndrome","Iwata, Margareth Chiharu, Porquere, Livia, Sorpreso, Isabel C. Espósito, Baracat, Edmund C., Soares Júnior, José Maria","Revista da Associação Médica Brasileira; 61(3); 215-219","Revista da Associação Médica Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302015000300215&lang=pt" 
"S0104-42302015000300220-scl","Clinical and mammographic profile of patients with breast cancer surgically treated","Muradas, Raquel Rodrigues, Velho, Maria Teresa Aquino de Campos, Riesgo, Itamar dos Santos, Brum, Alexandre Duarte, Rossi, Raquel Montagner, Piovezan, Julia Mottecy, Lacerda, Melania","Revista da Associação Médica Brasileira; 61(3); 220-226","Revista da Associação Médica Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302015000300220&lang=pt" 
"S0104-42302015000300234-scl","Association of family risk and lifestyle/comorbidities in ovarian cancer patients","Teixeira, Natália, Folgueira, Maria Aparecida Azevedo Koike, Maistro, Simone, Encinas, Giselly, Bock, Geertruida Hendrika de, Diz, Maria Del Pilar Estevez","Revista da Associação Médica Brasileira; 61(3); 234-239","Revista da Associação Médica Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302015000300234&lang=pt" 
"S0104-42302015000300244-scl","Trends of 9,416 multidrug-resistant Gram-negative bacteria","Oliveira, Viviane Decicera Colombo, Rubio, Fernando Góngora, Almeida, Margarete Teresa Gottardo, Nogueira, Mara Corrêa Lelles, Pignatari, Antonio Carlos Campos","Revista da Associação Médica Brasileira; 61(3); 244-249","Revista da Associação Médica Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302015000300244&lang=pt" 
"S0104-42302015000300275-scl","MicroRNAs, cancer and ionizing radiation: Where are we?","Marta, Gustavo Nader, Garicochea, Bernardo, Carvalho, André Lopes, Real, Juliana M., Kowalski, Luiz Paulo","Revista da Associação Médica Brasileira; 61(3); 275-281","Revista da Associação Médica Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302015000300275&lang=pt" 
"S0104-42302015000300282-scl","Pediatric cancer and Li-Fraumeni/Li-Fraumeni-like syndromes: a review for the pediatrician","Giacomazzi, Cristina Rossi, Giacomazzi, Juliana, Netto, Cristina B.O., Santos-Silva, Patricia, Selistre, Simone Geiger, Maia, Ana Luiza, Oliveira, Viviane Ziebell de, Camey, Suzi Alves, Goldim, José Roberto, Ashton-Prolla, Patricia","Revista da Associação Médica Brasileira; 61(3); 282-289","Revista da Associação Médica Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302015000300282&lang=pt" 
"S1676-24442015000300166-scl","Detection and genotyping of HPV in women with indeterminate cytology and low-grade squamous intraepithelial lesions","Queiroz, Francisca A., Rocha, Danielle A. P., B. Filho, Roberto Alexandre A., Santos, Cristina Maria B.","Jornal Brasileiro de Patologia e Medicina Laboratorial; 51(3); 166-172","Jornal Brasileiro de Patologia e Medicina Laboratorial","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442015000300166&lang=pt" 
"S1991-38772015000200001-sza","Resolution delayed","Gould, Chandré","SA Crime Quarterly; (52); 2-3","SA Crime Quarterly","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1991-38772015000200001&lang=pt" 
"S0211-57352015000200006-esp","Adolescente y nuevas adicciones","Hernanz Ruiz, Manuel","Revista de la Asociación Española de Neuropsiquiatría; 35(126); 309-322","Revista de la Asociación Española de Neuropsiquiatría","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-57352015000200006&lang=pt" 
"S0376-78922015000200007-esp","Aplicación de terapia de presión negativa en un caso de pioderma gangrenoso","Martín-Playá, P., Tarragona-Fernández, R., Ballestero-Diez, M., Vicario-Elorduy, E., García-Gutiérrez, J.J.","Cirugía Plástica Ibero-Latinoamericana; 41(2); 169-174","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922015000200007&lang=pt" 
"S0211-57352015000200017-esp","Comunicado de la Asociación Española de Neuropsiquiatría -Profesionales de Salud Mental en relación con la reforma de la Ley del Aborto","","Revista de la Asociación Española de Neuropsiquiatría; 35(126); 438-439","Revista de la Asociación Española de Neuropsiquiatría","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-57352015000200017&lang=pt" 
"S0376-78922015000200010-esp","Primer caso clínico de Síndrome de Pai en México","Melloni-Magnelli, L.F., de la Garza-Giacomán, R., Martínez-Leija, H., Guzmán-Rodríguez, R.","Cirugía Plástica Ibero-Latinoamericana; 41(2); 183-189","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922015000200010&lang=pt" 
"S0211-57352015000200002-esp","Programa de soporte a la primaria: un análisis descriptivo y de concordancia diagnóstica entre médico/a de atención primaria y psicólogo/a","Pérez-Ibáñez, Olga, García-Pedrajas, Cristina, Grases, Nuria, Marsó, Espe, Cots, Inés, Aparicio, Sonia, Ochoa, Susana, Ventura, Cristina","Revista de la Asociación Española de Neuropsiquiatría; 35(126); 257-266","Revista de la Asociación Española de Neuropsiquiatría","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-57352015000200002&lang=pt" 
"S0376-78922015000200011-esp","Reconstrucción de antebrazo con colgajo DIEP: caso clínico","Balaguer-Cambra, J., Navarro-Monzonis, A., Hortelano-Otero, A., Jiménez-Honrado, P.J., Soler-Nomdedeu, S.","Cirugía Plástica Ibero-Latinoamericana; 41(2); 191-196","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922015000200011&lang=pt" 
"S0376-78922015000200006-esp","Colgajo anterolateral de muslo pediculado para cobertura de defectos oncológicos","Cardona-González, M.A., Sánchez, M., Duque, A., Alfonso, A., Chaparro, E., Mestre, R.","Cirugía Plástica Ibero-Latinoamericana; 41(2); 163-168","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922015000200006&lang=pt" 
"S0376-78922015000200003-esp","Anatomía quirúrgica de la platismoplastia medial submentoniana: variabilidad anatómica en cadáveres","García-Buitrago, X.A., Gálvez-Chávez, J.C.","Cirugía Plástica Ibero-Latinoamericana; 41(2); 135-146","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922015000200003&lang=pt" 
"S0211-57352015000200009-esp","Dora según Lacan","Vucínovich, Nicolás, Otero Rodríguez, Juan","Revista de la Asociación Española de Neuropsiquiatría; 35(126); 355-366","Revista de la Asociación Española de Neuropsiquiatría","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-57352015000200009&lang=pt" 
